 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   0.46825 ,    -0.250823043326602E+01 ,     0.385124536712053E+00 ,    -0.560865603084845E+00 , 
   0.49828 ,    -0.248488506561222E+01 ,     0.409358549920767E+00 ,    -0.572739679050003E+00 , 
   0.52832 ,    -0.245405735172295E+01 ,     0.439902782415096E+00 ,    -0.585635165839644E+00 , 
   0.55835 ,    -0.241943254738065E+01 ,     0.471718666365098E+00 ,    -0.602544218884545E+00 , 
   0.58839 ,    -0.238528068358390E+01 ,     0.500252694899167E+00 ,    -0.624015517311156E+00 , 
   0.61842 ,    -0.235483143009712E+01 ,     0.523485793725633E+00 ,    -0.645962284546436E+00 , 
   0.64846 ,    -0.232911248252507E+01 ,     0.543112141275829E+00 ,    -0.658937099728744E+00 , 
   0.67849 ,    -0.230664050167344E+01 ,     0.564394597867924E+00 ,    -0.649665085940341E+00 , 
   0.70853 ,    -0.228402567223324E+01 ,     0.594684215781685E+00 ,    -0.604645827725040E+00 , 
   0.73856 ,    -0.225722156687466E+01 ,     0.641051077703458E+00 ,    -0.514696969918917E+00 , 
   0.76860 ,    -0.222294121643668E+01 ,     0.707794755522807E+00 ,    -0.378807867310357E+00 , 
   0.79863 ,    -0.217973646097232E+01 ,     0.794670709090158E+00 ,    -0.205807132528022E+00 , 
   0.82867 ,    -0.212839551454046E+01 ,     0.896454543150643E+00 ,    -0.130729560060307E-01 , 
   0.85870 ,    -0.207158154416532E+01 ,     0.100403661664116E+01 ,     0.177450482754340E+00 , 
   0.88874 ,    -0.201290661661582E+01 ,     0.110673748313187E+01 ,     0.344716682191732E+00 , 
   0.91878 ,    -0.195581204367588E+01 ,     0.119512916548199E+01 ,     0.473791645998163E+00 , 
   0.94881 ,    -0.190265323183879E+01 ,     0.126347601370835E+01 ,     0.559189159577717E+00 , 
   0.97885 ,    -0.185427016531739E+01 ,     0.131103046725614E+01 ,     0.605352649706989E+00 , 
   1.00888 ,    -0.181012158226492E+01 ,     0.134179262193504E+01 ,     0.624270386464227E+00 , 
   1.03892 ,    -0.176885509746710E+01 ,     0.136284196921301E+01 ,     0.631125672398353E+00 , 
   1.06895 ,    -0.172905173357450E+01 ,     0.138180724191098E+01 ,     0.639442366899827E+00 , 
   1.09899 ,    -0.168986054843748E+01 ,     0.140430427030401E+01 ,     0.657226527461373E+00 , 
   1.12902 ,    -0.165132008761200E+01 ,     0.143215814542841E+01 ,     0.685158990496567E+00 , 
   1.15906 ,    -0.161430341394106E+01 ,     0.146294604863442E+01 ,     0.717157538034473E+00 , 
   1.18909 ,    -0.158016212958325E+01 ,     0.149095144430324E+01 ,     0.742874691685480E+00 , 
   1.21913 ,    -0.155023164969633E+01 ,     0.150916229341355E+01 ,     0.751174161009739E+00 , 
   1.24916 ,    -0.152537257383042E+01 ,     0.151162769345908E+01 ,     0.733471249150175E+00 , 
   1.27920 ,    -0.150567141271017E+01 ,     0.149540793469478E+01 ,     0.686023882948578E+00 , 
   1.30923 ,    -0.149034151942199E+01 ,     0.146152653161119E+01 ,     0.610697780173689E+00 , 
   1.33927 ,    -0.147779106873004E+01 ,     0.141468747661890E+01 ,     0.514223831811367E+00 , 
   1.36930 ,    -0.146578717336560E+01 ,     0.136192776977040E+01 ,     0.406358055524992E+00 , 
   1.39934 ,    -0.145165034796937E+01 ,     0.131069557120717E+01 ,     0.297553686125508E+00 , 
   1.42937 ,    -0.143244769151434E+01 ,     0.126697833108108E+01 ,     0.196754289890253E+00 , 
   1.45941 ,    -0.140519164174210E+01 ,     0.123402423311213E+01 ,     0.109772839858292E+00 , 
   1.48944 ,    -0.136707138187469E+01 ,     0.121195165425315E+01 ,     0.385147772710840E-01 , 
   1.51948 ,    -0.131573570752969E+01 ,     0.119822630853558E+01 ,    -0.189003512396199E-01 , 
   1.54951 ,    -0.124961466315900E+01 ,     0.118871912123962E+01 ,    -0.672305008734244E-01 , 
   1.57955 ,    -0.116822898865426E+01 ,     0.117892574856779E+01 ,    -0.112652575136838E+00 , 
   1.60958 ,    -0.107241018210155E+01 ,     0.116495963197729E+01 ,    -0.161078829052613E+00 , 
   1.63962 ,    -0.964352303987149E+00 ,     0.114409043279715E+01 ,    -0.216621830408166E+00 , 
   1.66966 ,    -0.847441303344989E+00 ,     0.111481047183031E+01 ,    -0.280570804608551E+00 , 
   1.69969 ,    -0.725850808572057E+00 ,     0.107658524999102E+01 ,    -0.351148519231194E+00 , 
   1.72973 ,    -0.603942694927067E+00 ,     0.102951743428478E+01 ,    -0.424135043489592E+00 , 
   1.75976 ,    -0.485555292646616E+00 ,     0.974112121070700E+00 ,    -0.494202648973587E+00 , 
   1.78980 ,    -0.373295205270705E+00 ,     0.911209967230301E+00 ,    -0.556573148612383E+00 , 
   1.81983 ,    -0.267967360759049E+00 ,     0.842020501921609E+00 ,    -0.608472059428045E+00 , 
   1.84987 ,    -0.168279409284029E+00 ,     0.768107967478506E+00 ,    -0.649882821969588E+00 , 
   1.87990 ,    -0.709357152344276E-01 ,     0.691195020025260E+00 ,    -0.683315185705797E+00 , 
   1.90994 ,     0.288140196843561E-01 ,     0.612749189378390E+00 ,    -0.712639409967135E+00 , 
   1.93997 ,     0.136189772513500E+00 ,     0.533455268664431E+00 ,    -0.741386763400380E+00 , 
   1.97001 ,     0.255587826956492E+00 ,     0.452785765477962E+00 ,    -0.771141982133080E+00 , 
   2.00004 ,     0.389220884228479E+00 ,     0.368903228355466E+00 ,    -0.800654825917067E+00 , 
   2.03008 ,     0.536015492327213E+00 ,     0.279040946530916E+00 ,    -0.826056248311802E+00 , 
   2.06011 ,     0.691100702465485E+00 ,     0.180337933842222E+00 ,    -0.842157098551651E+00 , 
   2.09015 ,     0.846132621899574E+00 ,     0.709147122496656E-01 ,    -0.844383756466094E+00 , 
   2.12018 ,     0.990512462641738E+00 ,    -0.491539206044498E-01 ,    -0.830632489316271E+00 , 
   2.15022 ,     0.111330962250926E+01 ,    -0.177324750517056E+00 ,    -0.802319038466632E+00 , 
   2.18025 ,     0.120546696468945E+01 ,    -0.308763822765329E+00 ,    -0.764177565330556E+00 , 
   2.21029 ,     0.126172497144713E+01 ,    -0.437229099090133E+00 ,    -0.722826708401939E+00 , 
   2.24032 ,     0.128171897226854E+01 ,    -0.556430327907989E+00 ,    -0.684594809997246E+00 , 
   2.27036 ,     0.126989726213411E+01 ,    -0.661464854757554E+00 ,    -0.653395264180780E+00 , 
   2.30039 ,     0.123423510587666E+01 ,    -0.749888234399160E+00 ,    -0.629444095396072E+00 , 
   2.33043 ,     0.118408426327757E+01 ,    -0.822090511430936E+00 ,    -0.609307768715203E+00 , 
   2.36046 ,     0.112777894051952E+01 ,    -0.880875375576999E+00 ,    -0.587272948340898E+00 , 
   2.39050 ,     0.107071347366013E+01 ,    -0.930400231395015E+00 ,    -0.557532326151341E+00 , 
   2.42054 ,     0.101446857057721E+01 ,    -0.974838035590775E+00 ,    -0.516375340998741E+00 , 
   2.45057 ,     0.957225410634854E+00 ,    -0.101719578681231E+01 ,    -0.463578762189805E+00 , 
   2.48061 ,     0.895278063219983E+00 ,    -0.105864683955031E+01 ,    -0.402506458854437E+00 , 
   2.51064 ,     0.825081756440438E+00 ,    -0.109853738384440E+01 ,    -0.338925523894993E+00 , 
   2.54068 ,     0.745092286177294E+00 ,    -0.113498648686939E+01 ,    -0.279030945186407E+00 , 
   2.57071 ,     0.656731930228098E+00 ,    -0.116580251656959E+01 ,    -0.227453852950462E+00 , 
   2.60075 ,     0.564138144953874E+00 ,    -0.118935524246097E+01 ,    -0.186002117091168E+00 , 
   2.63078 ,     0.472802056054563E+00 ,    -0.120509637245748E+01 ,    -0.153564132705138E+00 , 
   2.66082 ,     0.387621345250574E+00 ,    -0.121358362619320E+01 ,    -0.127130177641230E+00 , 
   2.69085 ,     0.311120646054261E+00 ,    -0.121606713866236E+01 ,    -0.103444544839761E+00 , 
   2.72089 ,     0.242541922825132E+00 ,    -0.121386226068747E+01 ,    -0.805712851286266E-01 , 
   2.75092 ,     0.178189510101780E+00 ,    -0.120779852132699E+01 ,    -0.587237530342504E-01 , 
   2.78096 ,     0.112942425597748E+00 ,    -0.119798072231101E+01 ,    -0.400380749549383E-01 , 
   2.81099 ,     0.423945546219496E-01 ,    -0.118395211711542E+01 ,    -0.274224922857164E-01 , 
   2.84103 ,    -0.351769833042548E-01 ,    -0.116517342503542E+01 ,    -0.230011369585241E-01 , 
   2.87106 ,    -0.117779492838705E+00 ,    -0.114159646635798E+01 ,    -0.268353940514297E-01 , 
   2.90110 ,    -0.200046163522199E+00 ,    -0.111407019202680E+01 ,    -0.364852521242391E-01 , 
   2.93113 ,    -0.274886496850284E+00 ,    -0.108438395927373E+01 ,    -0.476209775620160E-01 , 
   2.96117 ,    -0.335886260594131E+00 ,    -0.105489938393243E+01 ,    -0.554593322251345E-01 , 
   2.99120 ,    -0.379596824520032E+00 ,    -0.102788890901301E+01 ,    -0.564573453097515E-01 , 
   3.02124 ,    -0.406864611050034E+00 ,    -0.100482066982518E+01 ,    -0.495878886885401E-01 , 
   3.05127 ,    -0.422677712447505E+00 ,    -0.985858499780591E+00 ,    -0.366862604671092E-01 , 
   3.08131 ,    -0.434534797583198E+00 ,    -0.969772504349997E+00 ,    -0.217258896702191E-01 , 
   3.11134 ,    -0.449880369273204E+00 ,    -0.954308293627622E+00 ,    -0.930367957955745E-02 , 
   3.14138 ,    -0.473501998370449E+00 ,    -0.936897671500731E+00 ,    -0.292236111031389E-02 , 
   3.17142 ,    -0.505817280707962E+00 ,    -0.915471620348288E+00 ,    -0.372892212739497E-02 , 
   3.20145 ,    -0.542674719501708E+00 ,    -0.889101399321766E+00 ,    -0.101810046851113E-01 , 
   3.23149 ,    -0.576760242785962E+00 ,    -0.858255980871924E+00 ,    -0.187462051114139E-01 , 
   3.26152 ,    -0.600130820206462E+00 ,    -0.824598800779585E+00 ,    -0.253401456866091E-01 , 
   3.29156 ,    -0.606994469796208E+00 ,    -0.790403978782696E+00 ,    -0.269339639613155E-01 , 
   3.32159 ,    -0.595766916292114E+00 ,    -0.757796255098103E+00 ,    -0.227132096557202E-01 , 
   3.35163 ,    -0.569690654158242E+00 ,    -0.728068848554371E+00 ,    -0.143592808542265E-01 , 
   3.38166 ,    -0.535808881711319E+00 ,    -0.701296314926912E+00 ,    -0.537039405914651E-02 , 
   3.41170 ,    -0.502661567970220E+00 ,    -0.676352988082895E+00 ,     0.296377502115867E-03 , 
   3.44173 ,    -0.477508259326520E+00 ,    -0.651311666755740E+00 ,    -0.263674104014061E-03 , 
   3.47177 ,    -0.464029080592567E+00 ,    -0.624078504089189E+00 ,    -0.780126894155170E-02 , 
   3.50180 ,    -0.461265803142390E+00 ,    -0.593055472552717E+00 ,    -0.206105843417182E-01 , 
   3.53184 ,    -0.464114605109099E+00 ,    -0.557627079570265E+00 ,    -0.351072025465034E-01 , 
   3.56187 ,    -0.465138530632452E+00 ,    -0.518334892581776E+00 ,    -0.470470985481157E-01 , 
   3.59191 ,    -0.457026552570030E+00 ,    -0.476705078791906E+00 ,    -0.529320054542636E-01 , 
   3.62194 ,    -0.434840180680615E+00 ,    -0.434796272080346E+00 ,    -0.511079888362999E-01 , 
   3.65198 ,    -0.397313015822769E+00 ,    -0.394607778981122E+00 ,    -0.422028150767241E-01 , 
   3.68201 ,    -0.346844640989425E+00 ,    -0.357514589141777E+00 ,    -0.287995381826908E-01 , 
   3.71205 ,    -0.288310330196107E+00 ,    -0.323874970512453E+00 ,    -0.145093680485439E-01 , 
   3.74208 ,    -0.227213643590963E+00 ,    -0.292900964479692E+00 ,    -0.279191787325383E-02 , 
   3.77212 ,    -0.167897170201014E+00 ,    -0.262811211144070E+00 ,     0.408012771081945E-02 , 
   3.80215 ,    -0.112441532591306E+00 ,    -0.231218672334297E+00 ,     0.560291764646848E-02 , 
   3.83219 ,    -0.605722783581913E-01 ,    -0.195657374180084E+00 ,     0.303877763744287E-02 , 
   3.86222 ,    -0.104879359839939E-01 ,    -0.154129438616030E+00 ,    -0.110604423271838E-02 , 
   3.89226 ,     0.398208863715200E-01 ,    -0.105556899945336E+00 ,    -0.391072623923527E-02 , 
   3.92230 ,     0.913450316099144E-01 ,    -0.500479185446386E-01 ,    -0.290387347069385E-02 , 
   3.95233 ,     0.143422185764368E+00 ,     0.110727162119903E-01 ,     0.328003233620238E-02 , 
   3.98237 ,     0.193916703759761E+00 ,     0.754712826296399E-01 ,     0.146008927057245E-01 , 
   4.01240 ,     0.240085956420286E+00 ,     0.140206787652485E+00 ,     0.297042371796108E-01 , 
