 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   0.46825 ,    -0.240357546952231E+01 ,     0.369803039728917E+00 ,     0.316314165826241E+00 , 
   0.49828 ,    -0.246356776364043E+01 ,     0.256229647350288E+00 ,     0.667609532420117E-01 , 
   0.52832 ,    -0.248440270594074E+01 ,     0.183180828281907E+00 ,    -0.124089012370775E+00 , 
   0.55835 ,    -0.246862149911673E+01 ,     0.149611547317317E+00 ,    -0.257419975794830E+00 , 
   0.58839 ,    -0.242012665703795E+01 ,     0.153060523403611E+00 ,    -0.336521481883931E+00 , 
   0.61842 ,    -0.234393257815809E+01 ,     0.189815144442507E+00 ,    -0.366536323101048E+00 , 
   0.64846 ,    -0.224587274540989E+01 ,     0.255122774337006E+00 ,    -0.354139966041107E+00 , 
   0.67849 ,    -0.213227943940962E+01 ,     0.343437735757902E+00 ,    -0.307168120134715E+00 , 
   0.70853 ,    -0.200965285807896E+01 ,     0.448691926893354E+00 ,    -0.234211024208258E+00 , 
   0.73856 ,    -0.188433664477957E+01 ,     0.564576294679777E+00 ,    -0.144194013760076E+00 , 
   0.76860 ,    -0.176221604768942E+01 ,     0.684820263199488E+00 ,    -0.459639652530381E-01 , 
   0.79863 ,    -0.164845332162641E+01 ,     0.803456696563058E+00 ,     0.520996875304577E-01 , 
   0.82867 ,    -0.154727263971563E+01 ,     0.915061024049510E+00 ,     0.142432441149523E+00 , 
   0.85870 ,    -0.146180384383944E+01 ,     0.101495470815565E+01 ,     0.218576324671084E+00 , 
   0.88874 ,    -0.139399099720027E+01 ,     0.109936520696646E+01 ,     0.275404382262783E+00 , 
   0.91878 ,    -0.134456809748485E+01 ,     0.116553686595466E+01 ,     0.309270408437097E+00 , 
   0.94881 ,    -0.131310066293533E+01 ,     0.121178965316368E+01 ,     0.318080176402148E+00 , 
   0.97885 ,    -0.129808841309721E+01 ,     0.123752520120878E+01 ,     0.301284332293507E+00 , 
   1.00888 ,    -0.129712111651889E+01 ,     0.124318211472628E+01 ,     0.259796927915373E+00 , 
   1.03892 ,    -0.130707703307984E+01 ,     0.123014482370596E+01 ,     0.195847046680423E+00 , 
   1.06895 ,    -0.132435137261558E+01 ,     0.120061230406047E+01 ,     0.112773976782884E+00 , 
   1.09899 ,    -0.134510092073092E+01 ,     0.115743465601484E+01 ,     0.147787657169809E-01 , 
   1.12902 ,    -0.136549050199660E+01 ,     0.110392675845376E+01 ,    -0.933533507655026E-01 , 
   1.15906 ,    -0.138192727075440E+01 ,     0.104366895705615E+01 ,    -0.206544276941972E+00 , 
   1.18909 ,    -0.139126990703051E+01 ,     0.980304975180451E+00 ,    -0.319712704035199E+00 , 
   1.21913 ,    -0.139100157445407E+01 ,     0.917346964206456E+00 ,    -0.428047351299280E+00 , 
   1.24916 ,    -0.137935785659931E+01 ,     0.857996864448235E+00 ,    -0.527250515337791E+00 , 
   1.27920 ,    -0.135540368567004E+01 ,     0.804992081574223E+00 ,    -0.613740708936619E+00 , 
   1.30923 ,    -0.131905634894120E+01 ,     0.760481968824849E+00 ,    -0.684805741159357E+00 , 
   1.33927 ,    -0.127105482744392E+01 ,     0.725939829483770E+00 ,    -0.738700516151630E+00 , 
   1.36930 ,    -0.121287880913710E+01 ,     0.702113214592922E+00 ,    -0.774686946703091E+00 , 
   1.39934 ,    -0.114662355385104E+01 ,     0.689013290365114E+00 ,    -0.793016522284048E+00 , 
   1.42937 ,    -0.107483921511821E+01 ,     0.685942090321961E+00 ,    -0.794859075558866E+00 , 
