Time       moves_acc moves_gen     G(r)_1     S(Q)_1
h/m/s/.th    WEIGHT PARAMETERS   0.100E+01  0.100E+01
193024.605        1274       14475  0.303E-01  0.867E+00
193036.605        1491       30101  0.299E-01  0.859E+00
193048.605        1596       38533  0.299E-01  0.857E+00
193100.605        2132       50066  0.303E-01  0.866E+00
193112.606        2366       66490  0.299E-01  0.855E+00
193124.611        2531       82567  0.297E-01  0.853E+00
193136.614        2658       95509  0.297E-01  0.851E+00
193148.605        3102      108435  0.300E-01  0.867E+00
193200.616        3253      117151  0.297E-01  0.858E+00
193212.637        3341      124170  0.297E-01  0.855E+00
193224.612        3488      136802  0.295E-01  0.854E+00
193236.605        3585      146793  0.295E-01  0.857E+00
193248.607        3875      158335  0.294E-01  0.856E+00
193300.605        3997      167858  0.294E-01  0.850E+00
193312.605        4083      174552  0.293E-01  0.850E+00
193324.613        4185      181589  0.293E-01  0.849E+00
193336.607        4306      191069  0.292E-01  0.850E+00
193348.605        4455      201034  0.292E-01  0.849E+00
193400.608        4641      216743  0.291E-01  0.847E+00
195700.355        4788      227839  0.291E-01  0.849E+00
195712.305        4969      243533  0.292E-01  0.847E+00
195724.303        5124      256426  0.292E-01  0.846E+00
195736.305        5281      266580  0.292E-01  0.847E+00
195748.310        5452      281715  0.292E-01  0.848E+00
195800.303        5624      296717  0.291E-01  0.847E+00
195812.303        5824      311663  0.291E-01  0.847E+00
195824.303        6046      328153  0.290E-01  0.847E+00
195836.304        6483      342340  0.293E-01  0.850E+00
195848.308        6693      356819  0.292E-01  0.847E+00
195900.350        6881      372565  0.291E-01  0.846E+00
195912.304        7035      387733  0.291E-01  0.846E+00
195924.307        7238      405973  0.292E-01  0.847E+00
195936.315        7944      421618  0.295E-01  0.848E+00
195948.304        8145      438312  0.295E-01  0.843E+00
200000.303        8396      453079  0.293E-01  0.844E+00
200012.308        8632      469009  0.292E-01  0.844E+00
200024.303        8802      483684  0.292E-01  0.843E+00
200036.323        8962      499245  0.293E-01  0.841E+00
200048.308        9308      516182  0.296E-01  0.853E+00
200100.317        9582      532323  0.293E-01  0.843E+00
200112.309        9785      548350  0.292E-01  0.845E+00
200124.319        9996      565774  0.292E-01  0.843E+00
200136.307       10152      580605  0.291E-01  0.843E+00
200148.315       10374      598820  0.293E-01  0.838E+00
200200.303       10579      615391  0.292E-01  0.839E+00
200212.309       11418      632097  0.299E-01  0.855E+00
200224.307       11725      648980  0.298E-01  0.850E+00
200236.303       11932      665449  0.295E-01  0.845E+00
200248.303       12133      682420  0.295E-01  0.845E+00
200300.307       12300      698599  0.294E-01  0.843E+00
200312.303       12484      716716  0.294E-01  0.844E+00
200324.311       12681      731889  0.295E-01  0.841E+00
200336.309       12914      749771  0.294E-01  0.841E+00
200348.303       13083      763364  0.295E-01  0.840E+00
200400.303       13284      777603  0.295E-01  0.839E+00
200412.309       13553      793276  0.295E-01  0.842E+00
200424.340       13715      808131  0.295E-01  0.839E+00
200436.308       13876      825104  0.295E-01  0.838E+00
200448.309       14063      841063  0.295E-01  0.838E+00
200500.304       14234      856458  0.295E-01  0.838E+00
200512.303       14852      871947  0.298E-01  0.849E+00
200524.304       15034      886104  0.295E-01  0.845E+00
200536.307       15207      899002  0.295E-01  0.845E+00
200548.313       15588      913903  0.295E-01  0.845E+00
200600.303       16063      929502  0.299E-01  0.854E+00
200612.310       16344      947424  0.295E-01  0.843E+00
200624.309       16892      962354  0.295E-01  0.848E+00
200636.304       17189      977633  0.295E-01  0.848E+00
200648.320       17327      993331  0.293E-01  0.847E+00
200700.303       17545     1011012  0.294E-01  0.844E+00
200712.303       17756     1026632  0.294E-01  0.842E+00
200724.314       17962     1041648  0.294E-01  0.841E+00
200736.304       18135     1057202  0.293E-01  0.842E+00
200748.303       18352     1072897  0.293E-01  0.841E+00
200800.308       18549     1088290  0.292E-01  0.840E+00
200812.306       18762     1103769  0.292E-01  0.842E+00
200824.303       18938     1116996  0.293E-01  0.839E+00
200836.303       19168     1133297  0.292E-01  0.840E+00
200848.360       19340     1148856  0.292E-01  0.839E+00
200900.303       19794     1163897  0.293E-01  0.848E+00
200912.318       19993     1177487  0.293E-01  0.844E+00
200924.309       20167     1191843  0.293E-01  0.840E+00
200936.303       20380     1207729  0.293E-01  0.839E+00
200948.303       20578     1223872  0.293E-01  0.838E+00
201000.307       20801     1241502  0.294E-01  0.836E+00
201012.308       21034     1257255  0.294E-01  0.838E+00
201024.303       21266     1272778  0.294E-01  0.837E+00
201036.303       21473     1287091  0.294E-01  0.838E+00
201048.303       21702     1302777  0.294E-01  0.838E+00
201100.303       22031     1319576  0.295E-01  0.837E+00
201112.303       22290     1335484  0.294E-01  0.836E+00
201124.308       22675     1349118  0.296E-01  0.837E+00
201136.307       22899     1365716  0.296E-01  0.832E+00
201148.315       23103     1382835  0.296E-01  0.836E+00
201200.303       23373     1398535  0.294E-01  0.835E+00
201212.303       23637     1416256  0.295E-01  0.833E+00
201224.304       24109     1433282  0.297E-01  0.837E+00
201236.306       24318     1449692  0.296E-01  0.834E+00
201248.304       24491     1465225  0.295E-01  0.835E+00
201300.327       24707     1478982  0.295E-01  0.837E+00
201312.305       24968     1494664  0.295E-01  0.834E+00
201324.303       25202     1510737  0.296E-01  0.834E+00
201336.303       25434     1525598  0.294E-01  0.835E+00
201348.304       25614     1538284  0.297E-01  0.839E+00
201400.303       26292     1553992  0.297E-01  0.841E+00
201412.308       26494     1569657  0.296E-01  0.839E+00
201424.305       26893     1584871  0.296E-01  0.840E+00
201436.303       27111     1599839  0.294E-01  0.840E+00
201448.303       27538     1615472  0.298E-01  0.847E+00
201500.313       27779     1629906  0.296E-01  0.840E+00
201512.311       27977     1645848  0.295E-01  0.837E+00
201524.304       28128     1661552  0.294E-01  0.838E+00
