ANGLE TRASM EMME GAMMA
    -4.000    0.9067               NaN    0.5381E-01
     1.000    0.9066               NaN    0.5381E-01
     6.000    0.9068               NaN    0.5382E-01
    11.000    0.9069               NaN    0.5383E-01
    16.000    0.9072               NaN    0.5384E-01
    21.000    0.9075               NaN    0.5386E-01
    26.000    0.9078               NaN    0.5388E-01
    31.000    0.9082               NaN    0.5390E-01
    36.000    0.9085               NaN    0.5391E-01
    41.000    0.9089               NaN    0.5393E-01
    46.000    0.9091               NaN    0.5395E-01
    51.000    0.9094               NaN    0.5396E-01
    56.000    0.9095               NaN    0.5397E-01
    61.000    0.9097               NaN    0.5398E-01
    66.000    0.9098               NaN    0.5398E-01
    71.000    0.9098               NaN    0.5398E-01
    76.000    0.9098               NaN    0.5398E-01
    81.000    0.9098               NaN    0.5399E-01
    86.000    0.9099               NaN    0.5399E-01
    91.000    0.9100               NaN    0.5400E-01
    96.000    0.9100               NaN    0.5399E-01
   101.000    0.9100               NaN    0.5400E-01
   106.000    0.9101               NaN    0.5400E-01
   111.000    0.9101               NaN    0.5400E-01
   116.000    0.9102               NaN    0.5401E-01
   121.000    0.9103               NaN    0.5401E-01
   126.000    0.9104               NaN    0.5402E-01
