494
 geo2_350K_sdq    rebinned 
  6.415216727696774  0.8139798185290525  0.00510817283120294
  6.445251928203543  0.8466621074285483  0.005618418261380052
  6.4752871287103115  0.7946021367105439  0.004624376625916602
  6.505322329217081  0.8208287631365672  0.005328356879496041
  6.53535752972385  0.8225073159040949  0.0050141561833124
  6.565392730230618  0.845795564350771  0.005516896828595211
  6.5954279307373875  0.8081857683843146  0.005761924950855121
  6.625463131244156  0.8446044875025618  0.005290280210807203
  6.655498331750925  0.8486866645033628  0.005738080845403311
  6.685533532257693  0.8674811703760633  0.0035746376996536903
  6.715568732764463  0.8936917776369533  0.005320840815324855
  6.745603933271232  0.8835210206600784  0.005495591116510746
  6.775639133778  0.9299051813381619  0.005324264742225292
  6.805674334284769  0.8970224965140993  0.005559679863286819
  6.835709534791538  0.9418181586496653  0.004923363580093708
  6.865744735298307  0.9284377156465751  0.004841482066355387
  6.895779935805075  0.9699719351585198  0.005707785988908724
  6.9258151363118445  0.9362650876399687  0.005297623928651819
  6.955850336818614  0.9867724799613439  0.00590400621469679
  6.985885537325382  0.9927209117552801  0.00522146312788023
  7.015920737832151  1.0127075735427487  0.003963177248811785
  7.04595593833892  1.0320273835401998  0.005306310993669848
  7.075991138845689  1.0469580038344721  0.005465736786123145
  7.106026339352457  1.0806871683226469  0.005723504831505309
  7.136061539859226  1.0612949252640942  0.006802687723450867
  7.166096740365995  1.1021324803850157  0.005611368796364487
  7.196131940872764  1.093156417606505  0.005429531047774552
  7.226167141379533  1.1317197846756593  0.005752542787195162
  7.2562023418863015  1.096970068737439  0.0059736635056944305
  7.286237542393071  1.13919455848477  0.005406080989988679
  7.316272742899839  1.152259189193561  0.00347835341970649
  7.346307943406608  1.138611476290975  0.005441553312688845
  7.376343143913377  1.1686064041794413  0.006058343254138923
  7.406378344420146  1.1607236188711492  0.00570985343902399
  7.436413544926914  1.193889982903801  0.005646519746383219
  7.466448745433683  1.1469316185268363  0.006420003287469269
  7.496483945940453  1.1715742063394934  0.005988160555628864
  7.526519146447221  1.1716971712758595  0.005502353852542477
  7.55655434695399  1.193250139153893  0.005992954940575608
  7.5865895474607585  1.1676874159123036  0.004005891403968566
  7.616624747967528  1.1765743179764885  0.0062908916797656585
  7.646659948474296  1.1856788304291501  0.006565036689540932
  7.676695148981065  1.1257354636276238  0.0064829643233231815
  7.7067303494878345  1.158635969149491  0.005867197371252279
  7.736765549994603  1.1394200895727522  0.005216699954525285
  7.766800750501372  1.1658132278614355  0.006126257531374201
  7.79683595100814  1.10875546025268  0.004851986574121504
  7.82687115151491  1.1391307444289376  0.005188776468083144
  7.856906352021678  1.1400307633550506  0.0041453536807030305
  7.886941552528447  1.0988124004822337  0.005261908840076571
  7.916976753035216  1.1341934090683206  0.005328925687737295
  7.947011953541985  1.1333889839954132  0.005214879972763472
  7.977047154048754  1.1510216851330901  0.005126534547445418
  8.007082354555523  1.1033275949065326  0.005010426061479254
  8.037117555062292  1.1280535199740231  0.005794478192959805
  8.06715275556906  1.1212458492926156  0.005842548035407363
  8.09718795607583  1.1197964475713655  0.0036981616697731013
  8.127223156582598  1.124039208557022  0.0056351562793573355
  8.157258357089367  1.1192622302294002  0.005792947092350518
  8.187293557596137  1.1429659308825162  0.007152352019199322
  8.217328758102905  1.0997262916902113  0.006145003841312935
  8.247363958609673  1.1217728935079625  0.005740568883319129
  8.277399159116442  1.1133024179304831  0.005216422063440298
  8.307434359623212  1.1117861697552416  0.003930735843365757
  8.33746956012998  1.121742078554185  0.005478563863252197
  8.367504760636749  1.114650549480515  0.006014721443692421
  8.397539961143517  1.1414050591843383  0.005104262308482065
  8.427575161650287  1.099069570754766  0.004934268370694269
  8.457610362157055  1.1197345721813854  0.006029445090468051
  8.487645562663824  1.1164223524906403  0.005201947686605642
  8.517680763170592  1.1199959542240627  0.004127087193278208
  8.547715963677362  1.1239901445518021  0.005129183433709448
  8.57775116418413  1.1130949603752531  0.005471930957652115
  8.607786364690899  1.1433015040632009  0.005878456882358552
  8.637821565197667  1.092800126158125  0.005343451514881568
  8.667856765704437  1.108370801840537  0.006456207780658247
  8.697891966211206  1.104672173786803  0.0042252861108953
  8.727927166717974  1.074082942036074  0.005582143317652924
  8.757962367224744  1.0972589492047222  0.005948885404774364
  8.787997567731512  1.089733870405501  0.0061193419589956
  8.81803276823828  1.106982711379504  0.005551582977998758
  8.848067968745049  1.0533713714497832  0.0060071831494928896
  8.878103169251819  1.069783302455546  0.003856739747786371
  8.908138369758587  1.082704472744848  0.005221708703558816
  8.938173570265356  1.0252970971987512  0.005037844244019069
  8.968208770772126  1.0586024255321895  0.004725221131029351
  8.998243971278894  1.0437791465046848  0.0045574328210058
  9.028279171785663  1.0629044102387317  0.006765309927571762
  9.05831437229243  1.0230636273927245  0.0038173490867505692
  9.088349572799201  1.0195197301983052  0.005813500853901936
  9.11838477330597  1.031471278276173  0.00517068494233051
  9.148419973812738  0.9870687006250898  0.005084475320306503
  9.178455174319508  1.0029759114252026  0.006477236491155421
  9.208490374826276  0.9916910031658431  0.004667315374098746
  9.238525575333044  0.9773258904449216  0.004574466073181794
  9.268560775839813  0.9755754618376693  0.005684696025435379
  9.298595976346583  0.962471083284881  0.005757361224810801
  9.328631176853351  0.9832615097691236  0.005430734396353331
  9.35866637736012  0.9309609790832283  0.004936161381017384
  9.38870157786689  0.9422372070455836  0.0038066939612502906
  9.418736778373658  0.9522356320997463  0.0048659029806611635
  9.448771978880426  0.8994817700953976  0.004784252064177496
  9.478807179387195  0.923313984742363  0.0053994837603471325
  9.508842379893965  0.9087307370685432  0.005182569695587625
  9.538877580400733  0.9122044803426717  0.0041067269369482766
  9.568912780907501  0.9125585755591512  0.005578935904472187
  9.598947981414272  0.8965973616828802  0.004689711090059582
  9.62898318192104  0.9230632366032417  0.005193446842346955
  9.659018382427808  0.8714013729315341  0.004905019152990777
  9.689053582934577  0.8930865028007318  0.0038089698616737165
  9.719088783441347  0.9214248777141963  0.005360572642632391
  9.749123983948115  0.8755735391049185  0.00480204222584566
  9.779159184454883  0.8937060616928411  0.005975707089758597
  9.809194384961652  0.8824247758546357  0.005860858187444947
  9.839229585468422  0.8902916468498504  0.004347882468434831
  9.86926478597519  0.8918009677130546  0.005050440911762441
  9.899299986481958  0.888386113976478  0.005144939995192938
  9.929335186988729  0.9065039644246929  0.004679013602362596
  9.959370387495497  0.8836858228386293  0.003648245736123966
  9.989405588002265  0.8877010320684677  0.005447453757136038
  10.019440788509034  0.9196554961441482  0.005445848596802341
  10.049475989015804  0.8748684204469228  0.005702617018472254
  10.079511189522572  0.8988222776748315  0.003620858013196173
  10.10954639002934  0.9251538574724085  0.005297212380798246
  10.13958159053611  0.8863267095288069  0.006229596123527672
  10.169616791042879  0.9093806380426438  0.005154174964342819
  10.199651991549647  0.9057576925244208  0.004634374957076496
  10.229687192056415  0.9129161547595472  0.0035262371089608857
  10.259722392563186  0.9251289450355991  0.006026890811618235
  10.289757593069954  0.9168793989923839  0.0066699394269258885
  10.319792793576722  0.9318622749087178  0.005512523922935647
  10.349827994083492  0.9148954671072386  0.004058210758053276
  10.37986319459026  0.9148892340939968  0.005231949957016399
  10.409898395097029  0.9531407580345154  0.005662365829260065
  10.439933595603797  0.9069573238122016  0.005081651776381732
  10.469968796110567  0.935135112907536  0.0034844275681746063
  10.500003996617336  0.9610470070000305  0.004693225998323749
  10.530039197124104  0.9144871181559555  0.005478134745530864
  10.560074397630872  0.9490553455874623  0.0035304938978169467
  10.590109598137643  0.9672945946349084  0.004583265986694807
  10.62014479864441  0.932056823172129  0.005299941532506588
  10.65017999915118  0.9575106964622125  0.005713570508261486
  10.68021519965795  0.9703920071885264  0.003922225200114089
  10.710250400164718  0.9460033857710884  0.005680411215523192
  10.740285600671486  0.9759838610407943  0.005937824029600827
  10.770320801178254  0.9700276705550307  0.005799526233987976
  10.800356001685024  0.9751580176936212  0.004097529018278697
  10.830391202191793  0.9874099917639667  0.004734992439665746
  10.860426402698561  0.9773301392176684  0.00491781071847374
  10.890461603205331  1.0005363255262856  0.0035947370118020955
  10.9204968037121  1.009683814264692  0.005253723802068863
  10.950532004218868  1.004490810962187  0.005069318594744023
  10.980567204725636  1.0178447249578073  0.003496020586425983
  11.010602405232406  1.0319725850429524  0.004857652482840377
  11.040637605739175  1.0268660479418394  0.005778908410238531
  11.070672806245943  1.055093854839486  0.005188993754258277
  11.100708006752713  1.0306329244826182  0.003965943163263671
  11.130743207259481  1.0487853908589497  0.0053861932116934805
  11.16077840776625  1.0844161416955478  0.005456694082616956
  11.190813608273018  1.0564364924208522  0.004074178124743854
  11.220848808779788  1.0688036796357885  0.004940287459641315
  11.250884009286557  1.1009083870569478  0.00566948386460381
  11.280919209793325  1.0770187481055133  0.003659132449173434
  11.310954410300095  1.0863925678547937  0.004886025029134165
  11.340989610806863  1.113241336138429  0.005605351885712454
  11.371024811313632  1.0904659421141845  0.004063478271674853
  11.4010600118204  1.1028704205840947  0.005128578098969032
  11.43109521232717  1.134468396573289  0.006027939483271551
  11.461130412833938  1.1099140864404426  0.003943936102268804
  11.491165613340707  1.1141608335800777  0.00564413379223361
  11.521200813847477  1.1437422794546461  0.005904239116383718
  11.551236014354245  1.1136942737890867  0.0040105422130860754
  11.581271214861014  1.131284426368897  0.0053669357026441935
  11.611306415367782  1.1561584047080062  0.005311259499555345
  11.641341615874552  1.1346665862605927  0.004014521117013566
  11.67137681638132  1.1271587659877869  0.005451075888096061
  11.701412016888089  1.1604356806016054  0.006204452189899929
  11.731447217394857  1.1239201501770553  0.003786243374142035
  11.761482417901627  1.124574231615673  0.005348782865317058
  11.791517618408395  1.1302263105798795  0.003728172730557898
  11.821552818915164  1.135090399831338  0.004766527255040784
  11.851588019421934  1.1265503936250199  0.005603018013542772
  11.881623219928702  1.1207204900910603  0.0036994693041341566
  11.91165842043547  1.1251037596759494  0.0056649913667903996
  11.941693620942239  1.1282502954764897  0.004165009203566478
  11.971728821449009  1.0773372817227451  0.005301981734827569
  12.001764021955777  1.109812788178349  0.00603076615635156
  12.031799222462546  1.109671086378216  0.003687227392575657
  12.061834422969316  1.0751669245053765  0.005584608715181599
  12.091869623476084  1.0935382365261639  0.005738798814644196
  12.121904823982852  1.0957520138447467  0.0037767675697022397
  12.15194002448962  1.0545239062196732  0.005926164812076079
  12.18197522499639  1.069441924758604  0.003468468755001661
  12.21201042550316  1.0967333127813108  0.005460631051263432
  12.242045626009928  1.044051745898083  0.0036035922494568216
  12.272080826516698  1.0344375207471364  0.005114028072832354
  12.302116027023466  1.0668558216905513  0.005721931089388713
  12.332151227530234  1.0304307575774163  0.0035980891443847143
  12.362186428037003  1.0220081975037292  0.004940672458362671
  12.392221628543773  1.0251004354605249  0.0038705060754548586
  12.422256829050541  1.018814053557604  0.004599146288577915
  12.45229202955731  1.021472194669435  0.0036526360467006285
  12.482327230064078  0.9869754281114593  0.005826819276072762
  12.512362430570848  1.0036005390708311  0.004037574054858494
  12.542397631077616  1.0153613438209832  0.00492794731453557
  12.572432831584385  0.9610316894062144  0.00521092946112139
  12.602468032091155  0.9806603818848791  0.003693288050249806
  12.632503232597923  0.9953949667216676  0.0056028621426708804
  12.662538433104691  0.9660079930563505  0.0037007912320297753
  12.69257363361146  0.9575058909345712  0.005147338573205058
  12.72260883411823  0.9601374801842105  0.0037220168947526716
  12.752644034624998  0.9595387261984217  0.0050731087815560315
  12.782679235131766  0.9573518188844143  0.003843666664370835
  12.812714435638537  0.939564223956049  0.005187761254482384
  12.842749636145305  0.9420393862956655  0.0037023446294742303
  12.872784836652073  0.9704280939128698  0.005962329456773764
  12.902820037158842  0.9409925663409967  0.0038428047945581172
  12.932855237665612  0.9272463424741864  0.005460380818929165
  12.96289043817238  0.9282212904856536  0.0039051059597431533
  12.992925638679148  0.9335517777886349  0.004541792347071221
  13.022960839185918  0.9322814686379264  0.0035702503502839152
  13.052996039692687  0.916767456602628  0.0035012749146979432
  13.083031240199455  0.9220535365294478  0.004865606064258333
  13.113066440706223  0.913318460724501  0.004162961231791448
  13.143101641212994  0.9194077389914601  0.005182791962722971
  13.173136841719762  0.9215310051668344  0.0036656484513272235
  13.20317204222653  0.9018833045681761  0.005299248470877062
  13.2332072427333  0.9140399976570734  0.0033367348350248865
  13.263242443240069  0.9397104104635509  0.005707947628977546
  13.293277643746837  0.9062767833010577  0.00327664760811904
  13.323312844253605  0.9201673222512535  0.0036774056544549892
  13.353348044760375  0.8942826696733371  0.0053825212618353714
  13.383383245267144  0.9073879881522677  0.003324077063293564
  13.413418445773912  0.9319192342863222  0.004696658355164453
  13.443453646280682  0.8955313615694961  0.003878842118607439
  13.47348884678745  0.9197043706718759  0.0036525612532213422
  13.503524047294219  0.8920059464520121  0.00520137233581065
  13.533559247800987  0.9125878006318899  0.003595474654773228
  13.563594448307757  0.9301519996643415  0.00534451324556309
  13.593629648814526  0.8977398937432024  0.0033827591119211893
  13.623664849321294  0.9277057192647233  0.0036253515582862056
  13.653700049828062  0.8963848644425829  0.005413523797218427
  13.683735250334832  0.9246599212370032  0.0036952562509284573
  13.7137704508416  0.9227232130906181  0.004569483871382739
  13.743805651348369  0.9195975489776135  0.0045559940873788575
  13.77384085185514  0.93961720766587  0.0038793908124155666
  13.803876052361908  0.924316391990217  0.00339543412368043
  13.833911252868676  0.9315903204439755  0.004749829651019628
  13.863946453375444  0.9362299537303456  0.0032700751601536463
  13.893981653882214  0.9401840704399849  0.0038248156522734684
  13.924016854388983  0.9727534184957418  0.005588762410763221
  13.954052054895751  0.93300533712007  0.003315353603991966
  13.984087255402521  0.9592859721806909  0.0032861200520108323
  14.01412245590929  0.9518998273372392  0.003644761645720638
  14.044157656416058  0.955468648952451  0.005448741504476472
  14.074192856922826  0.9533571736326601  0.0033733730748336504
  14.104228057429596  0.9657133367458768  0.003772288629569927
  14.134263257936365  0.967016713187153  0.003503032425110433
  14.164298458443133  0.9698750423267882  0.005724926144640032
  14.194333658949903  0.9826858806530783  0.0034063147837442038
  14.224368859456671  0.9603886879418155  0.0037174950975241627
  14.25440405996344  0.9821412670734178  0.0034897141075735196
  14.284439260470208  0.9632117788805499  0.005545838199332017
  14.314474460976978  0.9794655945574531  0.003677776709051167
  14.344509661483746  0.9917318667289488  0.004004614406716446
  14.374544861990515  0.9859805274166271  0.0036269913937911147
  14.404580062497283  0.9858451788390814  0.003631602765043396
  14.434615263004053  0.9839574125514682  0.004136530025915689
  14.464650463510822  1.0142406598144798  0.005256788589354673
  14.49468566401759  0.9802172704678621  0.0036165019204140547
  14.52472086452436  1.0010403373288015  0.00356999808216156
  14.554756065031128  0.9794638252980956  0.0038174315343989544
  14.584791265537897  1.0113016960722832  0.0037484353551050184
  14.614826466044665  0.9838242644909381  0.004109927728143609
  14.644861666551435  1.0107793996061167  0.004014578000717132
  14.674896867058203  0.98737144444753  0.0036907334054038263
  14.704932067564972  1.012477832039735  0.003983530998920177
  14.734967268071742  0.9645568686843681  0.005749686448182721
  14.76500246857851  1.0032216622951209  0.0035660548881654925
  14.795037669085279  1.0002842018200244  0.003980337240332908
  14.825072869592047  0.999764277195784  0.0039395584955582855
  14.855108070098817  1.0004837416595884  0.004450591135767467
  14.885143270605585  0.99979666235487  0.0035117284637776734
  14.915178471112354  1.005239292875415  0.003933766898374365
  14.945213671619124  1.0019499462494887  0.004016502854181104
  14.975248872125892  1.0031514969501296  0.0036887632467969616
  15.00528407263266  1.0122532661385149  0.00330511150958504
  15.035319273139429  1.002516972479309  0.0037902482575216793
  15.065354473646199  1.0108947600092542  0.0029926570362037302
  15.095389674152967  0.9876360023247548  0.0036080580670980844
  15.125424874659736  1.0002638972837685  0.003757076798631905
  15.155460075166506  0.9804084406202018  0.003672738142009966
  15.185495275673274  0.9949693477000702  0.0034884757416718724
  15.215530476180042  0.9816623637217683  0.003809622904116772
  15.24556567668681  0.9983162249112567  0.0035652233034062565
  15.27560087719358  0.9905567634929006  0.0050078734377264535
