19.05	-0.12159	   
19.1	-0.10849	   
19.15	-0.09529	   
19.2	-0.08198	   
19.25	-0.07272	   
19.3	-0.06398	   
19.35	-0.05518	   
19.4	-0.04633	   
19.45	-0.03743	   
19.5	-0.02827	   
19.55	-0.01881	   
19.6	-0.00929	   
19.65	0.00028	   
19.7	0.009913	   
19.75	0.017085	   
19.8	0.022285	   
19.85	0.027497	   
19.9	0.032723	   
19.95	0.037961	 
