   r (Ang),     Ge-Ge
   0.06545 ,         0.000000000000000 , 
   0.13090 ,         0.000000000000000 , 
   0.19635 ,         0.000000000000000 , 
   0.26180 ,         0.000000000000000 , 
   0.32725 ,         0.000000000000000 , 
   0.39271 ,         0.000000000000000 , 
   0.45816 ,         0.000000000000000 , 
   0.52361 ,         0.000000000000000 , 
   0.58906 ,         0.000000000000000 , 
   0.65451 ,         0.000000000000000 , 
   0.71996 ,         0.000000000000000 , 
   0.78541 ,         0.000000000000000 , 
   0.85086 ,         0.000000000000000 , 
   0.91631 ,         0.000000000000000 , 
   0.98176 ,         0.000000000000000 , 
   1.04721 ,         0.000000000000000 , 
   1.11267 ,         0.000000000000000 , 
   1.17812 ,         0.000000000000000 , 
   1.24357 ,         0.000000000000000 , 
   1.30902 ,         0.675620678434812 , 
   1.37447 ,         0.000000000000000 , 
   1.43992 ,         0.000000000000000 , 
   1.50537 ,         0.000000000000000 , 
   1.57082 ,         1.876843556872867 , 
   1.63627 ,         0.000000000000000 , 
   1.70172 ,         0.000000000000000 , 
   1.76718 ,         0.370745785480116 , 
   1.83263 ,         0.000000000000000 , 
   1.89808 ,         0.000000000000000 , 
   1.96353 ,         0.000000000000000 , 
   2.02898 ,         0.000000000000000 , 
   2.09443 ,         0.263947829535807 , 
   2.15988 ,         0.000000000000000 , 
   2.22533 ,         0.233810630517230 , 
   2.29078 ,         0.441283569439566 , 
   2.35623 ,         0.000000000000000 , 
   2.42168 ,         0.197434711617599 , 
   2.48714 ,         0.000000000000000 , 
   2.55259 ,         0.710821207947304 , 
   2.61804 ,         0.000000000000000 , 
   2.68349 ,         0.160791893975389 , 
   2.74894 ,         0.459679939132533 , 
   2.81439 ,         0.146183013076999 , 
   2.87984 ,         0.698070605854933 , 
   2.94529 ,         1.201304221821727 , 
   3.01074 ,         1.149643362126956 , 
   3.07619 ,         1.590686687658981 , 
   3.14164 ,         3.167517150112820 , 
   3.20710 ,         2.138945707359355 , 
   3.27255 ,         1.729891604768125 , 
   3.33800 ,         2.078399946923097 , 
   3.40345 ,         2.199155822911083 , 
   3.46890 ,         2.116954145707132 , 
   3.53435 ,         2.873526167865902 , 
   3.59980 ,         1.161607487483869 , 
   3.66525 ,         0.861917699137866 , 
   3.73070 ,         0.332776411517662 , 
   3.79615 ,         0.642801134963072 , 
   3.86161 ,         0.698845998479635 , 
   3.92706 ,         0.825911521696740 , 
   3.99251 ,         1.016979111824904 , 
   4.05796 ,         0.421902258080453 , 
   4.12341 ,         0.612922670946058 , 
   4.18886 ,         0.461936893783873 , 
   4.25431 ,         0.703737670831361 , 
   4.31976 ,         0.930783065014118 , 
   4.38521 ,         0.662351327272102 , 
   4.45066 ,         0.759925632164067 , 
   4.51611 ,         1.192248830281557 , 
   4.58157 ,         0.551632604405628 , 
   4.64702 ,         0.804305013100408 , 
   4.71247 ,         1.094966201361157 , 
   4.77792 ,         1.065173066357193 , 
   4.84337 ,         0.888496763029836 , 
   4.90882 ,         1.201335860641151 , 
   4.97427 ,         0.935944159729209 , 
   5.03972 ,         0.911792119963888 , 
   5.10517 ,         0.755278567187799 , 
   5.17062 ,         0.736278863335880 , 
   5.23607 ,         1.055863490438123 , 
   5.30153 ,         0.741566913352464 , 
   5.36698 ,         1.326582445518752 , 
   5.43243 ,         0.980916328117412 , 
   5.49788 ,         1.034316508018724 , 
   5.56333 ,         0.897887187598445 , 
   5.62878 ,         1.023315680153177 , 
   5.69423 ,         1.249908296918315 , 
   5.75968 ,         1.116949026345888 , 
   5.82513 ,         1.057865624358321 , 
   5.89058 ,         0.800894199154050 , 
   5.95604 ,         1.175083529509617 , 
   6.02149 ,         1.149677318649974 , 
   6.08694 ,         1.062581447201805 , 
   6.15239 ,         1.040093799323118 , 
   6.21784 ,         0.808659954049080 , 
   6.28329 ,         0.909219400795091 , 
   6.34874 ,         1.149121815680072 , 
   6.41419 ,         1.041355937623101 , 
   6.47964 ,         0.882529618913700 , 
   6.54509 ,         0.973088354080042 , 
   6.61054 ,         0.980412459911322 , 
   6.67600 ,         0.805399331930024 , 
   6.74145 ,         1.070101130642392 , 
   6.80690 ,         0.724738556299650 , 
   6.87235 ,         1.029723923787064 , 
   6.93780 ,         0.745761803061057 , 
   7.00325 ,         1.062417438604611 , 
   7.06870 ,         1.297749309641919 , 
   7.13415 ,         0.773528408770441 , 
   7.19960 ,         0.759528280270991 , 
   7.26505 ,         1.096918857637496 , 
   7.33050 ,         1.206708827676194 , 
   7.39596 ,         0.825578318787278 , 
   7.46141 ,         1.081544142226233 , 
   7.52686 ,         1.062816577164654 , 
   7.59231 ,         1.024483342326223 , 
   7.65776 ,         1.086029733206535 , 
   7.72321 ,         0.912398657163428 , 
   7.78866 ,         0.992567974511176 , 
   7.85411 ,         1.107491494567545 , 
   7.91956 ,         0.941565109227130 , 
   7.98501 ,         1.089638778728575 , 
   8.05046 ,         1.107726301903415 , 
   8.11592 ,         0.878977328742564 , 
   8.18137 ,         1.159059827788069 , 
   8.24682 ,         1.140735155974084 , 
   8.31227 ,         0.921735675431567 , 
   8.37772 ,         1.121863859982281 , 
