 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   0.46825 ,    -0.216925153678576E+01 ,     0.997150171752344E+00 ,     0.169760656194195E+01 , 
   0.49828 ,    -0.233269744197478E+01 ,     0.334307085774460E+00 ,    -0.329221618451343E+00 , 
   0.52832 ,    -0.254474810920405E+01 ,     0.460176549493778E-01 ,    -0.141224904385947E+01 , 
   0.55835 ,    -0.254142453209740E+01 ,     0.313251948341573E+00 ,    -0.102447817844463E+01 , 
   0.58838 ,    -0.225689711419606E+01 ,     0.862080193139393E+00 ,     0.284694891343646E+00 , 
   0.61841 ,    -0.191657227653089E+01 ,     0.120806128932544E+01 ,     0.134802887314772E+01 , 
   0.64843 ,    -0.184077371567105E+01 ,     0.106430265481995E+01 ,     0.131402316352166E+01 , 
   0.67846 ,    -0.213964431642712E+01 ,     0.558650957429431E+00 ,     0.267741184198273E+00 , 
   0.70848 ,    -0.258982895005505E+01 ,     0.941143787888312E-01 ,    -0.934709446703842E+00 , 
   0.73850 ,    -0.281879870454863E+01 ,    -0.234074038769365E-02 ,    -0.141891312950937E+01 , 
   0.76852 ,    -0.263486457553371E+01 ,     0.266460676993303E+00 ,    -0.977158769673020E+00 , 
   0.79854 ,    -0.219997752407493E+01 ,     0.612303031348581E+00 ,    -0.145248225004878E+00 , 
   0.82855 ,    -0.188349842815112E+01 ,     0.737026409164233E+00 ,     0.325141731448102E+00 , 
   0.85856 ,    -0.192958714133765E+01 ,     0.583358450803961E+00 ,     0.102812845454407E+00 , 
   0.88857 ,    -0.224430469722792E+01 ,     0.349950385979070E+00 ,    -0.512562063112116E+00 , 
   0.91857 ,    -0.249735959457385E+01 ,     0.281119988787673E+00 ,    -0.932958368153693E+00 , 
   0.94858 ,    -0.243978589117698E+01 ,     0.436965086350503E+00 ,    -0.828026214527091E+00 , 
   0.97858 ,    -0.213706412467716E+01 ,     0.650945660346099E+00 ,    -0.386317653920987E+00 , 
   1.00857 ,    -0.189749907675724E+01 ,     0.701107684643623E+00 ,    -0.922586288429160E-01 , 
   1.03857 ,    -0.196441220239128E+01 ,     0.527550476737155E+00 ,    -0.256281118116116E+00 , 
   1.06856 ,    -0.226704411536077E+01 ,     0.294139416212851E+00 ,    -0.733965599431658E+00 , 
   1.09855 ,    -0.247383045280357E+01 ,     0.240202596629753E+00 ,    -0.107457598933820E+01 , 
   1.12853 ,    -0.230692143739336E+01 ,     0.459531298537817E+00 ,    -0.944815164745821E+00 , 
   1.15851 ,    -0.182397879686241E+01 ,     0.807660950579181E+00 ,    -0.436131723233495E+00 , 
   1.18849 ,    -0.139297643336265E+01 ,     0.102141696482610E+01 ,     0.166943436040767E-01 , 
   1.21846 ,    -0.136675761419470E+01 ,     0.945333520693967E+00 ,     0.234705100530835E-01 , 
   1.24843 ,    -0.174906955361408E+01 ,     0.666379703811977E+00 ,    -0.417496743410383E+00 , 
   1.27840 ,    -0.216522013754618E+01 ,     0.440672720238707E+00 ,    -0.920765160108515E+00 , 
