 Atomic positions for srtio3_293k
 31.252248  0.000000  0.000000
 -0.000000 31.252248  0.000000
 -0.000000 -0.000000 31.252248
Sr     7.804769   11.754221   31.207889
Sr     7.731873   11.629300    3.922641
Sr     7.673481   11.653621    7.785058
Sr     7.767138   11.750503   11.633325
Sr     7.785915   11.877682   15.622759
Sr     7.898716   11.747587   19.637762
Sr     7.864736   11.689910   23.460355
Sr     7.838732   11.862185   27.412744
Sr     7.777061   15.487991    0.057175
Sr     7.855589   15.665440    3.823599
Sr     7.720455   15.522172    7.894438
Sr     7.860724   15.762578   11.627756
Sr     7.734702   15.714544   15.710428
Sr     7.855959   15.609741   19.666940
Sr     7.905821   15.542965   23.483634
Sr     7.755800   15.575200   27.338249
Sr     7.817840   19.517447    0.178651
Sr     7.953442   19.491622    3.930538
Sr     7.811313   19.607154    7.836757
Sr     7.882138   19.572844   11.817328
Sr     7.981698   19.551461   15.604735
Sr     7.860212   19.437463   19.561856
Sr     7.758339   19.507403   23.604232
Sr     7.866169   19.433837   27.379821
Sr     7.887979   23.521278   31.205887
Sr     7.877869   23.399081    3.809912
Sr     7.970355   23.474081    7.854212
Sr     7.860870   23.429792   11.860219
Sr     7.846473   23.524476   15.564478
Sr     7.909608   23.417677   19.597601
Sr     7.844346   23.500417   23.473850
Sr     7.908212   23.476295   27.369618
Sr     7.945662   27.385734    0.017191
Sr     7.850140   27.473220    3.885369
Sr     7.912424   27.227431    7.844140
Sr     7.833070   27.358041   11.893238
Sr     7.972950   27.351860   15.626661
Sr     7.847251   27.488469   19.516417
Sr     7.918714   27.307905   23.572384
Sr     7.868025   27.403213   27.373368
Sr    11.872553    0.021604   31.238429
Sr    11.629597    0.016194    3.889143
Sr    11.631454    0.059521    7.787272
Sr    11.876147    0.002227   11.734938
Sr    11.611853   31.224005   15.665035
Sr    11.700386    0.043876   19.427660
Sr    11.890706    0.033526   23.429288
Sr    11.694763    0.084954   27.462145
Sr    11.641841    3.843122   31.110521
Sr    11.711162    4.003943    3.908893
Sr    11.834645    3.934524    7.925895
Sr    11.730810    3.802890   11.860700
Sr    11.829632    3.992525   15.701360
Sr    11.814894    3.810091   19.457226
Sr    11.646034    3.846510   23.414375
Sr    11.712142    3.835771   27.284340
Sr    11.692141    7.932293   31.210046
Sr    11.790842    7.802215    3.962720
Sr    11.623878    7.691034    7.777382
Sr    11.759021    7.830062   11.635977
Sr    11.695356    7.771141   15.713749
Sr    11.784781    7.673237   19.542625
Sr    11.810082    7.855589   23.386081
Sr    11.648002    7.832183   27.258679
Sr    11.561565   11.816461   31.231778
Sr    11.646907   11.748018    3.822823
Sr    11.752954   11.641642    7.737568
Sr    11.825115   11.744550   11.660719
Sr    11.830384   11.643847   15.702270
Sr    11.790260   11.684684   19.680057
Sr    11.791869   11.737582   23.471017
Sr    11.595152   11.661540   27.384468
Sr    11.746764   15.754752   31.189378
Sr    11.738596   15.592386    3.807079
Sr    11.811226   15.626231    7.738158
Sr    11.751654   15.774154   11.725075
Sr    11.619438   15.579817   15.565809
Sr    11.668302   15.734718   19.603882
Sr    11.713876   15.605066   23.607615
Sr    11.817934   15.694028   27.340201
Sr    11.707469   19.467685    0.104909
Sr    11.713275   19.414530    3.935385
Sr    11.848440   19.579204    7.812321
Sr    11.645407   19.542868   11.799485
Sr    11.703129   19.673498   15.613063
Sr    11.807584   19.584091   19.492752
Sr    11.767367   19.616939   23.492551
Sr    11.824910   19.512626   27.291014
Sr    11.651567   23.544309   31.203812
Sr    11.790427   23.508186    3.784127
Sr    11.800922   23.409632    7.876013
Sr    11.698100   23.543297   11.696447
Sr    11.673996   23.604915   15.648026
Sr    11.769474   23.527631   19.630570
Sr    11.834162   23.427205   23.443134
Sr    11.689364   23.596682   27.313596
Sr    11.879340   27.409644    0.018325
Sr    11.657173   27.234925    3.879638
Sr    11.758770   27.459377    7.878654
Sr    11.660574   27.243881   11.759152
Sr    11.681875   27.342879   15.475495
Sr    11.687225   27.465664   19.510956
Sr    11.678565   27.267171   23.339429
Sr    11.624335   27.375654   27.333893
Sr    15.623289    0.055171    0.017836
Sr    15.532846    0.064481    4.035150
Sr    15.723367    0.037326    7.762171
Sr    15.681507   31.175088   11.824904
Sr    15.638418   31.200519   15.694399
Sr    15.687965   31.158923   19.581842
Sr    15.660159    0.048433   23.472600
Sr    15.538862    0.066190   27.245464
Sr    15.554528    3.763488   31.163360
Sr    15.717074    3.882289    3.948688
Sr    15.539089    3.852102    7.880187
Sr    15.643326    3.952507   11.823914
Sr    15.635700    3.956083   15.533797
Sr    15.545182    3.921825   19.626829
Sr    15.684935    3.839649   23.436721
Sr    15.514409    3.964239   27.279656
Sr    15.509717    7.775022   31.223071
Sr    15.525356    7.727745    3.803474
Sr    15.708733    7.931237    7.812567
Sr    15.680481    7.801252   11.812634
Sr    15.769578    7.838981   15.739186
Sr    15.583717    7.759751   19.589761
Sr    15.592229    7.875422   23.565413
Sr    15.492213    7.766217   27.394862
Sr    15.494007   11.718739    0.051441
Sr    15.548523   11.765657    3.763039
Sr    15.711291   11.702127    7.778891
Sr    15.598561   11.590086   11.816244
Sr    15.656938   11.680743   15.769630
Sr    15.755046   11.628676   19.570899
Sr    15.554870   11.824895   23.356076
Sr    15.589599   11.688808   27.230369
Sr    15.518162   15.673628   31.238171
Sr    15.579300   15.769407    3.924070
Sr    15.625220   15.749064    7.769407
Sr    15.728268   15.677544   11.774814
Sr    15.687610   15.685332   15.699092
Sr    15.766806   15.682346   19.590595
Sr    15.582281   15.662105   23.527619
Sr    15.526475   15.689356   27.245238
Sr    15.557275   19.470455   31.204486
Sr    15.536870   19.532593    3.818521
Sr    15.561087   19.639057    7.877717
Sr    15.573696   19.623631   11.775216
Sr    15.758024   19.486393   15.623958
Sr    15.679852   19.530199   19.498915
Sr    15.527702   19.548008   23.411178
Sr    15.575006   19.488642   27.393914
Sr    15.665274   23.531574    0.018290
Sr    15.498012   23.520309    3.894594
Sr    15.631468   23.345260    7.835461
Sr    15.732570   23.437475   11.785585
Sr    15.560138   23.486731   15.584715
Sr    15.639319   23.531886   19.642534
Sr    15.558750   23.405173   23.446068
Sr    15.645122   23.432862   27.527632
Sr    15.620049   27.361187   31.121590
Sr    15.741045   27.462754    3.862169
Sr    15.763608   27.309316    7.818263
Sr    15.598552   27.456156   11.763806
Sr    15.625577   27.482717   15.660661
Sr    15.644464   27.286445   19.631834
Sr    15.584402   27.246489   23.443867
Sr    15.591840   27.487013   27.363200
Sr    19.486120    0.053307    0.106106
Sr    19.606935   31.154822    4.045714
Sr    19.616967    0.016630    7.863426
Sr    19.472012    0.100597   11.700717
Sr    19.683035   31.198015   15.678248
Sr    19.388477    0.066500   19.487227
Sr    19.543804    0.021592   23.538650
Sr    19.440974   31.125977   27.303306
Sr    19.545596    3.834940    0.127168
Sr    19.620439    3.876338    3.992657
Sr    19.542346    3.852208    7.925150
Sr    19.670773    3.901529   11.737062
Sr    19.568130    3.910993   15.791682
Sr    19.510885    3.792696   19.590468
Sr    19.418150    3.839133   23.369319
Sr    19.358695    3.844321   27.353502
Sr    19.476230    7.893262    0.033686
Sr    19.499586    7.851298    3.743460
Sr    19.665420    7.875718    7.798590
Sr    19.575634    7.945120   11.665695
Sr    19.598001    7.930953   15.643028
Sr    19.532456    7.778642   19.577485
Sr    19.368319    7.827148   23.349111
Sr    19.403211    7.828678   27.282604
Sr    19.551040   11.789919   31.158131
Sr    19.508379   11.636126    3.921415
Sr    19.533839   11.824544    7.904539
Sr    19.680532   11.722813   11.736477
Sr    19.611471   11.662389   15.707798
Sr    19.479394   11.683932   19.476333
Sr    19.546082   11.676231   23.341484
Sr    19.538721   11.871636   27.310077
Sr    19.505249   15.716051   31.102829
Sr    19.572611   15.713215    3.828678
Sr    19.546999   15.590480    7.922074
Sr    19.608215   15.617918   11.897629
Sr    19.658004   15.707135   15.681201
Sr    19.564775   15.516295   19.535622
Sr    19.460965   15.648449   23.496469
Sr    19.569084   15.700847   27.273508
Sr    19.611358   19.633158    0.017378
Sr    19.508033   19.534413    3.766782
Sr    19.490501   19.652406    7.790893
Sr    19.506057   19.564350   11.868957
Sr    19.627018   19.525764   15.739005
Sr    19.449963   19.563788   19.471054
Sr    19.440918   19.574092   23.552380
Sr    19.506496   19.403087   27.329300
Sr    19.637287   23.449804    0.056780
Sr    19.442476   23.475881    4.058189
Sr    19.617217   23.561051    7.827441
Sr    19.622933   23.413039   11.773195
Sr    19.449034   23.408620   15.570808
Sr    19.617072   23.390264   19.554488
Sr    19.508273   23.527009   23.428346
Sr    19.653161   23.457238   27.479825
Sr    19.652454   27.373840    0.101052
Sr    19.578807   27.412608    3.886441
Sr    19.536891   27.273162    7.932768
Sr    19.572976   27.256574   11.737268
Sr    19.507574   27.453522   15.554853
Sr    19.542369   27.311057   19.382888
Sr    19.384128   27.286266   23.454954
Sr    19.412757   27.235128   27.325270
Sr    23.518104   31.131802    0.067392
Sr    23.492191    0.003384    4.060764
Sr    23.328901    0.077736    7.809568
Sr    23.552386    0.008279   11.747407
Sr    23.424384    0.076773   15.670202
Sr    23.470511    0.117289   19.646825
Sr    23.311994    0.117976   23.427092
Sr    23.528183   31.235693   27.498350
Sr    23.572155    3.797398    0.020406
Sr    23.465787    3.816037    4.032394
Sr    23.452469    3.797129    7.780831
Sr    23.588950    3.942115   11.645110
Sr    23.457133    3.999126   15.703228
Sr    23.374562    3.858817   19.412792
Sr    23.387169    3.871511   23.375321
Sr    23.406985    3.995321   27.363957
Sr    23.450797    7.720764    0.126281
Sr    23.504543    7.826960    3.997266
Sr    23.491702    7.829968    7.923272
Sr    23.590770    7.849717   11.722412
Sr    23.603884    7.821458   15.641362
Sr    23.555432    7.819197   19.573121
Sr    23.425377    7.764727   23.307381
Sr    23.479625    7.967569   27.288937
Sr    23.596617   11.726490    0.038512
Sr    23.495876   11.704580    4.055715
Sr    23.590320   11.703753    7.853508
Sr    23.500057   11.639378   11.816235
Sr    23.421301   11.747720   15.549242
Sr    23.425017   11.833705   19.499584
Sr    23.454107   11.594734   23.472399
Sr    23.392237   11.909830   27.264812
Sr    23.565761   15.661059   31.207778
Sr    23.505666   15.781802    3.887208
Sr    23.580564   15.553105    7.868952
Sr    23.541968   15.625225   11.665673
Sr    23.372775   15.646898   15.754574
Sr    23.374800   15.743120   19.498858
Sr    23.550597   15.606504   23.484733
Sr    23.379565   15.682502   27.276745
Sr    23.377241   19.441567   31.231809
Sr    23.356233   19.491849    4.043780
Sr    23.578827   19.462300    7.838418
Sr    23.518770   19.582914   11.770057
Sr    23.613642   19.577405   15.609713
Sr    23.437416   19.508984   19.638909
Sr    23.501761   19.641325   23.412326
Sr    23.537665   19.451213   27.308177
Sr    23.533200   23.405433   31.211034
Sr    23.449381   23.554263    3.991390
Sr    23.441624   23.522754    7.870333
Sr    23.421938   23.581584   11.712536
Sr    23.480518   23.360233   15.732402
Sr    23.479585   23.289410   19.537590
Sr    23.496146   23.345538   23.369885
Sr    23.536503   23.517218   27.393414
Sr    23.451143   27.376743    0.169282
Sr    23.449671   27.478062    3.945711
Sr    23.433392   27.503088    7.841174
Sr    23.397215   27.399667   11.582270
Sr    23.345551   27.391398   15.531991
Sr    23.392772   27.281889   19.541068
Sr    23.429727   27.388044   23.606286
Sr    23.460090   27.250981   27.523809
Sr    27.357404   31.218574    0.155316
Sr    27.249560   31.224810    3.953325
Sr    27.300746    0.082592    7.800095
Sr    27.312208    0.154575   11.698059
Sr    27.352552   31.234143   15.492016
Sr    27.454319   31.238195   19.500004
Sr    27.401740   31.192307   23.434807
Sr    27.382957    0.029386   27.521557
Sr    27.398070    3.889885    0.133178
Sr    27.201798    3.932849    3.974077
Sr    27.345943    3.918545    7.949934
Sr    27.391627    3.870770   11.670575
Sr    27.252238    4.006065   15.589039
Sr    27.349420    3.841949   19.394046
Sr    27.433771    3.960416   23.464558
Sr    27.395318    3.892653   27.479582
Sr    27.351728    7.694726    0.141349
Sr    27.367967    7.687713    3.868164
Sr    27.379931    7.790287    7.882263
Sr    27.294673    7.717213   11.668320
Sr    27.323676    7.773571   15.547601
Sr    27.285335    7.920835   19.471758
Sr    27.396437    7.928029   23.511557
Sr    27.318312    7.816895   27.318098
Sr    27.492300   11.670399    0.021168
Sr    27.423905   11.757835    3.839623
Sr    27.334851   11.790155    7.931780
Sr    27.221625   11.739532   11.689532
Sr    27.249922   11.747550   15.713747
Sr    27.355990   11.865408   19.435072
Sr    27.243792   11.653103   23.480592
Sr    27.369129   11.748866   27.204845
Sr    27.518578   15.606750   31.195950
Sr    27.414356   15.639119    3.971521
Sr    27.522725   15.612875    7.895940
Sr    27.461019   15.551037   11.761624
Sr    27.270133   15.558847   15.671361
Sr    27.298131   15.573239   19.457977
Sr    27.261632   15.640555   23.321731
Sr    27.438022   15.711569   27.376712
Sr    27.390617   19.408297   31.201472
Sr    27.404973   19.487954    3.992093
Sr    27.352410   19.505091    7.940191
Sr    27.380547   19.457831   11.768682
Sr    27.355871   19.643712   15.624514
Sr    27.382834   19.503703   19.686603
Sr    27.401025   19.635296   23.536779
Sr    27.267157   19.515009   27.393433
Sr    27.406649   23.284913    0.052434
Sr    27.410694   23.461206    3.920284
Sr    27.214716   23.383389    7.748608
Sr    27.324576   23.523279   11.749106
Sr    27.494299   23.470237   15.684198
Sr    27.415969   23.506860   19.457805
Sr    27.505011   23.395933   23.412595
Sr    27.284735   23.372005   27.422264
Sr    27.297047   27.242632    0.108337
Sr    27.222176   27.316108    3.881381
Sr    27.206502   27.323699    7.846119
Sr    27.295917   27.343867   11.589539
Sr    27.359580   27.216583   15.644025
Sr    27.294903   27.295387   19.447536
Sr    27.378190   27.198676   23.442383
Sr    27.332032   27.287394   27.506284
Ti     1.939300    1.949397    1.987378
Ti     2.014347    2.023050    5.885107
Ti     1.893204    1.820842    9.764656
Ti     1.873841    1.887942   13.591871
Ti     2.044879    2.033645   17.611920
Ti     2.041280    1.959653   21.524062
Ti     2.002542    1.929562   25.338224
Ti     1.996417    2.048038   29.346066
Ti     1.898587    5.915764    1.994019
Ti     1.872710    5.998870    5.797091
Ti     1.748272    5.732322    9.660081
Ti     1.799928    5.923724   13.644673
Ti     1.952662    5.885074   17.547378
Ti     2.042271    5.933661   21.415850
Ti     2.030148    5.894066   25.359680
Ti     1.982339    5.894413   29.331849
Ti     2.136804    9.820057    2.076013
Ti     1.906237    9.878685    5.875524
Ti     1.852383    9.756536    9.730724
Ti     1.853202    9.870538   13.673179
Ti     1.787360    9.810907   17.616982
Ti     1.945171    9.777957   21.485456
Ti     1.939383    9.830136   25.395350
Ti     2.071065    9.895226   29.244520
Ti     1.898425   13.738165    1.950148
Ti     2.017366   13.665470    5.901222
Ti     1.902712   13.683341    9.804918
Ti     1.953846   13.664687   13.618821
Ti     1.861897   13.628298   17.562370
Ti     1.975894   13.633315   21.526541
Ti     2.060728   13.666564   25.444030
Ti     2.054160   13.640549   29.344994
Ti     1.827518   17.514010    1.885541
Ti     1.927145   17.552173    5.856721
Ti     1.903254   17.579721    9.768952
Ti     1.876404   17.603267   13.629061
Ti     1.996326   17.623560   17.594054
Ti     1.911583   17.541770   21.454920
Ti     1.988584   17.568839   25.423304
Ti     2.078101   17.580317   29.347573
Ti     1.906449   21.532380    1.886949
Ti     1.919627   21.447131    5.972722
Ti     1.900858   21.423592    9.929149
Ti     2.018313   21.494029   13.680084
Ti     1.881364   21.535481   17.553399
Ti     1.831938   21.499650   21.440449
Ti     2.050752   21.490468   25.462278
Ti     1.930995   21.474842   29.274717
Ti     2.019375   25.427854    2.001324
Ti     1.971531   25.402924    5.875436
Ti     1.930539   25.465845    9.741059
Ti     2.021100   25.418723   13.749114
Ti     1.975489   25.418401   17.585441
Ti     2.062377   25.389049   21.516895
Ti     1.888740   25.320871   25.465180
Ti     1.904240   25.393052   29.293000
Ti     1.919229   29.301342    2.054245
Ti     1.886584   29.292486    5.884861
Ti     1.942106   29.347614    9.744492
Ti     2.077926   29.333149   13.700101
Ti     2.143302   29.297340   17.579628
Ti     2.108090   29.307264   21.455621
Ti     1.948508   29.243868   25.325596
Ti     1.925680   29.226883   29.249767
Ti     5.930234    1.969257    1.953807
Ti     5.768240    1.938070    5.902520
Ti     5.829417    1.948479    9.804851
Ti     5.772087    1.885581   13.701336
Ti     5.932808    1.919190   17.654960
Ti     5.920722    1.888580   21.469913
Ti     5.996400    1.905475   25.389355
Ti     5.968549    1.909976   29.306628
Ti     5.743187    5.847516    1.907190
Ti     5.804390    5.858955    5.885214
Ti     5.831665    5.851164    9.770465
Ti     5.840777    5.832136   13.629972
Ti     5.870958    5.817860   17.678542
Ti     6.128715    5.730797   21.575682
Ti     5.922787    5.944753   25.417654
Ti     6.015986    5.808173   29.340114
Ti     5.919295    9.805324    1.956960
Ti     5.798759    9.822519    5.858313
Ti     5.619933    9.733643    9.629958
Ti     5.906229    9.717130   13.704011
Ti     5.776654    9.872989   17.644754
Ti     5.901672    9.752484   21.507072
Ti     5.969461    9.803338   25.446873
Ti     5.977511    9.856982   29.276835
Ti     5.944439   13.673865    1.924012
Ti     5.829885   13.604776    5.750256
Ti     5.785306   13.627115    9.730646
Ti     5.744301   13.757374   13.640390
Ti     5.871387   13.744681   17.631476
Ti     5.964956   13.659227   21.512875
Ti     5.902788   13.647533   25.504113
Ti     5.859614   13.667804   29.288164
Ti     5.796238   17.573583    1.879699
Ti     5.754999   17.598765    5.808775
Ti     5.799946   17.492403    9.905790
Ti     5.837163   17.611841   13.615694
Ti     5.872755   17.582167   17.556487
Ti     5.881572   17.569683   21.577527
Ti     5.919524   17.615291   25.477752
Ti     5.874100   17.477938   29.274096
Ti     5.906319   21.466291    1.922338
Ti     5.899436   21.546684    5.853737
Ti     5.816697   21.486058    9.813121
Ti     5.857747   21.484335   13.734981
Ti     5.819620   21.497015   17.620066
Ti     5.884218   21.574491   21.500560
Ti     5.877999   21.453910   25.444900
Ti     5.858457   21.547185   29.232486
Ti     5.911311   25.416948    1.983024
Ti     5.907547   25.365680    5.859913
Ti     5.949353   25.336738    9.907507
Ti     5.861194   25.473551   13.786484
Ti     5.836325   25.401396   17.545682
Ti     5.945591   25.446836   21.530403
Ti     5.941988   25.431288   25.330262
Ti     5.968971   25.417985   29.298855
Ti     5.945723   29.260612    2.009832
Ti     5.739465   29.299490    5.873066
Ti     5.821073   29.358506    9.757016
Ti     5.836939   29.290113   13.651677
Ti     5.936379   29.330864   17.551905
Ti     5.905061   29.267310   21.441251
Ti     5.836432   29.287643   25.387607
Ti     5.868885   29.395169   29.243137
Ti     9.834534    1.957753    1.986597
Ti     9.798997    1.997958    5.840292
Ti     9.788558    1.993266    9.818054
Ti     9.704898    1.895918   13.742000
Ti     9.721562    1.939119   17.606402
Ti     9.764597    1.940386   21.514287
Ti     9.902814    1.896138   25.410339
Ti     9.856734    1.927643   29.279538
Ti     9.756664    5.930942    1.870992
Ti     9.696195    5.850189    5.791266
Ti     9.786186    5.933420    9.795926
Ti     9.824046    5.832467   13.638085
Ti     9.773730    5.749321   17.638145
Ti     9.931659    5.782088   21.516563
Ti     9.821001    5.877502   25.378186
Ti     9.810225    5.934577   29.255076
Ti     9.761391    9.827617    1.907582
Ti     9.805025    9.752472    5.847378
Ti     9.643757    9.708651    9.687667
Ti     9.811125    9.757067   13.558920
Ti     9.680123    9.709853   17.578079
Ti     9.839402    9.683301   21.607407
Ti     9.789523    9.840307   25.443899
Ti     9.718367    9.819405   29.314842
Ti     9.784521   13.720800    1.952928
Ti     9.706544   13.608479    5.864360
Ti     9.788614   13.735649    9.765516
Ti     9.746598   13.685711   13.680102
Ti     9.737553   13.710453   17.577310
Ti     9.901171   13.640789   21.578431
Ti     9.663734   13.622970   25.366358
Ti     9.663880   13.674278   29.274015
Ti     9.854611   17.580094    1.876956
Ti     9.790230   17.553046    5.898691
Ti     9.687411   17.538415    9.792470
Ti     9.708068   17.591440   13.637688
Ti     9.848079   17.538065   17.558110
Ti     9.774117   17.593426   21.546716
Ti     9.726917   17.572744   25.336103
Ti     9.735676   17.483002   29.286334
Ti     9.841388   21.473326    1.982167
Ti     9.852347   21.477577    5.880487
Ti     9.747944   21.507681    9.755304
Ti     9.852633   21.584453   13.696792
Ti     9.680617   21.498870   17.570542
Ti     9.836359   21.589084   21.610522
Ti     9.750534   21.568558   25.474544
Ti     9.706284   21.440317   29.364659
Ti     9.730926   25.448438    1.929531
Ti     9.905980   25.373342    5.920415
Ti     9.823655   25.460533    9.820224
Ti     9.821245   25.397739   13.711419
Ti     9.778991   25.495211   17.628114
Ti     9.764865   25.464248   21.425041
Ti     9.745434   25.352520   25.318896
Ti     9.854777   25.511194   29.324311
Ti     9.921990   29.338742    1.901177
Ti     9.764968   29.315876    5.827265
Ti     9.671134   29.295138    9.775221
Ti     9.794724   29.230638   13.686901
Ti     9.736372   29.348355   17.554164
Ti     9.861053   29.252091   21.429337
Ti     9.846737   29.237008   25.478690
Ti     9.840358   29.298258   29.389544
Ti    13.589501    1.931791    1.886514
Ti    13.632929    1.939866    5.790301
Ti    13.585692    1.939063    9.736421
Ti    13.792982    1.810642   13.770353
Ti    13.530372    1.895902   17.564392
Ti    13.581073    1.965163   21.556380
Ti    13.742108    1.916095   25.414088
Ti    13.718470    2.013314   29.327269
Ti    13.607174    5.844460    1.877132
Ti    13.624638    5.908098    5.849724
Ti    13.665505    5.841079    9.802959
Ti    13.669788    5.837137   13.647825
Ti    13.749555    5.904216   17.566757
Ti    13.804564    5.864287   21.519490
Ti    13.563975    5.815962   25.360828
Ti    13.580049    5.887155   29.248273
Ti    13.462180    9.755160    1.780410
Ti    13.665021    9.875260    5.856408
Ti    13.698119    9.732255    9.791987
Ti    13.618907    9.745025   13.635972
Ti    13.776053    9.719034   17.694710
Ti    13.797566    9.666839   21.487156
Ti    13.535592    9.819446   25.324405
Ti    13.456433    9.746471   29.198833
Ti    13.613818   13.813674    2.005741
