  1.6999998,    10.2324448,    -4.9517972,     0.2022965,    10.6903875,     2.9013940,    -0.2318158
  1.7199998,     9.9948592,    -4.0202785,     0.3313572,    10.4300894,     2.9092227,    -0.2007437
  1.7399998,     9.6186305,    -3.0563614,     0.4611181,    10.0241902,     2.9013961,    -0.1870412
  1.7599998,     9.1115224,    -2.0777271,     0.5900565,     9.4811726,     2.8784101,    -0.1911196
  1.7799998,     8.4834967,    -1.1022666,     0.7166523,     8.8118337,     2.8409138,    -0.2130249
  1.7999998,     7.7464925,    -0.1477034,     0.8394045,     8.0290401,     2.7896909,    -0.2524314
  1.8199998,     6.9141682,     0.7687797,     0.9568473,     7.1474455,     2.7256380,    -0.3086433
  1.8399998,     6.0016131,     1.6309031,     1.0675654,     6.1831759,     2.6497427,    -0.3806025
  1.8599998,     5.0250346,     2.4236330,     1.1702084,     5.1534904,     2.5630599,    -0.4669048
  1.8799998,     4.0014290,     3.1334975,     1.2635039,     4.0764259,     2.4666894,    -0.5658217
  1.8999998,     2.9482426,     3.7488680,     1.3462704,     2.9704334,     2.3617527,    -0.6753300
  1.9199998,     1.8830305,     4.2602001,     1.4174277,     1.8540132,     2.2493707,    -0.7931463
  1.9399998,     0.8231204,     4.6602288,     1.4760074,     0.7453580,     2.1306438,    -0.9167672
  1.9599998,    -0.2147104,     4.9441132,     1.5211613,    -0.3379889,     2.0066321,    -1.0435141
  1.9799998,    -1.2145408,     5.1095273,     1.5521691,    -1.3794540,     1.8783397,    -1.1705816
  1.9999998,    -2.1615853,     5.1566961,     1.5684445,    -2.3637248,     1.7466993,    -1.2950889
  2.0199998,    -3.0424441,     5.0883741,     1.5695399,    -3.2770078,     1.6125615,    -1.4141328
  2.0399998,    -3.8453182,     4.9097692,     1.5551503,    -4.1072473,     1.4766854,    -1.5248414
  2.0599998,    -4.5601856,     4.6284114,     1.5251159,    -4.8443021,     1.3397328,    -1.6244285
  2.0799998,    -5.1789366,     4.2539715,     1.4794225,    -5.4800768,     1.2022656,    -1.7102457
  2.0999998,    -5.6954663,     3.7980322,     1.4182024,    -6.0086067,     1.0647455,    -1.7798329
  2.1199998,    -6.1057224,     3.2738181,     1.3417320,    -6.4260958,     0.9275370,    -1.8309662
  2.1399998,    -6.4077104,     2.6958899,     1.2504302,    -6.7309081,     0.7909128,    -1.8617007
  2.1599998,    -6.6014562,     2.0798105,     1.1448543,    -6.9235136,     0.6550612,    -1.8704094
  2.1799998,    -6.6889277,     1.4417902,     1.0256952,    -7.0063927,     0.5200966,    -1.8558162
  2.1999998,    -6.6739198,     0.7983190,     0.8937714,    -6.9839018,     0.3860705,    -1.8170229
  2.2199998,    -6.5619059,     0.1657951,     0.7500223,    -6.8621039,     0.2529844,    -1.7535295
  2.2399998,    -6.3598591,    -0.4398436,     0.5954997,    -6.6485702,     0.1208042,    -1.6652475
  2.2599998,    -6.0760504,    -1.0034745,     0.4313592,    -6.3521574,    -0.0105262,    -1.5525058
  2.2799998,    -5.7198261,    -1.5111255,     0.2588497,    -5.9827670,    -0.1410699,    -1.4160494
  2.2999998,    -5.3013730,    -1.9502823,     0.0793030,    -5.5510921,    -0.2708830,    -1.2570308
  2.3199998,    -4.8314747,    -2.3101613,    -0.1058784,    -5.0683582,    -0.4000010,    -1.0769935
  2.3399998,    -4.3212659,    -2.5819409,    -0.2952333,    -4.5460650,    -0.5284267,    -0.8778498
  2.3599998,    -3.7819904,    -2.7589479,    -0.4872553,    -3.9957330,    -0.6561185,    -0.6618508
  2.3799998,    -3.2247663,    -2.8367939,    -0.6804064,    -3.4286621,    -0.7829816,    -0.4315514
  2.3999998,    -2.6603658,    -2.8134585,    -0.8731311,    -2.8557073,    -0.9088602,    -0.1897689
  2.4199998,    -2.0990124,    -2.6893196,    -1.0638710,    -2.2870746,    -1.0335324,     0.0604616
  2.4399998,    -1.5501992,    -2.4671275,    -1.2510795,    -1.7321424,    -1.1567067,     0.3159369
  2.4599998,    -1.0225326,    -2.1519270,    -1.4332366,    -1.1993110,    -1.2780214,     0.5733381
  2.4799998,    -0.5236031,    -1.7509263,    -1.6088636,    -0.6958816,    -1.3970459,     0.8292841
  2.4999998,    -0.0598850,    -1.2733192,    -1.7765377,    -0.2279684,    -1.5132846,     1.0803872
  2.5199998,     0.3633338,    -0.7300627,    -1.9349060,     0.1995580,    -1.6261826,     1.3233083
  2.5399998,     0.7419912,    -0.1336157,    -2.0826992,     0.5830941,    -1.7351336,     1.5548113
  2.5599998,     1.0732608,     0.5023535,    -2.2187444,     0.9202961,    -1.8394897,     1.7718153
  2.5799998,     1.3555332,     1.1632860,    -2.3419771,     1.2100423,    -1.9385724,     1.9714447
  2.5999998,     1.5883699,     1.8340685,    -2.4514521,     1.4523686,    -2.0316851,     2.1510749
  2.6199998,     1.7724329,     2.4993794,    -2.5463532,     1.6483790,    -2.1181268,     2.3083743
  2.6399998,     1.9093919,     3.1440376,    -2.6260018,     1.8001354,    -2.1972056,     2.4413403
  2.6599998,     2.0018142,     3.7533447,    -2.6898636,     1.9105296,    -2.2682538,     2.5483307
  2.6799998,     2.0530384,     4.3134140,    -2.7375543,     1.9831432,    -2.3306413,     2.6280877
  2.6999998,     2.0670375,     4.8114778,    -2.7688429,     2.0220967,    -2.3837902,     2.6797560
  2.7199998,     2.0482752,     5.2361676,    -2.7836540,     2.0318960,    -2.4271877,     2.7028939
  2.7399998,     2.0015577,     5.5777593,    -2.7820677,     2.0172767,    -2.4603980,     2.6974771
  2.7599998,     1.9318872,     5.8283793,    -2.7643180,     1.9830529,    -2.4830739,     2.6638958
  2.7799998,     1.8443185,     5.9821668,    -2.7307895,     1.9339735,    -2.4949650,     2.6029446
  2.7999998,     1.7438238,     6.0353886,    -2.6820117,     1.8745888,    -2.4959264,     2.5158057
  2.8199998,     1.6351679,     5.9865054,    -2.6186523,     1.8091312,    -2.4859235,     2.4040261
  2.8399998,     1.5227960,     5.8361864,    -2.5415081,     1.7414128,    -2.4650365,     2.2694887
  2.8599998,     1.4107377,     5.5872751,    -2.4514952,     1.6747406,    -2.4334610,     2.1143778
  2.8799998,     1.3025273,     5.2447047,    -2.3496368,     1.6118520,    -2.3915084,     1.9411405
  2.8999998,     1.2011428,     4.8153687,    -2.2370507,     1.5548708,    -2.3396027,     1.7524439
  2.9199998,     1.1089639,     4.3079467,    -2.1149346,     1.5052843,    -2.2782761,     1.5511291
  2.9399998,     1.0277482,     3.7326928,    -1.9845517,     1.4639404,    -2.2081623,     1.3401634
  2.9599998,     0.9586270,     3.1011904,    -1.8472150,     1.4310646,    -2.1299887,     1.1225901
  2.9799998,     0.9021186,     2.4260797,    -1.7042708,     1.4062958,    -2.0445658,     0.9014790
  2.9999998,     0.8581577,     1.7207642,    -1.5570825,     1.3887373,    -1.9527765,     0.6798765
  3.0199998,     0.8261403,     0.9991043,    -1.4070147,     1.3770234,    -1.8555638,     0.4607570
  3.0399998,     0.8049815,     0.2751035,    -1.2554165,     1.3693966,    -1.7539173,     0.2469769
  3.0599998,     0.7931832,    -0.4374040,    -1.1036062,     1.3637940,    -1.6488595,     0.0412308
  3.0799998,     0.7889113,    -1.1250576,    -0.9528562,     1.3579405,    -1.5414316,    -0.1539882
  3.0999998,     0.7900774,    -1.7752603,    -0.8043796,     1.3494441,    -1.4326795,    -0.3364243
  3.1199998,     0.7944247,    -2.3764463,    -0.6593162,     1.3358917,    -1.3236392,    -0.5040895
  3.1399998,     0.7996141,    -2.9183218,    -0.5187220,     1.3149425,    -1.2153238,    -0.6552895
  3.1599998,     0.8033080,    -3.3920734,    -0.3835583,     1.2844162,    -1.1087100,    -0.7886434
  3.1799998,     0.8032511,    -3.7905387,    -0.2546835,     1.2423726,    -1.0047262,    -0.9030977
  3.1999998,     0.7973438,    -4.1083374,    -0.1328459,     1.1871827,    -0.9042417,    -0.9979344
  3.2199998,     0.7837087,    -4.3419589,    -0.0186784,     1.1175871,    -0.8080563,    -1.0727725
  3.2399998,     0.7607464,    -4.4898055,     0.0873046,     1.0327426,    -0.7168921,    -1.1275645
  3.2599998,     0.7271821,    -4.5521912,     0.1847089,     0.9322534,    -0.6313865,    -1.1625863
  3.2799998,     0.6820991,    -4.5312965,     0.2732609,     0.8161897,    -0.5520863,    -1.1784215
  3.2999998,     0.6249611,    -4.4310803,     0.3528051,     0.6850908,    -0.4794438,    -1.1759417
  3.3199998,     0.5556228,    -4.2571527,     0.4233010,     0.5399539,    -0.4138141,    -1.1562811
  3.3399998,     0.4743275,    -4.0166114,     0.4848179,     0.3822099,    -0.3554541,    -1.1208072
  3.3599998,     0.3816943,    -3.7178463,     0.5375288,     0.2136872,    -0.3045230,    -1.0710891
  3.3799998,     0.2786942,    -3.3703181,     0.5817022,     0.0365632,    -0.2610835,    -1.0088619
  3.3999998,     0.1666173,    -2.9843146,     0.6176940,    -0.1466918,    -0.2251055,    -0.9359896
  3.4199998,     0.0470315,    -2.5706931,     0.6459371,    -0.3333795,    -0.1964698,    -0.8544269
  3.4399998,    -0.0782651,    -2.1406140,     0.6669314,    -0.5206433,    -0.1749732,    -0.7661804
  3.4599998,    -0.2072965,    -1.7052714,     0.6812330,    -0.7055412,    -0.1603350,    -0.6732699
  3.4799998,    -0.3379652,    -1.2756285,     0.6894423,    -0.8851202,    -0.1522032,    -0.5776911
  3.4999998,    -0.4681089,    -0.8621631,     0.6921935,    -1.0564893,    -0.1501624,    -0.4813794
  3.5199998,    -0.5955578,    -0.4746292,     0.6901427,    -1.2168897,    -0.1537415,    -0.3861765
  3.5399998,    -0.7181899,    -0.1218401,     0.6839570,    -1.3637603,    -0.1624217,    -0.2938001
  3.5599998,    -0.8339834,     0.1885217,     0.6743040,    -1.4947962,    -0.1756451,    -0.2058164
  3.5799998,    -0.9410633,     0.4500649,     0.6618417,    -1.6079992,    -0.1928229,    -0.1236171
  3.5999998,    -1.0377438,     0.6578152,     0.6472094,    -1.7017200,    -0.2133438,    -0.0484002
  3.6199998,    -1.1225628,     0.8083059,     0.6310192,    -1.7746888,    -0.2365821,     0.0188444
  3.6399998,    -1.1943096,     0.8996294,     0.6138485,    -1.8260367,    -0.2619056,     0.0773445
  3.6599998,    -1.2520444,     0.9314516,     0.5962339,    -1.8553055,    -0.2886832,     0.1265511
  3.6799998,    -1.2951102,     0.9049874,     0.5786655,    -1.8624471,    -0.3162919,     0.1661385
  3.6999998,    -1.3231365,     0.8229396,     0.5615833,    -1.8478119,    -0.3441235,     0.1960002
  3.7199998,    -1.3360350,     0.6894030,     0.5453739,    -1.8121285,    -0.3715906,     0.2162404
  3.7399998,    -1.3339888,     0.5097362,     0.5303685,    -1.7564736,    -0.3981327,     0.2271615
  3.7599998,    -1.3174343,     0.2904055,     0.5168425,    -1.6822349,    -0.4232203,     0.2292476
  3.7799998,    -1.2870382,     0.0388047,     0.5050154,    -1.5910675,    -0.4463603,     0.2231453
  3.7999998,    -1.2436691,    -0.2369452,     0.4950523,    -1.4848455,    -0.4670993,     0.2096414
  3.8199998,    -1.1883660,    -0.5282096,     0.4870659,    -1.3656100,    -0.4850272,     0.1896385
  3.8399998,    -1.1223045,    -0.8260633,     0.4811193,    -1.2355158,    -0.4997796,     0.1641292
  3.8599998,    -1.0467609,    -1.1215170,     0.4772298,    -1.0967781,    -0.5110401,     0.1341691
  3.8799998,    -0.9630771,    -1.4057413,     0.4753727,    -0.9516200,    -0.5185421,     0.1008497
  3.8999998,    -0.8726257,    -1.6702832,     0.4754860,    -0.8022233,    -0.5220698,     0.0652710
  3.9199998,    -0.7767779,    -1.9072699,     0.4774752,    -0.6506834,    -0.5214583,     0.0285161
  3.9399998,    -0.6768731,    -2.1095955,     0.4812183,    -0.4989695,    -0.5165945,    -0.0083746
  3.9599998,    -0.5741932,    -2.2710855,     0.4865709,    -0.3488906,    -0.5074157,    -0.0444254
  3.9799998,    -0.4699404,    -2.3866372,     0.4933710,    -0.2020688,    -0.4939097,    -0.0787463
  3.9999998,    -0.3652204,    -2.4523299,     0.5014443,    -0.0599199,    -0.4761125,    -0.1105506
  4.0199998,    -0.2610292,    -2.4655068,     0.5106084,     0.0763589,    -0.4541072,    -0.1391695
  4.0399998,    -0.1582467,    -2.4248235,     0.5206773,     0.2057934,    -0.4280213,    -0.1640636
  4.0599998,    -0.0576333,    -2.3302641,     0.5314655,     0.3276300,    -0.3980245,    -0.1848307
  4.0799998,     0.0401671,    -2.1831252,     0.5427909,     0.4413256,    -0.3643252,    -0.2012098
  4.0999998,     0.1346217,    -1.9859681,     0.5544784,     0.5465329,    -0.3271678,    -0.2130818
  4.1199998,     0.2252981,    -1.7425407,     0.5663620,     0.6430797,    -0.2868285,    -0.2204669
  4.1399998,     0.3118514,    -1.4576725,     0.5782871,     0.7309437,    -0.2436113,    -0.2235177
  4.1599998,     0.3940095,    -1.1371445,     0.5901115,     0.8102251,    -0.1978443,    -0.2225102
  4.1799998,     0.4715560,    -0.7875381,     0.6017066,     0.8811167,    -0.1498747,    -0.2178314
  4.1999998,     0.5443130,    -0.4160671,     0.6129579,     0.9438736,    -0.1000646,    -0.2099646
  4.2199998,     0.6121243,    -0.0303972,     0.6237651,     0.9987831,    -0.0487862,    -0.1994723
  4.2399998,     0.6748390,     0.3615433,     0.6340414,     1.0461368,     0.0035832,    -0.1869780
  4.2599998,     0.7322976,     0.7517554,     0.6437132,     1.0862044,     0.0566655,    -0.1731465
  4.2799998,     0.7843199,     1.1323606,     0.6527190,     1.1192121,     0.1100867,    -0.1586636
  4.2999998,     0.8306961,     1.4957857,     0.6610079,     1.1453250,     0.1634814,    -0.1442159
  4.3199998,     0.8711812,     1.8349380,     0.6685389,     1.1646340,     0.2164971,    -0.1304703
  4.3399998,     0.9054930,     2.1433649,     0.6752787,     1.1771486,     0.2687981,    -0.1180556
  4.3599998,     0.9333139,     2.4153971,     0.6812007,     1.1827953,     0.3200691,    -0.1075439
  4.3799998,     0.9542968,     2.6462691,     0.6862832,     1.1814216,     0.3700184,    -0.0994350
  4.3999998,     0.9680737,     2.8322167,     0.6905082,     1.1728046,     0.4183812,    -0.0941424
  4.4199998,     0.9742686,     2.9705487,     0.6938597,     1.1566662,     0.4649208,    -0.0919812
  4.4399998,     0.9725125,     3.0596911,     0.6963229,     1.1326908,     0.5094313,    -0.0931600
  4.4599998,     0.9624612,     3.0992044,     0.6978828,     1.1005487,     0.5517377,    -0.0977745
  4.4799998,     0.9438140,     3.0897723,     0.6985235,     1.0599207,     0.5916973,    -0.1058045
  4.4999998,     0.9163346,     3.0331642,     0.6982276,     1.0105253,     0.6291988,    -0.1171140
  4.5199998,     0.8798702,     2.9321714,     0.6969757,     0.9521469,     0.6641618,    -0.1314548
  4.5399998,     0.8343720,     2.7905210,     0.6947459,     0.8846634,     0.6965355,    -0.1484715
  4.5599998,     0.7799122,     2.6127671,     0.6915144,     0.8080723,     0.7262965,    -0.1677113
  4.5799998,     0.7167007,     2.4041648,     0.6872547,     0.7225150,     0.7534468,    -0.1886349
  4.5999998,     0.6450968,     2.1705298,     0.6819390,     0.6282969,     0.7780105,    -0.2106296
  4.6199998,     0.5656190,     1.9180860,     0.6755378,     0.5259040,     0.8000309,    -0.2330257
  4.6399998,     0.4789493,     1.6533066,     0.6680208,     0.4160139,     0.8195670,    -0.2551123
  4.6599998,     0.3859343,     1.3827520,     0.6593576,     0.2995012,     0.8366896,    -0.2761563
  4.6799998,     0.2875798,     1.1129082,     0.6495185,     0.1774370,     0.8514779,    -0.2954202
  4.6999998,     0.1850420,     0.8500301,     0.6384750,     0.0510822,     0.8640156,    -0.3121817
  4.7199998,     0.0796131,     0.5999936,     0.6262009,    -0.0781265,     0.8743872,    -0.3257516
  4.7399998,    -0.0272981,     0.3681593,     0.6126729,    -0.2085954,     0.8826751,    -0.3354920
  4.7599998,    -0.1341896,     0.1592515,     0.5978712,    -0.3385999,     0.8889562,    -0.3408328
  4.7799998,    -0.2394930,    -0.0227451,     0.5817804,    -0.4663147,     0.8932998,    -0.3412872
  4.7999998,    -0.3416050,    -0.1746686,     0.5643901,    -0.5898497,     0.8957650,    -0.3364645
  4.8199998,    -0.4389195,    -0.2942415,     0.5456951,    -0.7072892,     0.8963998,    -0.3260812
  4.8399998,    -0.5298630,    -0.3801091,     0.5256961,    -0.8167330,     0.8952399,    -0.3099699
  4.8599998,    -0.6129298,    -0.4318549,     0.5044000,    -0.9163407,     0.8923088,    -0.2880848
  4.8799998,    -0.6867173,    -0.4499922,     0.4818197,    -1.0043753,     0.8876183,    -0.2605047
  4.8999998,    -0.7499600,    -0.4359332,     0.4579748,    -1.0792462,     0.8811696,    -0.2274336
  4.9199998,    -0.8015618,    -0.3919358,     0.4328913,    -1.1395500,     0.8729553,    -0.1891975
  4.9399998,    -0.8406242,    -0.3210312,     0.4066015,    -1.1841093,     0.8629617,    -0.1462392
  4.9599998,    -0.8664716,    -0.2269327,     0.3791441,    -1.2120051,     0.8511722,    -0.0991100
  4.9799998,    -0.8786716,    -0.1139295,     0.3505640,    -1.2226058,     0.8375705,    -0.0484589
  4.9999998,    -0.8770493,     0.0132321,     0.3209118,    -1.2155891,     0.8221443,     0.0049804
  5.0199998,    -0.8616966,     0.1494775,     0.2902441,    -1.1909564,     0.8048899,     0.0604041
  5.0399998,    -0.8329749,     0.2895383,     0.2586228,    -1.1490415,     0.7858158,     0.1169551
  5.0599998,    -0.7915110,     0.4280898,     0.2261152,    -1.0905093,     0.7649473,     0.1737403
  5.0799998,    -0.7381872,     0.5598881,     0.1927937,    -1.0163483,     0.7423304,     0.2298496
  5.0999998,    -0.6741243,     0.6799034,     0.1587356,    -0.9278541,     0.7180354,     0.2843743
  5.1199998,    -0.6006598,     0.7834460,     0.1240229,    -0.8266061,     0.6921601,     0.3364262
  5.1399998,    -0.5193189,     0.8662824,     0.0887423,    -0.7144364,     0.6648329,     0.3851558
  5.1599998,    -0.4317825,     0.9247390,     0.0529851,    -0.5933930,     0.6362141,     0.4297698
  5.1799998,    -0.3398494,     0.9557901,     0.0168470,    -0.4656972,     0.6064975,     0.4695474
  5.1999998,    -0.2453968,     0.9571300,    -0.0195718,    -0.3336962,     0.5759105,     0.5038547
  5.2199998,    -0.1503378,     0.9272259,    -0.0561668,    -0.1998128,     0.5447134,     0.5321574
  5.2399998,    -0.0565778,     0.8653514,    -0.0928291,    -0.0664932,     0.5131977,     0.5540310
  5.2599998,     0.0340289,     0.7716010,    -0.1294456,     0.0638466,     0.4816832,     0.5691690
  5.2799998,     0.1197209,     0.6468833,    -0.1658991,     0.1888734,     0.4505143,     0.5773884
  5.2999998,     0.1988708,     0.4928957,    -0.2020683,     0.3063878,     0.4200552,     0.5786317
  5.3199998,     0.2700212,     0.3120797,    -0.2378284,     0.4143714,     0.3906841,     0.5729678
  5.3399998,     0.3319179,     0.1075597,    -0.2730512,     0.5110306,     0.3627868,     0.5605885
  5.3599998,     0.3835377,    -0.1169347,    -0.3076056,     0.5948341,     0.3367496,     0.5418034
  5.3799998,     0.4241100,    -0.3571592,    -0.3413579,     0.6645445,     0.3129511,     0.5170323
  5.3999998,     0.4531326,    -0.6084569,    -0.3741732,     0.7192427,     0.2917546,     0.4867950
  5.4199998,     0.4703811,    -0.8658689,    -0.4059152,     0.7583444,     0.2734993,     0.4516992
  5.4399998,     0.4759100,    -1.1242507,    -0.4364480,     0.7816082,     0.2584919,     0.4124269
  5.4599998,     0.4700485,    -1.3783917,    -0.4656367,     0.7891362,     0.2469990,     0.3697192
  5.4799998,     0.4533884,    -1.6231349,    -0.4933487,     0.7813660,     0.2392385,     0.3243601
  5.4999998,     0.4267657,    -1.8534936,    -0.5194550,     0.7590540,     0.2353733,     0.2771599
  5.5199998,     0.3912364,    -2.0647636,    -0.5438316,     0.7232523,     0.2355041,     0.2289383
  5.5399998,     0.3480466,    -2.2526266,    -0.5663608,     0.6752783,     0.2396648,     0.1805071
  5.5599998,     0.2985986,    -2.4132442,    -0.5869328,     0.6166779,     0.2478182,     0.1326545
  5.5799998,     0.2444125,    -2.5433392,    -0.6054472,     0.5491846,     0.2598527,     0.0861290
  5.5999998,     0.1870860,    -2.6402633,    -0.6218145,     0.4746734,     0.2755815,     0.0416258
  5.6199998,     0.1282525,    -2.7020497,    -0.6359574,     0.3951138,     0.2947425,    -0.0002264
  5.6399998,     0.0695380,    -2.7274492,    -0.6478124,     0.3125192,     0.3170002,    -0.0388761
  5.6599998,     0.0125197,    -2.7159502,    -0.6573307,     0.2288984,     0.3419489,    -0.0738579
  5.6799998,    -0.0413140,    -2.6677810,    -0.6644795,     0.1462061,     0.3691177,    -0.1047993
  5.6999998,    -0.0906009,    -2.5838962,    -0.6692430,     0.0662979,     0.3979773,    -0.1314254
  5.7199998,    -0.1341384,    -2.4659468,    -0.6716228,    -0.0091131,     0.4279477,    -0.1535605
  5.7399998,    -0.1709119,    -2.3162351,    -0.6716387,    -0.0784939,     0.4584077,    -0.1711287
  5.7599998,    -0.2001185,    -2.1376562,    -0.6693285,    -0.1405237,     0.4887051,    -0.1841508
  5.7799998,    -0.2211842,    -1.9336274,    -0.6647484,    -0.1941208,     0.5181686,    -0.1927403
  5.7999998,    -0.2337747,    -1.7080066,    -0.6579724,    -0.2384613,     0.5461196,    -0.1970962
  5.8199998,    -0.2378002,    -1.4650036,    -0.6490915,    -0.2729916,     0.5718850,    -0.1974952
  5.8399998,    -0.2334125,    -1.2090844,    -0.6382135,    -0.2974329,     0.5948101,    -0.1942814
  5.8599998,    -0.2209966,    -0.9448722,    -0.6254608,    -0.3117788,     0.6142718,    -0.1878553
  5.8799998,    -0.2011553,    -0.6770470,    -0.6109702,    -0.3162853,     0.6296903,    -0.1786615
  5.8999998,    -0.1746885,    -0.4102457,    -0.5948901,    -0.3114544,     0.6405422,    -0.1671762
  5.9199998,    -0.1425671,    -0.1489655,    -0.5773796,    -0.2980114,     0.6463706,    -0.1538935
  5.9399998,    -0.1059025,     0.1025272,    -0.5586061,    -0.2768768,     0.6467954,    -0.1393131
  5.9599998,    -0.0659129,     0.3402813,    -0.5387431,    -0.2491334,     0.6415220,    -0.1239267
  5.9799998,    -0.0238869,     0.5607361,    -0.5179682,    -0.2159909,     0.6303482,    -0.1082066
  5.9999998,     0.0188546,     0.7607869,    -0.4964610,    -0.1787466,     0.6131692,    -0.0925941
  6.0199998,     0.0609965,     0.9378377,    -0.4744006,    -0.1387461,     0.5899813,    -0.0774898
  6.0399998,     0.1012672,     1.0898425,    -0.4519636,    -0.0973430,     0.5608828,    -0.0632449
  6.0599998,     0.1384745,     1.2153335,    -0.4293221,    -0.0558601,     0.5260736,    -0.0501543
  6.0799998,     0.1715391,     1.3134347,    -0.4066417,    -0.0155523,     0.4858525,    -0.0384515
  6.0999998,     0.1995238,     1.3838639,    -0.3840798,     0.0224274,     0.4406117,    -0.0283052
