Q (Ang^-1), RMC, Data
  0.46824702735654544       ,   0.33204991597206135       ,   0.20779881394983774     
  0.49828222786331428       ,   0.39917522858121141       ,   0.22711196148054422     
  0.52831591051600291       ,   0.47314073974198939       ,   0.19993732238233547     
  0.55834798382680495       ,   0.55263049509886120       ,   0.22984746776762097     
  0.58837835631281710       ,   0.63609388794625776       ,   0.23050897776410262     
  0.61840693649631662       ,   0.72181005810707333       ,   0.25653565727825151     
  0.64843363290504041       ,   0.80796053616268071       ,   0.24747241982313239     
  0.67845835407246424       ,   0.89270651611332552       ,   0.26464739210023308     
  0.70848100853808016       ,   0.97426693169928258       ,   0.26360693843680161     
  0.73850150484767585       ,    1.0509935009074678       ,   0.30299832420270617     
  0.76851975155361374       ,    1.1214390882541168       ,   0.28039350476158414     
  0.79853565721510811       ,    1.1844161036767442       ,   0.31651336567206911     
  0.82854913039850486       ,    1.2390421891892731       ,   0.32427435938087412     
  0.85856007967755932       ,    1.2847711104715833       ,   0.35283870173719334     
  0.88856841363371564       ,    1.3214075342638141       ,   0.34011152490926089     
  0.91857404085638483       ,    1.3491051931527112       ,   0.38302344880191408     
  0.94857686994322199       ,    1.3683487739687001       ,   0.38934212211789115     
  0.97857680950040704       ,    1.3799206713268777       ,   0.43825636297819415     
   1.0085737681429205       ,    1.3848544827716363       ,   0.41189191055603436     
   1.0385676544948250       ,    1.3843777497541991       ,   0.46487114243681066     
   1.0685583771895408       ,    1.3798469386985761       ,   0.48686376568645506     
   1.0985458448701255       ,    1.3726779858136744       ,   0.54427789833692286     
   1.1285299661895516       ,    1.3642758839988629       ,   0.54321382793944117     
   1.1585106498109856       ,    1.3559667654695753       ,   0.61151608639991040     
   1.1884878044080667       ,    1.3489357343772868       ,   0.65021248835069978     
   1.2184613386651821       ,    1.3441733435459018       ,   0.73420549508959743     
   1.2484311612777486       ,    1.3424331104755525       ,   0.74382064515856861     
   1.2783971809524890       ,    1.3442018587829401       ,   0.81988892232736643     
   1.3083593064077110       ,    1.3496839862221384       ,   0.89234362334296757     
   1.3383174463735845       ,    1.3588000365767898       ,   0.99862900497974361     
   1.3682715095924187       ,    1.3711992284472541       ,    1.0154128848913329     
   1.3982214048189423       ,    1.3862849068131560       ,    1.1345051706869325     
   1.4281670408205815       ,    1.4032512679130626       ,    1.1952611221575038     
   1.4581083263777348       ,    1.4211291944838644       ,    1.2765755593392392     
   1.4880451702840547       ,    1.4388386506354296       ,    1.2583090302045643     
   1.5179774813467213       ,    1.4552448402200808       ,    1.3187903318487788     
   1.5479051683867255       ,    1.4692152381247092       ,    1.3185571204276014     
   1.5778281402391416       ,    1.4796746608520526       ,    1.3357947238482091     
   1.6077463057534089       ,    1.4856557433988087       ,    1.2915393932882906     
   1.6376595737936057       ,    1.4863425186858383       ,    1.2788004694485799     
   1.6675678532387310       ,    1.4811052321425453       ,    1.2367184926422929     
