  0.00000E+00  0.11760E-01  0.15660E-01  0.39521E+00  0.55873E+00 -0.51153E+00 -0.41190E+00
  0.50000E-01  0.29652E-01  0.13367E-01  0.36332E+00  0.56881E+00 -0.52491E+00 -0.37604E+00
  0.10000E+00  0.79267E-01 -0.15820E-01  0.27406E+00  0.57423E+00 -0.56099E+00 -0.29902E+00
  0.15000E+00  0.14938E+00  0.16820E+00  0.14521E+00 -0.43781E+00 -0.60867E+00 -0.97871E+00
  0.20000E+00  0.22424E+00  0.25898E+00  0.18135E-02 -0.31065E+00 -0.65253E+00 -0.86063E+00
  0.25000E+00  0.28717E+00  0.35345E+00 -0.12938E+00 -0.25407E+00 -0.67679E+00 -0.78761E+00
  0.30000E+00  0.32422E+00  0.39256E+00 -0.22570E+00 -0.19143E+00 -0.66882E+00 -0.68176E+00
  0.35000E+00  0.32776E+00  0.35784E+00 -0.27356E+00 -0.14011E+00 -0.62351E+00 -0.54266E+00
  0.40000E+00  0.29712E+00  0.26864E+00 -0.27038E+00 -0.11284E+00 -0.54271E+00 -0.42941E+00
  0.45000E+00  0.23879E+00  0.17534E+00 -0.22445E+00 -0.85057E-01 -0.43584E+00 -0.32803E+00
  0.50000E+00  0.16439E+00  0.10484E+00 -0.15193E+00 -0.81759E-01 -0.31716E+00 -0.26877E+00
  0.55000E+00  0.88056E-01  0.54859E-01 -0.72917E-01 -0.56599E-01 -0.20298E+00 -0.19493E+00
  0.60000E+00  0.22502E-01  0.19984E-01 -0.56454E-02 -0.49426E-01 -0.10704E+00 -0.14875E+00
  0.65000E+00 -0.23138E-01 -0.22697E-03  0.36886E-01 -0.10713E-01 -0.38472E-01 -0.58174E-01
  0.70000E+00 -0.45289E-01 -0.73493E-02  0.49817E-01 -0.41442E-01  0.12664E-03 -0.11291E+00
  0.75000E+00 -0.45750E-01 -0.12511E-01  0.36122E-01  0.21009E-01  0.12229E-01  0.42734E-02
  0.80000E+00 -0.30632E-01  0.72696E-02  0.49895E-02 -0.29078E-01  0.58502E-02 -0.39508E-01
  0.85000E+00 -0.84241E-02  0.63003E-02 -0.31250E-01 -0.65961E-01 -0.88248E-02  0.19984E-02
  0.90000E+00  0.12747E-01  0.18483E-02 -0.61049E-01  0.12459E-01 -0.22534E-01  0.57254E-01
  0.95000E+00  0.26907E-01 -0.10470E-01 -0.76510E-01 -0.33426E-01 -0.28897E-01 -0.20874E-03
  0.10000E+01  0.31448E-01 -0.12847E-01 -0.74912E-01 -0.26488E-01 -0.25575E-01 -0.40374E-01
  0.10500E+01  0.27303E-01 -0.27040E-02 -0.59008E-01 -0.28755E-01 -0.14216E-01  0.81464E-02
  0.11000E+01  0.18008E-01  0.85271E-02 -0.35360E-01 -0.39610E-01  0.83463E-03  0.10586E-03
  0.11500E+01  0.81802E-02  0.35584E-01 -0.11937E-01  0.10737E-01  0.14338E-01  0.65303E-01
  0.12000E+01  0.19907E-02  0.45679E-01  0.42590E-02  0.22318E-01  0.21979E-01  0.83324E-01
  0.12500E+01  0.18110E-02  0.15125E-01  0.92982E-02 -0.54081E-01  0.21751E-01 -0.28932E-01
  0.13000E+01  0.77240E-02 -0.22611E-01  0.29627E-02 -0.10264E+00  0.14288E-01 -0.81363E-01
  0.13500E+01  0.17602E-01 -0.15397E-01 -0.11372E-01 -0.81547E-01  0.26111E-02 -0.52744E-01
