   r (Ang),     Ge-Ge,     Ge-O ,     O-O  
   0.06545 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.13090 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.19635 ,         0.000000000000000 ,         0.000000000000000 ,         0.000000000000000 , 
   0.26180 ,         0.000000000000000 ,         0.598948747962045 ,         0.000000000000000 , 
   0.32725 ,         0.000000000000000 ,         0.384043549357724 ,         0.000000000000000 , 
   0.39271 ,         0.000000000000000 ,         0.266967917682852 ,         0.000000000000000 , 
   0.45816 ,         0.000000000000000 ,         0.196259946276188 ,         0.000000000000000 , 
   0.52361 ,         0.000000000000000 ,         0.150321337264857 ,         0.000000000000000 , 
   0.58906 ,         0.000000000000000 ,         0.118804839009943 ,         0.000000000000000 , 
   0.65451 ,         0.000000000000000 ,         0.096250714701644 ,         0.000000000000000 , 
   0.71996 ,         0.000000000000000 ,         0.079557541883465 ,         0.000000000000000 , 
   0.78541 ,         0.000000000000000 ,         0.066857783896284 ,         0.000000000000000 , 
   0.85086 ,         0.000000000000000 ,         0.056972453601121 ,         0.000000000000000 , 
   0.91631 ,         0.000000000000000 ,         0.049127542863015 ,         0.000000000000000 , 
   0.98176 ,         0.000000000000000 ,         0.042797892764411 ,         0.000000000000000 , 
   1.04721 ,         0.000000000000000 ,         0.037617021918866 ,         0.000000000000000 , 
   1.11267 ,         0.000000000000000 ,         0.033322890849431 ,         0.000000000000000 , 
   1.17812 ,         0.000000000000000 ,         0.029724121459675 ,         0.000000000000000 , 
   1.24357 ,         0.000000000000000 ,         0.293461387473672 ,         0.000000000000000 , 
   1.30902 ,         0.000000000000000 ,         0.770486870946385 ,         0.120131149693173 , 
   1.37447 ,         0.000000000000000 ,         1.375896056389668 ,         0.283307970746269 , 
   1.43992 ,         0.000000000000000 ,         1.970066057378344 ,         0.575856079897772 , 
   1.50537 ,         0.000000000000000 ,         2.476170536542412 ,         1.017419448162158 , 
   1.57082 ,         0.000000000000000 ,         2.993184203073164 ,         1.318189565296599 , 
   1.63627 ,         0.494205322793273 ,         3.837312355794164 ,         1.630061668197677 , 
   1.70172 ,         0.285578248356984 ,         2.906669555622045 ,         1.563970453949502 , 
   1.76718 ,         0.317782100206224 ,         3.210663770793458 ,         1.476647862928687 , 
   1.83263 ,         0.492485137404657 ,         2.924020808681963 ,         1.483403286447183 , 
   1.89808 ,         0.275465728198182 ,         2.576969125161183 ,         1.417159547407876 , 
   1.96353 ,         0.386113636890693 ,         1.990654768478984 ,         1.057276461772343 , 
   2.02898 ,         0.200892771084732 ,         1.172709761357058 ,         0.860148614796070 , 
   2.09443 ,         0.000000000000000 ,         0.564393075221783 ,         0.459935435497913 , 
   2.15988 ,         0.106369102253587 ,         0.380340933456042 ,         0.379527659899116 , 
   2.22533 ,         0.100204555420754 ,         0.208313105234403 ,         0.257755916384122 , 
   2.29078 ,         0.063040509595816 ,         0.070768925597583 ,         0.196160006012150 , 
   2.35623 ,         0.000000000000000 ,         0.111486955915265 ,         0.155747992582979 , 
   2.42168 ,         0.028204958657498 ,         0.133687081306033 ,         0.154464572315933 , 
   2.48714 ,         0.133700521029500 ,         0.140085364157780 ,         0.332823388353006 , 
   2.55259 ,         0.076159414745638 ,         0.329318448175483 ,         0.549796959643810 , 
   2.61804 ,         0.458528516738545 ,         0.535812855775431 ,         0.805004458691815 , 
   2.68349 ,         0.620197302144903 ,         0.830891821331376 ,         0.977784068752827 , 
   2.74894 ,         0.788022748747013 ,         0.824562490521890 ,         1.198780508563684 , 
   2.81439 ,         0.793564924052170 ,         0.911690205165536 ,         1.216453359992790 , 
   2.87984 ,         1.037133466223483 ,         1.019989119490308 ,         1.261089063125197 , 
   2.94529 ,         1.353850782711287 ,         0.989432473486208 ,         1.257879570094931 , 
