r(A) ,   X_ray-calc  ,   X_ray_exp_renorm
   2.5400000000000000       ,   -2.1554048560620562       ,   -1.8001025445388532     
   2.5600000000000001       ,   -2.3779952807280971       ,   -2.1305121376113059     
   2.5800000000000001       ,   -2.6596594636507467       ,   -2.5413340717703030     
   2.6000000000000001       ,   -2.9639094915801825       ,   -2.9834596970778686     
   2.6200000000000001       ,   -3.2527268405233909       ,   -3.4090498786996748     
   2.6400000000000001       ,   -3.4923263856863933       ,   -3.7790240644427411     
   2.6600000000000001       ,   -3.6578146863113981       ,   -4.0684696339588156     
   2.6800000000000002       ,   -3.7359953291206427       ,   -4.2690635439888949     
   2.7000000000000002       ,   -3.7259130433190610       ,   -4.3881340740814334     
   2.7200000000000002       ,   -3.6371299280799110       ,   -4.4445896028312895     
   2.7400000000000002       ,   -3.4861239604939347       ,   -4.4625035734673570     
   2.7600000000000002       ,   -3.2915259488846438       ,   -4.4635754997657653     
   2.7800000000000002       ,   -3.0691123668800415       ,   -4.4599133751795410     
   2.8000000000000003       ,   -2.8275149173140877       ,   -4.4485626369809390     
   2.8200000000000003       ,   -2.5654861131666258       ,   -4.4089403179294635     
   2.8399999999999999       ,   -2.2712935651769954       ,   -4.3038600483886960     
   2.8599999999999999       ,   -1.9244477378624860       ,   -4.0842284503163331     
   2.8799999999999999       ,   -1.4995590620225467       ,   -3.6968533522395028     
   2.8999999999999999       ,  -0.97173780043280855       ,   -3.0942338242491201     
   2.9199999999999999       ,  -0.32265739759949114       ,   -2.2447967567189782     
   2.9399999999999999       ,   0.45375143567578702       ,   -1.1418754254716483     
   2.9600000000000000       ,    1.3469956228588300       ,   0.19017328951524851     
   2.9800000000000000       ,    2.3279429554551849       ,    1.6939525286841157     
   3.0000000000000000       ,    3.3494912085646971       ,    3.2817727150187546     
   3.0200000000000000       ,    4.3500861492448690       ,    4.8431201208039791     
   3.0400000000000000       ,    5.2597480654838149       ,    6.2560773007703832     
   3.0600000000000001       ,    6.0078633345535275       ,    7.4012890323145877     
   3.0800000000000001       ,    6.5316982523834612       ,    8.1766211761480818     
   3.1000000000000001       ,    6.7844448661179966       ,    8.5104774443049713     
   3.1200000000000001       ,    6.7416378281457909       ,    8.3718544757224187     
   3.1400000000000001       ,    6.4049852409898911       ,    7.7756181004816352     
   3.1600000000000001       ,    5.8030062308909791       ,    6.7821187493512634     
   3.1800000000000002       ,    4.9883123243355190       ,    5.4910412944471805     
   3.2000000000000002       ,    4.0318428009899030       ,    4.0301913639418903     
   3.2200000000000002       ,    3.0147957580715041       ,    2.5406379496513165     
   3.2400000000000002       ,    2.0193225702989910       ,    1.1601547658530553     
   3.2600000000000002       ,    1.1192256406170187       ,    7.1524640689148355E-003
   3.2800000000000002       ,   0.37189286771410873       ,  -0.83276730163994173     
   3.3000000000000003       ,  -0.18748100351033339       ,   -1.3158687587490308     
   3.3200000000000003       ,  -0.54866778315775011       ,   -1.4437964035858624     
   3.3400000000000003       ,  -0.72588584016629421       ,   -1.2611677014425930     
   3.3599999999999999       ,  -0.75416296340221600       ,  -0.84768690990641848     
   3.3799999999999999       ,  -0.68318843124506179       ,  -0.30597341650690985     
   3.3999999999999999       ,  -0.56959404012650672       ,   0.25313066533741713     
   3.4199999999999999       ,  -0.46879356798968380       ,   0.72569727810540741     
   3.4399999999999999       ,  -0.42753147535913999       ,    1.0282068113876159     
   3.4600000000000000       ,  -0.47814545255993751       ,    1.1076008518425160     
   3.4800000000000000       ,  -0.63525959114871966       ,   0.94663243868202218     
   3.5000000000000000       ,  -0.89524198990183801       ,   0.56395904309513845     
   3.5200000000000000       ,   -1.2383421613235561       ,    9.1907852103776493E-003
   3.5400000000000000       ,   -1.6330331868525347       ,  -0.64617854424212606     
   3.5600000000000001       ,   -2.0417788024819794       ,   -1.3204707194685923     
   3.5800000000000001       ,   -2.4272696045492621       ,   -1.9343401088764722     
   3.6000000000000001       ,   -2.7581477494756474       ,   -2.4222460559172809     
   3.6200000000000001       ,   -3.0133646533386527       ,   -2.7412434928200127     
   3.6400000000000001       ,   -3.1845672050832596       ,   -2.8759140535943408     
   3.6600000000000001       ,   -3.2762422534158024       ,   -2.8388782844592093     
   3.6800000000000002       ,   -3.3037124462809997       ,   -2.6670099316252562     
   3.7000000000000002       ,   -3.2894118455526602       ,   -2.4141121631639164     
   3.7200000000000002       ,   -3.2581260587593595       ,   -2.1413185276233042     
   3.7400000000000002       ,   -3.2320216057073590       ,   -1.9067771990451823     
   3.7600000000000002       ,   -3.2262946938457553       ,   -1.7562276634811074     
   3.7800000000000002       ,   -3.2461437798796058       ,   -1.7158846902186562     
   3.8000000000000003       ,   -3.2855368696673559       ,   -1.7886424940628964     
   3.8200000000000003       ,   -3.3279432027873730       ,   -1.9540700689916617     
   3.8400000000000003       ,   -3.3488790233650856       ,   -2.1720735604476626     
   3.8599999999999999       ,   -3.3198293456108425       ,   -2.3895454140901404     
   3.8799999999999999       ,   -3.2128963447971843       ,   -2.5488862046369456     
   3.8999999999999999       ,   -3.0054214167004627       ,   -2.5970355063579502     
   3.9199999999999999       ,   -2.6838455168536317       ,   -2.4936147845598140     
   3.9399999999999999       ,   -2.2462052466761917       ,   -2.2169658857788725     
   3.9600000000000000       ,   -1.7028865402893985       ,   -1.7672284968970822     
   3.9800000000000000       ,   -1.0755362909058690       ,   -1.1660779495869904     
   4.0000000000000000       ,  -0.39431997024079607       ,  -0.45326403250282915     
   4.0199999999999996       ,   0.30603483420596417       ,   0.31942848819416697     
   4.0400000000000000       ,   0.99079122818827670       ,    1.0958077780631827     
   4.0599999999999996       ,    1.6296562627499174       ,    1.8232951770606636     
   4.0800000000000001       ,    2.2004695260495053       ,    2.4601235742188838     
   4.0999999999999996       ,    2.6915938437361482       ,    2.9806652463989036     
   4.1199999999999992       ,    3.1026844596121190       ,    3.3781573448272990     
   4.1399999999999997       ,    3.4437657636328591       ,    3.6645073378150963     
   4.1599999999999993       ,    3.7328002754775835       ,    3.8673055773613076     
   4.1799999999999997       ,    3.9921539880617929       ,    4.0245795067388341     
   4.1999999999999993       ,    4.2445131808691494       ,    4.1781345016659914     
   4.2199999999999998       ,    4.5088700888252182       ,    4.3664981839072539     
   4.2399999999999993       ,    4.7971625466680825       ,    4.6184996886308269     
   4.2599999999999998       ,    5.1120349541801646       ,    4.9483790864904842     
   4.2799999999999994       ,    5.4460064523096641       ,    5.3530637833469106     
   4.2999999999999998       ,    5.7821176868018087       ,    5.8119138729037134     
   4.3199999999999994       ,    6.0959141466960221       ,    6.2888814442480703     
   4.3399999999999999       ,    6.3584439645524657       ,    6.7367037903292983     
   4.3599999999999994       ,    6.5398263980028695       ,    7.1025026237899587     
   4.3799999999999999       ,    6.6128984650326492       ,    7.3340208100003768     
   4.3999999999999995       ,    6.5564734738458057       ,    7.3857058778256430     
   4.4199999999999999       ,    6.3578365525110065       ,    7.2239375180265881     
   4.4399999999999995       ,    6.0142391440317073       ,    6.8308698834088784     
   4.4600000000000000       ,    5.5333113327423415       ,    6.2065832088073734     
   4.4799999999999995       ,    4.9324611040570163       ,    5.3694733603075475     
   4.5000000000000000       ,    4.2374498435104604       ,    4.3550155982081158     
   4.5199999999999996       ,    3.4804072999687792       ,    3.2131922460355660     
   4.5400000000000000       ,    2.6975700936904929       ,    2.0049582200558560     
   4.5599999999999996       ,    1.9269989247272525       ,   0.79813298039184799     
   4.5800000000000001       ,    1.2064630482980325       ,  -0.33693506423788877     
   4.5999999999999996       ,   0.57159452564816149       ,   -1.3316634719403049     
   4.6200000000000001       ,    5.4329749570266997E-002  ,   -2.1233089079140708     
   4.6399999999999997       ,  -0.31840942397767225       ,   -2.6587095769203097     
   4.6599999999999993       ,  -0.52587447252251807       ,   -2.8976277150359566     
   4.6799999999999997       ,  -0.55456142156420751       ,   -2.8156230039604169     
   4.6999999999999993       ,  -0.39922424189716227       ,   -2.4063527892986487     
   4.7199999999999998       ,   -6.3793151093571726E-002  ,   -1.6831399559236389     
   4.7399999999999993       ,   0.43791360006556379       ,  -0.67959638533060729     
   4.7599999999999998       ,    1.0818574394316309       ,   0.55093660612143802     
   4.7799999999999994       ,    1.8340304608825138       ,    1.9373486811558969     
   4.7999999999999998       ,    2.6514805110090909       ,    3.3942591223200567     
   4.8199999999999994       ,    3.4842395895914313       ,    4.8270506173432235     
   4.8399999999999999       ,    4.2781791102828777       ,    6.1382477818198176     
   4.8599999999999994       ,    4.9786796675812930       ,    7.2348411414923817     
   4.8799999999999999       ,    5.5348578989797934       ,    8.0359606788801017     
   4.8999999999999995       ,    5.9039637589045215       ,    8.4801553467997977     
   4.9199999999999999       ,    6.0554726120441869       ,    8.5314691316993212     
   4.9399999999999995       ,    5.9743678584958024       ,    8.1835432259489753     
   4.9600000000000000       ,    5.6631526965464216       ,    7.4611254968279015     
   4.9799999999999995       ,    5.1422445410950157       ,    6.4186228312799374     
   5.0000000000000000       ,    4.4485813037013040       ,    5.1356616653700993     
   5.0199999999999996       ,    3.6324834774976700       ,    3.7099853340815740     
   5.0400000000000000       ,    2.7530405161104587       ,    2.2483635553737256     
   5.0599999999999996       ,    1.8724919077566942       ,   0.85646818727389151     
   5.0800000000000001       ,    1.0502219660561198       ,  -0.37116371177925339     
   5.0999999999999996       ,   0.33705868418855633       ,   -1.3599331790465941     
   5.1200000000000001       ,  -0.22945235711525172       ,   -2.0617288481221210     
   5.1399999999999997       ,  -0.62823844060883982       ,   -2.4584680179103953     
   5.1599999999999993       ,  -0.85598230617925253       ,   -2.5622462978608462     
   5.1799999999999997       ,  -0.92636613827074865       ,   -2.4121407885087107     
   5.1999999999999993       ,  -0.86740761165975633       ,   -2.0681367049184032     
   5.2199999999999998       ,  -0.71726343011839655       ,   -1.6030092873542847     
   5.2399999999999993       ,  -0.51906932647521975       ,   -1.0932401421089826     
   5.2599999999999998       ,  -0.31550038386253798       ,  -0.61014451611648224     
   5.2799999999999994       ,  -0.14375570289039238       ,  -0.21231999076343283     
   5.2999999999999998       ,   -3.1594557648865366E-002  ,    5.9691682735534927E-002
   5.3199999999999994       ,    5.1109417686889839E-003  ,   0.18597616867395561     
   5.3399999999999999       ,   -3.6935118571757027E-002  ,   0.16690509770276593     
   5.3599999999999994       ,  -0.14951206955954474       ,    2.0150117240747525E-002
   5.3799999999999999       ,  -0.31543817251995571       ,  -0.22431730957676360     
   5.3999999999999995       ,  -0.51216946838240884       ,  -0.53035416717827555     
   5.4199999999999999       ,  -0.71586083240689713       ,  -0.86190158632689595     
   5.4399999999999995       ,  -0.90526779511212274       ,   -1.1884080168730782     
   5.4600000000000000       ,   -1.0649192748537042       ,   -1.4886452726777035     
   5.4799999999999995       ,   -1.1871247966292551       ,   -1.7524403678623945     
   5.5000000000000000       ,   -1.2725730616261532       ,   -1.9802064239666233     
   5.5199999999999996       ,   -1.3295014987607501       ,   -2.1805209471650420     
   5.5400000000000000       ,   -1.3716346328901914       ,   -2.3663116692001864     
   5.5599999999999996       ,   -1.4152702566424988       ,   -2.5504206302135048     
   5.5800000000000001       ,   -1.4760104236346188       ,   -2.7413949776732154     
   5.5999999999999996       ,   -1.5656733202186868       ,   -2.9402885191450285     
   5.6200000000000001       ,   -1.6898785926814595       ,   -3.1390648062399489     
   5.6399999999999997       ,   -1.8466817281899530       ,   -3.3209043460558263     
   5.6599999999999993       ,   -2.0264624672656431       ,   -3.4623841248736564     
   5.6799999999999997       ,   -2.2130753303906725       ,   -3.5371724483648501     
   5.6999999999999993       ,   -2.3860776674377600       ,   -3.5206193710393823     
   5.7199999999999998       ,   -2.5236910758010920       ,   -3.3944651220601263     
   5.7399999999999993       ,   -2.6060485187342914       ,   -3.1508608240470743     
   5.7599999999999998       ,   -2.6182456975512078       ,   -2.7950009778708331     
   5.7799999999999994       ,   -2.5527538607062721       ,   -2.3458874821180147     
   5.7999999999999998       ,   -2.4108539096606134       ,   -1.8350436722860153     
   5.8199999999999994       ,   -2.2029006829178388       ,   -1.3033249059010696     
   5.8399999999999999       ,   -1.9473976868260725       ,  -0.79627617189675670     
   5.8599999999999994       ,   -1.6690299609474328       ,  -0.35871803367325927     
   5.8799999999999999       ,   -1.3959416594692504       ,   -2.9363179826819442E-002
   5.8999999999999995       ,   -1.1566362032356883       ,   0.16374166732725337     
   5.9199999999999999       ,  -0.97690955670086310       ,   0.20628740413539531     
   5.9399999999999995       ,  -0.87719979118375135       ,    9.8863768509093550E-002
   5.9600000000000000       ,  -0.87065628045132448       ,  -0.14391255939619063     
   5.9799999999999995       ,  -0.96211482065025888       ,  -0.49610934942519080     
   6.0000000000000000       ,   -1.1480305923481451       ,  -0.92455580011276517     
   6.0199999999999996       ,   -1.4172904520673617       ,   -1.3936116143762773     
   6.0400000000000000       ,   -1.7527187369441943       ,   -1.8698668415017072     
   6.0599999999999996       ,   -2.1330207796071692       ,   -2.3260476006913464     
   6.0800000000000001       ,   -2.5348829127339352       ,   -2.7435557350218849     
   6.0999999999999996       ,   -2.9349664954555861       ,   -3.1133132052768770     
   6.1200000000000001       ,   -3.3115889490599959       ,   -3.4348736377916103     
   6.1399999999999997       ,   -3.6459641248052570       ,   -3.7140554088599496     
   6.1600000000000001       ,   -3.9229618724239681       ,   -3.9595949818183502     
   6.1799999999999997       ,   -4.1314267591936469       ,   -4.1794762181488565     
   6.1999999999999993       ,   -4.2641555068787760       ,   -4.3776360683186617     
   6.2199999999999998       ,   -4.3176636147907752       ,   -4.5516730611963281     
   6.2399999999999993       ,   -4.2918714511287863       ,   -4.6920055132195291     
   6.2599999999999998       ,   -4.1898123788134125       ,   -4.7826717261108112     
   6.2799999999999994       ,   -4.0174187163722719       ,   -4.8036770949350762     
   6.2999999999999998       ,   -3.7833870868714761       ,   -4.7345205580417336     
   6.3199999999999994       ,   -3.4990753239905144       ,   -4.5583200545842688     
   6.3399999999999999       ,   -3.1783493505359384       ,   -4.2658385311447011     
   6.3599999999999994       ,   -2.8372875264101816       ,   -3.8587079393776671     
   6.3799999999999999       ,   -2.4936642617814324       ,   -3.3512594263566062     
   6.3999999999999995       ,   -2.1661714277233148       ,   -2.7705758420650315     
   6.4199999999999999       ,   -1.8733879581193467       ,   -2.1546545563420225     
   6.4399999999999995       ,   -1.6325646330606685       ,   -1.5488611307825317     
   6.4600000000000000       ,   -1.4583409032260664       ,   -1.0011213600670950     
   6.4799999999999995       ,   -1.3615434039260506       ,  -0.55649873032572905     
   6.5000000000000000       ,   -1.3482242309610795       ,  -0.25190562355679913     
   6.5199999999999996       ,   -1.4190782711788579       ,  -0.11168459840423868     
   6.5400000000000000       ,   -1.5693350688438483       ,  -0.14467370561583542     
   6.5599999999999996       ,   -1.7891586817177947       ,  -0.34315713417591143     
   6.5800000000000001       ,   -2.0645189919679434       ,  -0.68383329777806978     
   6.5999999999999996       ,   -2.3784318391047221       ,   -1.1306485996367561     
   6.6200000000000001       ,   -2.7124144527068248       ,   -1.6390896860193949     
   6.6399999999999997       ,   -3.0479757210422771       ,   -2.1613376039328460     
   6.6600000000000001       ,   -3.3679624139117679       ,   -2.6515901889741431     
   6.6799999999999997       ,   -3.6576121568521116       ,   -3.0708653750314272     
   6.6999999999999993       ,   -3.9052163570047673       ,   -3.3907026942558609     
   6.7199999999999998       ,   -4.1023620412800001       ,   -3.5953627936568711     
   6.7399999999999993       ,   -4.2437889981544155       ,   -3.6823539017758682     
   6.7599999999999998       ,   -4.3269558129587979       ,   -3.6613526736196951     
   6.7799999999999994       ,   -4.3514453912265374       ,   -3.5517980455573346     
   6.7999999999999998       ,   -4.3183511765686342       ,   -3.3795903512144543     
   6.8199999999999994       ,   -4.2297682069839784       ,   -3.1734047005721502     
   6.8399999999999999       ,   -4.0884723238233214       ,   -2.9611218438449427     
   6.8599999999999994       ,   -3.8978146741962014       ,   -2.7667996104248815     
   6.8799999999999999       ,   -3.6617985591603754       ,   -2.6084734328980650     
   6.8999999999999995       ,   -3.3852540197999534       ,   -2.4969130224863090     
   6.9199999999999999       ,   -3.0739932741433833       ,   -2.4353040288511596     
   6.9399999999999995       ,   -2.7348246746469251       ,   -2.4196956350939787     
   6.9600000000000000       ,   -2.3753266803301534       ,   -2.4399770245561148     
   6.9799999999999995       ,   -2.0033331862779815       ,   -2.4811262452115059     
   7.0000000000000000       ,   -1.6261488729923179       ,   -2.5245110465514262     
   7.0199999999999996       ,   -1.2495855161257885       ,   -2.5490988629147613     
   7.0400000000000000       ,  -0.87697308925615092       ,   -2.5325306715453024     
   7.0599999999999996       ,  -0.50833938038258752       ,   -2.4521061459825151     
   7.0800000000000001       ,  -0.13995838516761647       ,   -2.2857923275640726     
   7.0999999999999996       ,   0.23556403364929621       ,   -2.0133883470725844     
   7.1200000000000001       ,   0.62856716687485414       ,   -1.6179477721670499     
   7.1399999999999997       ,    1.0509717690819080       ,   -1.0874825286574050     
   7.1600000000000001       ,    1.5143829611012003       ,  -0.41686337363381254     
   7.1799999999999997       ,    2.0278738579751585       ,   0.39028506777854766     
   7.1999999999999993       ,    2.5957482552354509       ,    1.3199946266047142     
   7.2199999999999998       ,    3.2156257579281409       ,    2.3470225969769118     
   7.2399999999999993       ,    3.8771872998847279       ,    3.4349227391292105     
   7.2599999999999998       ,    4.5618591411748168       ,    4.5373800690383810     
   7.2799999999999994       ,    5.2436037548129182       ,    5.6009231643556170     
   7.2999999999999998       ,    5.8908394666093065       ,    6.5689312267127447     
   7.3199999999999994       ,    6.4693470271623008       ,    7.3866371417120611     
   7.3399999999999999       ,    6.9458642681506761       ,    8.0066276145002515     
   7.3599999999999994       ,    7.2919439821364289       ,    8.3941931371367922     
   7.3799999999999999       ,    7.4875763223282537       ,    8.5318145310478286     
   7.3999999999999995       ,    7.5240698690028722       ,    8.4221084391899197     
   7.4199999999999999       ,    7.4057503835171961       ,    8.0886956160544425     
   7.4399999999999995       ,    7.1501680550383497       ,    7.5746905612730941     
   7.4600000000000000       ,    6.7866874713254228       ,    6.9388105547501864     
   7.4799999999999995       ,    6.3535460330603746       ,    6.2494259413111006     
   7.5000000000000000       ,    5.8936773492571586       ,    5.5771747207164033     
   7.5199999999999996       ,    5.4497764529678925       ,    4.9869970163295481     
   7.5400000000000000       ,    5.0592068323613013       ,    4.5305707139956946     
   7.5599999999999996       ,    4.7493958510121255       ,    4.2401246344456096     
   7.5800000000000001       ,    4.5343259294170712       ,    4.1244646890496837     
   7.5999999999999996       ,    4.4126065084412094       ,    4.1677862409818554     
   7.6200000000000001       ,    4.3674206986935467       ,    4.3314954771160803     
   7.6399999999999997       ,    4.3684049869479926       ,    4.5588711264831909     
