Time       moves_acc moves_gen     G(r)_1     S(Q)_1
h/m/s/.th    WEIGHT PARAMETERS   0.100E+01  0.100E+01
212857.373       12673      288000  0.121E+00  0.100E+01
212909.366       26230      622118  0.832E-01  0.100E+01
212921.367       34786      931762  0.954E-01  0.999E+00
212933.366       46142     1262498  0.120E+00  0.998E+00
212945.366       54472     1540362  0.132E+00  0.997E+00
212957.367       65895     1859322  0.741E-01  0.100E+01
213009.386       77099     2154000  0.155E+00  0.136E+01
213021.376       85372     2466000  0.115E+00  0.116E+01
213033.366       94933     2787099  0.114E+00  0.998E+00
213045.396      105239     3100000  0.114E+00  0.899E+00
213057.412      113539     3358000  0.827E-01  0.654E+00
213109.367      122630     3631702  0.135E+00  0.998E+00
213121.383      131918     3920000  0.133E+00  0.977E+00
213133.367      144357     4195705  0.938E-01  0.100E+01
213145.366      155776     4508413  0.106E+00  0.999E+00
213157.371      166028     4822000  0.921E-01  0.101E+01
213209.366      177594     5111544  0.993E-01  0.999E+00
213221.385      188504     5426000  0.170E+00  0.131E+01
213233.367      197366     5707443  0.125E+00  0.998E+00
213245.367      207258     5995641  0.946E-01  0.999E+00
213257.366      217284     6333006  0.116E+00  0.998E+00
213309.366      230031     6652715  0.592E-01  0.100E+01
213321.366      240660     6987694  0.103E+00  0.998E+00
213333.402      250757     7298000  0.120E+00  0.994E+00
213345.366      260732     7625592  0.104E+00  0.998E+00
213357.367      272011     7907234  0.118E+00  0.998E+00
213409.413      283666     8192000  0.116E+00  0.936E+00
213421.366      294425     8479324  0.119E+00  0.998E+00
213433.408      303417     8772000  0.136E+00  0.105E+01
213445.367      314194     9045760  0.103E+00  0.999E+00
213457.366      324958     9350706  0.758E-01  0.100E+01
213509.366      334339     9669749  0.122E+00  0.997E+00
213521.366      349031    10013014  0.706E-01  0.100E+01
213533.366      359215    10352043  0.957E-01  0.999E+00
213545.366      369128    10655009  0.747E-01  0.100E+01
213557.367      379330    10997951  0.696E-01  0.100E+01
213609.367      388458    11341639  0.652E-01  0.100E+01
213621.366      400650    11727946  0.626E-01  0.100E+01
213633.367      412368    12116735  0.575E-01  0.100E+01
213645.367      424477    12505124  0.548E-01  0.100E+01
213657.366      440115    12893758  0.610E-01  0.100E+01
213709.367      452794    13281801  0.659E-01  0.100E+01
213721.366      465379    13662982  0.678E-01  0.100E+01
213733.369      477038    14051393  0.649E-01  0.100E+01
213745.367      486962    14394702  0.677E-01  0.100E+01
213757.367      498532    14782000  0.724E-01  0.110E+01
213809.366      511478    15172490  0.617E-01  0.100E+01
213821.366      523330    15552549  0.651E-01  0.100E+01
213833.366      534565    15937317  0.612E-01  0.100E+01
213845.367      547340    16323557  0.639E-01  0.100E+01
213857.366      558398    16709623  0.598E-01  0.100E+01
213909.366      571199    17096281  0.569E-01  0.100E+01
213921.366      587254    17485320  0.658E-01  0.100E+01
213933.367      597518    17828556  0.737E-01  0.100E+01
213945.367      607327    18141602  0.766E-01  0.100E+01
213957.367      617018    18456283  0.738E-01  0.100E+01
214009.366      628408    18783304  0.706E-01  0.100E+01
214021.366      642992    19217843  0.699E-01  0.100E+01
214033.367      652865    19536273  0.572E-01  0.100E+01
214045.367      666743    19854118  0.695E-01  0.100E+01
214057.367      678120    20171183  0.673E-01  0.100E+01
214109.367      686731    20488732  0.713E-01  0.100E+01
214121.367      696052    20805997  0.773E-01  0.100E+01
214133.366      711121    21166135  0.685E-01  0.100E+01
214145.366      722185    21553322  0.720E-01  0.100E+01
214157.366      735212    21944735  0.646E-01  0.100E+01
214209.367      746124    22322494  0.676E-01  0.100E+01
214221.366      761037    22698174  0.629E-01  0.100E+01
214233.368      778070    23072105  0.486E-01  0.100E+01
214245.366      789947    23450738  0.750E-01  0.100E+01
214257.366      802381    23836523  0.652E-01  0.100E+01
214309.366      814217    24217481  0.712E-01  0.100E+01
214321.367      825886    24604807  0.647E-01  0.100E+01
214333.367      838041    24931684  0.560E-01  0.100E+01
214345.367      847762    25235622  0.675E-01  0.100E+01
214357.367      860185    25538801  0.524E-01  0.100E+01
214409.367      870533    25837136  0.647E-01  0.100E+01
214421.367      881851    26150695  0.619E-01  0.100E+01
214433.367      895458    26486000  0.734E-01  0.121E+01
214445.367      905550    26798000  0.525E-01  0.879E+00
214457.367      914639    27110691  0.595E-01  0.100E+01
214509.367      924802    27424424  0.503E-01  0.100E+01
214521.367      936796    27738000  0.547E-01  0.104E+01
214533.367      946804    28041531  0.400E-01  0.100E+01
214545.367      957031    28345196  0.674E-01  0.100E+01
214557.367      967824    28654640  0.664E-01  0.100E+01
214609.367      979904    28965666  0.578E-01  0.100E+01
214621.367      990255    29272330  0.669E-01  0.100E+01
214633.367     1000190    29585212  0.628E-01  0.100E+01
214645.367     1012021    29893903  0.667E-01  0.100E+01
214657.367     1021361    30208640  0.773E-01  0.100E+01
214709.367     1030869    30521630  0.730E-01  0.100E+01
214721.367     1041451    30827629  0.704E-01  0.100E+01
214733.367     1051869    31142657  0.550E-01  0.100E+01
214745.367     1062748    31458000  0.774E-01  0.114E+01
214757.367     1072495    31772588  0.591E-01  0.100E+01
214809.367     1085810    32088017  0.610E-01  0.100E+01
214821.369     1097966    32402595  0.543E-01  0.100E+01
214833.367     1110006    32716041  0.517E-01  0.100E+01
214845.367     1124693    33118164  0.494E-01  0.100E+01
214857.367     1137464    33433063  0.422E-01  0.100E+01
214909.367     1148843    33747952  0.628E-01  0.100E+01
214921.367     1159917    34063116  0.519E-01  0.100E+01
214933.367     1169339    34376850  0.570E-01  0.100E+01
214945.367     1182382    34691388  0.590E-01  0.100E+01
214957.367     1192619    35005688  0.628E-01  0.100E+01
215009.367     1204741    35319677  0.498E-01  0.100E+01
215021.367     1216169    35634743  0.505E-01  0.100E+01
215033.367     1229410    35949999  0.473E-01  0.100E+01
215045.366     1241622    36318015  0.522E-01  0.100E+01
215057.367     1252949    36700407  0.484E-01  0.100E+01
215109.366     1264148    37082354  0.484E-01  0.100E+01
215121.367     1277233    37464084  0.603E-01  0.100E+01
215133.366     1288965    37844612  0.510E-01  0.100E+01
215145.367     1301615    38226540  0.503E-01  0.100E+01
215157.366     1315389    38607731  0.537E-01  0.100E+01
215209.367     1328304    38989641  0.551E-01  0.100E+01
215221.366     1341412    39369767  0.489E-01  0.100E+01
215233.366     1353488    39750196  0.526E-01  0.100E+01
215245.366     1366502    40139403  0.508E-01  0.100E+01
215257.366     1378823    40530604  0.508E-01  0.100E+01
215309.366     1390877    40920005  0.506E-01  0.100E+01
215321.367     1402350    41308842  0.557E-01  0.100E+01
215333.366     1415624    41698723  0.415E-01  0.100E+01
215345.367     1428535    42087671  0.503E-01  0.100E+01
215357.367     1441475    42478723  0.427E-01  0.100E+01
215409.366     1454162    42868859  0.501E-01  0.100E+01
215421.366     1465470    43255859  0.548E-01  0.100E+01
215433.366     1478916    43648424  0.625E-01  0.100E+01
215445.366     1489549    44038100  0.575E-01  0.100E+01
215457.366     1502413    44424807  0.503E-01  0.100E+01
215509.367     1515433    44814487  0.538E-01  0.100E+01
215521.367     1529067    45203436  0.590E-01  0.100E+01
215533.367     1545367    45593301  0.622E-01  0.100E+01
215545.366     1559884    45979285  0.559E-01  0.100E+01
215557.372     1573059    46365979  0.647E-01  0.100E+01
215609.366     1588987    46753084  0.597E-01  0.100E+01
215621.367     1606577    47139717  0.556E-01  0.100E+01
215633.367     1620086    47525353  0.568E-01  0.100E+01
215645.366     1632945    47910093  0.609E-01  0.100E+01
215657.366     1645302    48299085  0.573E-01  0.100E+01
215709.367     1661598    48690487  0.566E-01  0.100E+01
215721.366     1675194    49077781  0.551E-01  0.100E+01
215733.366     1688886    49464519  0.645E-01  0.100E+01
