 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   0.46825 ,    -0.269041450340291E+01 ,    -0.126384180090691E-01 ,    -0.133879321388534E+01 , 
   0.49828 ,    -0.263473761476140E+01 ,     0.196004881588555E+00 ,    -0.123079214685881E+01 , 
   0.52832 ,    -0.259050929748120E+01 ,     0.383458832344626E+00 ,    -0.113790547376869E+01 , 
   0.55835 ,    -0.255775482551027E+01 ,     0.547473782709205E+00 ,    -0.106102871666539E+01 , 
   0.58838 ,    -0.253603794369081E+01 ,     0.686465532609677E+00 ,    -0.100054085988555E+01 , 
   0.61841 ,    -0.252447888933909E+01 ,     0.799537757033855E+00 ,    -0.956308091507984E+00 , 
   0.64843 ,    -0.252178773756555E+01 ,     0.886485803640195E+00 ,    -0.927703664495764E+00 , 
   0.67846 ,    -0.252631192053924E+01 ,     0.947782033270869E+00 ,    -0.913643067413419E+00 , 
   0.70848 ,    -0.253609628495122E+01 ,     0.984543381132907E+00 ,    -0.912633206571427E+00 , 
   0.73850 ,    -0.254895362195190E+01 ,     0.998482299908388E+00 ,    -0.922833857978409E+00 , 
   0.76852 ,    -0.256254324450140E+01 ,     0.991842690509074E+00 ,    -0.942129262818563E+00 , 
   0.79854 ,    -0.257445491062821E+01 ,     0.967322819264091E+00 ,    -0.968207426586704E+00 , 
   0.82855 ,    -0.258229520694750E+01 ,     0.927987551345510E+00 ,    -0.998644449404172E+00 , 
   0.85856 ,    -0.258377342119606E+01 ,     0.877172490483481E+00 ,    -0.103099107061866E+01 , 
   0.88857 ,    -0.257678394837758E+01 ,     0.818382797988517E+00 ,    -0.106285855886109E+01 , 
   0.91857 ,    -0.255948239180195E+01 ,     0.755189565638663E+00 ,    -0.109200112055396E+01 , 
   0.94858 ,    -0.253035273383006E+01 ,     0.691126635418756E+00 ,    -0.111639213363073E+01 , 
   0.97858 ,    -0.248826325419513E+01 ,     0.629590695207393E+00 ,    -0.113429173413222E+01 , 
   1.00857 ,    -0.243250925601622E+01 ,     0.573747336499712E+00 ,    -0.114430358376623E+01 , 
   1.03857 ,    -0.236284110802237E+01 ,     0.526445543617186E+00 ,    -0.114541901626232E+01 , 
   1.06856 ,    -0.227947661080833E+01 ,     0.490142801157170E+00 ,    -0.113704718702322E+01 , 
   1.09855 ,    -0.218309722817547E+01 ,     0.466842667061580E+00 ,    -0.111903031996592E+01 , 
   1.12853 ,    -0.207482827367703E+01 ,     0.458046273528687E+00 ,    -0.109164364203689E+01 , 
   1.15851 ,    -0.195620368877451E+01 ,     0.464718799099077E+00 ,    -0.105558010334575E+01 , 
   1.18849 ,    -0.182911657403196E+01 ,     0.487271515428959E+00 ,    -0.101192048258814E+01 , 
   1.21846 ,    -0.169575712078366E+01 ,     0.525559564701234E+00 ,    -0.962089957097917E+00 , 
   1.24843 ,    -0.155854002131053E+01 ,     0.578895181460263E+00 ,    -0.907802658961676E+00 , 
   1.27840 ,    -0.142002379625252E+01 ,     0.646075648600047E+00 ,    -0.850996128937926E+00 , 
   1.30836 ,    -0.128282475665048E+01 ,     0.725424883189058E+00 ,    -0.793757906007620E+00 , 
   1.33832 ,    -0.114952850532170E+01 ,     0.814847194528846E+00 ,    -0.738246741962504E+00 , 
   1.36827 ,    -0.102260197199056E+01 ,     0.911891453615794E+00 ,    -0.686611099717993E+00 , 
   1.39822 ,    -0.904308965775674E+00 ,     0.101382366760280E+01 ,    -0.640907675945275E+00 , 
   1.42817 ,    -0.796632117719298E+00 ,     0.111770577064260E+01 ,    -0.603022680950947E+00 , 
   1.45811 ,    -0.701203878830408E+00 ,     0.122047832731696E+01 ,    -0.574598512212555E+00 , 
   1.48805 ,    -0.619248942618499E+00 ,     0.131904479830796E+01 ,    -0.556968276205612E+00 , 
   1.51798 ,    -0.551540085310560E+00 ,     0.141035503955685E+01 ,    -0.551100352475149E+00 , 
   1.54791 ,    -0.498368974485546E+00 ,     0.149148579337141E+01 ,    -0.557554863172790E+00 , 
   1.57783 ,    -0.459533002540385E+00 ,     0.155971607838208E+01 ,    -0.576453521569160E+00 , 
   1.60775 ,    -0.434338671719243E+00 ,     0.161259558880199E+01 ,    -0.607463897266478E+00 , 
   1.63766 ,    -0.421621510025906E+00 ,     0.164800446452976E+01 ,    -0.649798668284307E+00 , 
   1.66757 ,    -0.419781950366161E+00 ,     0.166420308345927E+01 ,    -0.702229946106410E+00 , 
   1.69747 ,    -0.426836076831619E+00 ,     0.165987084623555E+01 ,    -0.763118274817995E+00 , 
   1.72737 ,    -0.440479649561805E+00 ,     0.163413326135241E+01 ,    -0.830455435204905E+00 , 
   1.75726 ,    -0.458163379280673E+00 ,     0.158657698440799E+01 ,    -0.901919744115748E+00 , 
   1.78715 ,    -0.477177048787002E+00 ,     0.151725280908793E+01 ,    -0.974942142422866E+00 , 
   1.81703 ,    -0.494739783523828E+00 ,     0.142666693900072E+01 ,    -0.104678102396840E+01 , 
   1.84691 ,    -0.508093566356281E+00 ,     0.131576117951738E+01 ,    -0.111460348346165E+01 , 
   1.87678 ,    -0.514596979403158E+00 ,     0.118588296890213E+01 ,    -0.117557046169949E+01 , 
   1.90664 ,    -0.511816141605884E+00 ,     0.103874641109286E+01 ,    -0.122692314754503E+01 , 
   1.93650 ,    -0.497609894852414E+00 ,     0.876385672707502E+00 ,    -0.126606796102264E+01 , 
   1.96636 ,    -0.470206470853452E+00 ,     0.701102259934571E+00 ,    -0.129065749116662E+01 , 
   1.99620 ,    -0.428269139442192E+00 ,     0.515407794227720E+00 ,    -0.129866489369472E+01 , 
   2.02604 ,    -0.370948687505562E+00 ,     0.321963958102820E+00 ,    -0.128844946236975E+01 , 
   2.05588 ,    -0.297920994760965E+00 ,     0.123521284369612E+00 ,    -0.125881136684594E+01 , 
   2.08571 ,    -0.209408444310530E+00 ,    -0.771415841178060E-01 ,    -0.120903388949794E+01 , 
   2.11553 ,    -0.106184416881010E+00 ,    -0.277276628167295E+00 ,    -0.113891188298661E+01 , 
   2.14535 ,     0.104393487391066E-01 ,    -0.474221774545156E+00 ,    -0.104876559645954E+01 , 
   2.17516 ,     0.138642207577958E+00 ,    -0.665451567489736E+00 ,    -0.939439467611943E+00 , 
   2.20496 ,     0.276140024147634E+00 ,    -0.848622143309739E+00 ,    -0.812285936055656E+00 , 
   2.23476 ,     0.420245205069789E+00 ,    -0.102160967575070E+01 ,    -0.669134786149758E+00 , 
   2.26455 ,     0.567939548003174E+00 ,    -0.118254168669966E+01 ,    -0.512248960564381E+00 , 
   2.29433 ,     0.715957711055571E+00 ,    -0.132982084917316E+01 ,    -0.344268186089762E+00 , 
   2.32410 ,     0.860878782546858E+00 ,    -0.146214113998444E+01 ,    -0.168142108474852E+00 , 
   2.35387 ,     0.999223187318843E+00 ,    -0.157849642099913E+01 ,     0.129450671426023E-01 , 
   2.38363 ,     0.112755200988448E+01 ,    -0.167818173406749E+01 ,     0.195656198015849E+00 , 
   2.41339 ,     0.124256575081746E+01 ,    -0.176078777995787E+01 ,     0.376586690601136E+00 , 
   2.44313 ,     0.134119956215927E+01 ,    -0.182618921125273E+01 ,     0.552351365113825E+00 , 
   2.47287 ,     0.142071212852689E+01 ,    -0.187452749959877E+01 ,     0.719670197102951E+00 , 
   2.50260 ,     0.147876556839521E+01 ,    -0.190618923645339E+01 ,     0.875450497927647E+00 , 
   2.53233 ,     0.151349401734051E+01 ,    -0.192178079222635E+01 ,     0.101686323167680E+01 , 
   2.56205 ,     0.152355891204501E+01 ,    -0.192210029131892E+01 ,     0.114141136953850E+01 , 
   2.59175 ,     0.150818940865742E+01 ,    -0.190810786095957E+01 ,     0.124698844661647E+01 , 
   2.62145 ,     0.146720682806161E+01 ,    -0.188089508189772E+01 ,     0.133192580164526E+01 , 
   2.65115 ,     0.140103250887283E+01 ,    -0.184165451182815E+01 ,     0.139502733645057E+01 , 
   2.68083 ,     0.131067895096593E+01 ,    -0.179165007153258E+01 ,     0.143559101770441E+01 , 
   2.71051 ,     0.119772463221845E+01 ,    -0.173218898340715E+01 ,     0.145341674618600E+01 , 
   2.74018 ,     0.106427336338298E+01 ,    -0.166459583699331E+01 ,     0.144880062570992E+01 , 
   2.76984 ,     0.912899495818972E+00 ,    -0.159018923129871E+01 ,     0.142251606254156E+01 , 
   2.79949 ,     0.746580700688229E+00 ,    -0.151026131410140E+01 ,     0.137578250438995E+01 , 
   2.82913 ,     0.568620384269360E+00 ,    -0.142606040898378E+01 ,     0.131022297470882E+01 , 
   2.85876 ,     0.382562082406576E+00 ,    -0.133877679616977E+01 ,     0.122781186300346E+01 , 
   2.88839 ,     0.192098380193025E+00 ,    -0.124953159753593E+01 ,     0.113081468657958E+01 , 
   2.91801 ,     0.977025712608676E-03 ,    -0.115936861307155E+01 ,     0.102172173685662E+01 , 
   2.94761 ,    -0.187093053445184E+00 ,    -0.106924886854303E+01 ,     0.903177659093890E+00 , 
   2.97721 ,    -0.368533164948110E+00 ,    -0.980047564402665E+00 ,     0.777909085261476E+00 , 
   3.00680 ,    -0.539981154458363E+00 ,    -0.892553065509113E+00 ,     0.648652445032177E+00 , 
   3.03638 ,    -0.698370250331091E+00 ,    -0.807467540627230E+00 ,     0.518084020737221E+00 , 
   3.06596 ,    -0.840998368709304E+00 ,    -0.725408849788141E+00 ,     0.388754191863469E+00 , 
   3.09552 ,    -0.965586119601284E+00 ,    -0.646913285500872E+00 ,     0.263027638352685E+00 , 
   3.12507 ,    -0.107032212329557E+01 ,    -0.572438798916840E+00 ,     0.143031046313394E+00 , 
   3.15461 ,    -0.115389464952738E+01 ,    -0.502368382162812E+00 ,     0.306095928800274E-01 , 
   3.18415 ,    -0.121550901600272E+01 ,    -0.437013330495451E+00 ,    -0.727068119353112E-01 , 
   3.21367 ,    -0.125489061466825E+01 ,    -0.376616169644354E+00 ,    -0.165726869456629E+00 , 
   3.24318 ,    -0.127227385998814E+01 ,    -0.321353101420299E+00 ,    -0.247610498143963E+00 , 
   3.27269 ,    -0.126837776043870E+01 ,    -0.271335890992036E+00 ,    -0.317870709951993E+00 , 
   3.30218 ,    -0.124436919032043E+01 ,    -0.226613188835714E+00 ,    -0.376365090313437E+00 , 
   3.33167 ,    -0.120181527293336E+01 ,    -0.187171346056255E+00 ,    -0.423277519744529E+00 , 
   3.36114 ,    -0.114262656884980E+01 ,    -0.152934840673701E+00 ,    -0.459091051874273E+00 , 
   3.39060 ,    -0.106899298696507E+01 ,    -0.123766482048443E+00 ,    -0.484553103516522E+00 , 
   3.42006 ,    -0.983314495755291E+00 ,    -0.994675988485499E-01 ,    -0.500634310699051E+00 , 
   3.44950 ,    -0.888128804418206E+00 ,    -0.797784413387432E-01 ,    -0.508482555300692E+00 , 
   3.47893 ,    -0.786038207222556E+00 ,    -0.643790403732297E-01 ,    -0.509373766712927E+00 , 
   3.50835 ,    -0.679637740536347E+00 ,    -0.528907629842865E-01 ,    -0.504661150011152E+00 , 
   3.53777 ,    -0.571446693837115E+00 ,    -0.448787881541779E-01 ,    -0.495724486470548E+00 , 
   3.56717 ,    -0.463845348665580E+00 ,    -0.398556970915051E-01 ,    -0.483921095527823E+00 , 
   3.59656 ,    -0.359018599836964E+00 ,    -0.372863314828294E-01 ,    -0.470539942673514E+00 , 
   3.62593 ,    -0.258907849608271E+00 ,    -0.365940225963311E-01 ,    -0.456760229883299E+00 , 
   3.65530 ,    -0.165172267413002E+00 ,    -0.371682359968965E-01 ,    -0.443615619922568E+00 , 
   3.68466 ,    -0.791601855426920E-01 ,    -0.383736134990878E-01 ,    -0.431965030068957E+00 , 
   3.71400 ,    -0.189106557658453E-02 ,    -0.395603285288914E-01 ,    -0.422470692149755E+00 , 
   3.74334 ,     0.659518676492649E-01 ,    -0.400756060579449E-01 ,    -0.415583922453435E+00 , 
   3.77266 ,     0.124018557508121E+00 ,    -0.392761964566254E-01 ,    -0.411538785453465E+00 , 
   3.80197 ,     0.172279156880149E+00 ,    -0.365415365922951E-01 ,    -0.410353577748632E+00 , 
   3.83127 ,     0.211002007536280E+00 ,    -0.312872836516965E-01 ,    -0.411839811247510E+00 , 
   3.86056 ,     0.240723634096102E+00 ,    -0.229788695483750E-01 ,    -0.415618144926445E+00 , 
   3.88983 ,     0.262212034971339E+00 ,    -0.111446980502496E-01 ,    -0.421140509218561E+00 , 
   3.91910 ,     0.276424711194525E+00 ,     0.461140585947768E-02 ,    -0.427717492027301E+00 , 
   3.94835 ,     0.284462981632349E+00 ,     0.245988836741410E-01 ,    -0.434549915160580E+00 , 
   3.97759 ,     0.287524188079594E+00 ,     0.490306421669591E-01 ,    -0.440763428068697E+00 , 
   4.00682 ,     0.286853396147158E+00 ,     0.780151084254556E-01 ,    -0.445444884245380E+00 , 
   4.03603 ,     0.283696149406477E+00 ,     0.111550444402474E+00 ,    -0.447679245277448E+00 , 
   4.06524 ,     0.279253738222721E+00 ,     0.149521170827629E+00 ,    -0.446585777735937E+00 , 
   4.09443 ,     0.274642305813059E+00 ,     0.191697386980023E+00 ,    -0.441352367048307E+00 , 
   4.12361 ,     0.270856938243315E+00 ,     0.237736701641578E+00 ,    -0.431266867158039E+00 , 
   4.15277 ,     0.268741679260059E+00 ,     0.287188913872471E+00 ,    -0.415744531097604E+00 , 
   4.18193 ,     0.268966182716307E+00 ,     0.339503402614082E+00 ,    -0.394350720619598E+00 , 
   4.21107 ,     0.272009473022746E+00 ,     0.394039104173249E+00 ,    -0.366818267091626E+00 , 
   4.24019 ,     0.278151035861105E+00 ,     0.450076879029429E+00 ,    -0.333059044804368E+00 , 
   4.26931 ,     0.287469215557027E+00 ,     0.506833996708661E+00 ,    -0.293169515219635E+00 , 
   4.29841 ,     0.299846659891810E+00 ,     0.563480402092179E+00 ,    -0.247430199970178E+00 , 
   4.32750 ,     0.314982334995896E+00 ,     0.619156370631197E+00 ,    -0.196299235224710E+00 , 
   4.35658 ,     0.332409438749161E+00 ,     0.672991115360915E+00 ,    -0.140400344292651E+00 , 
   4.38564 ,     0.351518376244652E+00 ,     0.724121876804441E+00 ,    -0.805057335250692E-01 , 
   4.41469 ,     0.371583829632188E+00 ,     0.771713008864283E+00 ,    -0.175145638107340E-01 , 
   4.44372 ,     0.391794860072566E+00 ,     0.814974570193244E+00 ,     0.475722277769648E-01 , 
   4.47275 ,     0.411286923317054E+00 ,     0.853179941425129E+00 ,     0.113679887483239E+00 , 
   4.50175 ,     0.429174662973954E+00 ,     0.885682013668041E+00 ,     0.179689652934969E+00 , 
   4.53075 ,     0.444584365937469E+00 ,     0.911927532006370E+00 ,     0.244469444643441E+00 , 
   4.55973 ,     0.456685020621428E+00 ,     0.931469228190351E+00 ,     0.306904474736145E+00 , 
   4.58870 ,     0.464717007345651E+00 ,     0.943975437608846E+00 ,     0.365926836131659E+00 , 
   4.61765 ,     0.468017567290892E+00 ,     0.949236965119684E+00 ,     0.420543193443699E+00 , 
   4.64659 ,     0.466042336908494E+00 ,     0.947171040180750E+00 ,     0.469859780900395E+00 , 
   4.67551 ,     0.458382392987964E+00 ,     0.937822281636501E+00 ,     0.513104019032398E+00 , 
   4.70442 ,     0.444776423807197E+00 ,     0.921360674023147E+00 ,     0.549642186751815E+00 , 
   4.73332 ,     0.425117817797489E+00 ,     0.898076637898745E+00 ,     0.578992724190173E+00 , 
   4.76220 ,     0.399456636865649E+00 ,     0.868373354080584E+00 ,     0.600834889463995E+00 , 
   4.79107 ,     0.367996611082404E+00 ,     0.832756573517586E+00 ,     0.615012644434111E+00 , 
   4.81992 ,     0.331087449449358E+00 ,     0.791822208782993E+00 ,     0.621533795588008E+00 , 
   4.84876 ,     0.289212903066993E+00 ,     0.746242058053750E+00 ,     0.620564561656410E+00 , 
   4.87758 ,     0.242975138148237E+00 ,     0.696748056479200E+00 ,     0.612419875057533E+00 , 
   4.90639 ,     0.193076073705470E+00 ,     0.644115481924578E+00 ,     0.597549845786409E+00 , 
   4.93519 ,     0.140296410057254E+00 ,     0.589145561483292E+00 ,     0.576522920544459E+00 , 
   4.96396 ,     0.854731181988906E-01 ,     0.532647931568109E+00 ,     0.550006354008903E+00 , 
   4.99273 ,     0.294761761825197E-01 ,     0.475423397899245E+00 ,     0.518744671171257E+00 , 
   5.02147 ,    -0.268146724584512E-01 ,     0.418247422784096E+00 ,     0.483536838393983E+00 , 
   5.05021 ,    -0.825324000416154E-01 ,     0.361854736572836E+00 ,     0.445212875789857E+00 , 
   5.07893 ,    -0.136843737878020E+00 ,     0.306925429252604E+00 ,     0.404610635034408E+00 , 
   5.10763 ,    -0.188968183925382E+00 ,     0.254072828275001E+00 ,     0.362553435827062E+00 , 
   5.13631 ,    -0.238194475089357E+00 ,     0.203833411594846E+00 ,     0.319829202646439E+00 , 
   5.16498 ,    -0.283894134491025E+00 ,     0.156658942406715E+00 ,     0.277171673524032E+00 , 
   5.19364 ,    -0.325531822613451E+00 ,     0.112910946185529E+00 ,     0.235244167117750E+00 , 
   5.22228 ,    -0.362672343792200E+00 ,     0.728575834013594E-01 ,     0.194626296629722E+00 , 
   5.25090 ,    -0.394984281598819E+00 ,     0.366729047028299E-01 ,     0.155803912591057E+00 , 
   5.27951 ,    -0.422240354040958E+00 ,     0.443841138387265E-02 ,     0.119162444899837E+00 , 
   5.30810 ,    -0.444314688249382E+00 ,    -0.238532156362637E-01 ,     0.849837014560229E-01 , 
   5.33668 ,    -0.461177310969795E+00 ,    -0.482924086707894E-01 ,     0.534460699157558E-01 , 
   5.36523 ,    -0.472886232807628E+00 ,    -0.690452645138764E-01 ,     0.246279639213116E-01 , 
   5.39378 ,    -0.479577568503251E+00 ,    -0.863446283497530E-01 ,    -0.148574121128331E-02 , 
   5.42230 ,    -0.481454180951727E+00 ,    -0.100480013013266E+00 ,    -0.249946231963207E-01 , 
   5.45081 ,    -0.478773362358574E+00 ,    -0.111786674918246E+00 ,    -0.460713887224741E-01 , 
