 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   0.46825 ,    -0.311974187034196E+01 ,    -0.250400275556260E+00 ,    -0.161919069243466E+01 , 
   0.49828 ,    -0.316642605116362E+01 ,    -0.311816543616717E+00 ,    -0.166932845695343E+01 , 
   0.52832 ,    -0.316261152215445E+01 ,    -0.305256131307244E+00 ,    -0.166931192412443E+01 , 
   0.55835 ,    -0.311803330926499E+01 ,    -0.244382177168445E+00 ,    -0.162738185682513E+01 , 
   0.58839 ,    -0.304813652226518E+01 ,    -0.150787157850849E+00 ,    -0.155747817067614E+01 , 
   0.61842 ,    -0.297046442322334E+01 ,    -0.490360133731500E-01 ,    -0.147596306469452E+01 , 
   0.64846 ,    -0.290105108207753E+01 ,     0.383277545099351E-01 ,    -0.139828540238333E+01 , 
   0.67849 ,    -0.285149325970055E+01 ,     0.948838005400085E-01 ,    -0.133620318607627E+01 , 
   0.70853 ,    -0.282719458952975E+01 ,     0.112853342056542E+00 ,    -0.129602253650636E+01 , 
   0.73856 ,    -0.282701148055368E+01 ,     0.936966542470709E-01 ,    -0.127807816362989E+01 , 
   0.76860 ,    -0.284424018379350E+01 ,     0.468465692188575E-01 ,    -0.127742201146940E+01 , 
   0.79863 ,    -0.286862608567699E+01 ,    -0.130081930527206E-01 ,    -0.128545561263306E+01 , 
   0.82867 ,    -0.288889817860018E+01 ,    -0.694239148994530E-01 ,    -0.129208126665666E+01 , 
   0.85870 ,    -0.289526407618358E+01 ,    -0.107716896070015E+00 ,    -0.128788434996021E+01 , 
   0.88874 ,    -0.288135067581841E+01 ,    -0.117778107756693E+00 ,    -0.126589959195950E+01 , 
   0.91878 ,    -0.284522575210525E+01 ,    -0.956679271326647E-01 ,    -0.122264254040833E+01 , 
   0.94881 ,    -0.278935040382207E+01 ,    -0.437585539580451E-01 ,    -0.115827130003957E+01 , 
   0.97885 ,    -0.271954442614267E+01 ,     0.304919712430789E-01 ,    -0.107594116413695E+01 , 
   1.00888 ,    -0.264324840146742E+01 ,     0.116770429156707E+00 ,    -0.980583838513376E+00 , 
   1.03892 ,    -0.256749836388803E+01 ,     0.204591721481872E+00 ,    -0.877449833679073E+00 , 
   1.06895 ,    -0.249706823717056E+01 ,     0.285819566024481E+00 ,    -0.770778482988545E+00 , 
   1.09899 ,    -0.243317882717667E+01 ,     0.356477788543265E+00 ,    -0.662904264377313E+00 , 
   1.12902 ,    -0.237303651594817E+01 ,     0.417484815888678E+00 ,    -0.553987359393084E+00 , 
   1.15906 ,    -0.231028172356647E+01 ,     0.474191895689975E+00 ,    -0.442400382386505E+00 , 
   1.18909 ,    -0.223623640143352E+01 ,     0.534867450365267E+00 ,    -0.325647769847614E+00 , 
   1.21913 ,    -0.214168046607705E+01 ,     0.608490847162776E+00 ,    -0.201573465919887E+00 , 
   1.24916 ,    -0.201878982630900E+01 ,     0.702354632848555E+00 ,    -0.695513385561301E-01 , 
   1.27920 ,    -0.186284983238573E+01 ,     0.820000298240434E+00 ,     0.686376792560313E-01 , 
   1.30923 ,    -0.167341705509095E+01 ,     0.959927948960959E+00 ,     0.208462071584246E+00 , 
   1.33927 ,    -0.145472296020623E+01 ,     0.111534679042996E+01 ,     0.342927261425150E+00 , 
   1.36930 ,    -0.121526742662826E+01 ,     0.127501041848777E+01 ,     0.463449783072642E+00 , 
   1.39934 ,    -0.966705197343349E+00 ,     0.142495645170104E+01 ,     0.561144553468931E+00 , 
   1.42937 ,    -0.722253274939402E+00 ,     0.155079031118868E+01 ,     0.628262907355677E+00 , 
   1.45941 ,    -0.494919260351297E+00 ,     0.164005310985190E+01 ,     0.659488762089726E+00 , 
   1.48944 ,    -0.295859389807426E+00 ,     0.168421094238570E+01 ,     0.652833362106395E+00 , 
   1.51948 ,    -0.133123971821809E+00 ,     0.167989398408246E+01 ,     0.609956590321912E+00 , 
   1.54951 ,    -0.109525190297177E-01 ,     0.162917623454374E+01 ,     0.535864440197405E+00 , 
   1.57955 ,     0.703355301109412E-01 ,     0.153888437214717E+01 ,     0.438060841567078E+00 , 
   1.60958 ,     0.113920275878241E+00 ,     0.141911530480587E+01 ,     0.325339908121615E+00 , 
   1.63962 ,     0.125681327768049E+00 ,     0.128128813377364E+01 ,     0.206469463165280E+00 , 
   1.66966 ,     0.113211517058228E+00 ,     0.113612991619226E+01 ,     0.890260520970552E-01 , 
   1.69969 ,     0.848348131841953E-01 ,     0.991984491847973E+00 ,    -0.214044255240918E-01 , 
   1.72973 ,     0.487768677779212E-01 ,     0.853746112808236E+00 ,    -0.121535857254691E+00 , 
   1.75976 ,     0.125699348412081E-01 ,     0.722576593467338E+00 ,    -0.210188224838041E+00 , 
   1.78980 ,    -0.172985675034805E-01 ,     0.596398328115767E+00 ,    -0.287687794740713E+00 , 
   1.81983 ,    -0.355445450206242E-01 ,     0.471001017009807E+00 ,    -0.355040830055125E+00 , 
   1.84987 ,    -0.381373459556617E-01 ,     0.341488133916041E+00 ,    -0.413099782716716E+00 , 
   1.87990 ,    -0.223280917678736E-01 ,     0.203740351526977E+00 ,    -0.461929542521444E+00 , 
   1.90994 ,     0.132842456242316E-01 ,     0.555934231894217E-01 ,    -0.500523479421590E+00 , 
   1.93997 ,     0.686352532419086E-01 ,    -0.102491167494407E+00 ,    -0.526929070046792E+00 , 
   1.97001 ,     0.142061815480352E+00 ,    -0.267363761935280E+00 ,    -0.538741893687391E+00 , 
   2.00004 ,     0.230226986881813E+00 ,    -0.433700321575153E+00 ,    -0.533837671642472E+00 , 
   2.03008 ,     0.328191006677003E+00 ,    -0.594943846053197E+00 ,    -0.511154589074773E+00 , 
   2.06011 ,     0.429701237990831E+00 ,    -0.744447711974094E+00 ,    -0.471324722652297E+00 , 
   2.09015 ,     0.527731397503702E+00 ,    -0.876571146149283E+00 ,    -0.416986356979388E+00 , 
   2.12018 ,     0.615240470414339E+00 ,    -0.987507299442205E+00 ,    -0.352680367796214E+00 , 
   2.15022 ,     0.686058918624442E+00 ,    -0.107569865615955E+01 ,    -0.284327382078889E+00 , 
   2.18025 ,     0.735760465376329E+00 ,    -0.114179374959956E+01 ,    -0.218377157025297E+00 , 
   2.21029 ,     0.762355727117107E+00 ,    -0.118820021149275E+01 ,    -0.160796626188966E+00 , 
   2.24032 ,     0.766657239614814E+00 ,    -0.121837007633933E+01 ,    -0.116101985214179E+00 , 
   2.27036 ,     0.752213979506177E+00 ,    -0.123599787127345E+01 ,    -0.866347212112797E-01 , 
   2.30039 ,     0.724789034142771E+00 ,    -0.124431325476759E+01 ,    -0.722330334103401E-01 , 
   2.33043 ,     0.691441701076777E+00 ,    -0.124561076406382E+01 ,    -0.703693072514753E-01 , 
   2.36046 ,     0.659356627535498E+00 ,    -0.124109131227399E+01 ,    -0.767286566332370E-01 , 
   2.39050 ,     0.634619829429082E+00 ,    -0.123101081787129E+01 ,    -0.861134529014016E-01 , 
   2.42054 ,     0.621161310920114E+00 ,    -0.121505957441779E+01 ,    -0.934931565322830E-01 , 
   2.45057 ,     0.620060874645333E+00 ,    -0.119284763816040E+01 ,    -0.949911175444763E-01 , 
   2.48061 ,     0.629350891247093E+00 ,    -0.116435628217131E+01 ,    -0.886155335098033E-01 , 
   2.51064 ,     0.644359048495310E+00 ,    -0.113023493749851E+01 ,    -0.745964910574604E-01 , 
   2.54068 ,     0.658533245591014E+00 ,    -0.109187043565296E+01 ,    -0.552728656821794E-01 , 
   2.57071 ,     0.664600004143220E+00 ,    -0.105121803049416E+01 ,    -0.345643096824641E-01 , 
   2.60075 ,     0.655845312668620E+00 ,    -0.101044590630816E+01 ,    -0.171455283400969E-01 , 
   2.63078 ,     0.627285254058617E+00 ,    -0.971491768655927E+00 ,    -0.749590967041802E-02 , 
   2.66082 ,     0.576517276396515E+00 ,    -0.935650977202496E+00 ,    -0.901660672795508E-02 , 
   2.69085 ,     0.504106541433182E+00 ,    -0.903306357611230E+00 ,    -0.233866218366764E-01 , 
   2.72089 ,     0.413452297567488E+00 ,    -0.873873426231928E+00 ,    -0.502748673551176E-01 , 
   2.75092 ,     0.310178237631920E+00 ,    -0.845980678756735E+00 ,    -0.874490156540827E-01 , 
   2.78096 ,     0.201178447975345E+00 ,    -0.817846154705523E+00 ,    -0.131240682750506E+00 , 
   2.81099 ,     0.935096684745243E-01 ,    -0.787762731352507E+00 ,    -0.177257042688030E+00 , 
   2.84103 ,    -0.665979714252196E-02 ,    -0.754577001136762E+00 ,    -0.221185149525101E+00 , 
   2.87106 ,    -0.948566691795636E-01 ,    -0.718046465443771E+00 ,    -0.259524955239206E+00 , 
   2.90110 ,    -0.168735442351201E+00 ,    -0.678986949062296E+00 ,    -0.290110827631792E+00 , 
   2.93113 ,    -0.228089217701138E+00 ,    -0.639170086773412E+00 ,    -0.312332709689251E+00 , 
   2.96117 ,    -0.274476997171026E+00 ,    -0.600988225501738E+00 ,    -0.327034869579827E+00 , 
   2.99120 ,    -0.310579503816017E+00 ,    -0.566957832721566E+00 ,    -0.336137729696751E+00 , 
   3.02124 ,    -0.339441834326436E+00 ,    -0.539170222742414E+00 ,    -0.342082346618213E+00 , 
   3.05127 ,    -0.363771706808562E+00 ,    -0.518811607335329E+00 ,    -0.347227092605677E+00 , 
