Time       moves_acc moves_gen     G(r)_1     S(Q)_1
h/m/s/.th    WEIGHT PARAMETERS   0.100E+01  0.100E+01
163801.532      232383     3088052  0.367E+00  0.151E-02
163813.529      234376     3115612  0.366E+00  0.124E-02
163825.528      236864     3143179  0.367E+00  0.113E-02
163837.528      238750     3170733  0.367E+00  0.910E-03
163849.529      240955     3198456  0.367E+00  0.793E-03
163901.528      243301     3226213  0.368E+00  0.724E-03
163913.529      245622     3253905  0.368E+00  0.634E-03
163925.528      247484     3281491  0.367E+00  0.481E-03
163937.541      248911     3303678  0.367E+00  0.378E-03
163949.534      250218     3324637  0.367E+00  0.288E-03
164001.533      252163     3345646  0.368E+00  0.287E-03
164013.537      253612     3366594  0.368E+00  0.207E-03
164025.534      254931     3387497  0.367E+00  0.151E-03
164037.537      256163     3408442  0.367E+00  0.102E-03
164049.534      258319     3429454  0.369E+00  0.129E-03
164101.543      259703     3450210  0.368E+00  0.880E-04
164113.531      261557     3471042  0.369E+00  0.899E-04
164125.528      263345     3498517  0.368E+00  0.408E-04
164137.533      264989     3526119  0.367E+00  0.158E-04
164149.532      266084     3547076  0.367E+00  0.605E-05
164201.529      267365     3574880  0.366E+00  0.157E-05
164213.528      268487     3602943  0.365E+00  0.703E-06
164225.537      269444     3629497  0.365E+00  0.566E-06
164237.535      271313     3650479  0.367E+00  0.112E-04
164249.536      272779     3671461  0.367E+00  0.800E-05
164301.530      274305     3699017  0.365E+00  0.133E-05
164313.528      275522     3726599  0.364E+00  0.515E-06
164325.529      276589     3754424  0.364E+00  0.404E-06
