Time       moves_acc moves_gen     G(r)_1     S(Q)_1
h/m/s/.th    WEIGHT PARAMETERS   0.100E+01  0.100E+01
215525.902        7233       17632  0.324E+00  0.103E+00
215537.879       13989       42357  0.327E+00  0.577E-01
215549.878       19337       67117  0.328E+00  0.404E-01
215601.884       22987       86657  0.328E+00  0.338E-01
215613.883       26522      105947  0.328E+00  0.287E-01
215625.881       30062      125974  0.328E+00  0.245E-01
215637.882       33366      145738  0.328E+00  0.210E-01
215649.899       36564      165718  0.328E+00  0.179E-01
215701.901       38143      175499  0.328E+00  0.166E-01
215713.898       39509      184416  0.328E+00  0.155E-01
215725.944       40634      192253  0.328E+00  0.146E-01
215737.919       41509      198305  0.328E+00  0.140E-01
215749.906       42432      205176  0.328E+00  0.132E-01
215801.930       43760      214250  0.328E+00  0.124E-01
215813.946       44437      219002  0.328E+00  0.119E-01
215825.944       45485      226721  0.328E+00  0.112E-01
215837.897       46738      236162  0.329E+00  0.104E-01
215849.920       47325      240666  0.329E+00  0.100E-01
215901.905       48349      247992  0.329E+00  0.940E-02
215913.937       49550      257082  0.329E+00  0.875E-02
215925.924       50588      264988  0.329E+00  0.820E-02
215937.898       51585      272923  0.329E+00  0.767E-02
215949.902       52951      284127  0.329E+00  0.695E-02
220001.888       54074      293144  0.330E+00  0.643E-02
220013.901       55108      301757  0.330E+00  0.594E-02
220025.931       56278      311836  0.330E+00  0.540E-02
220037.900       57172      319453  0.330E+00  0.500E-02
220049.899       58297      328934  0.330E+00  0.457E-02
220101.907       58919      334778  0.330E+00  0.435E-02
220113.898       59906      343030  0.331E+00  0.398E-02
220125.945       60823      351023  0.331E+00  0.366E-02
220137.910       61833      360221  0.331E+00  0.336E-02
220149.898       62769      369101  0.331E+00  0.309E-02
220201.920       63651      377337  0.331E+00  0.284E-02
220213.897       64559      385724  0.331E+00  0.257E-02
220225.902       65217      393826  0.331E+00  0.241E-02
220237.932       67227      403958  0.334E+00  0.230E-02
220249.896       68075      411579  0.334E+00  0.209E-02
220301.922       68914      419042  0.333E+00  0.192E-02
220313.905       70270      428239  0.335E+00  0.185E-02
220325.900       71565      439633  0.335E+00  0.159E-02
220337.923       72901      452288  0.335E+00  0.134E-02
220349.896       73862      461039  0.335E+00  0.117E-02
220401.897       74853      471532  0.335E+00  0.101E-02
220413.898       76751      482613  0.337E+00  0.918E-03
220425.902       77738      491882  0.337E+00  0.793E-03
220437.908       78446      498691  0.336E+00  0.718E-03
220449.895       79639      509952  0.336E+00  0.584E-03
