sample v-GeO2 1325K x4                                       25-11-07   500.000K
   77.00000       18537.00       136.1507    
   78.00000       17191.00       131.1145    
   79.00000       14251.00       119.3776    
   80.00000       17897.00       133.7797    
   81.00000       18048.00       134.3428    
   82.00000       17794.00       133.3941    
   83.00000       18233.00       135.0296    
   84.00000       18024.00       134.2535    
   85.00000       18262.00       135.1370    
   86.00000       17369.00       131.7915    
   87.00000       17603.00       132.6763    
   88.00000       17926.00       133.8880    
   89.00000       18579.00       136.3048    
   90.00000       16628.00       128.9496    
   91.00000       17166.00       131.0191    
   92.00000       17497.00       132.2762    
   93.00000       17155.00       130.9771    
   94.00000       17356.00       131.7422    
   95.00000       17236.00       131.2859    
   96.00000       17555.00       132.4953    
   97.00000       18059.00       134.3838    
   98.00000       17334.00       131.6586    
   99.00000       16395.00       128.0430    
   100.0000       16793.00       129.5878    
   101.0000       17496.00       132.2724    
   102.0000       18017.00       134.2274    
   103.0000       18893.00       137.4518    
   104.0000       19100.00       138.2027    
   105.0000       18781.00       137.0438    
   106.0000       18737.00       136.8832    
   107.0000       19911.00       141.1063    
   108.0000       19671.00       140.2533    
   109.0000       20782.00       144.1596    
   110.0000       18284.00       135.2183    
   111.0000       19692.00       140.3282    
   112.0000       19055.00       138.0399    
   113.0000       18154.00       134.7368    
   114.0000       17942.00       133.9478    
   115.0000       17827.00       133.5178    
   116.0000       17913.00       133.8395    
   117.0000       17415.00       131.9659    
   118.0000       16171.00       127.1652    
   119.0000       14083.00       118.6718    
   120.0000       18663.00       136.6126    
   121.0000       17557.00       132.5028    
   122.0000       18639.00       136.5247    
   123.0000       18542.00       136.1690    
   124.0000       18338.00       135.4179    
   125.0000       18525.00       136.1066    
   126.0000       18333.00       135.3994    
   127.0000       18498.00       136.0074    
   128.0000       17361.00       131.7612    
   129.0000       19029.00       137.9456    
   130.0000       17310.00       131.5675    
   131.0000       17872.00       133.6862    
   132.0000       18453.00       135.8418    
   133.0000       18188.00       134.8629    
   134.0000       18230.00       135.0185    
   135.0000       18150.00       134.7219    
   136.0000       18550.00       136.1984    
   137.0000       19071.00       138.0978    
   138.0000       18075.00       134.4433    
   139.0000       18712.00       136.7918    
   140.0000       17826.00       133.5140    
   141.0000       18229.00       135.0148    
   142.0000       18749.00       136.9270    
   143.0000       19117.00       138.2642    
   144.0000       19222.00       138.6434    
   145.0000       19407.00       139.3090    
   146.0000       19207.00       138.5893    
   147.0000       20118.00       141.8379    
   148.0000       19602.00       140.0071    
   149.0000       21132.00       145.3685    
   150.0000       19410.00       139.3198    
   151.0000       20102.00       141.7815    
   152.0000       21042.00       145.0586    
   153.0000       20563.00       143.3980    
   154.0000       20766.00       144.1041    
   155.0000       20083.00       141.7145    
   156.0000       20990.00       144.8793    
   157.0000       21414.00       146.3352    
   158.0000       19726.00       140.4493    
   159.0000       14858.00       121.8934    
   160.0000       22850.00       151.1622    
   161.0000       21724.00       147.3906    
   162.0000       22474.00       149.9133    
   163.0000       22269.00       149.2280    
   164.0000       22331.00       149.4356    
   165.0000       22535.00       150.1166    
   166.0000       22244.00       149.1442    
   167.0000       22636.00       150.4527    
   168.0000       21846.00       147.8039    
   169.0000       23420.00       153.0359    
   170.0000       21696.00       147.2956    
   171.0000       21863.00       147.8614    
   172.0000       23097.00       151.9770    
   173.0000       21213.00       145.6468    
   174.0000       21123.00       145.3375    
   175.0000       21943.00       148.1317    
   176.0000       22966.00       151.5454    
   177.0000       21528.00       146.7242    
   178.0000       20790.00       144.1874    
   179.0000       20122.00       141.8520    
   180.0000       22093.00       148.6371    
   181.0000       21270.00       145.8424    
   182.0000       21534.00       146.7447    
   183.0000       22140.00       148.7952    
   184.0000       21535.00       146.7481    
   185.0000       21886.00       147.9392    
   186.0000       20801.00       144.2255    
   187.0000       20760.00       144.0833    
   188.0000       20198.00       142.1197    
   189.0000       21032.00       145.0241    
   190.0000       19144.00       138.3618    
   191.0000       19231.00       138.6759    
   192.0000       19178.00       138.4846    
   193.0000       18813.00       137.1605    
   194.0000       18674.00       136.6528    
   195.0000       18956.00       137.6808    
   196.0000       18608.00       136.4111    
   197.0000       18244.00       135.0704    
   198.0000       18095.00       134.5177    
   199.0000       18675.00       136.6565    
   200.0000       17371.00       131.7991    
   201.0000       17213.00       131.1983    
   202.0000       18308.00       135.3071    
   203.0000       18410.00       135.6835    
   204.0000       17901.00       133.7946    
   205.0000       17953.00       133.9888    
   206.0000       17501.00       132.2914    
   207.0000       18053.00       134.3615    
   208.0000       17514.00       132.3405    
   209.0000       18781.00       137.0438    
   210.0000       16301.00       127.6754    
   211.0000       17015.00       130.4416    
   212.0000       18335.00       135.4068    
   213.0000       17811.00       133.4579    
   214.0000       17252.00       131.3469    
   215.0000       16994.00       130.3610    
   216.0000       17810.00       133.4541    
   217.0000       17879.00       133.7124    
   218.0000       16945.00       130.1730    
   219.0000       15994.00       126.4674    
   220.0000       18685.00       136.6931    
   221.0000       17169.00       131.0305    
   222.0000       17451.00       132.1022    
   223.0000       17673.00       132.9398    
   224.0000       17516.00       132.3480    
   225.0000       17416.00       131.9697    
   226.0000       17649.00       132.8495    
   227.0000       18141.00       134.6885    
   228.0000       17813.00       133.4653    
   229.0000       18913.00       137.5245    
   230.0000       16664.00       129.0891    
   231.0000       17477.00       132.2006    
   232.0000       17944.00       133.9552    
   233.0000       17949.00       133.9739    
   234.0000       17804.00       133.4316    
   235.0000       17893.00       133.7647    
   236.0000       18168.00       134.7887    
   237.0000       17480.00       132.2119    
   238.0000       17366.00       131.7801    
   239.0000       15721.00       125.3834    
   240.0000       18494.00       135.9926    
   241.0000       18270.00       135.1666    
   242.0000       19006.00       137.8622    
   243.0000       18238.00       135.0481    
   244.0000       18425.00       135.7387    
   245.0000       19304.00       138.9388    
   246.0000       18485.00       135.9595    
   247.0000       18860.00       137.3317    
   248.0000       18292.00       135.2479    
   249.0000       19595.00       139.9821    
   250.0000       17870.00       133.6787    
   251.0000       18362.00       135.5065    
   252.0000       18738.00       136.8868    
   253.0000       18510.00       136.0515    
   254.0000       18764.00       136.9818    
   255.0000       18387.00       135.5987    
   256.0000       18506.00       136.0368    
   257.0000       18459.00       135.8639    
   258.0000       17472.00       132.1817    
   259.0000       15631.00       125.0240    
   260.0000       19508.00       139.6710    
   261.0000       19259.00       138.7768    
   262.0000       19004.00       137.8550    
   263.0000       19146.00       138.3691    
   264.0000       19164.00       138.4341    
   265.0000       18976.00       137.7534    
   266.0000       19014.00       137.8913    
   267.0000       20076.00       141.6898    
   268.0000       19429.00       139.3880    
   269.0000       20628.00       143.6245    
   270.0000       18684.00       136.6894    
   271.0000       18772.00       137.0110    
   272.0000       19598.00       139.9929    
   273.0000       19293.00       138.8992    
   274.0000       19110.00       138.2389    
   275.0000       18877.00       137.3936    
   276.0000       19798.00       140.7054    
   277.0000       19059.00       138.0543    
   278.0000       18256.00       135.1148    
   279.0000       16035.00       126.6294    
   280.0000       19680.00       140.2854    
   281.0000       18991.00       137.8078    
   282.0000       19519.00       139.7104    
   283.0000       19287.00       138.8776    
   284.0000       19440.00       139.4274    
   285.0000       19203.00       138.5749    
   286.0000       19335.00       139.0504    
   287.0000       19870.00       140.9610    
   288.0000       18911.00       137.5173    
   289.0000       20390.00       142.7936    
   290.0000       18683.00       136.6858    
   291.0000       18994.00       137.8187    
   292.0000       19507.00       139.6675    
   293.0000       19060.00       138.0580    
   294.0000       18698.00       136.7406    
   295.0000       18930.00       137.5863    
   296.0000       19133.00       138.3221    
   297.0000       18666.00       136.6236    
   298.0000       18014.00       134.2162    
   299.0000       17767.00       133.2929    
   300.0000       19722.00       140.4350    
   301.0000       18878.00       137.3972    
   302.0000       19053.00       138.0326    
   303.0000       19133.00       138.3221    
   304.0000       18883.00       137.4154    
   305.0000       18859.00       137.3281    
   306.0000       19005.00       137.8586    
   307.0000       18877.00       137.3936    
   308.0000       18352.00       135.4696    
   309.0000       19871.00       140.9645    
   310.0000       17871.00       133.6825    
   311.0000       18876.00       137.3900    
   312.0000       19294.00       138.9028    
   313.0000       18213.00       134.9556    
   314.0000       18552.00       136.2057    
   315.0000       18114.00       134.5883    
   316.0000       18331.00       135.3920    
   317.0000       18661.00       136.6053    
   318.0000       17912.00       133.8357    
   319.0000       16560.00       128.6857    
   320.0000       17187.00       131.0992    
   321.0000       18075.00       134.4433    
   322.0000       18276.00       135.1888    
   323.0000       18424.00       135.7350    
   324.0000       18030.00       134.2758    
   325.0000       18274.00       135.1814    
   326.0000       17858.00       133.6338    
   327.0000       17986.00       134.1119    
   328.0000       17311.00       131.5713    
   329.0000       18835.00       137.2407    
   330.0000       17245.00       131.3202    
   331.0000       17721.00       133.1202    
   332.0000       17805.00       133.4354    
   333.0000       17467.00       132.1628    
   334.0000       17686.00       132.9887    
   335.0000       17469.00       132.1703    
   336.0000       17473.00       132.1855    
   337.0000       17667.00       132.9173    
   338.0000       17094.00       130.7440    
   339.0000       16817.00       129.6804    
   340.0000       18534.00       136.1396    
   341.0000       17644.00       132.8307    
   342.0000       18020.00       134.2386    
   343.0000       18400.00       135.6466    
   344.0000       18482.00       135.9485    
   345.0000       18914.00       137.5282    
   346.0000       18198.00       134.9000    
   347.0000       18387.00       135.5987    
   348.0000       18157.00       134.7479    
   349.0000       19184.00       138.5063    
   350.0000       17352.00       131.7270    
   351.0000       18053.00       134.3615    
   352.0000       18553.00       136.2094    
   353.0000       17803.00       133.4279    
   354.0000       17863.00       133.6525    
   355.0000       18301.00       135.2812    
   356.0000       18597.00       136.3708    
   357.0000       18458.00       135.8602    
   358.0000       18102.00       134.5437    
   359.0000       19368.00       139.1690    
   360.0000       18536.00       136.1470    
   361.0000       17937.00       133.9291    
   362.0000       18439.00       135.7903    
   363.0000       18638.00       136.5211    
   364.0000       17923.00       133.8768    
   365.0000       18360.00       135.4991    
   366.0000       18535.00       136.1433    
   367.0000       19075.00       138.1123    
   368.0000       18295.00       135.2590    
   369.0000       19337.00       139.0575    
   370.0000       17138.00       130.9122    
   371.0000       17371.00       131.7991    
   372.0000       18795.00       137.0949    
   373.0000       18025.00       134.2572    
   374.0000       17979.00       134.0858    
   375.0000       18261.00       135.1333    
   376.0000       18263.00       135.1407    
   377.0000       18476.00       135.9265    
   378.0000       17761.00       133.2704    
   379.0000       16865.00       129.8653    
   380.0000       18668.00       136.6309    
   381.0000       16950.00       130.1922    
   382.0000       17750.00       133.2291    
   383.0000       18504.00       136.0294    
   384.0000       18153.00       134.7331    
   385.0000       18215.00       134.9630    
   386.0000       18424.00       135.7350    
   387.0000       18846.00       137.2807    
   388.0000       17903.00       133.8021    
   389.0000       19321.00       139.0000    
   390.0000       17432.00       132.0303    
   391.0000       18400.00       135.6466    
   392.0000       18393.00       135.6208    
   393.0000       17663.00       132.9022    
   394.0000       18624.00       136.4698    
   395.0000       18651.00       136.5687    
   396.0000       18572.00       136.2791    
   397.0000       19001.00       137.8441    
   398.0000       18357.00       135.4880    
   399.0000       18701.00       136.7516    
   400.0000       18716.00       136.8064    
   401.0000       18350.00       135.4622    
   402.0000       18671.00       136.6419    
   403.0000       18689.00       136.7077    
   404.0000       18837.00       137.2480    
   405.0000       19273.00       138.8272    
   406.0000       18805.00       137.1313    
   407.0000       18631.00       136.4954    
   408.0000       18152.00       134.7294    
   409.0000       19063.00       138.0688    
   410.0000       17025.00       130.4799    
   411.0000       18241.00       135.0592    
   412.0000       18884.00       137.4191    
   413.0000       18142.00       134.6922    
   414.0000       18496.00       136.0000    
   415.0000       18377.00       135.5618    
   416.0000       18345.00       135.4437    
   417.0000       18477.00       135.9301    
   418.0000       17417.00       131.9735    
   419.0000       17049.00       130.5718    
   420.0000       19024.00       137.9275    
   421.0000       18316.00       135.3366    
   422.0000       19090.00       138.1666    
   423.0000       19065.00       138.0761    
   424.0000       18422.00       135.7277    
   425.0000       18831.00       137.2261    
   426.0000       18994.00       137.8187    
   427.0000       19397.00       139.2731    
   428.0000       18589.00       136.3415    
   429.0000       19529.00       139.7462    
   430.0000       17922.00       133.8731    
   431.0000       18298.00       135.2701    
   432.0000       18961.00       137.6989    
   433.0000       18369.00       135.5323    
   434.0000       18957.00       137.6844    
   435.0000       18821.00       137.1897    
   436.0000       18256.00       135.1148    
   437.0000       18907.00       137.5027    
   438.0000       18598.00       136.3745    
   439.0000       17794.00       133.3941    
   440.0000       19268.00       138.8092    
   441.0000       18708.00       136.7772    
   442.0000       17997.00       134.1529    
   443.0000       18130.00       134.6477    
   444.0000       18299.00       135.2738    
   445.0000       18657.00       136.5906    
   446.0000       18432.00       135.7645    
   447.0000       18497.00       136.0037    
   448.0000       18387.00       135.5987    
   449.0000       19615.00       140.0536    
   450.0000       17957.00       134.0037    
   451.0000       18377.00       135.5618    
   452.0000       18424.00       135.7350    
   453.0000       18138.00       134.6774    
   454.0000       18001.00       134.1678    
   455.0000       18383.00       135.5839    
   456.0000       18516.00       136.0735    
   457.0000       18305.00       135.2960    
   458.0000       18065.00       134.4061    
   459.0000       17213.00       131.1983    
   460.0000       20853.00       144.4057    
   461.0000       18090.00       134.4991    
   462.0000       18325.00       135.3699    
   463.0000       18847.00       137.2844    
   464.0000       18686.00       136.6967    
   465.0000       18601.00       136.3855    
   466.0000       18417.00       135.7092    
   467.0000       18991.00       137.8078    
   468.0000       18276.00       135.1888    
   469.0000       19368.00       139.1690    
   470.0000       17905.00       133.8096    
   471.0000       18104.00       134.5511    
   472.0000       18037.00       134.3019    
   473.0000       17966.00       134.0373    
   474.0000       17938.00       133.9328    
   475.0000       18461.00       135.8713    
   476.0000       18851.00       137.2990    
   477.0000       18238.00       135.0481    
   478.0000       17861.00       133.6451    
   479.0000       18733.00       136.8685    
   480.0000       17022.00       130.4684    
   481.0000       18143.00       134.6960    
   482.0000       18536.00       136.1470    
   483.0000       18121.00       134.6143    
   484.0000       17767.00       133.2929    
   485.0000       17620.00       132.7403    
   486.0000       18151.00       134.7256    
   487.0000       18323.00       135.3625    
   488.0000       17912.00       133.8357    
   489.0000       19240.00       138.7083    
   490.0000       17611.00       132.7064    
   491.0000       17730.00       133.1541    
   492.0000       18576.00       136.2938    
   493.0000       18056.00       134.3726    
   494.0000       18369.00       135.5323    
   495.0000       17749.00       133.2254    
   496.0000       18470.00       135.9044    
   497.0000       18681.00       136.6785    
   498.0000       18136.00       134.6700    
   499.0000       18174.00       134.8110    
   500.0000       17858.00       133.6338    
   501.0000       17769.00       133.3004    
   502.0000       17754.00       133.2441    
   503.0000       17776.00       133.3267    
   504.0000       18272.00       135.1740    
   505.0000       18667.00       136.6272    
   506.0000       18418.00       135.7129    
   507.0000       18846.00       137.2807    
   508.0000       17829.00       133.5253    
   509.0000       19145.00       138.3655    
   510.0000       17297.00       131.5181    
   511.0000       18143.00       134.6960    
   512.0000       18332.00       135.3957    
   513.0000       17596.00       132.6499    
   514.0000       17950.00       133.9776    
   515.0000       18357.00       135.4880    
   516.0000       18678.00       136.6675    
   517.0000       18632.00       136.4991    
   518.0000       18458.00       135.8602    
   519.0000       18324.00       135.3662    
   520.0000       19645.00       140.1606    
   521.0000       17745.00       133.2104    
   522.0000       18214.00       134.9593    
   523.0000       18422.00       135.7277    
   524.0000       18083.00       134.4731    
   525.0000       18306.00       135.2997    
   526.0000       18273.00       135.1777    
   527.0000       18702.00       136.7552    
   528.0000       17829.00       133.5253    
   529.0000       19607.00       140.0250    
   530.0000       17762.00       133.2742    
   531.0000       18310.00       135.3145    
   532.0000       18420.00       135.7203    
   533.0000       18172.00       134.8036    
   534.0000       17819.00       133.4878    
   535.0000       18007.00       134.1902    
   536.0000       19311.00       138.9640    
   537.0000       18538.00       136.1543    
   538.0000       17934.00       133.9179    
   539.0000       18007.00       134.1902    
   540.0000       18759.00       136.9635    
   541.0000       18089.00       134.4953    
   542.0000       18319.00       135.3477    
   543.0000       18510.00       136.0515    
   544.0000       18261.00       135.1333    
   545.0000       18618.00       136.4478    
   546.0000       18574.00       136.2865    
   547.0000       18806.00       137.1350    
   548.0000       18373.00       135.5470    
   549.0000       19727.00       140.4528    
   550.0000       17638.00       132.8081    
   551.0000       18531.00       136.1286    
   552.0000       18574.00       136.2865    
   553.0000       18263.00       135.1407    
   554.0000       18602.00       136.3891    
   555.0000       18239.00       135.0518    
   556.0000       18571.00       136.2755    
   557.0000       18688.00       136.7041    
   558.0000       17830.00       133.5290    
   559.0000       16392.00       128.0312    
   560.0000       17771.00       133.3079    
   561.0000       18065.00       134.4061    
   562.0000       18148.00       134.7145    
   563.0000       18104.00       134.5511    
   564.0000       18301.00       135.2812    
   565.0000       18592.00       136.3525    
   566.0000       18594.00       136.3598    
   567.0000       18605.00       136.4001    
   568.0000       17642.00       132.8232    
   569.0000       19555.00       139.8392    
   570.0000       16963.00       130.2421    
   571.0000       17231.00       131.2669    
   572.0000       18510.00       136.0515    
   573.0000       17900.00       133.7909    
   574.0000       18127.00       134.6366    
   575.0000       18041.00       134.3168    
   576.0000       17734.00       133.1691    
   577.0000       17930.00       133.9030    
   578.0000       17067.00       130.6407    
   579.0000       14268.00       119.4487    
   580.0000       17654.00       132.8684    
   581.0000       17697.00       133.0301    
   582.0000       17844.00       133.5814    
   583.0000       18371.00       135.5397    
   584.0000       18060.00       134.3875    
   585.0000       17887.00       133.7423    
   586.0000       17787.00       133.3679    
   587.0000       18226.00       135.0037    
   588.0000       17241.00       131.3050    
   589.0000       18732.00       136.8649    
   590.0000       16573.00       128.7362    
   591.0000       16648.00       129.0271    
   592.0000       17682.00       132.9737    
   593.0000       16088.00       126.8385    
   594.0000       16594.00       128.8177    
   595.0000       17316.00       131.5903    
   596.0000       17403.00       131.9204    
   597.0000       16097.00       126.8740    
   598.0000       16239.00       127.4323    
   599.0000       15395.00       124.0766    
   600.0000       17344.00       131.6966    
   601.0000       16362.00       127.9140    
   602.0000       16317.00       127.7380    
   603.0000       16982.00       130.3150    
   604.0000       16813.00       129.6649    
   605.0000       16582.00       128.7711    
   606.0000       15938.00       126.2458    
   607.0000       16627.00       128.9457    
   608.0000       16171.00       127.1652    
   609.0000       16902.00       130.0077    
   610.0000       15700.00       125.2996    
   611.0000       15768.00       125.5707    
   612.0000       16190.00       127.2399    
   613.0000       15606.00       124.9240    
   614.0000       15662.00       125.1479    
   615.0000       15685.00       125.2398    
   616.0000       15845.00       125.8769    
   617.0000       16095.00       126.8661    
   618.0000       18076.00       134.4470    
   619.0000       18330.00       135.3883    
   620.0000       22172.00       148.9026    
   621.0000       18552.00       136.2057    
   622.0000       18552.00       136.2057    
   623.0000       18868.00       137.3608    
   624.0000       18536.00       136.1470    
   625.0000       18729.00       136.8539    
   626.0000       18589.00       136.3415    
   627.0000       18849.00       137.2917    
   628.0000       18300.00       135.2775    
   629.0000       19270.00       138.8164    
   630.0000       17461.00       132.1401    
   631.0000       17651.00       132.8571    
   632.0000       18599.00       136.3781    
   633.0000       17408.00       131.9394    
   634.0000       17840.00       133.5665    
   635.0000       17849.00       133.6001    
   636.0000       18049.00       134.3466    
   637.0000       18429.00       135.7534    
   638.0000       18316.00       135.3366    
   639.0000       17767.00       133.2929    
