Vanadium rnace avelenght calibration                         25-11-07  2000.000K
   77.00000       55277.00       235.1106    
   78.00000       51370.00       226.6495    
   79.00000       45192.00       212.5841    
   80.00000       55540.00       235.6693    
   81.00000       54963.00       234.4419    
   82.00000       55807.00       236.2350    
   83.00000       56685.00       238.0861    
   84.00000       56478.00       237.6510    
   85.00000       57587.00       239.9729    
   86.00000       55271.00       235.0979    
   87.00000       56694.00       238.1050    
   88.00000       57336.00       239.4494    
   89.00000       59622.00       244.1762    
   90.00000       53721.00       231.7779    
   91.00000       55556.00       235.7032    
   92.00000       56469.00       237.6321    
   93.00000       54894.00       234.2947    
   94.00000       56847.00       238.4261    
   95.00000       55476.00       235.5334    
   96.00000       55738.00       236.0890    
   97.00000       57324.00       239.4243    
   98.00000       55153.00       234.8468    
   99.00000       52022.00       228.0833    
   100.0000       52434.00       228.9847    
   101.0000       54336.00       233.1008    
   102.0000       55581.00       235.7562    
   103.0000       57645.00       240.0937    
   104.0000       57772.00       240.3581    
   105.0000       58322.00       241.4995    
   106.0000       56892.00       238.5204    
   107.0000       58772.00       242.4294    
   108.0000       56757.00       238.2373    
   109.0000       60977.00       246.9352    
   110.0000       57103.00       238.9623    
   111.0000       59893.00       244.7305    
   112.0000       61807.00       248.6101    
   113.0000       57773.00       240.3602    
   114.0000       57810.00       240.4371    
   115.0000       56789.00       238.3044    
   116.0000       57612.00       240.0250    
   117.0000       55590.00       235.7753    
   118.0000       52098.00       228.2499    
   119.0000       46835.00       216.4140    
   120.0000       59374.00       243.6678    
   121.0000       55356.00       235.2786    
   122.0000       58498.00       241.8636    
   123.0000       58947.00       242.7900    
   124.0000       56751.00       238.2247    
   125.0000       56987.00       238.7195    
   126.0000       57146.00       239.0523    
   127.0000       58259.00       241.3690    
   128.0000       54985.00       234.4888    
   129.0000       59668.00       244.2703    
   130.0000       54675.00       233.8269    
   131.0000       56102.00       236.8586    
   132.0000       58304.00       241.4622    
   133.0000       55622.00       235.8432    
   134.0000       56337.00       237.3542    
   135.0000       55272.00       235.1000    
   136.0000       56146.00       236.9515    
   137.0000       56932.00       238.6043    
   138.0000       54376.00       233.1866    
   139.0000       56478.00       237.6510    
   140.0000       53511.00       231.3244    
   141.0000       54699.00       233.8782    
   142.0000       55541.00       235.6714    
   143.0000       57084.00       238.9226    
   144.0000       56451.00       237.5942    
   145.0000       56519.00       237.7372    
   146.0000       55038.00       234.6018    
   147.0000       58232.00       241.3131    
   148.0000       55808.00       236.2372    
   149.0000       59551.00       244.0307    
   150.0000       54682.00       233.8418    
   151.0000       56099.00       236.8523    
   152.0000       58310.00       241.4746    
   153.0000       56787.00       238.3002    
   154.0000       56675.00       238.0651    
   155.0000       54718.00       233.9188    
   156.0000       56666.00       238.0462    
   157.0000       57274.00       239.3199    
   158.0000       52158.00       228.3813    
   159.0000       39811.00       199.5269    
   160.0000       59285.00       243.4851    
   161.0000       56830.00       238.3904    
   162.0000       57611.00       240.0229    
   163.0000       57366.00       239.5120    
   164.0000       57412.00       239.6080    
   165.0000       57649.00       240.1021    
   166.0000       57126.00       239.0105    
   167.0000       57720.00       240.2499    
   168.0000       54929.00       234.3694    
   169.0000       58826.00       242.5407    
   170.0000       55767.00       236.1504    
   171.0000       55204.00       234.9553    
   172.0000       56759.00       238.2415    
   173.0000       53412.00       231.1104    
   174.0000       52940.00       230.0869    
   175.0000       55898.00       236.4276    
   176.0000       57679.00       240.1645    
   177.0000       55237.00       235.0255    
   178.0000       52914.00       230.0304    
   179.0000       52363.00       228.8296    
   180.0000       56810.00       238.3485    
   181.0000       55583.00       235.7605    
   182.0000       56812.00       238.3527    
   183.0000       57880.00       240.5826    
   184.0000       58048.00       240.9315    
   185.0000       58756.00       242.3964    
   186.0000       57210.00       239.1861    
   187.0000       56966.00       238.6755    
   188.0000       55932.00       236.4995    
   189.0000       59223.00       243.3578    
   190.0000       54937.00       234.3864    
   191.0000       55540.00       235.6693    
   192.0000       56934.00       238.6085    
   193.0000       55031.00       234.5869    
   194.0000       55091.00       234.7147    
   195.0000       55468.00       235.5164    
   196.0000       55632.00       235.8644    
   197.0000       55800.00       236.2202    
   198.0000       55553.00       235.6968    
   199.0000       57268.00       239.3073    
   200.0000       52020.00       228.0789    
   201.0000       53009.00       230.2368    
   202.0000       55222.00       234.9936    
   203.0000       56506.00       237.7099    
   204.0000       54780.00       234.0513    
   205.0000       55131.00       234.7999    
   206.0000       54747.00       233.9808    
   207.0000       56869.00       238.4722    
   208.0000       54607.00       233.6814    
   209.0000       57762.00       240.3373    
   210.0000       51688.00       227.3499    
   211.0000       53791.00       231.9289    
   212.0000       57608.00       240.0167    
   213.0000       54981.00       234.4803    
   214.0000       54667.00       233.8098    
   215.0000       53378.00       231.0368    
   216.0000       55372.00       235.3126    
   217.0000       55685.00       235.9767    
   218.0000       52001.00       228.0373    
   219.0000       50361.00       224.4126    
   220.0000       57530.00       239.8541    
   221.0000       53501.00       231.3028    
   222.0000       54381.00       233.1973    
   223.0000       55155.00       234.8510    
   224.0000       54497.00       233.4459    
   225.0000       53850.00       232.0560    
   226.0000       54402.00       233.2424    
   227.0000       56264.00       237.2003    
   228.0000       54730.00       233.9444    
   229.0000       58423.00       241.7085    
   230.0000       52227.00       228.5323    
   231.0000       53525.00       231.3547    
   232.0000       55425.00       235.4251    
   233.0000       54472.00       233.3924    
   234.0000       54300.00       233.0236    
   235.0000       55141.00       234.8212    
   236.0000       55766.00       236.1483    
   237.0000       54375.00       233.1845    
   238.0000       54028.00       232.4392    
   239.0000       49005.00       221.3707    
   240.0000       56951.00       238.6441    
   241.0000       54597.00       233.6600    
   242.0000       56578.00       237.8613    
   243.0000       54838.00       234.1752    
   244.0000       54506.00       233.4652    
   245.0000       56630.00       237.9706    
   246.0000       54754.00       233.9957    
   247.0000       56171.00       237.0042    
   248.0000       53871.00       232.1013    
   249.0000       57649.00       240.1021    
   250.0000       52257.00       228.5979    
   251.0000       53892.00       232.1465    
   252.0000       54893.00       234.2926    
   253.0000       53148.00       230.5385    
   254.0000       54239.00       232.8927    
   255.0000       52815.00       229.8151    
   256.0000       54432.00       233.3067    
   257.0000       53441.00       231.1731    
   258.0000       50524.00       224.7754    
   259.0000       46173.00       214.8790    
   260.0000       55240.00       235.0319    
   261.0000       54635.00       233.7413    
   262.0000       53413.00       231.1125    
   263.0000       53433.00       231.1558    
   264.0000       53551.00       231.4109    
   265.0000       53828.00       232.0086    
   266.0000       54512.00       233.4781    
   267.0000       56566.00       237.8361    
   268.0000       53584.00       231.4822    
   269.0000       57355.00       239.4890    
   270.0000       51744.00       227.4731    
   271.0000       52073.00       228.1951    
   272.0000       55095.00       234.7232    
   273.0000       53715.00       231.7650    
   274.0000       53223.00       230.7011    
   275.0000       53001.00       230.2195    
   276.0000       54921.00       234.3523    
   277.0000       53562.00       231.4347    
   278.0000       51652.00       227.2708    
   279.0000       45402.00       213.0775    
   280.0000       55071.00       234.6721    
   281.0000       53828.00       232.0086    
   282.0000       53824.00       232.0000    
   283.0000       54901.00       234.3096    
   284.0000       53660.00       231.6463    
   285.0000       54592.00       233.6493    
   286.0000       54385.00       233.2059    
   287.0000       55708.00       236.0254    
   288.0000       52920.00       230.0435    
   289.0000       56160.00       236.9810    
   290.0000       51674.00       227.3192    
   291.0000       52424.00       228.9629    
   292.0000       54298.00       233.0193    
   293.0000       52209.00       228.4929    
   294.0000       51745.00       227.4753    
   295.0000       52790.00       229.7607    
   296.0000       53874.00       232.1077    
   297.0000       51826.00       227.6532    
   298.0000       50358.00       224.4059    
   299.0000       51040.00       225.9203    
   300.0000       55186.00       234.9170    
   301.0000       52366.00       228.8362    
   302.0000       53007.00       230.2325    
   303.0000       53812.00       231.9741    
   304.0000       52533.00       229.2008    
   305.0000       53466.00       231.2272    
   306.0000       52731.00       229.6323    
   307.0000       52580.00       229.3033    
   308.0000       51818.00       227.6357    
   309.0000       55956.00       236.5502    
   310.0000       49962.00       223.5218    
   311.0000       53000.00       230.2173    
   312.0000       53907.00       232.1788    
   313.0000       51647.00       227.2598    
   314.0000       52401.00       228.9126    
   315.0000       52143.00       228.3484    
   316.0000       52352.00       228.8056    
   317.0000       53488.00       231.2747    
   318.0000       51480.00       226.8920    
   319.0000       47532.00       218.0183    
   320.0000       49165.00       221.7318    
   321.0000       50871.00       225.5460    
   322.0000       53187.00       230.6231    
   323.0000       52863.00       229.9196    
   324.0000       52610.00       229.3687    
   325.0000       52700.00       229.5648    
   326.0000       52363.00       228.8296    
   327.0000       52551.00       229.2401    
   328.0000       50436.00       224.5796    
   329.0000       54532.00       233.5209    
   330.0000       50154.00       223.9509    
   331.0000       51698.00       227.3719    
   332.0000       52739.00       229.6497    
   333.0000       50501.00       224.7243    
   334.0000       51509.00       226.9559    
   335.0000       51175.00       226.2189    
   336.0000       51120.00       226.0973    
   337.0000       51797.00       227.5895    
   338.0000       51208.00       226.2918    
   339.0000       49705.00       222.9462    
   340.0000       53989.00       232.3553    
   341.0000       52048.00       228.1403    
   342.0000       53207.00       230.6664    
   343.0000       54458.00       233.3624    
   344.0000       55302.00       235.1638    
   345.0000       56633.00       237.9769    
   346.0000       54505.00       233.4631    
   347.0000       54396.00       233.2295    
   348.0000       54616.00       233.7007    
   349.0000       57112.00       238.9812    
   350.0000       51600.00       227.1563    
   351.0000       53601.00       231.5189    
   352.0000       54356.00       233.1437    
   353.0000       53261.00       230.7834    
   354.0000       53402.00       231.0887    
   355.0000       54136.00       232.6714    
   356.0000       56306.00       237.2888    
   357.0000       55146.00       234.8318    
   358.0000       54428.00       233.2981    
   359.0000       57870.00       240.5618    
   360.0000       56030.00       236.7066    
   361.0000       54025.00       232.4328    
   362.0000       54633.00       233.7370    
   363.0000       55263.00       235.0808    
   364.0000       54733.00       233.9509    
   365.0000       54804.00       234.1025    
   366.0000       54040.00       232.4651    
   367.0000       55918.00       236.4699    
   368.0000       54418.00       233.2767    
   369.0000       57276.00       239.3241    
   370.0000       51411.00       226.7399    
   371.0000       52544.00       229.2248    
   372.0000       56236.00       237.1413    
   373.0000       53531.00       231.3677    
   374.0000       52783.00       229.7455    
   375.0000       53564.00       231.4390    
   376.0000       53894.00       232.1508    
   377.0000       54370.00       233.1738    
   378.0000       52412.00       228.9367    
   379.0000       49980.00       223.5621    
   380.0000       54725.00       233.9337    
   381.0000       50342.00       224.3702    
   382.0000       52432.00       228.9803    
   383.0000       54782.00       234.0555    
   384.0000       53729.00       231.7952    
   385.0000       53974.00       232.3230    
   386.0000       53847.00       232.0496    
   387.0000       55535.00       235.6586    
   388.0000       52778.00       229.7346    
   389.0000       56601.00       237.9097    
   390.0000       51709.00       227.3961    
   391.0000       53752.00       231.8448    
   392.0000       54135.00       232.6693    
   393.0000       51730.00       227.4423    
   394.0000       54102.00       232.5984    
   395.0000       53668.00       231.6635    
   396.0000       54966.00       234.4483    
   397.0000       54499.00       233.4502    
   398.0000       52756.00       229.6867    
   399.0000       54710.00       233.9017    
   400.0000       53876.00       232.1120    
   401.0000       53276.00       230.8159    
   402.0000       53389.00       231.0606    
   403.0000       53739.00       231.8167    
   404.0000       54188.00       232.7832    
   405.0000       55799.00       236.2181    
   406.0000       54040.00       232.4651    
   407.0000       53357.00       230.9913    
   408.0000       52000.00       228.0351    
   409.0000       54929.00       234.3694    
   410.0000       49069.00       221.5152    
   411.0000       52818.00       229.8217    
   412.0000       54245.00       232.9056    
   413.0000       52330.00       228.7575    
   414.0000       53223.00       230.7011    
   415.0000       52356.00       228.8143    
   416.0000       53480.00       231.2574    
   417.0000       52437.00       228.9913    
   418.0000       49531.00       222.5556    
   419.0000       49034.00       221.4362    
   420.0000       53027.00       230.2759    
   421.0000       52266.00       228.6176    
   422.0000       54504.00       233.4609    
   423.0000       53578.00       231.4692    
   424.0000       51882.00       227.7762    
   425.0000       53487.00       231.2726    
   426.0000       53567.00       231.4455    
   427.0000       54878.00       234.2605    
   428.0000       52489.00       229.1048    
   429.0000       55395.00       235.3614    
   430.0000       50116.00       223.8660    
   431.0000       51497.00       226.9295    
   432.0000       53874.00       232.1077    
   433.0000       51920.00       227.8596    
   434.0000       52816.00       229.8173    
   435.0000       52217.00       228.5104    
   436.0000       52198.00       228.4688    
   437.0000       53178.00       230.6036    
   438.0000       52204.00       228.4819    
   439.0000       51236.00       226.3537    
   440.0000       54182.00       232.7703    
   441.0000       52861.00       229.9152    
   442.0000       51660.00       227.2884    
   443.0000       50909.00       225.6302    
   444.0000       51782.00       227.5566    
   445.0000       52557.00       229.2531    
   446.0000       52327.00       228.7510    
   447.0000       52506.00       229.1419    
   448.0000       51208.00       226.2918    
   449.0000       54933.00       234.3779    
   450.0000       50725.00       225.2221    
   451.0000       51978.00       227.9868    
   452.0000       53141.00       230.5233    
   453.0000       51719.00       227.4181    
   454.0000       51667.00       227.3038    
   455.0000       51783.00       227.5588    
   456.0000       52486.00       229.0982    
   457.0000       52016.00       228.0702    
   458.0000       51056.00       225.9557    
   459.0000       49095.00       221.5739    
   460.0000       59776.00       244.4913    
   461.0000       51573.00       227.0969    
   462.0000       51909.00       227.8355    
   463.0000       53868.00       232.0948    
   464.0000       53571.00       231.4541    
   465.0000       52641.00       229.4363    
   466.0000       53169.00       230.5840    
   467.0000       53942.00       232.2542    
   468.0000       51761.00       227.5104    
   469.0000       55796.00       236.2118    
   470.0000       51937.00       227.8969    
   471.0000       51886.00       227.7850    
   472.0000       51916.00       227.8508    
   473.0000       51665.00       227.2994    
   474.0000       51877.00       227.7652    
   475.0000       52751.00       229.6759    
   476.0000       54495.00       233.4416    
   477.0000       53348.00       230.9719    
   478.0000       51955.00       227.9364    
   479.0000       53909.00       232.1831    
   480.0000       48577.00       220.4019    
   481.0000       53102.00       230.4387    
   482.0000       53918.00       232.2025    
   483.0000       52866.00       229.9261    
   484.0000       51142.00       226.1460    
   485.0000       52498.00       229.1244    
   486.0000       53534.00       231.3742    
   487.0000       54289.00       233.0000    
   488.0000       51933.00       227.8881    
   489.0000       56284.00       237.2425    
   490.0000       51526.00       226.9934    
   491.0000       51527.00       226.9956    
   492.0000       54068.00       232.5253    
   493.0000       52431.00       228.9782    
   494.0000       53006.00       230.2303    
   495.0000       52983.00       230.1804    
   496.0000       53541.00       231.3893    
   497.0000       54961.00       234.4376    
   498.0000       53493.00       231.2855    
   499.0000       53141.00       230.5233    
   500.0000       52425.00       228.9651    
   501.0000       51945.00       227.9145    
   502.0000       52231.00       228.5410    
   503.0000       51962.00       227.9518    
   504.0000       53118.00       230.4734    
   505.0000       54743.00       233.9722    
   506.0000       54085.00       232.5618    
   507.0000       55208.00       234.9638    
   508.0000       52667.00       229.4929    
   509.0000       56385.00       237.4553    
   510.0000       51239.00       226.3603    
   511.0000       53629.00       231.5794    
   512.0000       54106.00       232.6070    
   513.0000       52302.00       228.6963    
   514.0000       53863.00       232.0840    
   515.0000       53741.00       231.8210    
   516.0000       54662.00       233.7991    
   517.0000       55311.00       235.1829    
   518.0000       53538.00       231.3828    
   519.0000       54624.00       233.7178    
   520.0000       57860.00       240.5411    
   521.0000       52211.00       228.4973    
   522.0000       53491.00       231.2812    
   523.0000       53961.00       232.2951    
   524.0000       53091.00       230.4148    
   525.0000       53240.00       230.7379    
   526.0000       54739.00       233.9637    
   527.0000       54994.00       234.5080    
   528.0000       52261.00       228.6066    
   529.0000       56747.00       238.2163    
   530.0000       52707.00       229.5800    
   531.0000       53611.00       231.5405    
   532.0000       54377.00       233.1888    
   533.0000       53492.00       231.2834    
   534.0000       53413.00       231.1125    
   535.0000       52792.00       229.7651    
   536.0000       56985.00       238.7153    
   537.0000       55380.00       235.3296    
   538.0000       52831.00       229.8499    
   539.0000       53221.00       230.6968    
   540.0000       54654.00       233.7820    
   541.0000       52504.00       229.1375    
   542.0000       52975.00       230.1630    
   543.0000       54877.00       234.2584    
   544.0000       53919.00       232.2047    
   545.0000       54918.00       234.3459    
   546.0000       54266.00       232.9506    
   547.0000       56181.00       237.0253    
   548.0000       54020.00       232.4220    
   549.0000       57103.00       238.9623    
   550.0000       52323.00       228.7422    
   551.0000       53416.00       231.1190    
   552.0000       55330.00       235.2233    
   553.0000       53617.00       231.5535    
   554.0000       54114.00       232.6242    
   555.0000       53678.00       231.6851    
   556.0000       54497.00       233.4459    
   557.0000       54879.00       234.2627    
   558.0000       52462.00       229.0459    
   559.0000       48481.00       220.1840    
   560.0000       52006.00       228.0482    
   561.0000       52299.00       228.6897    
   562.0000       52510.00       229.1506    
   563.0000       52884.00       229.9652    
   564.0000       53890.00       232.1422    
   565.0000       54405.00       233.2488    
   566.0000       54143.00       232.6865    
   567.0000       54125.00       232.6478    
   568.0000       51461.00       226.8502    
   569.0000       55540.00       235.6693    
   570.0000       50136.00       223.9107    
   571.0000       50533.00       224.7955    
   572.0000       53951.00       232.2735    
   573.0000       52438.00       228.9935    
   574.0000       53077.00       230.3845    
   575.0000       51778.00       227.5478    
   576.0000       52030.00       228.1009    
   577.0000       52517.00       229.1659    
   578.0000       50248.00       224.1607    
   579.0000       42636.00       206.4849    
   580.0000       50762.00       225.3042    
   581.0000       51126.00       226.1106    
   582.0000       51703.00       227.3829    
   583.0000       52357.00       228.8165    
   584.0000       52362.00       228.8274    
   585.0000       52134.00       228.3287    
   586.0000       50517.00       224.7599    
   587.0000       53095.00       230.4235    
   588.0000       49877.00       223.3316    
   589.0000       53690.00       231.7110    
   590.0000       48262.00       219.6861    
   591.0000       48328.00       219.8363    
   592.0000       50528.00       224.7843    
   593.0000       47564.00       218.0917    
   594.0000       47864.00       218.7784    
   595.0000       49953.00       223.5017    
   596.0000       49989.00       223.5822    
   597.0000       46211.00       214.9674    
   598.0000       47345.00       217.5891    
   599.0000       45126.00       212.4288    
   600.0000       49733.00       223.0090    
   601.0000       47118.00       217.0668    
   602.0000       47243.00       217.3546    
   603.0000       49317.00       222.0743    
   604.0000       48161.00       219.4561    
   605.0000       47711.00       218.4285    
   606.0000       46571.00       215.8031    
   607.0000       47823.00       218.6847    
   608.0000       46956.00       216.6933    
   609.0000       48785.00       220.8733    
   610.0000       44998.00       212.1273    
   611.0000       46611.00       215.8958    
   612.0000       46868.00       216.4902    
   613.0000       45258.00       212.7393    
   614.0000       44884.00       211.8584    
   615.0000       44477.00       210.8957    
   616.0000       45457.00       213.2065    
   617.0000       46023.00       214.5297    
   618.0000       52088.00       228.2280    
   619.0000       54422.00       233.2852    
   620.0000       64347.00       253.6671    
   621.0000       52894.00       229.9870    
   622.0000       54213.00       232.8369    
   623.0000       55093.00       234.7190    
   624.0000       53434.00       231.1580    
   625.0000       55207.00       234.9617    
   626.0000       53680.00       231.6895    
   627.0000       54526.00       233.5080    
   628.0000       52416.00       228.9454    
   629.0000       55604.00       235.8050    
   630.0000       50815.00       225.4218    
   631.0000       51137.00       226.1349    
   632.0000       53764.00       231.8707    
   633.0000       51148.00       226.1592    
   634.0000       51508.00       226.9537    
   635.0000       50806.00       225.4019    
   636.0000       52471.00       229.0655    
   637.0000       52531.00       229.1964    
   638.0000       51538.00       227.0198    
   639.0000       51574.00       227.0991    
