sample v-GeO2 350K                                           17-11-07  2000.000K
                                                                                
  XO,DX,Lambda :   0.0000000E+00   1.000000       0.0
  0.0000000E+00   12276.00       110.7971    
   1.000000       1379.000       37.13489    
   2.000000       1700.000       41.23106    
   3.000000       1947.000       44.12482    
   4.000000       2882.000       53.68426    
   5.000000       3943.000       62.79331    
   6.000000       4637.000       68.09552    
   7.000000       5457.000       73.87151    
   8.000000       5890.000       76.74634    
   9.000000       6038.000       77.70457    
   10.00000       5619.000       74.95999    
   11.00000       5447.000       73.80379    
   12.00000       5039.000       70.98592    
   13.00000       4435.000       66.59579    
   14.00000       4097.000       64.00781    
   15.00000       3934.000       62.72161    
   16.00000       4279.000       65.41406    
   17.00000       4537.000       67.35725    
   18.00000       5089.000       71.33723    
   19.00000       12581.00       112.1651    
   20.00000       6107.000       78.14729    
   21.00000       6872.000       82.89753    
   22.00000       7027.000       83.82720    
   23.00000       8161.000       90.33826    
   24.00000       24137.00       155.3609    
   25.00000       45200.00       212.6029    
   26.00000       50049.00       223.7163    
   27.00000       53193.00       230.6361    
   28.00000       54846.00       234.1922    
   29.00000       53725.00       231.7865    
   30.00000       47607.00       218.1903    
   31.00000       47890.00       218.8378    
   32.00000       53675.00       231.6786    
   33.00000       57279.00       239.3303    
   34.00000       56058.00       236.7657    
   35.00000       55052.00       234.6316    
   36.00000       60759.00       246.4934    
   37.00000       59970.00       244.8877    
   38.00000       57049.00       238.8493    
   39.00000       54260.00       232.9378    
   40.00000       61812.00       248.6202    
   41.00000       59865.00       244.6732    
   42.00000       60375.00       245.7132    
   43.00000       61920.00       248.8373    
   44.00000       63614.00       252.2182    
   45.00000       64686.00       254.3344    
   46.00000       63065.00       251.1275    
   47.00000       62874.00       250.7469    
   48.00000       62409.00       249.8179    
   49.00000       66802.00       258.4608    
   50.00000       60454.00       245.8739    
   51.00000       64220.00       253.4167    
   52.00000       72053.00       268.4269    
   53.00000       70436.00       265.3978    
   54.00000       72388.00       269.0502    
   55.00000       73049.00       270.2758    
   56.00000       75249.00       274.3155    
   57.00000       76117.00       275.8931    
   58.00000       76994.00       277.4779    
   59.00000       69425.00       263.4862    
   60.00000       84387.00       290.4944    
   61.00000       85436.00       292.2944    
   62.00000       93669.00       306.0539    
   63.00000       92602.00       304.3058    
   64.00000       95093.00       308.3715    
   65.00000       95971.00       309.7919    
   66.00000       94371.00       307.1986    
   67.00000       92586.00       304.2795    
   68.00000       90828.00       301.3768    
   69.00000       97794.00       312.7203    
   70.00000       88733.00       297.8809    
   71.00000       86725.00       294.4911    
   72.00000       86751.00       294.5352    
   73.00000       84612.00       290.8814    
   74.00000       87406.00       295.6451    
   75.00000       82459.00       287.1567    
   76.00000       82720.00       287.6108    
