sample v-GeO2 800K                                           20-11-07  2000.000K
                                                                                
  XO,DX,Lambda :   0.0000000E+00   1.000000       0.0
  0.0000000E+00   12212.00       110.5079    
   1.000000       1348.000       36.71512    
   2.000000       1659.000       40.73082    
   3.000000       2040.000       45.16636    
   4.000000       2834.000       53.23532    
   5.000000       3971.000       63.01587    
   6.000000       4545.000       67.41662    
   7.000000       5375.000       73.31439    
   8.000000       5851.000       76.49183    
   9.000000       5977.000       77.31106    
   10.00000       5788.000       76.07890    
   11.00000       5370.000       73.28028    
   12.00000       5030.000       70.92249    
   13.00000       4431.000       66.56576    
   14.00000       4135.000       64.30396    
   15.00000       3900.000       62.44998    
   16.00000       4170.000       64.57554    
   17.00000       4428.000       66.54322    
   18.00000       5086.000       71.31620    
   19.00000       12231.00       110.5938    
   20.00000       6144.000       78.38367    
   21.00000       6527.000       80.78985    
   22.00000       7095.000       84.23182    
   23.00000       8144.000       90.24411    
   24.00000       24543.00       156.6621    
   25.00000       45204.00       212.6123    
   26.00000       50111.00       223.8549    
   27.00000       52466.00       229.0546    
   28.00000       54674.00       233.8247    
   29.00000       53366.00       231.0108    
   30.00000       46868.00       216.4902    
   31.00000       47430.00       217.7843    
   32.00000       53298.00       230.8636    
   33.00000       56427.00       237.5437    
   34.00000       55530.00       235.6480    
   35.00000       54258.00       232.9335    
   36.00000       59494.00       243.9139    
   37.00000       59195.00       243.3002    
   38.00000       55881.00       236.3916    
   39.00000       52676.00       229.5125    
   40.00000       60748.00       246.4711    
   41.00000       58577.00       242.0269    
   42.00000       59952.00       244.8510    
   43.00000       61481.00       247.9536    
   44.00000       62032.00       249.0622    
   45.00000       63455.00       251.9028    
   46.00000       62273.00       249.5456    
   47.00000       61848.00       248.6926    
   48.00000       62022.00       249.0422    
   49.00000       65622.00       256.1679    
   50.00000       59711.00       244.3583    
   51.00000       64021.00       253.0237    
   52.00000       71393.00       267.1947    
   53.00000       68854.00       262.4005    
   54.00000       71860.00       268.0672    
   55.00000       73021.00       270.2240    
   56.00000       75255.00       274.3264    
   57.00000       76443.00       276.4833    
   58.00000       77787.00       278.9032    
   59.00000       69596.00       263.8105    
   60.00000       84454.00       290.6097    
   61.00000       86853.00       294.7083    
   62.00000       94504.00       307.4150    
   63.00000       94682.00       307.7044    
   64.00000       95004.00       308.2272    
   65.00000       97354.00       312.0160    
   66.00000       95853.00       309.6013    
   67.00000       93341.00       305.5176    
   68.00000       91206.00       302.0033    
   69.00000       99297.00       315.1143    
   70.00000       89460.00       299.0986    
   71.00000       86898.00       294.7847    
   72.00000       86539.00       294.1751    
   73.00000       83991.00       289.8120    
   74.00000       87153.00       295.2169    
   75.00000       81492.00       285.4680    
   76.00000       81088.00       284.7596    
