sample v-GeO2 700K                                           19-11-07  2000.000K
                                                                                
  XO,DX,Lambda :   0.0000000E+00   1.000000       0.0
  0.0000000E+00   12310.00       110.9504    
   1.000000       1435.000       37.88139    
   2.000000       1655.000       40.68169    
   3.000000       2034.000       45.09989    
   4.000000       2782.000       52.74467    
   5.000000       3867.000       62.18521    
   6.000000       4564.000       67.55738    
   7.000000       5405.000       73.51871    
   8.000000       5790.000       76.09205    
   9.000000       5863.000       76.57023    
   10.00000       5659.000       75.22633    
   11.00000       5418.000       73.60706    
   12.00000       5107.000       71.46328    
   13.00000       4407.000       66.38524    
   14.00000       4198.000       64.79198    
   15.00000       3849.000       62.04031    
   16.00000       4282.000       65.43699    
   17.00000       4406.000       66.37771    
   18.00000       5174.000       71.93052    
   19.00000       12245.00       110.6571    
   20.00000       6070.000       77.91020    
   21.00000       6622.000       81.37567    
   22.00000       6913.000       83.14445    
   23.00000       8221.000       90.66973    
   24.00000       24678.00       157.0923    
   25.00000       44984.00       212.0943    
   26.00000       49820.00       223.2039    
   27.00000       53405.00       231.0952    
   28.00000       54737.00       233.9594    
   29.00000       53808.00       231.9655    
   30.00000       47164.00       217.1727    
   31.00000       47727.00       218.4651    
   32.00000       53557.00       231.4239    
   33.00000       57106.00       238.9686    
   34.00000       55630.00       235.8601    
   35.00000       54775.00       234.0406    
   36.00000       60137.00       245.2285    
   37.00000       59098.00       243.1008    
   38.00000       56516.00       237.7309    
   39.00000       53591.00       231.4973    
   40.00000       61605.00       248.2036    
   41.00000       58911.00       242.7159    
   42.00000       60545.00       246.0589    
   43.00000       61607.00       248.2076    
   44.00000       63070.00       251.1374    
   45.00000       64507.00       253.9823    
   46.00000       63216.00       251.4279    
   47.00000       62530.00       250.0600    
   48.00000       62154.00       249.3070    
   49.00000       66081.00       257.0623    
   50.00000       60881.00       246.7408    
   51.00000       64306.00       253.5863    
   52.00000       71768.00       267.8955    
   53.00000       69625.00       263.8655    
   54.00000       72454.00       269.1728    
   55.00000       73949.00       271.9357    
   56.00000       74952.00       273.7736    
   57.00000       76796.00       277.1209    
   58.00000       76987.00       277.4653    
   59.00000       70091.00       264.7470    
   60.00000       84364.00       290.4548    
   61.00000       86810.00       294.6354    
   62.00000       93695.00       306.0964    
   63.00000       93636.00       306.0000    
   64.00000       94407.00       307.2572    
   65.00000       96192.00       310.1483    
   66.00000       95095.00       308.3748    
   67.00000       92818.00       304.6605    
   68.00000       90050.00       300.0833    
   69.00000       98320.00       313.5602    
   70.00000       89128.00       298.5431    
   71.00000       85696.00       292.7388    
   72.00000       86556.00       294.2040    
   73.00000       83630.00       289.1885    
   74.00000       86820.00       294.6523    
   75.00000       81768.00       285.9510    
   76.00000       81972.00       286.3075    
