sample v-GeO2 1400K tst                                      23-11-07  2000.000K
   77.00000       77942.00       279.1809    
   78.00000       72404.00       269.0799    
   79.00000       61861.00       248.7187    
   80.00000       76316.00       276.2535    
   81.00000       74817.00       273.5270    
   82.00000       75070.00       273.9890    
   83.00000       75915.00       275.5268    
   84.00000       75309.00       274.4249    
   85.00000       76077.00       275.8206    
   86.00000       72410.00       269.0911    
   87.00000       74219.00       272.4316    
   88.00000       74982.00       273.8284    
   89.00000       78749.00       280.6225    
   90.00000       70058.00       264.6847    
   91.00000       72085.00       268.4865    
   92.00000       73095.00       270.3609    
   93.00000       72080.00       268.4772    
   94.00000       73522.00       271.1494    
   95.00000       72818.00       269.8481    
   96.00000       73424.00       270.9686    
   97.00000       75237.00       274.2936    
   98.00000       73076.00       270.3257    
   99.00000       68675.00       262.0591    
   100.0000       69434.00       263.5033    
   101.0000       71900.00       268.1418    
   102.0000       73850.00       271.7536    
   103.0000       77832.00       278.9839    
   104.0000       77319.00       278.0630    
   105.0000       78134.00       279.5246    
   106.0000       77169.00       277.7931    
   107.0000       81346.00       285.2122    
   108.0000       78931.00       280.9466    
   109.0000       83620.00       289.1712    
   110.0000       75665.00       275.0727    
   111.0000       77323.00       278.0701    
   112.0000       77888.00       279.0842    
   113.0000       73713.00       271.5014    
   114.0000       75164.00       274.1605    
   115.0000       75161.00       274.1551    
   116.0000       76067.00       275.8025    
   117.0000       73469.00       271.0517    
   118.0000       68837.00       262.3681    
   119.0000       61271.00       247.5298    
   120.0000       79222.00       281.4640    
   121.0000       74375.00       272.7178    
   122.0000       77144.00       277.7481    
   123.0000       77426.00       278.2553    
   124.0000       75733.00       275.1963    
   125.0000       76343.00       276.3024    
   126.0000       76206.00       276.0544    
   127.0000       78249.00       279.7302    
   128.0000       73597.00       271.2877    
   129.0000       79801.00       282.4907    
   130.0000       72975.00       270.1389    
   131.0000       76036.00       275.7462    
   132.0000       78536.00       280.2427    
   133.0000       75811.00       275.3380    
   134.0000       76991.00       277.4725    
   135.0000       75942.00       275.5758    
   136.0000       78345.00       279.9018    
   137.0000       79497.00       281.9521    
   138.0000       75810.00       275.3362    
   139.0000       79339.00       281.6718    
   140.0000       75474.00       274.7253    
   141.0000       77316.00       278.0576    
   142.0000       79009.00       281.0854    
   143.0000       81951.00       286.2708    
   144.0000       81675.00       285.7884    
   145.0000       81512.00       285.5031    
   146.0000       82135.00       286.5920    
   147.0000       85588.00       292.5543    
   148.0000       84556.00       290.7852    
   149.0000       89855.00       299.7582    
   150.0000       83104.00       288.2776    
   151.0000       86080.00       293.3939    
   152.0000       89255.00       298.7558    
   153.0000       87886.00       296.4557    
   154.0000       88140.00       296.8838    
   155.0000       86007.00       293.2695    
   156.0000       90647.00       301.0764    
   157.0000       91811.00       303.0033    
   158.0000       85300.00       292.0616    
   159.0000       65779.00       256.4742    
   160.0000       96962.00       311.3872    
   161.0000       94911.00       308.0763    
   162.0000       95551.00       309.1133    
   163.0000       96180.00       310.1290    
   164.0000       96949.00       311.3663    
   165.0000       97306.00       311.9391    
   166.0000       96459.00       310.5785    
   167.0000       98163.00       313.3098    
   168.0000       93990.00       306.5779    
   169.0000       101591.0       318.7334    
   170.0000       95346.00       308.7815    
   171.0000       95006.00       308.2304    
   172.0000       98400.00       313.6877    
   173.0000       92889.00       304.7770    
   174.0000       91619.00       302.6863    
   175.0000       95306.00       308.7167    
   176.0000       98233.00       313.4214    
   177.0000       93590.00       305.9248    
   178.0000       89694.00       299.4896    
   179.0000       87086.00       295.1034    
   180.0000       94183.00       306.8925    
   181.0000       91166.00       301.9371    
   182.0000       92294.00       303.7993    
   183.0000       93661.00       306.0408    
   184.0000       91301.00       302.1606    
   185.0000       91339.00       302.2234    
   186.0000       88060.00       296.7491    
   187.0000       87531.00       295.8564    
   188.0000       83717.00       289.3389    
   189.0000       88877.00       298.1225    
   190.0000       81470.00       285.4295    
   191.0000       81334.00       285.1912    
   192.0000       82614.00       287.4265    
   193.0000       79683.00       282.2818    
   194.0000       78982.00       281.0374    
   195.0000       79299.00       281.6008    
   196.0000       77393.00       278.1960    
   197.0000       77659.00       278.6736    
   198.0000       76740.00       277.0199    
   199.0000       78683.00       280.5049    
   200.0000       72086.00       268.4884    
   201.0000       72731.00       269.6869    
   202.0000       74689.00       273.2929    
   203.0000       76929.00       277.3608    
   204.0000       75046.00       273.9453    
   205.0000       74750.00       273.4044    
   206.0000       73328.00       270.7914    
   207.0000       76708.00       276.9621    
   208.0000       73741.00       271.5529    
   209.0000       77814.00       278.9516    
   210.0000       69308.00       263.2641    
   211.0000       72384.00       269.0428    
   212.0000       77268.00       277.9712    
   213.0000       73810.00       271.6800    
   214.0000       73694.00       271.4664    
   215.0000       71726.00       267.8171    
   216.0000       74558.00       273.0531    
   217.0000       74680.00       273.2764    
   218.0000       70405.00       265.3394    
   219.0000       68370.00       261.4766    
   220.0000       79111.00       281.2668    
   221.0000       72945.00       270.0833    
   222.0000       73375.00       270.8782    
   223.0000       74666.00       273.2508    
   224.0000       74265.00       272.5161    
   225.0000       73488.00       271.0867    
   226.0000       74309.00       272.5968    
   227.0000       76267.00       276.1648    
   228.0000       74521.00       272.9854    
   229.0000       78521.00       280.2160    
   230.0000       70475.00       265.4713    
   231.0000       72676.00       269.5849    
   232.0000       75750.00       275.2272    
   233.0000       74496.00       272.9395    
   234.0000       73435.00       270.9889    
   235.0000       74461.00       272.8754    
   236.0000       76052.00       275.7753    
   237.0000       74628.00       273.1812    
   238.0000       73227.00       270.6049    
   239.0000       67663.00       260.1211    
   240.0000       79277.00       281.5617    
   241.0000       75753.00       275.2326    
   242.0000       79343.00       281.6789    
   243.0000       77039.00       277.5590    
   244.0000       76564.00       276.7020    
   245.0000       79999.00       282.8409    
   246.0000       77067.00       277.6094    
   247.0000       79166.00       281.3645    
   248.0000       76392.00       276.3910    
   249.0000       82358.00       286.9808    
   250.0000       74976.00       273.8174    
   251.0000       77351.00       278.1205    
   252.0000       79528.00       282.0071    
   253.0000       77923.00       279.1469    
   254.0000       78549.00       280.2659    
   255.0000       77647.00       278.6521    
   256.0000       79858.00       282.5916    
   257.0000       78699.00       280.5334    
   258.0000       74721.00       273.3514    
   259.0000       68883.00       262.4557    
   260.0000       82203.00       286.7107    
   261.0000       81495.00       285.4733    
   262.0000       79584.00       282.1064    
   263.0000       80445.00       283.6283    
   264.0000       81050.00       284.6928    
   265.0000       81785.00       285.9808    
   266.0000       82915.00       287.9496    
   267.0000       86044.00       293.3326    
   268.0000       82263.00       286.8153    
   269.0000       87216.00       295.3235    
   270.0000       79371.00       281.7286    
   271.0000       79031.00       281.1245    
   272.0000       83883.00       289.6256    
   273.0000       82227.00       286.7525    
   274.0000       81164.00       284.8930    
   275.0000       80788.00       284.2323    
   276.0000       83692.00       289.2957    
   277.0000       80986.00       284.5804    
   278.0000       78738.00       280.6029    
   279.0000       69351.00       263.3458    
   280.0000       83521.00       289.0000    
   281.0000       81360.00       285.2368    
   282.0000       82488.00       287.2072    
   283.0000       83913.00       289.6774    
   284.0000       82165.00       286.6444    
   285.0000       81651.00       285.7464    
   286.0000       82271.00       286.8292    
   287.0000       84260.00       290.2757    
   288.0000       80505.00       283.7340    
   289.0000       86236.00       293.6597    
   290.0000       79170.00       281.3716    
   291.0000       80442.00       283.6230    
   292.0000       82199.00       286.7037    
   293.0000       80260.00       283.3020    
   294.0000       79245.00       281.5049    
   295.0000       81021.00       284.6419    
   296.0000       82588.00       287.3813    
   297.0000       80060.00       282.9488    
   298.0000       76900.00       277.3085    
   299.0000       76827.00       277.1768    
   300.0000       83679.00       289.2732    
   301.0000       79817.00       282.5190    
   302.0000       81083.00       284.7508    
   303.0000       80653.00       283.9947    
   304.0000       79629.00       282.1861    
   305.0000       80798.00       284.2499    
   306.0000       80043.00       282.9187    
   307.0000       79562.00       282.0674    
   308.0000       78797.00       280.7080    
   309.0000       83799.00       289.4806    
   310.0000       76007.00       275.6937    
   311.0000       79373.00       281.7321    
   312.0000       80861.00       284.3607    
   313.0000       77811.00       278.9462    
   314.0000       78696.00       280.5281    
   315.0000       77070.00       277.6148    
   316.0000       78348.00       279.9071    
   317.0000       79648.00       282.2198    
   318.0000       75892.00       275.4850    
   319.0000       70730.00       265.9511    
   320.0000       73050.00       270.2776    
   321.0000       75491.00       274.7563    
   322.0000       77599.00       278.5660    
   323.0000       77873.00       279.0573    
   324.0000       77810.00       278.9444    
   325.0000       77476.00       278.3451    
   326.0000       76340.00       276.2969    
   327.0000       76296.00       276.2173    
   328.0000       73930.00       271.9007    
   329.0000       79548.00       282.0425    
   330.0000       72762.00       269.7443    
   331.0000       74342.00       272.6573    
   332.0000       76353.00       276.3205    
   333.0000       73500.00       271.1088    
   334.0000       74125.00       272.2591    
   335.0000       74156.00       272.3160    
   336.0000       74050.00       272.1213    
   337.0000       74169.00       272.3399    
   338.0000       72505.00       269.2675    
   339.0000       71154.00       266.7471    
   340.0000       77917.00       279.1362    
   341.0000       73990.00       272.0110    
   342.0000       76203.00       276.0489    
   343.0000       77275.00       277.9838    
   344.0000       77993.00       279.2723    
   345.0000       79691.00       282.2959    
   346.0000       76498.00       276.5827    
   347.0000       77037.00       277.5554    
   348.0000       77101.00       277.6707    
   349.0000       80468.00       283.6688    
   350.0000       73422.00       270.9649    
   351.0000       76195.00       276.0344    
   352.0000       77723.00       278.7885    
   353.0000       75082.00       274.0110    
   354.0000       75382.00       274.5578    
   355.0000       76213.00       276.0670    
   356.0000       79047.00       281.1530    
   357.0000       77345.00       278.1097    
   358.0000       75720.00       275.1727    
   359.0000       80597.00       283.8961    
   360.0000       79250.00       281.5138    
   361.0000       75367.00       274.5305    
   362.0000       76471.00       276.5339    
   363.0000       78050.00       279.3743    
   364.0000       77406.00       278.2193    
   365.0000       77551.00       278.4798    
   366.0000       76744.00       277.0271    
   367.0000       78298.00       279.8178    
   368.0000       76399.00       276.4037    
   369.0000       81051.00       284.6946    
   370.0000       72545.00       269.3418    
   371.0000       74095.00       272.2040    
   372.0000       79645.00       282.2144    
   373.0000       75917.00       275.5304    
   374.0000       74933.00       273.7389    
   375.0000       76217.00       276.0743    
   376.0000       77852.00       279.0197    
   377.0000       77385.00       278.1816    
   378.0000       75144.00       274.1241    
   379.0000       71633.00       267.6434    
   380.0000       78840.00       280.7846    
   381.0000       71419.00       267.2433    
   382.0000       75280.00       274.3720    
   383.0000       77469.00       278.3326    
   384.0000       76825.00       277.1732    
   385.0000       77795.00       278.9175    
   386.0000       77468.00       278.3307    
   387.0000       79470.00       281.9042    
   388.0000       75958.00       275.6048    
   389.0000       81193.00       284.9438    
   390.0000       74685.00       273.2856    
   391.0000       77265.00       277.9658    
   392.0000       77631.00       278.6234    
   393.0000       74490.00       272.9286    
   394.0000       78517.00       280.2089    
   395.0000       78481.00       280.1446    
   396.0000       78491.00       280.1624    
   397.0000       79565.00       282.0727    
   398.0000       76073.00       275.8134    
   399.0000       80017.00       282.8728    
   400.0000       78891.00       280.8754    
   401.0000       77642.00       278.6431    
   402.0000       78373.00       279.9518    
   403.0000       78819.00       280.7472    
   404.0000       78994.00       281.0587    
   405.0000       81788.00       285.9860    
   406.0000       78924.00       280.9341    
   407.0000       78476.00       280.1357    
   408.0000       77089.00       277.6490    
   409.0000       80519.00       283.7587    
   410.0000       72510.00       269.2768    
   411.0000       77840.00       278.9982    
   412.0000       80627.00       283.9489    
   413.0000       77124.00       277.7121    
   414.0000       78800.00       280.7134    
   415.0000       77362.00       278.1403    
   416.0000       79479.00       281.9202    
   417.0000       77962.00       279.2168    
   418.0000       73869.00       271.7885    
   419.0000       72648.00       269.5329    
   420.0000       79688.00       282.2906    
   421.0000       78156.00       279.5639    
   422.0000       80517.00       283.7552    
   423.0000       81091.00       284.7648    
   424.0000       77629.00       278.6198    
   425.0000       80692.00       284.0634    
   426.0000       80351.00       283.4625    
   427.0000       81733.00       285.8898    
   428.0000       78369.00       279.9446    
   429.0000       83242.00       288.5169    
   430.0000       75156.00       274.1459    
   431.0000       77524.00       278.4313    
   432.0000       80789.00       284.2341    
   433.0000       78443.00       280.0768    
   434.0000       79069.00       281.1921    
   435.0000       78853.00       280.8078    
   436.0000       78269.00       279.7660    
   437.0000       80032.00       282.8993    
   438.0000       78581.00       280.3230    
   439.0000       76100.00       275.8623    
   440.0000       81500.00       285.4821    
   441.0000       79062.00       281.1797    
   442.0000       77160.00       277.7769    
   443.0000       77314.00       278.0540    
   444.0000       78128.00       279.5139    
   445.0000       79413.00       281.8031    
   446.0000       78728.00       280.5851    
   447.0000       78824.00       280.7561    
   448.0000       76895.00       277.2995    
   449.0000       82869.00       287.8698    
   450.0000       75713.00       275.1599    
   451.0000       77206.00       277.8597    
   452.0000       79053.00       281.1637    
   453.0000       76948.00       277.3950    
   454.0000       76677.00       276.9061    
   455.0000       77136.00       277.7337    
   456.0000       78732.00       280.5922    
   457.0000       77623.00       278.6090    
   458.0000       76452.00       276.4995    
   459.0000       73209.00       270.5716    
   460.0000       88883.00       298.1325    
   461.0000       76501.00       276.5881    
   462.0000       77336.00       278.0935    
   463.0000       79888.00       282.6447    
   464.0000       79326.00       281.6487    
   465.0000       78985.00       281.0427    
   466.0000       77766.00       278.8656    
   467.0000       79652.00       282.2269    
   468.0000       76733.00       277.0072    
   469.0000       82200.00       286.7054    
   470.0000       76580.00       276.7309    
   471.0000       76619.00       276.8014    
   472.0000       76383.00       276.3748    
   473.0000       75940.00       275.5721    
   474.0000       76683.00       276.9170    
   475.0000       76596.00       276.7598    
   476.0000       79807.00       282.5013    
   477.0000       77883.00       279.0753    
   478.0000       75793.00       275.3053    
   479.0000       78452.00       280.0928    
   480.0000       71000.00       266.4583    
   481.0000       77390.00       278.1906    
   482.0000       78045.00       279.3654    
   483.0000       77583.00       278.5373    
   484.0000       74982.00       273.8284    
   485.0000       75548.00       274.8600    
   486.0000       77279.00       277.9910    
   487.0000       78982.00       281.0374    
   488.0000       76154.00       275.9601    
   489.0000       82237.00       286.7699    
   490.0000       73950.00       271.9375    
   491.0000       74801.00       273.4977    
   492.0000       78341.00       279.8946    
   493.0000       76248.00       276.1304    
   494.0000       76711.00       276.9675    
   495.0000       76834.00       277.1895    
   496.0000       77472.00       278.3379    
   497.0000       78739.00       280.6047    
   498.0000       76161.00       275.9728    
   499.0000       76026.00       275.7281    
   500.0000       76162.00       275.9746    
   501.0000       75049.00       273.9507    
   502.0000       74976.00       273.8174    
   503.0000       74597.00       273.1245    
   504.0000       75986.00       275.6556    
   505.0000       78440.00       280.0714    
   506.0000       77839.00       278.9964    
   507.0000       79554.00       282.0532    
   508.0000       75898.00       275.4959    
   509.0000       80096.00       283.0124    
   510.0000       74053.00       272.1268    
   511.0000       77076.00       277.6256    
   512.0000       77067.00       277.6094    
   513.0000       74516.00       272.9762    
   514.0000       76697.00       276.9422    
   515.0000       77222.00       277.8885    
   516.0000       78249.00       279.7302    
   517.0000       78370.00       279.9464    
   518.0000       77041.00       277.5626    
   519.0000       77840.00       278.9982    
   520.0000       83094.00       288.2603    
   521.0000       75033.00       273.9215    
   522.0000       76625.00       276.8122    
   523.0000       77727.00       278.7956    
   524.0000       76672.00       276.8971    
   525.0000       77250.00       277.9388    
   526.0000       78333.00       279.8803    
   527.0000       79623.00       282.1755    
   528.0000       75003.00       273.8668    
   529.0000       82245.00       286.7839    
   530.0000       75273.00       274.3593    
   531.0000       76944.00       277.3878    
   532.0000       77556.00       278.4888    
   533.0000       76487.00       276.5628    
   534.0000       75942.00       275.5758    
   535.0000       75655.00       275.0545    
   536.0000       80929.00       284.4802    
   537.0000       79060.00       281.1761    
   538.0000       75780.00       275.2817    
   539.0000       76586.00       276.7418    
   540.0000       78206.00       279.6534    
   541.0000       75289.00       274.3884    
   542.0000       77438.00       278.2769    
   543.0000       79103.00       281.2526    
   544.0000       77748.00       278.8333    
   545.0000       78604.00       280.3640    
   546.0000       78196.00       279.6355    
   547.0000       80639.00       283.9701    
   548.0000       76879.00       277.2706    
   549.0000       82701.00       287.5778    
   550.0000       76499.00       276.5845    
   551.0000       77057.00       277.5914    
   552.0000       79421.00       281.8173    
   553.0000       77630.00       278.6216    
   554.0000       78172.00       279.5926    
   555.0000       77421.00       278.2463    
   556.0000       78473.00       280.1303    
   557.0000       79427.00       281.8280    
   558.0000       75837.00       275.3852    
   559.0000       70579.00       265.6671    
   560.0000       75859.00       275.4251    
   561.0000       75585.00       274.9273    
   562.0000       75502.00       274.7763    
   563.0000       76749.00       277.0361    
   564.0000       77900.00       279.1057    
   565.0000       78941.00       280.9644    
   566.0000       79260.00       281.5315    
   567.0000       78601.00       280.3587    
   568.0000       74672.00       273.2618    
   569.0000       80711.00       284.0968    
   570.0000       72660.00       269.5552    
   571.0000       74004.00       272.0368    
   572.0000       78281.00       279.7874    
   573.0000       75518.00       274.8054    
   574.0000       76444.00       276.4851    
   575.0000       75214.00       274.2517    
   576.0000       75439.00       274.6616    
   577.0000       76763.00       277.0614    
   578.0000       72764.00       269.7480    
   579.0000       61822.00       248.6403    
   580.0000       73913.00       271.8694    
   581.0000       74567.00       273.0696    
   582.0000       75218.00       274.2590    
   583.0000       76048.00       275.7680    
   584.0000       76607.00       276.7797    
   585.0000       75921.00       275.5377    
   586.0000       73930.00       271.9007    
   587.0000       77081.00       277.6346    
   588.0000       72572.00       269.3919    
   589.0000       78766.00       280.6528    
   590.0000       70423.00       265.3733    
   591.0000       69896.00       264.3785    
   592.0000       73546.00       271.1937    
   593.0000       69314.00       263.2755    
   594.0000       70722.00       265.9361    
   595.0000       72985.00       270.1573    
   596.0000       72586.00       269.4179    
   597.0000       68356.00       261.4498    
   598.0000       69191.00       263.0418    
   599.0000       66213.00       257.3189    
   600.0000       72680.00       269.5923    
   601.0000       68974.00       262.6290    
   602.0000       69174.00       263.0095    
   603.0000       71309.00       267.0374    
   604.0000       70764.00       266.0150    
   605.0000       69849.00       264.2896    
   606.0000       68153.00       261.0613    
   607.0000       70120.00       264.8018    
   608.0000       69086.00       262.8422    
   609.0000       70716.00       265.9248    
   610.0000       65911.00       256.7314    
   611.0000       67573.00       259.9481    
   612.0000       68458.00       261.6448    
   613.0000       66276.00       257.4413    
   614.0000       65806.00       256.5268    
   615.0000       66052.00       257.0058    
   616.0000       66300.00       257.4879    
   617.0000       66878.00       258.6078    
   618.0000       76882.00       277.2760    
   619.0000       78461.00       280.1089    
   620.0000       94053.00       306.6806    
   621.0000       78977.00       281.0285    
   622.0000       79813.00       282.5119    
   623.0000       80762.00       284.1866    
   624.0000       78887.00       280.8683    
   625.0000       79847.00       282.5721    
   626.0000       79138.00       281.3148    
   627.0000       80784.00       284.2253    
   628.0000       76431.00       276.4616    
   629.0000       81176.00       284.9140    
   630.0000       74096.00       272.2058    
   631.0000       74585.00       273.1025    
   632.0000       78879.00       280.8541    
   633.0000       74796.00       273.4886    
   634.0000       74915.00       273.7061    
   635.0000       75404.00       274.5979    
   636.0000       76596.00       276.7598    
   637.0000       77033.00       277.5482    
   638.0000       76595.00       276.7580    
   639.0000       76209.00       276.0598    
