sample v-GeO2 500K                                           18-11-07  2000.000K
                                                                                
  XO,DX,Lambda :   0.0000000E+00   1.000000       0.0
  0.0000000E+00   12269.00       110.7655    
   1.000000       1338.000       36.57868    
   2.000000       1633.000       40.41040    
   3.000000       2006.000       44.78839    
   4.000000       2799.000       52.90557    
   5.000000       3854.000       62.08059    
   6.000000       4613.000       67.91907    
   7.000000       5517.000       74.27651    
   8.000000       5738.000       75.74959    
   9.000000       6056.000       77.82030    
   10.00000       5685.000       75.39894    
   11.00000       5366.000       73.25298    
   12.00000       5013.000       70.80254    
   13.00000       4297.000       65.55151    
   14.00000       4193.000       64.75338    
   15.00000       3882.000       62.30570    
   16.00000       4294.000       65.52862    
   17.00000       4418.000       66.46804    
   18.00000       5174.000       71.93052    
   19.00000       12550.00       112.0268    
   20.00000       6097.000       78.08329    
   21.00000       6594.000       81.20345    
   22.00000       7013.000       83.74366    
   23.00000       8112.000       90.06664    
   24.00000       24383.00       156.1506    
   25.00000       45310.00       212.8615    
   26.00000       49754.00       223.0560    
   27.00000       53119.00       230.4756    
   28.00000       55004.00       234.5293    
   29.00000       53133.00       230.5060    
   30.00000       47452.00       217.8348    
   31.00000       48109.00       219.3376    
   32.00000       53125.00       230.4886    
   33.00000       57725.00       240.2603    
   34.00000       56099.00       236.8523    
   35.00000       54846.00       234.1922    
   36.00000       59794.00       244.5281    
   37.00000       59385.00       243.6904    
   38.00000       57456.00       239.6998    
   39.00000       54407.00       233.2531    
   40.00000       61996.00       248.9900    
   41.00000       59391.00       243.7027    
   42.00000       60999.00       246.9798    
   43.00000       61920.00       248.8373    
   44.00000       63577.00       252.1448    
   45.00000       64271.00       253.5173    
   46.00000       63376.00       251.7459    
   47.00000       62166.00       249.3311    
   48.00000       62847.00       250.6930    
   49.00000       67003.00       258.8494    
   50.00000       61289.00       247.5661    
   51.00000       64641.00       254.2459    
   52.00000       72029.00       268.3822    
   53.00000       69918.00       264.4201    
   54.00000       72480.00       269.2211    
   55.00000       73712.00       271.4995    
   56.00000       75843.00       275.3961    
   57.00000       76851.00       277.2201    
   58.00000       77402.00       278.2122    
   59.00000       70505.00       265.5278    
   60.00000       84477.00       290.6493    
   61.00000       85948.00       293.1689    
   62.00000       93765.00       306.2107    
   63.00000       93413.00       305.6354    
   64.00000       94619.00       307.6020    
   65.00000       96415.00       310.5077    
   66.00000       94943.00       308.1282    
   67.00000       92408.00       303.9868    
   68.00000       91096.00       301.8211    
   69.00000       98424.00       313.7260    
   70.00000       88554.00       297.5802    
   71.00000       86511.00       294.1275    
   72.00000       87229.00       295.3456    
   73.00000       84445.00       290.5942    
   74.00000       87128.00       295.1745    
   75.00000       82664.00       287.5135    
   76.00000       82268.00       286.8240    
