sample v-GeO2 1450K tst                                      23-11-07   200.000K
   77.00000       7594.000       87.14356    
   78.00000       7172.000       84.68766    
   79.00000       6105.000       78.13450    
   80.00000       7471.000       86.43494    
   81.00000       7363.000       85.80792    
   82.00000       7321.000       85.56284    
   83.00000       7484.000       86.51012    
   84.00000       7493.000       86.56212    
   85.00000       7461.000       86.37708    
   86.00000       7235.000       85.05880    
   87.00000       7383.000       85.92439    
   88.00000       7227.000       85.01176    
   89.00000       7605.000       87.20665    
   90.00000       6925.000       83.21658    
   91.00000       7064.000       84.04761    
   92.00000       7128.000       84.42748    
   93.00000       7024.000       83.80931    
   94.00000       7184.000       84.75848    
   95.00000       7140.000       84.49852    
   96.00000       7257.000       85.18803    
   97.00000       7389.000       85.95929    
   98.00000       7323.000       85.57453    
   99.00000       6735.000       82.06705    
   100.0000       6979.000       83.54041    
   101.0000       7063.000       84.04166    
   102.0000       7335.000       85.64462    
   103.0000       7736.000       87.95454    
   104.0000       7673.000       87.59566    
   105.0000       7678.000       87.62420    
   106.0000       7456.000       86.34813    
   107.0000       7814.000       88.39684    
   108.0000       7705.000       87.77813    
   109.0000       8269.000       90.93404    
   110.0000       7364.000       85.81375    
   111.0000       7618.000       87.28116    
   112.0000       7747.000       88.01704    
   113.0000       7390.000       85.96511    
   114.0000       7549.000       86.88498    
   115.0000       7421.000       86.14523    
   116.0000       7508.000       86.64872    
   117.0000       7203.000       84.87049    
   118.0000       6808.000       82.51060    
   119.0000       5897.000       76.79192    
   120.0000       7811.000       88.37986    
   121.0000       7255.000       85.17628    
   122.0000       7662.000       87.53285    
   123.0000       7573.000       87.02299    
   124.0000       7523.000       86.73523    
   125.0000       7535.000       86.80437    
   126.0000       7527.000       86.75829    
   127.0000       7578.000       87.05171    
   128.0000       7279.000       85.31705    
   129.0000       7958.000       89.20763    
   130.0000       7177.000       84.71718    
   131.0000       7428.000       86.18584    
   132.0000       7803.000       88.33459    
   133.0000       7479.000       86.48121    
   134.0000       7769.000       88.14193    
   135.0000       7644.000       87.42997    
   136.0000       7585.000       87.09190    
   137.0000       7908.000       88.92693    
   138.0000       7438.000       86.24384    
   139.0000       7800.000       88.31761    
   140.0000       7421.000       86.14523    
   141.0000       7653.000       87.48143    
   142.0000       7775.000       88.17596    
   143.0000       8007.000       89.48184    
   144.0000       8064.000       89.79977    
   145.0000       7981.000       89.33644    
   146.0000       7879.000       88.76373    
   147.0000       8408.000       91.69514    
   148.0000       8343.000       91.34003    
   149.0000       8832.000       93.97872    
   150.0000       8117.000       90.09440    
   151.0000       8408.000       91.69514    
   152.0000       8639.000       92.94622    
   153.0000       8599.000       92.73080    
   154.0000       8568.000       92.56349    
   155.0000       8386.000       91.57510    
   156.0000       8870.000       94.18068    
   157.0000       8911.000       94.39809    
   158.0000       8393.000       91.61332    
   159.0000       6482.000       80.51087    
   160.0000       9631.000       98.13766    
   161.0000       9122.000       95.50916    
   162.0000       9259.000       96.22370    
   163.0000       9397.000       96.93813    
   164.0000       9540.000       97.67292    
   165.0000       9471.000       97.31906    
   166.0000       9430.000       97.10818    
   167.0000       9712.000       98.54948    
   168.0000       9164.000       95.72878    
   169.0000       9737.000       98.67624    
   170.0000       9278.000       96.32237    
   171.0000       9236.000       96.10411    
   172.0000       9548.000       97.71387    
   173.0000       9077.000       95.27329    
   174.0000       8946.000       94.58330    
   175.0000       9317.000       96.52460    
   176.0000       9556.000       97.75480    
   177.0000       9158.000       95.69744    
   178.0000       8579.000       92.62289    
   179.0000       8513.000       92.26592    
   180.0000       9006.000       94.89995    
   181.0000       9072.000       95.24705    
   182.0000       8973.000       94.72592    
   183.0000       9127.000       95.53533    
   184.0000       8780.000       93.70165    
   185.0000       8807.000       93.84562    
   186.0000       8491.000       92.14662    
   187.0000       8670.000       93.11283    
   188.0000       8192.000       90.50967    
   189.0000       8603.000       92.75236    
   190.0000       7896.000       88.85944    
   191.0000       8294.000       91.07140    
   192.0000       8101.000       90.00555    
   193.0000       7568.000       86.99426    
   194.0000       7705.000       87.77813    
   195.0000       7806.000       88.35157    
   196.0000       7657.000       87.50429    
   197.0000       7751.000       88.03976    
   198.0000       7492.000       86.55634    
   199.0000       7660.000       87.52142    
   200.0000       7069.000       84.07735    
   201.0000       7011.000       83.73171    
   202.0000       7358.000       85.77879    
   203.0000       7430.000       86.19745    
   204.0000       7457.000       86.35392    
   205.0000       7403.000       86.04069    
   206.0000       7374.000       85.87199    
   207.0000       7515.000       86.68910    
   208.0000       7093.000       84.21995    
   209.0000       7424.000       86.16264    
   210.0000       6740.000       82.09750    
   211.0000       7128.000       84.42748    
   212.0000       7611.000       87.24104    
   213.0000       7311.000       85.50439    
   214.0000       7101.000       84.26743    
   215.0000       7146.000       84.53402    
   216.0000       7315.000       85.52777    
   217.0000       7549.000       86.88498    
   218.0000       6851.000       82.77077    
   219.0000       6782.000       82.35290    
   220.0000       7737.000       87.96022    
   221.0000       7112.000       84.33267    
   222.0000       7205.000       84.88227    
   223.0000       7464.000       86.39445    
   224.0000       7222.000       84.98235    
   225.0000       7077.000       84.12491    
   226.0000       7336.000       85.65045    
   227.0000       7317.000       85.53947    
   228.0000       7252.000       85.15868    
   229.0000       7773.000       88.16462    
   230.0000       6904.000       83.09031    
   231.0000       7274.000       85.28775    
   232.0000       7384.000       85.93021    
   233.0000       7195.000       84.82335    
   234.0000       7294.000       85.40491    
   235.0000       7444.000       86.27862    
   236.0000       7611.000       87.24104    
   237.0000       7380.000       85.90693    
   238.0000       7327.000       85.59790    
   239.0000       6660.000       81.60883    
   240.0000       7605.000       87.20665    
   241.0000       7511.000       86.66602    
   242.0000       7634.000       87.37276    
   243.0000       7637.000       87.38993    
   244.0000       7576.000       87.04022    
   245.0000       7877.000       88.75246    
   246.0000       7595.000       87.14930    
   247.0000       7668.000       87.56712    
   248.0000       7499.000       86.59676    
   249.0000       8239.000       90.76894    
   250.0000       7364.000       85.81375    
   251.0000       7590.000       87.12061    
   252.0000       7789.000       88.25531    
   253.0000       7724.000       87.88629    
   254.0000       7606.000       87.21239    
   255.0000       7510.000       86.66026    
   256.0000       7706.000       87.78383    
   257.0000       7533.000       86.79285    
   258.0000       7280.000       85.32291    
   259.0000       6825.000       82.61356    
   260.0000       8148.000       90.26627    
   261.0000       7987.000       89.37002    
   262.0000       7765.000       88.11924    
   263.0000       7966.000       89.25245    
   264.0000       8011.000       89.50419    
   265.0000       8023.000       89.57120    
   266.0000       7989.000       89.38120    
   267.0000       8572.000       92.58510    
   268.0000       7973.000       89.29166    
   269.0000       8449.000       91.91844    
   270.0000       7768.000       88.13626    
   271.0000       7705.000       87.77813    
   272.0000       8026.000       89.58794    
   273.0000       8066.000       89.81091    
   274.0000       7893.000       88.84256    
   275.0000       7872.000       88.72429    
   276.0000       8096.000       89.97778    
   277.0000       8103.000       90.01666    
   278.0000       7729.000       87.91473    
   279.0000       6791.000       82.40752    
   280.0000       8120.000       90.11105    
   281.0000       8025.000       89.58237    
   282.0000       7988.000       89.37561    
   283.0000       8203.000       90.57041    
   284.0000       8072.000       89.84431    
   285.0000       8045.000       89.69392    
   286.0000       7988.000       89.37561    
   287.0000       8216.000       90.64215    
   288.0000       7999.000       89.43713    
   289.0000       8407.000       91.68970    
   290.0000       7879.000       88.76373    
   291.0000       7977.000       89.31406    
   292.0000       8165.000       90.36039    
   293.0000       7911.000       88.94380    
   294.0000       7868.000       88.70174    
   295.0000       7904.000       88.90444    
   296.0000       8020.000       89.55445    
   297.0000       7956.000       89.19641    
   298.0000       7482.000       86.49856    
   299.0000       7560.000       86.94826    
   300.0000       8273.000       90.95603    
   301.0000       7917.000       88.97752    
   302.0000       7730.000       87.92042    
   303.0000       8012.000       89.50977    
   304.0000       7708.000       87.79522    
   305.0000       7968.000       89.26366    
   306.0000       7902.000       88.89320    
   307.0000       7708.000       87.79522    
   308.0000       7597.000       87.16077    
   309.0000       8310.000       91.15920    
   310.0000       7404.000       86.04650    
   311.0000       7943.000       89.12351    
   312.0000       8002.000       89.45390    
   313.0000       7555.000       86.91950    
   314.0000       7729.000       87.91473    
   315.0000       7376.000       85.88364    
   316.0000       7708.000       87.79522    
   317.0000       7842.000       88.55507    
   318.0000       7517.000       86.70064    
   319.0000       7036.000       83.88087    
   320.0000       7127.000       84.42156    
   321.0000       7487.000       86.52745    
   322.0000       7635.000       87.37849    
   323.0000       7624.000       87.31552    
   324.0000       7522.000       86.72946    
   325.0000       7650.000       87.46428    
   326.0000       7447.000       86.29601    
   327.0000       7550.000       86.89074    
   328.0000       7274.000       85.28775    
   329.0000       7776.000       88.18163    
   330.0000       7056.000       84.00000    
   331.0000       7210.000       84.91172    
   332.0000       7584.000       87.08617    
   333.0000       7195.000       84.82335    
   334.0000       7103.000       84.27930    
   335.0000       7298.000       85.42833    
   336.0000       7166.000       84.65223    
   337.0000       7395.000       85.99419    
   338.0000       7094.000       84.22588    
   339.0000       6931.000       83.25262    
   340.0000       7700.000       87.74964    
   341.0000       7209.000       84.90583    
   342.0000       7482.000       86.49856    
   343.0000       7631.000       87.35560    
   344.0000       7559.000       86.94251    
   345.0000       7867.000       88.69611    
   346.0000       7649.000       87.45856    
   347.0000       7555.000       86.91950    
   348.0000       7479.000       86.48121    
   349.0000       7806.000       88.35157    
   350.0000       7283.000       85.34049    
   351.0000       7408.000       86.06974    
   352.0000       7602.000       87.18945    
   353.0000       7312.000       85.51023    
   354.0000       7435.000       86.22645    
   355.0000       7237.000       85.07056    
   356.0000       7717.000       87.84646    
   357.0000       7649.000       87.45856    
   358.0000       7507.000       86.64294    
   359.0000       7765.000       88.11924    
   360.0000       7824.000       88.45338    
   361.0000       7358.000       85.77879    
   362.0000       7426.000       86.17424    
   363.0000       7624.000       87.31552    
   364.0000       7593.000       87.13783    
   365.0000       7666.000       87.55569    
   366.0000       7615.000       87.26397    
   367.0000       7886.000       88.80315    
   368.0000       7522.000       86.72946    
   369.0000       8018.000       89.54329    
   370.0000       7215.000       84.94115    
   371.0000       7225.000       85.00000    
   372.0000       7813.000       88.39117    
   373.0000       7372.000       85.86035    
   374.0000       7424.000       86.16264    
   375.0000       7493.000       86.56212    
   376.0000       7614.000       87.25824    
   377.0000       7584.000       87.08617    
   378.0000       7394.000       85.98837    
   379.0000       7058.000       84.01190    
   380.0000       7807.000       88.35723    
   381.0000       6873.000       82.90356    
   382.0000       7244.000       85.11169    
   383.0000       7816.000       88.40814    
   384.0000       7567.000       86.98850    
   385.0000       7426.000       86.17424    
   386.0000       7677.000       87.61849    
   387.0000       7859.000       88.65100    
   388.0000       7642.000       87.41853    
   389.0000       7965.000       89.24685    
   390.0000       7431.000       86.20325    
   391.0000       7597.000       87.16077    
   392.0000       7587.000       87.10339    
   393.0000       7444.000       86.27862    
   394.0000       7726.000       87.89767    
   395.0000       7620.000       87.29261    
   396.0000       7672.000       87.58995    
   397.0000       7757.000       88.07383    
   398.0000       7613.000       87.25251    
   399.0000       7743.000       87.99432    
   400.0000       7782.000       88.21564    
   401.0000       7557.000       86.93101    
   402.0000       7633.000       87.36704    
   403.0000       7646.000       87.44141    
   404.0000       7815.000       88.40249    
   405.0000       8043.000       89.68278    
   406.0000       7688.000       87.68124    
   407.0000       7617.000       87.27543    
   408.0000       7646.000       87.44141    
   409.0000       7952.000       89.17399    
   410.0000       6931.000       83.25262    
   411.0000       7750.000       88.03408    
   412.0000       7895.000       88.85381    
   413.0000       7606.000       87.21239    
   414.0000       7571.000       87.01149    
   415.0000       7506.000       86.63718    
   416.0000       7662.000       87.53285    
   417.0000       7616.000       87.26970    
   418.0000       7334.000       85.63878    
   419.0000       7134.000       84.46301    
   420.0000       7831.000       88.49294    
   421.0000       7566.000       86.98276    
   422.0000       7813.000       88.39117    
   423.0000       7804.000       88.34025    
   424.0000       7551.000       86.89649    
   425.0000       8021.000       89.56004    
   426.0000       7695.000       87.72115    
   427.0000       8067.000       89.81648    
   428.0000       7759.000       88.08519    
   429.0000       8135.000       90.19424    
   430.0000       7523.000       86.73523    
   431.0000       7661.000       87.52714    
   432.0000       7916.000       88.97191    
   433.0000       7681.000       87.64131    
   434.0000       7764.000       88.11356    
   435.0000       7645.000       87.43569    
   436.0000       7542.000       86.84469    
   437.0000       7759.000       88.08519    
   438.0000       7624.000       87.31552    
   439.0000       7411.000       86.08717    
   440.0000       8104.000       90.02222    
   441.0000       7806.000       88.35157    
   442.0000       7651.000       87.46999    
   443.0000       7525.000       86.74676    
   444.0000       7631.000       87.35560    
   445.0000       7707.000       87.78952    
   446.0000       7678.000       87.62420    
   447.0000       7784.000       88.22698    
   448.0000       7577.000       87.04597    
   449.0000       8090.000       89.94443    
   450.0000       7447.000       86.29601    
   451.0000       7646.000       87.44141    
   452.0000       7732.000       87.93179    
   453.0000       7556.000       86.92525    
   454.0000       7508.000       86.64872    
   455.0000       7464.000       86.39445    
   456.0000       7827.000       88.47034    
   457.0000       7711.000       87.81230    
   458.0000       7501.000       86.60831    
   459.0000       7263.000       85.22324    
   460.0000       8579.000       92.62289    
   461.0000       7496.000       86.57944    
   462.0000       7578.000       87.05171    
   463.0000       7839.000       88.53812    
   464.0000       7666.000       87.55569    
   465.0000       7758.000       88.07951    
   466.0000       7593.000       87.13783    
   467.0000       7814.000       88.39684    
   468.0000       7517.000       86.70064    
   469.0000       8181.000       90.44888    
   470.0000       7440.000       86.25543    
   471.0000       7465.000       86.40023    
   472.0000       7406.000       86.05812    
   473.0000       7383.000       85.92439    
   474.0000       7365.000       85.81958    
   475.0000       7541.000       86.83893    
   476.0000       7857.000       88.63972    
   477.0000       7355.000       85.76130    
   478.0000       7465.000       86.40023    
   479.0000       7668.000       87.56712    
   480.0000       6949.000       83.36066    
   481.0000       7448.000       86.30180    
   482.0000       7518.000       86.70640    
   483.0000       7664.000       87.54427    
   484.0000       7475.000       86.45808    
   485.0000       7516.000       86.69487    
   486.0000       7559.000       86.94251    
   487.0000       7659.000       87.51572    
   488.0000       7343.000       85.69131    
   489.0000       8087.000       89.92775    
   490.0000       7404.000       86.04650    
   491.0000       7262.000       85.21737    
   492.0000       7719.000       87.85784    
   493.0000       7583.000       87.08042    
   494.0000       7665.000       87.54999    
   495.0000       7640.000       87.40710    
   496.0000       7438.000       86.24384    
   497.0000       7759.000       88.08519    
   498.0000       7569.000       87.00000    
   499.0000       7424.000       86.16264    
   500.0000       7545.000       86.86196    
   501.0000       7336.000       85.65045    
   502.0000       7371.000       85.85453    
   503.0000       7250.000       85.14693    
   504.0000       7498.000       86.59100    
   505.0000       7623.000       87.30979    
   506.0000       7547.000       86.87347    
   507.0000       7819.000       88.42511    
   508.0000       7425.000       86.16844    
   509.0000       7803.000       88.33459    
   510.0000       7196.000       84.82924    
   511.0000       7442.000       86.26703    
   512.0000       7652.000       87.47571    
   513.0000       7284.000       85.34635    
   514.0000       7501.000       86.60831    
   515.0000       7522.000       86.72946    
   516.0000       7621.000       87.29834    
   517.0000       7755.000       88.06248    
   518.0000       7573.000       87.02299    
   519.0000       7589.000       87.11487    
   520.0000       8225.000       90.69179    
   521.0000       7404.000       86.04650    
   522.0000       7562.000       86.95976    
   523.0000       7520.000       86.71793    
   524.0000       7333.000       85.63293    
   525.0000       7569.000       87.00000    
   526.0000       7690.000       87.69264    
   527.0000       7679.000       87.62991    
   528.0000       7185.000       84.76438    
   529.0000       7997.000       89.42595    
   530.0000       7326.000       85.59206    
   531.0000       7596.000       87.15504    
   532.0000       7650.000       87.46428    
   533.0000       7401.000       86.02907    
   534.0000       7482.000       86.49856    
   535.0000       7459.000       86.36550    
   536.0000       7955.000       89.19080    
   537.0000       7689.000       87.68694    
   538.0000       7536.000       86.81013    
   539.0000       7527.000       86.75829    
   540.0000       7654.000       87.48714    
   541.0000       7304.000       85.46344    
   542.0000       7653.000       87.48143    
   543.0000       7673.000       87.59566    
   544.0000       7698.000       87.73825    
   545.0000       7583.000       87.08042    
   546.0000       7748.000       88.02273    
   547.0000       7768.000       88.13626    
   548.0000       7640.000       87.40710    
   549.0000       8204.000       90.57594    
   550.0000       7470.000       86.42916    
   551.0000       7597.000       87.16077    
   552.0000       7665.000       87.54999    
   553.0000       7723.000       87.88060    
   554.0000       7733.000       87.93748    
   555.0000       7707.000       87.78952    
   556.0000       7640.000       87.40710    
   557.0000       7955.000       89.19080    
   558.0000       7527.000       86.75829    
   559.0000       6797.000       82.44392    
   560.0000       7425.000       86.16844    
   561.0000       7496.000       86.57944    
   562.0000       7370.000       85.84870    
   563.0000       7404.000       86.04650    
   564.0000       7619.000       87.28688    
   565.0000       7891.000       88.83130    
   566.0000       7706.000       87.78383    
   567.0000       7679.000       87.62991    
   568.0000       7325.000       85.58621    
   569.0000       8104.000       90.02222    
   570.0000       7059.000       84.01785    
   571.0000       7226.000       85.00588    
   572.0000       7901.000       88.88757    
   573.0000       7404.000       86.04650    
   574.0000       7461.000       86.37708    
   575.0000       7350.000       85.73214    
   576.0000       7291.000       85.38735    
   577.0000       7480.000       86.48699    
   578.0000       7161.000       84.62269    
   579.0000       6056.000       77.82030    
   580.0000       7215.000       84.94115    
   581.0000       7246.000       85.12344    
   582.0000       7373.000       85.86617    
   583.0000       7589.000       87.11487    
   584.0000       7456.000       86.34813    
   585.0000       7276.000       85.29947    
   586.0000       7290.000       85.38150    
   587.0000       7505.000       86.63140    
   588.0000       6979.000       83.54041    
   589.0000       7731.000       87.92610    
   590.0000       6852.000       82.77681    
   591.0000       7020.000       83.78544    
   592.0000       7296.000       85.41663    
   593.0000       6811.000       82.52879    
   594.0000       6904.000       83.09031    
   595.0000       7057.000       84.00595    
   596.0000       7098.000       84.24963    
   597.0000       6518.000       80.73413    
   598.0000       6726.000       82.01219    
   599.0000       6413.000       80.08121    
   600.0000       7230.000       85.02940    
   601.0000       6682.000       81.74350    
   602.0000       6637.000       81.46779    
   603.0000       7071.000       84.08924    
   604.0000       6911.000       83.13242    
   605.0000       6797.000       82.44392    
   606.0000       6688.000       81.78019    
   607.0000       6878.000       82.93371    
   608.0000       6758.000       82.20705    
   609.0000       6937.000       83.28866    
   610.0000       6511.000       80.69077    
   611.0000       6570.000       81.05553    
   612.0000       6621.000       81.36953    
   613.0000       6495.000       80.59156    
   614.0000       6501.000       80.62878    
   615.0000       6372.000       79.82481    
   616.0000       6285.000       79.27799    
   617.0000       6579.000       81.11104    
   618.0000       7457.000       86.35392    
   619.0000       7792.000       88.27231    
   620.0000       9248.000       96.16652    
   621.0000       7718.000       87.85215    
   622.0000       7671.000       87.58424    
   623.0000       7925.000       89.02247    
   624.0000       7613.000       87.25251    
   625.0000       7874.000       88.73557    
   626.0000       7718.000       87.85215    
   627.0000       7943.000       89.12351    
   628.0000       7534.000       86.79861    
   629.0000       7847.000       88.58330    
   630.0000       7215.000       84.94115    
   631.0000       7364.000       85.81375    
   632.0000       7733.000       87.93748    
   633.0000       7126.000       84.41564    
   634.0000       7355.000       85.76130    
   635.0000       7327.000       85.59790    
   636.0000       7497.000       86.58522    
   637.0000       7650.000       87.46428    
   638.0000       7455.000       86.34234    
   639.0000       7374.000       85.87199    
