sample v-GeO2 1400K tst                                      23-11-07    50.000K
   77.00000       1854.000       43.05810    
   78.00000       1657.000       40.70626    
   79.00000       1518.000       38.96152    
   80.00000       1851.000       43.02325    
   81.00000       1744.000       41.76123    
   82.00000       1801.000       42.43819    
   83.00000       1887.000       43.43961    
   84.00000       1781.000       42.20190    
   85.00000       1729.000       41.58125    
   86.00000       1838.000       42.87190    
   87.00000       1783.000       42.22559    
   88.00000       1829.000       42.76681    
   89.00000       1916.000       43.77214    
   90.00000       1665.000       40.80441    
   91.00000       1783.000       42.22559    
   92.00000       1698.000       41.20679    
   93.00000       1694.000       41.15823    
   94.00000       1688.000       41.08528    
   95.00000       1744.000       41.76123    
   96.00000       1773.000       42.10701    
   97.00000       1758.000       41.92851    
   98.00000       1822.000       42.68489    
   99.00000       1552.000       39.39543    
   100.0000       1681.000       41.00000    
   101.0000       1677.000       40.95119    
   102.0000       1760.000       41.95235    
   103.0000       1962.000       44.29447    
   104.0000       1885.000       43.41659    
   105.0000       1929.000       43.92038    
   106.0000       1860.000       43.12772    
   107.0000       1911.000       43.71498    
   108.0000       1931.000       43.94315    
   109.0000       1992.000       44.63183    
   110.0000       1801.000       42.43819    
   111.0000       1858.000       43.10452    
   112.0000       1838.000       42.87190    
   113.0000       1786.000       42.26109    
   114.0000       1804.000       42.47352    
   115.0000       1767.000       42.03570    
   116.0000       1834.000       42.82523    
   117.0000       1766.000       42.02380    
   118.0000       1657.000       40.70626    
   119.0000       1465.000       38.27532    
   120.0000       1917.000       43.78356    
   121.0000       1704.000       41.27953    
   122.0000       1848.000       42.98837    
   123.0000       1840.000       42.89522    
   124.0000       1766.000       42.02380    
   125.0000       1906.000       43.65776    
   126.0000       1761.000       41.96427    
   127.0000       1861.000       43.13931    
   128.0000       1664.000       40.79216    
   129.0000       1949.000       44.14748    
   130.0000       1768.000       42.04759    
   131.0000       1794.000       42.35564    
   132.0000       1890.000       43.47413    
   133.0000       1757.000       41.91658    
   134.0000       1853.000       43.04649    
   135.0000       1815.000       42.60282    
   136.0000       1797.000       42.39104    
   137.0000       1842.000       42.91853    
   138.0000       1807.000       42.50882    
   139.0000       1853.000       43.04649    
   140.0000       1817.000       42.62628    
   141.0000       1841.000       42.90688    
   142.0000       1925.000       43.87482    
   143.0000       1920.000       43.81781    
   144.0000       1983.000       44.53089    
   145.0000       2034.000       45.09989    
   146.0000       1968.000       44.36214    
   147.0000       2055.000       45.33211    
   148.0000       2028.000       45.03332    
   149.0000       2130.000       46.15192    
   150.0000       2019.000       44.93328    
   151.0000       2059.000       45.37621    
   152.0000       2178.000       46.66905    
   153.0000       2155.000       46.42198    
   154.0000       2121.000       46.05432    
   155.0000       2086.000       45.67275    
   156.0000       2157.000       46.44352    
   157.0000       2136.000       46.21688    
   158.0000       1992.000       44.63183    
   159.0000       1620.000       40.24922    
   160.0000       2339.000       48.36321    
   161.0000       2365.000       48.63127    
   162.0000       2159.000       46.46504    
   163.0000       2322.000       48.18713    
   164.0000       2315.000       48.11445    
   165.0000       2303.000       47.98958    
   166.0000       2390.000       48.88763    
   167.0000       2317.000       48.13523    
   168.0000       2275.000       47.69696    
   169.0000       2301.000       47.96874    
   170.0000       2252.000       47.45524    
   171.0000       2264.000       47.58151    
   172.0000       2283.000       47.78075    
   173.0000       2213.000       47.04253    
   174.0000       2248.000       47.41308    
   175.0000       2330.000       48.27007    
   176.0000       2323.000       48.19751    
   177.0000       2254.000       47.47631    
   178.0000       2119.000       46.03260    
   179.0000       2108.000       45.91296    
   180.0000       2218.000       47.09565    
   181.0000       2168.000       46.56179    
   182.0000       2244.000       47.37088    
   183.0000       2144.000       46.30335    
   184.0000       2249.000       47.42362    
   185.0000       2185.000       46.74398    
   186.0000       2087.000       45.68370    
   187.0000       2078.000       45.58509    
   188.0000       2036.000       45.12206    
   189.0000       2105.000       45.88028    
   190.0000       1941.000       44.05678    
   191.0000       1965.000       44.32832    
   192.0000       1932.000       43.95452    
   193.0000       1934.000       43.97727    
   194.0000       1871.000       43.25506    
   195.0000       1906.000       43.65776    
   196.0000       1940.000       44.04543    
   197.0000       1866.000       43.19722    
   198.0000       1826.000       42.73172    
   199.0000       1866.000       43.19722    
   200.0000       1774.000       42.11888    
   201.0000       1768.000       42.04759    
   202.0000       1768.000       42.04759    
   203.0000       1784.000       42.23742    
   204.0000       1717.000       41.43670    
   205.0000       1737.000       41.67733    
   206.0000       1775.000       42.13075    
   207.0000       1851.000       43.02325    
   208.0000       1751.000       41.84495    
   209.0000       1762.000       41.97618    
   210.0000       1673.000       40.90232    
   211.0000       1722.000       41.49699    
   212.0000       1924.000       43.86343    
   213.0000       1790.000       42.30839    
   214.0000       1793.000       42.34383    
   215.0000       1706.000       41.30375    
   216.0000       1819.000       42.64973    
   217.0000       1739.000       41.70132    
   218.0000       1644.000       40.54627    
   219.0000       1564.000       39.54744    
   220.0000       1952.000       44.18144    
   221.0000       1722.000       41.49699    
   222.0000       1759.000       41.94043    
   223.0000       1803.000       42.46175    
   224.0000       1779.000       42.17819    
   225.0000       1771.000       42.08325    
   226.0000       1816.000       42.61455    
   227.0000       1857.000       43.09292    
   228.0000       1832.000       42.80187    
   229.0000       1799.000       42.41462    
   230.0000       1721.000       41.48494    
   231.0000       1747.000       41.79713    
   232.0000       1829.000       42.76681    
   233.0000       1855.000       43.06971    
   234.0000       1708.000       41.32796    
   235.0000       1781.000       42.20190    
   236.0000       1798.000       42.40283    
   237.0000       1822.000       42.68489    
   238.0000       1734.000       41.64133    
   239.0000       1655.000       40.68169    
   240.0000       1970.000       44.38468    
   241.0000       1707.000       41.31586    
   242.0000       1905.000       43.64631    
   243.0000       1780.000       42.19004    
   244.0000       1881.000       43.37050    
   245.0000       1928.000       43.90900    
   246.0000       1833.000       42.81355    
   247.0000       1882.000       43.38202    
   248.0000       1839.000       42.88356    
   249.0000       2029.000       45.04442    
   250.0000       1755.000       41.89272    
   251.0000       1775.000       42.13075    
   252.0000       1894.000       43.52011    
   253.0000       1832.000       42.80187    
   254.0000       1876.000       43.31282    
   255.0000       1871.000       43.25506    
   256.0000       1898.000       43.56604    
   257.0000       1904.000       43.63485    
   258.0000       1816.000       42.61455    
   259.0000       1580.000       39.74921    
   260.0000       1967.000       44.35087    
   261.0000       1882.000       43.38202    
   262.0000       1830.000       42.77850    
   263.0000       2055.000       45.33211    
   264.0000       1896.000       43.54308    
   265.0000       1917.000       43.78356    
   266.0000       1888.000       43.45112    
   267.0000       2091.000       45.72746    
   268.0000       1901.000       43.60046    
   269.0000       2157.000       46.44352    
   270.0000       1891.000       43.48563    
   271.0000       1895.000       43.53160    
   272.0000       1935.000       43.98864    
   273.0000       1914.000       43.74929    
   274.0000       1845.000       42.95346    
   275.0000       1893.000       43.50862    
   276.0000       2038.000       45.14421    
   277.0000       1896.000       43.54308    
   278.0000       1827.000       42.74342    
   279.0000       1652.000       40.64480    
   280.0000       2036.000       45.12206    
   281.0000       1962.000       44.29447    
   282.0000       1923.000       43.85202    
   283.0000       1999.000       44.71018    
   284.0000       1997.000       44.68781    
   285.0000       1994.000       44.65423    
   286.0000       2007.000       44.79955    
   287.0000       2051.000       45.28797    
   288.0000       2002.000       44.74371    
   289.0000       2053.000       45.31004    
   290.0000       1907.000       43.66921    
   291.0000       1918.000       43.79498    
   292.0000       1951.000       44.17012    
   293.0000       1899.000       43.57752    
   294.0000       1950.000       44.15881    
   295.0000       1936.000       44.00000    
   296.0000       1929.000       43.92038    
   297.0000       1825.000       42.72002    
   298.0000       1834.000       42.82523    
   299.0000       1818.000       42.63801    
   300.0000       1935.000       43.98864    
   301.0000       1955.000       44.21538    
   302.0000       1983.000       44.53089    
   303.0000       1884.000       43.40507    
   304.0000       1851.000       43.02325    
   305.0000       1928.000       43.90900    
   306.0000       1861.000       43.13931    
   307.0000       1885.000       43.41659    
   308.0000       1812.000       42.56759    
   309.0000       2052.000       45.29901    
   310.0000       1819.000       42.64973    
   311.0000       1860.000       43.12772    
   312.0000       1856.000       43.08132    
   313.0000       1829.000       42.76681    
   314.0000       1889.000       43.46263    
   315.0000       1791.000       42.32021    
   316.0000       1778.000       42.16634    
   317.0000       1832.000       42.80187    
   318.0000       1787.000       42.27292    
   319.0000       1672.000       40.89009    
   320.0000       1717.000       41.43670    
   321.0000       1813.000       42.57934    
   322.0000       1979.000       44.48595    
   323.0000       1818.000       42.63801    
   324.0000       1878.000       43.33590    
   325.0000       1831.000       42.79018    
   326.0000       1787.000       42.27292    
   327.0000       1743.000       41.74925    
   328.0000       1691.000       41.12177    
   329.0000       1840.000       42.89522    
   330.0000       1694.000       41.15823    
   331.0000       1722.000       41.49699    
   332.0000       1771.000       42.08325    
   333.0000       1755.000       41.89272    
   334.0000       1776.000       42.14262    
   335.0000       1718.000       41.44876    
   336.0000       1680.000       40.98780    
   337.0000       1723.000       41.50904    
   338.0000       1733.000       41.62932    
   339.0000       1609.000       40.11234    
   340.0000       1846.000       42.96510    
   341.0000       1708.000       41.32796    
   342.0000       1803.000       42.46175    
   343.0000       1786.000       42.26109    
   344.0000       1951.000       44.17012    
   345.0000       1823.000       42.69661    
   346.0000       1802.000       42.44997    
   347.0000       1866.000       43.19722    
   348.0000       1884.000       43.40507    
   349.0000       1876.000       43.31282    
   350.0000       1719.000       41.46082    
   351.0000       1742.000       41.73727    
   352.0000       1859.000       43.11612    
   353.0000       1767.000       42.03570    
   354.0000       1813.000       42.57934    
   355.0000       1849.000       43.00000    
   356.0000       1860.000       43.12772    
   357.0000       1901.000       43.60046    
   358.0000       1842.000       42.91853    
   359.0000       1874.000       43.28972    
   360.0000       1832.000       42.80187    
   361.0000       1811.000       42.55585    
   362.0000       1790.000       42.30839    
   363.0000       1843.000       42.93018    
   364.0000       1818.000       42.63801    
   365.0000       1858.000       43.10452    
   366.0000       1839.000       42.88356    
   367.0000       1902.000       43.61192    
   368.0000       1796.000       42.37924    
   369.0000       1879.000       43.34743    
   370.0000       1765.000       42.01190    
   371.0000       1773.000       42.10701    
   372.0000       1942.000       44.06813    
   373.0000       1797.000       42.39104    
   374.0000       1774.000       42.11888    
   375.0000       1845.000       42.95346    
   376.0000       1838.000       42.87190    
   377.0000       1783.000       42.22559    
   378.0000       1818.000       42.63801    
   379.0000       1807.000       42.50882    
   380.0000       1917.000       43.78356    
   381.0000       1635.000       40.43513    
   382.0000       1783.000       42.22559    
   383.0000       1878.000       43.33590    
   384.0000       1794.000       42.35564    
   385.0000       1806.000       42.49706    
   386.0000       1796.000       42.37924    
   387.0000       1855.000       43.06971    
   388.0000       1763.000       41.98809    
   389.0000       1904.000       43.63485    
   390.0000       1747.000       41.79713    
   391.0000       1835.000       42.83690    
   392.0000       1856.000       43.08132    
   393.0000       1764.000       42.00000    
   394.0000       1819.000       42.64973    
   395.0000       1869.000       43.23193    
   396.0000       1806.000       42.49706    
   397.0000       1868.000       43.22037    
   398.0000       1799.000       42.41462    
   399.0000       1884.000       43.40507    
   400.0000       1800.000       42.42641    
   401.0000       1801.000       42.43819    
   402.0000       1849.000       43.00000    
   403.0000       1802.000       42.44997    
   404.0000       1910.000       43.70355    
   405.0000       1924.000       43.86343    
   406.0000       1853.000       43.04649    
   407.0000       1853.000       43.04649    
   408.0000       1808.000       42.52058    
   409.0000       1899.000       43.57752    
   410.0000       1751.000       41.84495    
   411.0000       1870.000       43.24350    
   412.0000       1900.000       43.58899    
   413.0000       1801.000       42.43819    
   414.0000       1859.000       43.11612    
   415.0000       1820.000       42.66146    
   416.0000       1906.000       43.65776    
   417.0000       1909.000       43.69210    
   418.0000       1822.000       42.68489    
   419.0000       1729.000       41.58125    
   420.0000       1909.000       43.69210    
   421.0000       1812.000       42.56759    
   422.0000       1878.000       43.33590    
   423.0000       1873.000       43.27817    
   424.0000       1852.000       43.03487    
   425.0000       2009.000       44.82187    
   426.0000       1895.000       43.53160    
   427.0000       2016.000       44.89989    
   428.0000       1884.000       43.40507    
   429.0000       2009.000       44.82187    
   430.0000       1757.000       41.91658    
   431.0000       1778.000       42.16634    
   432.0000       1939.000       44.03408    
   433.0000       1797.000       42.39104    
   434.0000       1815.000       42.60282    
   435.0000       1910.000       43.70355    
   436.0000       1865.000       43.18565    
   437.0000       1979.000       44.48595    
   438.0000       1905.000       43.64631    
   439.0000       1785.000       42.24926    
   440.0000       2016.000       44.89989    
   441.0000       1846.000       42.96510    
   442.0000       1874.000       43.28972    
   443.0000       1778.000       42.16634    
   444.0000       1793.000       42.34383    
   445.0000       1825.000       42.72002    
   446.0000       1900.000       43.58899    
   447.0000       1895.000       43.53160    
   448.0000       1862.000       43.15090    
   449.0000       1895.000       43.53160    
   450.0000       1788.000       42.28475    
   451.0000       1770.000       42.07137    
   452.0000       1849.000       43.00000    
   453.0000       1772.000       42.09513    
   454.0000       1784.000       42.23742    
   455.0000       1818.000       42.63801    
   456.0000       1825.000       42.72002    
   457.0000       1817.000       42.62628    
   458.0000       1804.000       42.47352    
   459.0000       1764.000       42.00000    
   460.0000       2079.000       45.59605    
   461.0000       1703.000       41.26742    
   462.0000       1798.000       42.40283    
   463.0000       1885.000       43.41659    
   464.0000       1883.000       43.39355    
   465.0000       1816.000       42.61455    
   466.0000       1840.000       42.89522    
   467.0000       1830.000       42.77850    
   468.0000       1805.000       42.48529    
   469.0000       1951.000       44.17012    
   470.0000       1820.000       42.66146    
   471.0000       1861.000       43.13931    
   472.0000       1778.000       42.16634    
   473.0000       1846.000       42.96510    
   474.0000       1799.000       42.41462    
   475.0000       1819.000       42.64973    
   476.0000       1956.000       44.22669    
   477.0000       1781.000       42.20190    
   478.0000       1732.000       41.61731    
   479.0000       1904.000       43.63485    
   480.0000       1711.000       41.36423    
   481.0000       1748.000       41.80909    
   482.0000       1796.000       42.37924    
   483.0000       1804.000       42.47352    
   484.0000       1892.000       43.49713    
   485.0000       1776.000       42.14262    
   486.0000       1827.000       42.74342    
   487.0000       1889.000       43.46263    
   488.0000       1821.000       42.67318    
   489.0000       1967.000       44.35087    
   490.0000       1751.000       41.84495    
   491.0000       1722.000       41.49699    
   492.0000       1832.000       42.80187    
   493.0000       1774.000       42.11888    
   494.0000       1788.000       42.28475    
   495.0000       1832.000       42.80187    
   496.0000       1755.000       41.89272    
   497.0000       1880.000       43.35897    
   498.0000       1791.000       42.32021    
   499.0000       1810.000       42.54409    
   500.0000       1761.000       41.96427    
   501.0000       1812.000       42.56759    
   502.0000       1818.000       42.63801    
   503.0000       1806.000       42.49706    
   504.0000       1871.000       43.25506    
   505.0000       1915.000       43.76071    
   506.0000       1772.000       42.09513    
   507.0000       1858.000       43.10452    
   508.0000       1845.000       42.95346    
   509.0000       1882.000       43.38202    
   510.0000       1773.000       42.10701    
   511.0000       1756.000       41.90466    
   512.0000       1869.000       43.23193    
   513.0000       1840.000       42.89522    
   514.0000       1844.000       42.94182    
   515.0000       1817.000       42.62628    
   516.0000       1820.000       42.66146    
   517.0000       1881.000       43.37050    
   518.0000       1801.000       42.43819    
   519.0000       1814.000       42.59108    
   520.0000       1891.000       43.48563    
   521.0000       1797.000       42.39104    
   522.0000       1851.000       43.02325    
   523.0000       1862.000       43.15090    
   524.0000       1795.000       42.36744    
   525.0000       1780.000       42.19004    
   526.0000       1872.000       43.26662    
   527.0000       1895.000       43.53160    
   528.0000       1783.000       42.22559    
   529.0000       1870.000       43.24350    
   530.0000       1773.000       42.10701    
   531.0000       1841.000       42.90688    
   532.0000       1857.000       43.09292    
   533.0000       1756.000       41.90466    
   534.0000       1800.000       42.42641    
   535.0000       1798.000       42.40283    
   536.0000       2013.000       44.86647    
   537.0000       1897.000       43.55456    
   538.0000       1762.000       41.97618    
   539.0000       1780.000       42.19004    
   540.0000       1910.000       43.70355    
   541.0000       1850.000       43.01163    
   542.0000       1757.000       41.91658    
   543.0000       1860.000       43.12772    
   544.0000       1849.000       43.00000    
   545.0000       1840.000       42.89522    
   546.0000       1855.000       43.06971    
   547.0000       1871.000       43.25506    
   548.0000       1929.000       43.92038    
   549.0000       1892.000       43.49713    
   550.0000       1867.000       43.20879    
   551.0000       1795.000       42.36744    
   552.0000       1969.000       44.37342    
   553.0000       1801.000       42.43819    
   554.0000       1879.000       43.34743    
   555.0000       1897.000       43.55456    
   556.0000       1860.000       43.12772    
   557.0000       2018.000       44.92215    
   558.0000       1834.000       42.82523    
   559.0000       1541.000       39.25557    
   560.0000       1795.000       42.36744    
   561.0000       1779.000       42.17819    
   562.0000       1816.000       42.61455    
   563.0000       1838.000       42.87190    
   564.0000       1796.000       42.37924    
   565.0000       1924.000       43.86343    
   566.0000       1878.000       43.33590    
   567.0000       1815.000       42.60282    
   568.0000       1722.000       41.49699    
   569.0000       1937.000       44.01136    
   570.0000       1742.000       41.73727    
   571.0000       1806.000       42.49706    
   572.0000       1813.000       42.57934    
   573.0000       1738.000       41.68933    
   574.0000       1877.000       43.32436    
   575.0000       1819.000       42.64973    
   576.0000       1735.000       41.65333    
   577.0000       1875.000       43.30127    
   578.0000       1727.000       41.55719    
   579.0000       1460.000       38.20995    
   580.0000       1786.000       42.26109    
   581.0000       1802.000       42.44997    
   582.0000       1798.000       42.40283    
   583.0000       1843.000       42.93018    
   584.0000       1887.000       43.43961    
   585.0000       1768.000       42.04759    
   586.0000       1794.000       42.35564    
   587.0000       1837.000       42.86024    
   588.0000       1748.000       41.80909    
   589.0000       1840.000       42.89522    
   590.0000       1643.000       40.53394    
   591.0000       1717.000       41.43670    
   592.0000       1818.000       42.63801    
   593.0000       1603.000       40.03748    
   594.0000       1814.000       42.59108    
   595.0000       1783.000       42.22559    
   596.0000       1681.000       41.00000    
   597.0000       1654.000       40.66940    
   598.0000       1665.000       40.80441    
   599.0000       1568.000       39.59798    
   600.0000       1794.000       42.35564    
   601.0000       1616.000       40.19950    
   602.0000       1610.000       40.12481    
   603.0000       1752.000       41.85690    
   604.0000       1649.000       40.60788    
   605.0000       1588.000       39.84972    
   606.0000       1632.000       40.39802    
   607.0000       1710.000       41.35215    
   608.0000       1666.000       40.81666    
   609.0000       1720.000       41.47288    
   610.0000       1587.000       39.83717    
   611.0000       1633.000       40.41040    
   612.0000       1641.000       40.50926    
   613.0000       1481.000       38.48376    
   614.0000       1604.000       40.04997    
   615.0000       1511.000       38.87158    
   616.0000       1520.000       38.98718    
   617.0000       1570.000       39.62323    
   618.0000       1808.000       42.52058    
   619.0000       1887.000       43.43961    
   620.0000       2280.000       47.74934    
   621.0000       1953.000       44.19276    
   622.0000       1808.000       42.52058    
   623.0000       1934.000       43.97727    
   624.0000       1896.000       43.54308    
   625.0000       1867.000       43.20879    
   626.0000       1881.000       43.37050    
   627.0000       1809.000       42.53234    
   628.0000       1851.000       43.02325    
   629.0000       1924.000       43.86343    
   630.0000       1764.000       42.00000    
   631.0000       1815.000       42.60282    
   632.0000       1861.000       43.13931    
   633.0000       1776.000       42.14262    
   634.0000       1825.000       42.72002    
   635.0000       1815.000       42.60282    
   636.0000       1777.000       42.15448    
   637.0000       1866.000       43.19722    
   638.0000       1802.000       42.44997    
   639.0000       1783.000       42.22559    
