sample v-GeO2 1400K tst                                      23-11-07   383.548K
   77.00000       14896.00       122.0492    
   78.00000       13915.00       117.9619    
   79.00000       11855.00       108.8807    
   80.00000       14356.00       119.8165    
   81.00000       14143.00       118.9243    
   82.00000       14514.00       120.4741    
   83.00000       14475.00       120.3121    
   84.00000       14376.00       119.9000    
   85.00000       14651.00       121.0413    
   86.00000       13753.00       117.2732    
   87.00000       14400.00       120.0000    
   88.00000       14399.00       119.9958    
   89.00000       14966.00       122.3356    
   90.00000       13486.00       116.1292    
   91.00000       13783.00       117.4010    
   92.00000       13999.00       118.3174    
   93.00000       13774.00       117.3627    
   94.00000       14271.00       119.4613    
   95.00000       14268.00       119.4487    
   96.00000       14450.00       120.2082    
   97.00000       14470.00       120.2913    
   98.00000       14120.00       118.8276    
   99.00000       13112.00       114.5076    
   100.0000       13817.00       117.5457    
   101.0000       14520.00       120.4990    
   102.0000       14738.00       121.4002    
   103.0000       15417.00       124.1652    
   104.0000       15013.00       122.5275    
   105.0000       15191.00       123.2518    
   106.0000       14607.00       120.8594    
   107.0000       15582.00       124.8279    
   108.0000       15039.00       122.6336    
   109.0000       16259.00       127.5108    
   110.0000       14907.00       122.0942    
   111.0000       14811.00       121.7005    
   112.0000       14819.00       121.7333    
   113.0000       14232.00       119.2979    
   114.0000       14487.00       120.3620    
   115.0000       14585.00       120.7684    
   116.0000       14704.00       121.2600    
   117.0000       14100.00       118.7434    
   118.0000       13435.00       115.9094    
   119.0000       11715.00       108.2359    
   120.0000       15226.00       123.3937    
   121.0000       14178.00       119.0714    
   122.0000       15260.00       123.5314    
   123.0000       15432.00       124.2256    
   124.0000       14960.00       122.3111    
   125.0000       15150.00       123.0853    
   126.0000       15146.00       123.0691    
   127.0000       15060.00       122.7192    
   128.0000       14119.00       118.8234    
   129.0000       15506.00       124.5231    
   130.0000       14184.00       119.0966    
   131.0000       14651.00       121.0413    
   132.0000       15224.00       123.3856    
   133.0000       14998.00       122.4663    
   134.0000       15074.00       122.7762    
   135.0000       15194.00       123.2639    
   136.0000       15628.00       125.0120    
   137.0000       15838.00       125.8491    
   138.0000       14824.00       121.7539    
   139.0000       15401.00       124.1008    
   140.0000       14568.00       120.6980    
   141.0000       14760.00       121.4907    
   142.0000       15455.00       124.3181    
   143.0000       16144.00       127.0590    
   144.0000       15846.00       125.8809    
   145.0000       16240.00       127.4363    
   146.0000       16105.00       126.9055    
   147.0000       16872.00       129.8923    
   148.0000       16488.00       128.4056    
   149.0000       17771.00       133.3079    
   150.0000       16238.00       127.4284    
   151.0000       16709.00       129.2633    
   152.0000       17336.00       131.6662    
   153.0000       17057.00       130.6024    
   154.0000       16897.00       129.9885    
   155.0000       16824.00       129.7074    
   156.0000       17667.00       132.9173    
   157.0000       18076.00       134.4470    
   158.0000       16774.00       129.5145    
   159.0000       12928.00       113.7014    
   160.0000       19373.00       139.1869    
   161.0000       19114.00       138.2534    
   162.0000       19305.00       138.9424    
   163.0000       19250.00       138.7444    
   164.0000       19107.00       138.2281    
   165.0000       18979.00       137.7643    
   166.0000       18807.00       137.1386    
   167.0000       19362.00       139.1474    
   168.0000       18459.00       135.8639    
   169.0000       20165.00       142.0035    
   170.0000       18813.00       137.1605    
   171.0000       18538.00       136.1543    
   172.0000       19417.00       139.3449    
   173.0000       18186.00       134.8555    
   174.0000       17871.00       133.6825    
   175.0000       18680.00       136.6748    
   176.0000       19159.00       138.4160    
   177.0000       18369.00       135.5323    
   178.0000       17509.00       132.3216    
   179.0000       17069.00       130.6484    
   180.0000       18541.00       136.1653    
   181.0000       18038.00       134.3056    
   182.0000       18136.00       134.6700    
   183.0000       18531.00       136.1286    
   184.0000       18070.00       134.4247    
   185.0000       17922.00       133.8731    
   186.0000       17128.00       130.8740    
   187.0000       17207.00       131.1755    
   188.0000       16188.00       127.2321    
   189.0000       17405.00       131.9280    
   190.0000       16117.00       126.9527    
   191.0000       15950.00       126.2933    
   192.0000       16168.00       127.1535    
   193.0000       15296.00       123.6770    
   194.0000       15365.00       123.9556    
   195.0000       15591.00       124.8639    
   196.0000       15288.00       123.6447    
   197.0000       15033.00       122.6091    
   198.0000       14956.00       122.2947    
   199.0000       15201.00       123.2923    
   200.0000       13930.00       118.0254    
   201.0000       14081.00       118.6634    
   202.0000       14912.00       122.1147    
   203.0000       14980.00       122.3928    
   204.0000       14490.00       120.3744    
   205.0000       14677.00       121.1487    
   206.0000       14351.00       119.7957    
   207.0000       15091.00       122.8454    
   208.0000       14507.00       120.4450    
   209.0000       14991.00       122.4377    
   210.0000       13538.00       116.3529    
   211.0000       14075.00       118.6381    
   212.0000       15058.00       122.7110    
   213.0000       14383.00       119.9291    
   214.0000       14333.00       119.7205    
   215.0000       14155.00       118.9748    
   216.0000       14582.00       120.7560    
   217.0000       14616.00       120.8967    
   218.0000       13677.00       116.9487    
   219.0000       13324.00       115.4296    
   220.0000       15240.00       123.4504    
   221.0000       14245.00       119.3524    
   222.0000       14448.00       120.1998    
   223.0000       14615.00       120.8925    
   224.0000       14559.00       120.6607    
   225.0000       14460.00       120.2497    
   226.0000       14438.00       120.1582    
   227.0000       14868.00       121.9344    
   228.0000       14574.00       120.7228    
   229.0000       15410.00       124.1370    
   230.0000       13927.00       118.0127    
   231.0000       14156.00       118.9790    
   232.0000       14683.00       121.1734    
   233.0000       14590.00       120.7891    
   234.0000       14271.00       119.4613    
   235.0000       14400.00       120.0000    
   236.0000       14804.00       121.6717    
   237.0000       14544.00       120.5985    
   238.0000       14368.00       119.8666    
   239.0000       13157.00       114.7040    
   240.0000       15427.00       124.2055    
   241.0000       14714.00       121.3013    
   242.0000       15485.00       124.4387    
   243.0000       14912.00       122.1147    
   244.0000       15143.00       123.0569    
   245.0000       15475.00       124.3986    
   246.0000       15323.00       123.7861    
   247.0000       15340.00       123.8548    
   248.0000       14912.00       122.1147    
   249.0000       15927.00       126.2022    
   250.0000       14634.00       120.9711    
   251.0000       15064.00       122.7355    
   252.0000       15564.00       124.7558    
   253.0000       15103.00       122.8943    
   254.0000       15439.00       124.2538    
   255.0000       15304.00       123.7093    
   256.0000       15464.00       124.3543    
   257.0000       15157.00       123.1138    
   258.0000       14526.00       120.5239    
   259.0000       13383.00       115.6849    
   260.0000       15949.00       126.2894    
   261.0000       16012.00       126.5385    
   262.0000       15505.00       124.5191    
   263.0000       15874.00       125.9921    
   264.0000       15819.00       125.7736    
   265.0000       15710.00       125.3395    
   266.0000       16153.00       127.0945    
   267.0000       16966.00       130.2536    
   268.0000       15897.00       126.0833    
   269.0000       17091.00       130.7325    
   270.0000       15494.00       124.4749    
   271.0000       15434.00       124.2337    
   272.0000       16497.00       128.4406    
   273.0000       16131.00       127.0079    
   274.0000       15978.00       126.4041    
   275.0000       16076.00       126.7912    
   276.0000       16328.00       127.7811    
   277.0000       15796.00       125.6821    
   278.0000       15367.00       123.9637    
   279.0000       13415.00       115.8231    
   280.0000       16291.00       127.6362    
   281.0000       15742.00       125.4671    
   282.0000       16119.00       126.9606    
   283.0000       16416.00       128.1249    
   284.0000       15711.00       125.3435    
   285.0000       16169.00       127.1574    
   286.0000       15966.00       126.3566    
   287.0000       16461.00       128.3004    
   288.0000       15721.00       125.3834    
   289.0000       16811.00       129.6572    
   290.0000       15639.00       125.0560    
   291.0000       15782.00       125.6264    
   292.0000       16086.00       126.8306    
   293.0000       15877.00       126.0040    
   294.0000       15626.00       125.0040    
   295.0000       15983.00       126.4239    
   296.0000       16252.00       127.4833    
   297.0000       15537.00       124.6475    
   298.0000       14812.00       121.7046    
   299.0000       15076.00       122.7844    
   300.0000       16590.00       128.8022    
   301.0000       15492.00       124.4669    
   302.0000       15654.00       125.1159    
   303.0000       15857.00       125.9246    
   304.0000       15586.00       124.8439    
   305.0000       15869.00       125.9722    
   306.0000       15651.00       125.1040    
   307.0000       15328.00       123.8063    
   308.0000       15348.00       123.8870    
   309.0000       16611.00       128.8837    
   310.0000       14972.00       122.3601    
   311.0000       15657.00       125.1279    
   312.0000       15931.00       126.2181    
   313.0000       15171.00       123.1706    
   314.0000       15362.00       123.9435    
   315.0000       15203.00       123.3004    
   316.0000       15405.00       124.1169    
   317.0000       15814.00       125.7537    
   318.0000       14818.00       121.7292    
   319.0000       13831.00       117.6053    
   320.0000       14210.00       119.2057    
   321.0000       14667.00       121.1074    
   322.0000       15428.00       124.2095    
   323.0000       15352.00       123.9032    
   324.0000       15229.00       123.4058    
   325.0000       15170.00       123.1666    
   326.0000       14905.00       122.0860    
   327.0000       14906.00       122.0901    
   328.0000       14389.00       119.9542    
   329.0000       15621.00       124.9840    
   330.0000       14064.00       118.5917    
   331.0000       14584.00       120.7642    
   332.0000       14934.00       122.2047    
   333.0000       14314.00       119.6411    
   334.0000       14367.00       119.8624    
   335.0000       14478.00       120.3246    
   336.0000       14423.00       120.0958    
   337.0000       14401.00       120.0042    
   338.0000       14044.00       118.5074    
   339.0000       13939.00       118.0635    
   340.0000       15401.00       124.1008    
   341.0000       14601.00       120.8346    
   342.0000       14753.00       121.4619    
   343.0000       15026.00       122.5806    
   344.0000       15216.00       123.3531    
   345.0000       15785.00       125.6384    
   346.0000       15026.00       122.5806    
   347.0000       14991.00       122.4377    
   348.0000       14994.00       122.4500    
   349.0000       15667.00       125.1679    
   350.0000       14226.00       119.2728    
   351.0000       14857.00       121.8893    
   352.0000       15310.00       123.7336    
   353.0000       14532.00       120.5487    
   354.0000       14650.00       121.0372    
   355.0000       14778.00       121.5648    
   356.0000       15210.00       123.3288    
   357.0000       15205.00       123.3086    
   358.0000       14944.00       122.2457    
   359.0000       15888.00       126.0476    
   360.0000       15433.00       124.2296    
   361.0000       14703.00       121.2559    
   362.0000       14961.00       122.3152    
   363.0000       15364.00       123.9516    
   364.0000       15191.00       123.2518    
   365.0000       15322.00       123.7821    
   366.0000       15006.00       122.4990    
   367.0000       15134.00       123.0203    
   368.0000       14882.00       121.9918    
   369.0000       15971.00       126.3764    
   370.0000       14334.00       119.7247    
   371.0000       14430.00       120.1249    
   372.0000       15601.00       124.9040    
   373.0000       14555.00       120.6441    
   374.0000       14827.00       121.7662    
   375.0000       15061.00       122.7233    
   376.0000       15179.00       123.2031    
   377.0000       15391.00       124.0605    
   378.0000       14656.00       121.0620    
   379.0000       13919.00       117.9788    
   380.0000       15320.00       123.7740    
   381.0000       13814.00       117.5330    
   382.0000       14618.00       120.9049    
   383.0000       15228.00       123.4018    
   384.0000       14959.00       122.3070    
   385.0000       15184.00       123.2234    
   386.0000       15132.00       123.0122    
   387.0000       15441.00       124.2618    
   388.0000       14801.00       121.6594    
   389.0000       15899.00       126.0912    
   390.0000       14340.00       119.7497    
   391.0000       15167.00       123.1544    
   392.0000       15248.00       123.4828    
   393.0000       14681.00       121.1652    
   394.0000       15083.00       122.8129    
   395.0000       15309.00       123.7295    
   396.0000       15319.00       123.7700    
   397.0000       15584.00       124.8359    
   398.0000       15095.00       122.8617    
   399.0000       15617.00       124.9680    
   400.0000       15437.00       124.2457    
   401.0000       15133.00       123.0163    
   402.0000       15353.00       123.9072    
   403.0000       15376.00       124.0000    
   404.0000       15534.00       124.6355    
   405.0000       15914.00       126.1507    
   406.0000       15573.00       124.7918    
   407.0000       15501.00       124.5030    
   408.0000       15180.00       123.2071    
   409.0000       16053.00       126.7004    
   410.0000       14224.00       119.2644    
   411.0000       15269.00       123.5678    
   412.0000       15543.00       124.6716    
   413.0000       15013.00       122.5275    
   414.0000       15536.00       124.6435    
   415.0000       15122.00       122.9715    
   416.0000       15343.00       123.8669    
   417.0000       15027.00       122.5847    
   418.0000       14344.00       119.7664    
   419.0000       14087.00       118.6887    
   420.0000       15563.00       124.7518    
   421.0000       15065.00       122.7396    
   422.0000       15796.00       125.6821    
   423.0000       15821.00       125.7816    
   424.0000       15111.00       122.9268    
   425.0000       15805.00       125.7179    
   426.0000       15762.00       125.5468    
   427.0000       16002.00       126.4990    
   428.0000       15293.00       123.6649    
   429.0000       16264.00       127.5304    
   430.0000       14522.00       120.5073    
   431.0000       14982.00       122.4010    
   432.0000       15720.00       125.3794    
   433.0000       15254.00       123.5071    
   434.0000       15423.00       124.1894    
   435.0000       15383.00       124.0282    
   436.0000       15416.00       124.1612    
   437.0000       15586.00       124.8439    
   438.0000       15341.00       123.8588    
   439.0000       14716.00       121.3095    
   440.0000       16154.00       127.0984    
   441.0000       15495.00       124.4789    
   442.0000       15189.00       123.2437    
   443.0000       14940.00       122.2293    
   444.0000       15389.00       124.0524    
   445.0000       15734.00       125.4352    
   446.0000       15184.00       123.2234    
   447.0000       15232.00       123.4180    
   448.0000       15050.00       122.6784    
   449.0000       16103.00       126.8976    
   450.0000       14918.00       122.1393    
   451.0000       15073.00       122.7721    
   452.0000       15509.00       124.5351    
   453.0000       15178.00       123.1990    
   454.0000       15066.00       122.7436    
   455.0000       15017.00       122.5439    
   456.0000       15098.00       122.8739    
   457.0000       15286.00       123.6366    
   458.0000       15052.00       122.6866    
   459.0000       14306.00       119.6077    
   460.0000       17682.00       132.9737    
   461.0000       14856.00       121.8852    
   462.0000       15033.00       122.6091    
   463.0000       15573.00       124.7918    
   464.0000       15505.00       124.5191    
   465.0000       15592.00       124.8679    
   466.0000       15191.00       123.2518    
   467.0000       15661.00       125.1439    
   468.0000       14849.00       121.8565    
   469.0000       16341.00       127.8319    
   470.0000       15051.00       122.6825    
   471.0000       15025.00       122.5765    
   472.0000       14654.00       121.0537    
   473.0000       14846.00       121.8442    
   474.0000       14754.00       121.4660    
   475.0000       14995.00       122.4541    
   476.0000       15786.00       125.6423    
   477.0000       15109.00       122.9187    
   478.0000       14638.00       120.9876    
   479.0000       15590.00       124.8599    
   480.0000       14097.00       118.7308    
   481.0000       15013.00       122.5275    
   482.0000       15443.00       124.2699    
   483.0000       15147.00       123.0732    
   484.0000       14543.00       120.5944    
   485.0000       14704.00       121.2600    
   486.0000       15183.00       123.2193    
   487.0000       15577.00       124.8079    
   488.0000       14742.00       121.4166    
   489.0000       15981.00       126.4160    
   490.0000       14537.00       120.5695    
   491.0000       14540.00       120.5819    
   492.0000       15341.00       123.8588    
   493.0000       14931.00       122.1925    
   494.0000       15018.00       122.5480    
   495.0000       14829.00       121.7744    
   496.0000       15096.00       122.8658    
   497.0000       15442.00       124.2658    
   498.0000       15038.00       122.6295    
   499.0000       14976.00       122.3765    
   500.0000       14720.00       121.3260    
   501.0000       14747.00       121.4372    
   502.0000       14758.00       121.4825    
   503.0000       14752.00       121.4578    
   504.0000       15092.00       122.8495    
   505.0000       15314.00       123.7497    
   506.0000       15324.00       123.7901    
   507.0000       15552.00       124.7077    
   508.0000       14515.00       120.4782    
   509.0000       15853.00       125.9087    
   510.0000       14341.00       119.7539    
   511.0000       15022.00       122.5643    
   512.0000       15296.00       123.6770    
   513.0000       14621.00       120.9173    
   514.0000       15023.00       122.5684    
   515.0000       15143.00       123.0569    
   516.0000       15367.00       123.9637    
   517.0000       15517.00       124.5673    
   518.0000       15045.00       122.6581    
   519.0000       15421.00       124.1813    
   520.0000       16229.00       127.3931    
   521.0000       14641.00       121.0000    
   522.0000       14820.00       121.7374    
   523.0000       15232.00       123.4180    
   524.0000       15133.00       123.0163    
   525.0000       14938.00       122.2211    
   526.0000       15046.00       122.6621    
   527.0000       15764.00       125.5548    
   528.0000       14728.00       121.3590    
   529.0000       15837.00       125.8451    
   530.0000       14671.00       121.1239    
   531.0000       14972.00       122.3601    
   532.0000       15381.00       124.0202    
   533.0000       15079.00       122.7966    
   534.0000       14800.00       121.6553    
   535.0000       14800.00       121.6553    
   536.0000       15922.00       126.1824    
   537.0000       15538.00       124.6515    
   538.0000       14812.00       121.7046    
   539.0000       15124.00       122.9797    
   540.0000       15526.00       124.6034    
   541.0000       14929.00       122.1843    
   542.0000       15141.00       123.0488    
   543.0000       15642.00       125.0680    
   544.0000       15467.00       124.3664    
   545.0000       15341.00       123.8588    
   546.0000       15238.00       123.4423    
   547.0000       15865.00       125.9563    
   548.0000       15055.00       122.6988    
   549.0000       15839.00       125.8531    
   550.0000       14833.00       121.7908    
   551.0000       15118.00       122.9553    
   552.0000       15180.00       123.2071    
   553.0000       14941.00       122.2334    
   554.0000       15075.00       122.7803    
   555.0000       15263.00       123.5435    
   556.0000       15208.00       123.3207    
   557.0000       15455.00       124.3181    
   558.0000       14763.00       121.5031    
   559.0000       13630.00       116.7476    
   560.0000       14879.00       121.9795    
   561.0000       14822.00       121.7456    
   562.0000       14736.00       121.3919    
   563.0000       15030.00       122.5969    
   564.0000       15442.00       124.2658    
   565.0000       15359.00       123.9314    
   566.0000       15584.00       124.8359    
   567.0000       15477.00       124.4066    
   568.0000       14687.00       121.1899    
   569.0000       15814.00       125.7537    
   570.0000       14162.00       119.0042    
   571.0000       14400.00       120.0000    
   572.0000       15411.00       124.1411    
   573.0000       14832.00       121.7867    
   574.0000       14990.00       122.4337    
   575.0000       14627.00       120.9421    
   576.0000       14845.00       121.8401    
   577.0000       14754.00       121.4660    
   578.0000       14330.00       119.7080    
   579.0000       12025.00       109.6586    
   580.0000       14348.00       119.7831    
   581.0000       14522.00       120.5073    
   582.0000       14538.00       120.5736    
   583.0000       14978.00       122.3846    
   584.0000       14829.00       121.7744    
   585.0000       14761.00       121.4949    
   586.0000       14501.00       120.4201    
   587.0000       15280.00       123.6123    
   588.0000       14230.00       119.2896    
   589.0000       15213.00       123.3410    
   590.0000       13730.00       117.1751    
   591.0000       13642.00       116.7990    
   592.0000       14252.00       119.3817    
   593.0000       13558.00       116.4388    
   594.0000       13825.00       117.5798    
   595.0000       14043.00       118.5032    
   596.0000       14281.00       119.5031    
   597.0000       13182.00       114.8129    
   598.0000       13426.00       115.8706    
   599.0000       12917.00       113.6530    
   600.0000       14421.00       120.0875    
   601.0000       13377.00       115.6590    
   602.0000       13478.00       116.0948    
   603.0000       13866.00       117.7540    
   604.0000       13798.00       117.4649    
   605.0000       13505.00       116.2110    
   606.0000       13302.00       115.3343    
   607.0000       13746.00       117.2433    
   608.0000       13471.00       116.0646    
   609.0000       13862.00       117.7370    
   610.0000       13015.00       114.0833    
   611.0000       13430.00       115.8879    
   612.0000       13215.00       114.9565    
   613.0000       12871.00       113.4504    
   614.0000       12887.00       113.5209    
   615.0000       12927.00       113.6970    
   616.0000       13125.00       114.5644    
   617.0000       13259.00       115.1477    
   618.0000       15058.00       122.7110    
   619.0000       15523.00       124.5913    
   620.0000       18530.00       136.1249    
   621.0000       15332.00       123.8225    
   622.0000       15662.00       125.1479    
   623.0000       15915.00       126.1547    
   624.0000       15307.00       123.7215    
   625.0000       15622.00       124.9880    
   626.0000       15536.00       124.6435    
   627.0000       15719.00       125.3754    
   628.0000       14988.00       122.4255    
   629.0000       15868.00       125.9682    
   630.0000       14476.00       120.3163    
   631.0000       14826.00       121.7621    
   632.0000       15423.00       124.1894    
   633.0000       14697.00       121.2312    
   634.0000       14751.00       121.4537    
   635.0000       14673.00       121.1322    
   636.0000       15168.00       123.1584    
   637.0000       14937.00       122.2170    
   638.0000       15057.00       122.7070    
   639.0000       14760.00       121.4907    
