sample v-GeO2 1350K tst                                      24-11-07  2000.000K
   77.00000       72990.00       270.1666    
   78.00000       67841.00       260.4630    
   79.00000       56448.00       237.5879    
   80.00000       71325.00       267.0674    
   81.00000       70254.00       265.0547    
   82.00000       71312.00       267.0431    
   83.00000       71087.00       266.6215    
   84.00000       70576.00       265.6614    
   85.00000       70938.00       266.3419    
   86.00000       67715.00       260.2211    
   87.00000       69788.00       264.1742    
   88.00000       70261.00       265.0679    
   89.00000       72895.00       269.9908    
   90.00000       65462.00       255.8554    
   91.00000       67257.00       259.3395    
   92.00000       68202.00       261.1551    
   93.00000       67786.00       260.3575    
   94.00000       69085.00       262.8402    
   95.00000       68760.00       262.2213    
   96.00000       69691.00       263.9905    
   97.00000       71594.00       267.5706    
   98.00000       68958.00       262.5985    
   99.00000       63511.00       252.0139    
   100.0000       67374.00       259.5650    
   101.0000       69684.00       263.9773    
   102.0000       70226.00       265.0019    
   103.0000       74661.00       273.2416    
   104.0000       74705.00       273.3221    
   105.0000       74796.00       273.4886    
   106.0000       74221.00       272.4353    
   107.0000       81006.00       284.6155    
   108.0000       82247.00       286.7874    
   109.0000       85007.00       291.5596    
   110.0000       72231.00       268.7583    
   111.0000       71937.00       268.2107    
   112.0000       73439.00       270.9963    
   113.0000       69434.00       263.5033    
   114.0000       71781.00       267.9198    
   115.0000       71009.00       266.4751    
   116.0000       70919.00       266.3062    
   117.0000       68704.00       262.1145    
   118.0000       64229.00       253.4344    
   119.0000       55467.00       235.5143    
   120.0000       74572.00       273.0787    
   121.0000       68763.00       262.2270    
   122.0000       72247.00       268.7880    
   123.0000       72876.00       269.9556    
   124.0000       70290.00       265.1226    
   125.0000       70967.00       266.3963    
   126.0000       71722.00       267.8096    
   127.0000       72448.00       269.1617    
   128.0000       68904.00       262.4957    
   129.0000       74767.00       273.4355    
   130.0000       67921.00       260.6166    
   131.0000       70377.00       265.2867    
   132.0000       74191.00       272.3802    
   133.0000       72320.00       268.9238    
   134.0000       74188.00       272.3748    
   135.0000       73546.00       271.1937    
   136.0000       75200.00       274.2262    
   137.0000       76006.00       275.6919    
   138.0000       71353.00       267.1198    
   139.0000       73831.00       271.7186    
   140.0000       70793.00       266.0695    
   141.0000       72227.00       268.7508    
   142.0000       74000.00       272.0294    
   143.0000       75643.00       275.0327    
   144.0000       75804.00       275.3253    
   145.0000       75929.00       275.5522    
   146.0000       75529.00       274.8254    
   147.0000       78946.00       280.9733    
   148.0000       77502.00       278.3918    
   149.0000       82778.00       287.7117    
   150.0000       76022.00       275.7209    
   151.0000       79504.00       281.9645    
   152.0000       82436.00       287.1167    
   153.0000       80898.00       284.4258    
   154.0000       81462.00       285.4155    
   155.0000       78977.00       281.0285    
   156.0000       83124.00       288.3123    
   157.0000       84540.00       290.7576    
   158.0000       78482.00       280.1464    
   159.0000       58533.00       241.9359    
   160.0000       91036.00       301.7217    
   161.0000       88954.00       298.2516    
   162.0000       89444.00       299.0719    
   163.0000       89430.00       299.0485    
   164.0000       89008.00       298.3421    
   165.0000       88749.00       297.9077    
   166.0000       87769.00       296.2583    
   167.0000       89241.00       298.7323    
   168.0000       85227.00       291.9366    
   169.0000       92861.00       304.7310    
   170.0000       86259.00       293.6988    
   171.0000       86202.00       293.6018    
   172.0000       89320.00       298.8645    
   173.0000       84196.00       290.1655    
   174.0000       83105.00       288.2794    
   175.0000       86636.00       294.3399    
   176.0000       88859.00       298.0923    
   177.0000       85201.00       291.8921    
   178.0000       81784.00       285.9790    
   179.0000       78306.00       279.8321    
   180.0000       86726.00       294.4928    
   181.0000       85054.00       291.6402    
   182.0000       85407.00       292.2448    
   183.0000       86027.00       293.3036    
   184.0000       85069.00       291.6659    
   185.0000       85614.00       292.5987    
   186.0000       82305.00       286.8885    
   187.0000       81914.00       286.2062    
   188.0000       78470.00       280.1250    
   189.0000       83019.00       288.1302    
   190.0000       75554.00       274.8709    
   191.0000       75978.00       275.6411    
   192.0000       76524.00       276.6297    
   193.0000       73939.00       271.9173    
   194.0000       73737.00       271.5456    
   195.0000       73944.00       271.9265    
   196.0000       73234.00       270.6178    
   197.0000       72515.00       269.2861    
   198.0000       72186.00       268.6745    
   199.0000       73078.00       270.3294    
   200.0000       68002.00       260.7719    
   201.0000       68034.00       260.8333    
   202.0000       70942.00       266.3494    
   203.0000       72271.00       268.8327    
   204.0000       70823.00       266.1259    
   205.0000       70376.00       265.2848    
   206.0000       69662.00       263.9356    
   207.0000       72346.00       268.9721    
   208.0000       69284.00       263.2185    
   209.0000       73193.00       270.5421    
   210.0000       64664.00       254.2912    
   211.0000       67963.00       260.6971    
   212.0000       72472.00       269.2062    
   213.0000       70081.00       264.7281    
   214.0000       68649.00       262.0096    
   215.0000       67986.00       260.7412    
   216.0000       70442.00       265.4091    
   217.0000       69955.00       264.4901    
   218.0000       65759.00       256.4352    
   219.0000       62899.00       250.7967    
   220.0000       74372.00       272.7123    
   221.0000       68385.00       261.5052    
   222.0000       69864.00       264.3180    
   223.0000       70297.00       265.1358    
   224.0000       69954.00       264.4882    
   225.0000       69196.00       263.0513    
   226.0000       70089.00       264.7433    
   227.0000       72106.00       268.5256    
   228.0000       70004.00       264.5827    
   229.0000       74682.00       273.2801    
   230.0000       66116.00       257.1303    
   231.0000       68040.00       260.8448    
   232.0000       71210.00       266.8520    
   233.0000       70358.00       265.2508    
   234.0000       69557.00       263.7366    
   235.0000       70782.00       266.0489    
   236.0000       71645.00       267.6658    
   237.0000       70594.00       265.6953    
   238.0000       69416.00       263.4692    
   239.0000       62659.00       250.3178    
   240.0000       74646.00       273.2142    
   241.0000       70603.00       265.7122    
   242.0000       75195.00       274.2171    
   243.0000       72873.00       269.9500    
   244.0000       72089.00       268.4940    
   245.0000       75050.00       273.9525    
   246.0000       72760.00       269.7406    
   247.0000       75075.00       273.9982    
   248.0000       71540.00       267.4696    
   249.0000       76818.00       277.1606    
   250.0000       69633.00       263.8806    
   251.0000       72200.00       268.7006    
   252.0000       74389.00       272.7435    
   253.0000       72512.00       269.2805    
   254.0000       72921.00       270.0389    
   255.0000       72455.00       269.1747    
   256.0000       74165.00       272.3325    
   257.0000       72898.00       269.9963    
   258.0000       68311.00       261.3637    
   259.0000       61558.00       248.1088    
   260.0000       76592.00       276.7526    
   261.0000       75660.00       275.0636    
   262.0000       73748.00       271.5658    
   263.0000       74547.00       273.0330    
   264.0000       74959.00       273.7864    
   265.0000       75740.00       275.2090    
   266.0000       76727.00       276.9964    
   267.0000       80070.00       282.9664    
   268.0000       76262.00       276.1558    
   269.0000       81493.00       285.4698    
   270.0000       73456.00       271.0277    
   271.0000       73385.00       270.8967    
   272.0000       77760.00       278.8548    
   273.0000       76735.00       277.0108    
   274.0000       75622.00       274.9945    
   275.0000       74755.00       273.4136    
   276.0000       77647.00       278.6521    
   277.0000       75372.00       274.5396    
   278.0000       72694.00       269.6183    
   279.0000       62892.00       250.7828    
   280.0000       77813.00       278.9498    
   281.0000       75601.00       274.9564    
   282.0000       76309.00       276.2408    
   283.0000       77714.00       278.7723    
   284.0000       75960.00       275.6084    
   285.0000       76521.00       276.6243    
   286.0000       76852.00       277.2219    
   287.0000       77996.00       279.2776    
   288.0000       74904.00       273.6859    
   289.0000       79665.00       282.2499    
   290.0000       73324.00       270.7841    
   291.0000       74750.00       273.4044    
   292.0000       77044.00       277.5680    
   293.0000       74615.00       273.1575    
   294.0000       73796.00       271.6542    
   295.0000       75045.00       273.9434    
   296.0000       76644.00       276.8465    
   297.0000       73939.00       271.9173    
   298.0000       71274.00       266.9719    
   299.0000       71034.00       266.5220    
   300.0000       78384.00       279.9714    
   301.0000       73822.00       271.7021    
   302.0000       74796.00       273.4886    
   303.0000       75406.00       274.6015    
   304.0000       73695.00       271.4682    
   305.0000       74860.00       273.6056    
   306.0000       74549.00       273.0366    
   307.0000       73792.00       271.6468    
   308.0000       72594.00       269.4327    
   309.0000       78115.00       279.4906    
   310.0000       70768.00       266.0226    
   311.0000       74571.00       273.0769    
   312.0000       75333.00       274.4686    
   313.0000       72592.00       269.4290    
   314.0000       73379.00       270.8856    
   315.0000       71566.00       267.5182    
   316.0000       71924.00       268.1865    
   317.0000       74504.00       272.9542    
   318.0000       70101.00       264.7659    
   319.0000       64742.00       254.4445    
   320.0000       67511.00       259.8288    
   321.0000       71112.00       266.6683    
   322.0000       72232.00       268.7601    
   323.0000       72541.00       269.3344    
   324.0000       72198.00       268.6969    
   325.0000       71988.00       268.3058    
   326.0000       71115.00       266.6740    
   327.0000       71395.00       267.1984    
   328.0000       69024.00       262.7242    
   329.0000       74557.00       273.0513    
   330.0000       67824.00       260.4304    
   331.0000       69811.00       264.2177    
   332.0000       71370.00       267.1516    
   333.0000       68663.00       262.0363    
   334.0000       68852.00       262.3966    
   335.0000       69389.00       263.4179    
   336.0000       68609.00       261.9332    
   337.0000       69926.00       264.4352    
   338.0000       68162.00       261.0785    
   339.0000       66047.00       256.9961    
   340.0000       72743.00       269.7091    
   341.0000       68924.00       262.5338    
   342.0000       70727.00       265.9455    
   343.0000       72930.00       270.0555    
   344.0000       73281.00       270.7047    
   345.0000       74743.00       273.3917    
   346.0000       72265.00       268.8215    
   347.0000       72144.00       268.5963    
   348.0000       72053.00       268.4269    
   349.0000       76045.00       275.7626    
   350.0000       68522.00       261.7671    
   351.0000       70459.00       265.4411    
   352.0000       72712.00       269.6516    
   353.0000       70517.00       265.5504    
   354.0000       70446.00       265.4167    
   355.0000       71200.00       266.8333    
   356.0000       74297.00       272.5748    
   357.0000       72952.00       270.0963    
   358.0000       71458.00       267.3163    
   359.0000       75462.00       274.7035    
   360.0000       74322.00       272.6206    
   361.0000       70694.00       265.8834    
   362.0000       72057.00       268.4344    
   363.0000       73830.00       271.7168    
   364.0000       72929.00       270.0537    
   365.0000       72457.00       269.1784    
   366.0000       72057.00       268.4344    
   367.0000       73902.00       271.8492    
   368.0000       71394.00       267.1966    
   369.0000       76087.00       275.8387    
   370.0000       67517.00       259.8403    
   371.0000       69345.00       263.3344    
   372.0000       74571.00       273.0769    
   373.0000       71152.00       266.7433    
   374.0000       71032.00       266.5183    
   375.0000       71867.00       268.0802    
   376.0000       71932.00       268.2014    
   377.0000       72584.00       269.4142    
   378.0000       70089.00       264.7433    
   379.0000       66410.00       257.7014    
   380.0000       73896.00       271.8382    
   381.0000       66468.00       257.8139    
   382.0000       70173.00       264.9019    
   383.0000       73168.00       270.4958    
   384.0000       72191.00       268.6838    
   385.0000       72734.00       269.6924    
   386.0000       72658.00       269.5515    
   387.0000       74656.00       273.2325    
   388.0000       71280.00       266.9832    
   389.0000       76276.00       276.1811    
   390.0000       69162.00       262.9867    
   391.0000       72520.00       269.2954    
   392.0000       72592.00       269.4290    
   393.0000       70085.00       264.7357    
   394.0000       73217.00       270.5864    
   395.0000       73003.00       270.1907    
   396.0000       73693.00       271.4645    
   397.0000       73646.00       271.3780    
   398.0000       71524.00       267.4397    
   399.0000       74264.00       272.5142    
   400.0000       73881.00       271.8106    
   401.0000       72776.00       269.7703    
   402.0000       72953.00       270.0981    
   403.0000       73717.00       271.5088    
   404.0000       74357.00       272.6848    
   405.0000       76315.00       276.2517    
   406.0000       73920.00       271.8823    
   407.0000       73323.00       270.7822    
   408.0000       72173.00       268.6503    
   409.0000       75796.00       275.3107    
   410.0000       67612.00       260.0231    
   411.0000       72444.00       269.1542    
   412.0000       73879.00       271.8069    
   413.0000       72093.00       268.5014    
   414.0000       73446.00       271.0092    
   415.0000       72502.00       269.2620    
   416.0000       73309.00       270.7563    
   417.0000       72616.00       269.4736    
   418.0000       69073.00       262.8174    
   419.0000       67401.00       259.6170    
   420.0000       73999.00       272.0276    
   421.0000       72530.00       269.3139    
   422.0000       75081.00       274.0091    
   423.0000       75656.00       275.0564    
   424.0000       72467.00       269.1970    
   425.0000       74539.00       273.0183    
   426.0000       74541.00       273.0220    
   427.0000       75867.00       275.4396    
   428.0000       73087.00       270.3461    
   429.0000       78209.00       279.6587    
   430.0000       69590.00       263.7992    
   431.0000       71770.00       267.8992    
   432.0000       75050.00       273.9525    
   433.0000       72311.00       268.9070    
   434.0000       73478.00       271.0683    
   435.0000       73529.00       271.1623    
   436.0000       72389.00       269.0520    
   437.0000       73963.00       271.9614    
   438.0000       72953.00       270.0981    
   439.0000       70181.00       264.9170    
   440.0000       76394.00       276.3947    
   441.0000       73786.00       271.6358    
   442.0000       71747.00       267.8563    
   443.0000       71444.00       267.2901    
   444.0000       72603.00       269.4494    
   445.0000       73653.00       271.3909    
   446.0000       73204.00       270.5624    
   447.0000       72685.00       269.6016    
   448.0000       71528.00       267.4472    
   449.0000       76885.00       277.2814    
   450.0000       69976.00       264.5298    
   451.0000       72192.00       268.6857    
   452.0000       72977.00       270.1425    
   453.0000       71178.00       266.7921    
   454.0000       71467.00       267.3331    
   455.0000       72447.00       269.1598    
   456.0000       73131.00       270.4274    
   457.0000       71887.00       268.1175    
   458.0000       71168.00       266.7733    
   459.0000       67489.00       259.7864    
   460.0000       83397.00       288.7854    
   461.0000       71020.00       266.4958    
   462.0000       71588.00       267.5593    
   463.0000       74943.00       273.7572    
   464.0000       74180.00       272.3600    
   465.0000       73311.00       270.7600    
   466.0000       72224.00       268.7452    
   467.0000       74681.00       273.2783    
   468.0000       71391.00       267.1909    
   469.0000       76756.00       277.0487    
   470.0000       71218.00       266.8670    
   471.0000       71640.00       267.6565    
   472.0000       70831.00       266.1409    
   473.0000       70969.00       266.4001    
   474.0000       70983.00       266.4264    
   475.0000       71832.00       268.0149    
   476.0000       74538.00       273.0165    
   477.0000       72485.00       269.2304    
   478.0000       71168.00       266.7733    
   479.0000       73830.00       271.7168    
   480.0000       66902.00       258.6542    
   481.0000       72142.00       268.5926    
   482.0000       73408.00       270.9391    
   483.0000       71597.00       267.5762    
   484.0000       70147.00       264.8528    
   485.0000       70504.00       265.5259    
   486.0000       72803.00       269.8203    
   487.0000       73207.00       270.5679    
   488.0000       71271.00       266.9663    
   489.0000       76975.00       277.4437    
   490.0000       69160.00       262.9829    
   491.0000       69637.00       263.8882    
   492.0000       73116.00       270.3997    
   493.0000       71279.00       266.9813    
   494.0000       72659.00       269.5533    
   495.0000       71402.00       267.2115    
   496.0000       71856.00       268.0597    
   497.0000       73691.00       271.4609    
   498.0000       71235.00       266.8989    
   499.0000       70617.00       265.7386    
   500.0000       71257.00       266.9401    
   501.0000       70380.00       265.2923    
   502.0000       70662.00       265.8232    
   503.0000       69619.00       263.8541    
   504.0000       71488.00       267.3724    
   505.0000       73829.00       271.7149    
   506.0000       72415.00       269.1003    
   507.0000       73916.00       271.8750    
   508.0000       70976.00       266.4132    
   509.0000       75063.00       273.9763    
   510.0000       68515.00       261.7537    
   511.0000       71868.00       268.0821    
   512.0000       72421.00       269.1115    
   513.0000       69840.00       264.2726    
   514.0000       71741.00       267.8451    
   515.0000       71972.00       268.2760    
   516.0000       72995.00       270.1759    
   517.0000       73656.00       271.3964    
   518.0000       71410.00       267.2265    
   519.0000       73127.00       270.4200    
   520.0000       77710.00       278.7651    
   521.0000       70567.00       265.6445    
   522.0000       71674.00       267.7200    
   523.0000       72893.00       269.9870    
   524.0000       71683.00       267.7368    
   525.0000       71479.00       267.3556    
   526.0000       72648.00       269.5329    
   527.0000       74733.00       273.3734    
   528.0000       70236.00       265.0208    
   529.0000       76623.00       276.8086    
   530.0000       69536.00       263.6968    
   531.0000       71565.00       267.5164    
   532.0000       73461.00       271.0369    
   533.0000       71722.00       267.8096    
   534.0000       71468.00       267.3350    
   535.0000       70455.00       265.4336    
   536.0000       75258.00       274.3319    
   537.0000       73817.00       271.6928    
   538.0000       71148.00       266.7358    
   539.0000       70889.00       266.2499    
   540.0000       73303.00       270.7453    
   541.0000       71307.00       267.0337    
   542.0000       71688.00       267.7462    
   543.0000       73614.00       271.3190    
   544.0000       72591.00       269.4272    
   545.0000       73576.00       271.2490    
   546.0000       73687.00       271.4535    
   547.0000       75301.00       274.4103    
   548.0000       72680.00       269.5923    
   549.0000       77545.00       278.4690    
   550.0000       71503.00       267.4005    
   551.0000       71827.00       268.0056    
   552.0000       73807.00       271.6744    
   553.0000       72218.00       268.7341    
   554.0000       72972.00       270.1333    
   555.0000       72243.00       268.7806    
   556.0000       73418.00       270.9576    
   557.0000       74170.00       272.3417    
   558.0000       70646.00       265.7932    
   559.0000       64282.00       253.5390    
   560.0000       70858.00       266.1917    
   561.0000       70764.00       266.0150    
   562.0000       71004.00       266.4658    
   563.0000       72005.00       268.3375    
   564.0000       72369.00       269.0149    
   565.0000       73431.00       270.9815    
   566.0000       73462.00       271.0388    
   567.0000       73325.00       270.7859    
   568.0000       69622.00       263.8598    
   569.0000       75619.00       274.9891    
   570.0000       67428.00       259.6690    
   571.0000       68614.00       261.9427    
   572.0000       73529.00       271.1623    
   573.0000       70664.00       265.8270    
   574.0000       71675.00       267.7219    
   575.0000       70529.00       265.5730    
   576.0000       70085.00       264.7357    
   577.0000       71603.00       267.5874    
   578.0000       67684.00       260.1615    
   579.0000       55550.00       235.6905    
   580.0000       69367.00       263.3762    
   581.0000       69617.00       263.8503    
   582.0000       70770.00       266.0263    
   583.0000       71670.00       267.7125    
   584.0000       71060.00       266.5708    
   585.0000       71061.00       266.5727    
   586.0000       69453.00       263.5394    
   587.0000       72189.00       268.6801    
   588.0000       68611.00       261.9370    
   589.0000       73366.00       270.8616    
   590.0000       65399.00       255.7323    
   591.0000       65520.00       255.9688    
   592.0000       69718.00       264.0417    
   593.0000       64927.00       254.8078    
   594.0000       65896.00       256.7021    
   595.0000       68255.00       261.2566    
   596.0000       67917.00       260.6089    
   597.0000       63939.00       252.8616    
   598.0000       64439.00       253.8484    
   599.0000       60693.00       246.3595    
   600.0000       68830.00       262.3547    
   601.0000       64692.00       254.3462    
   602.0000       64785.00       254.5290    
   603.0000       67260.00       259.3453    
   604.0000       65890.00       256.6905    
   605.0000       65395.00       255.7245    
   606.0000       63968.00       252.9190    
   607.0000       65512.00       255.9531    
   608.0000       64307.00       253.5882    
   609.0000       66774.00       258.4066    
   610.0000       61439.00       247.8689    
   611.0000       62734.00       250.4676    
   612.0000       63858.00       252.7014    
   613.0000       61490.00       247.9718    
   614.0000       61565.00       248.1230    
   615.0000       61516.00       248.0242    
   616.0000       61716.00       248.4270    
   617.0000       62430.00       249.8600    
   618.0000       71046.00       266.5446    
   619.0000       72703.00       269.6349    
   620.0000       87390.00       295.6180    
   621.0000       73704.00       271.4848    
   622.0000       74088.00       272.1911    
   623.0000       75424.00       274.6343    
   624.0000       73400.00       270.9243    
   625.0000       74329.00       272.6335    
   626.0000       73633.00       271.3540    
   627.0000       75123.00       274.0858    
   628.0000       71420.00       267.2452    
   629.0000       75505.00       274.7817    
   630.0000       69125.00       262.9164    
   631.0000       69274.00       263.1996    
   632.0000       73307.00       270.7527    
   633.0000       70385.00       265.3017    
   634.0000       70748.00       265.9850    
   635.0000       70315.00       265.1698    
   636.0000       71462.00       267.3238    
   637.0000       72729.00       269.6831    
   638.0000       70940.00       266.3456    
   639.0000       70817.00       266.1146    
