sample v-GeO2 1100K                                          23-11-07  2000.000K
   77.00000       70839.00       266.1560    
   78.00000       63899.00       252.7825    
   79.00000       55489.00       235.5610    
   80.00000       67673.00       260.1404    
   81.00000       66401.00       257.6839    
   82.00000       67095.00       259.0270    
   83.00000       68158.00       261.0709    
   84.00000       67135.00       259.1042    
   85.00000       68537.00       261.7957    
   86.00000       66101.00       257.1011    
   87.00000       67250.00       259.3260    
   88.00000       68361.00       261.4594    
   89.00000       72033.00       268.3896    
   90.00000       64274.00       253.5232    
   91.00000       65695.00       256.3104    
   92.00000       67588.00       259.9769    
   93.00000       66765.00       258.3893    
   94.00000       70848.00       266.1729    
   95.00000       79023.00       281.1103    
   96.00000       91274.00       302.1159    
   97.00000       96582.00       310.7765    
   98.00000       82613.00       287.4248    
   99.00000       69345.00       263.3344    
   100.0000       75830.00       275.3725    
   101.0000       89741.00       299.5680    
   102.0000       96086.00       309.9774    
   103.0000       94532.00       307.4606    
   104.0000       85754.00       292.8378    
   105.0000       82177.00       286.6653    
   106.0000       76059.00       275.7880    
   107.0000       77056.00       277.5896    
   108.0000       77826.00       278.9731    
   109.0000       87184.00       295.2694    
   110.0000       81575.00       285.6134    
   111.0000       79450.00       281.8688    
   112.0000       75033.00       273.9215    
   113.0000       68485.00       261.6964    
   114.0000       71159.00       266.7564    
   115.0000       70972.00       266.4057    
   116.0000       73665.00       271.4130    
   117.0000       71361.00       267.1348    
   118.0000       66082.00       257.0642    
   119.0000       57780.00       240.3747    
   120.0000       73749.00       271.5677    
   121.0000       69029.00       262.7337    
   122.0000       75949.00       275.5885    
   123.0000       82189.00       286.6862    
   124.0000       85534.00       292.4620    
   125.0000       88784.00       297.9664    
   126.0000       87178.00       295.2592    
   127.0000       81660.00       285.7621    
   128.0000       70796.00       266.0752    
   129.0000       75326.00       274.4558    
   130.0000       69553.00       263.7290    
   131.0000       72732.00       269.6887    
   132.0000       78877.00       280.8505    
   133.0000       80980.00       284.5699    
   134.0000       86457.00       294.0357    
   135.0000       87010.00       294.9746    
   136.0000       88241.00       297.0539    
   137.0000       85043.00       291.6213    
   138.0000       74258.00       272.5032    
   139.0000       74224.00       272.4408    
   140.0000       70365.00       265.2640    
   141.0000       72201.00       268.7024    
   142.0000       75611.00       274.9745    
   143.0000       80361.00       283.4802    
   144.0000       85665.00       292.6859    
   145.0000       89130.00       298.5465    
   146.0000       91095.00       301.8195    
   147.0000       95691.00       309.3396    
   148.0000       91810.00       303.0016    
   149.0000       91677.00       302.7821    
   150.0000       79998.00       282.8392    
   151.0000       82344.00       286.9565    
   152.0000       85928.00       293.1348    
   153.0000       83852.00       289.5721    
   154.0000       84791.00       291.1889    
   155.0000       81332.00       285.1877    
   156.0000       85832.00       292.9710    
   157.0000       88966.00       298.2717    
   158.0000       86970.00       294.9068    
   159.0000       72532.00       269.3177    
   160.0000       114237.0       337.9897    
   161.0000       115891.0       340.4277    
   162.0000       118851.0       344.7477    
   163.0000       118885.0       344.7970    
   164.0000       114135.0       337.8387    
   165.0000       105428.0       324.6968    
   166.0000       100486.0       316.9953    
   167.0000       99423.00       315.3141    
   168.0000       97103.00       311.6136    
   169.0000       107056.0       327.1941    
   170.0000       101168.0       318.0692    
   171.0000       100999.0       317.8034    
   172.0000       104804.0       323.7345    
   173.0000       97878.00       312.8546    
   174.0000       91682.00       302.7903    
   175.0000       92744.00       304.5390    
   176.0000       95678.00       309.3186    
   177.0000       91949.00       303.2309    
   178.0000       88609.00       297.6726    
   179.0000       89468.00       299.1120    
   180.0000       96741.00       311.0322    
   181.0000       94383.00       307.2182    
   182.0000       97072.00       311.5638    
   183.0000       100504.0       317.0237    
   184.0000       100843.0       317.5579    
   185.0000       102622.0       320.3467    
   186.0000       99775.00       315.8718    
   187.0000       98932.00       314.5346    
   188.0000       92743.00       304.5374    
   189.0000       94847.00       307.9724    
   190.0000       84854.00       291.2971    
   191.0000       84304.00       290.3515    
   192.0000       84013.00       289.8500    
   193.0000       78161.00       279.5729    
   194.0000       77811.00       278.9462    
   195.0000       78006.00       279.2955    
   196.0000       77180.00       277.8129    
   197.0000       75966.00       275.6193    
   198.0000       75498.00       274.7690    
   199.0000       78122.00       279.5031    
   200.0000       72472.00       269.2062    
   201.0000       73464.00       271.0424    
   202.0000       76730.00       277.0018    
   203.0000       79447.00       281.8634    
   204.0000       78043.00       279.3618    
   205.0000       78193.00       279.6301    
   206.0000       77729.00       278.7992    
   207.0000       81662.00       285.7656    
   208.0000       78154.00       279.5604    
   209.0000       81486.00       285.4575    
   210.0000       72115.00       268.5424    
   211.0000       74469.00       272.8901    
   212.0000       79242.00       281.4995    
   213.0000       76446.00       276.4887    
   214.0000       75605.00       274.9636    
   215.0000       74624.00       273.1740    
   216.0000       76981.00       277.4545    
   217.0000       77616.00       278.5965    
   218.0000       73379.00       270.8856    
   219.0000       71921.00       268.1809    
   220.0000       83457.00       288.8893    
   221.0000       77714.00       278.7723    
   222.0000       78497.00       280.1732    
   223.0000       80032.00       282.8993    
   224.0000       79927.00       282.7136    
   225.0000       77929.00       279.1577    
   226.0000       78319.00       279.8553    
   227.0000       79977.00       282.8021    
   228.0000       77150.00       277.7589    
   229.0000       81356.00       285.2297    
   230.0000       72465.00       269.1932    
   231.0000       73930.00       271.9007    
   232.0000       76792.00       277.1137    
   233.0000       75417.00       274.6216    
   234.0000       75230.00       274.2809    
   235.0000       76130.00       275.9167    
   236.0000       78208.00       279.6569    
   237.0000       76905.00       277.3175    
   238.0000       76488.00       276.5646    
   239.0000       70259.00       265.0641    
   240.0000       81789.00       285.9878    
   241.0000       78695.00       280.5263    
   242.0000       83163.00       288.3799    
   243.0000       80057.00       282.9435    
   244.0000       80119.00       283.0530    
   245.0000       82299.00       286.8780    
   246.0000       79401.00       281.7818    
   247.0000       80653.00       283.9947    
   248.0000       77608.00       278.5821    
   249.0000       82496.00       287.2212    
   250.0000       75861.00       275.4287    
   251.0000       77942.00       279.1809    
   252.0000       80970.00       284.5523    
   253.0000       79535.00       282.0195    
   254.0000       79520.00       281.9929    
   255.0000       79162.00       281.3574    
   256.0000       81269.00       285.0772    
   257.0000       80658.00       284.0035    
   258.0000       76591.00       276.7508    
   259.0000       71094.00       266.6346    
   260.0000       85007.00       291.5596    
   261.0000       84555.00       290.7834    
   262.0000       83010.00       288.1146    
   263.0000       82943.00       287.9983    
   264.0000       84247.00       290.2533    
   265.0000       84444.00       290.5925    
   266.0000       85958.00       293.1859    
   267.0000       90099.00       300.1649    
   268.0000       85224.00       291.9315    
   269.0000       91615.00       302.6797    
   270.0000       84196.00       290.1655    
   271.0000       84227.00       290.2189    
   272.0000       89611.00       299.3510    
   273.0000       87629.00       296.0220    
   274.0000       87224.00       295.3371    
   275.0000       86473.00       294.0629    
   276.0000       89821.00       299.7015    
   277.0000       86481.00       294.0765    
   278.0000       83179.00       288.4077    
   279.0000       73307.00       270.7527    
   280.0000       87990.00       296.6311    
   281.0000       85845.00       292.9932    
   282.0000       86604.00       294.2856    
   283.0000       86847.00       294.6982    
   284.0000       84768.00       291.1494    
   285.0000       84533.00       290.7456    
   286.0000       84614.00       290.8849    
   287.0000       86977.00       294.9186    
   288.0000       83467.00       288.9066    
   289.0000       88409.00       297.3365    
   290.0000       82099.00       286.5292    
   291.0000       84105.00       290.0086    
   292.0000       85435.00       292.2927    
   293.0000       83229.00       288.4944    
   294.0000       82203.00       286.7107    
   295.0000       84354.00       290.4376    
   296.0000       85778.00       292.8788    
   297.0000       82577.00       287.3622    
   298.0000       79905.00       282.6747    
   299.0000       80070.00       282.9664    
   300.0000       88068.00       296.7625    
   301.0000       82919.00       287.9566    
   302.0000       83133.00       288.3279    
   303.0000       83856.00       289.5790    
   304.0000       82255.00       286.8013    
   305.0000       84023.00       289.8672    
   306.0000       83382.00       288.7594    
   307.0000       83175.00       288.4008    
   308.0000       81168.00       284.9000    
   309.0000       87684.00       296.1148    
   310.0000       79164.00       281.3610    
   311.0000       82715.00       287.6021    
   312.0000       84497.00       290.6837    
   313.0000       81043.00       284.6805    
   314.0000       81845.00       286.0857    
   315.0000       80392.00       283.5348    
   316.0000       81881.00       286.1486    
   317.0000       83739.00       289.3769    
   318.0000       79795.00       282.4801    
   319.0000       74167.00       272.3362    
   320.0000       75908.00       275.5141    
   321.0000       79847.00       282.5721    
   322.0000       81777.00       285.9668    
   323.0000       81439.00       285.3752    
   324.0000       81248.00       285.0403    
   325.0000       81010.00       284.6226    
   326.0000       79553.00       282.0514    
   327.0000       80987.00       284.5822    
   328.0000       77422.00       278.2481    
   329.0000       84038.00       289.8931    
   330.0000       76270.00       276.1702    
   331.0000       77971.00       279.2329    
   332.0000       80382.00       283.5172    
   333.0000       76077.00       275.8206    
   334.0000       77532.00       278.4457    
   335.0000       77510.00       278.4062    
   336.0000       76932.00       277.3662    
   337.0000       78116.00       279.4924    
   338.0000       76850.00       277.2183    
   339.0000       74742.00       273.3898    
   340.0000       81943.00       286.2569    
   341.0000       77078.00       277.6292    
   342.0000       79185.00       281.3983    
   343.0000       80444.00       283.6265    
   344.0000       81707.00       285.8444    
   345.0000       83227.00       288.4909    
   346.0000       80092.00       283.0053    
   347.0000       80438.00       283.6159    
   348.0000       79806.00       282.4996    
   349.0000       84364.00       290.4548    
   350.0000       75748.00       275.2235    
   351.0000       78449.00       280.0875    
   352.0000       80321.00       283.4096    
   353.0000       77514.00       278.4134    
   354.0000       78059.00       279.3904    
   355.0000       79132.00       281.3041    
   356.0000       81301.00       285.1333    
   357.0000       80200.00       283.1960    
   358.0000       78811.00       280.7330    
   359.0000       83266.00       288.5585    
   360.0000       81904.00       286.1888    
   361.0000       78097.00       279.4584    
   362.0000       78718.00       280.5673    
   363.0000       80865.00       284.3677    
   364.0000       79965.00       282.7808    
   365.0000       79877.00       282.6252    
   366.0000       79210.00       281.4427    
   367.0000       81525.00       285.5258    
   368.0000       79170.00       281.3716    
   369.0000       83745.00       289.3873    
   370.0000       75032.00       273.9197    
   371.0000       76564.00       276.7020    
   372.0000       82272.00       286.8310    
   373.0000       78272.00       279.7713    
   374.0000       78141.00       279.5371    
   375.0000       79794.00       282.4783    
   376.0000       80207.00       283.2084    
   377.0000       80606.00       283.9120    
   378.0000       77596.00       278.5606    
   379.0000       74713.00       273.3368    
   380.0000       81546.00       285.5626    
   381.0000       74427.00       272.8131    
   382.0000       77765.00       278.8638    
   383.0000       81185.00       284.9298    
   384.0000       80032.00       282.8993    
   385.0000       80116.00       283.0477    
   386.0000       80299.00       283.3708    
   387.0000       82808.00       287.7638    
   388.0000       78878.00       280.8523    
   389.0000       84331.00       290.3980    
   390.0000       77694.00       278.7364    
   391.0000       80397.00       283.5436    
   392.0000       81026.00       284.6507    
   393.0000       77529.00       278.4403    
   394.0000       80981.00       284.5716    
   395.0000       81259.00       285.0596    
   396.0000       81707.00       285.8444    
   397.0000       82312.00       286.9007    
   398.0000       79002.00       281.0729    
   399.0000       82735.00       287.6369    
   400.0000       82198.00       286.7019    
   401.0000       81088.00       284.7596    
   402.0000       81088.00       284.7596    
   403.0000       81741.00       285.9038    
   404.0000       82722.00       287.6143    
   405.0000       84884.00       291.3486    
   406.0000       82754.00       287.6700    
   407.0000       81761.00       285.9388    
   408.0000       80009.00       282.8586    
   409.0000       84361.00       290.4496    
   410.0000       75511.00       274.7927    
   411.0000       80927.00       284.4767    
   412.0000       82795.00       287.7412    
   413.0000       80034.00       282.9028    
   414.0000       82151.00       286.6200    
   415.0000       80446.00       283.6300    
   416.0000       82254.00       286.7996    
   417.0000       81269.00       285.0772    
   418.0000       76974.00       277.4419    
   419.0000       75231.00       274.2827    
   420.0000       82843.00       287.8246    
   421.0000       81698.00       285.8286    
   422.0000       84643.00       290.9347    
   423.0000       84310.00       290.3618    
   424.0000       81297.00       285.1263    
   425.0000       84359.00       290.4462    
   426.0000       83941.00       289.7257    
   427.0000       85647.00       292.6551    
   428.0000       82553.00       287.3204    
   429.0000       87337.00       295.5284    
   430.0000       78659.00       280.4621    
   431.0000       81318.00       285.1631    
   432.0000       84738.00       291.0979    
   433.0000       81879.00       286.1451    
   434.0000       82938.00       287.9896    
   435.0000       82720.00       287.6108    
   436.0000       82343.00       286.9547    
   437.0000       83321.00       288.6538    
   438.0000       82113.00       286.5536    
   439.0000       80152.00       283.1113    
   440.0000       86110.00       293.4451    
   441.0000       82654.00       287.4961    
   442.0000       81328.00       285.1806    
   443.0000       80454.00       283.6441    
   444.0000       81924.00       286.2237    
   445.0000       83040.00       288.1666    
   446.0000       82813.00       287.7725    
   447.0000       82404.00       287.0610    
   448.0000       80671.00       284.0264    
   449.0000       86152.00       293.5166    
   450.0000       79569.00       282.0798    
   451.0000       81160.00       284.8860    
   452.0000       83225.00       288.4874    
   453.0000       80397.00       283.5436    
   454.0000       80367.00       283.4908    
   455.0000       81624.00       285.6991    
   456.0000       82903.00       287.9288    
   457.0000       81128.00       284.8298    
   458.0000       79731.00       282.3668    
   459.0000       76387.00       276.3820    
   460.0000       93220.00       305.3195    
   461.0000       80694.00       284.0669    
   462.0000       80623.00       283.9419    
   463.0000       83828.00       289.5306    
   464.0000       83393.00       288.7785    
   465.0000       82507.00       287.2403    
   466.0000       81663.00       285.7674    
   467.0000       84068.00       289.9448    
   468.0000       79948.00       282.7508    
   469.0000       86113.00       293.4502    
   470.0000       80506.00       283.7358    
   471.0000       80336.00       283.4361    
   472.0000       80182.00       283.1643    
   473.0000       79698.00       282.3083    
   474.0000       79430.00       281.8333    
   475.0000       80019.00       282.8763    
   476.0000       83935.00       289.7154    
   477.0000       81402.00       285.3104    
   478.0000       79560.00       282.0638    
   479.0000       82715.00       287.6021    
   480.0000       74728.00       273.3642    
   481.0000       80765.00       284.1918    
   482.0000       82030.00       286.4088    
   483.0000       80646.00       283.9824    
   484.0000       78422.00       280.0393    
   485.0000       79195.00       281.4161    
   486.0000       81282.00       285.1000    
   487.0000       82301.00       286.8815    
   488.0000       79301.00       281.6043    
   489.0000       85407.00       292.2448    
   490.0000       78457.00       280.1018    
   491.0000       77994.00       279.2740    
   492.0000       82294.00       286.8693    
   493.0000       79626.00       282.1808    
   494.0000       80386.00       283.5243    
   495.0000       79566.00       282.0745    
   496.0000       80986.00       284.5804    
   497.0000       81965.00       286.2953    
   498.0000       79652.00       282.2269    
   499.0000       79217.00       281.4551    
   500.0000       78619.00       280.3908    
   501.0000       78704.00       280.5423    
   502.0000       78917.00       280.9217    
   503.0000       77631.00       278.6234    
   504.0000       79326.00       281.6487    
   505.0000       81892.00       286.1678    
   506.0000       80822.00       284.2921    
   507.0000       82762.00       287.6839    
   508.0000       78762.00       280.6457    
   509.0000       83160.00       288.3748    
   510.0000       76474.00       276.5393    
   511.0000       79638.00       282.2021    
   512.0000       80655.00       283.9982    
   513.0000       77431.00       278.2643    
   514.0000       79370.00       281.7268    
   515.0000       80278.00       283.3337    
   516.0000       81721.00       285.8689    
   517.0000       82034.00       286.4158    
   518.0000       80681.00       284.0440    
   519.0000       81240.00       285.0263    
   520.0000       86502.00       294.1122    
   521.0000       77618.00       278.6001    
   522.0000       79448.00       281.8652    
   523.0000       81111.00       284.7999    
   524.0000       80098.00       283.0159    
   525.0000       79959.00       282.7702    
   526.0000       80508.00       283.7393    
   527.0000       82283.00       286.8501    
   528.0000       77787.00       278.9032    
   529.0000       85133.00       291.7756    
   530.0000       78015.00       279.3116    
   531.0000       80041.00       282.9152    
   532.0000       80626.00       283.9472    
   533.0000       79907.00       282.6783    
   534.0000       79502.00       281.9610    
   535.0000       78811.00       280.7330    
   536.0000       84305.00       290.3532    
   537.0000       82781.00       287.7169    
   538.0000       78826.00       280.7597    
   539.0000       79543.00       282.0337    
   540.0000       81858.00       286.1084    
   541.0000       78668.00       280.4781    
   542.0000       79823.00       282.5296    
   543.0000       82585.00       287.3761    
   544.0000       80927.00       284.4767    
   545.0000       82037.00       286.4210    
   546.0000       81431.00       285.3612    
   547.0000       84200.00       290.1724    
   548.0000       80968.00       284.5488    
   549.0000       85415.00       292.2585    
   550.0000       79550.00       282.0461    
   551.0000       80472.00       283.6759    
   552.0000       82906.00       287.9340    
   553.0000       80253.00       283.2896    
   554.0000       81320.00       285.1666    
   555.0000       80781.00       284.2200    
   556.0000       81825.00       286.0507    
   557.0000       82501.00       287.2299    
   558.0000       78898.00       280.8879    
   559.0000       73094.00       270.3590    
   560.0000       79002.00       281.0729    
   561.0000       79300.00       281.6026    
   562.0000       79779.00       282.4518    
   563.0000       80251.00       283.2861    
   564.0000       81331.00       285.1859    
   565.0000       82204.00       286.7124    
   566.0000       82747.00       287.6578    
   567.0000       81513.00       285.5048    
   568.0000       77413.00       278.2319    
   569.0000       84574.00       290.8161    
   570.0000       75786.00       275.2926    
   571.0000       77603.00       278.5732    
   572.0000       82289.00       286.8606    
   573.0000       79380.00       281.7446    
   574.0000       80320.00       283.4078    
   575.0000       78853.00       280.8078    
   576.0000       79246.00       281.5067    
   577.0000       79770.00       282.4358    
   578.0000       75797.00       275.3126    
   579.0000       64485.00       253.9390    
   580.0000       77777.00       278.8853    
   581.0000       77922.00       279.1451    
   582.0000       77476.00       278.3451    
   583.0000       80184.00       283.1678    
   584.0000       80414.00       283.5736    
   585.0000       79236.00       281.4889    
   586.0000       78010.00       279.3027    
   587.0000       80030.00       282.8958    
   588.0000       76103.00       275.8677    
   589.0000       81720.00       285.8671    
   590.0000       73463.00       271.0406    
   591.0000       72986.00       270.1592    
   592.0000       77472.00       278.3379    
   593.0000       72865.00       269.9352    
   594.0000       73234.00       270.6178    
   595.0000       75891.00       275.4832    
   596.0000       75902.00       275.5032    
   597.0000       71489.00       267.3743    
   598.0000       72184.00       268.6708    
   599.0000       69138.00       262.9411    
   600.0000       76308.00       276.2390    
   601.0000       72068.00       268.4548    
   602.0000       72484.00       269.2285    
   603.0000       74990.00       273.8430    
   604.0000       74112.00       272.2352    
   605.0000       73217.00       270.5864    
   606.0000       71378.00       267.1666    
   607.0000       72895.00       269.9908    
   608.0000       72183.00       268.6689    
   609.0000       75029.00       273.9142    
   610.0000       68712.00       262.1297    
   611.0000       71200.00       266.8333    
   612.0000       71493.00       267.3817    
   613.0000       69136.00       262.9373    
   614.0000       68921.00       262.5281    
   615.0000       68693.00       262.0935    
   616.0000       68826.00       262.3471    
   617.0000       70398.00       265.3262    
   618.0000       80461.00       283.6565    
   619.0000       82793.00       287.7377    
   620.0000       98615.00       314.0302    
   621.0000       82316.00       286.9077    
   622.0000       83183.00       288.4146    
   623.0000       85148.00       291.8013    
   624.0000       82784.00       287.7221    
   625.0000       84152.00       290.0896    
   626.0000       82775.00       287.7065    
   627.0000       84611.00       290.8797    
   628.0000       80731.00       284.1320    
   629.0000       85216.00       291.9178    
   630.0000       78186.00       279.6176    
   631.0000       78663.00       280.4692    
   632.0000       82076.00       286.4891    
   633.0000       78745.00       280.6154    
   634.0000       79304.00       281.6096    
   635.0000       79508.00       281.9716    
   636.0000       80835.00       284.3150    
   637.0000       81719.00       285.8654    
   638.0000       79327.00       281.6505    
   639.0000       79684.00       282.2835    
