sample v-GeO2 850K	                 21-11-07  2000.000K
   77.00000       80244.00       283.2737    
   78.00000       74357.00       272.6848    
   79.00000       64931.00       254.8156    
   80.00000       78715.00       280.5620    
   81.00000       77108.00       277.6833    
   82.00000       77367.00       278.1492    
   83.00000       77441.00       278.2822    
   84.00000       77144.00       277.7481    
   85.00000       78413.00       280.0232    
   86.00000       74622.00       273.1703    
   87.00000       76245.00       276.1250    
   88.00000       77875.00       279.0609    
   89.00000       81275.00       285.0877    
   90.00000       72702.00       269.6331    
   91.00000       75251.00       274.3192    
   92.00000       76157.00       275.9656    
   93.00000       74697.00       273.3075    
   94.00000       76642.00       276.8429    
   95.00000       75749.00       275.2254    
   96.00000       75745.00       275.2181    
   97.00000       77460.00       278.3164    
   98.00000       75695.00       275.1273    
   99.00000       71149.00       266.7377    
   100.0000       73302.00       270.7434    
   101.0000       75257.00       274.3301    
   102.0000       76399.00       276.4037    
   103.0000       80084.00       282.9912    
   104.0000       79855.00       282.5863    
   105.0000       80455.00       283.6459    
   106.0000       78258.00       279.7463    
   107.0000       81003.00       284.6103    
   108.0000       78270.00       279.7678    
   109.0000       83948.00       289.7378    
   110.0000       76747.00       277.0325    
   111.0000       79406.00       281.7907    
   112.0000       81702.00       285.8356    
   113.0000       75986.00       275.6556    
   114.0000       77803.00       278.9319    
   115.0000       77026.00       277.5356    
   116.0000       77415.00       278.2355    
   117.0000       76037.00       275.7481    
   118.0000       70980.00       266.4207    
   119.0000       63667.00       252.3232    
   120.0000       81902.00       286.1852    
   121.0000       75408.00       274.6052    
   122.0000       79353.00       281.6967    
   123.0000       79938.00       282.7331    
   124.0000       77568.00       278.5103    
   125.0000       78148.00       279.5497    
   126.0000       78983.00       281.0392    
   127.0000       79766.00       282.4287    
   128.0000       75909.00       275.5159    
   129.0000       82115.00       286.5572    
   130.0000       75168.00       274.1678    
   131.0000       78014.00       279.3099    
   132.0000       80620.00       283.9366    
   133.0000       77831.00       278.9821    
   134.0000       78912.00       280.9128    
   135.0000       77877.00       279.0645    
   136.0000       79781.00       282.4553    
   137.0000       81937.00       286.2464    
   138.0000       78454.00       280.0964    
   139.0000       81641.00       285.7289    
   140.0000       78695.00       280.5263    
   141.0000       79973.00       282.7950    
   142.0000       81862.00       286.1154    
   143.0000       84668.00       290.9777    
   144.0000       85350.00       292.1472    
   145.0000       85536.00       292.4654    
   146.0000       84826.00       291.2490    
   147.0000       88676.00       297.7852    
   148.0000       86997.00       294.9525    
   149.0000       93528.00       305.8235    
   150.0000       86773.00       294.5726    
   151.0000       90170.00       300.2832    
   152.0000       94314.00       307.1058    
   153.0000       92305.00       303.8174    
   154.0000       93234.00       305.3424    
   155.0000       90276.00       300.4597    
   156.0000       94158.00       306.8517    
   157.0000       96544.00       310.7153    
   158.0000       88642.00       297.7281    
   159.0000       70367.00       265.2678    
   160.0000       102741.0       320.5324    
   161.0000       99072.00       314.7570    
   162.0000       100746.0       317.4051    
   163.0000       100425.0       316.8990    
   164.0000       101776.0       319.0235    
   165.0000       102293.0       319.8328    
   166.0000       101664.0       318.8479    
   167.0000       103052.0       321.0171    
   168.0000       98078.00       313.1741    
   169.0000       106329.0       326.0813    
   170.0000       99043.00       314.7110    
   171.0000       99529.00       315.4822    
   172.0000       103095.0       321.0841    
   173.0000       97401.00       312.0913    
   174.0000       96342.00       310.3901    
   175.0000       100542.0       317.0836    
   176.0000       102201.0       319.6889    
   177.0000       98059.00       313.1437    
   178.0000       93598.00       305.9379    
   179.0000       90865.00       301.4382    
   180.0000       100122.0       316.4206    
   181.0000       97215.00       311.7932    
   182.0000       98111.00       313.2267    
   183.0000       98474.00       313.8057    
   184.0000       97377.00       312.0529    
   185.0000       97308.00       311.9423    
   186.0000       93842.00       306.3364    
   187.0000       92819.00       304.6621    
   188.0000       89196.00       298.6570    
   189.0000       93972.00       306.5485    
   190.0000       85455.00       292.3269    
   191.0000       85622.00       292.6124    
   192.0000       86552.00       294.1972    
   193.0000       82965.00       288.0365    
   194.0000       82555.00       287.3239    
   195.0000       82761.00       287.6821    
   196.0000       81034.00       284.6647    
   197.0000       80760.00       284.1830    
   198.0000       79631.00       282.1897    
   199.0000       81235.00       285.0175    
   200.0000       75400.00       274.5906    
   201.0000       75384.00       274.5615    
   202.0000       78357.00       279.9232    
   203.0000       79186.00       281.4001    
   204.0000       77103.00       277.6743    
   205.0000       76580.00       276.7309    
   206.0000       75960.00       275.6084    
   207.0000       79339.00       281.6718    
   208.0000       76121.00       275.9003    
   209.0000       80017.00       282.8728    
   210.0000       71779.00       267.9160    
   211.0000       74659.00       273.2380    
   212.0000       79216.00       281.4534    
   213.0000       76750.00       277.0379    
   214.0000       75845.00       275.3997    
   215.0000       74799.00       273.4940    
   216.0000       76283.00       276.1938    
   217.0000       77137.00       277.7355    
   218.0000       72381.00       269.0372    
   219.0000       70863.00       266.2010    
   220.0000       81402.00       285.3104    
   221.0000       75013.00       273.8850    
   222.0000       75630.00       275.0091    
   223.0000       76974.00       277.4419    
   224.0000       76514.00       276.6116    
   225.0000       75989.00       275.6610    
   226.0000       76767.00       277.0686    
   227.0000       79539.00       282.0266    
   228.0000       76775.00       277.0830    
   229.0000       81206.00       284.9667    
   230.0000       72670.00       269.5737    
   231.0000       74949.00       273.7682    
   232.0000       77445.00       278.2894    
   233.0000       76983.00       277.4581    
   234.0000       76096.00       275.8550    
   235.0000       76584.00       276.7381    
   236.0000       77594.00       278.5570    
   237.0000       76402.00       276.4091    
   238.0000       75801.00       275.3198    
   239.0000       69363.00       263.3686    
   240.0000       81181.00       284.9228    
   241.0000       77587.00       278.5444    
   242.0000       81176.00       284.9140    
   243.0000       78654.00       280.4532    
   244.0000       79213.00       281.4480    
   245.0000       82207.00       286.7176    
   246.0000       80590.00       283.8838    
   247.0000       81911.00       286.2010    
   248.0000       79284.00       281.5742    
   249.0000       84074.00       289.9552    
   250.0000       78058.00       279.3886    
   251.0000       80319.00       283.4061    
   252.0000       82905.00       287.9323    
   253.0000       80353.00       283.4660    
   254.0000       82233.00       286.7630    
   255.0000       80611.00       283.9208    
   256.0000       82563.00       287.3378    
   257.0000       81922.00       286.2202    
   258.0000       77798.00       278.9229    
   259.0000       71749.00       267.8600    
   260.0000       85906.00       293.0973    
   261.0000       85398.00       292.2294    
   262.0000       83417.00       288.8200    
   263.0000       83567.00       289.0796    
   264.0000       84366.00       290.4583    
   265.0000       85144.00       291.7944    
   266.0000       86338.00       293.8333    
   267.0000       89764.00       299.6064    
   268.0000       85345.00       292.1387    
   269.0000       91739.00       302.8845    
   270.0000       83434.00       288.8495    
   271.0000       83144.00       288.3470    
   272.0000       88215.00       297.0101    
   273.0000       85810.00       292.9334    
   274.0000       85465.00       292.3440    
   275.0000       84747.00       291.1134    
   276.0000       87441.00       295.7043    
   277.0000       84298.00       290.3412    
   278.0000       81957.00       286.2813    
   279.0000       71817.00       267.9869    
   280.0000       88056.00       296.7423    
   281.0000       85267.00       292.0051    
   282.0000       86097.00       293.4229    
   283.0000       86652.00       294.3671    
   284.0000       85084.00       291.6916    
   285.0000       86048.00       293.3394    
   286.0000       85893.00       293.0751    
   287.0000       88100.00       296.8164    
   288.0000       84350.00       290.4307    
   289.0000       88609.00       297.6726    
   290.0000       82652.00       287.4926    
   291.0000       84467.00       290.6321    
   292.0000       86458.00       294.0374    
   293.0000       83414.00       288.8148    
   294.0000       83119.00       288.3036    
   295.0000       84375.00       290.4738    
   296.0000       84662.00       290.9673    
   297.0000       83488.00       288.9429    
   298.0000       80222.00       283.2349    
   299.0000       80472.00       283.6759    
   300.0000       88245.00       297.0606    
   301.0000       83238.00       288.5100    
   302.0000       84227.00       290.2189    
   303.0000       84678.00       290.9948    
   304.0000       83242.00       288.5169    
   305.0000       84922.00       291.4138    
   306.0000       83668.00       289.2542    
   307.0000       83630.00       289.1885    
   308.0000       82012.00       286.3774    
   309.0000       88304.00       297.1599    
   310.0000       80212.00       283.2172    
   311.0000       83446.00       288.8702    
   312.0000       84801.00       291.2061    
   313.0000       81550.00       285.5696    
   314.0000       82619.00       287.4352    
   315.0000       81072.00       284.7314    
   316.0000       81101.00       284.7824    
   317.0000       84169.00       290.1189    
   318.0000       79921.00       282.7030    
   319.0000       75039.00       273.9325    
   320.0000       76949.00       277.3968    
   321.0000       80012.00       282.8639    
   322.0000       82110.00       286.5484    
   323.0000       81974.00       286.3110    
   324.0000       81151.00       284.8701    
   325.0000       81410.00       285.3244    
   326.0000       79995.00       282.8339    
   327.0000       80691.00       284.0616    
   328.0000       77513.00       278.4116    
   329.0000       83587.00       289.1142    
   330.0000       76241.00       276.1177    
   331.0000       77854.00       279.0233    
   332.0000       79988.00       282.8215    
   333.0000       76443.00       276.4833    
   334.0000       77623.00       278.6090    
   335.0000       77547.00       278.4726    
   336.0000       76800.00       277.1281    
   337.0000       78173.00       279.5944    
   338.0000       76643.00       276.8447    
   339.0000       75332.00       274.4668    
   340.0000       81341.00       285.2034    
   341.0000       77527.00       278.4367    
   342.0000       79243.00       281.5013    
   343.0000       80523.00       283.7657    
   344.0000       81457.00       285.4067    
   345.0000       83162.00       288.3782    
   346.0000       79941.00       282.7384    
   347.0000       79960.00       282.7720    
   348.0000       80345.00       283.4519    
   349.0000       84090.00       289.9828    
   350.0000       75814.00       275.3434    
   351.0000       78666.00       280.4746    
   352.0000       80545.00       283.8045    
   353.0000       77773.00       278.8781    
   354.0000       78520.00       280.2142    
   355.0000       79163.00       281.3592    
   356.0000       81808.00       286.0210    
   357.0000       80640.00       283.9718    
   358.0000       78688.00       280.5138    
   359.0000       83227.00       288.4909    
   360.0000       81510.00       285.4996    
   361.0000       78317.00       279.8517    
   362.0000       78763.00       280.6475    
   363.0000       80723.00       284.1179    
   364.0000       80249.00       283.2825    
   365.0000       80275.00       283.3284    
   366.0000       79603.00       282.1400    
   367.0000       81562.00       285.5906    
   368.0000       79343.00       281.6789    
   369.0000       83982.00       289.7965    
   370.0000       76015.00       275.7082    
   371.0000       76341.00       276.2987    
   372.0000       82410.00       287.0714    
   373.0000       78598.00       280.3534    
   374.0000       78067.00       279.4047    
   375.0000       79042.00       281.1441    
   376.0000       80144.00       283.0972    
   377.0000       80567.00       283.8433    
   378.0000       77234.00       277.9101    
   379.0000       74593.00       273.1172    
   380.0000       81283.00       285.1017    
   381.0000       73719.00       271.5124    
   382.0000       77767.00       278.8673    
   383.0000       80931.00       284.4837    
   384.0000       79982.00       282.8109    
   385.0000       80751.00       284.1672    
   386.0000       80209.00       283.2119    
   387.0000       82897.00       287.9184    
   388.0000       78741.00       280.6083    
   389.0000       83877.00       289.6153    
   390.0000       77499.00       278.3864    
   391.0000       80199.00       283.1943    
   392.0000       80727.00       284.1250    
   393.0000       77401.00       278.2104    
   394.0000       81178.00       284.9175    
   395.0000       81512.00       285.5031    
   396.0000       81030.00       284.6577    
   397.0000       82521.00       287.2647    
   398.0000       78776.00       280.6706    
   399.0000       82296.00       286.8728    
   400.0000       82323.00       286.9199    
   401.0000       80870.00       284.3765    
   402.0000       81183.00       284.9263    
   403.0000       82158.00       286.6322    
   404.0000       82122.00       286.5694    
   405.0000       85161.00       291.8236    
   406.0000       82883.00       287.8941    
   407.0000       81733.00       285.8898    
   408.0000       79989.00       282.8233    
   409.0000       84458.00       290.6166    
   410.0000       75705.00       275.1454    
   411.0000       81460.00       285.4120    
   412.0000       83295.00       288.6087    
   413.0000       80790.00       284.2358    
   414.0000       82651.00       287.4909    
   415.0000       80880.00       284.3941    
   416.0000       82024.00       286.3983    
   417.0000       81811.00       286.0262    
   418.0000       76863.00       277.2418    
   419.0000       75987.00       275.6574    
   420.0000       83295.00       288.6087    
   421.0000       81939.00       286.2499    
   422.0000       85349.00       292.1455    
   423.0000       84440.00       290.5856    
   424.0000       81362.00       285.2402    
   425.0000       85162.00       291.8253    
   426.0000       83977.00       289.7878    
   427.0000       85555.00       292.4979    
   428.0000       82654.00       287.4961    
   429.0000       87906.00       296.4895    
   430.0000       79333.00       281.6611    
   431.0000       81700.00       285.8321    
   432.0000       85562.00       292.5098    
   433.0000       82320.00       286.9146    
   434.0000       83453.00       288.8823    
   435.0000       84047.00       289.9086    
   436.0000       82304.00       286.8867    
   437.0000       84175.00       290.1293    
   438.0000       83410.00       288.8079    
   439.0000       80856.00       284.3519    
   440.0000       86255.00       293.6920    
   441.0000       83298.00       288.6139    
   442.0000       82102.00       286.5345    
   443.0000       81430.00       285.3594    
   444.0000       82381.00       287.0209    
   445.0000       83762.00       289.4167    
   446.0000       83236.00       288.5065    
   447.0000       83185.00       288.4181    
   448.0000       81426.00       285.3524    
   449.0000       88040.00       296.7154    
   450.0000       80092.00       283.0053    
   451.0000       82314.00       286.9042    
   452.0000       83964.00       289.7654    
   453.0000       80903.00       284.4345    
   454.0000       81375.00       285.2630    
   455.0000       81856.00       286.1049    
   456.0000       82930.00       287.9757    
   457.0000       82254.00       286.7996    
   458.0000       80758.00       284.1795    
   459.0000       76624.00       276.8104    
   460.0000       93957.00       306.5240    
   461.0000       80971.00       284.5540    
   462.0000       81394.00       285.2963    
   463.0000       83786.00       289.4581    
   464.0000       84216.00       290.1999    
   465.0000       83735.00       289.3700    
   466.0000       81727.00       285.8793    
   467.0000       83799.00       289.4806    
   468.0000       80468.00       283.6688    
   469.0000       86233.00       293.6546    
   470.0000       80744.00       284.1549    
   471.0000       80622.00       283.9401    
   472.0000       80523.00       283.7657    
   473.0000       79627.00       282.1826    
   474.0000       79996.00       282.8356    
   475.0000       80982.00       284.5734    
   476.0000       83620.00       289.1712    
   477.0000       81906.00       286.1922    
   478.0000       79843.00       282.5650    
   479.0000       82527.00       287.2751    
   480.0000       74460.00       272.8736    
   481.0000       81298.00       285.1281    
   482.0000       82043.00       286.4315    
   483.0000       80755.00       284.1743    
   484.0000       78972.00       281.0196    
   485.0000       79559.00       282.0620    
   486.0000       80899.00       284.4275    
   487.0000       82084.00       286.5031    
   488.0000       79996.00       282.8356    
   489.0000       85353.00       292.1523    
   490.0000       77921.00       279.1433    
   491.0000       78040.00       279.3564    
   492.0000       81945.00       286.2604    
   493.0000       79686.00       282.2871    
   494.0000       80810.00       284.2710    
   495.0000       79475.00       281.9131    
   496.0000       80587.00       283.8785    
   497.0000       82490.00       287.2107    
   498.0000       79747.00       282.3951    
   499.0000       78934.00       280.9520    
   500.0000       79164.00       281.3610    
   501.0000       78144.00       279.5425    
   502.0000       78651.00       280.4478    
   503.0000       78499.00       280.1767    
   504.0000       79385.00       281.7534    
   505.0000       82154.00       286.6252    
   506.0000       81634.00       285.7166    
   507.0000       82435.00       287.1150    
   508.0000       78541.00       280.2517    
   509.0000       83777.00       289.4426    
   510.0000       76291.00       276.2083    
   511.0000       80526.00       283.7710    
   512.0000       81142.00       284.8543    
   513.0000       77917.00       279.1362    
   514.0000       79695.00       282.3030    
   515.0000       80123.00       283.0601    
   516.0000       80805.00       284.2622    
   517.0000       81352.00       285.2227    
   518.0000       80407.00       283.5613    
   519.0000       81152.00       284.8719    
   520.0000       86508.00       294.1224    
   521.0000       77888.00       279.0842    
   522.0000       79727.00       282.3597    
   523.0000       81415.00       285.3331    
   524.0000       80321.00       283.4096    
   525.0000       80019.00       282.8763    
   526.0000       80527.00       283.7728    
   527.0000       82990.00       288.0799    
   528.0000       77737.00       278.8136    
   529.0000       84405.00       290.5254    
   530.0000       78204.00       279.6498    
   531.0000       79982.00       282.8109    
   532.0000       81429.00       285.3577    
   533.0000       80084.00       282.9912    
   534.0000       79356.00       281.7020    
   535.0000       78420.00       280.0357    
   536.0000       83961.00       289.7603    
   537.0000       81965.00       286.2953    
   538.0000       78944.00       280.9698    
   539.0000       79072.00       281.1974    
   540.0000       81891.00       286.1660    
   541.0000       78836.00       280.7775    
   542.0000       80689.00       284.0581    
   543.0000       82556.00       287.3256    
   544.0000       80858.00       284.3554    
   545.0000       82036.00       286.4193    
   546.0000       81917.00       286.2115    
   547.0000       83429.00       288.8408    
   548.0000       80625.00       283.9454    
   549.0000       85636.00       292.6363    
   550.0000       79277.00       281.5617    
   551.0000       80093.00       283.0071    
   552.0000       82471.00       287.1776    
   553.0000       80248.00       283.2808    
   554.0000       81450.00       285.3945    
   555.0000       81252.00       285.0474    
   556.0000       82025.00       286.4001    
   557.0000       82933.00       287.9809    
   558.0000       78922.00       280.9306    
   559.0000       73303.00       270.7453    
   560.0000       80085.00       282.9929    
   561.0000       78929.00       280.9431    
   562.0000       79307.00       281.6150    
   563.0000       80265.00       283.3108    
   564.0000       81333.00       285.1894    
   565.0000       82315.00       286.9059    
   566.0000       82421.00       287.0906    
   567.0000       82606.00       287.4126    
   568.0000       78563.00       280.2909    
   569.0000       84715.00       291.0584    
   570.0000       76098.00       275.8587    
   571.0000       77809.00       278.9427    
   572.0000       82386.00       287.0296    
   573.0000       78554.00       280.2749    
   574.0000       80643.00       283.9771    
   575.0000       78845.00       280.7935    
   576.0000       78968.00       281.0125    
   577.0000       80130.00       283.0724    
   578.0000       76507.00       276.5990    
   579.0000       65137.00       255.2195    
   580.0000       77778.00       278.8871    
   581.0000       78419.00       280.0339    
   582.0000       78771.00       280.6617    
   583.0000       80245.00       283.2755    
   584.0000       79728.00       282.3615    
   585.0000       79980.00       282.8073    
   586.0000       77718.00       278.7795    
   587.0000       80468.00       283.6688    
   588.0000       76537.00       276.6532    
   589.0000       82160.00       286.6357    
   590.0000       74151.00       272.3068    
   591.0000       73691.00       271.4609    
   592.0000       77800.00       278.9265    
   593.0000       72265.00       268.8215    
   594.0000       74014.00       272.0551    
   595.0000       76094.00       275.8514    
   596.0000       76394.00       276.3947    
   597.0000       71630.00       267.6378    
   598.0000       72525.00       269.3047    
   599.0000       69442.00       263.5185    
   600.0000       76641.00       276.8411    
   601.0000       72469.00       269.2007    
   602.0000       72775.00       269.7684    
   603.0000       74204.00       272.4041    
   604.0000       74291.00       272.5638    
   605.0000       73613.00       271.3172    
   606.0000       71415.00       267.2358    
   607.0000       73165.00       270.4903    
   608.0000       72307.00       268.8996    
   609.0000       75369.00       274.5341    
   610.0000       69602.00       263.8219    
   611.0000       71257.00       266.9401    
   612.0000       71855.00       268.0578    
   613.0000       69623.00       263.8617    
   614.0000       69649.00       263.9110    
   615.0000       69682.00       263.9735    
   616.0000       69428.00       263.4919    
   617.0000       70710.00       265.9135    
   618.0000       81174.00       284.9105    
   619.0000       83269.00       288.5637    
   620.0000       99716.00       315.7784    
   621.0000       82893.00       287.9114    
   622.0000       83852.00       289.5721    
   623.0000       85004.00       291.5544    
   624.0000       83576.00       289.0952    
   625.0000       84728.00       291.0807    
   626.0000       83302.00       288.6208    
   627.0000       84282.00       290.3136    
   628.0000       81072.00       284.7314    
   629.0000       85762.00       292.8515    
   630.0000       77922.00       279.1451    
   631.0000       79134.00       281.3076    
   632.0000       83622.00       289.1747    
   633.0000       78791.00       280.6974    
   634.0000       79246.00       281.5067    
   635.0000       79906.00       282.6765    
   636.0000       80864.00       284.3660    
   637.0000       81202.00       284.9597    
   638.0000       80118.00       283.0512    
   639.0000       80282.00       283.3408    
