Vanadium rnace avelenght calibration                         26-11-07  2000.000K
   77.00000       54983.00       234.4845    
   78.00000       51953.00       227.9320    
   79.00000       45882.00       214.2008    
   80.00000       55787.00       236.1927    
   81.00000       55635.00       235.8707    
   82.00000       55779.00       236.1758    
   83.00000       56411.00       237.5100    
   84.00000       56305.00       237.2867    
   85.00000       57386.00       239.5538    
   86.00000       55395.00       235.3614    
   87.00000       56422.00       237.5332    
   88.00000       57221.00       239.2091    
   89.00000       60041.00       245.0327    
   90.00000       53576.00       231.4649    
   91.00000       55648.00       235.8983    
   92.00000       56165.00       236.9916    
   93.00000       55579.00       235.7520    
   94.00000       56259.00       237.1898    
   95.00000       55824.00       236.2710    
   96.00000       55820.00       236.2626    
   97.00000       56736.00       238.1932    
   98.00000       55933.00       236.5016    
   99.00000       52945.00       230.0978    
   100.0000       53009.00       230.2368    
   101.0000       54644.00       233.7606    
   102.0000       54838.00       234.1752    
   103.0000       57754.00       240.3206    
   104.0000       57678.00       240.1624    
   105.0000       58363.00       241.5844    
   106.0000       56245.00       237.1603    
   107.0000       59011.00       242.9218    
   108.0000       56729.00       238.1785    
   109.0000       61089.00       247.1619    
   110.0000       57239.00       239.2467    
   111.0000       59931.00       244.8081    
   112.0000       61875.00       248.7469    
   113.0000       57426.00       239.6372    
   114.0000       58073.00       240.9834    
   115.0000       56859.00       238.4512    
   116.0000       57330.00       239.4368    
   117.0000       55877.00       236.3832    
   118.0000       52533.00       229.2008    
   119.0000       46920.00       216.6102    
   120.0000       59639.00       244.2110    
   121.0000       55806.00       236.2329    
   122.0000       58225.00       241.2986    
   123.0000       58542.00       241.9545    
   124.0000       56922.00       238.5833    
   125.0000       56935.00       238.6106    
   126.0000       57128.00       239.0146    
   127.0000       57692.00       240.1916    
   128.0000       54792.00       234.0769    
   129.0000       59818.00       244.5772    
   130.0000       54533.00       233.5230    
   131.0000       56017.00       236.6791    
   132.0000       58471.00       241.8078    
   133.0000       55486.00       235.5547    
   134.0000       56054.00       236.7573    
   135.0000       55043.00       234.6124    
   136.0000       56264.00       237.2003    
   137.0000       57535.00       239.8645    
   138.0000       54365.00       233.1630    
   139.0000       56876.00       238.4869    
   140.0000       53420.00       231.1277    
   141.0000       54416.00       233.2724    
   142.0000       55531.00       235.6502    
   143.0000       56567.00       237.8382    
   144.0000       56155.00       236.9705    
   145.0000       55877.00       236.3832    
   146.0000       55227.00       235.0043    
   147.0000       57674.00       240.1541    
   148.0000       55708.00       236.0254    
   149.0000       59268.00       243.4502    
   150.0000       54604.00       233.6750    
   151.0000       56477.00       237.6489    
   152.0000       57753.00       240.3185    
   153.0000       56514.00       237.7267    
   154.0000       56618.00       237.9454    
   155.0000       54189.00       232.7853    
   156.0000       57019.00       238.7865    
   157.0000       57179.00       239.1213    
   158.0000       52462.00       229.0459    
   159.0000       40228.00       200.5692    
   160.0000       59165.00       243.2386    
   161.0000       56947.00       238.6357    
   162.0000       57328.00       239.4327    
   163.0000       57489.00       239.7686    
   164.0000       57418.00       239.6205    
   165.0000       56998.00       238.7425    
   166.0000       56881.00       238.4974    
   167.0000       57194.00       239.1527    
   168.0000       55038.00       234.6018    
   169.0000       59335.00       243.5878    
   170.0000       55478.00       235.5377    
   171.0000       54959.00       234.4334    
   172.0000       57121.00       239.0000    
   173.0000       53380.00       231.0411    
   174.0000       53561.00       231.4325    
   175.0000       55724.00       236.0593    
   176.0000       57231.00       239.2300    
   177.0000       55011.00       234.5442    
   178.0000       53087.00       230.4062    
   179.0000       52635.00       229.4232    
   180.0000       56692.00       238.1008    
   181.0000       55361.00       235.2892    
   182.0000       56847.00       238.4261    
   183.0000       57853.00       240.5265    
   184.0000       57243.00       239.2551    
   185.0000       58199.00       241.2447    
   186.0000       56836.00       238.4030    
   187.0000       57599.00       239.9979    
   188.0000       56012.00       236.6685    
   189.0000       59062.00       243.0267    
   190.0000       54934.00       234.3800    
   191.0000       55319.00       235.1999    
   192.0000       56592.00       237.8907    
   193.0000       54552.00       233.5637    
   194.0000       55308.00       235.1765    
   195.0000       55966.00       236.5713    
   196.0000       55218.00       234.9851    
   197.0000       56172.00       237.0063    
   198.0000       55321.00       235.2042    
   199.0000       56897.00       238.5309    
   200.0000       52657.00       229.4711    
   201.0000       53108.00       230.4517    
   202.0000       55457.00       235.4931    
   203.0000       56438.00       237.5668    
   204.0000       54948.00       234.4099    
   205.0000       54987.00       234.4931    
   206.0000       54804.00       234.1025    
   207.0000       57136.00       239.0314    
   208.0000       54821.00       234.1389    
   209.0000       58039.00       240.9128    
   210.0000       51017.00       225.8694    
   211.0000       53876.00       232.1120    
   212.0000       57490.00       239.7707    
   213.0000       55664.00       235.9322    
   214.0000       54843.00       234.1858    
   215.0000       53791.00       231.9289    
   216.0000       55267.00       235.0893    
   217.0000       55833.00       236.2901    
   218.0000       52324.00       228.7444    
   219.0000       50939.00       225.6967    
   220.0000       57966.00       240.7613    
   221.0000       53752.00       231.8448    
   222.0000       54368.00       233.1695    
   223.0000       55218.00       234.9851    
   224.0000       54370.00       233.1738    
   225.0000       54091.00       232.5747    
   226.0000       54910.00       234.3288    
   227.0000       56275.00       237.2235    
   228.0000       54815.00       234.1260    
   229.0000       57944.00       240.7156    
   230.0000       51946.00       227.9167    
   231.0000       53702.00       231.7369    
   232.0000       55320.00       235.2020    
   233.0000       54949.00       234.4120    
   234.0000       54279.00       232.9785    
   235.0000       54606.00       233.6793    
   236.0000       55840.00       236.3049    
   237.0000       54725.00       233.9337    
   238.0000       53885.00       232.1314    
   239.0000       49404.00       222.2701    
   240.0000       56796.00       238.3191    
   241.0000       54494.00       233.4395    
   242.0000       56613.00       237.9349    
   243.0000       54987.00       234.4931    
   244.0000       54229.00       232.8712    
   245.0000       56607.00       237.9223    
   246.0000       54463.00       233.3731    
   247.0000       56203.00       237.0717    
   248.0000       53260.00       230.7813    
   249.0000       57352.00       239.4828    
   250.0000       52221.00       228.5191    
   251.0000       54017.00       232.4156    
   252.0000       54846.00       234.1922    
   253.0000       53372.00       231.0238    
   254.0000       54829.00       234.1559    
   255.0000       53340.00       230.9545    
   256.0000       54428.00       233.2981    
   257.0000       53777.00       231.8987    
   258.0000       50692.00       225.1488    
   259.0000       46191.00       214.9209    
   260.0000       54700.00       233.8803    
   261.0000       54563.00       233.5872    
   262.0000       53404.00       231.0930    
   263.0000       53234.00       230.7249    
   264.0000       53972.00       232.3187    
   265.0000       53971.00       232.3166    
   266.0000       54283.00       232.9871    
   267.0000       56659.00       238.0315    
   268.0000       53689.00       231.7089    
   269.0000       57438.00       239.6623    
   270.0000       52032.00       228.1052    
   271.0000       51957.00       227.9408    
   272.0000       54611.00       233.6900    
   273.0000       53523.00       231.3504    
   274.0000       53190.00       230.6296    
   275.0000       53148.00       230.5385    
   276.0000       54938.00       234.3886    
   277.0000       53064.00       230.3562    
   278.0000       51431.00       226.7840    
   279.0000       45922.00       214.2942    
   280.0000       55246.00       235.0447    
   281.0000       53602.00       231.5211    
   282.0000       53901.00       232.1659    
   283.0000       54566.00       233.5937    
   284.0000       53631.00       231.5837    
   285.0000       54042.00       232.4694    
   286.0000       54536.00       233.5294    
   287.0000       55508.00       235.6014    
   288.0000       53236.00       230.7293    
   289.0000       56019.00       236.6833    
   290.0000       52010.00       228.0570    
   291.0000       52190.00       228.4513    
   292.0000       54167.00       232.7381    
   293.0000       52543.00       229.2226    
   294.0000       51937.00       227.8969    
   295.0000       53171.00       230.5884    
   296.0000       53876.00       232.1120    
   297.0000       51868.00       227.7455    
   298.0000       50176.00       224.0000    
   299.0000       50521.00       224.7688    
   300.0000       54865.00       234.2328    
   301.0000       52072.00       228.1929    
   302.0000       53092.00       230.4170    
   303.0000       53114.00       230.4648    
   304.0000       52005.00       228.0461    
   305.0000       53224.00       230.7033    
   306.0000       52824.00       229.8347    
   307.0000       52268.00       228.6220    
   308.0000       51679.00       227.3302    
   309.0000       55747.00       236.1080    
   310.0000       50029.00       223.6716    
   311.0000       52720.00       229.6084    
   312.0000       53728.00       231.7930    
   313.0000       51362.00       226.6319    
   314.0000       52614.00       229.3774    
   315.0000       51940.00       227.9035    
   316.0000       52231.00       228.5410    
   317.0000       53801.00       231.9504    
   318.0000       51188.00       226.2477    
   319.0000       48184.00       219.5085    
   320.0000       48910.00       221.1561    
   321.0000       51051.00       225.9447    
   322.0000       52496.00       229.1201    
   323.0000       52963.00       230.1369    
   324.0000       52606.00       229.3600    
   325.0000       52833.00       229.8543    
   326.0000       51924.00       227.8684    
   327.0000       52323.00       228.7422    
   328.0000       50333.00       224.3502    
   329.0000       54688.00       233.8547    
   330.0000       50121.00       223.8772    
   331.0000       51411.00       226.7399    
   332.0000       52509.00       229.1484    
   333.0000       50611.00       224.9689    
   334.0000       51130.00       226.1194    
   335.0000       51438.00       226.7995    
   336.0000       51362.00       226.6319    
   337.0000       51694.00       227.3631    
   338.0000       50834.00       225.4640    
   339.0000       49943.00       223.4793    
   340.0000       54517.00       233.4888    
   341.0000       52137.00       228.3353    
   342.0000       53190.00       230.6296    
   343.0000       54057.00       232.5016    
   344.0000       54734.00       233.9530    
   345.0000       56161.00       236.9831    
   346.0000       54219.00       232.8497    
   347.0000       54321.00       233.0687    
   348.0000       54325.00       233.0772    
   349.0000       57065.00       238.8828    
   350.0000       51659.00       227.2862    
   351.0000       53579.00       231.4714    
   352.0000       55471.00       235.5228    
   353.0000       52849.00       229.8891    
   354.0000       53801.00       231.9504    
   355.0000       54228.00       232.8691    
   356.0000       56256.00       237.1835    
   357.0000       55448.00       235.4740    
   358.0000       53988.00       232.3532    
   359.0000       57283.00       239.3387    
   360.0000       55660.00       235.9237    
   361.0000       53574.00       231.4606    
   362.0000       54708.00       233.8974    
   363.0000       55430.00       235.4358    
   364.0000       54846.00       234.1922    
   365.0000       54659.00       233.7926    
   366.0000       54509.00       233.4716    
   367.0000       55942.00       236.5206    
   368.0000       54205.00       232.8197    
   369.0000       57141.00       239.0418    
   370.0000       51041.00       225.9225    
   371.0000       52406.00       228.9236    
   372.0000       56400.00       237.4868    
   373.0000       53183.00       230.6144    
   374.0000       53339.00       230.9524    
   375.0000       54125.00       232.6478    
   376.0000       54213.00       232.8369    
   377.0000       54385.00       233.2059    
   378.0000       52309.00       228.7116    
   379.0000       50536.00       224.8021    
   380.0000       54669.00       233.8140    
   381.0000       50679.00       225.1200    
   382.0000       52781.00       229.7412    
   383.0000       54424.00       233.2895    
   384.0000       53957.00       232.2865    
   385.0000       54404.00       233.2466    
   386.0000       54347.00       233.1244    
   387.0000       55434.00       235.4443    
   388.0000       52980.00       230.1738    
   389.0000       56018.00       236.6812    
   390.0000       52123.00       228.3046    
   391.0000       53596.00       231.5081    
   392.0000       54159.00       232.7209    
   393.0000       52329.00       228.7553    
   394.0000       53638.00       231.5988    
   395.0000       54362.00       233.1566    
   396.0000       54722.00       233.9273    
   397.0000       54128.00       232.6543    
   398.0000       53049.00       230.3237    
   399.0000       55262.00       235.0787    
   400.0000       53939.00       232.2477    
   401.0000       53034.00       230.2911    
   402.0000       53381.00       231.0433    
   403.0000       53509.00       231.3201    
   404.0000       54273.00       232.9657    
   405.0000       55765.00       236.1461    
   406.0000       53882.00       232.1250    
   407.0000       53401.00       231.0866    
   408.0000       52685.00       229.5321    
   409.0000       54485.00       233.4202    
   410.0000       48941.00       221.2261    
   411.0000       52756.00       229.6867    
   412.0000       53890.00       232.1422    
   413.0000       52427.00       228.9694    
   414.0000       53403.00       231.0909    
   415.0000       51888.00       227.7894    
   416.0000       53305.00       230.8788    
   417.0000       52065.00       228.1776    
   418.0000       49659.00       222.8430    
   419.0000       48898.00       221.1289    
   420.0000       53184.00       230.6166    
   421.0000       52048.00       228.1403    
   422.0000       54816.00       234.1282    
   423.0000       54177.00       232.7595    
   424.0000       52117.00       228.2915    
   425.0000       53760.00       231.8620    
   426.0000       53729.00       231.7952    
   427.0000       54555.00       233.5701    
   428.0000       52418.00       228.9498    
   429.0000       55425.00       235.4251    
   430.0000       50337.00       224.3591    
   431.0000       51445.00       226.8149    
   432.0000       54291.00       233.0043    
   433.0000       51365.00       226.6385    
   434.0000       52411.00       228.9345    
   435.0000       52510.00       229.1506    
   436.0000       52032.00       228.1052    
   437.0000       53030.00       230.2824    
   438.0000       52477.00       229.0786    
   439.0000       51014.00       225.8628    
   440.0000       54279.00       232.9785    
   441.0000       52915.00       230.0326    
   442.0000       51406.00       226.7289    
   443.0000       51345.00       226.5943    
   444.0000       51759.00       227.5060    
   445.0000       52881.00       229.9587    
   446.0000       52821.00       229.8282    
   447.0000       52755.00       229.6846    
   448.0000       51259.00       226.4045    
   449.0000       55014.00       234.5506    
   450.0000       50779.00       225.3420    
   451.0000       51731.00       227.4445    
   452.0000       52773.00       229.7237    
   453.0000       51831.00       227.6642    
   454.0000       51254.00       226.3935    
   455.0000       51829.00       227.6598    
   456.0000       52223.00       228.5235    
   457.0000       52297.00       228.6854    
   458.0000       51299.00       226.4928    
   459.0000       49492.00       222.4680    
   460.0000       59586.00       244.1024    
   461.0000       51607.00       227.1717    
   462.0000       51895.00       227.8047    
   463.0000       53404.00       231.0930    
   464.0000       53646.00       231.6161    
   465.0000       53501.00       231.3028    
   466.0000       52548.00       229.2335    
   467.0000       53677.00       231.6830    
   468.0000       52232.00       228.5432    
   469.0000       55494.00       235.5716    
   470.0000       52118.00       228.2937    
   471.0000       52114.00       228.2849    
   472.0000       51735.00       227.4533    
   473.0000       51409.00       226.7355    
   474.0000       51720.00       227.4203    
   475.0000       51893.00       227.8004    
   476.0000       54387.00       233.2102    
   477.0000       53038.00       230.2998    
   478.0000       51557.00       227.0617    
   479.0000       53887.00       232.1357    
   480.0000       48889.00       221.1086    
   481.0000       53161.00       230.5667    
   482.0000       53690.00       231.7110    
   483.0000       53171.00       230.5884    
   484.0000       51385.00       226.6826    
   485.0000       51850.00       227.7059    
   486.0000       53118.00       230.4734    
   487.0000       54034.00       232.4521    
   488.0000       52346.00       228.7925    
   489.0000       56387.00       237.4595    
   490.0000       51425.00       226.7708    
   491.0000       51705.00       227.3873    
   492.0000       53949.00       232.2692    
   493.0000       53047.00       230.3193    
   494.0000       52838.00       229.8652    
   495.0000       52552.00       229.2422    
   496.0000       53673.00       231.6743    
   497.0000       54708.00       233.8974    
   498.0000       52790.00       229.7607    
   499.0000       52978.00       230.1695    
   500.0000       53140.00       230.5211    
   501.0000       51990.00       228.0132    
   502.0000       52769.00       229.7150    
   503.0000       51861.00       227.7301    
   504.0000       53180.00       230.6079    
   505.0000       54571.00       233.6044    
   506.0000       54590.00       233.6450    
   507.0000       55090.00       234.7126    
   508.0000       52930.00       230.0652    
   509.0000       56026.00       236.6981    
   510.0000       51391.00       226.6958    
   511.0000       53966.00       232.3058    
   512.0000       54330.00       233.0880    
   513.0000       52116.00       228.2893    
   514.0000       53417.00       231.1212    
   515.0000       53968.00       232.3101    
   516.0000       55014.00       234.5506    
   517.0000       54704.00       233.8889    
   518.0000       53805.00       231.9590    
   519.0000       54764.00       234.0171    
   520.0000       57672.00       240.1499    
   521.0000       52063.00       228.1732    
   522.0000       53646.00       231.6161    
   523.0000       53930.00       232.2283    
   524.0000       53546.00       231.4001    
   525.0000       53974.00       232.3230    
   526.0000       54429.00       233.3002    
   527.0000       55876.00       236.3810    
   528.0000       52096.00       228.2455    
   529.0000       57046.00       238.8430    
   530.0000       52293.00       228.6766    
   531.0000       53276.00       230.8159    
   532.0000       54283.00       232.9871    
   533.0000       53566.00       231.4433    
   534.0000       53029.00       230.2803    
   535.0000       52670.00       229.4995    
   536.0000       56877.00       238.4890    
   537.0000       55123.00       234.7829    
   538.0000       53070.00       230.3693    
   539.0000       53963.00       232.2994    
   540.0000       54569.00       233.6001    
   541.0000       52856.00       229.9043    
   542.0000       53396.00       231.0757    
   543.0000       54816.00       234.1282    
   544.0000       54391.00       233.2188    
   545.0000       54601.00       233.6686    
   546.0000       54269.00       232.9571    
   547.0000       55660.00       235.9237    
   548.0000       53580.00       231.4735    
   549.0000       57242.00       239.2530    
   550.0000       53409.00       231.1039    
   551.0000       53819.00       231.9892    
   552.0000       55021.00       234.5656    
   553.0000       53807.00       231.9634    
   554.0000       54302.00       233.0279    
   555.0000       53070.00       230.3693    
   556.0000       54703.00       233.8867    
   557.0000       54936.00       234.3843    
   558.0000       52745.00       229.6628    
   559.0000       48657.00       220.5833    
   560.0000       52068.00       228.1841    
   561.0000       52320.00       228.7357    
   562.0000       52464.00       229.0502    
   563.0000       52973.00       230.1586    
   564.0000       54082.00       232.5554    
   565.0000       54039.00       232.4629    
   566.0000       54181.00       232.7681    
   567.0000       53891.00       232.1443    
   568.0000       51018.00       225.8716    
   569.0000       55667.00       235.9386    
   570.0000       50195.00       224.0424    
   571.0000       51028.00       225.8938    
   572.0000       54226.00       232.8648    
   573.0000       52081.00       228.2126    
   574.0000       53070.00       230.3693    
   575.0000       51976.00       227.9825    
   576.0000       51909.00       227.8355    
   577.0000       52504.00       229.1375    
   578.0000       50257.00       224.1807    
   579.0000       43022.00       207.4174    
   580.0000       51008.00       225.8495    
   581.0000       50790.00       225.3664    
   582.0000       51415.00       226.7488    
   583.0000       52156.00       228.3769    
   584.0000       52572.00       229.2858    
   585.0000       52515.00       229.1615    
   586.0000       51083.00       226.0155    
   587.0000       52513.00       229.1572    
   588.0000       49971.00       223.5419    
   589.0000       53456.00       231.2055    
   590.0000       48190.00       219.5222    
   591.0000       47633.00       218.2499    
   592.0000       50808.00       225.4063    
   593.0000       47362.00       217.6281    
   594.0000       47928.00       218.9247    
   595.0000       49946.00       223.4860    
   596.0000       50091.00       223.8102    
   597.0000       46868.00       216.4902    
   598.0000       47113.00       217.0553    
   599.0000       45762.00       213.9205    
   600.0000       49677.00       222.8834    
   601.0000       46982.00       216.7533    
   602.0000       47558.00       218.0780    
   603.0000       48980.00       221.3143    
   604.0000       48204.00       219.5541    
   605.0000       47528.00       218.0092    
   606.0000       46780.00       216.2868    
   607.0000       48353.00       219.8932    
   608.0000       47363.00       217.6304    
   609.0000       48258.00       219.6770    
   610.0000       44793.00       211.6436    
   611.0000       46387.00       215.3764    
   612.0000       46794.00       216.3192    
   613.0000       45033.00       212.2098    
   614.0000       45027.00       212.1957    
   615.0000       45280.00       212.7910    
   616.0000       45151.00       212.4876    
   617.0000       45916.00       214.2802    
   618.0000       52373.00       228.8515    
   619.0000       53440.00       231.1709    
   620.0000       64491.00       253.9508    
   621.0000       53742.00       231.8232    
   622.0000       54705.00       233.8910    
   623.0000       54847.00       234.1944    
   624.0000       53908.00       232.1810    
   625.0000       54976.00       234.4696    
   626.0000       54186.00       232.7789    
   627.0000       54770.00       234.0299    
   628.0000       52578.00       229.2989    
   629.0000       55538.00       235.6650    
   630.0000       50691.00       225.1466    
   631.0000       51151.00       226.1659    
   632.0000       53462.00       231.2185    
   633.0000       50667.00       225.0933    
   634.0000       50847.00       225.4928    
   635.0000       51081.00       226.0111    
   636.0000       52742.00       229.6563    
   637.0000       52323.00       228.7422    
   638.0000       51968.00       227.9649    
   639.0000       51525.00       226.9912    
