sample v-GeO2 700K                                           19-11-07  2000.000K
                                                                                
  XO,DX,Lambda :   0.0000000E+00   1.000000       0.0
  0.0000000E+00   12362.00       111.1845    
   1.000000       1354.000       36.79674    
   2.000000       1672.000       40.89009    
   3.000000       2004.000       44.76606    
   4.000000       2967.000       54.47018    
   5.000000       3877.000       62.26556    
   6.000000       4516.000       67.20119    
   7.000000       5378.000       73.33485    
   8.000000       5717.000       75.61085    
   9.000000       6089.000       78.03204    
   10.00000       5612.000       74.91328    
   11.00000       5427.000       73.66817    
   12.00000       5009.000       70.77429    
   13.00000       4461.000       66.79072    
   14.00000       4297.000       65.55151    
   15.00000       3856.000       62.09670    
   16.00000       4323.000       65.74953    
   17.00000       4391.000       66.26462    
   18.00000       5171.000       71.90967    
   19.00000       12223.00       110.5577    
   20.00000       6028.000       77.64020    
   21.00000       6583.000       81.13569    
   22.00000       7042.000       83.91663    
   23.00000       8277.000       90.97802    
   24.00000       24533.00       156.6301    
   25.00000       45012.00       212.1603    
   26.00000       50524.00       224.7754    
   27.00000       52821.00       229.8282    
   28.00000       54892.00       234.2904    
   29.00000       53695.00       231.7218    
   30.00000       47975.00       219.0320    
   31.00000       47212.00       217.2832    
   32.00000       53552.00       231.4131    
   33.00000       56984.00       238.7132    
   34.00000       56063.00       236.7763    
   35.00000       54657.00       233.7884    
   36.00000       60571.00       246.1118    
   37.00000       59481.00       243.8873    
   38.00000       56833.00       238.3967    
   39.00000       53636.00       231.5945    
   40.00000       61679.00       248.3526    
   41.00000       58599.00       242.0723    
   42.00000       60169.00       245.2937    
   43.00000       61663.00       248.3204    
   44.00000       62948.00       250.8944    
   45.00000       64303.00       253.5804    
   46.00000       63192.00       251.3802    
   47.00000       62392.00       249.7839    
   48.00000       62496.00       249.9920    
   49.00000       65719.00       256.3572    
   50.00000       60261.00       245.4812    
   51.00000       64309.00       253.5922    
   52.00000       72133.00       268.5759    
   53.00000       69968.00       264.5146    
   54.00000       72353.00       268.9851    
   55.00000       73459.00       271.0332    
   56.00000       75469.00       274.7162    
   57.00000       77167.00       277.7895    
   58.00000       77320.00       278.0647    
   59.00000       70032.00       264.6356    
   60.00000       84110.00       290.0172    
   61.00000       86424.00       293.9796    
   62.00000       93470.00       305.7286    
   63.00000       93686.00       306.0817    
   64.00000       94739.00       307.7970    
   65.00000       95743.00       309.4236    
   66.00000       95276.00       308.6681    
   67.00000       92901.00       304.7967    
   68.00000       90617.00       301.0266    
   69.00000       98394.00       313.6782    
   70.00000       89064.00       298.4359    
   71.00000       85829.00       292.9659    
   72.00000       86623.00       294.3178    
   73.00000       84594.00       290.8505    
   74.00000       87060.00       295.0593    
   75.00000       81252.00       285.0474    
   76.00000       82152.00       286.6217    
