sample v-GeO2 1400K x4                                       25-11-07   200.000K
   77.00000       7392.000       85.97674    
   78.00000       6870.000       82.88546    
   79.00000       5651.000       75.17313    
   80.00000       7191.000       84.79977    
   81.00000       7096.000       84.23776    
   82.00000       7226.000       85.00588    
   83.00000       7140.000       84.49852    
   84.00000       7105.000       84.29116    
   85.00000       7026.000       83.82124    
   86.00000       6794.000       82.42573    
   87.00000       6914.000       83.15047    
   88.00000       7093.000       84.21995    
   89.00000       7346.000       85.70881    
   90.00000       6637.000       81.46779    
   91.00000       6562.000       81.00617    
   92.00000       6873.000       82.90356    
   93.00000       6829.000       82.63776    
   94.00000       7005.000       83.69588    
   95.00000       6911.000       83.13242    
   96.00000       7094.000       84.22588    
   97.00000       7202.000       84.86460    
   98.00000       7127.000       84.42156    
   99.00000       6508.000       80.67217    
   100.0000       6760.000       82.21922    
   101.0000       6976.000       83.52245    
   102.0000       7126.000       84.41564    
   103.0000       7363.000       85.80792    
   104.0000       7430.000       86.19745    
   105.0000       7649.000       87.45856    
   106.0000       7398.000       86.01163    
   107.0000       8002.000       89.45390    
   108.0000       7727.000       87.90336    
   109.0000       8180.000       90.44335    
   110.0000       7545.000       86.86196    
   111.0000       7895.000       88.85381    
   112.0000       7521.000       86.72370    
   113.0000       7263.000       85.22324    
   114.0000       7309.000       85.49269    
   115.0000       6935.000       83.27665    
   116.0000       7265.000       85.23497    
   117.0000       6963.000       83.44460    
   118.0000       6518.000       80.73413    
   119.0000       5643.000       75.11990    
   120.0000       7421.000       86.14523    
   121.0000       7021.000       83.79140    
   122.0000       7247.000       85.12931    
   123.0000       7431.000       86.20325    
   124.0000       7237.000       85.07056    
   125.0000       7118.000       84.36824    
   126.0000       7207.000       84.89405    
   127.0000       7195.000       84.82335    
   128.0000       6872.000       82.89753    
   129.0000       7585.000       87.09190    
   130.0000       6944.000       83.33067    
   131.0000       7033.000       83.86298    
   132.0000       7432.000       86.20905    
   133.0000       7065.000       84.05355    
   134.0000       7298.000       85.42833    
   135.0000       7183.000       84.75258    
   136.0000       7701.000       87.75534    
   137.0000       7575.000       87.03448    
   138.0000       7233.000       85.04704    
   139.0000       7471.000       86.43494    
   140.0000       7124.000       84.40379    
   141.0000       7260.000       85.20564    
   142.0000       7442.000       86.26703    
   143.0000       7663.000       87.53857    
   144.0000       7770.000       88.14761    
   145.0000       7699.000       87.74394    
   146.0000       7531.000       86.78133    
   147.0000       7996.000       89.42036    
   148.0000       8066.000       89.81091    
   149.0000       8402.000       91.66242    
   150.0000       7724.000       87.88629    
   151.0000       8090.000       89.94443    
   152.0000       8256.000       90.86253    
   153.0000       8226.000       90.69730    
   154.0000       8248.000       90.81850    
   155.0000       7904.000       88.90444    
   156.0000       8420.000       91.76056    
   157.0000       8546.000       92.44458    
   158.0000       7753.000       88.05112    
   159.0000       5763.000       75.91443    
   160.0000       8952.000       94.61501    
   161.0000       8705.000       93.30059    
   162.0000       8748.000       93.53075    
   163.0000       8937.000       94.53571    
   164.0000       9095.000       95.36771    
   165.0000       8909.000       94.38750    
   166.0000       8747.000       93.52540    
   167.0000       9193.000       95.88013    
   168.0000       8554.000       92.48784    
   169.0000       9369.000       96.79359    
   170.0000       8696.000       93.25234    
   171.0000       8455.000       91.95107    
   172.0000       8877.000       94.21783    
   173.0000       8518.000       92.29301    
   174.0000       8216.000       90.64215    
   175.0000       8739.000       93.48262    
   176.0000       9072.000       95.24705    
   177.0000       8489.000       92.13577    
   178.0000       8189.000       90.49310    
   179.0000       7896.000       88.85944    
   180.0000       8766.000       93.62692    
   181.0000       8546.000       92.44458    
   182.0000       8814.000       93.88290    
   183.0000       8571.000       92.57970    
   184.0000       8702.000       93.28451    
   185.0000       8462.000       91.98913    
   186.0000       8211.000       90.61457    
   187.0000       8074.000       89.85544    
   188.0000       7822.000       88.44207    
   189.0000       8365.000       91.46037    
   190.0000       7701.000       87.75534    
   191.0000       7641.000       87.41281    
   192.0000       7827.000       88.47034    
   193.0000       7480.000       86.48699    
   194.0000       7489.000       86.53901    
   195.0000       7549.000       86.88498    
   196.0000       7384.000       85.93021    
   197.0000       7343.000       85.69131    
   198.0000       7222.000       84.98235    
   199.0000       7286.000       85.35807    
   200.0000       6751.000       82.16447    
   201.0000       6837.000       82.68616    
   202.0000       7230.000       85.02940    
   203.0000       7310.000       85.49854    
   204.0000       7053.000       83.98214    
   205.0000       7105.000       84.29116    
   206.0000       6904.000       83.09031    
   207.0000       7190.000       84.79387    
   208.0000       6958.000       83.41463    
   209.0000       7302.000       85.45174    
   210.0000       6514.000       80.70936    
   211.0000       6803.000       82.48030    
   212.0000       7184.000       84.75848    
   213.0000       7137.000       84.48077    
   214.0000       6924.000       83.21058    
   215.0000       6861.000       82.83115    
   216.0000       7226.000       85.00588    
   217.0000       7071.000       84.08924    
   218.0000       6670.000       81.67007    
   219.0000       6424.000       80.14986    
   220.0000       7437.000       86.23804    
   221.0000       6836.000       82.68011    
   222.0000       6847.000       82.74660    
   223.0000       7203.000       84.87049    
   224.0000       6930.000       83.24662    
   225.0000       7003.000       83.68393    
   226.0000       6992.000       83.61818    
   227.0000       7158.000       84.60497    
   228.0000       6827.000       82.62566    
   229.0000       7456.000       86.34813    
   230.0000       6496.000       80.59776    
   231.0000       6826.000       82.61961    
   232.0000       7280.000       85.32291    
   233.0000       7110.000       84.32082    
   234.0000       6941.000       83.31267    
   235.0000       7091.000       84.20808    
   236.0000       7212.000       84.92349    
   237.0000       7101.000       84.26743    
   238.0000       7039.000       83.89875    
   239.0000       6364.000       79.77468    
   240.0000       7482.000       86.49856    
   241.0000       7208.000       84.89994    
   242.0000       7457.000       86.35392    
   243.0000       7371.000       85.85453    
   244.0000       7319.000       85.55116    
   245.0000       7491.000       86.55056    
   246.0000       7349.000       85.72631    
   247.0000       7549.000       86.88498    
   248.0000       7272.000       85.27602    
   249.0000       7957.000       89.20202    
   250.0000       7091.000       84.20808    
   251.0000       7179.000       84.72898    
   252.0000       7559.000       86.94251    
   253.0000       7339.000       85.66796    
   254.0000       7265.000       85.23497    
   255.0000       7282.000       85.33463    
   256.0000       7563.000       86.96551    
   257.0000       7346.000       85.70881    
   258.0000       6875.000       82.91562    
   259.0000       6027.000       77.63376    
   260.0000       7549.000       86.88498    
   261.0000       7608.000       87.22385    
   262.0000       7464.000       86.39445    
   263.0000       7572.000       87.01724    
   264.0000       7523.000       86.73523    
   265.0000       7606.000       87.21239    
   266.0000       7677.000       87.61849    
   267.0000       7927.000       89.03370    
   268.0000       7702.000       87.76104    
   269.0000       8149.000       90.27181    
   270.0000       7507.000       86.64294    
   271.0000       7417.000       86.12201    
   272.0000       7782.000       88.21564    
   273.0000       7720.000       87.86353    
   274.0000       7756.000       88.06815    
   275.0000       7553.000       86.90800    
   276.0000       7699.000       87.74394    
   277.0000       7502.000       86.61409    
   278.0000       7227.000       85.01176    
   279.0000       6227.000       78.91135    
   280.0000       7896.000       88.85944    
   281.0000       7635.000       87.37849    
   282.0000       7617.000       87.27543    
   283.0000       7866.000       88.69048    
   284.0000       7753.000       88.05112    
   285.0000       7698.000       87.73825    
   286.0000       7655.000       87.49286    
   287.0000       7827.000       88.47034    
   288.0000       7580.000       87.06319    
   289.0000       8080.000       89.88882    
   290.0000       7348.000       85.72047    
   291.0000       7458.000       86.35971    
   292.0000       7744.000       88.00000    
   293.0000       7476.000       86.46387    
   294.0000       7343.000       85.69131    
   295.0000       7678.000       87.62420    
   296.0000       7650.000       87.46428    
   297.0000       7423.000       86.15684    
   298.0000       7106.000       84.29710    
   299.0000       7153.000       84.57541    
   300.0000       7734.000       87.94316    
   301.0000       7325.000       85.58621    
   302.0000       7500.000       86.60254    
   303.0000       7606.000       87.21239    
   304.0000       7372.000       85.86035    
   305.0000       7396.000       86.00000    
   306.0000       7425.000       86.16844    
   307.0000       7438.000       86.24384    
   308.0000       7259.000       85.19977    
   309.0000       7754.000       88.05680    
   310.0000       7275.000       85.29361    
   311.0000       7523.000       86.73523    
   312.0000       7734.000       87.94316    
   313.0000       7178.000       84.72308    
   314.0000       7284.000       85.34635    
   315.0000       7136.000       84.47485    
   316.0000       7290.000       85.38150    
   317.0000       7411.000       86.08717    
   318.0000       7050.000       83.96428    
   319.0000       6474.000       80.46117    
   320.0000       6713.000       81.93290    
   321.0000       7195.000       84.82335    
   322.0000       7314.000       85.52193    
   323.0000       7364.000       85.81375    
   324.0000       7419.000       86.13361    
   325.0000       7327.000       85.59790    
   326.0000       7123.000       84.39787    
   327.0000       7177.000       84.71718    
   328.0000       6936.000       83.28265    
   329.0000       7428.000       86.18584    
   330.0000       6771.000       82.28609    
   331.0000       7162.000       84.62860    
   332.0000       7054.000       83.98810    
   333.0000       6834.000       82.66801    
   334.0000       6989.000       83.60024    
   335.0000       7011.000       83.73171    
   336.0000       6924.000       83.21058    
   337.0000       7107.000       84.30302    
   338.0000       6900.000       83.06624    
   339.0000       6694.000       81.81687    
   340.0000       7175.000       84.70537    
   341.0000       6969.000       83.48054    
   342.0000       7174.000       84.69947    
   343.0000       7243.000       85.10582    
   344.0000       7309.000       85.49269    
   345.0000       7504.000       86.62563    
   346.0000       7130.000       84.43933    
   347.0000       7158.000       84.60497    
   348.0000       7231.000       85.03529    
   349.0000       7570.000       87.00574    
   350.0000       6995.000       83.63612    
   351.0000       7094.000       84.22588    
   352.0000       7272.000       85.27602    
   353.0000       7033.000       83.86298    
   354.0000       6954.000       83.39065    
   355.0000       7231.000       85.03529    
   356.0000       7504.000       86.62563    
   357.0000       7412.000       86.09297    
   358.0000       7193.000       84.81155    
   359.0000       7735.000       87.94885    
   360.0000       7450.000       86.31339    
   361.0000       7226.000       85.00588    
   362.0000       7296.000       85.41663    
   363.0000       7424.000       86.16264    
   364.0000       7209.000       84.90583    
   365.0000       7250.000       85.14693    
   366.0000       7402.000       86.03487    
   367.0000       7449.000       86.30759    
   368.0000       7139.000       84.49260    
   369.0000       7696.000       87.72685    
   370.0000       6704.000       81.87796    
   371.0000       7071.000       84.08924    
   372.0000       7568.000       86.99426    
   373.0000       7153.000       84.57541    
   374.0000       7094.000       84.22588    
   375.0000       7128.000       84.42748    
   376.0000       7373.000       85.86617    
   377.0000       7309.000       85.49269    
   378.0000       7002.000       83.67796    
   379.0000       6733.000       82.05486    
   380.0000       7449.000       86.30759    
   381.0000       6939.000       83.30066    
   382.0000       7169.000       84.66994    
   383.0000       7447.000       86.29601    
   384.0000       7158.000       84.60497    
   385.0000       7348.000       85.72047    
   386.0000       7371.000       85.85453    
   387.0000       7617.000       87.27543    
   388.0000       7248.000       85.13519    
   389.0000       7604.000       87.20092    
   390.0000       7023.000       83.80334    
   391.0000       7035.000       83.87491    
   392.0000       7302.000       85.45174    
   393.0000       6976.000       83.52245    
   394.0000       7237.000       85.07056    
   395.0000       7504.000       86.62563    
   396.0000       7399.000       86.01744    
   397.0000       7509.000       86.65449    
   398.0000       7214.000       84.93527    
   399.0000       7328.000       85.60374    
   400.0000       7403.000       86.04069    
   401.0000       7275.000       85.29361    
   402.0000       7472.000       86.44073    
   403.0000       7411.000       86.08717    
   404.0000       7536.000       86.81013    
   405.0000       7648.000       87.45284    
   406.0000       7581.000       87.06894    
   407.0000       7402.000       86.03487    
   408.0000       7171.000       84.68176    
   409.0000       7617.000       87.27543    
   410.0000       6855.000       82.79493    
   411.0000       7280.000       85.32291    
   412.0000       7467.000       86.41180    
   413.0000       7384.000       85.93021    
   414.0000       7489.000       86.53901    
   415.0000       7290.000       85.38150    
   416.0000       7427.000       86.18005    
   417.0000       7284.000       85.34635    
   418.0000       6843.000       82.72243    
   419.0000       6802.000       82.47424    
   420.0000       7514.000       86.68333    
   421.0000       7205.000       84.88227    
   422.0000       7485.000       86.51589    
   423.0000       7533.000       86.79285    
   424.0000       7345.000       85.70297    
   425.0000       7492.000       86.55634    
   426.0000       7486.000       86.52168    
   427.0000       7735.000       87.94885    
   428.0000       7369.000       85.84288    
   429.0000       7718.000       87.85215    
   430.0000       6953.000       83.38465    
   431.0000       7206.000       84.88816    
   432.0000       7481.000       86.49277    
   433.0000       7406.000       86.05812    
   434.0000       7274.000       85.28775    
   435.0000       7415.000       86.11040    
   436.0000       7221.000       84.97647    
   437.0000       7519.000       86.71217    
   438.0000       7439.000       86.24964    
   439.0000       7075.000       84.11302    
   440.0000       7825.000       88.45903    
   441.0000       7372.000       85.86035    
   442.0000       7124.000       84.40379    
   443.0000       7222.000       84.98235    
   444.0000       7289.000       85.37564    
   445.0000       7463.000       86.38866    
   446.0000       7486.000       86.52168    
   447.0000       7228.000       85.01765    
   448.0000       7305.000       85.46929    
   449.0000       7749.000       88.02840    
   450.0000       6933.000       83.26464    
   451.0000       7114.000       84.34453    
   452.0000       7198.000       84.84103    
   453.0000       7242.000       85.09994    
   454.0000       7149.000       84.55176    
   455.0000       7203.000       84.87049    
   456.0000       7307.000       85.48100    
   457.0000       7208.000       84.89994    
   458.0000       6886.000       82.98193    
   459.0000       6658.000       81.59657    
   460.0000       8263.000       90.90105    
   461.0000       7108.000       84.30895    
   462.0000       7316.000       85.53362    
   463.0000       7370.000       85.84870    
   464.0000       7380.000       85.90693    
   465.0000       7241.000       85.09406    
   466.0000       7170.000       84.67585    
   467.0000       7297.000       85.42248    
   468.0000       7229.000       85.02353    
   469.0000       7683.000       87.65273    
   470.0000       7135.000       84.46893    
   471.0000       7137.000       84.48077    
   472.0000       7116.000       84.35638    
   473.0000       7074.000       84.10707    
   474.0000       7327.000       85.59790    
   475.0000       7201.000       84.85870    
   476.0000       7374.000       85.87199    
   477.0000       7312.000       85.51023    
   478.0000       7203.000       84.87049    
   479.0000       7317.000       85.53947    
   480.0000       6532.000       80.82079    
   481.0000       7200.000       84.85281    
   482.0000       7380.000       85.90693    
   483.0000       7274.000       85.28775    
   484.0000       7064.000       84.04761    
   485.0000       7206.000       84.88816    
   486.0000       7219.000       84.96470    
   487.0000       7270.000       85.26430    
   488.0000       7070.000       84.08329    
   489.0000       7875.000       88.74120    
   490.0000       6885.000       82.97590    
   491.0000       7040.000       83.90471    
   492.0000       7291.000       85.38735    
   493.0000       7248.000       85.13519    
   494.0000       7256.000       85.18216    
   495.0000       7168.000       84.66404    
   496.0000       7308.000       85.48684    
   497.0000       7344.000       85.69714    
   498.0000       7117.000       84.36231    
   499.0000       7210.000       84.91172    
   500.0000       7123.000       84.39787    
   501.0000       7038.000       83.89279    
   502.0000       6998.000       83.65405    
   503.0000       7007.000       83.70782    
   504.0000       7108.000       84.30895    
   505.0000       7351.000       85.73798    
   506.0000       7309.000       85.49269    
   507.0000       7433.000       86.21485    
   508.0000       7165.000       84.64632    
   509.0000       7559.000       86.94251    
   510.0000       6872.000       82.89753    
   511.0000       7255.000       85.17628    
   512.0000       7345.000       85.70297    
   513.0000       6947.000       83.34866    
   514.0000       7204.000       84.87638    
   515.0000       7262.000       85.21737    
   516.0000       7301.000       85.44589    
   517.0000       7272.000       85.27602    
   518.0000       7096.000       84.23776    
   519.0000       7256.000       85.18216    
   520.0000       7934.000       89.07301    
   521.0000       7043.000       83.92258    
   522.0000       7131.000       84.44525    
   523.0000       7344.000       85.69714    
   524.0000       7316.000       85.53362    
   525.0000       7294.000       85.40491    
   526.0000       7400.000       86.02325    
   527.0000       7392.000       85.97674    
   528.0000       7039.000       83.89875    
   529.0000       7746.000       88.01136    
   530.0000       7025.000       83.81527    
   531.0000       7142.000       84.51035    
   532.0000       7201.000       84.85870    
   533.0000       7053.000       83.98214    
   534.0000       7098.000       84.24963    
   535.0000       7023.000       83.80334    
   536.0000       7782.000       88.21564    
   537.0000       7431.000       86.20325    
   538.0000       7159.000       84.61087    
   539.0000       7067.000       84.06545    
   540.0000       7241.000       85.09406    
   541.0000       7087.000       84.18432    
   542.0000       7254.000       85.17042    
   543.0000       7587.000       87.10339    
   544.0000       7328.000       85.60374    
   545.0000       7398.000       86.01163    
   546.0000       7293.000       85.39906    
   547.0000       7530.000       86.77557    
   548.0000       7138.000       84.48669    
   549.0000       7815.000       88.40249    
   550.0000       7115.000       84.35046    
   551.0000       7252.000       85.15868    
   552.0000       7406.000       86.05812    
   553.0000       7298.000       85.42833    
   554.0000       7450.000       86.31339    
   555.0000       7325.000       85.58621    
   556.0000       7373.000       85.86617    
   557.0000       7484.000       86.51012    
   558.0000       7069.000       84.07735    
   559.0000       6515.000       80.71555    
   560.0000       7110.000       84.32082    
   561.0000       7153.000       84.57541    
   562.0000       7193.000       84.81155    
   563.0000       7200.000       84.85281    
   564.0000       7409.000       86.07555    
   565.0000       7436.000       86.23225    
   566.0000       7638.000       87.39565    
   567.0000       7361.000       85.79627    
   568.0000       6923.000       83.20457    
   569.0000       7547.000       86.87347    
   570.0000       6679.000       81.72515    
   571.0000       6980.000       83.54639    
   572.0000       7373.000       85.86617    
   573.0000       7069.000       84.07735    
   574.0000       7299.000       85.43419    
   575.0000       7219.000       84.96470    
   576.0000       7047.000       83.94641    
   577.0000       7171.000       84.68176    
   578.0000       6771.000       82.28609    
   579.0000       5664.000       75.25955    
   580.0000       6934.000       83.27065    
   581.0000       6936.000       83.28265    
   582.0000       7052.000       83.97619    
   583.0000       7091.000       84.20808    
   584.0000       7106.000       84.29710    
   585.0000       7164.000       84.64042    
   586.0000       7035.000       83.87491    
   587.0000       7327.000       85.59790    
   588.0000       6948.000       83.35467    
   589.0000       7362.000       85.80210    
   590.0000       6569.000       81.04937    
   591.0000       6622.000       81.37567    
   592.0000       6960.000       83.42661    
   593.0000       6494.000       80.58536    
   594.0000       6564.000       81.01852    
   595.0000       6894.000       83.03011    
   596.0000       6812.000       82.53484    
   597.0000       6521.000       80.75271    
   598.0000       6405.000       80.03124    
   599.0000       6121.000       78.23682    
   600.0000       6956.000       83.40264    
   601.0000       6499.000       80.61638    
   602.0000       6453.000       80.33057    
   603.0000       6732.000       82.04877    
   604.0000       6634.000       81.44937    
   605.0000       6631.000       81.43095    
   606.0000       6333.000       79.58015    
   607.0000       6591.000       81.18497    
   608.0000       6419.000       80.11866    
   609.0000       6722.000       81.98780    
   610.0000       6260.000       79.12016    
   611.0000       6313.000       79.45439    
   612.0000       6486.000       80.53571    
   613.0000       6115.000       78.19846    
   614.0000       6151.000       78.42831    
   615.0000       6256.000       79.09488    
   616.0000       6205.000       78.77182    
   617.0000       6369.000       79.80602    
   618.0000       7215.000       84.94115    
   619.0000       7300.000       85.44004    
   620.0000       8854.000       94.09570    
   621.0000       7363.000       85.80792    
   622.0000       7514.000       86.68333    
   623.0000       7767.000       88.13058    
   624.0000       7350.000       85.73214    
   625.0000       7556.000       86.92525    
   626.0000       7310.000       85.49854    
   627.0000       7535.000       86.80437    
   628.0000       7232.000       85.04117    
   629.0000       7632.000       87.36132    
   630.0000       6865.000       82.85529    
   631.0000       7079.000       84.13680    
   632.0000       7342.000       85.68547    
   633.0000       7025.000       83.81527    
   634.0000       7095.000       84.23182    
   635.0000       7184.000       84.75848    
   636.0000       7158.000       84.60497    
   637.0000       7323.000       85.57453    
   638.0000       7124.000       84.40379    
   639.0000       7079.000       84.13680    
