sample v-GeO2 800K                                           20-11-07   526.317K
   77.00000       21183.00       145.5438    
   78.00000       19996.00       141.4072    
   79.00000       17081.00       130.6943    
   80.00000       20510.00       143.2131    
   81.00000       20153.00       141.9613    
   82.00000       20516.00       143.2341    
   83.00000       20206.00       142.1478    
   84.00000       20346.00       142.6394    
   85.00000       20463.00       143.0490    
   86.00000       20059.00       141.6298    
   87.00000       19840.00       140.8545    
   88.00000       20372.00       142.7305    
   89.00000       21520.00       146.6970    
   90.00000       19491.00       139.6102    
   91.00000       19556.00       139.8428    
   92.00000       20230.00       142.2322    
   93.00000       19593.00       139.9750    
   94.00000       20325.00       142.5658    
   95.00000       19780.00       140.6414    
   96.00000       20026.00       141.5132    
   97.00000       20582.00       143.4643    
   98.00000       20420.00       142.8986    
   99.00000       18714.00       136.7991    
   100.0000       19105.00       138.2208    
   101.0000       19945.00       141.2268    
   102.0000       20532.00       143.2899    
   103.0000       20632.00       143.6384    
   104.0000       21229.00       145.7018    
   105.0000       21004.00       144.9276    
   106.0000       21079.00       145.1861    
   107.0000       21176.00       145.5198    
   108.0000       20627.00       143.6210    
   109.0000       21744.00       147.4585    
   110.0000       20669.00       143.7672    
   111.0000       20622.00       143.6036    
   112.0000       21442.00       146.4309    
   113.0000       20017.00       141.4814    
   114.0000       20542.00       143.3248    
   115.0000       19949.00       141.2409    
   116.0000       20616.00       143.5827    
   117.0000       19789.00       140.6734    
   118.0000       19012.00       137.8840    
   119.0000       16682.00       129.1588    
   120.0000       21041.00       145.0552    
   121.0000       20104.00       141.7886    
   122.0000       20986.00       144.8654    
   123.0000       20787.00       144.1770    
   124.0000       20550.00       143.3527    
   125.0000       20561.00       143.3911    
   126.0000       20812.00       144.2636    
   127.0000       20938.00       144.6997    
   128.0000       20009.00       141.4532    
   129.0000       21394.00       146.2669    
   130.0000       20235.00       142.2498    
   131.0000       20135.00       141.8979    
   132.0000       21033.00       145.0276    
   133.0000       20564.00       143.4015    
   134.0000       21112.00       145.2997    
   135.0000       20310.00       142.5132    
   136.0000       21237.00       145.7292    
   137.0000       21406.00       146.3079    
   138.0000       20739.00       144.0104    
   139.0000       21319.00       146.0103    
   140.0000       20846.00       144.3814    
   141.0000       21251.00       145.7772    
   142.0000       21794.00       147.6279    
   143.0000       21932.00       148.0946    
   144.0000       22479.00       149.9300    
   145.0000       22505.00       150.0167    
   146.0000       22541.00       150.1366    
   147.0000       23300.00       152.6434    
   148.0000       23130.00       152.0855    
   149.0000       24426.00       156.2882    
   150.0000       23389.00       152.9346    
   151.0000       23450.00       153.1339    
   152.0000       25019.00       158.1740    
   153.0000       24390.00       156.1730    
   154.0000       24799.00       157.4770    
   155.0000       23379.00       152.9019    
   156.0000       25136.00       158.5434    
   157.0000       25180.00       158.6821    
   158.0000       23683.00       153.8928    
   159.0000       18737.00       136.8832    
   160.0000       27116.00       164.6694    
   161.0000       26165.00       161.7560    
   162.0000       26895.00       163.9969    
   163.0000       26508.00       162.8128    
   164.0000       26970.00       164.2254    
   165.0000       26756.00       163.5726    
   166.0000       27243.00       165.0545    
   167.0000       26856.00       163.8780    
   168.0000       25868.00       160.8353    
   169.0000       27620.00       166.1927    
   170.0000       26657.00       163.2697    
   171.0000       25838.00       160.7420    
   172.0000       27269.00       165.1333    
   173.0000       25602.00       160.0063    
   174.0000       25449.00       159.5274    
   175.0000       26140.00       161.6787    
   176.0000       27416.00       165.5778    
   177.0000       25590.00       159.9688    
   178.0000       25022.00       158.1834    
   179.0000       23722.00       154.0195    
   180.0000       26156.00       161.7282    
   181.0000       25454.00       159.5431    
   182.0000       25962.00       161.1273    
   183.0000       25865.00       160.8260    
   184.0000       25724.00       160.3870    
   185.0000       25816.00       160.6736    
   186.0000       25197.00       158.7356    
   187.0000       24277.00       155.8108    
   188.0000       23746.00       154.0974    
   189.0000       24590.00       156.8120    
   190.0000       23106.00       152.0066    
   191.0000       22631.00       150.4360    
   192.0000       22950.00       151.4926    
   193.0000       21704.00       147.3228    
   194.0000       22021.00       148.3947    
   195.0000       21579.00       146.8979    
   196.0000       21416.00       146.3421    
   197.0000       21075.00       145.1723    
   198.0000       21275.00       145.8595    
   199.0000       21325.00       146.0308    
   200.0000       19600.00       140.0000    
   201.0000       19701.00       140.3602    
   202.0000       20718.00       143.9375    
   203.0000       20615.00       143.5792    
   204.0000       20157.00       141.9754    
   205.0000       20000.00       141.4214    
   206.0000       20053.00       141.6086    
   207.0000       20613.00       143.5723    
   208.0000       20205.00       142.1443    
   209.0000       20933.00       144.6824    
   210.0000       19132.00       138.3185    
   211.0000       19300.00       138.9244    
   212.0000       21041.00       145.0552    
   213.0000       20296.00       142.4640    
   214.0000       20377.00       142.7480    
   215.0000       19331.00       139.0360    
   216.0000       20260.00       142.3376    
   217.0000       20448.00       142.9965    
   218.0000       19338.00       139.0611    
   219.0000       18722.00       136.8284    
   220.0000       21338.00       146.0753    
   221.0000       19746.00       140.5205    
   222.0000       19824.00       140.7977    
   223.0000       20234.00       142.2463    
   224.0000       20140.00       141.9155    
   225.0000       19938.00       141.2020    
   226.0000       20606.00       143.5479    
   227.0000       20661.00       143.7393    
   228.0000       20175.00       142.0387    
   229.0000       21288.00       145.9041    
   230.0000       19270.00       138.8164    
   231.0000       19566.00       139.8785    
   232.0000       20666.00       143.7567    
   233.0000       20007.00       141.4461    
   234.0000       20213.00       142.1724    
   235.0000       20007.00       141.4461    
   236.0000       20830.00       144.3260    
   237.0000       20103.00       141.7850    
   238.0000       20064.00       141.6474    
   239.0000       17968.00       134.0448    
   240.0000       21271.00       145.8458    
   241.0000       20400.00       142.8286    
   242.0000       21514.00       146.6765    
   243.0000       20400.00       142.8286    
   244.0000       20967.00       144.7999    
   245.0000       21764.00       147.5263    
   246.0000       21369.00       146.1814    
   247.0000       21349.00       146.1130    
   248.0000       20696.00       143.8610    
   249.0000       21951.00       148.1587    
   250.0000       20809.00       144.2533    
   251.0000       20985.00       144.8620    
   252.0000       21726.00       147.3974    
   253.0000       21163.00       145.4751    
   254.0000       21824.00       147.7295    
   255.0000       20871.00       144.4680    
   256.0000       22012.00       148.3644    
   257.0000       21803.00       147.6584    
   258.0000       20720.00       143.9444    
   259.0000       19371.00       139.1797    
   260.0000       22344.00       149.4791    
   261.0000       22725.00       150.7481    
   262.0000       22218.00       149.0570    
   263.0000       21874.00       147.8986    
   264.0000       22387.00       149.6229    
   265.0000       22131.00       148.7649    
   266.0000       22969.00       151.5553    
   267.0000       23601.00       153.6262    
   268.0000       22518.00       150.0600    
   269.0000       23945.00       154.7417    
   270.0000       22227.00       149.0872    
   271.0000       21666.00       147.1938    
   272.0000       23255.00       152.4959    
   273.0000       23002.00       151.6641    
   274.0000       22907.00       151.3506    
   275.0000       21917.00       148.0439    
   276.0000       23053.00       151.8321    
   277.0000       22533.00       150.1100    
   278.0000       22015.00       148.3745    
   279.0000       18721.00       136.8247    
   280.0000       23100.00       151.9868    
   281.0000       22458.00       149.8599    
   282.0000       23079.00       151.9177    
   283.0000       22815.00       151.0464    
   284.0000       22687.00       150.6220    
   285.0000       22468.00       149.8933    
   286.0000       22563.00       150.2099    
   287.0000       22931.00       151.4299    
   288.0000       22061.00       148.5295    
   289.0000       23360.00       152.8398    
   290.0000       22051.00       148.4958    
   291.0000       22124.00       148.7414    
   292.0000       22699.00       150.6619    
   293.0000       21895.00       147.9696    
   294.0000       22176.00       148.9161    
   295.0000       22148.00       148.8220    
   296.0000       22650.00       150.4992    
   297.0000       21757.00       147.5025    
   298.0000       21448.00       146.4514    
   299.0000       21051.00       145.0896    
   300.0000       23080.00       151.9210    
   301.0000       21804.00       147.6618    
   302.0000       22443.00       149.8099    
   303.0000       22000.00       148.3240    
   304.0000       22399.00       149.6629    
   305.0000       22022.00       148.3981    
   306.0000       22129.00       148.7582    
   307.0000       21533.00       146.7413    
   308.0000       21909.00       148.0169    
   309.0000       23004.00       151.6707    
   310.0000       21166.00       145.4854    
   311.0000       21803.00       147.6584    
   312.0000       22674.00       150.5789    
   313.0000       21394.00       146.2669    
   314.0000       21862.00       147.8580    
   315.0000       21124.00       145.3410    
   316.0000       21580.00       146.9013    
   317.0000       22328.00       149.4256    
   318.0000       21173.00       145.5094    
   319.0000       19779.00       140.6378    
   320.0000       20088.00       141.7321    
   321.0000       21048.00       145.0793    
   322.0000       21669.00       147.2039    
   323.0000       21343.00       146.0924    
   324.0000       21401.00       146.2908    
   325.0000       21443.00       146.4343    
   326.0000       21488.00       146.5879    
   327.0000       20991.00       144.8827    
   328.0000       20635.00       143.6489    
   329.0000       21974.00       148.2363    
   330.0000       20467.00       143.0629    
   331.0000       20374.00       142.7375    
   332.0000       21307.00       145.9692    
   333.0000       20189.00       142.0880    
   334.0000       20804.00       144.2359    
   335.0000       19946.00       141.2303    
   336.0000       20255.00       142.3201    
   337.0000       20596.00       143.5131    
   338.0000       20551.00       143.3562    
   339.0000       19885.00       141.0142    
   340.0000       21364.00       146.1643    
   341.0000       20314.00       142.5272    
   342.0000       21192.00       145.5747    
   343.0000       20845.00       144.3780    
   344.0000       21675.00       147.2243    
   345.0000       21876.00       147.9054    
   346.0000       21347.00       146.1061    
   347.0000       20859.00       144.4265    
   348.0000       21310.00       145.9794    
   349.0000       21971.00       148.2262    
   350.0000       20268.00       142.3657    
   351.0000       20565.00       143.4050    
   352.0000       21855.00       147.8344    
   353.0000       20757.00       144.0729    
   354.0000       21057.00       145.1103    
   355.0000       20582.00       143.4643    
   356.0000       21595.00       146.9524    
   357.0000       21386.00       146.2395    
   358.0000       20998.00       144.9069    
   359.0000       21310.00       145.9794    
   360.0000       21434.00       146.4035    
   361.0000       20443.00       142.9790    
   362.0000       21171.00       145.5026    
   363.0000       21090.00       145.2240    
   364.0000       21205.00       145.6194    
   365.0000       21148.00       145.4235    
   366.0000       21079.00       145.1861    
   367.0000       21307.00       145.9692    
   368.0000       20923.00       144.6478    
   369.0000       21897.00       147.9763    
   370.0000       19997.00       141.4108    
   371.0000       19994.00       141.4001    
   372.0000       21556.00       146.8196    
   373.0000       20529.00       143.2794    
   374.0000       20914.00       144.6167    
   375.0000       20878.00       144.4922    
   376.0000       21227.00       145.6949    
   377.0000       21078.00       145.1826    
   378.0000       20849.00       144.3918    
   379.0000       19473.00       139.5457    
   380.0000       21521.00       146.7004    
   381.0000       19490.00       139.6066    
   382.0000       20533.00       143.2934    
   383.0000       21062.00       145.1275    
   384.0000       21065.00       145.1379    
   385.0000       21287.00       145.9007    
   386.0000       21366.00       146.1711    
   387.0000       21846.00       147.8039    
   388.0000       20701.00       143.8784    
   389.0000       21829.00       147.7464    
   390.0000       20792.00       144.1943    
   391.0000       20841.00       144.3641    
   392.0000       21315.00       145.9966    
   393.0000       20230.00       142.2322    
   394.0000       21400.00       146.2874    
   395.0000       20923.00       144.6478    
   396.0000       21677.00       147.2311    
   397.0000       21640.00       147.1054    
   398.0000       21429.00       146.3865    
   399.0000       21358.00       146.1438    
   400.0000       21578.00       146.8945    
   401.0000       21005.00       144.9310    
   402.0000       21760.00       147.5127    
   403.0000       21241.00       145.7429    
   404.0000       21780.00       147.5805    
   405.0000       22531.00       150.1033    
   406.0000       22090.00       148.6270    
   407.0000       21187.00       145.5576    
   408.0000       21269.00       145.8390    
   409.0000       21893.00       147.9628    
   410.0000       20144.00       141.9296    
   411.0000       21321.00       146.0171    
   412.0000       21967.00       148.2127    
   413.0000       20953.00       144.7515    
   414.0000       22142.00       148.8019    
   415.0000       20860.00       144.4299    
   416.0000       21563.00       146.8435    
   417.0000       21362.00       146.1575    
   418.0000       20532.00       143.2899    
   419.0000       19948.00       141.2374    
   420.0000       22064.00       148.5396    
   421.0000       21490.00       146.5947    
   422.0000       22813.00       151.0397    
   423.0000       22064.00       148.5396    
   424.0000       21808.00       147.6753    
   425.0000       22341.00       149.4691    
   426.0000       22483.00       149.9433    
   427.0000       22391.00       149.6362    
   428.0000       22037.00       148.4486    
   429.0000       22753.00       150.8410    
   430.0000       21305.00       145.9623    
   431.0000       21511.00       146.6663    
   432.0000       22688.00       150.6254    
   433.0000       21676.00       147.2277    
   434.0000       22447.00       149.8232    
   435.0000       21808.00       147.6753    
   436.0000       21719.00       147.3737    
   437.0000       22097.00       148.6506    
   438.0000       21875.00       147.9020    
   439.0000       20832.00       144.3329    
   440.0000       22785.00       150.9470    
   441.0000       22118.00       148.7212    
   442.0000       21692.00       147.2820    
   443.0000       21161.00       145.4682    
   444.0000       21715.00       147.3601    
   445.0000       22243.00       149.1409    
   446.0000       22131.00       148.7649    
   447.0000       21993.00       148.3004    
   448.0000       21669.00       147.2039    
   449.0000       23192.00       152.2892    
   450.0000       21531.00       146.7345    
   451.0000       20941.00       144.7101    
   452.0000       21983.00       148.2666    
   453.0000       21121.00       145.3307    
   454.0000       21835.00       147.7667    
   455.0000       21380.00       146.2190    
   456.0000       21842.00       147.7904    
   457.0000       21708.00       147.3363    
   458.0000       21450.00       146.4582    
   459.0000       20158.00       141.9789    
   460.0000       24687.00       157.1210    
   461.0000       21245.00       145.7567    
   462.0000       21628.00       147.0646    
   463.0000       21921.00       148.0574    
   464.0000       22056.00       148.5126    
   465.0000       21869.00       147.8817    
   466.0000       21782.00       147.5873    
   467.0000       22063.00       148.5362    
   468.0000       21475.00       146.5435    
   469.0000       22655.00       150.5158    
   470.0000       21528.00       146.7242    
   471.0000       21366.00       146.1711    
   472.0000       21469.00       146.5230    
   473.0000       21081.00       145.1930    
   474.0000       21514.00       146.6765    
   475.0000       21060.00       145.1206    
   476.0000       22235.00       149.1140    
   477.0000       21666.00       147.1938    
   478.0000       20968.00       144.8033    
   479.0000       21792.00       147.6211    
   480.0000       19465.00       139.5170    
   481.0000       21531.00       146.7345    
   482.0000       21887.00       147.9426    
   483.0000       21083.00       145.1999    
   484.0000       20850.00       144.3953    
   485.0000       20725.00       143.9618    
   486.0000       21767.00       147.5364    
   487.0000       21361.00       146.1540    
   488.0000       20964.00       144.7895    
   489.0000       22484.00       149.9467    
   490.0000       20784.00       144.1666    
   491.0000       20348.00       142.6464    
   492.0000       21608.00       146.9966    
   493.0000       20789.00       144.1839    
   494.0000       21454.00       146.4718    
   495.0000       20783.00       144.1631    
   496.0000       21193.00       145.5782    
   497.0000       21247.00       145.7635    
   498.0000       21120.00       145.3272    
   499.0000       20459.00       143.0350    
   500.0000       20591.00       143.4957    
   501.0000       20668.00       143.7637    
   502.0000       21059.00       145.1172    
   503.0000       20220.00       142.1971    
   504.0000       20878.00       144.4922    
   505.0000       21559.00       146.8298    
   506.0000       21443.00       146.4343    
   507.0000       21671.00       147.2107    
   508.0000       20548.00       143.3457    
   509.0000       21758.00       147.5059    
   510.0000       20579.00       143.4538    
   511.0000       21021.00       144.9862    
   512.0000       21194.00       145.5816    
   513.0000       20553.00       143.3632    
   514.0000       21165.00       145.4820    
   515.0000       21124.00       145.3410    
   516.0000       21452.00       146.4650    
   517.0000       21587.00       146.9252    
   518.0000       21049.00       145.0827    
   519.0000       21131.00       145.3651    
   520.0000       22732.00       150.7713    
   521.0000       20405.00       142.8461    
   522.0000       21099.00       145.2549    
   523.0000       20977.00       144.8344    
   524.0000       20766.00       144.1041    
   525.0000       21033.00       145.0276    
   526.0000       21614.00       147.0170    
   527.0000       21891.00       147.9561    
   528.0000       20537.00       143.3074    
   529.0000       22350.00       149.4992    
   530.0000       20737.00       144.0035    
   531.0000       20561.00       143.3911    
   532.0000       21531.00       146.7345    
   533.0000       21059.00       145.1172    
   534.0000       20895.00       144.5510    
   535.0000       20877.00       144.4888    
   536.0000       21945.00       148.1384    
   537.0000       21546.00       146.7856    
   538.0000       20794.00       144.2012    
   539.0000       20601.00       143.5305    
   540.0000       21564.00       146.8469    
   541.0000       20642.00       143.6732    
   542.0000       21426.00       146.3762    
   543.0000       21331.00       146.0514    
   544.0000       21313.00       145.9897    
   545.0000       21289.00       145.9075    
   546.0000       21701.00       147.3126    
   547.0000       21659.00       147.1700    
   548.0000       21270.00       145.8424    
   549.0000       22358.00       149.5259    
   550.0000       21461.00       146.4957    
   551.0000       20886.00       144.5199    
   552.0000       21811.00       147.6855    
   553.0000       21276.00       145.8629    
   554.0000       21771.00       147.5500    
   555.0000       21190.00       145.5679    
   556.0000       21769.00       147.5432    
   557.0000       21712.00       147.3499    
   558.0000       21129.00       145.3582    
   559.0000       19231.00       138.6759    
   560.0000       20818.00       144.2844    
   561.0000       20927.00       144.6617    
   562.0000       20884.00       144.5130    
   563.0000       20968.00       144.8033    
   564.0000       21690.00       147.2753    
   565.0000       21656.00       147.1598    
   566.0000       22021.00       148.3947    
   567.0000       21318.00       146.0069    
   568.0000       20469.00       143.0699    
   569.0000       22209.00       149.0268    
   570.0000       20370.00       142.7235    
   571.0000       20367.00       142.7130    
   572.0000       21770.00       147.5466    
   573.0000       20667.00       143.7602    
   574.0000       21861.00       147.8547    
   575.0000       20488.00       143.1363    
   576.0000       20904.00       144.5822    
   577.0000       21362.00       146.1575    
   578.0000       20452.00       143.0105    
   579.0000       17440.00       132.0606    
   580.0000       20484.00       143.1223    
   581.0000       20693.00       143.8506    
   582.0000       21058.00       145.1138    
   583.0000       20777.00       144.1423    
   584.0000       21110.00       145.2928    
   585.0000       21078.00       145.1826    
   586.0000       20874.00       144.4784    
   587.0000       20945.00       144.7239    
   588.0000       20318.00       142.5412    
   589.0000       21649.00       147.1360    
   590.0000       19778.00       140.6343    
   591.0000       19265.00       138.7984    
   592.0000       20397.00       142.8181    
   593.0000       18883.00       137.4154    
   594.0000       19725.00       140.4457    
   595.0000       19699.00       140.3531    
   596.0000       20223.00       142.2076    
   597.0000       18982.00       137.7752    
   598.0000       19441.00       139.4310    
   599.0000       18373.00       135.5470    
   600.0000       20308.00       142.5061    
   601.0000       19314.00       138.9748    
   602.0000       19200.00       138.5641    
   603.0000       19559.00       139.8535    
   604.0000       19639.00       140.1392    
   605.0000       19175.00       138.4738    
   606.0000       19018.00       137.9058    
   607.0000       19136.00       138.3329    
   608.0000       19151.00       138.3871    
   609.0000       19651.00       140.1820    
   610.0000       18736.00       136.8795    
   611.0000       18446.00       135.8161    
   612.0000       18974.00       137.7461    
   613.0000       18594.00       136.3598    
   614.0000       18615.00       136.4368    
   615.0000       18249.00       135.0889    
   616.0000       18315.00       135.3329    
   617.0000       18477.00       135.9301    
   618.0000       21826.00       147.7363    
   619.0000       21923.00       148.0642    
   620.0000       26616.00       163.1441    
   621.0000       21805.00       147.6652    
   622.0000       22409.00       149.6964    
   623.0000       22099.00       148.6573    
   624.0000       21820.00       147.7159    
   625.0000       22205.00       149.0134    
   626.0000       22198.00       148.9899    
   627.0000       22114.00       148.7078    
   628.0000       21256.00       145.7944    
   629.0000       22236.00       149.1174    
   630.0000       20862.00       144.4368    
   631.0000       20726.00       143.9653    
   632.0000       22141.00       148.7985    
   633.0000       20875.00       144.4818    
   634.0000       21234.00       145.7189    
   635.0000       20657.00       143.7254    
   636.0000       21707.00       147.3330    
   637.0000       21769.00       147.5432    
   638.0000       21311.00       145.9829    
   639.0000       20914.00       144.6167    
