sample v-GeO2 750K                                           20-11-07  2000.000K
                                                                                
  XO,DX,Lambda :   0.0000000E+00   1.000000       0.0
  0.0000000E+00   12176.00       110.3449    
   1.000000       1429.000       37.80212    
   2.000000       1582.000       39.77436    
   3.000000       2030.000       45.05552    
   4.000000       2885.000       53.71220    
   5.000000       3881.000       62.29767    
   6.000000       4560.000       67.52777    
   7.000000       5362.000       73.22568    
   8.000000       5839.000       76.41335    
   9.000000       5960.000       77.20103    
   10.00000       5681.000       75.37241    
   11.00000       5439.000       73.74957    
   12.00000       4970.000       70.49823    
   13.00000       4332.000       65.81793    
   14.00000       4092.000       63.96874    
   15.00000       3906.000       62.49800    
   16.00000       4129.000       64.25729    
   17.00000       4422.000       66.49812    
   18.00000       5285.000       72.69801    
   19.00000       12252.00       110.6888    
   20.00000       6072.000       77.92304    
   21.00000       6825.000       82.61356    
   22.00000       7063.000       84.04166    
   23.00000       8166.000       90.36592    
   24.00000       24461.00       156.4001    
   25.00000       44954.00       212.0236    
   26.00000       49865.00       223.3047    
   27.00000       52830.00       229.8478    
   28.00000       54249.00       232.9142    
   29.00000       53181.00       230.6101    
   30.00000       47038.00       216.8825    
   31.00000       47430.00       217.7843    
   32.00000       52849.00       229.8891    
   33.00000       56289.00       237.2530    
   34.00000       55208.00       234.9638    
   35.00000       53871.00       232.1013    
   36.00000       59759.00       244.4565    
   37.00000       59082.00       243.0679    
   38.00000       56580.00       237.8655    
   39.00000       52880.00       229.9565    
   40.00000       61184.00       247.3540    
   41.00000       59061.00       243.0247    
   42.00000       59818.00       244.5772    
   43.00000       61130.00       247.2448    
   44.00000       62606.00       250.2119    
   45.00000       63850.00       252.6856    
   46.00000       62231.00       249.4614    
   47.00000       61739.00       248.4733    
   48.00000       61534.00       248.0605    
   49.00000       65630.00       256.1835    
   50.00000       60004.00       244.9571    
   51.00000       63974.00       252.9308    
   52.00000       70793.00       266.0695    
   53.00000       68874.00       262.4386    
   54.00000       72083.00       268.4828    
   55.00000       73477.00       271.0664    
   56.00000       75203.00       274.2317    
   57.00000       76111.00       275.8822    
   58.00000       77019.00       277.5230    
   59.00000       69994.00       264.5638    
   60.00000       84188.00       290.1517    
   61.00000       86602.00       294.2822    
   62.00000       93966.00       306.5387    
   63.00000       94897.00       308.0536    
   64.00000       95643.00       309.2620    
   65.00000       96831.00       311.1768    
   66.00000       96278.00       310.2870    
   67.00000       93183.00       305.2589    
   68.00000       91039.00       301.7267    
   69.00000       98456.00       313.7770    
   70.00000       89766.00       299.6097    
   71.00000       85919.00       293.1194    
   72.00000       86853.00       294.7083    
   73.00000       84185.00       290.1465    
   74.00000       87029.00       295.0068    
   75.00000       81621.00       285.6939    
   76.00000       82047.00       286.4385    
