sample v-GeO2 350K                                           17-11-07  2000.000K
                                                                                
  XO,DX,Lambda :   0.0000000E+00   1.000000       0.0
  0.0000000E+00   12158.00       110.2633    
   1.000000       1351.000       36.75595    
   2.000000       1731.000       41.60529    
   3.000000       1990.000       44.60942    
   4.000000       2833.000       53.22593    
   5.000000       3843.000       61.99194    
   6.000000       4515.000       67.19375    
   7.000000       5438.000       73.74280    
   8.000000       5864.000       76.57676    
   9.000000       5860.000       76.55064    
   10.00000       5634.000       75.05997    
   11.00000       5452.000       73.83766    
   12.00000       4940.000       70.28513    
   13.00000       4385.000       66.21933    
   14.00000       4153.000       64.44377    
   15.00000       3897.000       62.42596    
   16.00000       4150.000       64.42049    
   17.00000       4464.000       66.81317    
   18.00000       5054.000       71.09149    
   19.00000       12386.00       111.2924    
   20.00000       6068.000       77.89737    
   21.00000       6622.000       81.37567    
   22.00000       6923.000       83.20457    
   23.00000       8198.000       90.54281    
   24.00000       24197.00       155.5538    
   25.00000       45263.00       212.7510    
   26.00000       50342.00       224.3702    
   27.00000       53098.00       230.4300    
   28.00000       55117.00       234.7701    
   29.00000       53872.00       232.1034    
   30.00000       47538.00       218.0321    
   31.00000       47782.00       218.5909    
   32.00000       53797.00       231.9418    
   33.00000       57394.00       239.5704    
   34.00000       56095.00       236.8438    
   35.00000       54752.00       233.9915    
   36.00000       60565.00       246.0996    
   37.00000       59308.00       243.5323    
   38.00000       57046.00       238.8430    
   39.00000       54102.00       232.5984    
   40.00000       62005.00       249.0080    
   41.00000       59446.00       243.8155    
   42.00000       60615.00       246.2011    
   43.00000       61285.00       247.5581    
   44.00000       63336.00       251.6664    
   45.00000       64327.00       253.6277    
   46.00000       63136.00       251.2688    
   47.00000       62473.00       249.9460    
   48.00000       62641.00       250.2818    
   49.00000       66400.00       257.6820    
   50.00000       60484.00       245.9350    
   51.00000       64161.00       253.3002    
   52.00000       72334.00       268.9498    
   53.00000       69728.00       264.0606    
   54.00000       72378.00       269.0316    
   55.00000       73224.00       270.5993    
   56.00000       74950.00       273.7700    
   57.00000       75973.00       275.6320    
   58.00000       76220.00       276.0797    
   59.00000       69536.00       263.6968    
   60.00000       84051.00       289.9155    
   61.00000       85847.00       292.9966    
   62.00000       92773.00       304.5866    
   63.00000       93219.00       305.3179    
   64.00000       94211.00       306.9381    
   65.00000       95589.00       309.1747    
   66.00000       94720.00       307.7661    
   67.00000       92970.00       304.9098    
   68.00000       90368.00       300.6127    
   69.00000       97998.00       313.0463    
   70.00000       89173.00       298.6185    
   71.00000       86399.00       293.9371    
   72.00000       87079.00       295.0915    
   73.00000       84447.00       290.5977    
   74.00000       87236.00       295.3574    
   75.00000       82007.00       286.3687    
   76.00000       82338.00       286.9460    
