sample v-GeO2 500K                                           18-11-07  2000.000K
                                                                                
  XO,DX,Lambda :   0.0000000E+00   1.000000       0.0
  0.0000000E+00   12429.00       111.4854    
   1.000000       1378.000       37.12142    
   2.000000       1690.000       41.10961    
   3.000000       1990.000       44.60942    
   4.000000       2846.000       53.34792    
   5.000000       3935.000       62.72958    
   6.000000       4491.000       67.01492    
   7.000000       5442.000       73.76991    
   8.000000       5763.000       75.91443    
   9.000000       6025.000       77.62087    
   10.00000       5597.000       74.81310    
   11.00000       5464.000       73.91888    
   12.00000       4840.000       69.57011    
   13.00000       4371.000       66.11354    
   14.00000       4106.000       64.07808    
   15.00000       3815.000       61.76569    
   16.00000       4403.000       66.35510    
   17.00000       4421.000       66.49060    
   18.00000       5078.000       71.26009    
   19.00000       12774.00       113.0221    
   20.00000       6031.000       77.65952    
   21.00000       6500.000       80.62257    
   22.00000       6771.000       82.28609    
   23.00000       8306.000       91.13726    
   24.00000       24582.00       156.7865    
   25.00000       45110.00       212.3911    
   26.00000       50114.00       223.8616    
   27.00000       52593.00       229.3316    
   28.00000       54973.00       234.4632    
   29.00000       53824.00       232.0000    
   30.00000       48029.00       219.1552    
   31.00000       48114.00       219.3490    
   32.00000       53456.00       231.2055    
   33.00000       57176.00       239.1150    
   34.00000       55702.00       236.0127    
   35.00000       54452.00       233.3495    
   36.00000       60845.00       246.6678    
   37.00000       59555.00       244.0389    
   38.00000       57457.00       239.7019    
   39.00000       54124.00       232.6457    
   40.00000       61706.00       248.4069    
   41.00000       59231.00       243.3742    
   42.00000       60238.00       245.4343    
   43.00000       62201.00       249.4013    
   44.00000       63755.00       252.4975    
   45.00000       64805.00       254.5683    
   46.00000       63232.00       251.4597    
   47.00000       62694.00       250.3877    
   48.00000       62071.00       249.1405    
   49.00000       66538.00       257.9496    
   50.00000       60348.00       245.6583    
   51.00000       64420.00       253.8110    
   52.00000       72668.00       269.5700    
   53.00000       69888.00       264.3634    
   54.00000       71925.00       268.1884    
   55.00000       73435.00       270.9889    
   56.00000       75879.00       275.4614    
   57.00000       76868.00       277.2508    
   58.00000       77841.00       279.0000    
   59.00000       70554.00       265.6200    
   60.00000       84049.00       289.9120    
   61.00000       86663.00       294.3858    
   62.00000       93759.00       306.2009    
   63.00000       93071.00       305.0754    
   64.00000       94668.00       307.6816    
   65.00000       96321.00       310.3562    
   66.00000       95133.00       308.4364    
   67.00000       92737.00       304.5275    
   68.00000       90288.00       300.4796    
   69.00000       98527.00       313.8901    
   70.00000       89285.00       298.8060    
   71.00000       86041.00       293.3275    
   72.00000       86586.00       294.2550    
   73.00000       84557.00       290.7869    
   74.00000       87490.00       295.7871    
   75.00000       81489.00       285.4628    
   76.00000       82723.00       287.6161    
