sample v-GeO2 800K                                           21-11-07  2000.000K
                                                                                
  XO,DX,Lambda :   0.0000000E+00   1.000000       0.0
  0.0000000E+00   12409.00       111.3957    
   1.000000       1426.000       37.76242    
   2.000000       1692.000       41.13393    
   3.000000       1969.000       44.37342    
   4.000000       2881.000       53.67495    
   5.000000       3866.000       62.17717    
   6.000000       4494.000       67.03730    
   7.000000       5498.000       74.14850    
   8.000000       6814.000       82.54696    
   9.000000       7307.000       85.48100    
   10.00000       6632.000       81.43710    
   11.00000       6350.000       79.68689    
   12.00000       5984.000       77.35632    
   13.00000       5419.000       73.61386    
   14.00000       5059.000       71.12665    
   15.00000       4843.000       69.59167    
   16.00000       5539.000       74.42446    
   17.00000       5769.000       75.95393    
   18.00000       6432.000       80.19975    
   19.00000       13558.00       116.4388    
   20.00000       5987.000       77.37571    
   21.00000       6567.000       81.03703    
   22.00000       7143.000       84.51627    
   23.00000       8061.000       89.78307    
   24.00000       24655.00       157.0191    
   25.00000       44730.00       211.4947    
   26.00000       49923.00       223.4346    
   27.00000       52620.00       229.3905    
   28.00000       54599.00       233.6643    
   29.00000       54033.00       232.4500    
   30.00000       47273.00       217.4236    
   31.00000       47272.00       217.4212    
   32.00000       53266.00       230.7943    
   33.00000       56783.00       238.2918    
   34.00000       55269.00       235.0936    
   35.00000       54442.00       233.3281    
   36.00000       59499.00       243.9242    
   37.00000       58866.00       242.6232    
   38.00000       56246.00       237.1624    
   39.00000       52498.00       229.1244    
   40.00000       60360.00       245.6827    
   41.00000       58029.00       240.8921    
   42.00000       58838.00       242.5655    
   43.00000       60304.00       245.5687    
   44.00000       62191.00       249.3812    
   45.00000       63255.00       251.5055    
   46.00000       61674.00       248.3425    
   47.00000       60466.00       245.8983    
   48.00000       61813.00       248.6222    
   49.00000       65264.00       255.4682    
   50.00000       59616.00       244.1639    
   51.00000       63208.00       251.4120    
   52.00000       70895.00       266.2611    
   53.00000       68883.00       262.4557    
   54.00000       71651.00       267.6770    
   55.00000       72909.00       270.0167    
   56.00000       75512.00       274.7945    
   57.00000       76118.00       275.8949    
   58.00000       77279.00       277.9910    
   59.00000       68815.00       262.3261    
   60.00000       84819.00       291.2370    
   61.00000       86578.00       294.2414    
   62.00000       94142.00       306.8257    
   63.00000       94012.00       306.6138    
   64.00000       95432.00       308.9207    
   65.00000       96504.00       310.6509    
   66.00000       95886.00       309.6546    
   67.00000       92720.00       304.4996    
   68.00000       90628.00       301.0449    
   69.00000       99228.00       315.0048    
   70.00000       89187.00       298.6419    
   71.00000       86085.00       293.4025    
   72.00000       86914.00       294.8118    
   73.00000       83484.00       288.9360    
   74.00000       86714.00       294.4724    
   75.00000       81941.00       286.2534    
   76.00000       81176.00       284.9140    
