sample v-GeO2 500K                                           18-11-07  2000.000K
                                                                                
  XO,DX,Lambda :   0.0000000E+00   1.000000       0.0
  0.0000000E+00   12175.00       110.3404    
   1.000000       1478.000       38.44477    
   2.000000       1631.000       40.38564    
   3.000000       2037.000       45.13314    
   4.000000       2863.000       53.50701    
   5.000000       3951.000       62.85698    
   6.000000       4670.000       68.33739    
   7.000000       5257.000       72.50517    
   8.000000       5713.000       75.58439    
   9.000000       5865.000       76.58329    
   10.00000       5675.000       75.33260    
   11.00000       5465.000       73.92564    
   12.00000       5085.000       71.30919    
   13.00000       4320.000       65.72671    
   14.00000       4195.000       64.76882    
   15.00000       3951.000       62.85698    
   16.00000       4197.000       64.78426    
   17.00000       4409.000       66.40030    
   18.00000       5204.000       72.13876    
   19.00000       12180.00       110.3630    
   20.00000       6276.000       79.22121    
   21.00000       6678.000       81.71903    
   22.00000       6980.000       83.54639    
   23.00000       8296.000       91.08238    
   24.00000       24524.00       156.6014    
   25.00000       45435.00       213.1549    
   26.00000       50240.00       224.1428    
   27.00000       53082.00       230.3953    
   28.00000       54890.00       234.2861    
   29.00000       54148.00       232.6972    
   30.00000       47399.00       217.7131    
   31.00000       47444.00       217.8164    
   32.00000       53411.00       231.1082    
   33.00000       57305.00       239.3846    
   34.00000       56140.00       236.9388    
   35.00000       54940.00       234.3928    
   36.00000       60141.00       245.2366    
   37.00000       59428.00       243.7786    
   38.00000       56702.00       238.1218    
   39.00000       53572.00       231.4563    
   40.00000       62234.00       249.4674    
   41.00000       59621.00       244.1741    
   42.00000       60712.00       246.3981    
   43.00000       62261.00       249.5215    
   44.00000       63249.00       251.4935    
   45.00000       64434.00       253.8385    
   46.00000       63358.00       251.7101    
   47.00000       62749.00       250.4975    
   48.00000       62704.00       250.4077    
   49.00000       66723.00       258.3080    
   50.00000       59725.00       244.3870    
   51.00000       64698.00       254.3580    
   52.00000       71836.00       268.0224    
   53.00000       69797.00       264.1912    
   54.00000       72370.00       269.0167    
   55.00000       73362.00       270.8542    
   56.00000       75059.00       273.9690    
   57.00000       76722.00       276.9874    
   58.00000       77187.00       277.8255    
   59.00000       69215.00       263.0874    
   60.00000       84759.00       291.1340    
   61.00000       86041.00       293.3275    
   62.00000       93564.00       305.8823    
   63.00000       93111.00       305.1410    
   64.00000       94035.00       306.6513    
   65.00000       96339.00       310.3853    
   66.00000       94892.00       308.0454    
   67.00000       92968.00       304.9066    
   68.00000       90127.00       300.2116    
   69.00000       98133.00       313.2619    
   70.00000       88426.00       297.3651    
   71.00000       85781.00       292.8839    
   72.00000       86996.00       294.9508    
   73.00000       84160.00       290.1034    
   74.00000       87712.00       296.1621    
   75.00000       82166.00       286.6461    
   76.00000       81851.00       286.0961    
