sample v-GeO2 1325K tst                                      24-11-07   663.826K
   77.00000       24509.00       156.5535    
   78.00000       22390.00       149.6329    
   79.00000       18510.00       136.0515    
   80.00000       23448.00       153.1274    
   81.00000       23566.00       153.5122    
   82.00000       23518.00       153.3558    
   83.00000       23407.00       152.9935    
   84.00000       23448.00       153.1274    
   85.00000       23413.00       153.0131    
   86.00000       22646.00       150.4859    
   87.00000       22955.00       151.5091    
   88.00000       23463.00       153.1764    
   89.00000       24222.00       155.6342    
   90.00000       21815.00       147.6990    
   91.00000       22662.00       150.5390    
   92.00000       22896.00       151.3142    
   93.00000       22326.00       149.4189    
   94.00000       23186.00       152.2695    
   95.00000       23192.00       152.2892    
   96.00000       24132.00       155.3448    
   97.00000       24919.00       157.8575    
   98.00000       23482.00       153.2384    
   99.00000       21164.00       145.4785    
   100.0000       22593.00       150.3097    
   101.0000       23145.00       152.1348    
   102.0000       23436.00       153.0882    
   103.0000       24945.00       157.9399    
   104.0000       24945.00       157.9399    
   105.0000       25003.00       158.1234    
   106.0000       24311.00       155.9198    
   107.0000       26059.00       161.4280    
   108.0000       25904.00       160.9472    
   109.0000       26985.00       164.2711    
   110.0000       24020.00       154.9839    
   111.0000       24318.00       155.9423    
   112.0000       24887.00       157.7561    
   113.0000       23070.00       151.8881    
   114.0000       23781.00       154.2109    
   115.0000       23601.00       153.6262    
   116.0000       23720.00       154.0130    
   117.0000       22954.00       151.5058    
   118.0000       21389.00       146.2498    
   119.0000       18562.00       136.2424    
   120.0000       25058.00       158.2972    
   121.0000       22853.00       151.1721    
   122.0000       24317.00       155.9391    
   123.0000       24593.00       156.8215    
   124.0000       23612.00       153.6620    
   125.0000       24075.00       155.1612    
   126.0000       24381.00       156.1442    
   127.0000       24331.00       155.9840    
   128.0000       22996.00       151.6443    
   129.0000       24825.00       157.5595    
   130.0000       22769.00       150.8940    
   131.0000       23347.00       152.7973    
   132.0000       24425.00       156.2850    
   133.0000       23573.00       153.5350    
   134.0000       24228.00       155.6535    
   135.0000       24032.00       155.0226    
   136.0000       24497.00       156.5152    
   137.0000       24895.00       157.7815    
   138.0000       23723.00       154.0227    
   139.0000       24801.00       157.4833    
   140.0000       23542.00       153.4340    
   141.0000       24201.00       155.5667    
   142.0000       24545.00       156.6684    
   143.0000       25323.00       159.1320    
   144.0000       25142.00       158.5623    
   145.0000       25689.00       160.2779    
   146.0000       25408.00       159.3989    
   147.0000       26506.00       162.8066    
   148.0000       25802.00       160.6300    
   149.0000       27577.00       166.0632    
   150.0000       25336.00       159.1729    
   151.0000       26537.00       162.9018    
   152.0000       27349.00       165.3753    
   153.0000       26780.00       163.6460    
   154.0000       27147.00       164.7635    
   155.0000       26271.00       162.0833    
   156.0000       27623.00       166.2017    
   157.0000       28425.00       168.5972    
   158.0000       25794.00       160.6051    
   159.0000       19122.00       138.2823    
   160.0000       29948.00       173.0549    
   161.0000       29339.00       171.2863    
   162.0000       29153.00       170.7425    
   163.0000       29259.00       171.0526    
   164.0000       28909.00       170.0265    
   165.0000       29283.00       171.1228    
   166.0000       29032.00       170.3878    
   167.0000       29994.00       173.1878    
   168.0000       28408.00       168.5467    
   169.0000       31092.00       176.3292    
   170.0000       28855.00       169.8676    
   171.0000       28455.00       168.6861    
   172.0000       29913.00       172.9538    
   173.0000       28485.00       168.7750    
   174.0000       27890.00       167.0030    
   175.0000       28901.00       170.0029    
   176.0000       29276.00       171.1023    
   177.0000       28536.00       168.9260    
   178.0000       26907.00       164.0335    
   179.0000       25823.00       160.6954    
   180.0000       29102.00       170.5931    
   181.0000       28734.00       169.5111    
   182.0000       28779.00       169.6437    
   183.0000       29193.00       170.8596    
   184.0000       28644.00       169.2454    
   185.0000       29003.00       170.3027    
   186.0000       28003.00       167.3410    
   187.0000       27369.00       165.4358    
   188.0000       26119.00       161.6137    
   189.0000       27711.00       166.4662    
   190.0000       25098.00       158.4235    
   191.0000       25409.00       159.4020    
   192.0000       25385.00       159.3267    
   193.0000       24500.00       156.5248    
   194.0000       24506.00       156.5439    
   195.0000       24976.00       158.0380    
   196.0000       24312.00       155.9231    
   197.0000       23961.00       154.7934    
   198.0000       23750.00       154.1104    
   199.0000       24376.00       156.1282    
   200.0000       22520.00       150.0667    
   201.0000       22588.00       150.2930    
   202.0000       23515.00       153.3460    
   203.0000       24056.00       155.1000    
   204.0000       23394.00       152.9510    
   205.0000       23215.00       152.3647    
   206.0000       22882.00       151.2680    
   207.0000       23962.00       154.7966    
   208.0000       23068.00       151.8815    
   209.0000       24242.00       155.6984    
   210.0000       21744.00       147.4585    
   211.0000       22545.00       150.1499    
   212.0000       24305.00       155.9006    
   213.0000       23495.00       153.2808    
   214.0000       22915.00       151.3770    
   215.0000       22670.00       150.5656    
   216.0000       23337.00       152.7645    
   217.0000       23478.00       153.2253    
   218.0000       21929.00       148.0844    
   219.0000       20860.00       144.4299    
   220.0000       24781.00       157.4198    
   221.0000       22635.00       150.4493    
   222.0000       23168.00       152.2104    
   223.0000       23629.00       153.7173    
   224.0000       23304.00       152.6565    
   225.0000       23184.00       152.2629    
   226.0000       23452.00       153.1405    
   227.0000       24093.00       155.2192    
   228.0000       23718.00       154.0065    
   229.0000       25057.00       158.2940    
   230.0000       22284.00       149.2783    
   231.0000       22938.00       151.4530    
   232.0000       23808.00       154.2984    
   233.0000       23211.00       152.3516    
   234.0000       23269.00       152.5418    
   235.0000       23336.00       152.7612    
   236.0000       23894.00       154.5768    
   237.0000       23686.00       153.9026    
   238.0000       23195.00       152.2990    
   239.0000       20769.00       144.1145    
   240.0000       24761.00       157.3563    
   241.0000       23652.00       153.7921    
   242.0000       25028.00       158.2024    
   243.0000       23949.00       154.7546    
   244.0000       24107.00       155.2643    
   245.0000       25059.00       158.3004    
   246.0000       24636.00       156.9586    
   247.0000       24911.00       157.8322    
   248.0000       24028.00       155.0097    
   249.0000       25807.00       160.6456    
   250.0000       23282.00       152.5844    
   251.0000       24126.00       155.3255    
   252.0000       25071.00       158.3382    
   253.0000       24081.00       155.1805    
   254.0000       24189.00       155.5281    
   255.0000       24310.00       155.9166    
   256.0000       24435.00       156.3170    
   257.0000       24470.00       156.4289    
   258.0000       22762.00       150.8708    
   259.0000       20431.00       142.9370    
   260.0000       25704.00       160.3247    
   261.0000       25372.00       159.2859    
   262.0000       24813.00       157.5214    
   263.0000       25023.00       158.1866    
   264.0000       25428.00       159.4616    
   265.0000       25291.00       159.0314    
   266.0000       25431.00       159.4710    
   267.0000       26654.00       163.2605    
   268.0000       25587.00       159.9594    
   269.0000       26926.00       164.0914    
   270.0000       24377.00       156.1313    
   271.0000       24652.00       157.0096    
   272.0000       25939.00       161.0559    
   273.0000       25467.00       159.5838    
   274.0000       25256.00       158.9214    
   275.0000       25091.00       158.4014    
   276.0000       26088.00       161.5178    
   277.0000       25449.00       159.5274    
   278.0000       24590.00       156.8120    
   279.0000       20926.00       144.6582    
   280.0000       26047.00       161.3908    
   281.0000       25593.00       159.9781    
   282.0000       25593.00       159.9781    
   283.0000       25829.00       160.7140    
   284.0000       25480.00       159.6246    
   285.0000       25349.00       159.2137    
   286.0000       25442.00       159.5055    
   287.0000       26107.00       161.5766    
   288.0000       24855.00       157.6547    
   289.0000       26664.00       163.2912    
   290.0000       24280.00       155.8204    
   291.0000       25119.00       158.4897    
   292.0000       25769.00       160.5273    
   293.0000       24754.00       157.3340    
   294.0000       24622.00       156.9140    
   295.0000       25178.00       158.6758    
   296.0000       25682.00       160.2560    
   297.0000       24690.00       157.1305    
   298.0000       23812.00       154.3114    
   299.0000       23329.00       152.7383    
   300.0000       26179.00       161.7993    
   301.0000       24533.00       156.6301    
   302.0000       25010.00       158.1455    
   303.0000       25149.00       158.5844    
   304.0000       24848.00       157.6325    
   305.0000       24865.00       157.6864    
   306.0000       25044.00       158.2530    
   307.0000       24710.00       157.1942    
   308.0000       24362.00       156.0833    
   309.0000       26268.00       162.0741    
   310.0000       23637.00       153.7433    
   311.0000       24963.00       157.9968    
   312.0000       25612.00       160.0375    
   313.0000       23855.00       154.4506    
   314.0000       24237.00       155.6824    
   315.0000       24201.00       155.5667    
   316.0000       24455.00       156.3810    
   317.0000       24898.00       157.7910    
   318.0000       23638.00       153.7466    
   319.0000       21588.00       146.9286    
   320.0000       22707.00       150.6884    
   321.0000       23437.00       153.0915    
   322.0000       24130.00       155.3383    
   323.0000       24176.00       155.4863    
   324.0000       23986.00       154.8741    
   325.0000       23920.00       154.6609    
   326.0000       23682.00       153.8896    
   327.0000       24076.00       155.1644    
   328.0000       22850.00       151.1622    
   329.0000       24879.00       157.7308    
   330.0000       22464.00       149.8800    
   331.0000       23538.00       153.4210    
   332.0000       23839.00       154.3988    
   333.0000       22668.00       150.5590    
   334.0000       23180.00       152.2498    
   335.0000       23103.00       151.9967    
   336.0000       22843.00       151.1390    
   337.0000       23029.00       151.7531    
   338.0000       22703.00       150.6751    
   339.0000       22089.00       148.6237    
   340.0000       24347.00       156.0352    
   341.0000       23093.00       151.9638    
   342.0000       23786.00       154.2271    
   343.0000       24132.00       155.3448    
   344.0000       24275.00       155.8044    
   345.0000       25066.00       158.3224    
   346.0000       24048.00       155.0742    
   347.0000       23870.00       154.4992    
   348.0000       23978.00       154.8483    
   349.0000       25421.00       159.4396    
   350.0000       22464.00       149.8800    
   351.0000       23338.00       152.7678    
   352.0000       24061.00       155.1161    
   353.0000       23772.00       154.1817    
   354.0000       23663.00       153.8278    
   355.0000       23798.00       154.2660    
   356.0000       24624.00       156.9204    
   357.0000       24272.00       155.7947    
   358.0000       24291.00       155.8557    
   359.0000       24997.00       158.1044    
   360.0000       24576.00       156.7673    
   361.0000       23434.00       153.0817    
   362.0000       24050.00       155.0806    
   363.0000       24487.00       156.4832    
   364.0000       24458.00       156.3905    
   365.0000       24228.00       155.6535    
   366.0000       24097.00       155.2321    
   367.0000       24587.00       156.8024    
   368.0000       24119.00       155.3029    
   369.0000       25116.00       158.4803    
   370.0000       22468.00       149.8933    
   371.0000       23214.00       152.3614    
   372.0000       25063.00       158.3130    
   373.0000       23741.00       154.0811    
   374.0000       23508.00       153.3232    
   375.0000       23825.00       154.3535    
   376.0000       23825.00       154.3535    
   377.0000       24178.00       155.4928    
   378.0000       23127.00       152.0756    
   379.0000       22187.00       148.9530    
   380.0000       24847.00       157.6293    
   381.0000       22414.00       149.7131    
   382.0000       23327.00       152.7318    
   383.0000       24663.00       157.0446    
   384.0000       24376.00       156.1282    
   385.0000       24321.00       155.9519    
   386.0000       24126.00       155.3255    
   387.0000       24918.00       157.8544    
   388.0000       23778.00       154.2012    
   389.0000       25055.00       158.2877    
   390.0000       23120.00       152.0526    
   391.0000       24036.00       155.0355    
   392.0000       24589.00       156.8088    
   393.0000       23179.00       152.2465    
   394.0000       24312.00       155.9231    
   395.0000       24472.00       156.4353    
   396.0000       24338.00       156.0064    
   397.0000       24629.00       156.9363    
   398.0000       24027.00       155.0065    
   399.0000       24662.00       157.0414    
   400.0000       24636.00       156.9586    
   401.0000       24454.00       156.3777    
   402.0000       24448.00       156.3586    
   403.0000       24555.00       156.7003    
   404.0000       24703.00       157.1719    
   405.0000       25734.00       160.4182    
   406.0000       24687.00       157.1210    
   407.0000       24488.00       156.4864    
   408.0000       24092.00       155.2160    
   409.0000       25306.00       159.0786    
   410.0000       22425.00       149.7498    
   411.0000       24030.00       155.0161    
   412.0000       24723.00       157.2355    
   413.0000       23942.00       154.7320    
   414.0000       24406.00       156.2242    
   415.0000       24038.00       155.0419    
   416.0000       24383.00       156.1506    
   417.0000       24315.00       155.9327    
   418.0000       22883.00       151.2713    
   419.0000       22247.00       149.1543    
   420.0000       24925.00       157.8765    
   421.0000       24326.00       155.9679    
   422.0000       25236.00       158.8584    
   423.0000       25197.00       158.7356    
   424.0000       23948.00       154.7514    
   425.0000       24919.00       157.8575    
   426.0000       24944.00       157.9367    
   427.0000       25322.00       159.1289    
   428.0000       24439.00       156.3298    
   429.0000       25671.00       160.2217    
   430.0000       23231.00       152.4172    
   431.0000       24074.00       155.1580    
   432.0000       24996.00       158.1012    
   433.0000       24457.00       156.3873    
   434.0000       24536.00       156.6397    
   435.0000       24238.00       155.6856    
   436.0000       24314.00       155.9295    
   437.0000       24905.00       157.8132    
   438.0000       24629.00       156.9363    
   439.0000       23568.00       153.5187    
   440.0000       25364.00       159.2608    
   441.0000       24707.00       157.1846    
   442.0000       23915.00       154.6448    
   443.0000       23973.00       154.8322    
   444.0000       24403.00       156.2146    
   445.0000       24746.00       157.3086    
   446.0000       24189.00       155.5281    
   447.0000       24632.00       156.9458    
   448.0000       23908.00       154.6221    
   449.0000       25783.00       160.5709    
   450.0000       23429.00       153.0653    
   451.0000       23930.00       154.6932    
   452.0000       24460.00       156.3969    
   453.0000       23487.00       153.2547    
   454.0000       23582.00       153.5643    
   455.0000       23916.00       154.6480    
   456.0000       24050.00       155.0806    
   457.0000       24178.00       155.4928    
   458.0000       23961.00       154.7934    
   459.0000       22287.00       149.2883    
   460.0000       27773.00       166.6523    
   461.0000       23806.00       154.2919    
   462.0000       23897.00       154.5865    
   463.0000       24785.00       157.4325    
   464.0000       25003.00       158.1234    
   465.0000       24688.00       157.1242    
   466.0000       23962.00       154.7966    
   467.0000       24956.00       157.9747    
   468.0000       24104.00       155.2546    
   469.0000       25707.00       160.3340    
   470.0000       23865.00       154.4830    
   471.0000       23915.00       154.6448    
   472.0000       23884.00       154.5445    
   473.0000       23449.00       153.1307    
   474.0000       23619.00       153.6847    
   475.0000       23824.00       154.3503    
   476.0000       24720.00       157.2260    
   477.0000       24426.00       156.2882    
   478.0000       23345.00       152.7907    
   479.0000       24574.00       156.7610    
   480.0000       22063.00       148.5362    
   481.0000       24089.00       155.2063    
   482.0000       24075.00       155.1612    
   483.0000       23609.00       153.6522    
   484.0000       23527.00       153.3851    
   485.0000       23689.00       153.9123    
   486.0000       24066.00       155.1322    
   487.0000       24308.00       155.9102    
   488.0000       23519.00       153.3591    
   489.0000       25638.00       160.1187    
   490.0000       23231.00       152.4172    
   491.0000       23118.00       152.0461    
   492.0000       24673.00       157.0764    
   493.0000       23277.00       152.5680    
   494.0000       23987.00       154.8774    
   495.0000       23914.00       154.6415    
   496.0000       24164.00       155.4477    
   497.0000       24568.00       156.7418    
   498.0000       23613.00       153.6652    
   499.0000       23528.00       153.3884    
   500.0000       23703.00       153.9578    
   501.0000       23423.00       153.0457    
   502.0000       23673.00       153.8603    
   503.0000       23355.00       152.8234    
   504.0000       23851.00       154.4377    
   505.0000       24794.00       157.4611    
   506.0000       24393.00       156.1826    
   507.0000       24991.00       158.0854    
   508.0000       23548.00       153.4536    
   509.0000       25209.00       158.7734    
   510.0000       22775.00       150.9139    
   511.0000       23873.00       154.5089    
   512.0000       24186.00       155.5185    
   513.0000       23124.00       152.0658    
   514.0000       23937.00       154.7159    
   515.0000       23957.00       154.7805    
   516.0000       24242.00       155.6984    
   517.0000       24707.00       157.1846    
   518.0000       24119.00       155.3029    
   519.0000       24358.00       156.0705    
   520.0000       25997.00       161.2359    
   521.0000       23571.00       153.5285    
   522.0000       23854.00       154.4474    
   523.0000       24217.00       155.6181    
   524.0000       23900.00       154.5963    
   525.0000       23865.00       154.4830    
   526.0000       24035.00       155.0323    
   527.0000       24650.00       157.0032    
   528.0000       23273.00       152.5549    
   529.0000       25540.00       159.8124    
   530.0000       23416.00       153.0229    
   531.0000       23705.00       153.9643    
   532.0000       24500.00       156.5248    
   533.0000       23695.00       153.9318    
   534.0000       23829.00       154.3664    
   535.0000       23675.00       153.8668    
   536.0000       25234.00       158.8521    
   537.0000       24734.00       157.2705    
   538.0000       23847.00       154.4247    
   539.0000       23641.00       153.7563    
   540.0000       24593.00       156.8215    
   541.0000       23792.00       154.2466    
   542.0000       23970.00       154.8225    
   543.0000       24487.00       156.4832    
   544.0000       24354.00       156.0577    
   545.0000       24158.00       155.4284    
   546.0000       24419.00       156.2658    
   547.0000       24940.00       157.9240    
   548.0000       24066.00       155.1322    
   549.0000       25533.00       159.7905    
   550.0000       23458.00       153.1600    
   551.0000       24027.00       155.0065    
   552.0000       24791.00       157.4516    
   553.0000       24043.00       155.0581    
   554.0000       24253.00       155.7337    
   555.0000       24462.00       156.4033    
   556.0000       24473.00       156.4385    
   557.0000       24750.00       157.3213    
   558.0000       23443.00       153.1111    
   559.0000       21321.00       146.0171    
   560.0000       23688.00       153.9091    
   561.0000       23809.00       154.3017    
   562.0000       23547.00       153.4503    
   563.0000       23761.00       154.1460    
   564.0000       24325.00       155.9647    
   565.0000       24382.00       156.1474    
   566.0000       24476.00       156.4481    
   567.0000       24471.00       156.4321    
   568.0000       23255.00       152.4959    
   569.0000       24920.00       157.8607    
   570.0000       22372.00       149.5727    
   571.0000       22999.00       151.6542    
   572.0000       24474.00       156.4417    
   573.0000       23619.00       153.6847    
   574.0000       24159.00       155.4317    
   575.0000       23492.00       153.2710    
   576.0000       23480.00       153.2319    
   577.0000       23598.00       153.6164    
   578.0000       22677.00       150.5888    
   579.0000       18516.00       136.0735    
   580.0000       23228.00       152.4073    
   581.0000       23166.00       152.2038    
   582.0000       23521.00       153.3656    
   583.0000       24086.00       155.1967    
   584.0000       24012.00       154.9581    
   585.0000       23746.00       154.0974    
   586.0000       23114.00       152.0329    
   587.0000       24036.00       155.0355    
   588.0000       22850.00       151.1622    
   589.0000       24364.00       156.0897    
   590.0000       21930.00       148.0878    
   591.0000       21945.00       148.1384    
   592.0000       23070.00       151.8881    
   593.0000       21582.00       146.9081    
   594.0000       22188.00       148.9564    
   595.0000       22807.00       151.0199    
   596.0000       22998.00       151.6509    
   597.0000       21111.00       145.2962    
   598.0000       21267.00       145.8321    
   599.0000       20394.00       142.8076    
   600.0000       22760.00       150.8642    
   601.0000       21616.00       147.0238    
   602.0000       21547.00       146.7890    
   603.0000       22472.00       149.9066    
   604.0000       22076.00       148.5799    
   605.0000       21616.00       147.0238    
   606.0000       21234.00       145.7189    
   607.0000       21563.00       146.8435    
   608.0000       21587.00       146.9252    
   609.0000       22287.00       149.2883    
   610.0000       20467.00       143.0629    
   611.0000       20940.00       144.7066    
   612.0000       21102.00       145.2653    
   613.0000       20463.00       143.0490    
   614.0000       20664.00       143.7498    
   615.0000       20507.00       143.2027    
   616.0000       20451.00       143.0070    
   617.0000       20941.00       144.7101    
   618.0000       23763.00       154.1525    
   619.0000       24533.00       156.6301    
   620.0000       29477.00       171.6887    
   621.0000       24256.00       155.7434    
   622.0000       24869.00       157.6991    
   623.0000       25222.00       158.8144    
   624.0000       24251.00       155.7273    
   625.0000       25029.00       158.2056    
   626.0000       24603.00       156.8534    
   627.0000       25023.00       158.1866    
   628.0000       24330.00       155.9808    
   629.0000       25122.00       158.4992    
   630.0000       23207.00       152.3384    
   631.0000       23412.00       153.0098    
   632.0000       24407.00       156.2274    
   633.0000       23436.00       153.0882    
   634.0000       23533.00       153.4047    
   635.0000       23799.00       154.2692    
   636.0000       23748.00       154.1039    
   637.0000       23974.00       154.8354    
   638.0000       23592.00       153.5969    
   639.0000       23517.00       153.3525    
