sample v-GeO2 900K                                           22-11-07  2000.000K
                                                                                
  XO,DX,Lambda :   0.0000000E+00   1.000000       0.0
  0.0000000E+00   12195.00       110.4310    
   1.000000       1429.000       37.80212    
   2.000000       1648.000       40.59557    
   3.000000       2020.000       44.94441    
   4.000000       2848.000       53.36666    
   5.000000       3791.000       61.57110    
   6.000000       4571.000       67.60917    
   7.000000       5505.000       74.19569    
   8.000000       5865.000       76.58329    
   9.000000       6143.000       78.37729    
   10.00000       5502.000       74.17547    
   11.00000       5565.000       74.59893    
   12.00000       5026.000       70.89429    
   13.00000       4307.000       65.62774    
   14.00000       4179.000       64.64519    
   15.00000       3909.000       62.52200    
   16.00000       4282.000       65.43699    
   17.00000       4447.000       66.68583    
   18.00000       5043.000       71.01408    
   19.00000       12468.00       111.6602    
   20.00000       6216.000       78.84161    
   21.00000       6691.000       81.79853    
   22.00000       6922.000       83.19855    
   23.00000       8094.000       89.96666    
   24.00000       25045.00       158.2561    
   25.00000       45437.00       213.1596    
   26.00000       49877.00       223.3316    
   27.00000       53120.00       230.4778    
   28.00000       54670.00       233.8162    
   29.00000       54173.00       232.7509    
   30.00000       46454.00       215.5319    
   31.00000       48117.00       219.3559    
   32.00000       53032.00       230.2868    
   33.00000       56915.00       238.5686    
   34.00000       54943.00       234.3992    
   35.00000       55220.00       234.9894    
   36.00000       60055.00       245.0612    
   37.00000       59972.00       244.8918    
   38.00000       56227.00       237.1223    
   39.00000       53619.00       231.5578    
   40.00000       62398.00       249.7959    
   41.00000       59364.00       243.6473    
   42.00000       60039.00       245.0286    
   43.00000       62616.00       250.2319    
   44.00000       63026.00       251.0498    
   45.00000       64697.00       254.3560    
   46.00000       62739.00       250.4775    
   47.00000       63443.00       251.8789    
   48.00000       62303.00       249.6057    
   49.00000       66793.00       258.4434    
   50.00000       59410.00       243.7417    
   51.00000       64908.00       254.7705    
   52.00000       71714.00       267.7947    
   53.00000       70166.00       264.8886    
   54.00000       72442.00       269.1505    
   55.00000       74285.00       272.5527    
   56.00000       75289.00       274.3884    
   57.00000       76931.00       277.3644    
   58.00000       77006.00       277.4995    
   59.00000       69730.00       264.0644    
   60.00000       84900.00       291.3760    
   61.00000       87373.00       295.5892    
   62.00000       93134.00       305.1786    
   63.00000       95291.00       308.6924    
   64.00000       95455.00       308.9579    
   65.00000       96268.00       310.2708    
   66.00000       93681.00       306.0735    
   67.00000       93478.00       305.7417    
   68.00000       90551.00       300.9169    
   69.00000       98913.00       314.5044    
   70.00000       87891.00       296.4642    
   71.00000       86652.00       294.3671    
   72.00000       86843.00       294.6914    
   73.00000       83378.00       288.7525    
   74.00000       85648.00       292.6568    
   75.00000       82287.00       286.8571    
   76.00000       81580.00       285.6221    
