Vanadium rnace avelenght calibration                         26-11-07  2000.000K
   77.00000       54600.00       233.6664    
   78.00000       52036.00       228.1140    
   79.00000       45410.00       213.0962    
   80.00000       55856.00       236.3387    
   81.00000       55413.00       235.3997    
   82.00000       55663.00       235.9301    
   83.00000       56914.00       238.5666    
   84.00000       56921.00       238.5812    
   85.00000       57357.00       239.4932    
   86.00000       55351.00       235.2679    
   87.00000       56572.00       237.8487    
   88.00000       57041.00       238.8326    
   89.00000       59708.00       244.3522    
   90.00000       53727.00       231.7908    
   91.00000       55765.00       236.1461    
   92.00000       56396.00       237.4784    
   93.00000       55550.00       235.6905    
   94.00000       56606.00       237.9202    
   95.00000       55566.00       235.7244    
   96.00000       55829.00       236.2816    
   97.00000       56969.00       238.6818    
   98.00000       55116.00       234.7680    
   99.00000       52070.00       228.1885    
   100.0000       52960.00       230.1304    
   101.0000       54673.00       233.8226    
   102.0000       55046.00       234.6188    
   103.0000       57483.00       239.7561    
   104.0000       57701.00       240.2103    
   105.0000       57742.00       240.2957    
   106.0000       56580.00       237.8655    
   107.0000       59221.00       243.3537    
   108.0000       57094.00       238.9435    
   109.0000       60596.00       246.1626    
   110.0000       57068.00       238.8891    
   111.0000       60033.00       245.0163    
   112.0000       62180.00       249.3592    
   113.0000       57576.00       239.9500    
   114.0000       57672.00       240.1499    
   115.0000       56667.00       238.0483    
   116.0000       57342.00       239.4619    
   117.0000       55597.00       235.7902    
   118.0000       51957.00       227.9408    
   119.0000       46514.00       215.6711    
   120.0000       59335.00       243.5878    
   121.0000       55279.00       235.1149    
   122.0000       58487.00       241.8409    
   123.0000       59025.00       242.9506    
   124.0000       56955.00       238.6525    
   125.0000       57105.00       238.9665    
   126.0000       57338.00       239.4535    
   127.0000       58301.00       241.4560    
   128.0000       54927.00       234.3651    
   129.0000       59526.00       243.9795    
   130.0000       54564.00       233.5894    
   131.0000       55793.00       236.2054    
   132.0000       57947.00       240.7218    
   133.0000       55575.00       235.7435    
   134.0000       56520.00       237.7393    
   135.0000       55108.00       234.7509    
   136.0000       56572.00       237.8487    
   137.0000       57401.00       239.5851    
   138.0000       54120.00       232.6371    
   139.0000       57233.00       239.2342    
   140.0000       53278.00       230.8203    
   141.0000       54681.00       233.8397    
   142.0000       55478.00       235.5377    
   143.0000       56817.00       238.3632    
   144.0000       56858.00       238.4492    
   145.0000       56122.00       236.9008    
   146.0000       55764.00       236.1440    
   147.0000       57426.00       239.6372    
   148.0000       55818.00       236.2583    
   149.0000       59419.00       243.7601    
   150.0000       54630.00       233.7306    
   151.0000       56223.00       237.1139    
   152.0000       58299.00       241.4519    
   153.0000       56813.00       238.3548    
   154.0000       56500.00       237.6973    
   155.0000       54511.00       233.4759    
   156.0000       56809.00       238.3464    
   157.0000       56996.00       238.7384    
   158.0000       52194.00       228.4601    
   159.0000       39752.00       199.3790    
   160.0000       59584.00       244.0983    
   161.0000       56984.00       238.7132    
   162.0000       57400.00       239.5830    
   163.0000       57087.00       238.9289    
   164.0000       57717.00       240.2436    
   165.0000       57356.00       239.4911    
   166.0000       56867.00       238.4680    
   167.0000       57593.00       239.9854    
   168.0000       54932.00       234.3758    
   169.0000       59352.00       243.6227    
   170.0000       54846.00       234.1922    
   171.0000       55174.00       234.8915    
   172.0000       57309.00       239.3930    
   173.0000       53732.00       231.8016    
   174.0000       53091.00       230.4148    
   175.0000       55764.00       236.1440    
   176.0000       57176.00       239.1150    
   177.0000       54986.00       234.4909    
   178.0000       52569.00       229.2793    
   179.0000       52214.00       228.5038    
   180.0000       56827.00       238.3841    
   181.0000       55403.00       235.3784    
   182.0000       56975.00       238.6944    
   183.0000       57732.00       240.2748    
   184.0000       57920.00       240.6657    
   185.0000       58561.00       241.9938    
   186.0000       57381.00       239.5433    
   187.0000       57494.00       239.7791    
   188.0000       56044.00       236.7361    
   189.0000       59180.00       243.2694    
   190.0000       55157.00       234.8553    
   191.0000       55495.00       235.5738    
   192.0000       57048.00       238.8472    
   193.0000       54776.00       234.0427    
   194.0000       55226.00       235.0021    
   195.0000       56263.00       237.1982    
   196.0000       55826.00       236.2753    
   197.0000       56063.00       236.7763    
   198.0000       55287.00       235.1319    
   199.0000       56432.00       237.5542    
   200.0000       52471.00       229.0655    
   201.0000       52552.00       229.2422    
   202.0000       55444.00       235.4655    
   203.0000       56778.00       238.2813    
   204.0000       55213.00       234.9745    
   205.0000       55106.00       234.7467    
   206.0000       54701.00       233.8824    
   207.0000       57651.00       240.1062    
   208.0000       54775.00       234.0406    
   209.0000       57893.00       240.6096    
   210.0000       51670.00       227.3104    
   211.0000       53525.00       231.3547    
   212.0000       57782.00       240.3789    
   213.0000       55569.00       235.7308    
   214.0000       54838.00       234.1752    
   215.0000       53277.00       230.8181    
   216.0000       55821.00       236.2647    
   217.0000       55463.00       235.5058    
   218.0000       52004.00       228.0439    
   219.0000       50711.00       225.1910    
   220.0000       57793.00       240.4017    
   221.0000       53782.00       231.9095    
   222.0000       54084.00       232.5597    
   223.0000       54891.00       234.2883    
   224.0000       54529.00       233.5145    
   225.0000       53975.00       232.3252    
   226.0000       54554.00       233.5680    
   227.0000       56172.00       237.0063    
   228.0000       54496.00       233.4438    
   229.0000       57706.00       240.2207    
   230.0000       52130.00       228.3199    
   231.0000       53129.00       230.4973    
   232.0000       55510.00       235.6056    
   233.0000       55418.00       235.4103    
   234.0000       54790.00       234.0726    
   235.0000       54604.00       233.6750    
   236.0000       55434.00       235.4443    
   237.0000       54172.00       232.7488    
   238.0000       53760.00       231.8620    
   239.0000       49675.00       222.8789    
   240.0000       56784.00       238.2939    
   241.0000       54010.00       232.4005    
   242.0000       57421.00       239.6268    
   243.0000       55093.00       234.7190    
   244.0000       54643.00       233.7584    
   245.0000       56669.00       238.0525    
   246.0000       54816.00       234.1282    
   247.0000       56250.00       237.1708    
   248.0000       54021.00       232.4242    
   249.0000       57394.00       239.5704    
   250.0000       52546.00       229.2291    
   251.0000       53649.00       231.6225    
   252.0000       55182.00       234.9085    
   253.0000       53053.00       230.3324    
   254.0000       53969.00       232.3123    
   255.0000       52738.00       229.6476    
   256.0000       54182.00       232.7703    
   257.0000       53220.00       230.6946    
   258.0000       50498.00       224.7176    
   259.0000       46315.00       215.2092    
   260.0000       55683.00       235.9725    
   261.0000       54543.00       233.5444    
   262.0000       53521.00       231.3461    
   263.0000       53910.00       232.1853    
   264.0000       53979.00       232.3338    
   265.0000       53717.00       231.7693    
   266.0000       54488.00       233.4267    
   267.0000       56806.00       238.3401    
   268.0000       53896.00       232.1551    
   269.0000       57166.00       239.0941    
   270.0000       51559.00       227.0661    
   271.0000       52383.00       228.8733    
   272.0000       55110.00       234.7552    
   273.0000       54170.00       232.7445    
   274.0000       53494.00       231.2877    
   275.0000       52704.00       229.5735    
   276.0000       54419.00       233.2788    
   277.0000       53745.00       231.8297    
   278.0000       51300.00       226.4950    
   279.0000       45511.00       213.3331    
   280.0000       55231.00       235.0128    
   281.0000       53687.00       231.7046    
   282.0000       53752.00       231.8448    
   283.0000       55015.00       234.5528    
   284.0000       53805.00       231.9590    
   285.0000       53941.00       232.2520    
   286.0000       54223.00       232.8583    
   287.0000       55332.00       235.2276    
   288.0000       52935.00       230.0761    
   289.0000       56184.00       237.0316    
   290.0000       52167.00       228.4010    
   291.0000       52920.00       230.0435    
   292.0000       54280.00       232.9807    
   293.0000       52262.00       228.6088    
   294.0000       51723.00       227.4269    
   295.0000       53042.00       230.3085    
   296.0000       53827.00       232.0065    
   297.0000       52169.00       228.4053    
   298.0000       50439.00       224.5863    
   299.0000       50552.00       224.8377    
   300.0000       54886.00       234.2776    
   301.0000       52330.00       228.7575    
   302.0000       52768.00       229.7129    
   303.0000       53141.00       230.5233    
   304.0000       52362.00       228.8274    
   305.0000       53081.00       230.3931    
   306.0000       53013.00       230.2455    
   307.0000       52520.00       229.1724    
   308.0000       51381.00       226.6738    
   309.0000       55908.00       236.4487    
   310.0000       50619.00       224.9867    
   311.0000       53341.00       230.9567    
   312.0000       53843.00       232.0409    
   313.0000       51770.00       227.5302    
   314.0000       52445.00       229.0087    
   315.0000       52087.00       228.2258    
   316.0000       52380.00       228.8668    
   317.0000       53834.00       232.0215    
   318.0000       50894.00       225.5970    
   319.0000       47832.00       218.7053    
   320.0000       49205.00       221.8220    
   321.0000       51535.00       227.0132    
   322.0000       52586.00       229.3164    
   323.0000       52951.00       230.1108    
   324.0000       52527.00       229.1877    
   325.0000       52980.00       230.1738    
   326.0000       51843.00       227.6906    
   327.0000       52550.00       229.2379    
   328.0000       50288.00       224.2499    
   329.0000       54419.00       233.2788    
   330.0000       49971.00       223.5419    
   331.0000       51395.00       226.7047    
   332.0000       52816.00       229.8173    
   333.0000       50634.00       225.0200    
   334.0000       51057.00       225.9580    
   335.0000       51524.00       226.9890    
   336.0000       51353.00       226.6120    
   337.0000       51740.00       227.4643    
   338.0000       50890.00       225.5881    
   339.0000       49880.00       223.3383    
   340.0000       54337.00       233.1030    
   341.0000       51901.00       227.8179    
   342.0000       53145.00       230.5320    
   343.0000       54340.00       233.1094    
   344.0000       55359.00       235.2849    
   345.0000       56449.00       237.5900    
   346.0000       54476.00       233.4009    
   347.0000       54336.00       233.1008    
   348.0000       54055.00       232.4973    
   349.0000       57016.00       238.7802    
   350.0000       51779.00       227.5500    
   351.0000       53829.00       232.0108    
   352.0000       55358.00       235.2828    
   353.0000       53587.00       231.4887    
   354.0000       53497.00       231.2942    
   355.0000       54540.00       233.5380    
   356.0000       56175.00       237.0127    
   357.0000       55369.00       235.3062    
   358.0000       54586.00       233.6365    
   359.0000       57517.00       239.8270    
   360.0000       55903.00       236.4382    
   361.0000       53222.00       230.6989    
   362.0000       54343.00       233.1158    
   363.0000       55509.00       235.6035    
   364.0000       55254.00       235.0617    
   365.0000       54621.00       233.7114    
   366.0000       53940.00       232.2499    
   367.0000       56034.00       236.7150    
   368.0000       53856.00       232.0690    
   369.0000       56892.00       238.5204    
   370.0000       51011.00       225.8562    
   371.0000       52131.00       228.3221    
   372.0000       56230.00       237.1287    
   373.0000       53441.00       231.1731    
   374.0000       53409.00       231.1039    
   375.0000       54045.00       232.4758    
   376.0000       54026.00       232.4349    
   377.0000       54963.00       234.4419    
   378.0000       52578.00       229.2989    
   379.0000       50473.00       224.6620    
   380.0000       54828.00       234.1538    
   381.0000       49934.00       223.4592    
   382.0000       52303.00       228.6985    
   383.0000       54795.00       234.0833    
   384.0000       54023.00       232.4285    
   385.0000       54408.00       233.2552    
   386.0000       54211.00       232.8326    
   387.0000       55636.00       235.8728    
   388.0000       52484.00       229.0939    
   389.0000       56231.00       237.1308    
   390.0000       52123.00       228.3046    
   391.0000       53380.00       231.0411    
   392.0000       53801.00       231.9504    
   393.0000       51842.00       227.6884    
   394.0000       54217.00       232.8454    
   395.0000       54128.00       232.6543    
   396.0000       54201.00       232.8111    
   397.0000       55023.00       234.5698    
   398.0000       52509.00       229.1484    
   399.0000       55325.00       235.2127    
   400.0000       54065.00       232.5188    
   401.0000       53564.00       231.4390    
   402.0000       53242.00       230.7423    
   403.0000       53928.00       232.2240    
   404.0000       53971.00       232.3166    
   405.0000       55906.00       236.4445    
   406.0000       53869.00       232.0970    
   407.0000       53209.00       230.6708    
   408.0000       52652.00       229.4602    
   409.0000       54430.00       233.3024    
   410.0000       49080.00       221.5401    
   411.0000       52826.00       229.8391    
   412.0000       54007.00       232.3941    
   413.0000       52065.00       228.1776    
   414.0000       53342.00       230.9589    
   415.0000       52038.00       228.1184    
   416.0000       53457.00       231.2077    
   417.0000       52245.00       228.5717    
   418.0000       49953.00       223.5017    
   419.0000       48843.00       221.0045    
   420.0000       53365.00       231.0087    
   421.0000       52611.00       229.3709    
   422.0000       54772.00       234.0342    
   423.0000       54095.00       232.5833    
   424.0000       51987.00       228.0066    
   425.0000       54363.00       233.1587    
   426.0000       53410.00       231.1060    
   427.0000       54788.00       234.0684    
   428.0000       52196.00       228.4644    
   429.0000       55886.00       236.4022    
   430.0000       50390.00       224.4772    
   431.0000       51171.00       226.2101    
   432.0000       53973.00       232.3209    
   433.0000       51190.00       226.2521    
   434.0000       52617.00       229.3840    
   435.0000       52195.00       228.4622    
   436.0000       52193.00       228.4579    
   437.0000       53430.00       231.1493    
   438.0000       52541.00       229.2182    
   439.0000       51103.00       226.0597    
   440.0000       53823.00       231.9978    
   441.0000       52417.00       228.9476    
   442.0000       51343.00       226.5899    
   443.0000       51211.00       226.2985    
   444.0000       52103.00       228.2608    
   445.0000       52927.00       230.0587    
   446.0000       52534.00       229.2030    
   447.0000       52628.00       229.4079    
   448.0000       51232.00       226.3449    
   449.0000       55538.00       235.6650    
   450.0000       50473.00       224.6620    
   451.0000       51934.00       227.8903    
   452.0000       53104.00       230.4431    
   453.0000       51686.00       227.3456    
   454.0000       50944.00       225.7078    
   455.0000       51617.00       227.1938    
   456.0000       52562.00       229.2640    
   457.0000       51672.00       227.3148    
   458.0000       51625.00       227.2113    
   459.0000       49345.00       222.1373    
   460.0000       60223.00       245.4037    
   461.0000       51577.00       227.1057    
   462.0000       52189.00       228.4491    
   463.0000       53427.00       231.1428    
   464.0000       53691.00       231.7132    
   465.0000       53197.00       230.6447    
   466.0000       52724.00       229.6171    
   467.0000       54306.00       233.0365    
   468.0000       51791.00       227.5764    
   469.0000       55699.00       236.0064    
   470.0000       51879.00       227.7696    
   471.0000       52620.00       229.3905    
   472.0000       51972.00       227.9737    
   473.0000       51421.00       226.7620    
   474.0000       51982.00       227.9956    
   475.0000       52488.00       229.1026    
   476.0000       54869.00       234.2413    
   477.0000       52939.00       230.0848    
   478.0000       51775.00       227.5412    
   479.0000       54271.00       232.9614    
   480.0000       49031.00       221.4294    
   481.0000       53144.00       230.5298    
   482.0000       53928.00       232.2240    
   483.0000       53100.00       230.4344    
   484.0000       51061.00       225.9668    
   485.0000       52103.00       228.2608    
   486.0000       53348.00       230.9719    
   487.0000       54051.00       232.4887    
   488.0000       52280.00       228.6482    
   489.0000       56241.00       237.1519    
   490.0000       51569.00       227.0881    
   491.0000       51500.00       226.9361    
   492.0000       53847.00       232.0496    
   493.0000       52689.00       229.5408    
   494.0000       53379.00       231.0390    
   495.0000       52634.00       229.4210    
   496.0000       53632.00       231.5858    
   497.0000       54952.00       234.4184    
   498.0000       53027.00       230.2759    
   499.0000       53021.00       230.2629    
   500.0000       52939.00       230.0848    
   501.0000       52336.00       228.7706    
   502.0000       51832.00       227.6664    
   503.0000       51616.00       227.1915    
   504.0000       52908.00       230.0174    
   505.0000       54978.00       234.4739    
   506.0000       54185.00       232.7767    
   507.0000       55113.00       234.7616    
   508.0000       52981.00       230.1760    
   509.0000       55678.00       235.9619    
   510.0000       51368.00       226.6451    
   511.0000       53928.00       232.2240    
   512.0000       54019.00       232.4199    
   513.0000       51818.00       227.6357    
   514.0000       53412.00       231.1104    
   515.0000       53735.00       231.8081    
   516.0000       54659.00       233.7926    
   517.0000       54709.00       233.8996    
   518.0000       53663.00       231.6528    
   519.0000       54841.00       234.1815    
   520.0000       57745.00       240.3019    
   521.0000       52474.00       229.0720    
   522.0000       53462.00       231.2185    
   523.0000       53986.00       232.3489    
   524.0000       53306.00       230.8809    
   525.0000       53848.00       232.0517    
   526.0000       54297.00       233.0172    
   527.0000       55793.00       236.2054    
   528.0000       52262.00       228.6088    
   529.0000       56845.00       238.4219    
   530.0000       52535.00       229.2052    
   531.0000       53549.00       231.4066    
   532.0000       54101.00       232.5962    
   533.0000       53219.00       230.6924    
   534.0000       53185.00       230.6187    
   535.0000       52551.00       229.2401    
   536.0000       56828.00       238.3862    
   537.0000       55355.00       235.2764    
   538.0000       52507.00       229.1441    
   539.0000       53782.00       231.9095    
   540.0000       54561.00       233.5830    
   541.0000       52702.00       229.5692    
   542.0000       53461.00       231.2164    
   543.0000       54590.00       233.6450    
   544.0000       53723.00       231.7822    
   545.0000       54311.00       233.0472    
   546.0000       54553.00       233.5658    
   547.0000       55951.00       236.5396    
   548.0000       53772.00       231.8879    
   549.0000       57055.00       238.8619    
   550.0000       52707.00       229.5800    
   551.0000       53721.00       231.7779    
   552.0000       55073.00       234.6764    
   553.0000       53112.00       230.4604    
   554.0000       54427.00       233.2959    
   555.0000       53724.00       231.7844    
   556.0000       54550.00       233.5594    
   557.0000       55001.00       234.5229    
   558.0000       52340.00       228.7794    
   559.0000       48497.00       220.2203    
   560.0000       52576.00       229.2946    
   561.0000       52793.00       229.7673    
   562.0000       52080.00       228.2104    
   563.0000       53025.00       230.2716    
   564.0000       53605.00       231.5275    
   565.0000       54269.00       232.9571    
   566.0000       54186.00       232.7789    
   567.0000       53974.00       232.3230    
   568.0000       51403.00       226.7223    
   569.0000       55675.00       235.9555    
   570.0000       49649.00       222.8206    
   571.0000       51175.00       226.2189    
   572.0000       53980.00       232.3360    
   573.0000       52326.00       228.7488    
   574.0000       52628.00       229.4079    
   575.0000       51657.00       227.2818    
   576.0000       51856.00       227.7191    
   577.0000       52254.00       228.5913    
   578.0000       50258.00       224.1830    
   579.0000       42502.00       206.1601    
   580.0000       51114.00       226.0841    
   581.0000       51619.00       227.1982    
   582.0000       51716.00       227.4115    
   583.0000       52363.00       228.8296    
   584.0000       52462.00       229.0459    
   585.0000       52284.00       228.6570    
   586.0000       50441.00       224.5907    
   587.0000       52702.00       229.5692    
   588.0000       49942.00       223.4771    
   589.0000       53131.00       230.5016    
   590.0000       48583.00       220.4155    
   591.0000       47997.00       219.0822    
   592.0000       50504.00       224.7310    
   593.0000       47197.00       217.2487    
   594.0000       48557.00       220.3565    
   595.0000       49646.00       222.8138    
   596.0000       50035.00       223.6850    
   597.0000       46517.00       215.6780    
   598.0000       47316.00       217.5224    
   599.0000       45219.00       212.6476    
   600.0000       49994.00       223.5934    
   601.0000       46941.00       216.6587    
   602.0000       47182.00       217.2142    
   603.0000       48797.00       220.9004    
   604.0000       48269.00       219.7021    
   605.0000       47645.00       218.2773    
   606.0000       46277.00       215.1209    
   607.0000       48132.00       219.3901    
   608.0000       47130.00       217.0945    
   609.0000       48550.00       220.3407    
   610.0000       45366.00       212.9930    
   611.0000       46344.00       215.2766    
   612.0000       46876.00       216.5087    
   613.0000       45068.00       212.2923    
   614.0000       45087.00       212.3370    
   615.0000       45137.00       212.4547    
   616.0000       45286.00       212.8051    
   617.0000       45624.00       213.5977    
   618.0000       52178.00       228.4250    
   619.0000       54029.00       232.4414    
   620.0000       64450.00       253.8700    
   621.0000       53573.00       231.4584    
   622.0000       54485.00       233.4202    
   623.0000       55601.00       235.7986    
   624.0000       53061.00       230.3497    
   625.0000       54661.00       233.7969    
   626.0000       53905.00       232.1745    
   627.0000       55114.00       234.7637    
   628.0000       52706.00       229.5779    
   629.0000       55272.00       235.1000    
   630.0000       50493.00       224.7065    
   631.0000       51286.00       226.4641    
   632.0000       53510.00       231.3223    
   633.0000       50934.00       225.6856    
   634.0000       51252.00       226.3890    
   635.0000       51375.00       226.6605    
   636.0000       52096.00       228.2455    
   637.0000       52518.00       229.1681    
   638.0000       51706.00       227.3895    
   639.0000       51645.00       227.2554    
