sample v-GeO2 1300K x3                                       25-11-07   500.000K
   77.00000       18431.00       135.7608    
   78.00000       17139.00       130.9160    
   79.00000       14172.00       119.0462    
   80.00000       17846.00       133.5889    
   81.00000       17654.00       132.8684    
   82.00000       17812.00       133.4616    
   83.00000       17906.00       133.8133    
   84.00000       17709.00       133.0752    
   85.00000       17784.00       133.3567    
   86.00000       17037.00       130.5259    
   87.00000       17394.00       131.8863    
   88.00000       18017.00       134.2274    
   89.00000       18457.00       135.8565    
   90.00000       16464.00       128.3121    
   91.00000       16875.00       129.9038    
   92.00000       17069.00       130.6484    
   93.00000       16959.00       130.2267    
   94.00000       17376.00       131.8181    
   95.00000       17169.00       131.0305    
   96.00000       17468.00       132.1666    
   97.00000       18116.00       134.5957    
   98.00000       17529.00       132.3971    
   99.00000       15891.00       126.0595    
   100.0000       16989.00       130.3419    
   101.0000       17547.00       132.4651    
   102.0000       17841.00       133.5702    
   103.0000       19120.00       138.2751    
   104.0000       19071.00       138.0978    
   105.0000       18648.00       136.5577    
   106.0000       18566.00       136.2571    
   107.0000       19812.00       140.7551    
   108.0000       19682.00       140.2926    
   109.0000       20436.00       142.9545    
   110.0000       18496.00       136.0000    
   111.0000       19831.00       140.8226    
   112.0000       18709.00       136.7809    
   113.0000       17725.00       133.1353    
   114.0000       18015.00       134.2200    
   115.0000       17840.00       133.5665    
   116.0000       17840.00       133.5665    
   117.0000       17679.00       132.9624    
   118.0000       15959.00       126.3289    
   119.0000       13769.00       117.3414    
   120.0000       18625.00       136.4734    
   121.0000       17701.00       133.0451    
   122.0000       18312.00       135.3218    
   123.0000       18477.00       135.9301    
   124.0000       17922.00       133.8731    
   125.0000       18219.00       134.9778    
   126.0000       18241.00       135.0592    
   127.0000       18532.00       136.1323    
   128.0000       17301.00       131.5333    
   129.0000       19094.00       138.1810    
   130.0000       17265.00       131.3963    
   131.0000       17862.00       133.6488    
   132.0000       18519.00       136.0845    
   133.0000       18024.00       134.2535    
   134.0000       18145.00       134.7034    
   135.0000       17936.00       133.9254    
   136.0000       18449.00       135.8271    
   137.0000       18967.00       137.7207    
   138.0000       18238.00       135.0481    
   139.0000       18302.00       135.2849    
   140.0000       17751.00       133.2329    
   141.0000       18228.00       135.0111    
   142.0000       18954.00       137.6735    
   143.0000       19401.00       139.2875    
   144.0000       19729.00       140.4600    
   145.0000       19710.00       140.3923    
   146.0000       19371.00       139.1797    
   147.0000       20153.00       141.9613    
   148.0000       19768.00       140.5987    
   149.0000       21153.00       145.4407    
   150.0000       19262.00       138.7876    
   151.0000       20202.00       142.1337    
   152.0000       20723.00       143.9548    
   153.0000       20240.00       142.2673    
   154.0000       20674.00       143.7846    
   155.0000       20111.00       141.8133    
   156.0000       20946.00       144.7273    
   157.0000       21403.00       146.2976    
   158.0000       19829.00       140.8155    
   159.0000       14792.00       121.6224    
   160.0000       22737.00       150.7879    
   161.0000       22209.00       149.0268    
   162.0000       22041.00       148.4621    
   163.0000       21836.00       147.7701    
   164.0000       22397.00       149.6563    
   165.0000       22383.00       149.6095    
   166.0000       21789.00       147.6110    
   167.0000       22729.00       150.7614    
   168.0000       21831.00       147.7532    
   169.0000       23321.00       152.7121    
   170.0000       21855.00       147.8344    
   171.0000       21578.00       146.8945    
   172.0000       22600.00       150.3330    
   173.0000       21456.00       146.4787    
   174.0000       21011.00       144.9517    
   175.0000       21880.00       147.9189    
   176.0000       22714.00       150.7116    
   177.0000       21386.00       146.2395    
   178.0000       20640.00       143.6663    
   179.0000       19916.00       141.1241    
   180.0000       21935.00       148.1047    
   181.0000       21196.00       145.5885    
   182.0000       21575.00       146.8843    
   183.0000       21908.00       148.0135    
   184.0000       21946.00       148.1418    
   185.0000       21871.00       147.8885    
   186.0000       21136.00       145.3822    
   187.0000       20624.00       143.6106    
   188.0000       20046.00       141.5839    
   189.0000       21219.00       145.6674    
   190.0000       19258.00       138.7732    
   191.0000       19066.00       138.0797    
   192.0000       19387.00       139.2372    
   193.0000       18520.00       136.0882    
   194.0000       18693.00       136.7224    
   195.0000       18616.00       136.4405    
   196.0000       18140.00       134.6848    
   197.0000       18249.00       135.0889    
   198.0000       17977.00       134.0783    
   199.0000       18320.00       135.3514    
   200.0000       16938.00       130.1461    
   201.0000       17246.00       131.3240    
   202.0000       17936.00       133.9254    
   203.0000       18406.00       135.6687    
   204.0000       17762.00       133.2742    
   205.0000       17703.00       133.0526    
   206.0000       17566.00       132.5368    
   207.0000       18213.00       134.9556    
   208.0000       17521.00       132.3669    
   209.0000       18459.00       135.8639    
   210.0000       16284.00       127.6088    
   211.0000       17067.00       130.6407    
   212.0000       18280.00       135.2036    
   213.0000       17622.00       132.7479    
   214.0000       17641.00       132.8194    
   215.0000       17049.00       130.5718    
   216.0000       17645.00       132.8345    
   217.0000       17721.00       133.1202    
   218.0000       16409.00       128.0976    
   219.0000       15807.00       125.7259    
   220.0000       18383.00       135.5839    
   221.0000       17278.00       131.4458    
   222.0000       17291.00       131.4953    
   223.0000       17883.00       133.7273    
   224.0000       17556.00       132.4991    
   225.0000       17778.00       133.3342    
   226.0000       17391.00       131.8749    
   227.0000       18178.00       134.8258    
   228.0000       17622.00       132.7479    
   229.0000       19025.00       137.9311    
   230.0000       16669.00       129.1085    
   231.0000       17225.00       131.2440    
   232.0000       18090.00       134.4991    
   233.0000       17590.00       132.6273    
   234.0000       17624.00       132.7554    
   235.0000       17811.00       133.4579    
   236.0000       18250.00       135.0926    
   237.0000       17798.00       133.4091    
   238.0000       17311.00       131.5713    
   239.0000       15665.00       125.1599    
   240.0000       18477.00       135.9301    
   241.0000       18057.00       134.3763    
   242.0000       18594.00       136.3598    
   243.0000       18217.00       134.9704    
   244.0000       18271.00       135.1703    
   245.0000       18846.00       137.2807    
   246.0000       18575.00       136.2901    
   247.0000       18743.00       136.9051    
   248.0000       17963.00       134.0261    
   249.0000       19252.00       138.7516    
   250.0000       17622.00       132.7479    
   251.0000       18150.00       134.7219    
   252.0000       18892.00       137.4482    
   253.0000       18124.00       134.6254    
   254.0000       18639.00       136.5247    
   255.0000       18284.00       135.2183    
   256.0000       18847.00       137.2844    
   257.0000       18480.00       135.9412    
   258.0000       17324.00       131.6207    
   259.0000       15324.00       123.7901    
   260.0000       19375.00       139.1941    
   261.0000       19334.00       139.0468    
   262.0000       18883.00       137.4154    
   263.0000       18633.00       136.5027    
   264.0000       19169.00       138.4522    
   265.0000       19090.00       138.1666    
   266.0000       19469.00       139.5314    
   267.0000       20210.00       142.1619    
   268.0000       18869.00       137.3645    
   269.0000       20638.00       143.6593    
   270.0000       18664.00       136.6163    
   271.0000       18504.00       136.0294    
   272.0000       19502.00       139.6496    
   273.0000       19408.00       139.3126    
   274.0000       19282.00       138.8596    
   275.0000       19020.00       137.9130    
   276.0000       19777.00       140.6307    
   277.0000       19026.00       137.9348    
   278.0000       18305.00       135.2960    
   279.0000       16082.00       126.8148    
   280.0000       19565.00       139.8749    
   281.0000       19190.00       138.5280    
   282.0000       19552.00       139.8285    
   283.0000       19845.00       140.8723    
   284.0000       19008.00       137.8695    
   285.0000       19243.00       138.7191    
   286.0000       19194.00       138.5424    
   287.0000       19912.00       141.1099    
   288.0000       18907.00       137.5027    
   289.0000       20192.00       142.0986    
   290.0000       18359.00       135.4954    
   291.0000       18797.00       137.1022    
   292.0000       19367.00       139.1654    
   293.0000       18706.00       136.7699    
   294.0000       18567.00       136.2608    
   295.0000       18879.00       137.4009    
   296.0000       19253.00       138.7552    
   297.0000       18682.00       136.6821    
   298.0000       17843.00       133.5777    
   299.0000       17695.00       133.0226    
   300.0000       19537.00       139.7748    
   301.0000       18584.00       136.3232    
   302.0000       18794.00       137.0912    
   303.0000       18681.00       136.6785    
   304.0000       18655.00       136.5833    
   305.0000       18982.00       137.7752    
   306.0000       18896.00       137.4627    
   307.0000       18551.00       136.2021    
   308.0000       18313.00       135.3255    
   309.0000       19831.00       140.8226    
   310.0000       17770.00       133.3042    
   311.0000       18906.00       137.4991    
   312.0000       19270.00       138.8164    
   313.0000       18387.00       135.5987    
   314.0000       18601.00       136.3855    
   315.0000       17693.00       133.0150    
   316.0000       18242.00       135.0629    
   317.0000       18816.00       137.1714    
   318.0000       17892.00       133.7610    
   319.0000       16331.00       127.7928    
   320.0000       17023.00       130.4722    
   321.0000       17796.00       133.4016    
   322.0000       18227.00       135.0074    
   323.0000       18483.00       135.9522    
   324.0000       18204.00       134.9222    
   325.0000       18366.00       135.5212    
   326.0000       17957.00       134.0037    
   327.0000       17977.00       134.0783    
   328.0000       17379.00       131.8294    
   329.0000       18960.00       137.6953    
   330.0000       16850.00       129.8076    
   331.0000       17492.00       132.2573    
   332.0000       18166.00       134.7813    
   333.0000       17197.00       131.1373    
   334.0000       17459.00       132.1325    
   335.0000       17561.00       132.5179    
   336.0000       17399.00       131.9053    
   337.0000       17391.00       131.8749    
   338.0000       17091.00       130.7325    
   339.0000       16740.00       129.3831    
   340.0000       18276.00       135.1888    
   341.0000       17676.00       132.9511    
   342.0000       18376.00       135.5581    
   343.0000       18068.00       134.4173    
   344.0000       18652.00       136.5723    
   345.0000       18866.00       137.3536    
   346.0000       18054.00       134.3652    
   347.0000       18235.00       135.0370    
   348.0000       18253.00       135.1037    
   349.0000       19078.00       138.1231    
   350.0000       17070.00       130.6522    
   351.0000       17493.00       132.2611    
   352.0000       18437.00       135.7829    
   353.0000       17546.00       132.4613    
   354.0000       17711.00       133.0827    
   355.0000       18202.00       134.9148    
   356.0000       18259.00       135.1259    
   357.0000       18408.00       135.6761    
   358.0000       18035.00       134.2944    
   359.0000       19033.00       137.9601    
   360.0000       18737.00       136.8832    
   361.0000       17787.00       133.3679    
   362.0000       18151.00       134.7256    
   363.0000       18723.00       136.8320    
   364.0000       18420.00       135.7203    
   365.0000       18641.00       136.5320    
   366.0000       18262.00       135.1370    
   367.0000       18624.00       136.4698    
   368.0000       18368.00       135.5286    
   369.0000       19109.00       138.2353    
   370.0000       17040.00       130.5374    
   371.0000       17678.00       132.9586    
   372.0000       18860.00       137.3317    
   373.0000       17944.00       133.9552    
   374.0000       17882.00       133.7236    
   375.0000       17964.00       134.0298    
   376.0000       18054.00       134.3652    
   377.0000       18463.00       135.8786    
   378.0000       17506.00       132.3102    
   379.0000       16666.00       129.0969    
   380.0000       18594.00       136.3598    
   381.0000       16979.00       130.3035    
   382.0000       17848.00       133.5964    
   383.0000       18162.00       134.7665    
   384.0000       18359.00       135.4954    
   385.0000       18350.00       135.4622    
   386.0000       18285.00       135.2220    
   387.0000       18846.00       137.2807    
   388.0000       18057.00       134.3763    
   389.0000       19189.00       138.5244    
   390.0000       17454.00       132.1136    
   391.0000       18294.00       135.2553    
   392.0000       18609.00       136.4148    
   393.0000       17563.00       132.5255    
   394.0000       18443.00       135.8050    
   395.0000       18483.00       135.9522    
   396.0000       18550.00       136.1984    
   397.0000       18786.00       137.0620    
   398.0000       17874.00       133.6937    
   399.0000       18740.00       136.8941    
   400.0000       18557.00       136.2241    
   401.0000       18439.00       135.7903    
   402.0000       18124.00       134.6254    
   403.0000       18605.00       136.4001    
   404.0000       18658.00       136.5943    
   405.0000       19305.00       138.9424    
   406.0000       18716.00       136.8064    
   407.0000       18714.00       136.7991    
   408.0000       18235.00       135.0370    
   409.0000       18971.00       137.7353    
   410.0000       16887.00       129.9500    
   411.0000       18216.00       134.9667    
   412.0000       18806.00       137.1350    
   413.0000       18262.00       135.1370    
   414.0000       18588.00       136.3378    
   415.0000       18244.00       135.0704    
   416.0000       18527.00       136.1139    
   417.0000       18076.00       134.4470    
   418.0000       17357.00       131.7460    
   419.0000       16939.00       130.1499    
   420.0000       18546.00       136.1837    
   421.0000       18400.00       135.6466    
   422.0000       19376.00       139.1977    
   423.0000       19022.00       137.9203    
   424.0000       18318.00       135.3440    
   425.0000       18938.00       137.6154    
   426.0000       18977.00       137.7570    
   427.0000       19244.00       138.7227    
   428.0000       18643.00       136.5394    
   429.0000       19461.00       139.5027    
   430.0000       17389.00       131.8674    
   431.0000       18175.00       134.8147    
   432.0000       18828.00       137.2152    
   433.0000       18404.00       135.6613    
   434.0000       18580.00       136.3085    
   435.0000       18472.00       135.9117    
   436.0000       18468.00       135.8970    
   437.0000       18770.00       137.0036    
   438.0000       18302.00       135.2849    
   439.0000       17804.00       133.4316    
   440.0000       19082.00       138.1376    
   441.0000       18521.00       136.0919    
   442.0000       17947.00       133.9664    
   443.0000       17970.00       134.0522    
   444.0000       18335.00       135.4068    
   445.0000       18610.00       136.4185    
   446.0000       18245.00       135.0741    
   447.0000       18282.00       135.2110    
   448.0000       18191.00       134.8740    
   449.0000       19392.00       139.2552    
   450.0000       17621.00       132.7441    
   451.0000       18232.00       135.0259    
   452.0000       18627.00       136.4808    
   453.0000       18206.00       134.9296    
   454.0000       17871.00       133.6825    
   455.0000       18305.00       135.2960    
   456.0000       18503.00       136.0257    
   457.0000       18247.00       135.0815    
   458.0000       17962.00       134.0224    
   459.0000       16952.00       130.1998    
   460.0000       21042.00       145.0586    
   461.0000       18121.00       134.6143    
   462.0000       18340.00       135.4253    
   463.0000       18744.00       136.9087    
   464.0000       18694.00       136.7260    
   465.0000       18684.00       136.6894    
   466.0000       18353.00       135.4733    
   467.0000       18629.00       136.4881    
   468.0000       17969.00       134.0485    
   469.0000       19421.00       139.3593    
   470.0000       17884.00       133.7311    
   471.0000       18009.00       134.1976    
   472.0000       18047.00       134.3391    
   473.0000       17954.00       133.9925    
   474.0000       17822.00       133.4991    
   475.0000       18164.00       134.7739    
   476.0000       18855.00       137.3135    
   477.0000       18253.00       135.1037    
   478.0000       17806.00       133.4391    
   479.0000       18382.00       135.5802    
   480.0000       16586.00       128.7867    
   481.0000       18219.00       134.9778    
   482.0000       18205.00       134.9259    
   483.0000       18295.00       135.2590    
   484.0000       17706.00       133.0639    
   485.0000       18041.00       134.3168    
   486.0000       18463.00       135.8786    
   487.0000       18388.00       135.6024    
   488.0000       17897.00       133.7797    
   489.0000       19349.00       139.1007    
   490.0000       17473.00       132.1855    
   491.0000       17669.00       132.9248    
   492.0000       18437.00       135.7829    
   493.0000       18348.00       135.4548    
   494.0000       18249.00       135.0889    
   495.0000       17711.00       133.0827    
   496.0000       18536.00       136.1470    
   497.0000       18408.00       135.6761    
   498.0000       17917.00       133.8544    
   499.0000       17779.00       133.3379    
   500.0000       18086.00       134.4842    
   501.0000       17833.00       133.5403    
   502.0000       17659.00       132.8872    
   503.0000       17448.00       132.0909    
   504.0000       17970.00       134.0522    
   505.0000       18442.00       135.8013    
   506.0000       18353.00       135.4733    
   507.0000       18683.00       136.6858    
   508.0000       17961.00       134.0187    
   509.0000       18831.00       137.2261    
   510.0000       17077.00       130.6790    
   511.0000       18068.00       134.4173    
   512.0000       18542.00       136.1690    
   513.0000       17816.00       133.4766    
   514.0000       17946.00       133.9627    
   515.0000       18077.00       134.4507    
   516.0000       18625.00       136.4734    
   517.0000       18790.00       137.0766    
   518.0000       18095.00       134.5177    
   519.0000       18578.00       136.3011    
   520.0000       19577.00       139.9178    
   521.0000       17549.00       132.4726    
   522.0000       18189.00       134.8666    
   523.0000       18199.00       134.9037    
   524.0000       18097.00       134.5251    
   525.0000       18091.00       134.5028    
   526.0000       18279.00       135.1999    
   527.0000       18737.00       136.8832    
   528.0000       17913.00       133.8395    
   529.0000       19106.00       138.2245    
   530.0000       17799.00       133.4129    
   531.0000       18150.00       134.7219    
   532.0000       18581.00       136.3121    
   533.0000       18083.00       134.4731    
   534.0000       18169.00       134.7924    
   535.0000       17881.00       133.7199    
   536.0000       19022.00       137.9203    
   537.0000       18848.00       137.2880    
   538.0000       17733.00       133.1653    
   539.0000       17907.00       133.8170    
   540.0000       18748.00       136.9233    
   541.0000       18064.00       134.4024    
   542.0000       18041.00       134.3168    
   543.0000       18452.00       135.8381    
   544.0000       18452.00       135.8381    
   545.0000       18515.00       136.0698    
   546.0000       18244.00       135.0704    
   547.0000       18875.00       137.3863    
   548.0000       18383.00       135.5839    
   549.0000       19515.00       139.6961    
   550.0000       17788.00       133.3717    
   551.0000       18183.00       134.8444    
   552.0000       18522.00       136.0956    
   553.0000       18239.00       135.0518    
   554.0000       18569.00       136.2681    
   555.0000       18281.00       135.2072    
   556.0000       18269.00       135.1629    
   557.0000       18498.00       136.0074    
   558.0000       17801.00       133.4204    
   559.0000       16339.00       127.8241    
   560.0000       17829.00       133.5253    
   561.0000       17777.00       133.3304    
   562.0000       17956.00       134.0000    
   563.0000       18247.00       135.0815    
   564.0000       18550.00       136.1984    
   565.0000       18677.00       136.6638    
   566.0000       18431.00       135.7608    
   567.0000       18401.00       135.6503    
   568.0000       17424.00       132.0000    
   569.0000       19072.00       138.1014    
   570.0000       17016.00       130.4454    
   571.0000       17556.00       132.4991    
   572.0000       18483.00       135.9522    
   573.0000       17946.00       133.9627    
   574.0000       18032.00       134.2833    
   575.0000       17575.00       132.5707    
   576.0000       17724.00       133.1315    
   577.0000       18126.00       134.6328    
   578.0000       17114.00       130.8205    
   579.0000       14220.00       119.2476    
   580.0000       17425.00       132.0038    
   581.0000       17812.00       133.4616    
   582.0000       17654.00       132.8684    
   583.0000       18023.00       134.2498    
   584.0000       18158.00       134.7516    
   585.0000       18142.00       134.6922    
   586.0000       17431.00       132.0265    
   587.0000       18201.00       134.9111    
   588.0000       17162.00       131.0038    
   589.0000       18817.00       137.1751    
   590.0000       16654.00       129.0504    
   591.0000       16475.00       128.3550    
   592.0000       17420.00       131.9848    
   593.0000       16574.00       128.7401    
   594.0000       16573.00       128.7362    
   595.0000       17211.00       131.1907    
   596.0000       17171.00       131.0382    
   597.0000       16246.00       127.4598    
   598.0000       16396.00       128.0469    
   599.0000       15362.00       123.9435    
   600.0000       17313.00       131.5789    
   601.0000       16230.00       127.3970    
   602.0000       16404.00       128.0781    
   603.0000       16932.00       130.1230    
   604.0000       16718.00       129.2981    
   605.0000       16322.00       127.7576    
   606.0000       15992.00       126.4595    
   607.0000       16662.00       129.0814    
   608.0000       16433.00       128.1913    
   609.0000       16740.00       129.3831    
   610.0000       15689.00       125.2557    
   611.0000       15797.00       125.6861    
   612.0000       16123.00       126.9764    
   613.0000       15560.00       124.7397    
   614.0000       15641.00       125.0640    
   615.0000       15456.00       124.3222    
   616.0000       15569.00       124.7758    
   617.0000       15697.00       125.2877    
   618.0000       18219.00       134.9778    
   619.0000       18556.00       136.2204    
   620.0000       22296.00       149.3185    
   621.0000       18749.00       136.9270    
   622.0000       18813.00       137.1605    
   623.0000       19065.00       138.0761    
   624.0000       18718.00       136.8137    
   625.0000       18661.00       136.6053    
   626.0000       18762.00       136.9745    
   627.0000       18776.00       137.0255    
   628.0000       18055.00       134.3689    
   629.0000       19310.00       138.9604    
   630.0000       17443.00       132.0719    
   631.0000       17862.00       133.6488    
   632.0000       18532.00       136.1323    
   633.0000       17776.00       133.3267    
   634.0000       17911.00       133.8320    
   635.0000       17846.00       133.5889    
   636.0000       17989.00       134.1231    
   637.0000       18363.00       135.5101    
   638.0000       17590.00       132.6273    
   639.0000       18014.00       134.2162    
