sample v-GeO2 300K                                           17-11-07     1.401K
   77.00000       59.00000       7.681146    
   78.00000       50.00000       7.071068    
   79.00000       34.00000       5.830952    
   80.00000       51.00000       7.141428    
   81.00000       65.00000       8.062258    
   82.00000       48.00000       6.928203    
   83.00000       53.00000       7.280110    
   84.00000       54.00000       7.348469    
   85.00000       51.00000       7.141428    
   86.00000       66.00000       8.124039    
   87.00000       48.00000       6.928203    
   88.00000       72.00000       8.485281    
   89.00000       55.00000       7.416198    
   90.00000       47.00000       6.855655    
   91.00000       41.00000       6.403124    
   92.00000       71.00000       8.426149    
   93.00000       51.00000       7.141428    
   94.00000       52.00000       7.211102    
   95.00000       44.00000       6.633250    
   96.00000       49.00000       7.000000    
   97.00000       54.00000       7.348469    
   98.00000       60.00000       7.745967    
   99.00000       38.00000       6.164414    
   100.0000       57.00000       7.549834    
   101.0000       48.00000       6.928203    
   102.0000       46.00000       6.782330    
   103.0000       55.00000       7.416198    
   104.0000       69.00000       8.306623    
   105.0000       66.00000       8.124039    
   106.0000       48.00000       6.928203    
   107.0000       48.00000       6.928203    
   108.0000       56.00000       7.483315    
   109.0000       63.00000       7.937254    
   110.0000       50.00000       7.071068    
   111.0000       48.00000       6.928203    
   112.0000       75.00000       8.660254    
   113.0000       63.00000       7.937254    
   114.0000       50.00000       7.071068    
   115.0000       64.00000       8.000000    
   116.0000       56.00000       7.483315    
   117.0000       50.00000       7.071068    
   118.0000       41.00000       6.403124    
   119.0000       37.00000       6.082763    
   120.0000       61.00000       7.810250    
   121.0000       52.00000       7.211102    
   122.0000       61.00000       7.810250    
   123.0000       56.00000       7.483315    
   124.0000       43.00000       6.557438    
   125.0000       54.00000       7.348469    
   126.0000       63.00000       7.937254    
   127.0000       60.00000       7.745967    
   128.0000       48.00000       6.928203    
   129.0000       51.00000       7.141428    
   130.0000       59.00000       7.681146    
   131.0000       61.00000       7.810250    
   132.0000       49.00000       7.000000    
   133.0000       55.00000       7.416198    
   134.0000       61.00000       7.810250    
   135.0000       50.00000       7.071068    
   136.0000       38.00000       6.164414    
   137.0000       57.00000       7.549834    
   138.0000       54.00000       7.348469    
   139.0000       47.00000       6.855655    
   140.0000       54.00000       7.348469    
   141.0000       52.00000       7.211102    
   142.0000       62.00000       7.874008    
   143.0000       44.00000       6.633250    
   144.0000       67.00000       8.185352    
   145.0000       61.00000       7.810250    
   146.0000       57.00000       7.549834    
   147.0000       55.00000       7.416198    
   148.0000       58.00000       7.615773    
   149.0000       62.00000       7.874008    
   150.0000       69.00000       8.306623    
   151.0000       64.00000       8.000000    
   152.0000       54.00000       7.348469    
   153.0000       66.00000       8.124039    
   154.0000       53.00000       7.280110    
   155.0000       65.00000       8.062258    
   156.0000       71.00000       8.426149    
   157.0000       68.00000       8.246211    
   158.0000       59.00000       7.681146    
   159.0000       36.00000       6.000000    
   160.0000       77.00000       8.774964    
   161.0000       66.00000       8.124039    
   162.0000       75.00000       8.660254    
   163.0000       77.00000       8.774964    
   164.0000       66.00000       8.124039    
   165.0000       60.00000       7.745967    
   166.0000       60.00000       7.745967    
   167.0000       74.00000       8.602325    
   168.0000       57.00000       7.549834    
   169.0000       70.00000       8.366600    
   170.0000       79.00000       8.888194    
   171.0000       69.00000       8.306623    
   172.0000       88.00000       9.380832    
   173.0000       60.00000       7.745967    
   174.0000       72.00000       8.485281    
   175.0000       77.00000       8.774964    
   176.0000       59.00000       7.681146    
   177.0000       79.00000       8.888194    
   178.0000       62.00000       7.874008    
   179.0000       55.00000       7.416198    
   180.0000       78.00000       8.831760    
   181.0000       65.00000       8.062258    
   182.0000       62.00000       7.874008    
   183.0000       60.00000       7.745967    
   184.0000       71.00000       8.426149    
   185.0000       74.00000       8.602325    
   186.0000       63.00000       7.937254    
   187.0000       59.00000       7.681146    
   188.0000       80.00000       8.944272    
   189.0000       58.00000       7.615773    
   190.0000       66.00000       8.124039    
   191.0000       66.00000       8.124039    
   192.0000       63.00000       7.937254    
   193.0000       48.00000       6.928203    
   194.0000       55.00000       7.416198    
   195.0000       66.00000       8.124039    
   196.0000       57.00000       7.549834    
   197.0000       64.00000       8.000000    
   198.0000       57.00000       7.549834    
   199.0000       70.00000       8.366600    
   200.0000       43.00000       6.557438    
   201.0000       55.00000       7.416198    
   202.0000       44.00000       6.633250    
   203.0000       46.00000       6.782330    
   204.0000       47.00000       6.855655    
   205.0000       65.00000       8.062258    
   206.0000       50.00000       7.071068    
   207.0000       53.00000       7.280110    
   208.0000       58.00000       7.615773    
   209.0000       67.00000       8.185352    
   210.0000       32.00000       5.656854    
   211.0000       61.00000       7.810250    
   212.0000       53.00000       7.280110    
   213.0000       56.00000       7.483315    
   214.0000       51.00000       7.141428    
   215.0000       51.00000       7.141428    
   216.0000       43.00000       6.557438    
   217.0000       71.00000       8.426149    
   218.0000       49.00000       7.000000    
   219.0000       46.00000       6.782330    
   220.0000       58.00000       7.615773    
   221.0000       62.00000       7.874008    
   222.0000       42.00000       6.480741    
   223.0000       53.00000       7.280110    
   224.0000       51.00000       7.141428    
   225.0000       71.00000       8.426149    
   226.0000       54.00000       7.348469    
   227.0000       43.00000       6.557438    
   228.0000       51.00000       7.141428    
   229.0000       65.00000       8.062258    
   230.0000       45.00000       6.708204    
   231.0000       41.00000       6.403124    
   232.0000       56.00000       7.483315    
   233.0000       54.00000       7.348469    
   234.0000       58.00000       7.615773    
   235.0000       57.00000       7.549834    
   236.0000       62.00000       7.874008    
   237.0000       37.00000       6.082763    
   238.0000       42.00000       6.480741    
   239.0000       58.00000       7.615773    
   240.0000       62.00000       7.874008    
   241.0000       46.00000       6.782330    
   242.0000       59.00000       7.681146    
   243.0000       48.00000       6.928203    
   244.0000       50.00000       7.071068    
   245.0000       57.00000       7.549834    
   246.0000       62.00000       7.874008    
   247.0000       61.00000       7.810250    
   248.0000       49.00000       7.000000    
   249.0000       68.00000       8.246211    
   250.0000       62.00000       7.874008    
   251.0000       58.00000       7.615773    
   252.0000       54.00000       7.348469    
   253.0000       70.00000       8.366600    
   254.0000       60.00000       7.745967    
   255.0000       54.00000       7.348469    
   256.0000       66.00000       8.124039    
   257.0000       54.00000       7.348469    
   258.0000       44.00000       6.633250    
   259.0000       56.00000       7.483315    
   260.0000       77.00000       8.774964    
   261.0000       53.00000       7.280110    
   262.0000       49.00000       7.000000    
   263.0000       66.00000       8.124039    
   264.0000       62.00000       7.874008    
   265.0000       58.00000       7.615773    
   266.0000       64.00000       8.000000    
   267.0000       72.00000       8.485281    
   268.0000       74.00000       8.602325    
   269.0000       59.00000       7.681146    
   270.0000       64.00000       8.000000    
   271.0000       54.00000       7.348469    
   272.0000       65.00000       8.062258    
   273.0000       64.00000       8.000000    
   274.0000       53.00000       7.280110    
   275.0000       59.00000       7.681146    
   276.0000       64.00000       8.000000    
   277.0000       55.00000       7.416198    
   278.0000       59.00000       7.681146    
   279.0000       39.00000       6.244998    
   280.0000       71.00000       8.426149    
   281.0000       56.00000       7.483315    
   282.0000       60.00000       7.745967    
   283.0000       69.00000       8.306623    
   284.0000       54.00000       7.348469    
   285.0000       62.00000       7.874008    
   286.0000       75.00000       8.660254    
   287.0000       74.00000       8.602325    
   288.0000       69.00000       8.306623    
   289.0000       76.00000       8.717798    
   290.0000       47.00000       6.855655    
   291.0000       50.00000       7.071068    
   292.0000       76.00000       8.717798    
   293.0000       51.00000       7.141428    
   294.0000       50.00000       7.071068    
   295.0000       61.00000       7.810250    
   296.0000       65.00000       8.062258    
   297.0000       52.00000       7.211102    
   298.0000       53.00000       7.280110    
   299.0000       58.00000       7.615773    
   300.0000       69.00000       8.306623    
   301.0000       62.00000       7.874008    
   302.0000       60.00000       7.745967    
   303.0000       62.00000       7.874008    
   304.0000       48.00000       6.928203    
   305.0000       57.00000       7.549834    
   306.0000       51.00000       7.141428    
   307.0000       50.00000       7.071068    
   308.0000       48.00000       6.928203    
   309.0000       46.00000       6.782330    
   310.0000       45.00000       6.708204    
   311.0000       59.00000       7.681146    
   312.0000       58.00000       7.615773    
   313.0000       74.00000       8.602325    
   314.0000       49.00000       7.000000    
   315.0000       62.00000       7.874008    
   316.0000       72.00000       8.485281    
   317.0000       59.00000       7.681146    
   318.0000       48.00000       6.928203    
   319.0000       52.00000       7.211102    
   320.0000       58.00000       7.615773    
   321.0000       57.00000       7.549834    
   322.0000       63.00000       7.937254    
   323.0000       50.00000       7.071068    
   324.0000       51.00000       7.141428    
   325.0000       51.00000       7.141428    
   326.0000       51.00000       7.141428    
   327.0000       62.00000       7.874008    
   328.0000       51.00000       7.141428    
   329.0000       54.00000       7.348469    
   330.0000       54.00000       7.348469    
   331.0000       64.00000       8.000000    
   332.0000       59.00000       7.681146    
   333.0000       48.00000       6.928203    
   334.0000       44.00000       6.633250    
   335.0000       40.00000       6.324555    
   336.0000       60.00000       7.745967    
   337.0000       72.00000       8.485281    
   338.0000       42.00000       6.480741    
   339.0000       49.00000       7.000000    
   340.0000       60.00000       7.745967    
   341.0000       54.00000       7.348469    
   342.0000       54.00000       7.348469    
   343.0000       70.00000       8.366600    
   344.0000       72.00000       8.485281    
   345.0000       67.00000       8.185352    
   346.0000       67.00000       8.185352    
   347.0000       58.00000       7.615773    
   348.0000       55.00000       7.416198    
   349.0000       64.00000       8.000000    
   350.0000       50.00000       7.071068    
   351.0000       50.00000       7.071068    
   352.0000       55.00000       7.416198    
   353.0000       60.00000       7.745967    
   354.0000       56.00000       7.483315    
   355.0000       43.00000       6.557438    
   356.0000       50.00000       7.071068    
   357.0000       59.00000       7.681146    
   358.0000       57.00000       7.549834    
   359.0000       58.00000       7.615773    
   360.0000       77.00000       8.774964    
   361.0000       51.00000       7.141428    
   362.0000       49.00000       7.000000    
   363.0000       57.00000       7.549834    
   364.0000       49.00000       7.000000    
   365.0000       54.00000       7.348469    
   366.0000       44.00000       6.633250    
   367.0000       72.00000       8.485281    
   368.0000       52.00000       7.211102    
   369.0000       52.00000       7.211102    
   370.0000       57.00000       7.549834    
   371.0000       59.00000       7.681146    
   372.0000       37.00000       6.082763    
   373.0000       60.00000       7.745967    
   374.0000       49.00000       7.000000    
   375.0000       68.00000       8.246211    
   376.0000       49.00000       7.000000    
   377.0000       61.00000       7.810250    
   378.0000       64.00000       8.000000    
   379.0000       58.00000       7.615773    
   380.0000       64.00000       8.000000    
   381.0000       55.00000       7.416198    
   382.0000       73.00000       8.544003    
   383.0000       65.00000       8.062258    
   384.0000       56.00000       7.483315    
   385.0000       68.00000       8.246211    
   386.0000       69.00000       8.306623    
   387.0000       56.00000       7.483315    
   388.0000       67.00000       8.185352    
   389.0000       67.00000       8.185352    
   390.0000       57.00000       7.549834    
   391.0000       57.00000       7.549834    
   392.0000       59.00000       7.681146    
   393.0000       45.00000       6.708204    
   394.0000       55.00000       7.416198    
   395.0000       65.00000       8.062258    
   396.0000       50.00000       7.071068    
   397.0000       55.00000       7.416198    
   398.0000       51.00000       7.141428    
   399.0000       62.00000       7.874008    
   400.0000       52.00000       7.211102    
   401.0000       69.00000       8.306623    
   402.0000       60.00000       7.745967    
   403.0000       52.00000       7.211102    
   404.0000       67.00000       8.185352    
   405.0000       56.00000       7.483315    
   406.0000       60.00000       7.745967    
   407.0000       54.00000       7.348469    
   408.0000       62.00000       7.874008    
   409.0000       52.00000       7.211102    
   410.0000       66.00000       8.124039    
   411.0000       50.00000       7.071068    
   412.0000       54.00000       7.348469    
   413.0000       58.00000       7.615773    
   414.0000       51.00000       7.141428    
   415.0000       64.00000       8.000000    
   416.0000       58.00000       7.615773    
   417.0000       53.00000       7.280110    
   418.0000       57.00000       7.549834    
   419.0000       66.00000       8.124039    
   420.0000       67.00000       8.185352    
   421.0000       55.00000       7.416198    
   422.0000       62.00000       7.874008    
   423.0000       67.00000       8.185352    
   424.0000       56.00000       7.483315    
   425.0000       57.00000       7.549834    
   426.0000       54.00000       7.348469    
   427.0000       61.00000       7.810250    
   428.0000       63.00000       7.937254    
   429.0000       70.00000       8.366600    
   430.0000       63.00000       7.937254    
   431.0000       63.00000       7.937254    
   432.0000       65.00000       8.062258    
   433.0000       62.00000       7.874008    
   434.0000       66.00000       8.124039    
   435.0000       56.00000       7.483315    
   436.0000       48.00000       6.928203    
   437.0000       64.00000       8.000000    
   438.0000       50.00000       7.071068    
   439.0000       56.00000       7.483315    
   440.0000       58.00000       7.615773    
   441.0000       62.00000       7.874008    
   442.0000       62.00000       7.874008    
   443.0000       60.00000       7.745967    
   444.0000       71.00000       8.426149    
   445.0000       59.00000       7.681146    
   446.0000       58.00000       7.615773    
   447.0000       68.00000       8.246211    
   448.0000       55.00000       7.416198    
   449.0000       73.00000       8.544003    
   450.0000       58.00000       7.615773    
   451.0000       61.00000       7.810250    
   452.0000       61.00000       7.810250    
   453.0000       60.00000       7.745967    
   454.0000       44.00000       6.633250    
   455.0000       54.00000       7.348469    
   456.0000       56.00000       7.483315    
   457.0000       65.00000       8.062258    
   458.0000       58.00000       7.615773    
   459.0000       43.00000       6.557438    
   460.0000       63.00000       7.937254    
   461.0000       62.00000       7.874008    
   462.0000       65.00000       8.062258    
   463.0000       49.00000       7.000000    
   464.0000       65.00000       8.062258    
   465.0000       54.00000       7.348469    
   466.0000       52.00000       7.211102    
   467.0000       61.00000       7.810250    
   468.0000       55.00000       7.416198    
   469.0000       61.00000       7.810250    
   470.0000       48.00000       6.928203    
   471.0000       55.00000       7.416198    
   472.0000       60.00000       7.745967    
   473.0000       57.00000       7.549834    
   474.0000       66.00000       8.124039    
   475.0000       52.00000       7.211102    
   476.0000       58.00000       7.615773    
   477.0000       58.00000       7.615773    
   478.0000       59.00000       7.681146    
   479.0000       63.00000       7.937254    
   480.0000       53.00000       7.280110    
   481.0000       62.00000       7.874008    
   482.0000       66.00000       8.124039    
   483.0000       58.00000       7.615773    
   484.0000       62.00000       7.874008    
   485.0000       49.00000       7.000000    
   486.0000       71.00000       8.426149    
   487.0000       76.00000       8.717798    
   488.0000       53.00000       7.280110    
   489.0000       44.00000       6.633250    
   490.0000       58.00000       7.615773    
   491.0000       50.00000       7.071068    
   492.0000       69.00000       8.306623    
   493.0000       66.00000       8.124039    
   494.0000       57.00000       7.549834    
   495.0000       57.00000       7.549834    
   496.0000       56.00000       7.483315    
   497.0000       57.00000       7.549834    
   498.0000       67.00000       8.185352    
   499.0000       48.00000       6.928203    
   500.0000       66.00000       8.124039    
   501.0000       57.00000       7.549834    
   502.0000       40.00000       6.324555    
   503.0000       55.00000       7.416198    
   504.0000       58.00000       7.615773    
   505.0000       52.00000       7.211102    
   506.0000       55.00000       7.416198    
   507.0000       69.00000       8.306623    
   508.0000       45.00000       6.708204    
   509.0000       60.00000       7.745967    
   510.0000       63.00000       7.937254    
   511.0000       59.00000       7.681146    
   512.0000       62.00000       7.874008    
   513.0000       68.00000       8.246211    
   514.0000       54.00000       7.348469    
   515.0000       54.00000       7.348469    
   516.0000       49.00000       7.000000    
   517.0000       67.00000       8.185352    
   518.0000       59.00000       7.681146    
   519.0000       53.00000       7.280110    
   520.0000       57.00000       7.549834    
   521.0000       52.00000       7.211102    
   522.0000       50.00000       7.071068    
   523.0000       42.00000       6.480741    
   524.0000       54.00000       7.348469    
   525.0000       57.00000       7.549834    
   526.0000       51.00000       7.141428    
   527.0000       51.00000       7.141428    
   528.0000       54.00000       7.348469    
   529.0000       57.00000       7.549834    
   530.0000       57.00000       7.549834    
   531.0000       41.00000       6.403124    
   532.0000       71.00000       8.426149    
   533.0000       47.00000       6.855655    
   534.0000       55.00000       7.416198    
   535.0000       48.00000       6.928203    
   536.0000       49.00000       7.000000    
   537.0000       71.00000       8.426149    
   538.0000       62.00000       7.874008    
   539.0000       64.00000       8.000000    
   540.0000       62.00000       7.874008    
   541.0000       63.00000       7.937254    
   542.0000       66.00000       8.124039    
   543.0000       73.00000       8.544003    
   544.0000       56.00000       7.483315    
   545.0000       66.00000       8.124039    
   546.0000       57.00000       7.549834    
   547.0000       43.00000       6.557438    
   548.0000       55.00000       7.416198    
   549.0000       46.00000       6.782330    
   550.0000       51.00000       7.141428    
   551.0000       55.00000       7.416198    
   552.0000       53.00000       7.280110    
   553.0000       51.00000       7.141428    
   554.0000       64.00000       8.000000    
   555.0000       60.00000       7.745967    
   556.0000       57.00000       7.549834    
   557.0000       53.00000       7.280110    
   558.0000       64.00000       8.000000    
   559.0000       44.00000       6.633250    
   560.0000       71.00000       8.426149    
   561.0000       47.00000       6.855655    
   562.0000       49.00000       7.000000    
   563.0000       55.00000       7.416198    
   564.0000       57.00000       7.549834    
   565.0000       56.00000       7.483315    
   566.0000       57.00000       7.549834    
   567.0000       47.00000       6.855655    
   568.0000       53.00000       7.280110    
   569.0000       59.00000       7.681146    
   570.0000       66.00000       8.124039    
   571.0000       50.00000       7.071068    
   572.0000       53.00000       7.280110    
   573.0000       52.00000       7.211102    
   574.0000       55.00000       7.416198    
   575.0000       58.00000       7.615773    
   576.0000       47.00000       6.855655    
   577.0000       64.00000       8.000000    
   578.0000       53.00000       7.280110    
   579.0000       57.00000       7.549834    
   580.0000       61.00000       7.810250    
   581.0000       48.00000       6.928203    
   582.0000       59.00000       7.681146    
   583.0000       50.00000       7.071068    
   584.0000       67.00000       8.185352    
   585.0000       68.00000       8.246211    
   586.0000       64.00000       8.000000    
   587.0000       65.00000       8.062258    
   588.0000       59.00000       7.681146    
   589.0000       57.00000       7.549834    
   590.0000       55.00000       7.416198    
   591.0000       36.00000       6.000000    
   592.0000       60.00000       7.745967    
   593.0000       53.00000       7.280110    
   594.0000       42.00000       6.480741    
   595.0000       51.00000       7.141428    
   596.0000       52.00000       7.211102    
   597.0000       42.00000       6.480741    
   598.0000       55.00000       7.416198    
   599.0000       43.00000       6.557438    
   600.0000       56.00000       7.483315    
   601.0000       46.00000       6.782330    
   602.0000       57.00000       7.549834    
   603.0000       57.00000       7.549834    
   604.0000       57.00000       7.549834    
   605.0000       56.00000       7.483315    
   606.0000       36.00000       6.000000    
   607.0000       64.00000       8.000000    
   608.0000       56.00000       7.483315    
   609.0000       55.00000       7.416198    
   610.0000       42.00000       6.480741    
   611.0000       48.00000       6.928203    
   612.0000       52.00000       7.211102    
   613.0000       46.00000       6.782330    
   614.0000       55.00000       7.416198    
   615.0000       38.00000       6.164414    
   616.0000       51.00000       7.141428    
   617.0000       53.00000       7.280110    
   618.0000       66.00000       8.124039    
   619.0000       72.00000       8.485281    
   620.0000       74.00000       8.602325    
   621.0000       61.00000       7.810250    
   622.0000       63.00000       7.937254    
   623.0000       62.00000       7.874008    
   624.0000       55.00000       7.416198    
   625.0000       63.00000       7.937254    
   626.0000       54.00000       7.348469    
   627.0000       48.00000       6.928203    
   628.0000       57.00000       7.549834    
   629.0000       47.00000       6.855655    
   630.0000       49.00000       7.000000    
   631.0000       61.00000       7.810250    
   632.0000       65.00000       8.062258    
   633.0000       48.00000       6.928203    
   634.0000       60.00000       7.745967    
   635.0000       63.00000       7.937254    
   636.0000       48.00000       6.928203    
   637.0000       49.00000       7.000000    
   638.0000       59.00000       7.681146    
   639.0000       47.00000       6.855655    
