sample v-GeO2 1325K tst                                      24-11-07  2000.000K
   77.00000       73202.00       270.5587    
   78.00000       68575.00       261.8683    
   79.00000       56496.00       237.6889    
   80.00000       72149.00       268.6057    
   81.00000       71327.00       267.0711    
   82.00000       71984.00       268.2983    
   83.00000       71876.00       268.0970    
   84.00000       71067.00       266.5840    
   85.00000       71604.00       267.5892    
   86.00000       68919.00       262.5243    
   87.00000       69724.00       264.0530    
   88.00000       70941.00       266.3475    
   89.00000       74024.00       272.0735    
   90.00000       66187.00       257.2683    
   91.00000       68190.00       261.1321    
   92.00000       69081.00       262.8326    
   93.00000       67601.00       260.0019    
   94.00000       69634.00       263.8825    
   95.00000       69222.00       263.1007    
   96.00000       70193.00       264.9396    
   97.00000       72301.00       268.8885    
   98.00000       70013.00       264.5997    
   99.00000       63824.00       252.6341    
   100.0000       67020.00       258.8822    
   101.0000       69632.00       263.8788    
   102.0000       70853.00       266.1823    
   103.0000       74993.00       273.8485    
   104.0000       75136.00       274.1095    
   105.0000       74222.00       272.4371    
   106.0000       73644.00       271.3743    
   107.0000       79141.00       281.3201    
   108.0000       78199.00       279.6408    
   109.0000       81683.00       285.8024    
   110.0000       71490.00       267.3761    
   111.0000       72970.00       270.1296    
   112.0000       75171.00       274.1733    
   113.0000       70754.00       265.9962    
   114.0000       72737.00       269.6980    
   115.0000       70934.00       266.3344    
   116.0000       71595.00       267.5724    
   117.0000       68690.00       262.0878    
   118.0000       64391.00       253.7538    
   119.0000       56042.00       236.7319    
   120.0000       75618.00       274.9873    
   121.0000       69526.00       263.6778    
   122.0000       73361.00       270.8524    
   123.0000       73671.00       271.4240    
   124.0000       71666.00       267.7050    
   125.0000       72034.00       268.3915    
   126.0000       72443.00       269.1524    
   127.0000       73283.00       270.7083    
   128.0000       68859.00       262.4100    
   129.0000       75451.00       274.6834    
   130.0000       68762.00       262.2251    
   131.0000       70850.00       266.1766    
   132.0000       74500.00       272.9469    
   133.0000       71588.00       267.5593    
   134.0000       73217.00       270.5864    
   135.0000       72055.00       268.4306    
   136.0000       73752.00       271.5732    
   137.0000       76077.00       275.8206    
   138.0000       71918.00       268.1753    
   139.0000       74759.00       273.4209    
   140.0000       71642.00       267.6602    
   141.0000       73139.00       270.4422    
   142.0000       74418.00       272.7966    
   143.0000       76763.00       277.0614    
   144.0000       76226.00       276.0906    
   145.0000       76806.00       277.1389    
   146.0000       76310.00       276.2426    
   147.0000       80079.00       282.9823    
   148.0000       78331.00       279.8768    
   149.0000       83592.00       289.1228    
   150.0000       76771.00       277.0758    
   151.0000       80129.00       283.0706    
   152.0000       83111.00       288.2898    
   153.0000       81773.00       285.9598    
   154.0000       82175.00       286.6618    
   155.0000       79672.00       282.2623    
   156.0000       83372.00       288.7421    
   157.0000       85201.00       291.8921    
   158.0000       78371.00       279.9482    
   159.0000       58404.00       241.6692    
   160.0000       89882.00       299.8033    
   161.0000       87943.00       296.5518    
   162.0000       88880.00       298.1275    
   163.0000       88726.00       297.8691    
   164.0000       89194.00       298.6537    
   165.0000       89510.00       299.1822    
   166.0000       88163.00       296.9225    
   167.0000       89772.00       299.6198    
   168.0000       85677.00       292.7063    
   169.0000       94055.00       306.6839    
   170.0000       86949.00       294.8712    
   171.0000       86859.00       294.7185    
   172.0000       90453.00       300.7541    
   173.0000       84961.00       291.4807    
   174.0000       83724.00       289.3510    
   175.0000       87240.00       295.3642    
   176.0000       89939.00       299.8983    
   177.0000       85325.00       292.1044    
   178.0000       81914.00       286.2062    
   179.0000       78918.00       280.9235    
   180.0000       87206.00       295.3066    
   181.0000       84972.00       291.4996    
   182.0000       86443.00       294.0119    
   183.0000       86936.00       294.8491    
   184.0000       86811.00       294.6371    
   185.0000       86442.00       294.0102    
   186.0000       82749.00       287.6613    
   187.0000       81855.00       286.1031    
   188.0000       79752.00       282.4040    
   189.0000       83861.00       289.5876    
   190.0000       75820.00       275.3543    
   191.0000       76559.00       276.6930    
   192.0000       77568.00       278.5103    
   193.0000       74237.00       272.4647    
   194.0000       74294.00       272.5692    
   195.0000       75130.00       274.0985    
   196.0000       72961.00       270.1129    
   197.0000       73247.00       270.6418    
   198.0000       72771.00       269.7610    
   199.0000       74244.00       272.4775    
   200.0000       68218.00       261.1858    
   201.0000       68444.00       261.6180    
   202.0000       71380.00       267.1703    
   203.0000       72847.00       269.9018    
   204.0000       70970.00       266.4019    
   205.0000       69911.00       264.4069    
   206.0000       69420.00       263.4767    
   207.0000       72667.00       269.5682    
   208.0000       69997.00       264.5695    
   209.0000       73883.00       271.8143    
   210.0000       64811.00       254.5800    
   211.0000       67919.00       260.6127    
   212.0000       71994.00       268.3170    
   213.0000       69808.00       264.2120    
   214.0000       69102.00       262.8726    
   215.0000       68167.00       261.0881    
   216.0000       70319.00       265.1773    
   217.0000       71527.00       267.4453    
   218.0000       66366.00       257.6160    
   219.0000       63193.00       251.3822    
   220.0000       74252.00       272.4922    
   221.0000       68870.00       262.4309    
   222.0000       69178.00       263.0171    
   223.0000       70844.00       266.1654    
   224.0000       70178.00       264.9113    
   225.0000       69639.00       263.8920    
   226.0000       70206.00       264.9641    
   227.0000       72417.00       269.1041    
   228.0000       70576.00       265.6614    
   229.0000       74686.00       273.2874    
   230.0000       67018.00       258.8784    
   231.0000       68498.00       261.7212    
   232.0000       71408.00       267.2227    
   233.0000       70909.00       266.2874    
   234.0000       70416.00       265.3601    
   235.0000       70474.00       265.4694    
   236.0000       72251.00       268.7955    
   237.0000       70782.00       266.0489    
   238.0000       70036.00       264.6432    
   239.0000       62617.00       250.2339    
   240.0000       74477.00       272.9048    
   241.0000       71326.00       267.0693    
   242.0000       75325.00       274.4540    
   243.0000       72998.00       270.1814    
   244.0000       73226.00       270.6030    
   245.0000       75289.00       274.3884    
   246.0000       73594.00       271.2821    
   247.0000       75443.00       274.6689    
   248.0000       72007.00       268.3412    
   249.0000       77631.00       278.6234    
   250.0000       70377.00       265.2867    
   251.0000       72883.00       269.9685    
   252.0000       74626.00       273.1776    
   253.0000       72913.00       270.0241    
   254.0000       73763.00       271.5934    
   255.0000       72822.00       269.8555    
   256.0000       74505.00       272.9561    
   257.0000       73472.00       271.0572    
   258.0000       69001.00       262.6804    
   259.0000       61689.00       248.3727    
   260.0000       77273.00       277.9802    
   261.0000       76286.00       276.1992    
   262.0000       74543.00       273.0256    
   263.0000       75331.00       274.4649    
   264.0000       75829.00       275.3707    
   265.0000       75917.00       275.5304    
   266.0000       77182.00       277.8165    
   267.0000       80335.00       283.4343    
   268.0000       76240.00       276.1159    
   269.0000       81942.00       286.2551    
   270.0000       73811.00       271.6818    
   271.0000       74059.00       272.1378    
   272.0000       78433.00       280.0589    
   273.0000       76981.00       277.4545    
   274.0000       76139.00       275.9330    
   275.0000       75190.00       274.2079    
   276.0000       78186.00       279.6176    
   277.0000       75512.00       274.7945    
   278.0000       73056.00       270.2887    
   279.0000       62971.00       250.9402    
   280.0000       78394.00       279.9893    
   281.0000       76401.00       276.4073    
   282.0000       77089.00       277.6490    
   283.0000       77508.00       278.4026    
   284.0000       76495.00       276.5773    
   285.0000       77221.00       277.8867    
   286.0000       77239.00       277.9191    
   287.0000       78312.00       279.8428    
   288.0000       75761.00       275.2472    
   289.0000       80073.00       282.9717    
   290.0000       74094.00       272.2021    
   291.0000       75276.00       274.3647    
   292.0000       77114.00       277.6941    
   293.0000       74334.00       272.6426    
   294.0000       73963.00       271.9614    
   295.0000       75612.00       274.9763    
   296.0000       76580.00       276.7309    
   297.0000       74685.00       273.2856    
   298.0000       71807.00       267.9683    
   299.0000       70909.00       266.2874    
   300.0000       78846.00       280.7953    
   301.0000       74392.00       272.7490    
   302.0000       74690.00       273.2947    
   303.0000       75329.00       274.4613    
   304.0000       74513.00       272.9707    
   305.0000       75295.00       274.3994    
   306.0000       75215.00       274.2535    
   307.0000       73657.00       271.3982    
   308.0000       73204.00       270.5624    
   309.0000       78599.00       280.3551    
   310.0000       70666.00       265.8308    
   311.0000       74868.00       273.6202    
   312.0000       76006.00       275.6919    
   313.0000       73047.00       270.2721    
   314.0000       73541.00       271.1844    
   315.0000       72371.00       269.0186    
   316.0000       72640.00       269.5181    
   317.0000       74428.00       272.8149    
   318.0000       70685.00       265.8665    
   319.0000       64704.00       254.3698    
   320.0000       67926.00       260.6262    
   321.0000       70914.00       266.2968    
   322.0000       73049.00       270.2758    
   323.0000       73147.00       270.4570    
   324.0000       72130.00       268.5703    
   325.0000       72999.00       270.1833    
   326.0000       71701.00       267.7704    
   327.0000       71952.00       268.2387    
   328.0000       69518.00       263.6627    
   329.0000       74734.00       273.3752    
   330.0000       67806.00       260.3958    
   331.0000       70035.00       264.6413    
   332.0000       71970.00       268.2722    
   333.0000       68527.00       261.7766    
   334.0000       69641.00       263.8958    
   335.0000       69595.00       263.8087    
   336.0000       69321.00       263.2888    
   337.0000       69798.00       264.1931    
   338.0000       68719.00       262.1431    
   339.0000       66253.00       257.3966    
   340.0000       72981.00       270.1500    
   341.0000       69419.00       263.4749    
   342.0000       71641.00       267.6584    
   343.0000       72755.00       269.7314    
   344.0000       73457.00       271.0295    
   345.0000       75030.00       273.9160    
   346.0000       72623.00       269.4865    
   347.0000       72648.00       269.5329    
   348.0000       72145.00       268.5982    
   349.0000       76315.00       276.2517    
   350.0000       68625.00       261.9637    
   351.0000       71245.00       266.9176    
   352.0000       73288.00       270.7176    
   353.0000       70732.00       265.9549    
   354.0000       71373.00       267.1573    
   355.0000       71941.00       268.2182    
   356.0000       74353.00       272.6775    
   357.0000       72790.00       269.7962    
   358.0000       71637.00       267.6509    
   359.0000       75680.00       275.1000    
   360.0000       74367.00       272.7031    
   361.0000       71007.00       266.4714    
   362.0000       72456.00       269.1765    
   363.0000       73729.00       271.5309    
   364.0000       72696.00       269.6219    
   365.0000       73344.00       270.8210    
   366.0000       72698.00       269.6257    
   367.0000       74442.00       272.8406    
   368.0000       71709.00       267.7854    
   369.0000       76524.00       276.6297    
   370.0000       68028.00       260.8218    
   371.0000       69224.00       263.1046    
   372.0000       74996.00       273.8540    
   373.0000       71139.00       266.7190    
   374.0000       71543.00       267.4752    
   375.0000       72034.00       268.3915    
   376.0000       73041.00       270.2610    
   377.0000       73431.00       270.9815    
   378.0000       70462.00       265.4468    
   379.0000       66503.00       257.8817    
   380.0000       74000.00       272.0294    
   381.0000       67690.00       260.1730    
   382.0000       70681.00       265.8590    
   383.0000       72612.00       269.4661    
   384.0000       72987.00       270.1611    
   385.0000       73202.00       270.5587    
   386.0000       72800.00       269.8148    
   387.0000       75066.00       273.9818    
   388.0000       71439.00       267.2808    
   389.0000       76640.00       276.8393    
   390.0000       70044.00       264.6583    
   391.0000       72144.00       268.5963    
   392.0000       73300.00       270.7397    
   393.0000       70507.00       265.5316    
   394.0000       73660.00       271.4037    
   395.0000       73726.00       271.5253    
   396.0000       73707.00       271.4903    
   397.0000       74673.00       273.2636    
   398.0000       72162.00       268.6299    
   399.0000       74507.00       272.9597    
   400.0000       74401.00       272.7655    
   401.0000       73695.00       271.4682    
   402.0000       73850.00       271.7536    
   403.0000       74346.00       272.6646    
   404.0000       74192.00       272.3821    
   405.0000       76638.00       276.8357    
   406.0000       74356.00       272.6830    
   407.0000       73633.00       271.3540    
   408.0000       72383.00       269.0409    
   409.0000       76205.00       276.0525    
   410.0000       67554.00       259.9115    
   411.0000       73069.00       270.3128    
   412.0000       74460.00       272.8736    
   413.0000       72671.00       269.5756    
   414.0000       73913.00       271.8694    
   415.0000       72852.00       269.9111    
   416.0000       73481.00       271.0738    
   417.0000       73227.00       270.6049    
   418.0000       69272.00       263.1957    
   419.0000       67319.00       259.4590    
   420.0000       74364.00       272.6976    
   421.0000       73253.00       270.6529    
   422.0000       76351.00       276.3168    
   423.0000       75924.00       275.5431    
   424.0000       72706.00       269.6405    
   425.0000       75492.00       274.7581    
   426.0000       75215.00       274.2535    
   427.0000       77009.00       277.5049    
   428.0000       73527.00       271.1586    
   429.0000       78307.00       279.8339    
   430.0000       70369.00       265.2715    
   431.0000       72263.00       268.8178    
   432.0000       76087.00       275.8387    
   433.0000       72603.00       269.4494    
   434.0000       73739.00       271.5493    
   435.0000       73650.00       271.3853    
   436.0000       72490.00       269.2397    
   437.0000       75257.00       274.3301    
   438.0000       73131.00       270.4274    
   439.0000       71210.00       266.8520    
   440.0000       76368.00       276.3476    
   441.0000       74199.00       272.3949    
   442.0000       72256.00       268.8047    
   443.0000       72278.00       268.8457    
   444.0000       72936.00       270.0667    
   445.0000       74047.00       272.1158    
   446.0000       73556.00       271.2121    
   447.0000       73069.00       270.3128    
   448.0000       71891.00       268.1250    
   449.0000       77449.00       278.2966    
   450.0000       70371.00       265.2753    
   451.0000       73234.00       270.6178    
   452.0000       74064.00       272.1470    
   453.0000       72111.00       268.5349    
   454.0000       71373.00       267.1573    
   455.0000       72448.00       269.1617    
   456.0000       73680.00       271.4406    
   457.0000       72376.00       269.0279    
   458.0000       71738.00       267.8395    
   459.0000       67646.00       260.0884    
   460.0000       83321.00       288.6538    
   461.0000       72059.00       268.4381    
   462.0000       72207.00       268.7136    
   463.0000       75100.00       274.0438    
   464.0000       74310.00       272.5986    
   465.0000       73543.00       271.1881    
   466.0000       72867.00       269.9389    
   467.0000       74751.00       273.4063    
   468.0000       72187.00       268.6764    
   469.0000       77538.00       278.4565    
   470.0000       71485.00       267.3668    
   471.0000       71933.00       268.2033    
   472.0000       71227.00       266.8839    
   473.0000       71764.00       267.8880    
   474.0000       71611.00       267.6023    
   475.0000       72130.00       268.5703    
   476.0000       75742.00       275.2126    
   477.0000       72873.00       269.9500    
   478.0000       70641.00       265.7838    
   479.0000       73860.00       271.7720    
   480.0000       66822.00       258.4995    
   481.0000       72709.00       269.6461    
   482.0000       73125.00       270.4164    
   483.0000       72548.00       269.3474    
   484.0000       70163.00       264.8830    
   485.0000       71387.00       267.1835    
   486.0000       72737.00       269.6980    
   487.0000       73870.00       271.7904    
   488.0000       71766.00       267.8918    
   489.0000       77341.00       278.1025    
   490.0000       69688.00       263.9849    
   491.0000       69827.00       264.2480    
   492.0000       73680.00       271.4406    
   493.0000       70914.00       266.2968    
   494.0000       72512.00       269.2805    
   495.0000       71570.00       267.5257    
   496.0000       72713.00       269.6535    
   497.0000       74170.00       272.3417    
   498.0000       71880.00       268.1045    
   499.0000       71114.00       266.6721    
   500.0000       71444.00       267.2901    
   501.0000       70907.00       266.2837    
   502.0000       70806.00       266.0940    
   503.0000       70148.00       264.8547    
   504.0000       71329.00       267.0749    
   505.0000       74111.00       272.2334    
   506.0000       73804.00       271.6689    
   507.0000       74620.00       273.1666    
   508.0000       70937.00       266.3400    
   509.0000       75282.00       274.3756    
   510.0000       68930.00       262.5452    
   511.0000       72018.00       268.3617    
   512.0000       72557.00       269.3641    
   513.0000       70006.00       264.5865    
   514.0000       72246.00       268.7862    
   515.0000       71826.00       268.0037    
   516.0000       73780.00       271.6248    
   517.0000       74143.00       272.2921    
   518.0000       72909.00       270.0167    
   519.0000       73436.00       270.9908    
   520.0000       78130.00       279.5175    
   521.0000       70401.00       265.3319    
   522.0000       71989.00       268.3076    
   523.0000       73373.00       270.8745    
   524.0000       72169.00       268.6429    
   525.0000       72373.00       269.0223    
   526.0000       72806.00       269.8259    
   527.0000       74322.00       272.6206    
   528.0000       70170.00       264.8962    
   529.0000       76418.00       276.4380    
   530.0000       70373.00       265.2791    
   531.0000       72387.00       269.0483    
   532.0000       73392.00       270.9096    
   533.0000       71685.00       267.7405    
   534.0000       71246.00       266.9195    
   535.0000       70745.00       265.9793    
   536.0000       76093.00       275.8496    
   537.0000       74641.00       273.2050    
   538.0000       70971.00       266.4038    
   539.0000       71686.00       267.7424    
   540.0000       74348.00       272.6683    
   541.0000       71237.00       266.9026    
   542.0000       72135.00       268.5796    
   543.0000       74614.00       273.1556    
   544.0000       73263.00       270.6714    
   545.0000       74041.00       272.1048    
   546.0000       73716.00       271.5069    
   547.0000       75173.00       274.1769    
   548.0000       72723.00       269.6720    
   549.0000       77866.00       279.0448    
   550.0000       70979.00       266.4189    
   551.0000       72124.00       268.5591    
   552.0000       74125.00       272.2591    
   553.0000       72371.00       269.0186    
   554.0000       73422.00       270.9649    
   555.0000       72842.00       269.8926    
   556.0000       73351.00       270.8339    
   557.0000       74605.00       273.1392    
   558.0000       71407.00       267.2209    
   559.0000       64149.00       253.2765    
   560.0000       71189.00       266.8127    
   561.0000       71313.00       267.0450    
   562.0000       70698.00       265.8910    
   563.0000       72285.00       268.8587    
   564.0000       73308.00       270.7545    
   565.0000       74361.00       272.6921    
   566.0000       74217.00       272.4280    
   567.0000       73694.00       271.4664    
   568.0000       70158.00       264.8736    
   569.0000       75940.00       275.5721    
   570.0000       67955.00       260.6818    
   571.0000       68958.00       262.5985    
   572.0000       73932.00       271.9044    
   573.0000       71425.00       267.2545    
   574.0000       72205.00       268.7099    
   575.0000       70800.00       266.0827    
   576.0000       70735.00       265.9605    
   577.0000       71432.00       267.2677    
   578.0000       68015.00       260.7968    
   579.0000       55924.00       236.4826    
   580.0000       69718.00       264.0417    
   581.0000       70214.00       264.9792    
   582.0000       71098.00       266.6421    
   583.0000       71436.00       267.2751    
   584.0000       72236.00       268.7675    
   585.0000       71673.00       267.7181    
   586.0000       69839.00       264.2707    
   587.0000       72614.00       269.4698    
   588.0000       68806.00       262.3090    
   589.0000       73391.00       270.9077    
   590.0000       65868.00       256.6476    
   591.0000       66052.00       257.0058    
   592.0000       69766.00       264.1325    
   593.0000       65251.00       255.4427    
   594.0000       66489.00       257.8546    
   595.0000       68305.00       261.3523    
   596.0000       68045.00       260.8544    
   597.0000       64037.00       253.0553    
   598.0000       65177.00       255.2979    
   599.0000       61617.00       248.2277    
   600.0000       68656.00       262.0229    
   601.0000       64899.00       254.7528    
   602.0000       64988.00       254.9274    
   603.0000       67388.00       259.5920    
   604.0000       65534.00       255.9961    
   605.0000       65599.00       256.1230    
   606.0000       63569.00       252.1289    
   607.0000       66138.00       257.1731    
   608.0000       65053.00       255.0549    
   609.0000       67388.00       259.5920    
   610.0000       61927.00       248.8514    
   611.0000       62963.00       250.9243    
   612.0000       64346.00       253.6651    
   613.0000       61924.00       248.8453    
   614.0000       62052.00       249.1024    
   615.0000       62060.00       249.1184    
   616.0000       62276.00       249.5516    
   617.0000       62990.00       250.9781    
   618.0000       71989.00       268.3076    
   619.0000       73565.00       271.2287    
   620.0000       88520.00       297.5231    
   621.0000       73780.00       271.6248    
   622.0000       74846.00       273.5800    
   623.0000       75875.00       275.4542    
   624.0000       73581.00       271.2582    
   625.0000       75591.00       274.9382    
   626.0000       74001.00       272.0312    
   627.0000       75247.00       274.3119    
   628.0000       72036.00       268.3952    
   629.0000       76216.00       276.0724    
   630.0000       69480.00       263.5906    
   631.0000       70005.00       264.5846    
   632.0000       73404.00       270.9317    
   633.0000       70637.00       265.7762    
   634.0000       70649.00       265.7988    
   635.0000       70563.00       265.6370    
   636.0000       71784.00       267.9254    
   637.0000       72709.00       269.6461    
   638.0000       71189.00       266.8127    
   639.0000       71229.00       266.8876    
