sample v-GeO2 600K                                           19-11-07  2000.000K
                                                                                
  XO,DX,Lambda :   0.0000000E+00   1.000000       0.0
  0.0000000E+00   12342.00       111.0946    
   1.000000       1363.000       36.91883    
   2.000000       1657.000       40.70626    
   3.000000       1994.000       44.65423    
   4.000000       2878.000       53.64700    
   5.000000       4013.000       63.34824    
   6.000000       4556.000       67.49815    
   7.000000       5457.000       73.87151    
   8.000000       5704.000       75.52483    
   9.000000       5942.000       77.08437    
   10.00000       5721.000       75.63729    
   11.00000       5428.000       73.67496    
   12.00000       4998.000       70.69653    
   13.00000       4426.000       66.52819    
   14.00000       4155.000       64.45929    
   15.00000       3847.000       62.02419    
   16.00000       4189.000       64.72248    
   17.00000       4491.000       67.01492    
   18.00000       5251.000       72.46378    
   19.00000       12254.00       110.6978    
   20.00000       6140.000       78.35815    
   21.00000       6631.000       81.43095    
   22.00000       7059.000       84.01785    
   23.00000       8233.000       90.73588    
   24.00000       24567.00       156.7386    
   25.00000       45156.00       212.4994    
   26.00000       49821.00       223.2062    
   27.00000       52907.00       230.0152    
   28.00000       54357.00       233.1459    
   29.00000       53429.00       231.1471    
   30.00000       47650.00       218.2888    
   31.00000       47932.00       218.9338    
   32.00000       53361.00       231.0000    
   33.00000       57125.00       239.0084    
   34.00000       55737.00       236.0869    
   35.00000       55115.00       234.7658    
   36.00000       60267.00       245.4934    
   37.00000       59828.00       244.5976    
   38.00000       56849.00       238.4303    
   39.00000       54005.00       232.3898    
   40.00000       61301.00       247.5904    
   41.00000       59298.00       243.5118    
   42.00000       60175.00       245.3059    
   43.00000       61642.00       248.2781    
   44.00000       63177.00       251.3504    
   45.00000       64329.00       253.6316    
   46.00000       63249.00       251.4935    
   47.00000       62117.00       249.2328    
   48.00000       62456.00       249.9120    
   49.00000       66303.00       257.4937    
   50.00000       61032.00       247.0466    
   51.00000       64201.00       253.3792    
   52.00000       71969.00       268.2704    
   53.00000       69883.00       264.3539    
   54.00000       72488.00       269.2360    
   55.00000       73219.00       270.5901    
   56.00000       75556.00       274.8745    
   57.00000       76839.00       277.1985    
   58.00000       77483.00       278.3577    
   59.00000       70617.00       265.7386    
   60.00000       83888.00       289.6342    
   61.00000       86344.00       293.8435    
   62.00000       94042.00       306.6627    
   63.00000       93032.00       305.0115    
   64.00000       94087.00       306.7361    
   65.00000       96095.00       309.9919    
   66.00000       94491.00       307.3939    
   67.00000       93031.00       305.0098    
   68.00000       90249.00       300.4147    
   69.00000       98092.00       313.1964    
   70.00000       88888.00       298.1409    
   71.00000       85498.00       292.4004    
   72.00000       86374.00       293.8945    
   73.00000       84008.00       289.8413    
   74.00000       87397.00       295.6298    
   75.00000       81564.00       285.5941    
   76.00000       82439.00       287.1219    
