sample v-GeO2 1350K tst                                      24-11-07  2000.000K
   77.00000       71955.00       268.2443    
   78.00000       67295.00       259.4128    
   79.00000       55926.00       236.4868    
   80.00000       71264.00       266.9532    
   81.00000       70010.00       264.5940    
   82.00000       70997.00       266.4526    
   83.00000       71165.00       266.7677    
   84.00000       70112.00       264.7867    
   85.00000       70896.00       266.2630    
   86.00000       67598.00       259.9962    
   87.00000       68653.00       262.0172    
   88.00000       69956.00       264.4920    
   89.00000       73372.00       270.8727    
   90.00000       64920.00       254.7940    
   91.00000       66703.00       258.2692    
   92.00000       68029.00       260.8237    
   93.00000       66792.00       258.4415    
   94.00000       68400.00       261.5339    
   95.00000       68865.00       262.4214    
   96.00000       69740.00       264.0833    
   97.00000       71970.00       268.2722    
   98.00000       69046.00       262.7661    
   99.00000       63417.00       251.8273    
   100.0000       67998.00       260.7643    
   101.0000       70561.00       265.6332    
   102.0000       72295.00       268.8773    
   103.0000       75302.00       274.4121    
   104.0000       74415.00       272.7911    
   105.0000       74309.00       272.5968    
   106.0000       75047.00       273.9471    
   107.0000       81788.00       285.9860    
   108.0000       82246.00       286.7856    
   109.0000       84175.00       290.1293    
   110.0000       71614.00       267.6079    
   111.0000       71959.00       268.2517    
   112.0000       73325.00       270.7859    
   113.0000       69132.00       262.9297    
   114.0000       71926.00       268.1902    
   115.0000       70185.00       264.9245    
   116.0000       70833.00       266.1447    
   117.0000       68442.00       261.6142    
   118.0000       63808.00       252.6024    
   119.0000       55596.00       235.7880    
   120.0000       74174.00       272.3490    
   121.0000       68443.00       261.6161    
   122.0000       72822.00       269.8555    
   123.0000       73356.00       270.8431    
   124.0000       70564.00       265.6389    
   125.0000       70832.00       266.1428    
   126.0000       71889.00       268.1212    
   127.0000       71900.00       268.1418    
   128.0000       68624.00       261.9618    
   129.0000       74730.00       273.3679    
   130.0000       68181.00       261.1149    
   131.0000       70617.00       265.7386    
   132.0000       73203.00       270.5605    
   133.0000       71101.00       266.6477    
   134.0000       72348.00       268.9758    
   135.0000       71353.00       267.1198    
   136.0000       73515.00       271.1365    
   137.0000       74995.00       273.8521    
   138.0000       70771.00       266.0282    
   139.0000       73604.00       271.3006    
   140.0000       70713.00       265.9192    
   141.0000       71978.00       268.2872    
   142.0000       73583.00       271.2619    
   143.0000       75556.00       274.8745    
   144.0000       75852.00       275.4124    
   145.0000       76313.00       276.2481    
   146.0000       75644.00       275.0345    
   147.0000       79198.00       281.4214    
   148.0000       77388.00       278.1870    
   149.0000       82710.00       287.5935    
   150.0000       75842.00       275.3943    
   151.0000       78812.00       280.7347    
   152.0000       82315.00       286.9059    
   153.0000       81349.00       285.2175    
   154.0000       81436.00       285.3699    
   155.0000       78620.00       280.3926    
   156.0000       83029.00       288.1475    
   157.0000       84278.00       290.3067    
   158.0000       77450.00       278.2984    
   159.0000       57104.00       238.9644    
   160.0000       90412.00       300.6859    
   161.0000       87326.00       295.5097    
   162.0000       88056.00       296.7423    
   163.0000       88239.00       297.0505    
   164.0000       87722.00       296.1790    
   165.0000       87083.00       295.0983    
   166.0000       87375.00       295.5926    
   167.0000       89061.00       298.4309    
   168.0000       84593.00       290.8488    
   169.0000       91651.00       302.7392    
   170.0000       85598.00       292.5714    
   171.0000       86278.00       293.7312    
   172.0000       89162.00       298.6001    
   173.0000       83893.00       289.6429    
   174.0000       83642.00       289.2093    
   175.0000       86954.00       294.8796    
   176.0000       89782.00       299.6364    
   177.0000       84941.00       291.4464    
   178.0000       81952.00       286.2726    
   179.0000       78442.00       280.0750    
   180.0000       87301.00       295.4674    
   181.0000       84762.00       291.1391    
   182.0000       86008.00       293.2712    
   183.0000       86602.00       294.2822    
   184.0000       86187.00       293.5762    
   185.0000       86331.00       293.8214    
   186.0000       82483.00       287.1985    
   187.0000       81915.00       286.2080    
   188.0000       79188.00       281.4036    
   189.0000       82886.00       287.8993    
   190.0000       74934.00       273.7408    
   191.0000       75820.00       275.3543    
   192.0000       76391.00       276.3892    
   193.0000       73157.00       270.4755    
   194.0000       73792.00       271.6468    
   195.0000       74202.00       272.4005    
   196.0000       73071.00       270.3165    
   197.0000       72247.00       268.7880    
   198.0000       71901.00       268.1436    
   199.0000       72561.00       269.3715    
   200.0000       67505.00       259.8172    
   201.0000       67927.00       260.6281    
   202.0000       70639.00       265.7800    
   203.0000       72091.00       268.4977    
   204.0000       70659.00       265.8176    
   205.0000       70090.00       264.7451    
   206.0000       69849.00       264.2896    
   207.0000       72164.00       268.6336    
   208.0000       69932.00       264.4466    
   209.0000       72850.00       269.9074    
   210.0000       64436.00       253.8425    
   211.0000       67639.00       260.0750    
   212.0000       72315.00       268.9145    
   213.0000       70182.00       264.9189    
   214.0000       69306.00       263.2603    
   215.0000       67131.00       259.0965    
   216.0000       69781.00       264.1609    
   217.0000       69787.00       264.1723    
   218.0000       65984.00       256.8735    
   219.0000       62997.00       250.9920    
   220.0000       74397.00       272.7581    
   221.0000       68226.00       261.2011    
   222.0000       69774.00       264.1477    
   223.0000       70727.00       265.9455    
   224.0000       69701.00       264.0095    
   225.0000       69173.00       263.0076    
   226.0000       69781.00       264.1609    
   227.0000       72439.00       269.1449    
   228.0000       69842.00       264.2764    
   229.0000       75226.00       274.2736    
   230.0000       66196.00       257.2858    
   231.0000       67823.00       260.4285    
   232.0000       70453.00       265.4298    
   233.0000       70803.00       266.0883    
   234.0000       69507.00       263.6418    
   235.0000       70463.00       265.4487    
   236.0000       71158.00       266.7546    
   237.0000       70184.00       264.9226    
   238.0000       69545.00       263.7139    
   239.0000       62302.00       249.6037    
   240.0000       74280.00       272.5436    
   241.0000       71146.00       266.7321    
   242.0000       74490.00       272.9286    
   243.0000       72581.00       269.4086    
   244.0000       72338.00       268.9572    
   245.0000       75130.00       274.0985    
   246.0000       73002.00       270.1888    
   247.0000       74464.00       272.8809    
   248.0000       71438.00       267.2789    
   249.0000       77192.00       277.8345    
   250.0000       69778.00       264.1552    
   251.0000       72136.00       268.5815    
   252.0000       74094.00       272.2021    
   253.0000       72476.00       269.2137    
   254.0000       73256.00       270.6584    
   255.0000       72314.00       268.9126    
   256.0000       73316.00       270.7693    
   257.0000       72751.00       269.7239    
   258.0000       68654.00       262.0191    
   259.0000       61005.00       246.9919    
   260.0000       76699.00       276.9458    
   261.0000       75752.00       275.2308    
   262.0000       74138.00       272.2829    
   263.0000       74879.00       273.6403    
   264.0000       75155.00       274.1441    
   265.0000       75881.00       275.4651    
   266.0000       76252.00       276.1376    
   267.0000       80221.00       283.2331    
   268.0000       76277.00       276.1829    
   269.0000       81360.00       285.2368    
   270.0000       73574.00       271.2453    
   271.0000       73908.00       271.8603    
   272.0000       78441.00       280.0732    
   273.0000       76938.00       277.3770    
   274.0000       75890.00       275.4814    
   275.0000       75390.00       274.5724    
   276.0000       77421.00       278.2463    
   277.0000       75527.00       274.8217    
   278.0000       72919.00       270.0352    
   279.0000       62318.00       249.6357    
   280.0000       78467.00       280.1196    
   281.0000       75817.00       275.3489    
   282.0000       76998.00       277.4851    
   283.0000       77383.00       278.1780    
   284.0000       76098.00       275.8587    
   285.0000       76256.00       276.1449    
   286.0000       76255.00       276.1431    
   287.0000       78075.00       279.4190    
   288.0000       75478.00       274.7326    
   289.0000       79357.00       281.7037    
   290.0000       73296.00       270.7323    
   291.0000       74830.00       273.5507    
   292.0000       76479.00       276.5484    
   293.0000       74548.00       273.0348    
   294.0000       73538.00       271.1789    
   295.0000       75566.00       274.8927    
   296.0000       75766.00       275.2563    
   297.0000       73475.00       271.0627    
   298.0000       70985.00       266.4301    
   299.0000       70432.00       265.3903    
   300.0000       78097.00       279.4584    
   301.0000       74010.00       272.0478    
   302.0000       74743.00       273.3917    
   303.0000       75046.00       273.9453    
   304.0000       74163.00       272.3289    
   305.0000       74938.00       273.7480    
   306.0000       74803.00       273.5014    
   307.0000       73670.00       271.4222    
   308.0000       72909.00       270.0167    
   309.0000       78814.00       280.7383    
   310.0000       70340.00       265.2169    
   311.0000       74042.00       272.1066    
   312.0000       75619.00       274.9891    
   313.0000       72451.00       269.1672    
   314.0000       73864.00       271.7793    
   315.0000       71770.00       267.8992    
   316.0000       72754.00       269.7295    
   317.0000       74143.00       272.2921    
   318.0000       70243.00       265.0340    
   319.0000       64285.00       253.5449    
   320.0000       67522.00       259.8499    
   321.0000       70449.00       265.4223    
   322.0000       72541.00       269.3344    
   323.0000       72715.00       269.6572    
   324.0000       71987.00       268.3039    
   325.0000       72017.00       268.3598    
   326.0000       71371.00       267.1535    
   327.0000       71163.00       266.7639    
   328.0000       68663.00       262.0363    
   329.0000       74618.00       273.1630    
   330.0000       67429.00       259.6710    
   331.0000       69155.00       262.9734    
   332.0000       71722.00       267.8096    
   333.0000       68355.00       261.4479    
   334.0000       68633.00       261.9790    
   335.0000       69295.00       263.2394    
   336.0000       68426.00       261.5836    
   337.0000       69201.00       263.0608    
   338.0000       68076.00       260.9138    
   339.0000       65553.00       256.0332    
   340.0000       73347.00       270.8265    
   341.0000       69429.00       263.4938    
   342.0000       71327.00       267.0711    
   343.0000       72295.00       268.8773    
   344.0000       73189.00       270.5347    
   345.0000       74335.00       272.6445    
   346.0000       72601.00       269.4457    
   347.0000       72180.00       268.6634    
   348.0000       72338.00       268.9572    
   349.0000       76082.00       275.8297    
   350.0000       68577.00       261.8721    
   351.0000       70762.00       266.0113    
   352.0000       73332.00       270.7988    
   353.0000       69987.00       264.5506    
   354.0000       70771.00       266.0282    
   355.0000       71422.00       267.2490    
   356.0000       74219.00       272.4316    
   357.0000       72762.00       269.7443    
   358.0000       71411.00       267.2284    
   359.0000       74973.00       273.8120    
   360.0000       74709.00       273.3295    
   361.0000       70846.00       266.1691    
   362.0000       71521.00       267.4341    
   363.0000       73557.00       271.2139    
   364.0000       72290.00       268.8680    
   365.0000       72637.00       269.5125    
   366.0000       72135.00       268.5796    
   367.0000       74158.00       272.3197    
   368.0000       71304.00       267.0281    
   369.0000       76576.00       276.7237    
   370.0000       67763.00       260.3133    
   371.0000       69323.00       263.2926    
   372.0000       74321.00       272.6188    
   373.0000       70594.00       265.6953    
   374.0000       70886.00       266.2443    
   375.0000       71936.00       268.2089    
   376.0000       72046.00       268.4138    
   377.0000       72858.00       269.9222    
   378.0000       70058.00       264.6847    
   379.0000       66204.00       257.3014    
   380.0000       73763.00       271.5934    
   381.0000       67358.00       259.5342    
   382.0000       70571.00       265.6520    
   383.0000       72925.00       270.0463    
   384.0000       72326.00       268.9349    
   385.0000       72735.00       269.6943    
   386.0000       72687.00       269.6053    
   387.0000       74520.00       272.9835    
   388.0000       71348.00       267.1105    
   389.0000       75909.00       275.5159    
   390.0000       69563.00       263.7480    
   391.0000       72740.00       269.7036    
   392.0000       72443.00       269.1524    
   393.0000       69817.00       264.2291    
   394.0000       72835.00       269.8796    
   395.0000       73134.00       270.4330    
   396.0000       73702.00       271.4811    
   397.0000       74265.00       272.5161    
   398.0000       71663.00       267.6995    
   399.0000       73753.00       271.5750    
   400.0000       74281.00       272.5454    
   401.0000       72658.00       269.5515    
   402.0000       73054.00       270.2850    
   403.0000       73510.00       271.1273    
   404.0000       74363.00       272.6958    
   405.0000       76700.00       276.9477    
   406.0000       73895.00       271.8363    
   407.0000       73190.00       270.5365    
   408.0000       71958.00       268.2499    
   409.0000       75355.00       274.5087    
   410.0000       67131.00       259.0965    
   411.0000       72605.00       269.4532    
   412.0000       73785.00       271.6339    
   413.0000       72158.00       268.6224    
   414.0000       73914.00       271.8713    
   415.0000       71589.00       267.5612    
   416.0000       72800.00       269.8148    
   417.0000       72619.00       269.4791    
   418.0000       68585.00       261.8874    
   419.0000       66991.00       258.8262    
   420.0000       73654.00       271.3927    
   421.0000       72146.00       268.6001    
   422.0000       75896.00       275.4923    
   423.0000       75150.00       274.1350    
   424.0000       72691.00       269.6127    
   425.0000       74883.00       273.6476    
   426.0000       74546.00       273.0311    
   427.0000       76892.00       277.2941    
   428.0000       73547.00       271.1955    
   429.0000       77757.00       278.8494    
   430.0000       69694.00       263.9962    
   431.0000       71979.00       268.2890    
   432.0000       74871.00       273.6257    
   433.0000       72534.00       269.3214    
   434.0000       73341.00       270.8154    
   435.0000       73431.00       270.9815    
   436.0000       72529.00       269.3121    
   437.0000       73924.00       271.8897    
   438.0000       73063.00       270.3017    
   439.0000       70288.00       265.1188    
   440.0000       76099.00       275.8605    
   441.0000       73543.00       271.1881    
   442.0000       72089.00       268.4940    
   443.0000       71724.00       267.8134    
   444.0000       72268.00       268.8271    
   445.0000       73677.00       271.4351    
   446.0000       73110.00       270.3886    
   447.0000       73553.00       271.2066    
   448.0000       71394.00       267.1966    
   449.0000       77424.00       278.2517    
   450.0000       69952.00       264.4844    
   451.0000       71799.00       267.9534    
   452.0000       73594.00       271.2821    
   453.0000       71381.00       267.1722    
   454.0000       71333.00       267.0824    
   455.0000       71615.00       267.6098    
   456.0000       72756.00       269.7332    
   457.0000       71958.00       268.2499    
   458.0000       71339.00       267.0936    
   459.0000       66416.00       257.7130    
   460.0000       82919.00       287.9566    
   461.0000       71183.00       266.8014    
   462.0000       71982.00       268.2946    
   463.0000       74691.00       273.2965    
   464.0000       74010.00       272.0478    
   465.0000       73374.00       270.8763    
   466.0000       72273.00       268.8364    
   467.0000       74127.00       272.2627    
   468.0000       71622.00       267.6229    
   469.0000       76968.00       277.4311    
   470.0000       70958.00       266.3794    
   471.0000       71720.00       267.8059    
   472.0000       71757.00       267.8750    
   473.0000       70484.00       265.4882    
   474.0000       71022.00       266.4995    
   475.0000       71391.00       267.1909    
   476.0000       74704.00       273.3203    
   477.0000       72663.00       269.5608    
   478.0000       70260.00       265.0660    
   479.0000       73098.00       270.3664    
   480.0000       66874.00       258.6001    
   481.0000       72148.00       268.6038    
   482.0000       73067.00       270.3091    
   483.0000       71986.00       268.3021    
   484.0000       69896.00       264.3785    
   485.0000       70705.00       265.9041    
   486.0000       72692.00       269.6145    
   487.0000       73467.00       271.0480    
   488.0000       70896.00       266.2630    
   489.0000       76242.00       276.1195    
   490.0000       69165.00       262.9924    
   491.0000       70036.00       264.6432    
   492.0000       72914.00       270.0259    
   493.0000       70808.00       266.0977    
   494.0000       71600.00       267.5818    
   495.0000       71205.00       266.8427    
   496.0000       72599.00       269.4420    
   497.0000       73401.00       270.9262    
   498.0000       70863.00       266.2010    
   499.0000       70918.00       266.3044    
   500.0000       71046.00       266.5446    
   501.0000       70193.00       264.9396    
   502.0000       70336.00       265.2094    
   503.0000       69908.00       264.4012    
   504.0000       71360.00       267.1329    
   505.0000       73806.00       271.6726    
   506.0000       72877.00       269.9574    
   507.0000       73989.00       272.0092    
   508.0000       71148.00       266.7358    
   509.0000       75593.00       274.9418    
   510.0000       68523.00       261.7690    
   511.0000       71961.00       268.2555    
   512.0000       72461.00       269.1858    
   513.0000       70136.00       264.8320    
   514.0000       71960.00       268.2536    
   515.0000       72011.00       268.3487    
   516.0000       73282.00       270.7065    
   517.0000       74000.00       272.0294    
   518.0000       71587.00       267.5575    
   519.0000       72734.00       269.6924    
   520.0000       78299.00       279.8196    
   521.0000       69943.00       264.4674    
   522.0000       71151.00       266.7415    
   523.0000       72944.00       270.0815    
   524.0000       71625.00       267.6285    
   525.0000       72172.00       268.6485    
   526.0000       72647.00       269.5311    
   527.0000       74658.00       273.2362    
   528.0000       69990.00       264.5562    
   529.0000       76458.00       276.5104    
   530.0000       69837.00       264.2669    
   531.0000       72552.00       269.3548    
   532.0000       72482.00       269.2248    
   533.0000       71764.00       267.8880    
   534.0000       70851.00       266.1785    
   535.0000       70221.00       264.9925    
   536.0000       75523.00       274.8145    
   537.0000       73828.00       271.7131    
   538.0000       70099.00       264.7621    
   539.0000       71156.00       266.7508    
   540.0000       73540.00       271.1826    
   541.0000       70815.00       266.1109    
   542.0000       72307.00       268.8996    
   543.0000       73651.00       271.3872    
   544.0000       72410.00       269.0911    
   545.0000       74009.00       272.0460    
   546.0000       73778.00       271.6211    
   547.0000       75046.00       273.9453    
   548.0000       72635.00       269.5088    
   549.0000       77530.00       278.4421    
   550.0000       71243.00       266.9138    
   551.0000       72171.00       268.6466    
   552.0000       74300.00       272.5803    
   553.0000       72125.00       268.5610    
   554.0000       73337.00       270.8080    
   555.0000       72380.00       269.0353    
   556.0000       72870.00       269.9444    
   557.0000       74042.00       272.1066    
   558.0000       70459.00       265.4411    
   559.0000       63730.00       252.4480    
   560.0000       71184.00       266.8033    
   561.0000       70885.00       266.2424    
   562.0000       71086.00       266.6196    
   563.0000       72113.00       268.5386    
   564.0000       72987.00       270.1611    
   565.0000       73559.00       271.2176    
   566.0000       73833.00       271.7223    
   567.0000       73543.00       271.1881    
   568.0000       69701.00       264.0095    
   569.0000       75861.00       275.4287    
   570.0000       67178.00       259.1872    
   571.0000       68633.00       261.9790    
   572.0000       73095.00       270.3609    
   573.0000       70813.00       266.1071    
   574.0000       71955.00       268.2443    
   575.0000       70654.00       265.8082    
   576.0000       70190.00       264.9340    
   577.0000       71370.00       267.1516    
   578.0000       67865.00       260.5091    
   579.0000       55693.00       235.9936    
   580.0000       69375.00       263.3914    
   581.0000       69916.00       264.4164    
   582.0000       70075.00       264.7168    
   583.0000       71344.00       267.1030    
   584.0000       71629.00       267.6360    
   585.0000       71094.00       266.6346    
   586.0000       69237.00       263.1292    
   587.0000       71359.00       267.1310    
   588.0000       68497.00       261.7193    
   589.0000       73877.00       271.8032    
   590.0000       65224.00       255.3899    
   591.0000       65614.00       256.1523    
   592.0000       69174.00       263.0095    
   593.0000       64830.00       254.6174    
   594.0000       66157.00       257.2100    
   595.0000       67878.00       260.5341    
   596.0000       67950.00       260.6722    
   597.0000       63015.00       251.0279    
   598.0000       64311.00       253.5961    
   599.0000       60483.00       245.9329    
   600.0000       68186.00       261.1245    
   601.0000       64467.00       253.9035    
   602.0000       64614.00       254.1928    
   603.0000       66841.00       258.5363    
   604.0000       65810.00       256.5346    
   605.0000       64744.00       254.4484    
   606.0000       63762.00       252.5114    
   607.0000       65578.00       256.0820    
   608.0000       64446.00       253.8622    
   609.0000       66787.00       258.4318    
   610.0000       61304.00       247.5965    
   611.0000       63590.00       252.1706    
   612.0000       63755.00       252.4975    
   613.0000       61899.00       248.7951    
   614.0000       61633.00       248.2599    
   615.0000       61512.00       248.0161    
   616.0000       61663.00       248.3204    
   617.0000       62172.00       249.3431    
   618.0000       71420.00       267.2452    
   619.0000       73388.00       270.9022    
   620.0000       88606.00       297.6676    
   621.0000       73412.00       270.9465    
   622.0000       74829.00       273.5489    
   623.0000       75517.00       274.8036    
   624.0000       73681.00       271.4424    
   625.0000       74822.00       273.5361    
   626.0000       73872.00       271.7940    
   627.0000       74897.00       273.6732    
   628.0000       71621.00       267.6210    
   629.0000       75624.00       274.9982    
   630.0000       68393.00       261.5206    
   631.0000       70256.00       265.0585    
   632.0000       73519.00       271.1439    
   633.0000       70277.00       265.0981    
   634.0000       70498.00       265.5146    
   635.0000       70389.00       265.3093    
   636.0000       71558.00       267.5033    
   637.0000       71905.00       268.1511    
   638.0000       70836.00       266.1503    
   639.0000       70742.00       265.9737    
