sample v-GeO2 800K                                           20-11-07  2000.000K
                                                                                
  XO,DX,Lambda :   0.0000000E+00   1.000000       0.0
  0.0000000E+00   12203.00       110.4672    
   1.000000       1377.000       37.10795    
   2.000000       1685.000       41.04875    
   3.000000       1982.000       44.51966    
   4.000000       2827.000       53.16954    
   5.000000       3878.000       62.27359    
   6.000000       4483.000       66.95521    
   7.000000       5395.000       73.45066    
   8.000000       5801.000       76.16430    
   9.000000       5848.000       76.47221    
   10.00000       5581.000       74.70609    
   11.00000       5468.000       73.94592    
   12.00000       4928.000       70.19971    
   13.00000       4344.000       65.90903    
   14.00000       4010.000       63.32456    
   15.00000       3870.000       62.20932    
   16.00000       4212.000       64.89993    
   17.00000       4483.000       66.95521    
   18.00000       5320.000       72.93833    
   19.00000       12000.00       109.5445    
   20.00000       6214.000       78.82893    
   21.00000       6658.000       81.59657    
   22.00000       7047.000       83.94641    
   23.00000       8195.000       90.52624    
   24.00000       24660.00       157.0350    
   25.00000       45169.00       212.5300    
   26.00000       49986.00       223.5755    
   27.00000       53000.00       230.2173    
   28.00000       54324.00       233.0751    
   29.00000       53384.00       231.0498    
   30.00000       47062.00       216.9378    
   31.00000       47034.00       216.8732    
   32.00000       53009.00       230.2368    
   33.00000       56889.00       238.5141    
   34.00000       55329.00       235.2212    
   35.00000       53688.00       231.7067    
   36.00000       58743.00       242.3696    
   37.00000       58702.00       242.2850    
   38.00000       56405.00       237.4974    
   39.00000       52480.00       229.0851    
   40.00000       61103.00       247.1902    
   41.00000       58799.00       242.4850    
   42.00000       59625.00       244.1823    
   43.00000       61179.00       247.3439    
   44.00000       62938.00       250.8745    
   45.00000       64012.00       253.0059    
   46.00000       62129.00       249.2569    
   47.00000       61806.00       248.6081    
   48.00000       61536.00       248.0645    
   49.00000       65503.00       255.9355    
   50.00000       59738.00       244.4136    
   51.00000       63355.00       251.7042    
   52.00000       71137.00       266.7152    
   53.00000       69047.00       262.7679    
   54.00000       72185.00       268.6727    
   55.00000       73278.00       270.6991    
   56.00000       74851.00       273.5891    
   57.00000       76239.00       276.1141    
   58.00000       77367.00       278.1492    
   59.00000       69366.00       263.3743    
   60.00000       84614.00       290.8849    
   61.00000       87252.00       295.3845    
   62.00000       94732.00       307.7856    
   63.00000       94378.00       307.2100    
   64.00000       95611.00       309.2103    
   65.00000       97412.00       312.1089    
   66.00000       96404.00       310.4899    
   67.00000       94115.00       306.7817    
   68.00000       91821.00       303.0198    
   69.00000       99073.00       314.7586    
   70.00000       89051.00       298.4142    
   71.00000       86648.00       294.3603    
   72.00000       86952.00       294.8763    
   73.00000       84311.00       290.3636    
   74.00000       86223.00       293.6375    
   75.00000       81247.00       285.0386    
   76.00000       81773.00       285.9598    
