sample v-GeO2 1100K tst                                      23-11-07   215.611K
   77.00000       7334.000       85.63878    
   78.00000       6398.000       79.98750    
   79.00000       5425.000       73.65460    
   80.00000       6906.000       83.10235    
   81.00000       6571.000       81.06171    
   82.00000       6669.000       81.66395    
   83.00000       6788.000       82.38932    
   84.00000       6819.000       82.57724    
   85.00000       6979.000       83.54041    
   86.00000       6708.000       81.90238    
   87.00000       6894.000       83.03011    
   88.00000       6803.000       82.48030    
   89.00000       7220.000       84.97058    
   90.00000       6516.000       80.72174    
   91.00000       6623.000       81.38181    
   92.00000       6864.000       82.84926    
   93.00000       6851.000       82.77077    
   94.00000       7748.000       88.02273    
   95.00000       8596.000       92.71461    
   96.00000       10262.00       101.3015    
   97.00000       11136.00       105.5272    
   98.00000       9189.000       95.85927    
   99.00000       7338.000       85.66212    
   100.0000       8437.000       91.85314    
   101.0000       10218.00       101.0841    
   102.0000       11381.00       106.6818    
   103.0000       10839.00       104.1105    
   104.0000       9557.000       97.75991    
   105.0000       8761.000       93.60021    
   106.0000       8167.000       90.37145    
   107.0000       8065.000       89.80534    
   108.0000       8374.000       91.50956    
   109.0000       9593.000       97.94386    
   110.0000       8805.000       93.83496    
   111.0000       8572.000       92.58510    
   112.0000       7856.000       88.63408    
   113.0000       6963.000       83.44460    
   114.0000       7456.000       86.34813    
   115.0000       7493.000       86.56212    
   116.0000       7760.000       88.09086    
   117.0000       7433.000       86.21485    
   118.0000       6895.000       83.03614    
   119.0000       6019.000       77.58221    
   120.0000       7577.000       87.04597    
   121.0000       7318.000       85.54531    
   122.0000       8030.000       89.61027    
   123.0000       9023.000       94.98947    
   124.0000       9751.000       98.74715    
   125.0000       10013.00       100.0650    
   126.0000       9634.000       98.15294    
   127.0000       8837.000       94.00532    
   128.0000       7424.000       86.16264    
   129.0000       7632.000       87.36132    
   130.0000       7090.000       84.20214    
   131.0000       7548.000       86.87923    
   132.0000       8450.000       91.92388    
   133.0000       8731.000       93.43982    
   134.0000       9619.000       98.07650    
   135.0000       9779.000       98.88882    
   136.0000       9824.000       99.11610    
   137.0000       9391.000       96.90717    
   138.0000       7925.000       89.02247    
   139.0000       7509.000       86.65449    
   140.0000       7245.000       85.11757    
   141.0000       7444.000       86.27862    
   142.0000       7883.000       88.78626    
   143.0000       8628.000       92.88703    
   144.0000       9200.000       95.91663    
   145.0000       9952.000       99.75971    
   146.0000       9957.000       99.78477    
   147.0000       10463.00       102.2888    
   148.0000       10093.00       100.4639    
   149.0000       9711.000       98.54440    
   150.0000       8111.000       90.06109    
   151.0000       8495.000       92.16833    
   152.0000       9073.000       95.25230    
   153.0000       8683.000       93.18262    
   154.0000       8911.000       94.39809    
   155.0000       8406.000       91.68424    
   156.0000       8854.000       94.09570    
   157.0000       9247.000       96.16132    
   158.0000       9275.000       96.30680    
   159.0000       7893.000       88.84256    
   160.0000       13018.00       114.0965    
   161.0000       13318.00       115.4036    
   162.0000       13740.00       117.2177    
   163.0000       13539.00       116.3572    
   164.0000       12844.00       113.3314    
   165.0000       11470.00       107.0981    
   166.0000       10792.00       103.8846    
   167.0000       10520.00       102.5671    
   168.0000       10326.00       101.6169    
   169.0000       11356.00       106.5645    
   170.0000       10792.00       103.8846    
   171.0000       10803.00       103.9375    
   172.0000       11201.00       105.8348    
   173.0000       10393.00       101.9461    
   174.0000       9529.000       97.61660    
   175.0000       9687.000       98.42256    
   176.0000       9983.000       99.91496    
   177.0000       9534.000       97.64220    
   178.0000       9458.000       97.25225    
   179.0000       9467.000       97.29851    
   180.0000       10184.00       100.9158    
   181.0000       9977.000       99.88493    
   182.0000       10630.00       103.1019    
   183.0000       11063.00       105.1808    
   184.0000       11198.00       105.8206    
   185.0000       11530.00       107.3778    
   186.0000       11177.00       105.7213    
   187.0000       10951.00       104.6470    
   188.0000       10093.00       100.4639    
   189.0000       10415.00       102.0539    
   190.0000       9207.000       95.95311    
   191.0000       9047.000       95.11572    
   192.0000       8809.000       93.85627    
   193.0000       8299.000       91.09885    
   194.0000       8244.000       90.79648    
   195.0000       8042.000       89.67720    
   196.0000       8064.000       89.79977    
   197.0000       7997.000       89.42595    
   198.0000       7958.000       89.20763    
   199.0000       8280.000       90.99451    
   200.0000       7733.000       87.93748    
   201.0000       7846.000       88.57765    
   202.0000       8100.000       90.00000    
   203.0000       8547.000       92.44999    
   204.0000       8516.000       92.28217    
   205.0000       8533.000       92.37424    
   206.0000       8474.000       92.05433    
   207.0000       8923.000       94.46163    
   208.0000       8519.000       92.29843    
   209.0000       8833.000       93.98404    
   210.0000       7921.000       89.00000    
   211.0000       7987.000       89.37002    
   212.0000       8440.000       91.86948    
   213.0000       8370.000       91.48770    
   214.0000       8097.000       89.98333    
   215.0000       8093.000       89.96111    
   216.0000       8317.000       91.19759    
   217.0000       8344.000       91.34550    
   218.0000       7996.000       89.42036    
   219.0000       7818.000       88.41946    
   220.0000       8888.000       94.27619    
   221.0000       8535.000       92.38506    
   222.0000       8474.000       92.05433    
   223.0000       8853.000       94.09039    
   224.0000       8742.000       93.49866    
   225.0000       8404.000       91.67333    
   226.0000       8493.000       92.15747    
   227.0000       8559.000       92.51486    
   228.0000       8228.000       90.70832    
   229.0000       8793.000       93.77100    
   230.0000       7738.000       87.96590    
   231.0000       7811.000       88.37986    
   232.0000       8144.000       90.24411    
   233.0000       8023.000       89.57120    
   234.0000       8246.000       90.80749    
   235.0000       8067.000       89.81648    
   236.0000       8400.000       91.65151    
   237.0000       8119.000       90.10549    
   238.0000       8302.000       91.11531    
   239.0000       7546.000       86.86771    
   240.0000       8885.000       94.26028    
   241.0000       8346.000       91.35645    
   242.0000       8925.000       94.47222    
   243.0000       8547.000       92.44999    
   244.0000       8570.000       92.57430    
   245.0000       9029.000       95.02105    
   246.0000       8236.000       90.75241    
   247.0000       8560.000       92.52027    
   248.0000       8225.000       90.69179    
   249.0000       8796.000       93.78699    
   250.0000       8044.000       89.68835    
   251.0000       8383.000       91.55872    
   252.0000       8741.000       93.49332    
   253.0000       8606.000       92.76853    
   254.0000       8614.000       92.81164    
   255.0000       8508.000       92.23882    
   256.0000       8792.000       93.76566    
   257.0000       8792.000       93.76566    
   258.0000       8241.000       90.77995    
   259.0000       7489.000       86.53901    
   260.0000       9038.000       95.06840    
   261.0000       8826.000       93.94679    
   262.0000       8972.000       94.72064    
   263.0000       8911.000       94.39809    
   264.0000       8915.000       94.41928    
   265.0000       8956.000       94.63615    
   266.0000       9165.000       95.73401    
   267.0000       9741.000       98.69650    
   268.0000       9291.000       96.38983    
   269.0000       9812.000       99.05554    
   270.0000       9125.000       95.52486    
   271.0000       9202.000       95.92706    
   272.0000       9734.000       98.66103    
   273.0000       9492.000       97.42690    
   274.0000       9393.000       96.91749    
   275.0000       9360.000       96.74709    
   276.0000       9633.000       98.14785    
   277.0000       9401.000       96.95876    
   278.0000       9221.000       96.02604    
   279.0000       7833.000       88.50423    
   280.0000       9506.000       97.49872    
   281.0000       9127.000       95.53533    
   282.0000       9396.000       96.93297    
   283.0000       9382.000       96.86073    
   284.0000       8983.000       94.77869    
   285.0000       8995.000       94.84197    
   286.0000       8995.000       94.84197    
   287.0000       9162.000       95.71834    
   288.0000       8856.000       94.10632    
   289.0000       9430.000       97.10818    
   290.0000       8743.000       93.50401    
   291.0000       9001.000       94.87360    
   292.0000       9259.000       96.22370    
   293.0000       9030.000       95.02631    
   294.0000       8793.000       93.77100    
   295.0000       8950.000       94.60444    
   296.0000       9317.000       96.52460    
   297.0000       8838.000       94.01064    
   298.0000       8616.000       92.82241    
   299.0000       8865.000       94.15413    
   300.0000       9381.000       96.85556    
   301.0000       8871.000       94.18599    
   302.0000       8881.000       94.23906    
   303.0000       8958.000       94.64671    
   304.0000       8938.000       94.54099    
   305.0000       8898.000       94.32921    
   306.0000       8787.000       93.73900    
   307.0000       8935.000       94.52513    
   308.0000       8694.000       93.24162    
   309.0000       9361.000       96.75226    
   310.0000       8438.000       91.85859    
   311.0000       9062.000       95.19453    
   312.0000       9089.000       95.33625    
   313.0000       8824.000       93.93615    
   314.0000       8701.000       93.27915    
   315.0000       8492.000       92.15205    
   316.0000       8810.000       93.86160    
   317.0000       9134.000       95.57196    
   318.0000       8447.000       91.90756    
   319.0000       8063.000       89.79421    
   320.0000       8340.000       91.32360    
   321.0000       8507.000       92.23340    
   322.0000       8820.000       93.91486    
   323.0000       8720.000       93.38094    
   324.0000       8749.000       93.53609    
   325.0000       8666.000       93.09135    
   326.0000       8604.000       92.75775    
   327.0000       8501.000       92.20087    
   328.0000       8267.000       90.92304    
   329.0000       8822.000       93.92550    
   330.0000       8395.000       91.62423    
   331.0000       8397.000       91.63515    
   332.0000       8518.000       92.29301    
   333.0000       8354.000       91.40022    
   334.0000       8285.000       91.02197    
   335.0000       8320.000       91.21404    
   336.0000       8317.000       91.19759    
   337.0000       8667.000       93.09673    
   338.0000       8250.000       90.82951    
   339.0000       7991.000       89.39240    
   340.0000       8906.000       94.37160    
   341.0000       8439.000       91.86403    
   342.0000       8559.000       92.51486    
   343.0000       8663.000       93.07524    
   344.0000       8927.000       94.48280    
   345.0000       8887.000       94.27089    
   346.0000       8681.000       93.17188    
   347.0000       8623.000       92.86011    
   348.0000       8743.000       93.50401    
   349.0000       9108.000       95.43584    
   350.0000       8046.000       89.69950    
   351.0000       8485.000       92.11406    
   352.0000       8713.000       93.34345    
   353.0000       8400.000       91.65151    
   354.0000       8275.000       90.96703    
   355.0000       8445.000       91.89668    
   356.0000       8817.000       93.89888    
   357.0000       8608.000       92.77930    
   358.0000       8433.000       91.83137    
   359.0000       9094.000       95.36246    
   360.0000       8735.000       93.46122    
   361.0000       8498.000       92.18460    
   362.0000       8452.000       91.93476    
   363.0000       8653.000       93.02150    
   364.0000       8594.000       92.70383    
   365.0000       8583.000       92.64449    
   366.0000       8566.000       92.55269    
   367.0000       8948.000       94.59387    
   368.0000       8435.000       91.84225    
   369.0000       9088.000       95.33100    
   370.0000       8065.000       89.80534    
   371.0000       8297.000       91.08787    
   372.0000       8760.000       93.59487    
   373.0000       8335.000       91.29622    
   374.0000       8453.000       91.94020    
   375.0000       8600.000       92.73618    
   376.0000       8566.000       92.55269    
   377.0000       8557.000       92.50405    
   378.0000       8423.000       91.77690    
   379.0000       8071.000       89.83875    
   380.0000       8659.000       93.05375    
   381.0000       8102.000       90.01111    
   382.0000       8490.000       92.14120    
   383.0000       8823.000       93.93082    
   384.0000       8693.000       93.23626    
   385.0000       8682.000       93.17725    
   386.0000       8851.000       94.07975    
   387.0000       8823.000       93.93082    
   388.0000       8523.000       92.32010    
   389.0000       8973.000       94.72592    
   390.0000       8385.000       91.56965    
   391.0000       8748.000       93.53075    
   392.0000       8664.000       93.08061    
   393.0000       8407.000       91.68970    
   394.0000       8510.000       92.24966    
   395.0000       8739.000       93.48262    
   396.0000       8863.000       94.14351    
   397.0000       8816.000       93.89355    
   398.0000       8489.000       92.13577    
   399.0000       9050.000       95.13148    
   400.0000       8798.000       93.79765    
   401.0000       8730.000       93.43447    
   402.0000       8780.000       93.70165    
   403.0000       8556.000       92.49865    
   404.0000       8885.000       94.26028    
   405.0000       9003.000       94.88414    
   406.0000       8857.000       94.11163    
   407.0000       8932.000       94.50926    
   408.0000       8671.000       93.11820    
   409.0000       9030.000       95.02631    
   410.0000       8000.000       89.44272    
   411.0000       8620.000       92.84396    
   412.0000       8944.000       94.57272    
   413.0000       8622.000       92.85473    
   414.0000       8807.000       93.84562    
   415.0000       8542.000       92.42294    
   416.0000       8929.000       94.49339    
   417.0000       8732.000       93.44517    
   418.0000       8184.000       90.46546    
   419.0000       8268.000       90.92854    
   420.0000       9039.000       95.07365    
   421.0000       8689.000       93.21481    
   422.0000       9309.000       96.48316    
   423.0000       9060.000       95.18403    
   424.0000       8707.000       93.31131    
   425.0000       8970.000       94.71008    
   426.0000       8967.000       94.69424    
   427.0000       9252.000       96.18732    
   428.0000       8885.000       94.26028    
   429.0000       9421.000       97.06184    
   430.0000       8374.000       91.50956    
   431.0000       8650.000       93.00538    
   432.0000       9215.000       95.99479    
   433.0000       8703.000       93.28987    
   434.0000       8901.000       94.34511    
   435.0000       8998.000       94.85779    
   436.0000       8798.000       93.79765    
   437.0000       9144.000       95.62427    
   438.0000       8768.000       93.63760    
   439.0000       8678.000       93.15578    
   440.0000       9188.000       95.85406    
   441.0000       8932.000       94.50926    
   442.0000       8684.000       93.18798    
   443.0000       8685.000       93.19334    
   444.0000       8776.000       93.68031    
   445.0000       8823.000       93.93082    
   446.0000       8923.000       94.46163    
   447.0000       9080.000       95.28903    
   448.0000       8932.000       94.50926    
   449.0000       9384.000       96.87105    
   450.0000       8536.000       92.39047    
   451.0000       8887.000       94.27089    
   452.0000       8883.000       94.24967    
   453.0000       8781.000       93.70699    
   454.0000       8661.000       93.06449    
   455.0000       8596.000       92.71461    
   456.0000       8903.000       94.35571    
   457.0000       8786.000       93.73367    
   458.0000       8588.000       92.67146    
   459.0000       8257.000       90.86803    
   460.0000       10015.00       100.0750    
   461.0000       8539.000       92.40671    
   462.0000       8618.000       92.83318    
   463.0000       9183.000       95.82797    
   464.0000       8964.000       94.67841    
   465.0000       8794.000       93.77633    
   466.0000       8925.000       94.47222    
   467.0000       9075.000       95.26279    
   468.0000       8692.000       93.23090    
   469.0000       9203.000       95.93227    
   470.0000       8745.000       93.51470    
   471.0000       8619.000       92.83857    
   472.0000       8608.000       92.77930    
   473.0000       8647.000       92.98925    
   474.0000       8567.000       92.55809    
   475.0000       8714.000       93.34881    
   476.0000       9145.000       95.62949    
   477.0000       8763.000       93.61089    
   478.0000       8487.000       92.12492    
   479.0000       8954.000       94.62558    
   480.0000       8240.000       90.77444    
   481.0000       8674.000       93.13431    
   482.0000       8659.000       93.05375    
   483.0000       8631.000       92.90318    
   484.0000       8405.000       91.67879    
   485.0000       8630.000       92.89780    
   486.0000       8704.000       93.29523    
   487.0000       8956.000       94.63615    
   488.0000       8588.000       92.67146    
   489.0000       9162.000       95.71834    
   490.0000       8354.000       91.40022    
   491.0000       8325.000       91.24144    
   492.0000       8713.000       93.34345    
   493.0000       8552.000       92.47703    
   494.0000       8636.000       92.93008    
   495.0000       8448.000       91.91300    
   496.0000       8581.000       92.63369    
   497.0000       8936.000       94.53042    
   498.0000       8549.000       92.46080    
   499.0000       8557.000       92.50405    
   500.0000       8473.000       92.04890    
   501.0000       8411.000       91.71150    
   502.0000       8503.000       92.21172    
   503.0000       8565.000       92.54729    
   504.0000       8610.000       92.79008    
   505.0000       8929.000       94.49339    
   506.0000       8776.000       93.68031    
   507.0000       8838.000       94.01064    
   508.0000       8365.000       91.46037    
   509.0000       9197.000       95.90099    
   510.0000       8204.000       90.57594    
   511.0000       8755.000       93.56815    
   512.0000       8738.000       93.47727    
   513.0000       8333.000       91.28527    
   514.0000       8547.000       92.44999    
   515.0000       8719.000       93.37559    
   516.0000       8902.000       94.35041    
   517.0000       8752.000       93.55212    
   518.0000       8619.000       92.83857    
   519.0000       8722.000       93.39165    
   520.0000       9443.000       97.17510    
   521.0000       8375.000       91.51502    
   522.0000       8522.000       92.31468    
   523.0000       8691.000       93.22553    
   524.0000       8520.000       92.30385    
   525.0000       8723.000       93.39700    
   526.0000       8634.000       92.91932    
   527.0000       9064.000       95.20504    
   528.0000       8377.000       91.52596    
   529.0000       9224.000       96.04166    
   530.0000       8458.000       91.96738    
   531.0000       8771.000       93.65362    
   532.0000       8764.000       93.61624    
   533.0000       8562.000       92.53107    
   534.0000       8478.000       92.07606    
   535.0000       8446.000       91.90212    
   536.0000       8898.000       94.32921    
   537.0000       8768.000       93.63760    
   538.0000       8367.000       91.47131    
   539.0000       8470.000       92.03260    
   540.0000       8931.000       94.50397    
   541.0000       8289.000       91.04395    
   542.0000       8491.000       92.14662    
   543.0000       8864.000       94.14882    
   544.0000       8703.000       93.28987    
   545.0000       8921.000       94.45104    
   546.0000       8765.000       93.62158    
   547.0000       9228.000       96.06248    
   548.0000       8663.000       93.07524    
   549.0000       9169.000       95.75490    
   550.0000       8489.000       92.13577    
   551.0000       8627.000       92.88165    
   552.0000       8954.000       94.62558    
   553.0000       8617.000       92.82780    
   554.0000       8864.000       94.14882    
   555.0000       8656.000       93.03763    
   556.0000       8795.000       93.78166    
   557.0000       8927.000       94.48280    
   558.0000       8514.000       92.27134    
   559.0000       7886.000       88.80315    
   560.0000       8482.000       92.09777    
   561.0000       8430.000       91.81503    
   562.0000       8541.000       92.41753    
   563.0000       8525.000       92.33092    
   564.0000       8906.000       94.37160    
   565.0000       9045.000       95.10520    
   566.0000       8947.000       94.58858    
   567.0000       8981.000       94.76814    
   568.0000       8347.000       91.36192    
   569.0000       9171.000       95.76534    
   570.0000       8177.000       90.42677    
   571.0000       8334.000       91.29074    
   572.0000       8711.000       93.33274    
   573.0000       8376.000       91.52049    
   574.0000       8603.000       92.75236    
   575.0000       8407.000       91.68970    
   576.0000       8749.000       93.53609    
   577.0000       8687.000       93.20408    
   578.0000       8262.000       90.89555    
   579.0000       7131.000       84.44525    
   580.0000       8355.000       91.40569    
   581.0000       8212.000       90.62009    
   582.0000       8471.000       92.03803    
   583.0000       8696.000       93.25234    
   584.0000       8671.000       93.11820    
   585.0000       8578.000       92.61749    
   586.0000       8434.000       91.83681    
   587.0000       8583.000       92.64449    
   588.0000       8151.000       90.28289    
   589.0000       8882.000       94.24436    
   590.0000       7858.000       88.64536    
   591.0000       7860.000       88.65664    
   592.0000       8279.000       90.98901    
   593.0000       7759.000       88.08519    
   594.0000       7836.000       88.52119    
   595.0000       8064.000       89.79977    
   596.0000       8225.000       90.69179    
   597.0000       7788.000       88.24965    
   598.0000       7682.000       87.64702    
   599.0000       7526.000       86.75253    
   600.0000       8163.000       90.34932    
   601.0000       7820.000       88.43076    
   602.0000       7786.000       88.23831    
   603.0000       7965.000       89.24685    
   604.0000       7961.000       89.22443    
   605.0000       7889.000       88.82005    
   606.0000       7719.000       87.85784    
   607.0000       7854.000       88.62280    
   608.0000       7807.000       88.35723    
   609.0000       8116.000       90.08884    
   610.0000       7421.000       86.14523    
   611.0000       7599.000       87.17224    
   612.0000       7809.000       88.36855    
   613.0000       7376.000       85.88364    
   614.0000       7436.000       86.23225    
   615.0000       7441.000       86.26123    
   616.0000       7624.000       87.31552    
   617.0000       7513.000       86.67757    
   618.0000       8536.000       92.39047    
   619.0000       8988.000       94.80506    
   620.0000       10719.00       103.5326    
   621.0000       8933.000       94.51455    
   622.0000       8991.000       94.82088    
   623.0000       9090.000       95.34149    
   624.0000       8783.000       93.71766    
   625.0000       8877.000       94.21783    
   626.0000       8924.000       94.46693    
   627.0000       9143.000       95.61903    
   628.0000       8633.000       92.91394    
   629.0000       8994.000       94.83670    
   630.0000       8349.000       91.37286    
   631.0000       8472.000       92.04346    
   632.0000       9024.000       94.99474    
   633.0000       8538.000       92.40130    
   634.0000       8588.000       92.67146    
   635.0000       8523.000       92.32010    
   636.0000       8797.000       93.79232    
   637.0000       8746.000       93.52005    
   638.0000       8744.000       93.50936    
   639.0000       8660.000       93.05912    
