sample v-GeO2 1450K tst                                      23-11-07   200.000K
   77.00000       7542.000       86.84469    
   78.00000       7070.000       84.08329    
   79.00000       6137.000       78.33900    
   80.00000       7386.000       85.94184    
   81.00000       7393.000       85.98256    
   82.00000       7471.000       86.43494    
   83.00000       7479.000       86.48121    
   84.00000       7481.000       86.49277    
   85.00000       7652.000       87.47571    
   86.00000       7139.000       84.49260    
   87.00000       7232.000       85.04117    
   88.00000       7346.000       85.70881    
   89.00000       7771.000       88.15327    
   90.00000       7076.000       84.11897    
   91.00000       7034.000       83.86894    
   92.00000       7121.000       84.38602    
   93.00000       7044.000       83.92854    
   94.00000       7291.000       85.38735    
   95.00000       6973.000       83.50449    
   96.00000       7272.000       85.27602    
   97.00000       7275.000       85.29361    
   98.00000       7189.000       84.78797    
   99.00000       6800.000       82.46211    
   100.0000       6722.000       81.98780    
   101.0000       7026.000       83.82124    
   102.0000       7156.000       84.59315    
   103.0000       7575.000       87.03448    
   104.0000       7698.000       87.73825    
   105.0000       7608.000       87.22385    
   106.0000       7518.000       86.70640    
   107.0000       7688.000       87.68124    
   108.0000       7732.000       87.93179    
   109.0000       8136.000       90.19978    
   110.0000       7505.000       86.63140    
   111.0000       7465.000       86.40023    
   112.0000       7523.000       86.73523    
   113.0000       7101.000       84.26743    
   114.0000       7446.000       86.29021    
   115.0000       7243.000       85.10582    
   116.0000       7460.000       86.37129    
   117.0000       7093.000       84.21995    
   118.0000       6937.000       83.28866    
   119.0000       6012.000       77.53709    
   120.0000       7810.000       88.37421    
   121.0000       7298.000       85.42833    
   122.0000       7529.000       86.76981    
   123.0000       7543.000       86.85045    
   124.0000       7387.000       85.94765    
   125.0000       7450.000       86.31339    
   126.0000       7544.000       86.85620    
   127.0000       7475.000       86.45808    
   128.0000       7063.000       84.04166    
   129.0000       7679.000       87.62991    
   130.0000       7284.000       85.34635    
   131.0000       7245.000       85.11757    
   132.0000       7647.000       87.44713    
   133.0000       7425.000       86.16844    
   134.0000       7353.000       85.74963    
   135.0000       7379.000       85.90111    
   136.0000       7504.000       86.62563    
   137.0000       7810.000       88.37421    
   138.0000       7351.000       85.73798    
   139.0000       7790.000       88.26098    
   140.0000       7118.000       84.36824    
   141.0000       7654.000       87.48714    
   142.0000       7830.000       88.48729    
   143.0000       8052.000       89.73294    
   144.0000       8047.000       89.70507    
   145.0000       8041.000       89.67162    
   146.0000       7998.000       89.43154    
   147.0000       8351.000       91.38380    
   148.0000       8217.000       90.64767    
   149.0000       8673.000       93.12894    
   150.0000       8168.000       90.37699    
   151.0000       8319.000       91.20855    
   152.0000       8685.000       93.19334    
   153.0000       8629.000       92.89241    
   154.0000       8759.000       93.58953    
   155.0000       8268.000       90.92854    
   156.0000       8772.000       93.65896    
   157.0000       8906.000       94.37160    
   158.0000       8446.000       91.90212    
   159.0000       6594.000       81.20345    
   160.0000       9689.000       98.43272    
   161.0000       9181.000       95.81754    
   162.0000       9378.000       96.84007    
   163.0000       9041.000       95.08418    
   164.0000       9425.000       97.08244    
   165.0000       9409.000       97.00000    
   166.0000       9494.000       97.43716    
   167.0000       9601.000       97.98470    
   168.0000       9152.000       95.66608    
   169.0000       9714.000       98.55962    
   170.0000       9369.000       96.79359    
   171.0000       9285.000       96.35870    
   172.0000       9503.000       97.48333    
   173.0000       9077.000       95.27329    
   174.0000       8972.000       94.72064    
   175.0000       9017.000       94.95789    
   176.0000       9551.000       97.72922    
   177.0000       9127.000       95.53533    
   178.0000       8693.000       93.23626    
   179.0000       8624.000       92.86549    
   180.0000       9095.000       95.36771    
   181.0000       8913.000       94.40868    
   182.0000       9054.000       95.15251    
   183.0000       9019.000       94.96841    
   184.0000       8959.000       94.65199    
   185.0000       8925.000       94.47222    
   186.0000       8478.000       92.07606    
   187.0000       8456.000       91.95651    
   188.0000       8248.000       90.81850    
   189.0000       8742.000       93.49866    
   190.0000       8144.000       90.24411    
   191.0000       7904.000       88.90444    
   192.0000       8046.000       89.69950    
   193.0000       7762.000       88.10221    
   194.0000       7721.000       87.86922    
   195.0000       7746.000       88.01136    
   196.0000       7652.000       87.47571    
   197.0000       7624.000       87.31552    
   198.0000       7526.000       86.75253    
   199.0000       7646.000       87.44141    
   200.0000       7103.000       84.27930    
   201.0000       7118.000       84.36824    
   202.0000       7318.000       85.54531    
   203.0000       7501.000       86.60831    
   204.0000       7422.000       86.15103    
   205.0000       7295.000       85.41077    
   206.0000       7321.000       85.56284    
   207.0000       7452.000       86.32497    
   208.0000       7215.000       84.94115    
   209.0000       7600.000       87.17798    
   210.0000       6756.000       82.19489    
   211.0000       7134.000       84.46301    
   212.0000       7553.000       86.90800    
   213.0000       7240.000       85.08819    
   214.0000       7134.000       84.46301    
   215.0000       6853.000       82.78285    
   216.0000       7248.000       85.13519    
   217.0000       7464.000       86.39445    
   218.0000       6919.000       83.18053    
   219.0000       6610.000       81.30190    
   220.0000       7567.000       86.98850    
   221.0000       7198.000       84.84103    
   222.0000       7219.000       84.96470    
   223.0000       7309.000       85.49269    
   224.0000       7307.000       85.48100    
   225.0000       7059.000       84.01785    
   226.0000       7270.000       85.26430    
   227.0000       7411.000       86.08717    
   228.0000       7315.000       85.52777    
   229.0000       7581.000       87.06894    
   230.0000       6873.000       82.90356    
   231.0000       7103.000       84.27930    
   232.0000       7329.000       85.60958    
   233.0000       7248.000       85.13519    
   234.0000       7180.000       84.73488    
   235.0000       7273.000       85.28188    
   236.0000       7302.000       85.45174    
   237.0000       7460.000       86.37129    
   238.0000       7180.000       84.73488    
   239.0000       6503.000       80.64118    
   240.0000       7824.000       88.45338    
   241.0000       7441.000       86.26123    
   242.0000       7789.000       88.25531    
   243.0000       7447.000       86.29601    
   244.0000       7639.000       87.40137    
   245.0000       7762.000       88.10221    
   246.0000       7419.000       86.13361    
   247.0000       7748.000       88.02273    
   248.0000       7406.000       86.05812    
   249.0000       7923.000       89.01124    
   250.0000       7179.000       84.72898    
   251.0000       7441.000       86.26123    
   252.0000       7928.000       89.03931    
   253.0000       7426.000       86.17424    
   254.0000       7816.000       88.40814    
   255.0000       7610.000       87.23531    
   256.0000       7826.000       88.46468    
   257.0000       7641.000       87.41281    
   258.0000       7224.000       84.99412    
   259.0000       6615.000       81.33265    
   260.0000       8139.000       90.21641    
   261.0000       8005.000       89.47066    
   262.0000       7933.000       89.06739    
   263.0000       7943.000       89.12351    
   264.0000       7894.000       88.84818    
   265.0000       8015.000       89.52654    
   266.0000       7936.000       89.08423    
   267.0000       8275.000       90.96703    
   268.0000       8068.000       89.82204    
   269.0000       8489.000       92.13577    
   270.0000       7850.000       88.60023    
   271.0000       7595.000       87.14930    
   272.0000       8103.000       90.01666    
   273.0000       7997.000       89.42595    
   274.0000       7942.000       89.11790    
   275.0000       7902.000       88.89320    
   276.0000       8196.000       90.53176    
   277.0000       7805.000       88.34591    
   278.0000       7628.000       87.33842    
   279.0000       6727.000       82.01829    
   280.0000       8251.000       90.83501    
   281.0000       7850.000       88.60023    
   282.0000       7964.000       89.24125    
   283.0000       8128.000       90.15542    
   284.0000       7952.000       89.17399    
   285.0000       8091.000       89.94999    
   286.0000       8055.000       89.74965    
   287.0000       8116.000       90.08884    
   288.0000       7958.000       89.20763    
   289.0000       8393.000       91.61332    
   290.0000       7733.000       87.93748    
   291.0000       7845.000       88.57201    
   292.0000       8081.000       89.89438    
   293.0000       7911.000       88.94380    
   294.0000       7740.000       87.97727    
   295.0000       7812.000       88.38552    
   296.0000       8070.000       89.83318    
   297.0000       7641.000       87.41281    
   298.0000       7503.000       86.61986    
   299.0000       7465.000       86.40023    
   300.0000       8293.000       91.06591    
   301.0000       7694.000       87.71545    
   302.0000       7811.000       88.37986    
   303.0000       7823.000       88.44772    
   304.0000       7772.000       88.15895    
   305.0000       7865.000       88.68484    
   306.0000       7902.000       88.89320    
   307.0000       7776.000       88.18163    
   308.0000       7639.000       87.40137    
   309.0000       8242.000       90.78546    
   310.0000       7465.000       86.40023    
   311.0000       7779.000       88.19864    
   312.0000       7918.000       88.98315    
   313.0000       7625.000       87.32124    
   314.0000       7683.000       87.65273    
   315.0000       7554.000       86.91375    
   316.0000       7641.000       87.41281    
   317.0000       7718.000       87.85215    
   318.0000       7553.000       86.90800    
   319.0000       6967.000       83.46856    
   320.0000       7127.000       84.42156    
   321.0000       7516.000       86.69487    
   322.0000       7584.000       87.08617    
   323.0000       7650.000       87.46428    
   324.0000       7533.000       86.79285    
   325.0000       7437.000       86.23804    
   326.0000       7357.000       85.77296    
   327.0000       7601.000       87.18372    
   328.0000       7244.000       85.11169    
   329.0000       7673.000       87.59566    
   330.0000       7168.000       84.66404    
   331.0000       7454.000       86.33655    
   332.0000       7491.000       86.55056    
   333.0000       7105.000       84.29116    
   334.0000       7169.000       84.66994    
   335.0000       7093.000       84.21995    
   336.0000       7202.000       84.86460    
   337.0000       7250.000       85.14693    
   338.0000       7133.000       84.45709    
   339.0000       7111.000       84.32674    
   340.0000       7507.000       86.64294    
   341.0000       7273.000       85.28188    
   342.0000       7458.000       86.35971    
   343.0000       7513.000       86.67757    
   344.0000       7516.000       86.69487    
   345.0000       7886.000       88.80315    
   346.0000       7374.000       85.87199    
   347.0000       7674.000       87.60137    
   348.0000       7642.000       87.41853    
   349.0000       7828.000       88.47598    
   350.0000       6990.000       83.60622    
   351.0000       7383.000       85.92439    
   352.0000       7770.000       88.14761    
   353.0000       7363.000       85.80792    
   354.0000       7336.000       85.65045    
   355.0000       7417.000       86.12201    
   356.0000       7801.000       88.32327    
   357.0000       7600.000       87.17798    
   358.0000       7338.000       85.66212    
   359.0000       7859.000       88.65100    
   360.0000       7574.000       87.02873    
   361.0000       7366.000       85.82540    
   362.0000       7553.000       86.90800    
   363.0000       7721.000       87.86922    
   364.0000       7452.000       86.32497    
   365.0000       7387.000       85.94765    
   366.0000       7415.000       86.11040    
   367.0000       7551.000       86.89649    
   368.0000       7501.000       86.60831    
   369.0000       7865.000       88.68484    
   370.0000       7196.000       84.82924    
   371.0000       7190.000       84.79387    
   372.0000       7721.000       87.86922    
   373.0000       7251.000       85.15280    
   374.0000       7345.000       85.70297    
   375.0000       7386.000       85.94184    
   376.0000       7788.000       88.24965    
   377.0000       7715.000       87.83508    
   378.0000       7348.000       85.72047    
   379.0000       6927.000       83.22860    
   380.0000       7704.000       87.77243    
   381.0000       6994.000       83.63013    
   382.0000       7307.000       85.48100    
   383.0000       7523.000       86.73523    
   384.0000       7373.000       85.86617    
   385.0000       7567.000       86.98850    
   386.0000       7489.000       86.53901    
   387.0000       7729.000       87.91473    
   388.0000       7285.000       85.35221    
   389.0000       7901.000       88.88757    
   390.0000       7392.000       85.97674    
   391.0000       7520.000       86.71793    
   392.0000       7648.000       87.45284    
   393.0000       7419.000       86.13361    
   394.0000       7596.000       87.15504    
   395.0000       7506.000       86.63718    
   396.0000       7554.000       86.91375    
   397.0000       7725.000       87.89198    
   398.0000       7533.000       86.79285    
   399.0000       7844.000       88.56636    
   400.0000       7637.000       87.38993    
   401.0000       7642.000       87.41853    
   402.0000       7789.000       88.25531    
   403.0000       7647.000       87.44713    
   404.0000       7719.000       87.85784    
   405.0000       7838.000       88.53248    
   406.0000       7733.000       87.93748    
   407.0000       7805.000       88.34591    
   408.0000       7709.000       87.80091    
   409.0000       7757.000       88.07383    
   410.0000       7150.000       84.55767    
   411.0000       7683.000       87.65273    
   412.0000       7687.000       87.67554    
   413.0000       7524.000       86.74100    
   414.0000       7681.000       87.64131    
   415.0000       7590.000       87.12061    
   416.0000       7569.000       87.00000    
   417.0000       7543.000       86.85045    
   418.0000       7309.000       85.49269    
   419.0000       7061.000       84.02975    
   420.0000       7744.000       88.00000    
   421.0000       7494.000       86.56789    
   422.0000       7984.000       89.35323    
   423.0000       7848.000       88.58894    
   424.0000       7555.000       86.91950    
   425.0000       7658.000       87.51000    
   426.0000       7777.000       88.18730    
   427.0000       8022.000       89.56562    
   428.0000       7634.000       87.37276    
   429.0000       8292.000       91.06042    
   430.0000       7191.000       84.79977    
   431.0000       7590.000       87.12061    
   432.0000       7835.000       88.51553    
   433.0000       7545.000       86.86196    
   434.0000       7627.000       87.33270    
   435.0000       7577.000       87.04597    
   436.0000       7671.000       87.58424    
   437.0000       7775.000       88.17596    
   438.0000       7629.000       87.34415    
   439.0000       7471.000       86.43494    
   440.0000       7965.000       89.24685    
   441.0000       7704.000       87.77243    
   442.0000       7454.000       86.33655    
   443.0000       7494.000       86.56789    
   444.0000       7395.000       85.99419    
   445.0000       7625.000       87.32124    
   446.0000       7449.000       86.30759    
   447.0000       7742.000       87.98863    
   448.0000       7377.000       85.88947    
   449.0000       7918.000       88.98315    
   450.0000       7261.000       85.21150    
   451.0000       7557.000       86.93101    
   452.0000       7780.000       88.20431    
   453.0000       7431.000       86.20325    
   454.0000       7343.000       85.69131    
   455.0000       7343.000       85.69131    
   456.0000       7683.000       87.65273    
   457.0000       7550.000       86.89074    
   458.0000       7543.000       86.85045    
   459.0000       6996.000       83.64210    
   460.0000       8652.000       93.01613    
   461.0000       7366.000       85.82540    
   462.0000       7475.000       86.45808    
   463.0000       7841.000       88.54942    
   464.0000       7726.000       87.89767    
   465.0000       7596.000       87.15504    
   466.0000       7642.000       87.41853    
   467.0000       7763.000       88.10789    
   468.0000       7598.000       87.16650    
   469.0000       8048.000       89.71065    
   470.0000       7538.000       86.82166    
   471.0000       7610.000       87.23531    
   472.0000       7459.000       86.36550    
   473.0000       7450.000       86.31339    
   474.0000       7438.000       86.24384    
   475.0000       7574.000       87.02873    
   476.0000       7768.000       88.13626    
   477.0000       7528.000       86.76405    
   478.0000       7254.000       85.17042    
   479.0000       7633.000       87.36704    
   480.0000       7088.000       84.19026    
   481.0000       7599.000       87.17224    
   482.0000       7647.000       87.44713    
   483.0000       7494.000       86.56789    
   484.0000       7276.000       85.29947    
   485.0000       7545.000       86.86196    
   486.0000       7570.000       87.00574    
   487.0000       7750.000       88.03408    
   488.0000       7353.000       85.74963    
   489.0000       7902.000       88.89320    
   490.0000       7376.000       85.88364    
   491.0000       7345.000       85.70297    
   492.0000       7653.000       87.48143    
   493.0000       7511.000       86.66602    
   494.0000       7501.000       86.60831    
   495.0000       7423.000       86.15684    
   496.0000       7568.000       86.99426    
   497.0000       7813.000       88.39117    
   498.0000       7373.000       85.86617    
   499.0000       7300.000       85.44004    
   500.0000       7459.000       86.36550    
   501.0000       7324.000       85.58037    
   502.0000       7373.000       85.86617    
   503.0000       7293.000       85.39906    
   504.0000       7453.000       86.33076    
   505.0000       7520.000       86.71793    
   506.0000       7480.000       86.48699    
   507.0000       7696.000       87.72685    
   508.0000       7350.000       85.73214    
   509.0000       7993.000       89.40358    
   510.0000       6991.000       83.61220    
   511.0000       7543.000       86.85045    
   512.0000       7485.000       86.51589    
   513.0000       7305.000       85.46929    
   514.0000       7404.000       86.04650    
   515.0000       7496.000       86.57944    
   516.0000       7617.000       87.27543    
   517.0000       7693.000       87.70975    
   518.0000       7549.000       86.88498    
   519.0000       7545.000       86.86196    
   520.0000       7892.000       88.83693    
   521.0000       7260.000       85.20564    
   522.0000       7353.000       85.74963    
   523.0000       7669.000       87.57283    
   524.0000       7424.000       86.16264    
   525.0000       7629.000       87.34415    
   526.0000       7533.000       86.79285    
   527.0000       7791.000       88.26664    
   528.0000       7261.000       85.21150    
   529.0000       7965.000       89.24685    
   530.0000       7260.000       85.20564    
   531.0000       7380.000       85.90693    
   532.0000       7744.000       88.00000    
   533.0000       7610.000       87.23531    
   534.0000       7504.000       86.62563    
   535.0000       7340.000       85.67380    
   536.0000       7926.000       89.02808    
   537.0000       7697.000       87.73255    
   538.0000       7316.000       85.53362    
   539.0000       7390.000       85.96511    
   540.0000       7610.000       87.23531    
   541.0000       7276.000       85.29947    
   542.0000       7602.000       87.18945    
   543.0000       7747.000       88.01704    
   544.0000       7599.000       87.17224    
   545.0000       7844.000       88.56636    
   546.0000       7506.000       86.63718    
   547.0000       7783.000       88.22131    
   548.0000       7514.000       86.68333    
   549.0000       7973.000       89.29166    
   550.0000       7401.000       86.02907    
   551.0000       7424.000       86.16264    
   552.0000       7684.000       87.65842    
   553.0000       7548.000       86.87923    
   554.0000       7561.000       86.95401    
   555.0000       7526.000       86.75253    
   556.0000       7720.000       87.86353    
   557.0000       7656.000       87.49857    
   558.0000       7393.000       85.98256    
   559.0000       6878.000       82.93371    
   560.0000       7366.000       85.82540    
   561.0000       7326.000       85.59206    
   562.0000       7422.000       86.15103    
   563.0000       7305.000       85.46929    
   564.0000       7544.000       86.85620    
   565.0000       7638.000       87.39565    
   566.0000       7882.000       88.78063    
   567.0000       7553.000       86.90800    
   568.0000       7240.000       85.08819    
   569.0000       7832.000       88.49859    
   570.0000       7205.000       84.88227    
   571.0000       7243.000       85.10582    
   572.0000       7669.000       87.57283    
   573.0000       7362.000       85.80210    
   574.0000       7485.000       86.51589    
   575.0000       7430.000       86.19745    
   576.0000       7370.000       85.84870    
   577.0000       7432.000       86.20905    
   578.0000       7046.000       83.94045    
   579.0000       6102.000       78.11530    
   580.0000       7266.000       85.24084    
   581.0000       7264.000       85.22910    
   582.0000       7199.000       84.84692    
   583.0000       7513.000       86.67757    
   584.0000       7578.000       87.05171    
   585.0000       7486.000       86.52168    
   586.0000       7319.000       85.55116    
   587.0000       7568.000       86.99426    
   588.0000       7210.000       84.91172    
   589.0000       7557.000       86.93101    
   590.0000       6773.000       82.29824    
   591.0000       6816.000       82.55907    
   592.0000       7197.000       84.83514    
   593.0000       6935.000       83.27665    
   594.0000       6847.000       82.74660    
   595.0000       7163.000       84.63451    
   596.0000       6923.000       83.20457    
   597.0000       6590.000       81.17882    
   598.0000       6780.000       82.34075    
   599.0000       6384.000       79.89994    
   600.0000       7061.000       84.02975    
   601.0000       6644.000       81.51073    
   602.0000       6710.000       81.91459    
   603.0000       7036.000       83.88087    
   604.0000       6764.000       82.24354    
   605.0000       6721.000       81.98170    
   606.0000       6647.000       81.52914    
   607.0000       6874.000       82.90959    
   608.0000       6714.000       81.93900    
   609.0000       7018.000       83.77351    
   610.0000       6351.000       79.69316    
   611.0000       6822.000       82.59540    
   612.0000       6677.000       81.71291    
   613.0000       6350.000       79.68689    
   614.0000       6436.000       80.22469    
   615.0000       6544.000       80.89500    
   616.0000       6364.000       79.77468    
   617.0000       6613.000       81.32035    
   618.0000       7553.000       86.90800    
   619.0000       7731.000       87.92610    
   620.0000       9317.000       96.52460    
   621.0000       7555.000       86.91950    
   622.0000       7842.000       88.55507    
   623.0000       7889.000       88.82005    
   624.0000       7593.000       87.13783    
   625.0000       7709.000       87.80091    
   626.0000       7794.000       88.28363    
   627.0000       7844.000       88.56636    
   628.0000       7432.000       86.20905    
   629.0000       7875.000       88.74120    
   630.0000       7258.000       85.19389    
   631.0000       7314.000       85.52193    
   632.0000       7754.000       88.05680    
   633.0000       7300.000       85.44004    
   634.0000       7368.000       85.83705    
   635.0000       7180.000       84.73488    
   636.0000       7554.000       86.91375    
   637.0000       7378.000       85.89529    
   638.0000       7142.000       84.51035    
   639.0000       7414.000       86.10459    
