sample v-GeO2 900K                  21-11-07   663.899K
   78.00000       25168.00       158.6443    
   79.00000       21897.00       147.9763    
   80.00000       26304.00       162.1851    
   81.00000       25543.00       159.8218    
   82.00000       25673.00       160.2280    
   83.00000       26148.00       161.7034    
   84.00000       25670.00       160.2186    
   85.00000       26344.00       162.3083    
   86.00000       25074.00       158.3477    
   87.00000       25217.00       158.7986    
   88.00000       25759.00       160.4961    
   89.00000       26900.00       164.0122    
   90.00000       24188.00       155.5249    
   91.00000       25058.00       158.2972    
   92.00000       25645.00       160.1406    
   93.00000       24616.00       156.8949    
   94.00000       25276.00       158.9843    
   95.00000       25077.00       158.3572    
   96.00000       25024.00       158.1898    
   97.00000       25784.00       160.5740    
   98.00000       24959.00       157.9842    
   99.00000       23839.00       154.3988    
   100.0000       24171.00       155.4703    
   101.0000       25057.00       158.2940    
   102.0000       25389.00       159.3393    
   103.0000       26565.00       162.9877    
   104.0000       26698.00       163.3952    
   105.0000       26863.00       163.8994    
   106.0000       26167.00       161.7622    
   107.0000       26854.00       163.8719    
   108.0000       25919.00       160.9938    
   109.0000       27743.00       166.5623    
   110.0000       25719.00       160.3714    
   111.0000       26603.00       163.1043    
   112.0000       27004.00       164.3289    
   113.0000       25432.00       159.4741    
   114.0000       25685.00       160.2654    
   115.0000       25674.00       160.2311    
   116.0000       25885.00       160.8882    
   117.0000       25092.00       158.4045    
   118.0000       23962.00       154.7966    
   119.0000       21266.00       145.8287    
   120.0000       26979.00       164.2529    
   121.0000       25277.00       158.9874    
   122.0000       26129.00       161.6447    
   123.0000       26494.00       162.7698    
   124.0000       25945.00       161.0745    
   125.0000       25884.00       160.8851    
   126.0000       25949.00       161.0869    
   127.0000       26477.00       162.7175    
   128.0000       25058.00       158.2972    
   129.0000       27479.00       165.7679    
   130.0000       24935.00       157.9082    
   131.0000       25780.00       160.5615    
   132.0000       27162.00       164.8090    
   133.0000       26010.00       161.2762    
   134.0000       26213.00       161.9043    
   135.0000       25673.00       160.2280    
   136.0000       26517.00       162.8404    
   137.0000       27034.00       164.4202    
   138.0000       25899.00       160.9317    
   139.0000       27134.00       164.7240    
   140.0000       25825.00       160.7016    
   141.0000       26714.00       163.4442    
   142.0000       27059.00       164.4962    
   143.0000       28436.00       168.6298    
   144.0000       28117.00       167.6812    
   145.0000       28511.00       168.8520    
   146.0000       28453.00       168.6802    
   147.0000       29595.00       172.0320    
   148.0000       29069.00       170.4963    
   149.0000       31085.00       176.3094    
   150.0000       28823.00       169.7734    
   151.0000       29885.00       172.8728    
   152.0000       31189.00       176.6041    
   153.0000       30600.00       174.9286    
   154.0000       30727.00       175.2912    
   155.0000       29954.00       173.0722    
   156.0000       31354.00       177.0706    
   157.0000       32179.00       179.3851    
   158.0000       29325.00       171.2454    
   159.0000       23643.00       153.7628    
   160.0000       34188.00       184.9000    
   161.0000       32868.00       181.2953    
   162.0000       33491.00       183.0055    
   163.0000       33154.00       182.0824    
   164.0000       33540.00       183.1393    
   165.0000       33854.00       183.9946    
   166.0000       33318.00       182.5322    
   167.0000       34103.00       184.6700    
   168.0000       32396.00       179.9889    
   169.0000       35454.00       188.2923    
   170.0000       33355.00       182.6335    
   171.0000       33107.00       181.9533    
   172.0000       34204.00       184.9432    
   173.0000       32529.00       180.3580    
   174.0000       32050.00       179.0251    
   175.0000       33533.00       183.1202    
   176.0000       34476.00       185.6771    
   177.0000       32916.00       181.4277    
   178.0000       31538.00       177.5894    
   179.0000       30529.00       174.7255    
   180.0000       32851.00       181.2484    
   181.0000       31994.00       178.8687    
   182.0000       32218.00       179.4937    
   183.0000       32645.00       180.6793    
   184.0000       32254.00       179.5940    
   185.0000       32159.00       179.3293    
   186.0000       30830.00       175.5847    
   187.0000       30974.00       175.9943    
   188.0000       29461.00       171.6421    
   189.0000       30990.00       176.0398    
   190.0000       28593.00       169.0947    
   191.0000       28603.00       169.1242    
   192.0000       28795.00       169.6909    
   193.0000       27750.00       166.5833    
   194.0000       26900.00       164.0122    
   195.0000       27555.00       165.9970    
   196.0000       27012.00       164.3533    
   197.0000       27092.00       164.5965    
   198.0000       26781.00       163.6490    
   199.0000       27361.00       165.4116    
   200.0000       25080.00       158.3667    
   201.0000       25024.00       158.1898    
   202.0000       26161.00       161.7436    
   203.0000       26141.00       161.6818    
   204.0000       25923.00       161.0062    
   205.0000       25553.00       159.8531    
   206.0000       24970.00       158.0190    
   207.0000       26131.00       161.6509    
   208.0000       25186.00       158.7010    
   209.0000       26509.00       162.8158    
   210.0000       23799.00       154.2692    
   211.0000       24939.00       157.9209    
   212.0000       26638.00       163.2115    
   213.0000       25453.00       159.5400    
   214.0000       24953.00       157.9652    
   215.0000       24659.00       157.0318    
   216.0000       25752.00       160.4743    
   217.0000       25913.00       160.9752    
   218.0000       24318.00       155.9423    
   219.0000       23756.00       154.1298    
   220.0000       26889.00       163.9787    
   221.0000       24967.00       158.0095    
   222.0000       25142.00       158.5623    
   223.0000       25559.00       159.8718    
   224.0000       25342.00       159.1917    
   225.0000       25316.00       159.1100    
   226.0000       25412.00       159.4114    
   227.0000       26184.00       161.8147    
   228.0000       25428.00       159.4616    
   229.0000       27155.00       164.7877    
   230.0000       24153.00       155.4124    
   231.0000       24833.00       157.5849    
   232.0000       25994.00       161.2265    
   233.0000       25656.00       160.1749    
   234.0000       25397.00       159.3644    
   235.0000       25415.00       159.4208    
   236.0000       26258.00       162.0432    
   237.0000       25611.00       160.0344    
   238.0000       25118.00       158.4866    
   239.0000       23041.00       151.7926    
   240.0000       26556.00       162.9601    
   241.0000       25635.00       160.1093    
   242.0000       27098.00       164.6147    
   243.0000       26555.00       162.9570    
   244.0000       26273.00       162.0895    
   245.0000       27212.00       164.9606    
   246.0000       26581.00       163.0368    
   247.0000       27367.00       165.4297    
   248.0000       26142.00       161.6849    
   249.0000       28258.00       168.1012    
   250.0000       25873.00       160.8509    
   251.0000       26855.00       163.8750    
   252.0000       27216.00       164.9727    
   253.0000       26863.00       163.8994    
   254.0000       27436.00       165.6382    
   255.0000       27045.00       164.4536    
   256.0000       27667.00       166.3340    
   257.0000       27227.00       165.0061    
   258.0000       25936.00       161.0466    
   259.0000       24229.00       155.6567    
   260.0000       28664.00       169.3045    
   261.0000       28309.00       168.2528    
   262.0000       27686.00       166.3911    
   263.0000       27960.00       167.2124    
   264.0000       28318.00       168.2795    
   265.0000       28169.00       167.8362    
   266.0000       28585.00       169.0710    
   267.0000       29940.00       173.0318    
   268.0000       28404.00       168.5349    
   269.0000       30280.00       174.0115    
   270.0000       27901.00       167.0359    
   271.0000       27540.00       165.9518    
   272.0000       29208.00       170.9035    
   273.0000       28925.00       170.0735    
   274.0000       28500.00       168.8194    
   275.0000       27943.00       167.1616    
   276.0000       28855.00       169.8676    
   277.0000       28264.00       168.1190    
   278.0000       27175.00       164.8484    
   279.0000       24439.00       156.3298    
   280.0000       28960.00       170.1764    
   281.0000       28366.00       168.4221    
   282.0000       28589.00       169.0828    
   283.0000       29024.00       170.3643    
   284.0000       28457.00       168.6920    
   285.0000       28320.00       168.2855    
   286.0000       28454.00       168.6831    
   287.0000       29097.00       170.5784    
   288.0000       27862.00       166.9191    
   289.0000       29744.00       172.4645    
   290.0000       27627.00       166.2137    
   291.0000       28367.00       168.4251    
   292.0000       28660.00       169.2926    
   293.0000       28007.00       167.3529    
   294.0000       27586.00       166.0903    
   295.0000       28156.00       167.7975    
   296.0000       28366.00       168.4221    
   297.0000       27702.00       166.4392    
   298.0000       26755.00       163.5695    
   299.0000       26614.00       163.1380    
   300.0000       29326.00       171.2484    
   301.0000       27587.00       166.0934    
   302.0000       28120.00       167.6902    
   303.0000       27775.00       166.6583    
   304.0000       27595.00       166.1174    
   305.0000       28054.00       167.4933    
   306.0000       27962.00       167.2184    
   307.0000       27514.00       165.8734    
   308.0000       27281.00       165.1696    
   309.0000       29132.00       170.6810    
   310.0000       26580.00       163.0337    
   311.0000       27779.00       166.6703    
   312.0000       28193.00       167.9077    
   313.0000       27114.00       164.6633    
   314.0000       27327.00       165.3088    
   315.0000       26877.00       163.9421    
   316.0000       27241.00       165.0485    
   317.0000       27904.00       167.0449    
   318.0000       26373.00       162.3977    
   319.0000       25101.00       158.4330    
   320.0000       25578.00       159.9312    
   321.0000       26638.00       163.2115    
   322.0000       27274.00       165.1484    
   323.0000       27266.00       165.1242    
   324.0000       26987.00       164.2772    
   325.0000       27153.00       164.7817    
   326.0000       26456.00       162.6530    
   327.0000       26810.00       163.7376    
   328.0000       25932.00       161.0342    
   329.0000       27584.00       166.0843    
   330.0000       25322.00       159.1289    
   331.0000       25828.00       160.7109    
   332.0000       26388.00       162.4438    
   333.0000       25379.00       159.3079    
   334.0000       25519.00       159.7467    
   335.0000       25767.00       160.5210    
   336.0000       25552.00       159.8499    
   337.0000       25695.00       160.2966    
   338.0000       25371.00       159.2828    
   339.0000       25090.00       158.3982    
   340.0000       27228.00       165.0091    
   341.0000       25639.00       160.1218    
   342.0000       26500.00       162.7882    
   343.0000       26594.00       163.0767    
   344.0000       27001.00       164.3198    
   345.0000       27968.00       167.2364    
   346.0000       26666.00       163.2973    
   347.0000       26431.00       162.5761    
   348.0000       26269.00       162.0771    
   349.0000       28209.00       167.9554    
   350.0000       25567.00       159.8968    
   351.0000       26135.00       161.6632    
   352.0000       26986.00       164.2742    
   353.0000       26113.00       161.5952    
   354.0000       25859.00       160.8073    
   355.0000       26684.00       163.3524    
   356.0000       27061.00       164.5023    
   357.0000       26703.00       163.4105    
   358.0000       26215.00       161.9105    
   359.0000       27686.00       166.3911    
   360.0000       27402.00       165.5355    
   361.0000       25973.00       161.1614    
   362.0000       26271.00       162.0833    
   363.0000       26925.00       164.0884    
   364.0000       26447.00       162.6253    
   365.0000       26538.00       162.9049    
   366.0000       26297.00       162.1635    
   367.0000       27110.00       164.6512    
   368.0000       26433.00       162.5823    
   369.0000       27851.00       166.8862    
   370.0000       25166.00       158.6380    
   371.0000       25657.00       160.1780    
   372.0000       27500.00       165.8312    
   373.0000       26114.00       161.5983    
   374.0000       25960.00       161.1211    
   375.0000       26229.00       161.9537    
   376.0000       26295.00       162.1573    
   377.0000       26772.00       163.6215    
   378.0000       25538.00       159.8061    
   379.0000       25029.00       158.2056    
   380.0000       27253.00       165.0848    
   381.0000       24569.00       156.7450    
   382.0000       25788.00       160.5864    
   383.0000       26925.00       164.0884    
   384.0000       26278.00       162.1049    
   385.0000       26405.00       162.4962    
   386.0000       26893.00       163.9909    
   387.0000       27108.00       164.6451    
   388.0000       25940.00       161.0590    
   389.0000       27551.00       165.9849    
   390.0000       25830.00       160.7171    
   391.0000       26590.00       163.0644    
   392.0000       27216.00       164.9727    
   393.0000       25967.00       161.1428    
   394.0000       26719.00       163.4595    
   395.0000       27385.00       165.4841    
   396.0000       27354.00       165.3904    
   397.0000       27232.00       165.0212    
   398.0000       26246.00       162.0062    
   399.0000       27247.00       165.0667    
   400.0000       26646.00       163.2360    
   401.0000       26639.00       163.2146    
   402.0000       27299.00       165.2241    
   403.0000       27280.00       165.1666    
   404.0000       27646.00       166.2709    
   405.0000       28746.00       169.5464    
   406.0000       27286.00       165.1847    
   407.0000       27135.00       164.7271    
   408.0000       27122.00       164.6876    
   409.0000       28012.00       167.3679    
   410.0000       25079.00       158.3635    
   411.0000       26917.00       164.0640    
   412.0000       27605.00       166.1475    
   413.0000       26908.00       164.0366    
   414.0000       26912.00       164.0488    
   415.0000       26761.00       163.5879    
   416.0000       27372.00       165.4449    
   417.0000       26898.00       164.0061    
   418.0000       25828.00       160.7109    
   419.0000       25340.00       159.1854    
   420.0000       27647.00       166.2739    
   421.0000       27286.00       165.1847    
   422.0000       28127.00       167.7111    
   423.0000       27834.00       166.8353    
   424.0000       26877.00       163.9421    
   425.0000       28195.00       167.9137    
   426.0000       28022.00       167.3977    
   427.0000       28732.00       169.5052    
   428.0000       27514.00       165.8734    
   429.0000       29091.00       170.5608    
   430.0000       26584.00       163.0460    
   431.0000       27085.00       164.5752    
   432.0000       28328.00       168.3092    
   433.0000       27398.00       165.5234    
   434.0000       27771.00       166.6463    
   435.0000       27609.00       166.1596    
   436.0000       27352.00       165.3844    
   437.0000       28063.00       167.5201    
   438.0000       27414.00       165.5717    
   439.0000       26961.00       164.1980    
   440.0000       28795.00       169.6909    
   441.0000       27883.00       166.9820    
   442.0000       26806.00       163.7254    
   443.0000       27009.00       164.3441    
   444.0000       27145.00       164.7574    
   445.0000       27750.00       166.5833    
   446.0000       27754.00       166.5953    
   447.0000       27784.00       166.6853    
   448.0000       27241.00       165.0485    
   449.0000       29209.00       170.9064    
   450.0000       26677.00       163.3309    
   451.0000       26962.00       164.2011    
   452.0000       27712.00       166.4692    
   453.0000       27169.00       164.8302    
   454.0000       26842.00       163.8353    
   455.0000       27393.00       165.5083    
   456.0000       27351.00       165.3814    
   457.0000       27316.00       165.2755    
   458.0000       26875.00       163.9360    
   459.0000       25865.00       160.8260    
   460.0000       31110.00       176.3803    
   461.0000       27067.00       164.5205    
   462.0000       27170.00       164.8333    
   463.0000       27889.00       167.0000    
   464.0000       27676.00       166.3611    
   465.0000       27689.00       166.4001    
   466.0000       26994.00       164.2985    
   467.0000       27940.00       167.1526    
   468.0000       26781.00       163.6490    
   469.0000       28757.00       169.5789    
   470.0000       26822.00       163.7742    
   471.0000       27101.00       164.6238    
   472.0000       26997.00       164.3076    
   473.0000       26472.00       162.7022    
   474.0000       26665.00       163.2942    
   475.0000       26853.00       163.8689    
   476.0000       27862.00       166.9191    
   477.0000       27099.00       164.6177    
   478.0000       26147.00       161.7003    
   479.0000       27591.00       166.1054    
   480.0000       24970.00       158.0190    
   481.0000       27020.00       164.3776    
   482.0000       27114.00       164.6633    
   483.0000       26712.00       163.4381    
   484.0000       26273.00       162.0895    
   485.0000       26220.00       161.9259    
   486.0000       26896.00       164.0000    
   487.0000       26984.00       164.2681    
   488.0000       26617.00       163.1472    
   489.0000       28717.00       169.4609    
   490.0000       25879.00       160.8695    
   491.0000       25913.00       160.9752    
   492.0000       27413.00       165.5687    
   493.0000       26311.00       162.2067    
   494.0000       26716.00       163.4503    
   495.0000       26045.00       161.3846    
   496.0000       26954.00       164.1767    
   497.0000       27455.00       165.6955    
   498.0000       26458.00       162.6591    
   499.0000       26605.00       163.1104    
   500.0000       26127.00       161.6385    
   501.0000       25878.00       160.8664    
   502.0000       25777.00       160.5522    
   503.0000       25711.00       160.3465    
   504.0000       26668.00       163.3034    
   505.0000       27412.00       165.5657    
   506.0000       27090.00       164.5904    
   507.0000       27324.00       165.2997    
   508.0000       26215.00       161.9105    
   509.0000       27548.00       165.9759    
   510.0000       25388.00       159.3361    
   511.0000       26737.00       163.5145    
   512.0000       26797.00       163.6979    
   513.0000       25755.00       160.4836    
   514.0000       26462.00       162.6714    
   515.0000       26812.00       163.7437    
   516.0000       27060.00       164.4992    
   517.0000       27252.00       165.0818    
   518.0000       26563.00       162.9816    
   519.0000       27056.00       164.4871    
   520.0000       28752.00       169.5641    
   521.0000       25755.00       160.4836    
   522.0000       26567.00       162.9939    
   523.0000       26872.00       163.9268    
   524.0000       26674.00       163.3218    
   525.0000       26617.00       163.1472    
   526.0000       26954.00       164.1767    
   527.0000       27357.00       165.3995    
   528.0000       25587.00       159.9594    
   529.0000       28011.00       167.3649    
   530.0000       25915.00       160.9814    
   531.0000       26598.00       163.0889    
   532.0000       26792.00       163.6826    
   533.0000       26516.00       162.8373    
   534.0000       26411.00       162.5146    
   535.0000       26134.00       161.6601    
   536.0000       28069.00       167.5381    
   537.0000       27418.00       165.5838    
   538.0000       26351.00       162.3299    
   539.0000       26224.00       161.9383    
   540.0000       27516.00       165.8795    
   541.0000       26345.00       162.3114    
   542.0000       26486.00       162.7452    
   543.0000       27252.00       165.0818    
   544.0000       27081.00       164.5631    
   545.0000       27327.00       165.3088    
   546.0000       27097.00       164.6117    
   547.0000       27967.00       167.2334    
   548.0000       26883.00       163.9604    
   549.0000       28549.00       168.9645    
   550.0000       26333.00       162.2745    
   551.0000       26652.00       163.2544    
   552.0000       27613.00       166.1716    
   553.0000       26203.00       161.8734    
   554.0000       27162.00       164.8090    
   555.0000       26679.00       163.3371    
   556.0000       27174.00       164.8454    
   557.0000       27408.00       165.5536    
   558.0000       26127.00       161.6385    
   559.0000       24679.00       157.0955    
   560.0000       26112.00       161.5921    
   561.0000       26527.00       162.8711    
   562.0000       26158.00       161.7343    
   563.0000       26747.00       163.5451    
   564.0000       27134.00       164.7240    
   565.0000       27373.00       165.4479    
   566.0000       27347.00       165.3693    
   567.0000       26945.00       164.1493    
   568.0000       25912.00       160.9720    
   569.0000       28043.00       167.4604    
   570.0000       25620.00       160.0625    
   571.0000       26145.00       161.6942    
   572.0000       27652.00       166.2889    
   573.0000       26740.00       163.5237    
   574.0000       27015.00       164.3624    
   575.0000       26089.00       161.5209    
   576.0000       26083.00       161.5023    
   577.0000       26466.00       162.6837    
   578.0000       25591.00       159.9719    
   579.0000       22152.00       148.8355    
   580.0000       25881.00       160.8757    
   581.0000       25837.00       160.7389    
   582.0000       26239.00       161.9846    
   583.0000       26996.00       164.3046    
   584.0000       26621.00       163.1594    
   585.0000       26190.00       161.8333    
   586.0000       25965.00       161.1366    
   587.0000       26632.00       163.1931    
   588.0000       25133.00       158.5339    
   589.0000       27313.00       165.2664    
   590.0000       24680.00       157.0987    
   591.0000       24261.00       155.7594    
   592.0000       25601.00       160.0031    
   593.0000       24246.00       155.7113    
   594.0000       24724.00       157.2387    
   595.0000       25532.00       159.7874    
   596.0000       25383.00       159.3204    
   597.0000       23846.00       154.4215    
   598.0000       24016.00       154.9710    
   599.0000       23088.00       151.9474    
   600.0000       25699.00       160.3091    
   601.0000       24066.00       155.1322    
   602.0000       24150.00       155.4027    
   603.0000       24906.00       157.8163    
   604.0000       24345.00       156.0288    
   605.0000       23970.00       154.8225    
   606.0000       23705.00       153.9643    
   607.0000       24463.00       156.4065    
   608.0000       24057.00       155.1032    
   609.0000       24518.00       156.5822    
   610.0000       23184.00       152.2629    
   611.0000       23569.00       153.5220    
   612.0000       23904.00       154.6092    
   613.0000       22777.00       150.9205    
   614.0000       23269.00       152.5418    
   615.0000       22770.00       150.8973    
   616.0000       22896.00       151.3142    
   617.0000       23307.00       152.6663    
   618.0000       26470.00       162.6960    
   619.0000       27344.00       165.3602    
   620.0000       33040.00       181.7691    
   621.0000       27338.00       165.3421    
   622.0000       27881.00       166.9760    
   623.0000       28517.00       168.8698    
   624.0000       27392.00       165.5053    
   625.0000       28073.00       167.5500    
   626.0000       27842.00       166.8592    
   627.0000       27774.00       166.6553    
   628.0000       26997.00       164.3076    
   629.0000       28399.00       168.5200    
   630.0000       25842.00       160.7545    
   631.0000       26567.00       162.9939    
   632.0000       27515.00       165.8765    
   633.0000       26252.00       162.0247    
   634.0000       26429.00       162.5700    
   635.0000       26253.00       162.0278    
   636.0000       26739.00       163.5206    
   637.0000       27103.00       164.6299    
   638.0000       26364.00       162.3699    
   639.0000       26725.00       163.4778    
