Vanadium rnace avelenght calibration                         25-11-07  2000.000K
   77.00000       55323.00       235.2084    
   78.00000       51521.00       226.9824    
   79.00000       44167.00       210.1595    
   80.00000       55500.00       235.5844    
   81.00000       54959.00       234.4334    
   82.00000       55957.00       236.5523    
   83.00000       56868.00       238.4701    
   84.00000       56344.00       237.3689    
   85.00000       57534.00       239.8625    
   86.00000       55417.00       235.4082    
   87.00000       56341.00       237.3626    
   88.00000       57540.00       239.8750    
   89.00000       59711.00       244.3583    
   90.00000       53745.00       231.8297    
   91.00000       55164.00       234.8702    
   92.00000       56119.00       236.8945    
   93.00000       55230.00       235.0106    
   94.00000       56161.00       236.9831    
   95.00000       55281.00       235.1191    
   96.00000       55421.00       235.4167    
   97.00000       56701.00       238.1197    
   98.00000       55658.00       235.9195    
   99.00000       51941.00       227.9057    
   100.0000       52446.00       229.0109    
   101.0000       54638.00       233.7477    
   102.0000       55220.00       234.9894    
   103.0000       57444.00       239.6748    
   104.0000       57560.00       239.9167    
   105.0000       57968.00       240.7654    
   106.0000       57305.00       239.3846    
   107.0000       58633.00       242.1425    
   108.0000       56826.00       238.3820    
   109.0000       60855.00       246.6881    
   110.0000       57074.00       238.9017    
   111.0000       59909.00       244.7632    
   112.0000       61897.00       248.7911    
   113.0000       58101.00       241.0415    
   114.0000       58384.00       241.6278    
   115.0000       57014.00       238.7760    
   116.0000       57168.00       239.0983    
   117.0000       55063.00       234.6551    
   118.0000       52421.00       228.9563    
   119.0000       46441.00       215.5017    
   120.0000       59388.00       243.6965    
   121.0000       55435.00       235.4464    
   122.0000       58127.00       241.0954    
   123.0000       59063.00       243.0288    
   124.0000       56641.00       237.9937    
   125.0000       57318.00       239.4118    
   126.0000       57459.00       239.7061    
   127.0000       57939.00       240.7052    
   128.0000       54633.00       233.7370    
   129.0000       59662.00       244.2581    
   130.0000       54737.00       233.9594    
   131.0000       56158.00       236.9768    
   132.0000       58212.00       241.2716    
   133.0000       55508.00       235.6014    
   134.0000       56171.00       237.0042    
   135.0000       55064.00       234.6572    
   136.0000       56578.00       237.8613    
   137.0000       57472.00       239.7332    
   138.0000       54495.00       233.4416    
   139.0000       56739.00       238.1995    
   140.0000       52721.00       229.6105    
   141.0000       54545.00       233.5487    
   142.0000       55220.00       234.9894    
   143.0000       56231.00       237.1308    
   144.0000       56294.00       237.2636    
   145.0000       55776.00       236.1694    
   146.0000       55242.00       235.0362    
   147.0000       57602.00       240.0042    
   148.0000       56014.00       236.6728    
   149.0000       59291.00       243.4974    
   150.0000       54775.00       234.0406    
   151.0000       56243.00       237.1561    
   152.0000       57734.00       240.2790    
   153.0000       56686.00       238.0882    
   154.0000       56248.00       237.1666    
   155.0000       54518.00       233.4909    
   156.0000       56630.00       237.9706    
   157.0000       56937.00       238.6147    
   158.0000       51922.00       227.8640    
   159.0000       39312.00       198.2725    
   160.0000       58771.00       242.4273    
   161.0000       56979.00       238.7027    
   162.0000       57684.00       240.1749    
   163.0000       57372.00       239.5245    
   164.0000       57857.00       240.5348    
   165.0000       56725.00       238.1701    
   166.0000       57107.00       238.9707    
   167.0000       57888.00       240.5993    
   168.0000       54902.00       234.3118    
   169.0000       58915.00       242.7241    
   170.0000       55110.00       234.7552    
   171.0000       55233.00       235.0170    
   172.0000       56807.00       238.3422    
   173.0000       53537.00       231.3806    
   174.0000       53186.00       230.6209    
   175.0000       54926.00       234.3630    
   176.0000       57223.00       239.2133    
   177.0000       54849.00       234.1986    
   178.0000       52946.00       230.1000    
   179.0000       51879.00       227.7696    
   180.0000       57359.00       239.4974    
   181.0000       55823.00       236.2689    
   182.0000       56929.00       238.5980    
   183.0000       57918.00       240.6616    
   184.0000       57766.00       240.3456    
   185.0000       58494.00       241.8553    
   186.0000       57175.00       239.1129    
   187.0000       57459.00       239.7061    
   188.0000       56348.00       237.3773    
   189.0000       59541.00       244.0102    
   190.0000       54775.00       234.0406    
   191.0000       55539.00       235.6671    
   192.0000       56907.00       238.5519    
   193.0000       55144.00       234.8276    
   194.0000       55533.00       235.6544    
   195.0000       55842.00       236.3091    
   196.0000       55838.00       236.3007    
   197.0000       55472.00       235.5249    
   198.0000       55192.00       234.9298    
   199.0000       57316.00       239.4076    
   200.0000       52150.00       228.3637    
   201.0000       52925.00       230.0543    
   202.0000       55058.00       234.6444    
   203.0000       56653.00       238.0189    
   204.0000       55963.00       236.5650    
   205.0000       55117.00       234.7701    
   206.0000       54761.00       234.0107    
   207.0000       57164.00       239.0899    
   208.0000       54697.00       233.8739    
   209.0000       58080.00       240.9979    
   210.0000       51235.00       226.3515    
   211.0000       53564.00       231.4390    
   212.0000       57413.00       239.6101    
   213.0000       55477.00       235.5356    
   214.0000       54506.00       233.4652    
   215.0000       53610.00       231.5383    
   216.0000       55296.00       235.1510    
   217.0000       55936.00       236.5079    
   218.0000       52279.00       228.6460    
   219.0000       50666.00       225.0911    
   220.0000       57768.00       240.3497    
   221.0000       53483.00       231.2639    
   222.0000       54328.00       233.0837    
   223.0000       55161.00       234.8638    
   224.0000       54611.00       233.6900    
   225.0000       53966.00       232.3058    
   226.0000       54188.00       232.7832    
   227.0000       56360.00       237.4026    
   228.0000       54629.00       233.7285    
   229.0000       57976.00       240.7821    
   230.0000       52124.00       228.3068    
   231.0000       53181.00       230.6101    
   232.0000       55426.00       235.4273    
   233.0000       54836.00       234.1709    
   234.0000       54099.00       232.5919    
   235.0000       54778.00       234.0470    
   236.0000       56189.00       237.0422    
   237.0000       54713.00       233.9081    
   238.0000       53584.00       231.4822    
   239.0000       49356.00       222.1621    
   240.0000       56904.00       238.5456    
   241.0000       54549.00       233.5573    
   242.0000       57237.00       239.2426    
   243.0000       54663.00       233.8012    
   244.0000       54640.00       233.7520    
   245.0000       56699.00       238.1155    
   246.0000       55005.00       234.5314    
   247.0000       56271.00       237.2151    
   248.0000       53937.00       232.2434    
   249.0000       57025.00       238.7991    
   250.0000       52323.00       228.7422    
   251.0000       53734.00       231.8060    
   252.0000       55272.00       235.1000    
   253.0000       53545.00       231.3979    
   254.0000       54172.00       232.7488    
   255.0000       53169.00       230.5840    
   256.0000       54081.00       232.5532    
   257.0000       53274.00       230.8116    
   258.0000       50325.00       224.3323    
   259.0000       45753.00       213.8995    
   260.0000       55200.00       234.9468    
   261.0000       54558.00       233.5765    
   262.0000       53256.00       230.7726    
   263.0000       53302.00       230.8723    
   264.0000       53619.00       231.5578    
   265.0000       54025.00       232.4328    
   266.0000       54358.00       233.1480    
   267.0000       56775.00       238.2751    
   268.0000       53782.00       231.9095    
   269.0000       57250.00       239.2697    
   270.0000       52374.00       228.8537    
   271.0000       51897.00       227.8091    
   272.0000       55207.00       234.9617    
   273.0000       53886.00       232.1336    
   274.0000       53034.00       230.2911    
   275.0000       53618.00       231.5556    
   276.0000       54534.00       233.5252    
   277.0000       52849.00       229.8891    
   278.0000       51439.00       226.8017    
   279.0000       45420.00       213.1197    
   280.0000       54739.00       233.9637    
   281.0000       53729.00       231.7952    
   282.0000       54421.00       233.2831    
   283.0000       54621.00       233.7114    
   284.0000       53340.00       230.9545    
   285.0000       54067.00       232.5231    
   286.0000       53909.00       232.1831    
   287.0000       55071.00       234.6721    
   288.0000       52991.00       230.1977    
   289.0000       56257.00       237.1856    
   290.0000       51674.00       227.3192    
   291.0000       53189.00       230.6274    
   292.0000       54411.00       233.2617    
   293.0000       51921.00       227.8618    
   294.0000       52174.00       228.4163    
   295.0000       52878.00       229.9522    
   296.0000       53715.00       231.7650    
   297.0000       52276.00       228.6395    
   298.0000       50220.00       224.0982    
   299.0000       50583.00       224.9066    
   300.0000       54994.00       234.5080    
   301.0000       52131.00       228.3221    
   302.0000       52974.00       230.1608    
   303.0000       53165.00       230.5754    
   304.0000       52603.00       229.3534    
   305.0000       53414.00       231.1147    
   306.0000       52771.00       229.7194    
   307.0000       52652.00       229.4602    
   308.0000       51824.00       227.6488    
   309.0000       55698.00       236.0042    
   310.0000       50428.00       224.5618    
   311.0000       52963.00       230.1369    
   312.0000       53759.00       231.8599    
   313.0000       51934.00       227.8903    
   314.0000       52148.00       228.3594    
   315.0000       51215.00       226.3073    
   316.0000       52640.00       229.4341    
   317.0000       53794.00       231.9353    
   318.0000       51248.00       226.3802    
   319.0000       47976.00       219.0342    
   320.0000       49163.00       221.7273    
   321.0000       51571.00       227.0925    
   322.0000       52773.00       229.7237    
   323.0000       53141.00       230.5233    
   324.0000       52935.00       230.0761    
   325.0000       52774.00       229.7259    
   326.0000       51798.00       227.5917    
   327.0000       52558.00       229.2553    
   328.0000       50375.00       224.4438    
   329.0000       54843.00       234.1858    
   330.0000       49727.00       222.9955    
   331.0000       51102.00       226.0575    
   332.0000       53085.00       230.4018    
   333.0000       50995.00       225.8207    
   334.0000       51383.00       226.6782    
   335.0000       51525.00       226.9912    
   336.0000       50903.00       225.6169    
   337.0000       51698.00       227.3719    
   338.0000       50719.00       225.2088    
   339.0000       49999.00       223.6046    
   340.0000       54835.00       234.1687    
   341.0000       51622.00       227.2048    
   342.0000       53551.00       231.4109    
   343.0000       53912.00       232.1896    
   344.0000       54902.00       234.3118    
   345.0000       56669.00       238.0525    
   346.0000       54523.00       233.5016    
   347.0000       54073.00       232.5360    
   348.0000       54794.00       234.0812    
   349.0000       57097.00       238.9498    
   350.0000       51624.00       227.2092    
   351.0000       53452.00       231.1969    
   352.0000       55063.00       234.6551    
   353.0000       52577.00       229.2968    
   354.0000       53373.00       231.0260    
   355.0000       53894.00       232.1508    
   356.0000       56219.00       237.1055    
   357.0000       55301.00       235.1617    
   358.0000       53986.00       232.3489    
   359.0000       57441.00       239.6685    
   360.0000       55836.00       236.2964    
   361.0000       53514.00       231.3309    
   362.0000       54171.00       232.7466    
   363.0000       55642.00       235.8856    
   364.0000       54787.00       234.0662    
   365.0000       54996.00       234.5123    
   366.0000       54170.00       232.7445    
   367.0000       55787.00       236.1927    
   368.0000       54118.00       232.6328    
   369.0000       57362.00       239.5036    
   370.0000       51296.00       226.4862    
   371.0000       52168.00       228.4032    
   372.0000       56147.00       236.9536    
   373.0000       53681.00       231.6916    
   374.0000       53706.00       231.7455    
   375.0000       53844.00       232.0431    
   376.0000       54246.00       232.9077    
   377.0000       54744.00       233.9743    
   378.0000       52797.00       229.7760    
   379.0000       50515.00       224.7554    
   380.0000       55076.00       234.6828    
   381.0000       50101.00       223.8325    
   382.0000       52345.00       228.7903    
   383.0000       54564.00       233.5894    
   384.0000       53505.00       231.3115    
   385.0000       54456.00       233.3581    
   386.0000       53966.00       232.3058    
   387.0000       55670.00       235.9449    
   388.0000       52660.00       229.4777    
   389.0000       56240.00       237.1497    
   390.0000       51598.00       227.1519    
   391.0000       54235.00       232.8841    
   392.0000       53813.00       231.9763    
   393.0000       51690.00       227.3544    
   394.0000       54079.00       232.5489    
   395.0000       54548.00       233.5551    
   396.0000       54192.00       232.7917    
   397.0000       54734.00       233.9530    
   398.0000       52845.00       229.8804    
   399.0000       54603.00       233.6729    
   400.0000       53967.00       232.3080    
   401.0000       53174.00       230.5949    
   402.0000       53530.00       231.3655    
   403.0000       53936.00       232.2413    
   404.0000       54183.00       232.7724    
   405.0000       56236.00       237.1413    
   406.0000       53915.00       232.1960    
   407.0000       53048.00       230.3215    
   408.0000       52545.00       229.2270    
   409.0000       54421.00       233.2831    
   410.0000       48779.00       220.8597    
   411.0000       52867.00       229.9283    
   412.0000       54079.00       232.5489    
   413.0000       52170.00       228.4075    
   414.0000       52843.00       229.8761    
   415.0000       52456.00       229.0327    
   416.0000       52837.00       229.8630    
   417.0000       52779.00       229.7368    
   418.0000       49816.00       223.1950    
   419.0000       48587.00       220.4246    
   420.0000       53009.00       230.2368    
   421.0000       52258.00       228.6001    
   422.0000       54618.00       233.7049    
   423.0000       54209.00       232.8283    
   424.0000       52200.00       228.4732    
   425.0000       54218.00       232.8476    
   426.0000       53814.00       231.9785    
   427.0000       55061.00       234.6508    
   428.0000       53177.00       230.6014    
   429.0000       55520.00       235.6268    
   430.0000       50772.00       225.3264    
   431.0000       51856.00       227.7191    
   432.0000       53698.00       231.7283    
   433.0000       52118.00       228.2937    
   434.0000       52743.00       229.6584    
   435.0000       52786.00       229.7520    
   436.0000       52114.00       228.2849    
   437.0000       53398.00       231.0801    
   438.0000       52576.00       229.2946    
   439.0000       50909.00       225.6302    
   440.0000       53785.00       231.9159    
   441.0000       52806.00       229.7956    
   442.0000       50891.00       225.5903    
   443.0000       51290.00       226.4730    
   444.0000       51717.00       227.4137    
   445.0000       52461.00       229.0437    
   446.0000       51994.00       228.0219    
   447.0000       52423.00       228.9607    
   448.0000       51254.00       226.3935    
   449.0000       55225.00       235.0000    
   450.0000       50715.00       225.1999    
   451.0000       51826.00       227.6532    
   452.0000       53272.00       230.8073    
   453.0000       51293.00       226.4796    
   454.0000       51159.00       226.1835    
   455.0000       51926.00       227.8728    
   456.0000       53230.00       230.7163    
   457.0000       52144.00       228.3506    
   458.0000       51305.00       226.5061    
   459.0000       49601.00       222.7128    
   460.0000       60153.00       245.2611    
   461.0000       51641.00       227.2466    
   462.0000       51904.00       227.8245    
   463.0000       53624.00       231.5686    
   464.0000       53754.00       231.8491    
   465.0000       53329.00       230.9307    
   466.0000       52505.00       229.1397    
   467.0000       53829.00       232.0108    
   468.0000       52285.00       228.6591    
   469.0000       56152.00       236.9641    
   470.0000       52233.00       228.5454    
   471.0000       52102.00       228.2586    
   472.0000       52345.00       228.7903    
   473.0000       51950.00       227.9254    
   474.0000       52124.00       228.3068    
   475.0000       52148.00       228.3594    
   476.0000       54401.00       233.2402    
   477.0000       52892.00       229.9826    
   478.0000       51845.00       227.6950    
   479.0000       53840.00       232.0345    
   480.0000       48565.00       220.3747    
   481.0000       53353.00       230.9827    
   482.0000       53399.00       231.0822    
   483.0000       52795.00       229.7716    
   484.0000       51802.00       227.6005    
   485.0000       52039.00       228.1206    
   486.0000       53413.00       231.1125    
   487.0000       53539.00       231.3850    
   488.0000       52954.00       230.1174    
   489.0000       56575.00       237.8550    
   490.0000       51146.00       226.1548    
   491.0000       51545.00       227.0352    
   492.0000       54527.00       233.5102    
   493.0000       52344.00       228.7881    
   494.0000       53861.00       232.0797    
   495.0000       52958.00       230.1261    
   496.0000       53683.00       231.6959    
   497.0000       54896.00       234.2990    
   498.0000       52723.00       229.6149    
   499.0000       52875.00       229.9456    
   500.0000       52506.00       229.1419    
   501.0000       51942.00       227.9079    
   502.0000       52570.00       229.2815    
   503.0000       52180.00       228.4294    
   504.0000       53591.00       231.4973    
   505.0000       54833.00       234.1645    
   506.0000       53922.00       232.2111    
   507.0000       55145.00       234.8297    
   508.0000       52685.00       229.5321    
   509.0000       56192.00       237.0485    
   510.0000       51191.00       226.2543    
   511.0000       53323.00       230.9177    
   512.0000       53870.00       232.0991    
   513.0000       51835.00       227.6730    
   514.0000       53778.00       231.9008    
   515.0000       53748.00       231.8362    
   516.0000       54646.00       233.7648    
   517.0000       54583.00       233.6301    
   518.0000       53629.00       231.5794    
   519.0000       54850.00       234.2008    
   520.0000       57551.00       239.8979    
   521.0000       52356.00       228.8143    
   522.0000       53250.00       230.7596    
   523.0000       54997.00       234.5144    
   524.0000       53904.00       232.1723    
   525.0000       53671.00       231.6700    
   526.0000       53904.00       232.1723    
   527.0000       55374.00       235.3168    
   528.0000       52313.00       228.7204    
   529.0000       56179.00       237.0211    
   530.0000       52336.00       228.7706    
   531.0000       53330.00       230.9329    
   532.0000       54575.00       233.6129    
   533.0000       53436.00       231.1623    
   534.0000       53247.00       230.7531    
   535.0000       52462.00       229.0459    
   536.0000       56359.00       237.4005    
   537.0000       55277.00       235.1106    
   538.0000       53021.00       230.2629    
   539.0000       53288.00       230.8419    
   540.0000       54534.00       233.5252    
   541.0000       52631.00       229.4145    
   542.0000       53578.00       231.4692    
   543.0000       54638.00       233.7477    
   544.0000       54362.00       233.1566    
   545.0000       54901.00       234.3096    
   546.0000       54612.00       233.6921    
   547.0000       56093.00       236.8396    
   548.0000       54232.00       232.8777    
   549.0000       57085.00       238.9247    
   550.0000       53087.00       230.4062    
   551.0000       53414.00       231.1147    
   552.0000       54672.00       233.8204    
   553.0000       53546.00       231.4001    
   554.0000       54216.00       232.8433    
   555.0000       53284.00       230.8333    
   556.0000       54378.00       233.1909    
   557.0000       54811.00       234.1175    
   558.0000       52597.00       229.3404    
   559.0000       48186.00       219.5131    
   560.0000       51570.00       227.0903    
   561.0000       52795.00       229.7716    
   562.0000       52164.00       228.3944    
   563.0000       52987.00       230.1891    
   564.0000       53575.00       231.4627    
   565.0000       53784.00       231.9138    
   566.0000       54891.00       234.2883    
   567.0000       54068.00       232.5253    
   568.0000       51183.00       226.2366    
   569.0000       55760.00       236.1356    
   570.0000       50330.00       224.3435    
   571.0000       50943.00       225.7056    
   572.0000       54082.00       232.5554    
   573.0000       52582.00       229.3076    
   574.0000       52557.00       229.2531    
   575.0000       51475.00       226.8810    
   576.0000       51998.00       228.0307    
   577.0000       52564.00       229.2684    
   578.0000       49964.00       223.5263    
   579.0000       42287.00       205.6380    
   580.0000       50233.00       224.1272    
   581.0000       51577.00       227.1057    
   582.0000       51043.00       225.9270    
   583.0000       52423.00       228.9607    
   584.0000       52505.00       229.1397    
   585.0000       52090.00       228.2323    
   586.0000       50826.00       225.4462    
   587.0000       52703.00       229.5713    
   588.0000       49731.00       223.0045    
   589.0000       53551.00       231.4109    
   590.0000       48667.00       220.6060    
   591.0000       48365.00       219.9204    
   592.0000       50422.00       224.5484    
   593.0000       47476.00       217.8899    
   594.0000       48175.00       219.4880    
   595.0000       50069.00       223.7610    
   596.0000       50013.00       223.6359    
   597.0000       46506.00       215.6525    
   598.0000       46876.00       216.5087    
   599.0000       45288.00       212.8098    
   600.0000       49585.00       222.6769    
   601.0000       47006.00       216.8087    
   602.0000       47289.00       217.4603    
   603.0000       49122.00       221.6348    
   604.0000       47790.00       218.6092    
   605.0000       47585.00       218.1399    
   606.0000       46603.00       215.8773    
   607.0000       47886.00       218.8287    
   608.0000       47202.00       217.2602    
   609.0000       48715.00       220.7148    
   610.0000       44951.00       212.0165    
   611.0000       46517.00       215.6780    
   612.0000       46887.00       216.5341    
   613.0000       45292.00       212.8192    
   614.0000       45447.00       213.1830    
   615.0000       45315.00       212.8732    
   616.0000       45445.00       213.1783    
   617.0000       45695.00       213.7639    
   618.0000       52442.00       229.0022    
   619.0000       53945.00       232.2606    
   620.0000       63897.00       252.7786    
   621.0000       53636.00       231.5945    
   622.0000       54145.00       232.6908    
   623.0000       55167.00       234.8766    
   624.0000       53668.00       231.6635    
   625.0000       54777.00       234.0449    
   626.0000       53649.00       231.6225    
   627.0000       54686.00       233.8504    
   628.0000       52603.00       229.3534    
   629.0000       55173.00       234.8893    
   630.0000       50481.00       224.6798    
   631.0000       50951.00       225.7233    
   632.0000       53825.00       232.0022    
   633.0000       50557.00       224.8488    
   634.0000       51035.00       225.9093    
   635.0000       51008.00       225.8495    
   636.0000       52032.00       228.1052    
   637.0000       52727.00       229.6236    
   638.0000       51391.00       226.6958    
   639.0000       51828.00       227.6576    
