sample v-GeO2 1350K tst                                      24-11-07  2000.000K
   77.00000       74032.00       272.0882    
   78.00000       68346.00       261.4307    
   79.00000       56777.00       238.2793    
   80.00000       71637.00       267.6509    
   81.00000       70755.00       265.9981    
   82.00000       71539.00       267.4677    
   83.00000       72021.00       268.3673    
   84.00000       70892.00       266.2555    
   85.00000       71965.00       268.2629    
   86.00000       69025.00       262.7261    
   87.00000       69682.00       263.9735    
   88.00000       71198.00       266.8295    
   89.00000       74349.00       272.6701    
   90.00000       66098.00       257.0953    
   91.00000       67879.00       260.5360    
   92.00000       69039.00       262.7527    
   93.00000       67419.00       259.6517    
   94.00000       69175.00       263.0114    
   95.00000       68848.00       262.3890    
   96.00000       69171.00       263.0038    
   97.00000       71407.00       267.2209    
   98.00000       69712.00       264.0303    
   99.00000       64090.00       253.1600    
   100.0000       67781.00       260.3478    
   101.0000       69325.00       263.2964    
   102.0000       71040.00       266.5333    
   103.0000       74402.00       272.7673    
   104.0000       74385.00       272.7361    
   105.0000       74691.00       273.2965    
   106.0000       73505.00       271.1180    
   107.0000       77779.00       278.8889    
   108.0000       77346.00       278.1115    
   109.0000       82488.00       287.2072    
   110.0000       72354.00       268.9870    
   111.0000       71554.00       267.4958    
   112.0000       73186.00       270.5291    
   113.0000       69711.00       264.0284    
   114.0000       71389.00       267.1872    
   115.0000       70728.00       265.9474    
   116.0000       71117.00       266.6777    
   117.0000       68498.00       261.7212    
   118.0000       64571.00       254.1082    
   119.0000       55696.00       236.0000    
   120.0000       74502.00       272.9505    
   121.0000       69098.00       262.8650    
   122.0000       72833.00       269.8759    
   123.0000       73445.00       271.0074    
   124.0000       70949.00       266.3625    
   125.0000       71190.00       266.8145    
   126.0000       71778.00       267.9142    
   127.0000       73075.00       270.3239    
   128.0000       69164.00       262.9905    
   129.0000       75774.00       275.2708    
   130.0000       68700.00       262.1068    
   131.0000       70866.00       266.2067    
   132.0000       74098.00       272.2095    
   133.0000       71090.00       266.6271    
   134.0000       72438.00       269.1431    
   135.0000       71727.00       267.8190    
   136.0000       73105.00       270.3794    
   137.0000       75194.00       274.2152    
   138.0000       71337.00       267.0899    
   139.0000       74113.00       272.2370    
   140.0000       71211.00       266.8539    
   141.0000       72455.00       269.1747    
   142.0000       74437.00       272.8315    
   143.0000       76388.00       276.3838    
   144.0000       76308.00       276.2390    
   145.0000       76127.00       275.9112    
   146.0000       76066.00       275.8007    
   147.0000       79284.00       281.5742    
   148.0000       78215.00       279.6694    
   149.0000       83512.00       288.9844    
   150.0000       76014.00       275.7064    
   151.0000       79435.00       281.8422    
   152.0000       82485.00       287.2020    
   153.0000       81201.00       284.9579    
   154.0000       81759.00       285.9353    
   155.0000       79340.00       281.6736    
   156.0000       83678.00       289.2715    
   157.0000       84876.00       291.3349    
   158.0000       77788.00       278.9050    
   159.0000       57939.00       240.7052    
   160.0000       90181.00       300.3015    
   161.0000       86443.00       294.0119    
   162.0000       87253.00       295.3862    
   163.0000       87357.00       295.5622    
   164.0000       87982.00       296.6176    
   165.0000       88504.00       297.4962    
   166.0000       88400.00       297.3214    
   167.0000       89651.00       299.4178    
   168.0000       85735.00       292.8054    
   169.0000       92697.00       304.4618    
   170.0000       86161.00       293.5320    
   171.0000       86200.00       293.5984    
   172.0000       89917.00       299.8616    
   173.0000       84562.00       290.7955    
   174.0000       83400.00       288.7906    
   175.0000       86465.00       294.0493    
   176.0000       89595.00       299.3242    
   177.0000       85963.00       293.1945    
   178.0000       81586.00       285.6326    
   179.0000       78937.00       280.9573    
   180.0000       86897.00       294.7830    
   181.0000       84796.00       291.1975    
   182.0000       85607.00       292.5867    
   183.0000       86465.00       294.0493    
   184.0000       84568.00       290.8058    
   185.0000       85189.00       291.8716    
   186.0000       82176.00       286.6636    
   187.0000       81383.00       285.2771    
   188.0000       78930.00       280.9448    
   189.0000       83865.00       289.5945    
   190.0000       76200.00       276.0435    
   191.0000       76183.00       276.0127    
   192.0000       76320.00       276.2607    
   193.0000       73950.00       271.9375    
   194.0000       73808.00       271.6763    
   195.0000       74119.00       272.2480    
   196.0000       72915.00       270.0278    
   197.0000       72690.00       269.6108    
   198.0000       71902.00       268.1455    
   199.0000       73014.00       270.2110    
   200.0000       67745.00       260.2787    
   201.0000       68118.00       260.9943    
   202.0000       71241.00       266.9101    
   203.0000       72129.00       268.5684    
   204.0000       70850.00       266.1766    
   205.0000       70173.00       264.9019    
   206.0000       69380.00       263.4008    
   207.0000       72771.00       269.7610    
   208.0000       69423.00       263.4825    
   209.0000       73056.00       270.2887    
   210.0000       64548.00       254.0630    
   211.0000       68184.00       261.1207    
   212.0000       72358.00       268.9944    
   213.0000       70050.00       264.6696    
   214.0000       68591.00       261.8988    
   215.0000       67554.00       259.9115    
   216.0000       69396.00       263.4312    
   217.0000       69906.00       264.3974    
   218.0000       65800.00       256.5151    
   219.0000       63321.00       251.6366    
   220.0000       74521.00       272.9854    
   221.0000       69023.00       262.7223    
   222.0000       69053.00       262.7794    
   223.0000       70326.00       265.1905    
   224.0000       69923.00       264.4296    
   225.0000       69663.00       263.9375    
   226.0000       69739.00       264.0814    
   227.0000       71749.00       267.8600    
   228.0000       70134.00       264.8282    
   229.0000       74394.00       272.7526    
   230.0000       66034.00       256.9708    
   231.0000       68058.00       260.8793    
   232.0000       70941.00       266.3475    
   233.0000       70477.00       265.4750    
   234.0000       69598.00       263.8143    
   235.0000       70298.00       265.1377    
   236.0000       71494.00       267.3836    
   237.0000       69939.00       264.4598    
   238.0000       69295.00       263.2394    
   239.0000       62051.00       249.1004    
   240.0000       74457.00       272.8681    
   241.0000       70597.00       265.7010    
   242.0000       74350.00       272.6720    
   243.0000       72176.00       268.6559    
   244.0000       72225.00       268.7471    
   245.0000       75080.00       274.0073    
   246.0000       73142.00       270.4478    
   247.0000       74934.00       273.7408    
   248.0000       71999.00       268.3263    
   249.0000       77495.00       278.3792    
   250.0000       69166.00       262.9943    
   251.0000       72741.00       269.7054    
   252.0000       74761.00       273.4246    
   253.0000       72381.00       269.0372    
   254.0000       74150.00       272.3050    
   255.0000       72144.00       268.5963    
   256.0000       73853.00       271.7591    
   257.0000       72966.00       270.1222    
   258.0000       68900.00       262.4881    
   259.0000       61395.00       247.7802    
   260.0000       76558.00       276.6912    
   261.0000       75928.00       275.5504    
   262.0000       74319.00       272.6151    
   263.0000       75427.00       274.6398    
   264.0000       75842.00       275.3943    
   265.0000       74862.00       273.6092    
   266.0000       76535.00       276.6496    
   267.0000       79974.00       282.7968    
   268.0000       75932.00       275.5576    
   269.0000       82105.00       286.5397    
   270.0000       73731.00       271.5345    
   271.0000       73676.00       271.4332    
   272.0000       77735.00       278.8100    
   273.0000       75959.00       275.6066    
   274.0000       75571.00       274.9018    
   275.0000       74896.00       273.6713    
   276.0000       77114.00       277.6941    
   277.0000       75190.00       274.2079    
   278.0000       72498.00       269.2545    
   279.0000       62752.00       250.5035    
   280.0000       77980.00       279.2490    
   281.0000       75647.00       275.0400    
   282.0000       76246.00       276.1268    
   283.0000       77836.00       278.9910    
   284.0000       76082.00       275.8297    
   285.0000       76329.00       276.2770    
   286.0000       76379.00       276.3675    
   287.0000       78008.00       279.2991    
   288.0000       74991.00       273.8448    
   289.0000       79991.00       282.8268    
   290.0000       73028.00       270.2369    
   291.0000       74784.00       273.4666    
   292.0000       76081.00       275.8279    
   293.0000       73784.00       271.6321    
   294.0000       74091.00       272.1966    
   295.0000       75303.00       274.4139    
   296.0000       76099.00       275.8605    
   297.0000       73836.00       271.7278    
   298.0000       70606.00       265.7179    
   299.0000       70287.00       265.1169    
   300.0000       77967.00       279.2257    
   301.0000       73408.00       270.9391    
   302.0000       74316.00       272.6096    
   303.0000       74882.00       273.6458    
   304.0000       73538.00       271.1789    
   305.0000       74495.00       272.9377    
   306.0000       74429.00       272.8168    
   307.0000       73560.00       271.2195    
   308.0000       72786.00       269.7888    
   309.0000       78412.00       280.0214    
   310.0000       70339.00       265.2150    
   311.0000       73974.00       271.9816    
   312.0000       75626.00       275.0018    
   313.0000       71919.00       268.1772    
   314.0000       73661.00       271.4056    
   315.0000       71850.00       268.0485    
   316.0000       72307.00       268.8996    
   317.0000       74130.00       272.2682    
   318.0000       70840.00       266.1578    
   319.0000       64077.00       253.1344    
   320.0000       67660.00       260.1154    
   321.0000       70620.00       265.7442    
   322.0000       72738.00       269.6998    
   323.0000       72272.00       268.8345    
   324.0000       71591.00       267.5649    
   325.0000       72243.00       268.7806    
   326.0000       71354.00       267.1217    
   327.0000       71509.00       267.4117    
   328.0000       69169.00       263.0000    
   329.0000       75012.00       273.8832    
   330.0000       67251.00       259.3280    
   331.0000       69430.00       263.4957    
   332.0000       71240.00       266.9082    
   333.0000       68372.00       261.4804    
   334.0000       69346.00       263.3363    
   335.0000       68927.00       262.5395    
   336.0000       68171.00       261.0958    
   337.0000       69894.00       264.3747    
   338.0000       68246.00       261.2393    
   339.0000       65447.00       255.8261    
   340.0000       72841.00       269.8907    
   341.0000       69462.00       263.5565    
   342.0000       70953.00       266.3701    
   343.0000       71784.00       267.9254    
   344.0000       73011.00       270.2055    
   345.0000       74714.00       273.3386    
   346.0000       71832.00       268.0149    
   347.0000       72181.00       268.6652    
   348.0000       71823.00       267.9981    
   349.0000       75579.00       274.9164    
   350.0000       67999.00       260.7662    
   351.0000       71025.00       266.5052    
   352.0000       73206.00       270.5661    
   353.0000       69841.00       264.2745    
   354.0000       70664.00       265.8270    
   355.0000       71265.00       266.9550    
   356.0000       74068.00       272.1544    
   357.0000       73346.00       270.8247    
   358.0000       71372.00       267.1554    
   359.0000       74903.00       273.6841    
   360.0000       73868.00       271.7867    
   361.0000       70658.00       265.8157    
   362.0000       71706.00       267.7798    
   363.0000       73216.00       270.5846    
   364.0000       72886.00       269.9741    
   365.0000       72868.00       269.9407    
   366.0000       71642.00       267.6602    
   367.0000       73739.00       271.5493    
   368.0000       71480.00       267.3575    
   369.0000       76621.00       276.8050    
   370.0000       67288.00       259.3993    
   371.0000       69019.00       262.7147    
   372.0000       73844.00       271.7425    
   373.0000       70901.00       266.2724    
   374.0000       70861.00       266.1973    
   375.0000       72223.00       268.7434    
   376.0000       71913.00       268.1660    
   377.0000       72006.00       268.3393    
   378.0000       69780.00       264.1591    
   379.0000       66250.00       257.3907    
   380.0000       73085.00       270.3424    
   381.0000       66734.00       258.3293    
   382.0000       69878.00       264.3445    
   383.0000       72598.00       269.4402    
   384.0000       71712.00       267.7910    
   385.0000       72657.00       269.5496    
   386.0000       71846.00       268.0410    
   387.0000       74399.00       272.7618    
   388.0000       71447.00       267.2957    
   389.0000       75961.00       275.6102    
   390.0000       69852.00       264.2953    
   391.0000       71834.00       268.0186    
   392.0000       72584.00       269.4142    
   393.0000       69498.00       263.6247    
   394.0000       72874.00       269.9518    
   395.0000       73359.00       270.8487    
   396.0000       73623.00       271.3356    
   397.0000       73912.00       271.8676    
   398.0000       71218.00       266.8670    
   399.0000       73743.00       271.5566    
   400.0000       73976.00       271.9853    
   401.0000       72559.00       269.3678    
   402.0000       73232.00       270.6141    
   403.0000       73199.00       270.5531    
   404.0000       73817.00       271.6928    
   405.0000       76431.00       276.4616    
   406.0000       73834.00       271.7241    
   407.0000       73062.00       270.2998    
   408.0000       71769.00       267.8974    
   409.0000       75754.00       275.2344    
   410.0000       67067.00       258.9730    
   411.0000       72162.00       268.6299    
   412.0000       74108.00       272.2278    
   413.0000       72108.00       268.5293    
   414.0000       73919.00       271.8805    
   415.0000       72368.00       269.0130    
   416.0000       73333.00       270.8007    
   417.0000       72197.00       268.6950    
   418.0000       68876.00       262.4424    
   419.0000       66549.00       257.9709    
   420.0000       74263.00       272.5124    
   421.0000       72512.00       269.2805    
   422.0000       75642.00       275.0309    
   423.0000       74874.00       273.6311    
   424.0000       72044.00       268.4101    
   425.0000       74789.00       273.4758    
   426.0000       74672.00       273.2618    
   427.0000       76667.00       276.8881    
   428.0000       73647.00       271.3798    
   429.0000       77693.00       278.7346    
   430.0000       69735.00       264.0739    
   431.0000       71463.00       267.3257    
   432.0000       75929.00       275.5522    
   433.0000       72155.00       268.6168    
   434.0000       73033.00       270.2462    
   435.0000       73317.00       270.7711    
   436.0000       72530.00       269.3139    
   437.0000       74299.00       272.5784    
   438.0000       73057.00       270.2906    
   439.0000       70415.00       265.3582    
   440.0000       75463.00       274.7053    
   441.0000       73709.00       271.4940    
   442.0000       72310.00       268.9052    
   443.0000       71312.00       267.0431    
   444.0000       72439.00       269.1449    
   445.0000       74010.00       272.0478    
   446.0000       73212.00       270.5771    
   447.0000       73095.00       270.3609    
   448.0000       72040.00       268.4027    
   449.0000       77208.00       277.8633    
   450.0000       69753.00       264.1079    
   451.0000       71637.00       267.6509    
   452.0000       73547.00       271.1955    
   453.0000       71124.00       266.6908    
   454.0000       71600.00       267.5818    
   455.0000       71634.00       267.6453    
   456.0000       72749.00       269.7202    
   457.0000       72632.00       269.5032    
   458.0000       70791.00       266.0658    
   459.0000       66958.00       258.7625    
   460.0000       83249.00       288.5290    
   461.0000       71082.00       266.6121    
   462.0000       72180.00       268.6634    
   463.0000       74032.00       272.0882    
   464.0000       74188.00       272.3748    
   465.0000       73531.00       271.1660    
   466.0000       72311.00       268.9070    
   467.0000       74303.00       272.5858    
   468.0000       71819.00       267.9907    
   469.0000       76554.00       276.6839    
   470.0000       71311.00       267.0412    
   471.0000       71208.00       266.8483    
   472.0000       71519.00       267.4304    
   473.0000       70860.00       266.1954    
   474.0000       71061.00       266.5727    
   475.0000       71399.00       267.2059    
   476.0000       74434.00       272.8260    
   477.0000       72168.00       268.6410    
   478.0000       69935.00       264.4523    
   479.0000       72922.00       270.0407    
   480.0000       66483.00       257.8430    
   481.0000       72195.00       268.6913    
   482.0000       72570.00       269.3882    
   483.0000       71808.00       267.9702    
   484.0000       70171.00       264.8981    
   485.0000       71218.00       266.8670    
   486.0000       71739.00       267.8414    
   487.0000       72924.00       270.0444    
   488.0000       71266.00       266.9569    
   489.0000       76964.00       277.4239    
   490.0000       69095.00       262.8593    
   491.0000       69851.00       264.2934    
   492.0000       72586.00       269.4179    
   493.0000       70916.00       266.3006    
   494.0000       71980.00       268.2909    
   495.0000       71075.00       266.5989    
   496.0000       72653.00       269.5422    
   497.0000       73176.00       270.5106    
   498.0000       71109.00       266.6627    
   499.0000       70352.00       265.2395    
   500.0000       71118.00       266.6796    
   501.0000       70166.00       264.8886    
   502.0000       70375.00       265.2829    
   503.0000       70174.00       264.9037    
   504.0000       71389.00       267.1872    
   505.0000       73415.00       270.9520    
   506.0000       72599.00       269.4420    
   507.0000       74431.00       272.8205    
   508.0000       70320.00       265.1792    
   509.0000       75495.00       274.7635    
   510.0000       68535.00       261.7919    
   511.0000       71754.00       267.8694    
   512.0000       72370.00       269.0167    
   513.0000       69104.00       262.8764    
   514.0000       71486.00       267.3687    
   515.0000       72122.00       268.5554    
   516.0000       73225.00       270.6012    
   517.0000       74103.00       272.2187    
   518.0000       71517.00       267.4266    
   519.0000       72558.00       269.3659    
   520.0000       77742.00       278.8225    
   521.0000       69640.00       263.8939    
   522.0000       71436.00       267.2751    
   523.0000       73079.00       270.3313    
   524.0000       71262.00       266.9494    
   525.0000       71613.00       267.6060    
   526.0000       73343.00       270.8191    
   527.0000       74243.00       272.4757    
   528.0000       69984.00       264.5449    
   529.0000       76223.00       276.0851    
   530.0000       69736.00       264.0757    
   531.0000       72052.00       268.4250    
   532.0000       72780.00       269.7777    
   533.0000       71499.00       267.3930    
   534.0000       71393.00       267.1947    
   535.0000       70522.00       265.5598    
   536.0000       75711.00       275.1563    
   537.0000       73440.00       270.9982    
   538.0000       70716.00       265.9248    
   539.0000       71192.00       266.8183    
   540.0000       73415.00       270.9520    
   541.0000       70671.00       265.8402    
   542.0000       72300.00       268.8866    
   543.0000       74189.00       272.3766    
   544.0000       72770.00       269.7592    
   545.0000       73094.00       270.3590    
   546.0000       73286.00       270.7139    
   547.0000       75065.00       273.9799    
   548.0000       72184.00       268.6708    
   549.0000       77206.00       277.8597    
   550.0000       70543.00       265.5993    
   551.0000       71703.00       267.7742    
   552.0000       73839.00       271.7333    
   553.0000       71898.00       268.1380    
   554.0000       72837.00       269.8833    
   555.0000       72571.00       269.3900    
   556.0000       73165.00       270.4903    
   557.0000       74125.00       272.2591    
   558.0000       70253.00       265.0528    
   559.0000       63947.00       252.8774    
   560.0000       70591.00       265.6897    
   561.0000       71196.00       266.8258    
   562.0000       70532.00       265.5786    
   563.0000       71959.00       268.2517    
   564.0000       72913.00       270.0241    
   565.0000       73738.00       271.5474    
   566.0000       73370.00       270.8690    
   567.0000       73552.00       271.2047    
   568.0000       69849.00       264.2896    
   569.0000       76029.00       275.7336    
   570.0000       66898.00       258.6465    
   571.0000       69089.00       262.8479    
   572.0000       73576.00       271.2490    
   573.0000       71042.00       266.5370    
   574.0000       71618.00       267.6154    
   575.0000       70549.00       265.6106    
   576.0000       70581.00       265.6708    
   577.0000       71921.00       268.1809    
   578.0000       67484.00       259.7768    
   579.0000       55697.00       236.0021    
   580.0000       69181.00       263.0228    
   581.0000       69189.00       263.0380    
   582.0000       70103.00       264.7697    
   583.0000       71245.00       266.9176    
   584.0000       71936.00       268.2089    
   585.0000       71109.00       266.6627    
   586.0000       69158.00       262.9791    
   587.0000       71768.00       267.8955    
   588.0000       68048.00       260.8601    
   589.0000       72830.00       269.8703    
   590.0000       65262.00       255.4643    
   591.0000       66070.00       257.0409    
   592.0000       69365.00       263.3723    
   593.0000       64389.00       253.7499    
   594.0000       65680.00       256.2811    
   595.0000       67655.00       260.1057    
   596.0000       67705.00       260.2018    
   597.0000       63257.00       251.5094    
   598.0000       64165.00       253.3081    
   599.0000       60941.00       246.8623    
   600.0000       68333.00       261.4058    
   601.0000       64319.00       253.6119    
   602.0000       64083.00       253.1462    
   603.0000       66599.00       258.0678    
   604.0000       65626.00       256.1757    
   605.0000       65413.00       255.7597    
   606.0000       63593.00       252.1765    
   607.0000       65253.00       255.4467    
   608.0000       64393.00       253.7578    
   609.0000       66854.00       258.5614    
   610.0000       61282.00       247.5520    
   611.0000       62926.00       250.8506    
   612.0000       64137.00       253.2528    
   613.0000       62297.00       249.5937    
   614.0000       61215.00       247.4167    
   615.0000       61532.00       248.0564    
   616.0000       61354.00       247.6974    
   617.0000       62185.00       249.3692    
   618.0000       71088.00       266.6233    
   619.0000       72477.00       269.2155    
   620.0000       88458.00       297.4189    
   621.0000       73354.00       270.8394    
   622.0000       74204.00       272.4041    
   623.0000       75750.00       275.2272    
   624.0000       73311.00       270.7600    
   625.0000       74746.00       273.3972    
   626.0000       73620.00       271.3300    
   627.0000       75307.00       274.4212    
   628.0000       71512.00       267.4173    
   629.0000       75715.00       275.1636    
   630.0000       69113.00       262.8935    
   631.0000       70085.00       264.7357    
   632.0000       73329.00       270.7933    
   633.0000       69751.00       264.1042    
   634.0000       70520.00       265.5560    
   635.0000       70199.00       264.9509    
   636.0000       71214.00       266.8595    
   637.0000       71765.00       267.8899    
   638.0000       70747.00       265.9831    
   639.0000       70673.00       265.8439    
