sample v-GeO2 350K                                           17-11-07   745.664K
   77.00000       30101.00       173.4964    
   78.00000       28586.00       169.0739    
   79.00000       25190.00       158.7136    
   80.00000       29411.00       171.4964    
   81.00000       29051.00       170.4435    
   82.00000       29280.00       171.1140    
   83.00000       29282.00       171.1198    
   84.00000       29359.00       171.3447    
   85.00000       29318.00       171.2250    
   86.00000       28465.00       168.7157    
   87.00000       28562.00       169.0030    
   88.00000       28954.00       170.1588    
   89.00000       30458.00       174.5222    
   90.00000       28219.00       167.9851    
   91.00000       28266.00       168.1250    
   92.00000       29010.00       170.3232    
   93.00000       28395.00       168.5082    
   94.00000       29278.00       171.1082    
   95.00000       28105.00       167.6455    
   96.00000       28878.00       169.9353    
   97.00000       29514.00       171.7964    
   98.00000       29129.00       170.6722    
   99.00000       27430.00       165.6200    
   100.0000       27824.00       166.8053    
   101.0000       28357.00       168.3954    
   102.0000       29472.00       171.6741    
   103.0000       29786.00       172.5862    
   104.0000       30229.00       173.8649    
   105.0000       29984.00       173.1589    
   106.0000       29840.00       172.7426    
   107.0000       29932.00       173.0087    
   108.0000       29399.00       171.4614    
   109.0000       31038.00       176.1761    
   110.0000       29028.00       170.3761    
   111.0000       29756.00       172.4993    
   112.0000       30633.00       175.0229    
   113.0000       28397.00       168.5141    
   114.0000       29320.00       171.2308    
   115.0000       28636.00       169.2217    
   116.0000       29261.00       171.0585    
   117.0000       28005.00       167.3469    
   118.0000       26810.00       163.7376    
   119.0000       24017.00       154.9742    
   120.0000       30288.00       174.0345    
   121.0000       27692.00       166.4091    
   122.0000       30117.00       173.5425    
   123.0000       29412.00       171.4993    
   124.0000       28870.00       169.9117    
   125.0000       28665.00       169.3074    
   126.0000       29298.00       171.1666    
   127.0000       29362.00       171.3534    
   128.0000       27886.00       166.9910    
   129.0000       30472.00       174.5623    
   130.0000       28585.00       169.0710    
   131.0000       28561.00       169.0000    
   132.0000       30020.00       173.2628    
   133.0000       28796.00       169.6938    
   134.0000       30006.00       173.2224    
   135.0000       28683.00       169.3606    
   136.0000       30180.00       173.7239    
   137.0000       30660.00       175.1000    
   138.0000       29375.00       171.3914    
   139.0000       30399.00       174.3531    
   140.0000       29444.00       171.5925    
   141.0000       29752.00       172.4877    
   142.0000       30927.00       175.8607    
   143.0000       30834.00       175.5961    
   144.0000       31459.00       177.3669    
   145.0000       31674.00       177.9719    
   146.0000       32252.00       179.5884    
   147.0000       32633.00       180.6461    
   148.0000       32665.00       180.7346    
   149.0000       34596.00       186.0000    
   150.0000       33037.00       181.7608    
   151.0000       33834.00       183.9402    
   152.0000       35512.00       188.4463    
   153.0000       34712.00       186.3116    
   154.0000       35523.00       188.4755    
   155.0000       33716.00       183.6192    
   156.0000       35928.00       189.5468    
   157.0000       36177.00       190.2025    
   158.0000       34505.00       185.7552    
   159.0000       27223.00       164.9939    
   160.0000       38591.00       196.4459    
   161.0000       37158.00       192.7641    
   162.0000       38134.00       195.2793    
   163.0000       37894.00       194.6638    
   164.0000       38505.00       196.2269    
   165.0000       38533.00       196.2982    
   166.0000       38451.00       196.0893    
   167.0000       38641.00       196.5731    
   168.0000       36929.00       192.1692    
   169.0000       39475.00       198.6832    
   170.0000       37973.00       194.8666    
   171.0000       37226.00       192.9404    
   172.0000       38902.00       197.2359    
   173.0000       36568.00       191.2276    
   174.0000       36809.00       191.8567    
   175.0000       37102.00       192.6188    
   176.0000       38680.00       196.6723    
   177.0000       36882.00       192.0469    
   178.0000       35735.00       189.0370    
   179.0000       34335.00       185.2971    
   180.0000       37417.00       193.4347    
   181.0000       36319.00       190.5754    
   182.0000       37544.00       193.7627    
   183.0000       37002.00       192.3590    
   184.0000       36803.00       191.8411    
   185.0000       37017.00       192.3980    
   186.0000       36151.00       190.1342    
   187.0000       35111.00       187.3793    
   188.0000       34071.00       184.5833    
   189.0000       35404.00       188.1595    
   190.0000       33041.00       181.7718    
   191.0000       32433.00       180.0916    
   192.0000       32552.00       180.4217    
   193.0000       31003.00       176.0767    
   194.0000       31347.00       177.0508    
   195.0000       30745.00       175.3425    
   196.0000       30698.00       175.2085    
   197.0000       30643.00       175.0514    
   198.0000       30293.00       174.0488    
   199.0000       30428.00       174.4362    
   200.0000       27813.00       166.7723    
   201.0000       27905.00       167.0479    
   202.0000       29324.00       171.2425    
   203.0000       29197.00       170.8713    
   204.0000       28792.00       169.6821    
   205.0000       28601.00       169.1183    
   206.0000       28685.00       169.3665    
   207.0000       29114.00       170.6283    
   208.0000       28343.00       168.3538    
   209.0000       29549.00       171.8982    
   210.0000       27231.00       165.0182    
   211.0000       27549.00       165.9789    
   212.0000       29991.00       173.1791    
   213.0000       28319.00       168.2825    
   214.0000       28754.00       169.5700    
   215.0000       27334.00       165.3300    
   216.0000       28791.00       169.6791    
   217.0000       28743.00       169.5376    
   218.0000       27803.00       166.7423    
   219.0000       26440.00       162.6038    
   220.0000       30147.00       173.6289    
   221.0000       27775.00       166.6583    
   222.0000       28901.00       170.0029    
   223.0000       28403.00       168.5319    
   224.0000       28712.00       169.4462    
   225.0000       28232.00       168.0238    
   226.0000       28779.00       169.6437    
   227.0000       29034.00       170.3937    
   228.0000       28513.00       168.8579    
   229.0000       30165.00       173.6807    
   230.0000       28081.00       167.5739    
   231.0000       27830.00       166.8233    
   232.0000       28915.00       170.0441    
   233.0000       28703.00       169.4196    
   234.0000       28738.00       169.5229    
   235.0000       28261.00       168.1101    
   236.0000       29151.00       170.7366    
   237.0000       28445.00       168.6564    
   238.0000       28378.00       168.4577    
   239.0000       25859.00       160.8073    
   240.0000       30158.00       173.6606    
   241.0000       29025.00       170.3672    
   242.0000       30751.00       175.3596    
   243.0000       29097.00       170.5784    
   244.0000       29601.00       172.0494    
   245.0000       30789.00       175.4679    
   246.0000       30321.00       174.1293    
   247.0000       30387.00       174.3187    
   248.0000       29496.00       171.7440    
   249.0000       31327.00       176.9944    
   250.0000       29748.00       172.4761    
   251.0000       29563.00       171.9389    
   252.0000       31439.00       177.3105    
   253.0000       30289.00       174.0374    
   254.0000       31028.00       176.1477    
   255.0000       30050.00       173.3494    
   256.0000       31402.00       177.2061    
   257.0000       30752.00       175.3625    
   258.0000       29669.00       172.2469    
   259.0000       28094.00       167.6127    
   260.0000       32344.00       179.8444    
   261.0000       31891.00       178.5805    
   262.0000       31700.00       178.0449    
   263.0000       31233.00       176.7286    
   264.0000       32117.00       179.2122    
   265.0000       32130.00       179.2484    
   266.0000       32762.00       181.0028    
   267.0000       33565.00       183.2075    
   268.0000       32792.00       181.0856    
   269.0000       34094.00       184.6456    
   270.0000       31958.00       178.7680    
   271.0000       31469.00       177.3950    
   272.0000       32874.00       181.3119    
   273.0000       32681.00       180.7789    
   274.0000       32447.00       180.1305    
   275.0000       31567.00       177.6711    
   276.0000       33357.00       182.6390    
   277.0000       32389.00       179.9694    
   278.0000       30844.00       175.6246    
   279.0000       27326.00       165.3058    
   280.0000       33116.00       181.9780    
   281.0000       32075.00       179.0949    
   282.0000       32246.00       179.5717    
   283.0000       32102.00       179.1703    
   284.0000       32125.00       179.2345    
   285.0000       31947.00       178.7372    
   286.0000       32436.00       180.1000    
   287.0000       32413.00       180.0361    
   288.0000       31370.00       177.1158    
   289.0000       33408.00       182.7785    
   290.0000       31357.00       177.0791    
   291.0000       31197.00       176.6267    
   292.0000       32247.00       179.5745    
   293.0000       31064.00       176.2498    
   294.0000       31464.00       177.3810    
   295.0000       31116.00       176.3973    
   296.0000       31878.00       178.5441    
   297.0000       31081.00       176.2980    
   298.0000       29887.00       172.8786    
   299.0000       30460.00       174.5279    
   300.0000       32388.00       179.9667    
   301.0000       30905.00       175.7982    
   302.0000       31804.00       178.3368    
   303.0000       31302.00       176.9237    
   304.0000       30984.00       176.0227    
   305.0000       31689.00       178.0140    
   306.0000       31736.00       178.1460    
   307.0000       30930.00       175.8693    
   308.0000       30466.00       174.5451    
   309.0000       32837.00       181.2098    
   310.0000       30501.00       174.6454    
   311.0000       31230.00       176.7201    
   312.0000       32099.00       179.1619    
   313.0000       30744.00       175.3397    
   314.0000       31322.00       176.9802    
   315.0000       30505.00       174.6568    
   316.0000       31141.00       176.4681    
   317.0000       31352.00       177.0650    
   318.0000       30259.00       173.9511    
   319.0000       28789.00       169.6732    
   320.0000       28647.00       169.2542    
   321.0000       30440.00       174.4706    
   322.0000       31630.00       177.8483    
   323.0000       31030.00       176.1533    
   324.0000       30836.00       175.6018    
   325.0000       30758.00       175.3796    
   326.0000       30525.00       174.7141    
   327.0000       30335.00       174.1695    
   328.0000       29265.00       171.0702    
   329.0000       31416.00       177.2456    
   330.0000       29151.00       170.7366    
   331.0000       29109.00       170.6136    
   332.0000       30471.00       174.5594    
   333.0000       28949.00       170.1441    
   334.0000       29476.00       171.6858    
   335.0000       28878.00       169.9353    
   336.0000       29581.00       171.9913    
   337.0000       29324.00       171.2425    
   338.0000       28761.00       169.5907    
   339.0000       29007.00       170.3144    
   340.0000       30804.00       175.5107    
   341.0000       29252.00       171.0322    
   342.0000       30194.00       173.7642    
   343.0000       30179.00       173.7210    
   344.0000       30873.00       175.7071    
   345.0000       31218.00       176.6862    
   346.0000       30386.00       174.3158    
   347.0000       29760.00       172.5109    
   348.0000       30078.00       173.4301    
   349.0000       31276.00       176.8502    
   350.0000       29137.00       170.6956    
   351.0000       29609.00       172.0727    
   352.0000       30221.00       173.8419    
   353.0000       29056.00       170.4582    
   354.0000       29637.00       172.1540    
   355.0000       29315.00       171.2162    
   356.0000       30893.00       175.7641    
   357.0000       29979.00       173.1445    
   358.0000       29912.00       172.9509    
   359.0000       30435.00       174.4563    
   360.0000       30784.00       175.4537    
   361.0000       28960.00       170.1764    
   362.0000       30425.00       174.4276    
   363.0000       29924.00       172.9855    
   364.0000       30030.00       173.2917    
   365.0000       30030.00       173.2917    
   366.0000       30031.00       173.2945    
   367.0000       30557.00       174.8056    
   368.0000       29418.00       171.5168    
   369.0000       31000.00       176.0682    
   370.0000       28416.00       168.5705    
   371.0000       28307.00       168.2468    
   372.0000       31007.00       176.0880    
   373.0000       29095.00       170.5726    
   374.0000       29667.00       172.2411    
   375.0000       29024.00       170.3643    
   376.0000       30103.00       173.5022    
   377.0000       29896.00       172.9046    
   378.0000       29276.00       171.1023    
   379.0000       28069.00       167.5381    
   380.0000       30866.00       175.6872    
   381.0000       27096.00       164.6086    
   382.0000       29023.00       170.3614    
   383.0000       29433.00       171.5605    
   384.0000       29917.00       172.9653    
   385.0000       30044.00       173.3320    
   386.0000       30358.00       174.2355    
   387.0000       30762.00       175.3910    
   388.0000       29313.00       171.2104    
   389.0000       31149.00       176.4908    
   390.0000       29458.00       171.6333    
   391.0000       29775.00       172.5543    
   392.0000       30400.00       174.3560    
   393.0000       29122.00       170.6517    
   394.0000       30419.00       174.4104    
   395.0000       29809.00       172.6528    
   396.0000       30679.00       175.1542    
   397.0000       30491.00       174.6167    
   398.0000       30202.00       173.7872    
   399.0000       30361.00       174.2441    
   400.0000       30522.00       174.7055    
   401.0000       30400.00       174.3560    
   402.0000       30692.00       175.1913    
   403.0000       30310.00       174.0977    
   404.0000       30726.00       175.2883    
   405.0000       31483.00       177.4345    
   406.0000       30810.00       175.5278    
   407.0000       30137.00       173.6001    
   408.0000       30150.00       173.6376    
   409.0000       31121.00       176.4115    
   410.0000       28911.00       170.0323    
   411.0000       30151.00       173.6404    
   412.0000       31197.00       176.6267    
   413.0000       30090.00       173.4647    
   414.0000       31156.00       176.5106    
   415.0000       30070.00       173.4070    
   416.0000       31156.00       176.5106    
   417.0000       30734.00       175.3112    
   418.0000       29476.00       171.6858    
   419.0000       28214.00       167.9702    
   420.0000       31433.00       177.2935    
   421.0000       30557.00       174.8056    
   422.0000       32535.00       180.3746    
   423.0000       31721.00       178.1039    
   424.0000       30947.00       175.9176    
   425.0000       31655.00       177.9185    
   426.0000       31849.00       178.4629    
   427.0000       32107.00       179.1843    
   428.0000       31092.00       176.3292    
   429.0000       32836.00       181.2071    
   430.0000       30532.00       174.7341    
   431.0000       30809.00       175.5249    
   432.0000       32213.00       179.4798    
   433.0000       31284.00       176.8728    
   434.0000       31798.00       178.3199    
   435.0000       31052.00       176.2158    
   436.0000       31226.00       176.7088    
   437.0000       31979.00       178.8267    
   438.0000       31785.00       178.2835    
   439.0000       30620.00       174.9857    
   440.0000       32732.00       180.9199    
   441.0000       31673.00       177.9691    
   442.0000       31458.00       177.3640    
   443.0000       30654.00       175.0828    
   444.0000       31050.00       176.2101    
   445.0000       31735.00       178.1432    
   446.0000       31666.00       177.9494    
   447.0000       31302.00       176.9237    
   448.0000       30963.00       175.9631    
   449.0000       33317.00       182.5294    
   450.0000       30983.00       176.0199    
   451.0000       30717.00       175.2627    
   452.0000       31687.00       178.0084    
   453.0000       31333.00       177.0113    
   454.0000       31183.00       176.5871    
   455.0000       30705.00       175.2284    
   456.0000       32125.00       179.2345    
   457.0000       30984.00       176.0227    
   458.0000       30954.00       175.9375    
   459.0000       29503.00       171.7644    
   460.0000       35881.00       189.4228    
   461.0000       30659.00       175.0971    
   462.0000       31019.00       176.1221    
   463.0000       31740.00       178.1572    
   464.0000       31748.00       178.1797    
   465.0000       31111.00       176.3831    
   466.0000       31436.00       177.3020    
   467.0000       31217.00       176.6833    
   468.0000       30737.00       175.3197    
   469.0000       32157.00       179.3237    
   470.0000       31083.00       176.3037    
   471.0000       30202.00       173.7872    
   472.0000       30391.00       174.3301    
   473.0000       30049.00       173.3465    
   474.0000       30270.00       173.9828    
   475.0000       29760.00       172.5109    
   476.0000       31777.00       178.2610    
   477.0000       30407.00       174.3760    
   478.0000       29949.00       173.0578    
   479.0000       31501.00       177.4852    
   480.0000       27853.00       166.8922    
   481.0000       30357.00       174.2326    
   482.0000       31161.00       176.5248    
   483.0000       29862.00       172.8062    
   484.0000       29658.00       172.2150    
   485.0000       29502.00       171.7615    
   486.0000       30804.00       175.5107    
   487.0000       30468.00       174.5509    
   488.0000       29725.00       172.4094    
   489.0000       32016.00       178.9302    
   490.0000       29483.00       171.7061    
   491.0000       29131.00       170.6781    
   492.0000       30726.00       175.2883    
   493.0000       29312.00       171.2075    
   494.0000       30431.00       174.4448    
   495.0000       29630.00       172.1337    
   496.0000       30606.00       174.9457    
   497.0000       30503.00       174.6511    
   498.0000       30087.00       173.4560    
   499.0000       29443.00       171.5896    
   500.0000       29978.00       173.1416    
   501.0000       29528.00       171.8371    
   502.0000       29717.00       172.3862    
   503.0000       29282.00       171.1198    
   504.0000       29717.00       172.3862    
   505.0000       30685.00       175.1713    
   506.0000       30566.00       174.8313    
   507.0000       30507.00       174.6625    
   508.0000       29239.00       170.9942    
   509.0000       30905.00       175.7982    
   510.0000       28579.00       169.0533    
   511.0000       29906.00       172.9335    
   512.0000       30085.00       173.4503    
   513.0000       29181.00       170.8245    
   514.0000       29737.00       172.4442    
   515.0000       29560.00       171.9302    
   516.0000       30682.00       175.1628    
   517.0000       30457.00       174.5193    
   518.0000       30069.00       173.4042    
   519.0000       30177.00       173.7153    
   520.0000       32083.00       179.1173    
   521.0000       28921.00       170.0618    
   522.0000       29739.00       172.4500    
   523.0000       29877.00       172.8496    
   524.0000       29949.00       173.0578    
   525.0000       29799.00       172.6239    
   526.0000       30400.00       174.3560    
   527.0000       30858.00       175.6645    
   528.0000       28787.00       169.6673    
   529.0000       31534.00       177.5782    
   530.0000       29471.00       171.6712    
   531.0000       29739.00       172.4500    
   532.0000       30493.00       174.6225    
   533.0000       29926.00       172.9913    
   534.0000       29954.00       173.0722    
   535.0000       28679.00       169.3488    
   536.0000       31576.00       177.6964    
   537.0000       30480.00       174.5852    
   538.0000       29814.00       172.6673    
   539.0000       29418.00       171.5168    
   540.0000       30502.00       174.6482    
   541.0000       29146.00       170.7220    
   542.0000       30060.00       173.3782    
   543.0000       29848.00       172.7657    
   544.0000       30267.00       173.9741    
   545.0000       30734.00       175.3112    
   546.0000       31245.00       176.7626    
   547.0000       31032.00       176.1590    
   548.0000       30085.00       173.4503    
   549.0000       31960.00       178.7736    
   550.0000       30237.00       173.8879    
   551.0000       29806.00       172.6441    
   552.0000       30789.00       175.4679    
   553.0000       30378.00       174.2929    
   554.0000       31045.00       176.1959    
   555.0000       29974.00       173.1300    
   556.0000       30888.00       175.7498    
   557.0000       31105.00       176.3661    
   558.0000       29782.00       172.5746    
   559.0000       27897.00       167.0240    
   560.0000       29859.00       172.7976    
   561.0000       29979.00       173.1445    
   562.0000       30084.00       173.4474    
   563.0000       29783.00       172.5775    
   564.0000       30741.00       175.3311    
   565.0000       31021.00       176.1278    
   566.0000       31465.00       177.3838    
   567.0000       30676.00       175.1457    
   568.0000       29145.00       170.7191    
   569.0000       31723.00       178.1095    
   570.0000       29345.00       171.3038    
   571.0000       28747.00       169.5494    
   572.0000       31070.00       176.2668    
   573.0000       29962.00       173.0954    
   574.0000       30347.00       174.2039    
   575.0000       29392.00       171.4409    
   576.0000       29974.00       173.1300    
   577.0000       30157.00       173.6577    
   578.0000       29390.00       171.4351    
   579.0000       25647.00       160.1468    
   580.0000       29291.00       171.1461    
   581.0000       29353.00       171.3272    
   582.0000       30059.00       173.3753    
   583.0000       29673.00       172.2585    
   584.0000       30134.00       173.5915    
   585.0000       30282.00       174.0172    
   586.0000       29328.00       171.2542    
   587.0000       30028.00       173.2859    
   588.0000       28911.00       170.0323    
   589.0000       30788.00       175.4651    
   590.0000       28130.00       167.7200    
   591.0000       27604.00       166.1445    
   592.0000       29236.00       170.9854    
   593.0000       27330.00       165.3179    
   594.0000       28117.00       167.6812    
   595.0000       28408.00       168.5467    
   596.0000       28662.00       169.2986    
   597.0000       26949.00       164.1615    
   598.0000       27624.00       166.2047    
   599.0000       26280.00       162.1111    
   600.0000       28725.00       169.4845    
   601.0000       27009.00       164.3441    
   602.0000       27467.00       165.7317    
   603.0000       27938.00       167.1466    
   604.0000       27951.00       167.1855    
   605.0000       27595.00       166.1174    
   606.0000       27042.00       164.4445    
   607.0000       27032.00       164.4141    
   608.0000       27326.00       165.3058    
   609.0000       28155.00       167.7945    
   610.0000       26292.00       162.1481    
   611.0000       26455.00       162.6499    
   612.0000       27246.00       165.0636    
   613.0000       26085.00       161.5085    
   614.0000       26296.00       162.1604    
   615.0000       25759.00       160.4961    
   616.0000       26533.00       162.8895    
   617.0000       26569.00       163.0000    
   618.0000       31248.00       176.7710    
   619.0000       31082.00       176.3009    
   620.0000       37571.00       193.8324    
   621.0000       31116.00       176.3973    
   622.0000       31939.00       178.7149    
   623.0000       31980.00       178.8295    
   624.0000       31378.00       177.1384    
   625.0000       32144.00       179.2875    
   626.0000       31597.00       177.7554    
   627.0000       31536.00       177.5838    
   628.0000       30645.00       175.0571    
   629.0000       32096.00       179.1536    
   630.0000       29937.00       173.0231    
   631.0000       29497.00       171.7469    
   632.0000       31285.00       176.8757    
   633.0000       29685.00       172.2934    
   634.0000       30450.00       174.4993    
   635.0000       29735.00       172.4384    
   636.0000       30494.00       174.6253    
   637.0000       30638.00       175.0371    
   638.0000       30225.00       173.8534    
   639.0000       30049.00       173.3465    
