sample v-GeO2 700K                                           19-11-07  2000.000K
                                                                                
  XO,DX,Lambda :   0.0000000E+00   1.000000       0.0
  0.0000000E+00   12241.00       110.6391    
   1.000000       1408.000       37.52333    
   2.000000       1698.000       41.20679    
   3.000000       2029.000       45.04442    
   4.000000       2912.000       53.96295    
   5.000000       3881.000       62.29767    
   6.000000       4583.000       67.69786    
   7.000000       5441.000       73.76314    
   8.000000       5855.000       76.51797    
   9.000000       6086.000       78.01282    
   10.00000       5495.000       74.12827    
   11.00000       5532.000       74.37742    
   12.00000       4976.000       70.54077    
   13.00000       4460.000       66.78323    
   14.00000       4078.000       63.85922    
   15.00000       3927.000       62.66578    
   16.00000       4209.000       64.87681    
   17.00000       4510.000       67.15653    
   18.00000       5155.000       71.79833    
   19.00000       12163.00       110.2860    
   20.00000       6137.000       78.33900    
   21.00000       6687.000       81.77408    
   22.00000       7135.000       84.46893    
   23.00000       8211.000       90.61457    
   24.00000       24645.00       156.9873    
   25.00000       45321.00       212.8873    
   26.00000       50052.00       223.7230    
   27.00000       53424.00       231.1363    
   28.00000       54640.00       233.7520    
   29.00000       53484.00       231.2661    
   30.00000       47412.00       217.7430    
   31.00000       47672.00       218.3392    
   32.00000       53223.00       230.7011    
   33.00000       56983.00       238.7111    
   34.00000       56098.00       236.8502    
   35.00000       54332.00       233.0923    
   36.00000       60001.00       244.9510    
   37.00000       58935.00       242.7653    
   38.00000       56736.00       238.1932    
   39.00000       52956.00       230.1217    
   40.00000       61305.00       247.5985    
   41.00000       58737.00       242.3572    
   42.00000       60067.00       245.0857    
   43.00000       61260.00       247.5076    
   44.00000       63386.00       251.7658    
   45.00000       63976.00       252.9348    
   46.00000       62790.00       250.5793    
   47.00000       62729.00       250.4576    
   48.00000       62298.00       249.5957    
   49.00000       66553.00       257.9787    
   50.00000       60691.00       246.3554    
   51.00000       64222.00       253.4206    
   52.00000       72203.00       268.7061    
   53.00000       70583.00       265.6746    
   54.00000       71896.00       268.1343    
   55.00000       73846.00       271.7462    
   56.00000       74949.00       273.7682    
   57.00000       76260.00       276.1521    
   58.00000       77295.00       278.0198    
   59.00000       68943.00       262.5700    
   60.00000       84397.00       290.5116    
   61.00000       85994.00       293.2473    
   62.00000       93274.00       305.4079    
   63.00000       93863.00       306.3707    
   64.00000       94383.00       307.2182    
   65.00000       96453.00       310.5688    
   66.00000       95714.00       309.3768    
   67.00000       92893.00       304.7835    
   68.00000       90882.00       301.4664    
   69.00000       98475.00       313.8073    
   70.00000       88445.00       297.3970    
   71.00000       85422.00       292.2704    
   72.00000       86139.00       293.4945    
   73.00000       84018.00       289.8586    
   74.00000       86946.00       294.8661    
   75.00000       81356.00       285.2297    
   76.00000       81361.00       285.2385    
