sample v-GeO2 1400K                                          25-11-07   200.000K
                                                                                
  XO,DX,Lambda :   0.0000000E+00   1.000000       0.0
   619.0000       7406.000       86.05812    
   620.0000       8947.000       94.58858    
   621.0000       7282.000       85.33463    
   622.0000       7538.000       86.82166    
   623.0000       7514.000       86.68333    
   624.0000       7227.000       85.01176    
   625.0000       7422.000       86.15103    
   626.0000       7198.000       84.84103    
   627.0000       7501.000       86.60831    
   628.0000       7076.000       84.11897    
   629.0000       7498.000       86.59100    
   630.0000       6706.000       81.89017    
   631.0000       6964.000       83.45058    
   632.0000       7532.000       86.78709    
   633.0000       7087.000       84.18432    
   634.0000       7074.000       84.10707    
   635.0000       7173.000       84.69357    
   636.0000       7297.000       85.42248    
   637.0000       7289.000       85.37564    
   638.0000       6990.000       83.60622    
   639.0000       7094.000       84.22588    
