 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   3.47893 ,    -0.753743487967240E+00 ,    -0.234935868234266E+00 ,     0.240785664371535E-01 , 
   3.50835 ,    -0.730401716587497E+00 ,    -0.206611281504655E+00 ,    -0.373344999574421E-02 , 
   3.53777 ,    -0.701683316813358E+00 ,    -0.179073108805506E+00 ,    -0.297389721361867E-01 , 
   3.56717 ,    -0.667899492427085E+00 ,    -0.152260871279518E+00 ,    -0.539444961954330E-01 , 
   3.59656 ,    -0.629390993356458E+00 ,    -0.126109700452225E+00 ,    -0.763740139522095E-01 , 
   3.62593 ,    -0.586526012507861E+00 ,    -0.100551197152317E+00 ,    -0.970630689479861E-01 , 
   3.65530 ,    -0.539697977905339E+00 ,    -0.755142039743573E-01 ,    -0.116053217567063E+00 , 
   3.68466 ,    -0.489323215004615E+00 ,    -0.509255363696463E-01 ,    -0.133387075359118E+00 , 
   3.71400 ,    -0.435838457452438E+00 ,    -0.267107168397508E-01 ,    -0.149104098050544E+00 , 
   3.74334 ,    -0.379698189381627E+00 ,    -0.279475364075770E-02 ,    -0.163237212071319E+00 , 
   3.77266 ,    -0.321371808309876E+00 ,     0.208969999005076E-01 ,    -0.175810372384280E+00 , 
   3.80197 ,    -0.261340604552778E+00 ,     0.444378766114859E-01 ,    -0.186837087267148E+00 , 
   3.83127 ,    -0.200094560458005E+00 ,     0.678987972365705E-01 ,    -0.196319911779461E+00 , 
   3.86056 ,    -0.138128980400018E+00 ,     0.913470327562896E-01 ,    -0.204250875210588E+00 , 
   3.88983 ,    -0.759409700318501E-01 ,     0.114844828037365E+00 ,    -0.210612774023795E+00 , 
   3.91910 ,    -0.140257904766495E-01 ,     0.138447898612210E+00 ,    -0.215381231731413E+00 , 
   3.94835 ,     0.471268803105361E-01 ,     0.162203823211542E+00 ,    -0.218527401646429E+00 , 
   3.97759 ,     0.107036741104270E+00 ,     0.186150364846545E+00 ,    -0.220021168264557E+00 , 
   4.00682 ,     0.165236673373406E+00 ,     0.210313762333254E+00 ,    -0.219834688646706E+00 , 
   4.03603 ,     0.221276513721109E+00 ,     0.234707041791210E+00 ,    -0.217946106894104E+00 , 
   4.06524 ,     0.274726744765123E+00 ,     0.259328403506827E+00 ,    -0.214343272723061E+00 , 
   4.09443 ,     0.325182055659034E+00 ,     0.284159743371575E+00 ,    -0.209027299130069E+00 , 
   4.12361 ,     0.372264724028482E+00 ,     0.309165369703258E+00 ,    -0.202015803867726E+00 , 
   4.15277 ,     0.415627772953040E+00 ,     0.334290975531691E+00 ,    -0.193345694422685E+00 , 
   4.18193 ,     0.454957859669397E+00 ,     0.359462923357840E+00 ,    -0.183075375732743E+00 , 
   4.21107 ,     0.489977856772069E+00 ,     0.384587894039296E+00 ,    -0.171286283201893E+00 , 
   4.24019 ,     0.520449091681662E+00 ,     0.409552943956302E+00 ,    -0.158083669767223E+00 , 
   4.26931 ,     0.546173215853246E+00 ,     0.434226005186915E+00 ,    -0.143596603867040E+00 , 
   4.29841 ,     0.566993681409786E+00 ,     0.458456852349229E+00 ,    -0.127977164146574E+00 , 
   4.32750 ,     0.582796809402681E+00 ,     0.482078547391577E+00 ,    -0.111398845605870E+00 , 
   4.35658 ,     0.593512440520363E+00 ,     0.504909360312485E+00 ,    -0.940542196653347E-01 , 
   4.38564 ,     0.599114165592375E+00 ,     0.526755149987261E+00 ,    -0.761519163834349E-01 , 
   4.41469 ,     0.599619139492767E+00 ,     0.547412175403268E+00 ,    -0.579130199852308E-01 , 
   4.44372 ,     0.595087487876580E+00 ,     0.566670294101631E+00 ,    -0.395669882442549E-01 , 
   4.47275 ,     0.585621321456681E+00 ,     0.584316491920720E+00 ,    -0.213472215347407E-01 , 
   4.50175 ,     0.571363377145027E+00 ,     0.600138676645372E+00 ,    -0.348641811965266E-02 , 
   4.53075 ,     0.552495309273351E+00 ,     0.613929658258587E+00 ,     0.137881417925539E-01 , 
   4.55973 ,     0.529235657236989E+00 ,     0.625491230496404E+00 ,     0.302592395922883E-01 , 
   4.58870 ,     0.501837518266262E+00 ,     0.634638262591845E+00 ,     0.457241494822556E-01 , 
   4.61765 ,     0.470585955647061E+00 ,     0.641202706665424E+00 ,     0.599987256888841E-01 , 
   4.64659 ,     0.435795173636341E+00 ,     0.645037425312918E+00 ,     0.729210264468766E-01 , 
