 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   0.46825 ,     0.414875887961351E+00 ,    -0.446394595343729E+00 ,    -0.211820417685613E+00 , 
   0.49828 ,     0.742185651494052E+00 ,    -0.446897632716757E+00 ,    -0.161761735443854E-01 , 
   0.52832 ,     0.678427095003208E+00 ,    -0.393717744350151E+00 ,     0.773814251784342E-01 , 
   0.55835 ,     0.306578085627124E+00 ,    -0.302706861643077E+00 ,     0.794665442373084E-01 , 
   0.58838 ,    -0.248016401995424E+00 ,    -0.193869804073935E+00 ,     0.102691820760181E-01 , 
   0.61841 ,    -0.846108744720852E+00 ,    -0.867758185025533E-01 ,    -0.105942154658621E+00 , 
   0.64843 ,    -0.136268268194929E+01 ,     0.341528426839187E-02 ,    -0.245896801820411E+00 , 
   0.67846 ,    -0.170946816689089E+01 ,     0.685304735168147E-01 ,    -0.391024470942298E+00 , 
   0.70848 ,    -0.184798605625226E+01 ,     0.108123165056799E+00 ,    -0.529256676612766E+00 , 
   0.73850 ,    -0.179136253090896E+01 ,     0.128351121936505E+00 ,    -0.654892858915971E+00 , 
   0.76852 ,    -0.159546042714258E+01 ,     0.139372409636964E+00 ,    -0.766942926865903E+00 , 
   0.79854 ,    -0.134193942681880E+01 ,     0.151945942603457E+00 ,    -0.866660683131003E+00 , 
   0.82855 ,    -0.111728873298336E+01 ,     0.174071304753241E+00 ,    -0.955085070950334E+00 , 
   0.85856 ,    -0.992425891115343E+00 ,     0.208465516166022E+00 ,    -0.103130090672757E+01 , 
   0.88857 ,    -0.100706020395259E+01 ,     0.251465130934440E+00 ,    -0.109185871752012E+01 , 
   0.91857 ,    -0.116180483961190E+01 ,     0.293609224338520E+00 ,    -0.113143197616403E+01 , 
   0.94858 ,    -0.141927106573657E+01 ,     0.321776088902656E+00 ,    -0.114443360938862E+01 , 
   0.97858 ,    -0.171346773360781E+01 ,     0.322396423143344E+00 ,    -0.112705027252788E+01 , 
   1.00857 ,    -0.196515065388235E+01 ,     0.285022622943668E+00 ,    -0.107904415625316E+01 , 
   1.03857 ,    -0.209964722370740E+01 ,     0.205447845325633E+00 ,    -0.100473961500835E+01 , 
   1.06856 ,    -0.206332196047940E+01 ,     0.876563119886209E-01 ,    -0.912833562112585E+00 , 
   1.09855 ,    -0.183528696518508E+01 ,    -0.558723489111664E-01 ,    -0.814985171098069E+00 , 
   1.12853 ,    -0.143207348265632E+01 ,    -0.205639125019403E+00 ,    -0.723470846878630E+00 , 
   1.15851 ,    -0.904511518004179E+00 ,    -0.338144689048130E+00 ,    -0.648451557842469E+00 , 
   1.18849 ,    -0.327685043608530E+00 ,    -0.429891168807797E+00 ,    -0.595526214535658E+00 , 
   1.21846 ,     0.213792205550897E+00 ,    -0.461598420479941E+00 ,    -0.564204776271251E+00 , 
   1.24843 ,     0.642070246552729E+00 ,    -0.421815722519286E+00 ,    -0.547736472237650E+00 , 
   1.27840 ,     0.900616452838993E+00 ,    -0.309224769645217E+00 ,    -0.534418236916543E+00 , 
   1.30836 ,     0.964198586262882E+00 ,    -0.133185382676871E+00 ,    -0.510159227543630E+00 , 
   1.33832 ,     0.842496284023841E+00 ,     0.875821361614623E-01 ,    -0.461771567751653E+00 , 
   1.36827 ,     0.576887805680946E+00 ,     0.327924948822376E+00 ,    -0.380267775867056E+00 , 
   1.39822 ,     0.231337338015445E+00 ,     0.560239513625860E+00 ,    -0.263417463507936E+00 , 
   1.42817 ,    -0.120563284739437E+00 ,     0.758762817255228E+00 ,    -0.116958360182435E+00 , 
   1.45811 ,    -0.409682820567649E+00 ,     0.903390536945185E+00 ,     0.458610122263125E-01 , 
   1.48805 ,    -0.583769792957893E+00 ,     0.982355338163115E+00 ,     0.206370111640957E+00 , 
   1.51798 ,    -0.615886775924923E+00 ,     0.993340250279977E+00 ,     0.343802880691908E+00 , 
   1.54791 ,    -0.507466821380268E+00 ,     0.942917578363644E+00 ,     0.439193699230945E+00 , 
   1.57783 ,    -0.285750920585625E+00 ,     0.844527512191075E+00 ,     0.479043147694280E+00 , 
   1.60775 ,     0.350069216075622E-02 ,     0.715477393691735E+00 ,     0.457994782149119E+00 , 
   1.63766 ,     0.306245171566309E+00 ,     0.573601227357091E+00 ,     0.379967928390483E+00 , 
   1.66757 ,     0.571093789868698E+00 ,     0.434242086455278E+00 ,     0.257513302750141E+00 , 
   1.69747 ,     0.758719601342519E+00 ,     0.308108942991218E+00 ,     0.109527695049266E+00 , 
   1.72737 ,     0.847981259553297E+00 ,     0.200342983979963E+00 ,    -0.421989124268983E-01 , 
   1.75726 ,     0.837812714163211E+00 ,     0.110856104453061E+00 ,    -0.176897345813244E+00 , 
   1.78715 ,     0.744875629412122E+00 ,     0.357350327520196E-01 ,    -0.278406985669721E+00 , 
   1.81703 ,     0.597854117545828E+00 ,    -0.307055272135447E-01 ,    -0.337735414174003E+00 , 
   1.84691 ,     0.429907917698466E+00 ,    -0.937468503924376E-01 ,    -0.354118270607381E+00 , 
   1.87678 ,     0.271070853679066E+00 ,    -0.156483668549810E+00 ,    -0.334429961418995E+00 , 
   1.90664 ,     0.142251030063380E+00 ,    -0.218830050764699E+00 ,    -0.291139509357661E+00 , 
   1.93650 ,     0.520100802488462E-01 ,    -0.277506006285320E+00 ,    -0.239297272136664E+00 , 
   1.96636 ,    -0.340490725215430E-02 ,    -0.326960635651851E+00 ,    -0.193217409571912E+00 , 
   1.99620 ,    -0.370654750483777E-01 ,    -0.360970017929587E+00 ,    -0.163553714425344E+00 , 
   2.02604 ,    -0.663416899403801E-01 ,    -0.374496321603591E+00 ,    -0.155351176348028E+00 , 
   2.05588 ,    -0.107200598362348E+00 ,    -0.365340341434492E+00 ,    -0.167422647911460E+00 , 
   2.08571 ,    -0.169244879975830E+00 ,    -0.335172348085893E+00 ,    -0.193103601973504E+00 , 
   2.11553 ,    -0.252666836136112E+00 ,    -0.289671929272086E+00 ,    -0.222144088617132E+00 , 
   2.14535 ,    -0.347791214680835E+00 ,    -0.237712646556784E+00 ,    -0.243268303081750E+00 , 
   2.17516 ,    -0.437246911353570E+00 ,    -0.189745862613022E+00 ,    -0.246814704448379E+00 , 
   2.20496 ,    -0.500189459389360E+00 ,    -0.155721933248601E+00 ,    -0.226883469100950E+00 , 
   2.23476 ,    -0.517531225724869E+00 ,    -0.142996260086103E+00 ,    -0.182554086566851E+00 , 
   2.26455 ,    -0.476922991698839E+00 ,    -0.154679222276535E+00 ,    -0.117958978650018E+00 , 
   2.29433 ,    -0.376308415381759E+00 ,    -0.188800796060845E+00 ,    -0.412567981805624E-01 , 
   2.32410 ,    -0.225215329280858E+00 ,    -0.238492141171547E+00 ,     0.372158629099485E-01 , 
   2.35387 ,    -0.434709247489394E-01 ,    -0.293173908235752E+00 ,     0.107172981171207E+00 , 
   2.38363 ,     0.142389540016389E+00 ,    -0.340529791916396E+00 ,     0.160487796384215E+00 , 
   2.41339 ,     0.304239315618735E+00 ,    -0.368878476019542E+00 ,     0.192734378010447E+00 , 
   2.44313 ,     0.417891322263611E+00 ,    -0.369472034622768E+00 ,     0.203861570786329E+00 , 
   2.47287 ,     0.467853640680471E+00 ,    -0.338261316924710E+00 ,     0.197902857443672E+00 , 
   2.50260 ,     0.450300806699178E+00 ,    -0.276775552248314E+00 ,     0.181839429640090E+00 , 
   2.53233 ,     0.373649472321193E+00 ,    -0.191941520861022E+00 ,     0.163910114504601E+00 , 
   2.56205 ,     0.256648019160131E+00 ,    -0.948798266733518E-01 ,     0.151764335907353E+00 , 
   2.59175 ,     0.124418973716032E+00 ,     0.108172432060323E-02 ,     0.150864710857751E+00 , 
   2.62145 ,     0.331641166819869E-02 ,     0.827859947467465E-01 ,     0.163467116353307E+00 , 
   2.65115 ,    -0.843100748777550E-01 ,     0.139553140175805E+00 ,     0.188360468108022E+00 , 
   2.68083 ,    -0.124361563455589E+00 ,     0.164976300587773E+00 ,     0.221371838813487E+00 , 
   2.71051 ,    -0.113400247856911E+00 ,     0.157876623759472E+00 ,     0.256475524839040E+00 , 
   2.74018 ,    -0.587873931988735E-01 ,     0.122260842738039E+00 ,     0.287223417731727E+00 , 
   2.76984 ,     0.233992909381158E-01 ,     0.663242000932383E-01 ,     0.308162513549453E+00 , 
   2.79949 ,     0.112154959475324E+00 ,     0.726804648225752E-03 ,     0.315930726115705E+00 , 
   2.82913 ,     0.186191375895209E+00 ,    -0.634943762215733E-01 ,     0.309814025379631E+00 , 
   2.85876 ,     0.228435496034983E+00 ,    -0.116958203071540E+00 ,     0.291681804707352E+00 , 
   2.88839 ,     0.229451359603880E+00 ,    -0.153525326335227E+00 ,     0.265360914199422E+00 , 
   2.91801 ,     0.189115042865916E+00 ,    -0.171151475598158E+00 ,     0.235629408036129E+00 , 
   2.94761 ,     0.116264576257387E+00 ,    -0.171880736407851E+00 ,     0.207083267964501E+00 , 
   2.97721 ,     0.264819937847644E-01 ,    -0.161029190961517E+00 ,     0.183140093735566E+00 , 
   3.00680 ,    -0.614504583429396E-01 ,    -0.145769353316954E+00 ,     0.165394495068947E+00 , 
   3.03638 ,    -0.129622642697028E+00 ,    -0.133436362677950E+00 ,     0.153445564303265E+00 , 
   3.06596 ,    -0.164722938405349E+00 ,    -0.129917338021257E+00 ,     0.145201477226511E+00 , 
   3.09552 ,    -0.160654198953227E+00 ,    -0.138450200493580E+00 ,     0.137557331978287E+00 , 
   3.12507 ,    -0.119540596680504E+00 ,    -0.159057910701899E+00 ,     0.127264036251906E+00 , 
   3.15461 ,    -0.509857604927527E-01 ,    -0.188701758288031E+00 ,     0.111774214672427E+00 , 
   3.18415 ,     0.301849283990404E-01 ,    -0.222084145817256E+00 ,     0.898700569380369E-01 , 
   3.21367 ,     0.107158342325144E+00 ,    -0.252899338044926E+00 ,     0.619403014133402E-01 , 
   3.24318 ,     0.164625232323172E+00 ,    -0.275246367278013E+00 ,     0.298623017899756E-01 , 
   3.27269 ,     0.191791164866385E+00 ,    -0.284897237448924E+00 ,    -0.346148237640005E-02 , 
   3.30218 ,     0.184305099566166E+00 ,    -0.280157548434895E+00 ,    -0.347867596015631E-01 , 
   3.33167 ,     0.144760625465877E+00 ,    -0.262153854956048E+00 ,    -0.612614796504981E-01 , 
   3.36114 ,     0.817416399935112E-01 ,    -0.234510028265086E+00 ,    -0.810397097173172E-01 , 
   3.39060 ,     0.769120798595563E-02 ,    -0.202505590799574E+00 ,    -0.936413675175100E-01 , 
