Time       moves_acc moves_gen     G(r)_1     S(Q)_1
h/m/s/.th    WEIGHT PARAMETERS   0.100E+01  0.100E+01
232917.134       11007       95415  0.793E-01  0.987E+00
232929.223       16405      159735  0.685E-01  0.845E+00
232941.147       24354      255734  0.804E-01  0.987E+00
232953.174       31435      340727  0.774E-01  0.101E+01
233005.131       39309      436446  0.794E-01  0.987E+00
233017.204       48416      550189  0.112E+00  0.137E+01
233029.131       54450      623285  0.827E-01  0.987E+00
233041.131       62406      721234  0.827E-01  0.987E+00
233053.148       67211      780085  0.846E-01  0.987E+00
233105.182       74932      872150  0.113E+00  0.133E+01
233117.142       83424      973952  0.852E-01  0.987E+00
233129.173       92011     1077166  0.645E-01  0.698E+00
233141.248      100640     1181864  0.126E+00  0.139E+01
233153.136      107196     1260334  0.897E-01  0.986E+00
233205.147      112522     1324767  0.907E-01  0.986E+00
233217.132      118339     1393982  0.939E-01  0.986E+00
233229.131      124482     1468137  0.829E-01  0.987E+00
233241.131      131292     1551100  0.824E-01  0.987E+00
233253.138      140296     1659524  0.907E-01  0.986E+00
233305.180      148158     1754725  0.839E-01  0.982E+00
233317.131      156112     1852779  0.901E-01  0.986E+00
233329.131      162610     1931137  0.863E-01  0.986E+00
233341.132      169704     2017850  0.858E-01  0.986E+00
233353.131      176938     2107252  0.829E-01  0.987E+00
233405.131      183690     2191287  0.939E-01  0.986E+00
233417.144      191529     2285670  0.885E-01  0.967E+00
233429.131      198785     2376281  0.810E-01  0.987E+00
233441.165      206793     2472320  0.890E-01  0.986E+00
233453.159      213544     2553052  0.892E-01  0.986E+00
233505.139      218871     2616425  0.873E-01  0.986E+00
233517.157      227257     2718097  0.948E-01  0.986E+00
233529.158      235731     2821469  0.904E-01  0.986E+00
233541.140      242179     2900061  0.891E-01  0.986E+00
233553.251      249914     2994162  0.986E-01  0.111E+01
233605.150      257809     3090162  0.915E-01  0.986E+00
233617.131      268096     3217627  0.801E-01  0.987E+00
233629.141      276774     3323170  0.850E-01  0.986E+00
233641.131      284325     3415989  0.955E-01  0.986E+00
233653.132      292072     3509872  0.881E-01  0.986E+00
233705.239      300909     3615925  0.641E-01  0.731E+00
233717.200      309145     3714516  0.844E-01  0.952E+00
233729.132      316402     3802622  0.891E-01  0.986E+00
233741.148      324970     3909183  0.853E-01  0.986E+00
233753.136      335867     4045084  0.848E-01  0.986E+00
233805.152      344612     4151386  0.968E-01  0.985E+00
233817.159      352596     4248680  0.891E-01  0.986E+00
233829.131      360666     4348061  0.902E-01  0.986E+00
233841.131      368575     4444469  0.840E-01  0.987E+00
233853.131      378967     4574000  0.866E-01  0.986E+00
233905.165      387299     4676003  0.908E-01  0.965E+00
233917.135      395850     4780952  0.908E-01  0.104E+01
233929.173      412792     4987722  0.123E+00  0.126E+01
233941.143      429447     5190533  0.882E-01  0.944E+00
233953.132      446080     5393327  0.915E-01  0.986E+00
234005.164      463420     5604807  0.105E+00  0.113E+01
234017.131      482384     5831557  0.900E-01  0.986E+00
234029.131      500703     6050326  0.940E-01  0.986E+00
234041.130      517716     6256337  0.908E-01  0.986E+00
234053.130      534726     6462778  0.945E-01  0.986E+00
234105.130      551392     6665436  0.926E-01  0.986E+00
234117.130      568066     6866802  0.884E-01  0.986E+00
234129.130      586199     7086396  0.843E-01  0.986E+00
234141.133      603193     7297215  0.932E-01  0.986E+00
234153.151      617753     7475691  0.815E-01  0.987E+00
234205.131      622619     7537050  0.807E-01  0.987E+00
234217.141      625866     7575771  0.862E-01  0.986E+00
234229.159      630708     7633228  0.819E-01  0.987E+00
234241.139      633819     7671246  0.797E-01  0.987E+00
234253.139      637826     7718879  0.838E-01  0.987E+00
234305.137      640963     7757733  0.868E-01  0.986E+00
234317.144      644651     7802934  0.102E+00  0.110E+01
234329.131      649331     7859503  0.941E-01  0.986E+00
