Q  err_Q 
2.502604882097743 0.0011058721705380482
2.5323289316800883 0.001110093788660013
2.562045267349341 0.0011143478658478193
2.5917537985843864 0.0011186339802462906
2.621454434887888 0.0011229517130893836
2.6511470857865556 0.0011273006487603294
2.6808316608314255 0.0011316803748475542
2.710508069598135 0.0011360904821964982
2.740176221687195 0.0011405305649574533
2.7698360267242714 0.0011450002206295409
2.799487394360452 0.0011494990501009481
2.8291302342725286 0.0011540266576855467
2.8587644561632715 0.0011585826511560104
2.8883899697617004 0.0011631666417735492
2.918006684823364 0.0011677782443143799
2.9476145111306113 0.0011724170770930483
2.9772133584928686 0.0011770827619827166
3.0068031367469135 0.0011817749244325288
3.036383755757151 0.0011864931934821709
3.0659551254158846 0.0011912372017737229
3.0955171556435945 0.001196006585560929
3.1250697563892094 0.0012008009847159712
3.1546128376303817 0.001205620042733867
3.1841463093737628 0.0012104634067345817
3.2136700816552772 0.0012153307274629615
3.243184064540393 0.001220221659286577
3.2726881681244007 0.0012251358601915823
3.302182302532684 0.0012300729917766695
3.331666377920993 0.0012350327192452207
3.361140304475723 0.0012400147113957377
3.39060399241418 0.0012450186406106343
3.420057351984862 0.0012500441828434809
3.449500293467728 0.0012550910176047747
3.478932727174473 0.0012601588279463167
3.508354563448798 0.0012652473004442705
3.5377657126666877 0.0012703561251809798
3.56716608523668 0.0012754849957256084
3.596555591600143 0.00128063360911368
3.6259341422315434 0.0012858016658255755
3.6553016476387197 0.0012909888697640601
3.6846580183631588 0.0012961949282308974
3.714003164980262 0.0013014195519026096
3.743336998099626 0.0013066624548054482
3.7726594283653068 0.0013119233542896176
3.8019703664560986 0.0013172019710028231
3.8312697230857964 0.0013224980288631745
3.8605574090034827 0.0013278112550315158
3.8898333349937855 0.0013331413798832066
3.9190974118771567 0.0013384881369794207
3.9483495505101445 0.0013438512630379925
3.9775896617856588 0.0013492304979038565
4.0068176566332525 0.0013546255845191255
4.036033446019382 0.0013600362688928344
4.065236940947689 0.001365462300070402
4.094428052459262 0.0013709034301028265
4.123606691632911 0.0013763594140156704
4.152772769585443 0.0013818300097778473
4.181926197471927 0.001387314978270251
4.2110668864859635 0.0013928140832542568
4.240194747859962 0.0013983270913401195
4.269309692865403 0.0014038537719552916
4.298411632813117 0.0014093938973126976
4.327500479053548 0.0014149472423789734
4.356576142977024 0.0014205135848427066
4.3856385360140315 0.0014260927050826924
4.414687569635479 0.0014316843861362245
4.443723155352975 0.0014372884136674478
4.47274520471909 0.00144290457593578
4.5017536293276255 0.0014485326637644273
4.530748340813893 0.0014541724705090116
4.55972925085497 0.0014598237920263161
4.588696271169979 0.0014654864266431715
4.617649313520356 0.0014711601751254942
4.646588289710106 0.001476844840647485
4.6755131115860955 0.0014825402287610096
4.704423691038297 0.0014882461473651595
4.733319940000074 0.0014939624066760175
4.762201770448439 0.0014996888191966223
4.791069094404328 0.0015054251996871578
4.819921823932867 0.001511171365135361
4.848759871143635 0.0015169271347271638
4.877583148190944 0.0015226923298175769
4.90639156727409 0.001528466773901814
4.9351850406376325 0.0015342502925866754
4.9639634805716595 0.0015400427135621856
4.99272679941205 0.0015458438665734912
5.021474909540749 0.0015516535833930319
5.050207723386025 0.0015574716977929792
5.078925153422746 0.0015632980455179515
5.10762711217264 0.0015691324642580068
5.136313512204561 0.0015749747936219197
5.164984266134761 0.001580824875110739
5.1936392866271515 0.001586682552091635
5.222278486393568 0.0015925476697720303
5.250901778194046 0.001598420075174028
5.279509074837072 0.0016042996171091214
5.308100289179857 0.0016101861461532043
5.336675334128608 0.0016160795146218684
5.365234122638779 0.0016219795765459973
5.39377656771535 0.0016278861876476518
5.4223025824130815 0.0016337992053162493
5.450812079836788 0.0016397184885850386
5.479304973141593 0.0016456438981078618
5.507781175533201 0.001651575296136216
5.536240600268168 0.0016575125464966033
5.564683160654143 0.001663455514568164
5.59310877005016 0.001669404067260616
5.62151734186688 0.0016753580729924626
5.649908789566866 0.0016813174016695044
5.678283026664847 0.001687281924663624
5.706639966727975 0.0016932515147918624
5.734979523376093 0.0016992260462957711
5.763301610281995 0.0017052053948210485
5.791606141171694 0.0017111894373974537
5.819893029824679 0.0017171780524189938
5.848162190074186 0.0017231711196243893
5.876413535807443 0.0017291685200778039
5.904646980965958 0.001735170136149854
5.932862439545757 0.0017411758514988762
5.961059825597659 0.0017471855510524617
5.989239053227541 0.001753199120989259
6.017400036596584 0.0017592164487210242
6.045542689921551 0.0017652374228749408
6.073666927475035 0.001771261933276185
6.101772663585738 0.0017772898709307499
6.129859812638712 0.001783321128008512
6.157928289075625 0.001789355597826547
6.1859780073950335 0.0017953931748326936
6.214008882152632 0.0018014337545893518
6.242020827961512 0.001807477233757522
6.270013759492432 0.0018135235100810827
6.2979875914740635 0.0018195724823712929
6.325942238693269 0.0018256240504915364
6.353877615995335 0.0018316781153422796
6.381793638284271 0.001837734578846268
6.4096902205230215 0.0018437933439339283
6.437567277733763 0.001849854314529005
6.465424724998144 0.0018559173955344024
6.493262477457548 0.0018619824928182425
6.521080450313354 0.0018680495132001361
6.548878558827194 0.0018741183644376584
6.576656718321206 0.0018801889552130299
6.604414844178301 0.0018862611951199996
6.632152851842412 0.001892334994650929
6.659870656818757 0.0018984102651840706
6.687568174674096 0.0019044869189710429
6.715245321036986 0.001910564869124493
6.7429020115980425 0.0019166440296059521
6.770538162110183 0.0019227243152138709
6.798153688388905 0.0019288056415718469
6.825748506312525 0.0019348879251170244
6.853322531822442 0.0019409710830886782
6.880875680923394 0.0019470550335169675
6.908407869683706 0.001953139695211866
6.935919014235562 0.0019592249877522674
6.963409030775239 0.0019653108314752433
6.990877835563382 0.0019713971474654888
7.018325344925249 0.0019774838575449104
7.045751475250964 0.001983570884262387
7.0731561429957805 0.001989658150883685
7.100539264680326 0.00199574558138153
7.127900756890861 0.0020018331004258284
7.155240536279539 0.0020079206333740527
7.182558519564647 0.0020140081062617536
7.209854623530872 0.002020095445793242
7.23712876502955 0.002026182579332401
7.2643808609789104 0.0020322694348936434
7.291610828364348 0.002038355941133012
7.318818584238658 0.0020444420273394146
7.346004045722296 0.0020505276234259956
7.373167130003634 0.0020566126599216427
7.400307754339203 0.002062697067962622
7.427425836053962 0.0020687807792843485
7.4545212925415205 0.002074863726213272
7.481594041264427 0.002080945841658907
7.5086439997543915 0.002087027059105968
7.535671085612548 0.002093107312606638
7.562675216509708 0.002099186536772951
7.589656310186603 0.0021052646667692938
7.616614284454147 0.0021113416383050283
7.6435490571936695 0.0021174173876272163
7.670460546357185 0.0021234918515134716
7.69734866996763 0.0021295649672649106
7.724213346119116 0.002135636672699216
7.751054492977183 0.0021417069061438108
7.777872028779041 0.002147775606429131
7.804665871833821 0.0021538427128820078
7.831435940522838 0.00215990816531915
7.858182153299815 0.0021659719040407243
7.884904428691152 0.002172033869824036
7.911602685296161 0.0021780940039173107
7.938276841787326 0.0021841522480335663
7.964926816910538 0.0021902085443445793
7.991552529485349 0.0021962628354749497
8.018153898405227 0.0022023150644962493
8.044730842637785 0.002208365174921264
8.071283281225039 0.0022144131106983252
8.097811133283662 0.002220458816205726
8.124314318005212 0.0022265022362462214
8.150792754656393 0.002232543316041616
8.177246362579297 0.0022385820012274325
8.203675061191644 0.002244618237847663
8.230078769987035 0.002250651972349596
8.256457408535194 0.00225668315157873
8.282810896482216 0.002262711722773757
8.309139153550804 0.002268737633561625
8.33544209954052 0.002274760831952677
8.361719654328029 0.002280781266335864
8.387971737867346 0.0022867988854740288
8.414198270190067 0.0022928136384992573
8.440399171405627 0.002298825474908311
8.466574361701538 0.002304834344558119
8.492723761343633 0.0023108401976613445
8.518847290676302 0.0023168429847820085
8.544944870122745 0.0023228426568311935
8.571016420185213 0.0023288391650628025
8.597061861445239 0.0023348324610693804
8.623081114563892 0.002340822496778007
8.649074100282016 0.002346809224446243
8.675040739420469 0.002352792596658142
8.700980952880363 0.00235877256632032
8.72689466164331 0.002364749086658085
8.752781786771662 0.002370722111211624
8.77864224940874 0.0023766915938322457
8.804475970779098 0.0023826574886786833
8.830282872188732 0.0023886197502134437
8.856062875025353 0.0023945783331992252
8.881815900758594 0.002400533192695374
8.907541870940278 0.0024064842840544015
8.933240707204636 0.0024124315629185534
8.958912331268557 0.002418374985216426
8.984556664931821 0.0024243145071596315
9.010173630077338 0.002430250085239521
9.035763148671393 0.0024361816762239483
9.061325142763875 0.0024421092371540824
9.086859534488513 0.0024480327253412677
9.112366246063127 0.0024539520983639356
9.137845199789844 0.0024598673140645492
9.163296318055357 0.002465778330546607
9.188719523331145 0.0024716851061716834
9.214114738173711 0.0024775875995565076
9.239481885224837 0.002483485769570101
9.26482088721178 0.002489379575330932
9.290131666947556 0.002495268976204144
9.315414147331138 0.002501153931798793
9.340668251347706 0.002507034401965144
9.365893902068876 0.0025129103467920024
9.391091022652944 0.002518781726604082
9.41625953634511 0.0025246485019594154
9.44139936647772 0.002530510633646795
9.466510436470488 0.002536368082683259
9.491592669830741 0.0025422208103116077
9.516645990153643 0.00254806877799796
9.541670321122442 0.0025539119474293427
9.566665586508682 0.002559750280511314
9.59163171017245 0.002565583739365622
9.616568616062604 0.0025714122863279005
9.641476228217 0.0025772358839453897
9.666354470762741 0.0025830544949747005
9.691203267916379 0.002588868082379597
9.716022543984169 0.0025946766093288224
9.74081222336229 0.0026004800391939554
9.765572230537089 0.00260627833554729
9.790302490085278 0.0026120714621597437
9.815002926674204 0.0026178593829988142
9.839673465062052 0.002623642062226541
9.864314030098086 0.002629419464197511
9.888924546722865 0.0026351915534568874
9.913504939968497 0.00264095829473847
9.938055134958834 0.002646719652962775
9.96257505690973 0.0026524755932351533
9.987064631129243 0.002658226080843924
10.011523783017884 0.002663971081258542
10.035952438068845 0.0026697105601277936
10.060350521868195 0.0026754444832779996
10.084717960095142 0.0026811728167112714
10.109054678522245 0.0026868955266037683
10.133360603015639 0.0026926125793039902
10.157635659535261 0.0026983239413310915
10.181879774135082 0.0027040295793732197
10.20609287296332 0.002709729460285874
10.230274882262682 0.0027154235510902934
10.25442572837057 0.0027211118189718574
10.278545337719319 0.0027267942312785183
10.30263363683642 0.0027324707555192508
10.32669055234473 0.002738141359362522
10.350716010962715 0.002743806010634786
10.374709939504665 0.0027494646773189987
10.398672264880904 0.002755117327553147
10.422602914098041 0.00276076392962881
10.446501814259168 0.0027664044519897296
10.470368892564085 0.0027720388632304013
10.494204076309542 0.0027776671320946978
10.518007292889422 0.0027832892274744867
10.54177846979501 0.002788905118408297
10.565517534615175 0.002794514774079977
10.58922441503661 0.002800118163817389
10.612899038844043 0.0028057152570911095
10.636541333920464 0.002811306023513157
10.660151228247347 0.002816890432835735
10.683728649904856 0.0028224684549499795
10.707273527072076 0.002828040059884745
10.730785788027227 0.0028336052178053917
10.754265361147887 0.0028391638990125905
10.7777121749112 0.002844716073941152
10.801126157894108 0.002850261713158863
10.82450723877356 0.0028558007873653443
10.847855346326728 0.0028613332673909195
10.871170409431222 0.0028668591241955027
10.894452357065324 0.0028723783288675006
10.91770111830818 0.002877890852622726
10.94091662234003 0.0028833966668033307
10.964098798442425 0.00288889574287675
10.987247575998436 0.0028943880524346607
11.01036288449287 0.002899873567191955
11.033444653512493 0.0029053522589857304
11.056492812746226 0.00291082409977428
11.079507291985388 0.002916289061636122
11.102488021123875 0.002921747116769011
11.12543493015841 0.002927198237488987
11.148347949188722 0.0029326423962294265
11.171227008417782 0.002938079565540104
11.194072038152008 0.0029435097180862744
11.216882968801478 0.0029489328266477603
11.239659730880145 0.002954348864118054
11.262402255006034 0.002959757803503429
11.28511047190148 0.0029651596179220744
11.307784312393313 0.0029705542806032184
11.330423707413079 0.0029759417648862877
11.35302858799726 0.0029813220442200606
11.375598885287467 0.002986695092161843
11.398134530530662 0.0029920608823766452
11.420635455079358 0.002997419388636376
11.44310159039184 0.0030027705848190466
11.465532868032364 0.003008114444907983
11.487929219671363 0.0030134509429910476
11.510290577085671 0.0030187800532598796
11.532616872158716 0.003024101750009129
11.554908036880724 0.0030294160076357194
11.57716400334895 0.003034722800638106
11.599384703767855 0.003040022103615551
11.621570070449335 0.003045313891267403
11.643720035812915 0.003050598138392395
11.665834532385952 0.003055874819887935
11.687913492803869 0.0030611439107494313
11.709956849810311 0.0030664053860695946
11.731964536257397 0.0030716592210377775
11.75393648510589 0.0030769053909393065
11.775872629425429 0.003082143871154828
11.79777290239471 0.003087374637159661
11.819637237301713 0.003092597664523162
11.84146556754387 0.0030978129289080886
11.863257826628308 0.0031030204060699855
11.885013948172023 0.003108220071856565
11.906733865902106 0.0031134119022071063
11.928417513655907 0.0031185958731518464
11.95006482538128 0.003123771960811405
11.971675735136762 0.003128940141396192
11.99325017709177 0.003134100391205831
12.014788085526813 0.0031392526866285972
12.03628939483369 0.003144397004140853
12.057754039515679 0.0031495333203064935
12.079181954187758 0.0031546616117764043
12.100573073576772 0.003159781855287913
12.121927332521665 0.0031648940276642677
12.143244665973667 0.0031699981058141043
12.164525008996476 0.0031750940667309266
12.185768296766485 0.0031801818874925983
12.206974464572944 0.0031852615452608295
12.228143447818196 0.0031903330172806865
12.249275182017847 0.0031953962808800905
12.270369602800967 0.0032004513134693325
12.291426645910295 0.003205498092540594
12.31244624720242 0.0032105365956674697
12.333428342647995 0.0032155668005045017
12.35437286833192 0.0032205886847867142
12.375279760453536 0.003225602226329154
12.396148955326824 0.003230607403026446
12.416980389380594 0.003235604192852338
12.437773999158692 0.00324059257385927
12.458529721320168 0.0032455725241779337
12.479247492639503 0.003250544022016845
12.499927250006763 0.003255507045661919
12.520568930427823 0.0032604615734760545
12.541172471024549 0.003265407583898719
12.561737809034982 0.0032703450554455392
12.582264881813531 0.0032752739667079008
12.602753626831179 0.0032801942963525503
12.623203981675651 0.0032851060231211975
12.643615884051618 0.0032900091258301362
12.663989271780892 0.003294903583369853
12.684324082802593 0.0032997893747046514
12.704620255173369 0.0033046664788722838
12.72487772706755 0.0033095348749835715
12.745096436777366 0.0033143945422220485
12.765276322713124 0.0033192454598436013
12.785417323403392 0.0033240876071761096
12.805519377495184 0.003328920963619099
12.825582423754163 0.0033337455086433925
12.845606401064808 0.0033385612217907675
12.86559124843061 0.0033433680826736186
12.885536904974257 0.003348166070974625
12.905443309937823 0.003352955166446422
12.925310402682946 0.003357735348911269
12.945138122691018 0.0033625065982607356
12.96492640956336 0.003367268894455376
12.984675203021425 0.003372022217524426
13.004384442906957 0.003376766547565481
13.024054069182194 0.003381501864744199
13.043684021930046 0.0033862281492939954
13.063274241354272 0.0033909453815157437
13.082824667779665 0.0033956535417774816
13.10233524165224 0.003400352610514121
13.121805903539398 0.003405042568227157
13.141236594130127 0.003409723395484387
13.160627254235182 0.0034143950729196306
13.17997782478724 0.00341905758123245
13.199288246841117 0.0034237109011878777
13.21855846157391 0.003428355013616145
13.237788410285201 0.0034329898994124174
13.256978034397244 0.0034376155395365315
13.276127275455103 0.0034422319150127275
13.295236075126875 0.003446839006929401
13.31430437520384 0.0034514367964388454
13.333332117600651 0.0034560252647569986
13.352319244355504 0.0034606043931631972
13.37126569763032 0.003465174162999934
13.390171419710914 0.003469734555672609
13.409036353007176 0.0034742855526492997
13.427860440053252 0.003478827135460519
13.446643623507702 0.0034833592856989824
13.4653858461537 0.0034878819850193824
13.484087050899184 0.0034923952151381557
13.502747180777032 0.003496898957833258
13.521366178945263 0.0035013931949439505
13.539943988687176 0.0035058779083705733
13.558480553411538 0.0035103530800743273
13.576975816652762 0.0035148186920770682
13.595429722071064 0.0035192747264610877
13.613842213452653 0.0035237211653689113
13.632213234709884 0.003528157991003086
13.65054272988144 0.003532585185625982
13.668830643132504 0.0035370027315595894
13.687076918754912 0.003541410611185315
13.705281501167354 0.0035458088069437992
13.723444334915508 0.0035501973013347043
13.741565364672237 0.0035545760769165407
13.759644535237738 0.003558945116306464
13.777681791539726 0.003563304402180095
13.795677078633585 0.0035676539172713353
13.813630341702556 0.0035719936443721827
13.831541526057881 0.0035763235663325526
13.849410577138988 0.003580643666060099
13.867237440513648 0.0035849539265200405
13.885022061878145 0.003589254330734985
13.902764387057436 0.0035935448617847587
13.920464362005323 0.0035978255028062383
13.938121932804615 0.0036020962369931837
13.955737045667282 0.003606357047596067
13.973309646934643 0.0036106079179219195
13.990839683077503 0.0036148488313341625
14.00832710069633 0.003619079771252449
14.025771846521424 0.0036233007211525113
14.043173867413056 0.0036275116645659985
14.060533110361657 0.00363171258508033
14.077849522487965 0.003635903466338541
14.095123051043176 0.003640084292039127
14.11235364340914 0.0036442550459359086
14.12954124709847 0.0036484157118378702
14.146685809754752 0.0036525662736090307
14.163787279152679 0.003656706715168291
14.1808456031982 0.003660837020489291
14.197860729928706 0.003664957173600282
14.214832607513173 0.0036690671585839813
14.231761184252314 0.003673166959577433
14.24864640857875 0.003677256560771884
14.265488229057162 0.003681335946412643
14.28228659438444 0.0036854051007989526
14.299041453389849 0.0036894640082838614
14.31575275503519 0.0036935126532740958
14.332420448414934 0.003697551020229931
14.349044482756398 0.0037015790936650696
14.365624807419888 0.0037055968581465176
14.38216137189886 0.003709604298294462
14.398654125820078 0.003713601398782155
14.415103018943746 0.003717588144335787
14.431508001163687 0.003721564519734378
14.447869022507476 0.0037255305098096566
14.464186033136604 0.003729486099445947
14.480458983346633 0.003733431273580059
14.49668782356733 0.003737366017201172
14.512872504362832 0.003741290315350728
14.529012976431796 0.0037452041531223215
14.54510919060755 0.0037491075156615918
14.561161097858227 0.003753000388166118
14.577168649286936 0.003756882755885313
14.5931317961319 0.0037607546041203213
14.609050489766608 0.0037646159182239155
14.62492468169995 0.003768466683600395
14.64075432357639 0.003772306885705488
14.656539367176096 0.0037761365100462533
14.672279764415086 0.0037799555421809783
14.687975467345376 0.003783763967719088
14.703626428155138 0.0037875617723210483
14.71923259916883 0.0037913489416982723
14.734793932847346 0.0037951254616130268
14.750310381788168 0.003798891317878343
14.765781898725502 0.0038026464963579224
14.78120843653042 0.003806390982966052
14.796589948211016 0.0038101247636675127
14.811926386912539 0.0038138478244774936
14.82721770591753 0.003817560151461508
14.842463858645988 0.0038212617307353046
14.857664798655485 0.0038249525484647866
14.872820479641318 0.0038286325908659263
14.887930855436663 0.0038323018442046886
14.90299588001268 0.0038359602947969406
14.918015507478708 0.003839607929008384
14.932989692082344 0.003843244733254466
14.947918388209633 0.0038468706940003082
14.962801550385175 0.0038504857977606256
14.977639133272271 0.0038540900310996508
14.992431091673081 0.003857683380631066
15.00717738052873 0.0038612658330179185
15.02187795491946 0.003864837374972553
15.036532770064781 0.003868397993256544
15.051141781323578 0.003871947674680614
15.065704944194271 0.003875486406104572
15.080222214314938 0.003879014174437239
15.094693547463462 0.0038825309666363854
15.109118899557647 0.0038860367697086534
15.123498226655371 0.0038895315707094995
15.137831484954711 0.003893015356743125
15.152118630794073 0.0038964881149624077
15.16635962065234 0.0038999498325688435
15.180554411148979 0.003903400496812478
15.194702959044202 0.003906840094991845
15.208805221239073 0.003910268614453905
15.22286115477566 0.003913686042593985
15.236870716837153 0.003917092366855717
15.250833864747994 0.003920487574730975
15.264750555974013 0.003923871653759824
15.278620748122554 0.003927244591530452
