Q S(Q) err_S(Q) 
0.46824702735654544 0.2237987475823604 0.00463826134324989
0.4982822278633143 0.18731095323858635 0.00542272232009473
0.5283159105160029 0.22294462855625294 0.00531710572913333
0.558347983826805 0.21640009374358457 0.005310316181573814
0.5883783563128171 0.23014823143343174 0.005703910754070577
0.6184069364963166 0.24304217313364268 0.005145712549746161
0.6484336329050404 0.2588227679469921 0.004860748310806034
0.6784583540724642 0.25225692258547266 0.004831438067562513
0.7084810085380802 0.28049354572039736 0.004929868071538845
0.7385015048476758 0.2825009332806441 0.004749821986822222
0.7685197515536137 0.2816701063640049 0.005800211346762829
0.7985356572151081 0.32380746939205957 0.005596423458980872
0.8285491303985049 0.3381637783396057 0.004784401877554007
0.8585600796775593 0.3454956670984459 0.004652545263641476
0.8885684136337156 0.3784129134987968 0.004705178403447107
0.9185740408563848 0.3807327144014875 0.00533807842812344
0.948576869943222 0.4071083163355144 0.0053369412017642915
0.978576809500407 0.42447914351589267 0.004824993818221009
1.0085737681429205 0.45807469682541874 0.00602113262196636
1.038567654494825 0.47744386172385783 0.0052517427805467655
1.0685583771895408 0.5211745824457253 0.00522449759208298
1.0985458448701255 0.5265803268335705 0.005896243997458857
1.1285299661895516 0.5774476827790851 0.005747917513442906
1.1585106498109856 0.6247261638081733 0.005310122006682706
1.1884878044080667 0.6761847200325601 0.00566904068941046
1.2184613386651821 0.7376029428338716 0.0046499320541437935
1.2484311612777486 0.8025404604182405 0.00533402192043181
1.278397180952489 0.8462196034250143 0.005089354511239481
1.308359306407711 0.9435284142147381 0.005713743370968404
1.3383174463735845 1.0082842542301012 0.005865183879719164
1.3682715095924187 1.037225153526614 0.006248338497037536
1.3982214048189423 1.1772505162515523 0.005599409256288989
1.4281670408205815 1.2518026562157452 0.007289397631730449
1.4581083263777348 1.285459347497037 0.005452957499051877
1.4880451702840547 1.3429259363108383 0.005753485268842321
1.5179774813467213 1.3563868142295343 0.006033047137561281
1.5479051683867255 1.3525323047838431 0.005696098339257086
1.5778281402391416 1.3467506596228245 0.006234755339011346
1.607746305753409 1.3305699831777802 0.005708037199303067
1.6376595737936057 1.2964955190414753 0.0052596215898468
1.667567853238731 1.2645761848612327 0.005626954033414866
1.6974710529829773 1.1834516517734242 0.00639019440592903
1.727369081936013 1.1518760341961432 0.0060461533281540875
1.7572618490232566 1.1106463619982048 0.005497307738541333
1.7871492631861565 1.0708675178798068 0.005449758397709012
1.8170312333824645 1.031046179135263 0.0050088954605094944
1.8469076685865176 0.9994435279659905 0.00517540656105146
1.876778477789513 0.9324328513796397 0.004902069330073294
1.906643569999786 0.9091542797543933 0.004886406419010846
1.9365028542430853 0.8720185330298892 0.005491754259517232
1.9663562395628538 0.8049569961200316 0.006260873479388509
1.996203635020502 0.8387356064467982 0.004975856940855649
2.0260449496956867 0.8077261583240573 0.004861757391646471
2.0558800926865892 0.790642545244335 0.005443570766667272
2.0857089731101883 0.7782356659899168 0.005714525494816713
2.1155315001025423 0.7670465061659602 0.004812135309050063
2.145347582819062 0.7554516787477982 0.004945116691488467
2.1751571304347888 0.7478123571376879 0.005333627586060283
2.20496005214467 0.7478919080217726 0.00571316644192006
2.234756257163838 0.7398079342609323 0.004990323648679527
2.2645456547278857 0.7439735072865763 0.005362805018382165
2.29432815409314 0.7118409966378113 0.004980830321432283
2.3241036645369446 0.7296729873845568 0.005175572494078612
2.353872095357931 0.7329230028378493 0.005769761381914396
2.3836333558762943 0.7328341037448329 0.005318113019850419
