 Q (1/Ang),Ge-Ge,Ge-O ,O-O  
   3.18415 ,    -0.107171110445262E+01 ,    -0.398723927430775E+00 ,     0.763581078478011E-01 , 
   3.21367 ,    -0.115710086557336E+01 ,    -0.301526282741724E+00 ,    -0.536513605911218E-01 , 
   3.24318 ,    -0.122438568702787E+01 ,    -0.213968908524803E+00 ,    -0.173579502151191E+00 , 
   3.27269 ,    -0.127317567193732E+01 ,    -0.136610097032173E+00 ,    -0.282182258474636E+00 , 
   3.30218 ,    -0.130342479252865E+01 ,    -0.697513692356649E-01 ,    -0.378559153187439E+00 , 
   3.33167 ,    -0.131541568136123E+01 ,    -0.134430932362798E-01 ,    -0.462153335196406E+00 , 
   3.36114 ,    -0.130973763385260E+01 ,     0.325041197838064E-01 ,    -0.532742359445990E+00 , 
   3.39060 ,    -0.128725870633982E+01 ,     0.685027445273757E-01 ,    -0.590420359966808E+00 , 
   3.42006 ,    -0.124909291374080E+01 ,     0.951670205103295E-01 ,    -0.635572493094083E+00 , 
   3.44950 ,    -0.119656361697106E+01 ,     0.113287706906935E+00 ,    -0.668842718921564E+00 , 
   3.47893 ,    -0.113116424135553E+01 ,     0.123803716305201E+00 ,    -0.691096141751202E+00 , 
   3.50835 ,    -0.105451748319608E+01 ,     0.127771482114978E+00 ,    -0.703377242118369E+00 , 
   3.53777 ,    -0.968334143336564E+00 ,     0.126332940223147E+00 ,    -0.706865401855057E+00 , 
   3.56717 ,    -0.874372675951161E+00 ,     0.120683005632920E+00 ,    -0.702829148882656E+00 , 
   3.59656 ,    -0.774400460734477E+00 ,     0.112037400212992E+00 ,    -0.692580530615408E+00 , 
   3.62593 ,    -0.670157700863912E+00 ,     0.101601639984057E+00 ,    -0.677430965892515E+00 , 
   3.65530 ,    -0.563324721868246E+00 ,     0.905419218875948E-01 ,    -0.658649828308905E+00 , 
   3.68466 ,    -0.455493302705264E+00 ,     0.799585635607889E-01 ,    -0.637426882802556E+00 , 
   3.71400 ,    -0.348142515092612E+00 ,     0.708625485633547E-01 ,    -0.614839537398889E+00 , 
   3.74334 ,    -0.242619385772226E+00 ,     0.641556173665783E-01 ,    -0.591825688848017E+00 , 
   3.77266 ,    -0.140124534224450E+00 ,     0.606142250168836E-01 ,    -0.569162740780444E+00 , 
   3.80197 ,    -0.417027804986822E-01 ,     0.608775635895532E-01 ,    -0.547453162530950E+00 , 
   3.83127 ,     0.517614309353376E-01 ,     0.654397251632084E-01 ,    -0.527116742627315E+00 , 
   3.86056 ,     0.139544080804967E+00 ,     0.746459627112724E-01 ,    -0.508389479700224E+00 , 
   3.88983 ,     0.221077505957251E+00 ,     0.886928953831847E-01 ,    -0.491328851537602E+00 , 
   3.91910 ,     0.295942717754249E+00 ,     0.107632404122308E+00 ,    -0.475825015996395E+00 , 
   3.94835 ,     0.363858690227628E+00 ,     0.131378875972723E+00 ,    -0.461617330672631E+00 , 
   3.97759 ,     0.424669252810916E+00 ,     0.159719382781806E+00 ,    -0.448315436012216E+00 , 
   4.00682 ,     0.478328250870555E+00 ,     0.192326323769631E+00 ,    -0.435424032427907E+00 , 
   4.03603 ,     0.524883641809133E+00 ,     0.228772022487814E+00 ,    -0.422370398511478E+00 , 
   4.06524 ,     0.564461176276496E+00 ,     0.268544747321703E+00 ,    -0.408533646118590E+00 , 
